,Providence Bale,Tiger Time,Gypsy Yankee,Russian Sub,Spring Bolt,Dream Wizard,Spring Scout
11-01-2023 21:38:22.000026,"(8.5, 11.5, 11.378048780487806)","(3.1, 3.65, 3.638235294117647)","(2.35, 2.68, 2.6636363636363636)","(8.0, 10.5, 10.064516129032258)","(41.0, 65.0, 62.64705882352941)","(5.5, 7.6, 7.4222222222222225)","(81.0, 160.0, 123.63636363636364)"
11-01-2023 21:38:22.953116,"(8.5, 11.5, 11.400862068965518)","(3.1, 3.65, 3.639393939393939)","(2.35, 2.66, 2.6383783783783783)","(8.0, 10.5, 9.88974358974359)","(41.0, 70.0, 64.28571428571429)","(5.5, 7.6, 7.43448275862069)","(81.0, 160.0, 123.63636363636364)"
11-01-2023 21:38:23.970357,"(8.5, 12.0, 11.571428571428571)","(3.1, 3.65, 3.6435897435897435)","(2.35, 2.64, 2.628421052631579)","(8.0, 10.5, 9.8175)","(41.0, 65.0, 62.22222222222222)","(5.5, 7.6, 7.43448275862069)","(81.0, 160.0, 123.63636363636364)"
11-01-2023 21:38:25.130820,"(8.5, 11.5, 11.43362831858407)","(3.1, 3.65, 3.645098039215686)","(2.35, 2.62, 2.6028070175438596)","(8.0, 10.0, 9.911111111111111)","(41.0, 65.0, 60.0)","(5.5, 7.6, 7.450847457627119)","(81.0, 160.0, 131.25)"
11-01-2023 21:38:26.306504,"(8.5, 11.5, 11.432432432432432)","(3.1, 3.7, 3.6650793650793654)","(2.35, 2.62, 2.600740740740741)","(8.0, 10.5, 9.948936170212766)","(41.0, 65.0, 59.0)","(5.5, 7.6, 7.463636363636364)","(81.0, 150.0, 121.42857142857143)"
11-01-2023 21:38:27.491975,"(8.5, 11.5, 11.432432432432432)","(3.1, 3.7, 3.6670731707317072)","(2.35, 2.68, 2.608)","(8.0, 10.5, 9.96279069767442)","(41.0, 60.0, 58.0)","(5.5, 7.6, 7.463636363636364)","(81.0, 150.0, 126.0)"
11-01-2023 21:38:28.568314,"(8.5, 11.5, 11.432432432432432)","(3.1, 3.65, 3.613888888888889)","(2.35, 2.64, 2.6328)","(8.0, 10.5, 10.025806451612903)","(41.0, 60.0, 57.083333333333336)","(5.5, 7.6, 7.45)","(81.0, 140.0, 126.0)"
11-01-2023 21:38:29.660616,"(8.5, 11.5, 11.432432432432432)","(3.1, 3.6, 3.584285714285714)","(2.35, 2.66, 2.6504000000000003)","(8.0, 10.5, 9.993617021276597)","(41.0, 60.0, 57.083333333333336)","(5.5, 7.8, 7.677551020408163)","(81.0, 140.0, 100.0)"
11-01-2023 21:38:30.743236,"(8.5, 11.5, 11.432432432432432)","(3.1, 3.6, 3.5796296296296295)","(2.4, 2.64, 2.6253968253968254)","(8.0, 10.5, 9.993617021276597)","(41.0, 60.0, 56.19047619047619)","(5.5, 7.8, 7.65625)","(71.0, 130.0, 110.9090909090909)"
11-01-2023 21:38:31.802214,"(8.5, 11.5, 11.436974789915967)","(3.1, 3.6, 3.578846153846154)","(2.4, 2.64, 2.6203333333333334)","(8.0, 10.5, 10.2)","(41.0, 60.0, 56.19047619047619)","(5.5, 7.8, 7.636065573770492)","(71.0, 130.0, 115.0)"
11-01-2023 21:38:32.778072,"(8.5, 11.5, 11.460176991150442)","(3.1, 3.6, 3.5632530120481927)","(2.4, 2.64, 2.610212765957447)","(8.0, 10.5, 10.2)","(41.0, 60.0, 56.19047619047619)","(5.5, 7.8, 7.636065573770492)","(71.0, 130.0, 115.0)"
11-01-2023 21:38:33.816864,"(8.5, 11.5, 11.460176991150442)","(3.0, 3.6, 3.5657303370786515)","(2.4, 2.64, 2.610212765957447)","(8.0, 10.5, 10.13888888888889)","(41.0, 60.0, 57.30769230769231)","(5.0, 7.8, 7.533333333333333)","(71.0, 120.0, 107.27272727272727)"
11-01-2023 21:38:34.851544,"(8.5, 12.0, 11.55)","(3.0, 3.6, 3.5657407407407407)","(2.4, 2.64, 2.608727272727273)","(8.0, 10.5, 10.128205128205128)","(41.0, 60.0, 58.333333333333336)","(5.0, 7.6, 7.476190476190476)","(71.0, 120.0, 114.0)"
11-01-2023 21:38:35.916360,"(8.5, 12.0, 11.814285714285715)","(3.0, 3.6, 3.5636)","(2.4, 2.64, 2.608727272727273)","(8.0, 10.5, 10.191489361702128)","(41.0, 60.0, 58.333333333333336)","(5.0, 7.6, 7.476190476190476)","(71.0, 120.0, 111.42857142857143)"
11-01-2023 21:38:36.984292,"(8.5, 12.0, 11.814285714285715)","(3.0, 3.6, 3.5657407407407407)","(2.4, 2.64, 2.597704918032787)","(8.0, 10.5, 10.23076923076923)","(41.0, 60.0, 63.18181818181818)","(5.0, 7.6, 7.855555555555555)","(71.0, 120.0, 116.0)"
11-01-2023 21:38:38.080030,"(8.5, 12.0, 11.6875)","(3.0, 3.7, 3.6685185185185185)","(2.4, 2.48, 2.4604651162790696)","(8.0, 11.0, 10.551282051282051)","(41.0, 70.0, 66.36363636363636)","(5.0, 8.0, 8.115151515151515)","(71.0, 120.0, 123.33333333333333)"
11-01-2023 21:38:39.215949,"(8.5, 12.0, 11.982142857142858)","(3.0, 3.75, 3.731818181818182)","(2.4, 2.46, 2.43125)","(8.0, 11.0, 10.77027027027027)","(41.0, 70.0, 66.36363636363636)","(5.0, 8.2, 8.049999999999999)","(71.0, 130.0, 122.72727272727272)"
11-01-2023 21:38:40.311915,"(8.5, 12.0, 11.948275862068966)","(3.0, 3.8, 3.7914893617021277)","(2.4, 2.44, 2.409382716049383)","(8.0, 11.0, 10.887096774193548)","(41.0, 70.0, 62.1875)","(5.0, 8.2, 7.897674418604651)","(71.0, 130.0, 123.33333333333333)"
11-01-2023 21:38:41.443080,"(8.5, 12.0, 11.782051282051283)","(3.0, 3.85, 3.831818181818182)","(2.4, 2.42, 2.4052631578947365)","(8.0, 11.0, 11.1)","(41.0, 65.0, 61.111111111111114)","(5.0, 8.0, 7.824)","(71.0, 130.0, 122.3076923076923)"
11-01-2023 21:38:42.554847,"(8.5, 12.0, 11.842105263157894)","(3.0, 3.85, 3.831818181818182)","(2.4, 2.42, 2.4098901098901098)","(8.0, 11.5, 11.275)","(41.0, 65.0, 60.833333333333336)","(5.0, 8.0, 7.850746268656716)","(71.0, 130.0, 124.44444444444444)"
11-01-2023 21:38:43.647721,"(8.5, 11.5, 11.392857142857142)","(3.0, 3.9, 3.884313725490196)","(2.35, 2.42, 2.4139999999999997)","(8.0, 11.5, 10.964285714285714)","(41.0, 65.0, 61.15384615384615)","(5.0, 8.0, 7.89375)","(71.0, 130.0, 136.92307692307693)"
11-01-2023 21:38:44.784287,"(8.5, 11.5, 11.39041095890411)","(3.0, 3.9, 3.87375)","(2.35, 2.4, 2.3941463414634145)","(8.0, 11.0, 10.986486486486486)","(41.0, 65.0, 59.23076923076923)","(5.0, 8.0, 7.912820512820513)","(71.0, 140.0, 137.14285714285714)"
11-01-2023 21:38:45.945526,"(8.5, 12.0, 11.90983606557377)","(3.0, 3.9, 3.8909090909090907)","(2.35, 2.4, 2.394186046511628)","(8.0, 11.0, 10.987804878048781)","(41.0, 65.0, 58.18181818181818)","(5.0, 8.0, 7.91578947368421)","(71.0, 140.0, 137.14285714285714)"
11-01-2023 21:38:47.055164,"(8.5, 12.0, 11.695652173913043)","(3.0, 3.95, 3.916666666666667)","(2.35, 2.4, 2.394186046511628)","(8.0, 11.0, 10.987804878048781)","(41.0, 65.0, 58.18181818181818)","(5.0, 8.0, 7.91578947368421)","(71.0, 140.0, 136.66666666666666)"
11-01-2023 21:38:48.063743,"(8.5, 12.0, 11.625)","(3.0, 3.95, 3.9159574468085108)","(2.35, 2.4, 2.394186046511628)","(8.0, 11.0, 10.9875)","(41.0, 65.0, 57.38095238095238)","(5.0, 8.0, 7.91578947368421)","(71.0, 140.0, 132.5)"
11-01-2023 21:38:49.018249,"(8.5, 11.5, 11.451612903225806)","(3.0, 3.9, 3.88625)","(2.35, 2.42, 2.4015999999999997)","(8.0, 11.5, 10.94047619047619)","(41.0, 60.0, 56.0)","(5.0, 8.0, 7.994594594594594)","(71.0, 130.0, 126.0)"
11-01-2023 21:38:49.983652,"(8.5, 11.5, 11.475)","(3.0, 3.9, 3.88953488372093)","(2.35, 2.4, 2.3965625)","(8.0, 11.0, 10.961538461538462)","(41.0, 60.0, 56.0)","(5.0, 8.2, 8.027272727272727)","(71.0, 130.0, 126.0)"
11-01-2023 21:38:51.105401,"(8.5, 11.5, 11.456)","(3.0, 3.9, 3.8908163265306124)","(2.35, 2.42, 2.407142857142857)","(8.0, 11.0, 10.902173913043478)","(41.0, 60.0, 55.5)","(5.0, 8.0, 8.00983606557377)","(71.0, 130.0, 126.0)"
11-01-2023 21:38:52.276463,"(8.5, 11.5, 11.432835820895523)","(3.0, 3.95, 3.9325)","(2.35, 2.4, 2.412755905511811)","(8.0, 11.0, 10.902173913043478)","(41.0, 60.0, 55.5)","(5.0, 8.2, 7.976923076923076)","(71.0, 130.0, 125.0)"
11-01-2023 21:38:53.414361,"(8.5, 11.5, 11.329545454545455)","(3.0, 3.95, 3.9432432432432436)","(2.35, 2.42, 2.416774193548387)","(8.0, 11.0, 10.905172413793103)","(41.0, 60.0, 55.5)","(5.0, 8.2, 8.00983606557377)","(71.0, 130.0, 128.33333333333334)"
11-01-2023 21:38:54.520263,"(8.5, 11.0, 10.544554455445544)","(3.0, 3.95, 3.9432432432432436)","(2.35, 2.44, 2.416774193548387)","(8.0, 11.0, 10.97)","(41.0, 60.0, 55.625)","(5.0, 8.2, 7.970666666666666)","(71.0, 130.0, 133.33333333333334)"
11-01-2023 21:38:55.707498,"(8.5, 11.0, 10.433333333333334)","(3.0, 4.0, 3.9893617021276597)","(2.35, 2.42, 2.4147899159663866)","(8.0, 11.0, 10.870689655172415)","(41.0, 60.0, 57.30769230769231)","(5.0, 8.2, 7.869230769230769)","(71.0, 140.0, 131.66666666666666)"
11-01-2023 21:38:56.969388,"(8.5, 10.5, 10.273584905660377)","(3.0, 4.2, 4.185365853658537)","(2.35, 2.44, 2.437777777777778)","(8.0, 11.0, 10.201754385964913)","(41.0, 60.0, 56.36363636363636)","(5.0, 8.0, 7.7749999999999995)","(71.0, 140.0, 131.42857142857142)"
11-01-2023 21:38:58.176469,"(8.5, 10.5, 10.132352941176471)","(3.0, 4.2, 4.1743315508021395)","(2.35, 2.48, 2.437777777777778)","(8.0, 10.5, 10.086538461538462)","(41.0, 60.0, 56.36363636363636)","(5.0, 7.8, 7.811111111111111)","(71.0, 140.0, 137.05882352941177)"
11-01-2023 21:38:59.237527,"(8.5, 10.5, 10.008474576271187)","(3.2, 4.2, 4.175520833333334)","(2.25, 2.46, 2.4452054794520546)","(8.0, 10.5, 10.086538461538462)","(41.0, 60.0, 57.0)","(5.5, 8.0, 7.712)","(71.0, 140.0, 137.5)"
11-01-2023 21:39:00.533681,"(9.0, 10.5, 10.015625)","(3.2, 4.2, 4.172023809523809)","(2.25, 2.44, 2.453333333333333)","(8.0, 11.0, 10.365079365079366)","(41.0, 60.0, 57.0)","(5.5, 7.8, 7.491891891891892)","(71.0, 140.0, 137.33333333333334)"
11-01-2023 21:39:01.674431,"(9.0, 10.5, 10.015625)","(3.2, 4.2, 4.172)","(2.25, 2.48, 2.4689655172413794)","(8.0, 11.0, 10.714285714285714)","(41.0, 60.0, 57.0)","(5.5, 7.6, 7.3)","(71.0, 140.0, 137.33333333333334)"
11-01-2023 21:39:03.136128,"(9.0, 10.5, 9.912)","(3.2, 4.2, 4.117647058823529)","(2.25, 2.48, 2.471827956989247)","(8.0, 11.0, 10.722222222222221)","(41.0, 60.0, 57.857142857142854)","(5.5, 7.4, 7.2562500000000005)","(71.0, 140.0, 137.33333333333334)"
11-01-2023 21:39:04.380498,"(9.0, 10.5, 9.912)","(3.2, 4.2, 4.117647058823529)","(2.25, 2.48, 2.476546762589928)","(8.0, 11.0, 10.807692307692308)","(41.0, 60.0, 58.333333333333336)","(5.5, 7.4, 7.246666666666667)","(71.0, 140.0, 138.46153846153845)"
11-01-2023 21:39:05.574369,"(9.0, 10.5, 10.020408163265307)","(3.2, 4.1, 4.052083333333333)","(2.15, 2.48, 2.4808453085376163)","(8.5, 11.0, 10.983333333333333)","(41.0, 60.0, 58.333333333333336)","(5.5, 7.4, 7.257142857142857)","(81.0, 140.0, 138.46153846153845)"
11-01-2023 21:39:06.759389,"(9.0, 10.5, 9.873333333333335)","(3.2, 4.1, 4.052083333333333)","(2.15, 2.5, 2.4808453085376163)","(8.5, 11.0, 10.907407407407407)","(41.0, 60.0, 58.333333333333336)","(5.5, 7.4, 7.2615384615384615)","(81.0, 140.0, 142.22222222222223)"
11-01-2023 21:39:07.860156,"(9.0, 10.5, 9.86116504854369)","(3.2, 4.1, 4.019148936170213)","(2.15, 2.5, 2.4802613240418117)","(8.5, 11.5, 10.851648351648352)","(41.0, 60.0, 56.36363636363637)","(5.5, 7.4, 7.16)","(81.0, 150.0, 145.71428571428572)"
11-01-2023 21:39:08.872933,"(9.0, 10.5, 9.876000000000001)","(3.2, 4.1, 3.9775)","(2.15, 2.5, 2.4802613240418117)","(8.5, 11.5, 10.921052631578947)","(41.0, 60.0, 56.666666666666664)","(5.5, 7.2, 7.291666666666667)","(81.0, 150.0, 145.0)"
11-01-2023 21:39:09.922278,"(9.0, 10.5, 10.012269938650308)","(3.2, 4.1, 3.967763157894737)","(2.15, 2.5, 2.4629294755877034)","(8.5, 11.5, 11.014285714285714)","(41.0, 60.0, 56.875)","(5.5, 7.4, 7.523809523809524)","(81.0, 150.0, 162.72727272727272)"
11-01-2023 21:39:11.041908,"(9.0, 9.2, 8.872727272727273)","(3.2, 4.1, 4.033606557377049)","(2.15, 2.5, 2.474)","(8.5, 11.5, 11.11320754716981)","(41.0, 60.0, 58.333333333333336)","(5.5, 7.6, 7.579310344827586)","(81.0, 170.0, 168.33333333333334)"
11-01-2023 21:39:12.233313,"(9.0, 9.4, 9.314285714285715)","(3.2, 4.1, 4.029032258064516)","(2.15, 2.48, 2.475217391304348)","(8.5, 11.5, 11.085714285714285)","(41.0, 60.0, 58.333333333333336)","(5.5, 7.6, 7.6191489361702125)","(81.0, 170.0, 168.33333333333334)"
11-01-2023 21:39:13.406885,"(9.0, 9.4, 9.14468085106383)","(3.2, 4.1, 4.029032258064516)","(2.15, 2.48, 2.475217391304348)","(8.5, 11.5, 11.083333333333334)","(41.0, 60.0, 58.47826086956522)","(5.5, 7.8, 7.6786885245901635)","(81.0, 170.0, 168.33333333333334)"
11-01-2023 21:39:14.586140,"(9.0, 9.2, 9.104761904761904)","(3.2, 4.1, 4.029032258064516)","(2.15, 2.48, 2.4748837209302326)","(8.5, 11.5, 11.083333333333334)","(41.0, 65.0, 58.47826086956522)","(5.5, 8.0, 7.762962962962963)","(81.0, 170.0, 168.33333333333334)"
11-01-2023 21:39:15.719219,"(9.0, 9.2, 8.939534883720931)","(3.2, 4.1, 4.029032258064516)","(2.15, 2.48, 2.4748837209302326)","(8.5, 11.5, 11.0625)","(41.0, 65.0, 58.47826086956522)","(5.5, 8.0, 7.736585365853658)","(81.0, 170.0, 168.33333333333334)"
11-01-2023 21:39:16.806474,"(9.0, 9.0, 8.988888888888889)","(3.2, 4.2, 4.179375)","(2.15, 2.48, 2.4617441860465115)","(8.5, 11.5, 9.233333333333333)","(41.0, 65.0, 60.9375)","(5.5, 7.8, 7.8759999999999994)","(81.0, 170.0, 161.3793103448276)"
11-01-2023 21:39:17.764362,"(8.5, 9.2, 8.980645161290322)","(3.2, 4.3, 4.219565217391304)","(2.15, 2.5, 2.466962343096234)","(8.5, 9.4, 9.233333333333333)","(41.0, 65.0, 60.666666666666664)","(5.5, 8.0, 7.940740740740741)","(81.0, 180.0, 153.6)"
11-01-2023 21:39:18.801462,"(8.5, 9.2, 9.12093023255814)","(3.2, 4.4, 4.32)","(2.15, 2.5, 2.4803021148036253)","(8.5, 9.2, 9.402931596091205)","(41.0, 65.0, 60.833333333333336)","(5.5, 8.0, 8.129166666666666)","(81.0, 180.0, 152.41379310344828)"
11-01-2023 21:39:19.876246,"(8.5, 9.6, 9.388235294117646)","(3.2, 4.1, 4.079032258064516)","(2.15, 2.5, 2.4810591900311527)","(8.5, 9.6, 9.404736842105264)","(41.0, 70.0, 65.83333333333333)","(5.5, 8.2, 8.268085106382978)","(81.0, 180.0, 153.33333333333334)"
11-01-2023 21:39:21.020468,"(8.5, 9.6, 9.512)","(3.2, 4.1, 4.079518072289156)","(2.15, 2.5, 2.530588235294118)","(8.5, 9.0, 8.811142061281338)","(41.0, 70.0, 64.0)","(5.5, 8.4, 8.269565217391303)","(81.0, 180.0, 153.21428571428572)"
11-01-2023 21:39:22.205123,"(8.5, 9.6, 9.446153846153846)","(3.2, 4.2, 4.057894736842106)","(2.15, 2.54, 2.5452873563218392)","(8.5, 9.0, 8.464)","(41.0, 65.0, 59.166666666666664)","(5.5, 8.4, 8.193103448275862)","(81.0, 180.0, 153.21428571428572)"
11-01-2023 21:39:23.349318,"(8.5, 9.6, 9.442105263157893)","(3.2, 4.2, 4.075409836065574)","(2.15, 2.6, 2.5630188679245283)","(8.5, 8.8, 8.530434782608696)","(41.0, 60.0, 59.166666666666664)","(5.5, 8.4, 8.11578947368421)","(81.0, 180.0, 155.0)"
11-01-2023 21:39:24.386379,"(8.5, 9.6, 9.406451612903226)","(3.2, 4.2, 4.102564102564102)","(2.15, 2.58, 2.5630188679245283)","(8.5, 8.6, 8.557894736842105)","(41.0, 60.0, 58.07692307692308)","(5.5, 8.2, 8.112)","(81.0, 180.0, 157.77777777777777)"
11-01-2023 21:39:25.447078,"(8.5, 9.6, 9.424390243902439)","(3.2, 4.2, 4.18061224489796)","(2.15, 2.58, 2.5628070175438595)","(8.5, 8.4, 8.216085790884717)","(41.0, 60.0, 57.5)","(5.5, 8.2, 8.092682926829267)","(81.0, 180.0, 157.77777777777777)"
11-01-2023 21:39:26.386217,"(8.5, 9.6, 9.424390243902439)","(3.2, 4.2, 4.194318181818182)","(2.15, 2.58, 2.567515923566879)","(8.5, 8.4, 8.214092140921409)","(41.0, 60.0, 57.5)","(5.5, 8.2, 8.092682926829267)","(81.0, 180.0, 157.77777777777777)"
11-01-2023 21:39:27.482879,"(8.5, 9.4, 9.214285714285715)","(3.2, 4.3, 4.214893617021277)","(2.15, 2.62, 2.601505376344086)","(8.5, 8.2, 8.16140350877193)","(41.0, 60.0, 57.083333333333336)","(5.5, 8.0, 7.968)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:28.617955,"(8.5, 9.4, 9.242105263157894)","(3.2, 4.3, 4.2672727272727276)","(2.15, 2.62, 2.605742574257426)","(8.5, 8.2, 8.066666666666666)","(41.0, 60.0, 57.5)","(5.5, 8.0, 7.968)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:29.748175,"(8.5, 9.2, 9.121052631578946)","(3.2, 4.3, 4.2672727272727276)","(2.2, 2.62, 2.6076923076923078)","(8.5, 8.2, 7.992)","(41.0, 60.0, 57.5)","(5.5, 8.0, 7.968)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:30.843152,"(8.5, 9.2, 9.136)","(3.2, 4.3, 4.27)","(2.2, 2.62, 2.6083870967741936)","(8.5, 8.0, 7.997938144329897)","(41.0, 60.0, 57.5)","(5.5, 8.0, 7.968)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:31.964105,"(8.5, 9.2, 9.136)","(3.2, 4.3, 4.265714285714286)","(2.2, 2.62, 2.6129411764705885)","(8.5, 8.0, 8.104761904761904)","(41.0, 60.0, 57.5)","(5.5, 8.0, 7.970212765957447)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:33.004101,"(8.5, 9.2, 9.141666666666666)","(3.2, 4.3, 4.266326530612245)","(2.2, 2.62, 2.598823529411765)","(8.5, 8.2, 8.104761904761904)","(41.0, 60.0, 58.5)","(5.5, 8.0, 8.013333333333334)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:34.024269,"(8.5, 9.2, 9.161904761904761)","(3.2, 4.3, 4.282142857142857)","(2.2, 2.62, 2.5985074626865674)","(8.5, 8.0, 7.978947368421053)","(41.0, 60.0, 58.5)","(5.5, 8.2, 8.013333333333334)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:34.977636,"(8.5, 9.2, 9.141935483870967)","(3.2, 4.3, 4.29078947368421)","(2.2, 2.62, 2.606086956521739)","(8.5, 8.0, 7.949425287356322)","(41.0, 60.0, 58.5)","(5.5, 8.2, 8.013333333333334)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:36.022308,"(8.5, 9.2, 9.174999999999999)","(3.2, 4.3, 4.289855072463768)","(2.2, 2.62, 2.6044897959183673)","(8.5, 8.0, 7.923529411764706)","(41.0, 70.0, 58.28125)","(5.5, 8.2, 7.953191489361702)","(81.0, 180.0, 159.2)"
11-01-2023 21:39:37.085402,"(8.5, 9.2, 9.174999999999999)","(3.2, 4.3, 4.305434782608695)","(2.2, 2.62, 2.6094444444444447)","(8.0, 8.0, 7.925333333333334)","(41.0, 70.0, 64.6)","(5.5, 8.0, 7.820689655172414)","(81.0, 180.0, 148.0)"
11-01-2023 21:39:38.185126,"(8.5, 9.4, 9.192307692307692)","(3.2, 4.4, 4.305434782608695)","(2.2, 2.62, 2.6016326530612246)","(8.0, 8.0, 7.931506849315069)","(41.0, 70.0, 63.57142857142857)","(5.5, 8.0, 7.730232558139535)","(81.0, 180.0, 151.42857142857144)"
11-01-2023 21:39:39.311641,"(8.5, 9.2, 9.167567567567566)","(3.2, 4.3, 4.276056338028169)","(2.2, 2.64, 2.6244444444444444)","(7.5, 8.0, 7.896296296296296)","(41.0, 70.0, 63.57142857142857)","(5.5, 7.8, 7.730232558139535)","(81.0, 180.0, 153.33333333333334)"
11-01-2023 21:39:40.416297,"(8.0, 9.2, 9.167567567567566)","(3.2, 4.3, 4.277027027027027)","(2.2, 2.64, 2.6244444444444444)","(7.5, 8.0, 7.862365591397849)","(41.0, 70.0, 63.57142857142857)","(5.5, 7.8, 7.730232558139535)","(81.0, 180.0, 153.33333333333334)"
11-01-2023 21:39:41.505748,"(8.0, 9.4, 9.192307692307692)","(3.2, 4.3, 4.27536231884058)","(2.2, 2.64, 2.633658536585366)","(7.5, 8.0, 7.86865671641791)","(41.0, 70.0, 65.2)","(5.5, 7.8, 7.803508771929824)","(81.0, 180.0, 153.33333333333334)"
11-01-2023 21:39:42.586906,"(8.0, 9.4, 9.266666666666667)","(3.2, 4.2, 4.104)","(2.2, 2.66, 2.642439024390244)","(7.5, 8.0, 7.86865671641791)","(41.0, 70.0, 66.19047619047619)","(5.5, 8.0, 7.8)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:43.545802,"(8.0, 9.4, 9.31304347826087)","(3.2, 4.3, 4.104255319148936)","(2.2, 2.8, 2.792340425531915)","(7.5, 8.2, 8.151020408163264)","(41.0, 70.0, 66.0)","(5.5, 8.0, 7.8)","(81.0, 180.0, 160.0)"
11-01-2023 21:39:44.469553,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:45.484851,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:46.599789,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:47.687246,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:48.730949,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:49.780911,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:50.697554,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:51.604134,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:52.637012,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:53.728057,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:54.884337,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:56.007094,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
11-01-2023 21:39:57.050726,"(8.0, 99998, 9998.5)","(3.2, 99998, 9998.5)","(2.2, 99998, 9998.5)","(7.5, 99998, 9998.5)","(41.0, 99998, 9998.5)","(5.5, 99998, 9998.5)","(81.0, 99998, 9998.5)"
