,Preston Lee,Remnants,Claretown Rocky,Invictus Ethan,Skibo Rebel
09-01-2023 14:12:20.946849,"(1.01, 1.1, 1.0938680257510731)","(10.0, 18.5, 17.736842105263158)","(21.0, 55.0, 49.5)","(31.0, 95.0, 89.54545454545455)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:21.941525,"(1.01, 1.1, 1.0938680257510731)","(10.0, 18.5, 17.736842105263158)","(21.0, 55.0, 49.1764705882353)","(31.0, 95.0, 89.54545454545455)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:22.757762,"(1.01, 1.1, 1.0938680257510731)","(10.0, 18.5, 17.736842105263158)","(21.0, 55.0, 49.1764705882353)","(31.0, 95.0, 89.54545454545455)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:23.537500,"(1.01, 1.11, 1.1018006430868168)","(10.0, 18.0, 17.289473684210527)","(21.0, 55.0, 49.375)","(31.0, 95.0, 91.0)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:24.488150,"(1.01, 1.11, 1.1029729729729731)","(10.0, 18.0, 16.6)","(21.0, 55.0, 51.625)","(31.0, 95.0, 91.25)","(91.0, 370.0, 360.0)"
09-01-2023 14:12:25.437192,"(1.01, 1.11, 1.1033568075117373)","(10.0, 18.0, 16.133333333333333)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(91.0, 370.0, 334.0)"
09-01-2023 14:12:26.288018,"(1.01, 1.11, 1.100406779661017)","(10.0, 18.0, 16.782608695652172)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(91.0, 370.0, 347.1428571428571)"
09-01-2023 14:12:27.078696,"(1.01, 1.11, 1.1029351184346037)","(10.0, 18.0, 16.782608695652172)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(91.0, 390.0, 376.1538461538462)"
09-01-2023 14:12:28.002136,"(1.01, 1.11, 1.1029351184346037)","(10.0, 18.0, 16.782608695652172)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(81.0, 390.0, 376.1538461538462)"
09-01-2023 14:12:28.948999,"(1.01, 1.11, 1.1029641025641026)","(10.0, 17.5, 17.03846153846154)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(81.0, 390.0, 374.2857142857143)"
09-01-2023 14:12:29.794043,"(1.01, 1.11, 1.1026431718061676)","(10.0, 16.5, 16.3125)","(21.0, 55.0, 49.0)","(31.0, 95.0, 91.25)","(81.0, 370.0, 354.0)"
09-01-2023 14:12:30.687940,"(1.01, 1.11, 1.1034765625)","(10.0, 16.5, 16.205882352941178)","(21.0, 55.0, 49.0)","(31.0, 95.0, 90.5)","(81.0, 370.0, 348.3333333333333)"
09-01-2023 14:12:31.593648,"(1.01, 1.11, 1.1067169811320756)","(10.0, 16.5, 16.1875)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(81.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:32.445218,"(1.01, 1.11, 1.1074411764705883)","(10.0, 16.5, 16.023809523809526)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(81.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:33.276032,"(1.01, 1.11, 1.1074411764705883)","(10.0, 16.5, 15.875)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(81.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:34.397078,"(1.01, 1.11, 1.1067169811320756)","(10.0, 16.5, 16.045454545454547)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(91.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:35.337699,"(1.01, 1.11, 1.103448275862069)","(10.0, 17.0, 16.25)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(91.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:36.224557,"(1.01, 1.11, 1.1039568345323743)","(10.0, 17.0, 16.029411764705884)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(91.0, 360.0, 348.3333333333333)"
09-01-2023 14:12:37.169839,"(1.01, 1.11, 1.1030000000000002)","(10.0, 17.0, 16.029411764705884)","(21.0, 55.0, 52.0)","(31.0, 95.0, 90.71428571428571)","(91.0, 360.0, 353.3333333333333)"
09-01-2023 14:12:38.047181,"(1.01, 1.11, 1.1029113924050633)","(10.0, 17.0, 16.029411764705884)","(21.0, 55.0, 52.0)","(31.0, 95.0, 91.53846153846153)","(91.0, 360.0, 353.3333333333333)"
09-01-2023 14:12:39.164899,"(1.01, 1.11, 1.1049629629629631)","(10.0, 17.0, 16.484375)","(21.0, 55.0, 52.0)","(31.0, 95.0, 91.25)","(91.0, 360.0, 353.3333333333333)"
09-01-2023 14:12:40.407726,"(1.01, 1.11, 1.103978494623656)","(10.0, 17.0, 16.484375)","(21.0, 55.0, 52.0)","(31.0, 95.0, 91.25)","(91.0, 360.0, 353.3333333333333)"
09-01-2023 14:12:41.460232,"(1.01, 1.11, 1.1037755102040818)","(10.0, 17.0, 16.484375)","(21.0, 55.0, 52.0)","(31.0, 95.0, 91.25)","(91.0, 360.0, 353.3333333333333)"
09-01-2023 14:12:42.502224,"(1.01, 1.11, 1.103717277486911)","(10.0, 17.0, 16.484375)","(21.0, 55.0, 51.14285714285714)","(31.0, 95.0, 91.25)","(91.0, 360.0, 342.5)"
09-01-2023 14:12:43.631167,"(1.01, 1.11, 1.106)","(10.0, 16.5, 15.884615384615385)","(21.0, 55.0, 52.75)","(31.0, 95.0, 91.84210526315789)","(91.0, 360.0, 352.22222222222223)"
09-01-2023 14:12:44.569463,"(1.01, 1.11, 1.1070223325062036)","(10.0, 16.0, 15.76923076923077)","(21.0, 55.0, 52.75)","(31.0, 95.0, 94.0625)","(91.0, 360.0, 345.55555555555554)"
09-01-2023 14:12:45.467131,"(1.01, 1.1, 1.0936870382807253)","(10.0, 17.0, 16.8125)","(21.0, 55.0, 51.25)","(31.0, 95.0, 92.5)","(91.0, 390.0, 350.0)"
09-01-2023 14:12:46.452454,"(1.01, 1.1, 1.0950397877984086)","(10.0, 17.5, 16.833333333333332)","(21.0, 55.0, 50.333333333333336)","(31.0, 100.0, 92.5)","(91.0, 390.0, 358.0)"
09-01-2023 14:12:47.384966,"(1.01, 1.1, 1.0953678929765887)","(10.0, 17.5, 16.785714285714285)","(21.0, 55.0, 49.0)","(31.0, 100.0, 92.5)","(91.0, 400.0, 358.0)"
09-01-2023 14:12:48.309222,"(1.01, 1.1, 1.0953393157599551)","(10.0, 17.5, 16.785714285714285)","(21.0, 55.0, 50.333333333333336)","(31.0, 100.0, 97.0)","(91.0, 400.0, 358.0)"
09-01-2023 14:12:49.197831,"(1.01, 1.1, 1.0951770168311086)","(10.0, 17.5, 16.833333333333332)","(21.0, 55.0, 50.333333333333336)","(31.0, 100.0, 97.0)","(91.0, 400.0, 358.0)"
09-01-2023 14:12:50.214286,"(1.01, 1.1, 1.0955056787452677)","(10.0, 17.5, 16.833333333333332)","(21.0, 55.0, 49.0)","(31.0, 100.0, 98.33333333333333)","(91.0, 400.0, 358.0)"
09-01-2023 14:12:51.168044,"(1.01, 1.1, 1.095334081976418)","(10.0, 17.5, 16.833333333333332)","(21.0, 55.0, 50.333333333333336)","(31.0, 100.0, 98.33333333333333)","(91.0, 400.0, 352.85714285714283)"
09-01-2023 14:12:52.099396,"(1.01, 1.1, 1.0956131078224103)","(10.0, 18.0, 17.029411764705884)","(21.0, 55.0, 52.0)","(31.0, 100.0, 98.125)","(91.0, 400.0, 349.2307692307692)"
09-01-2023 14:12:53.123513,"(1.01, 1.1, 1.0952652595550485)","(10.0, 18.0, 17.029411764705884)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.125)","(101.0, 400.0, 349.2307692307692)"
09-01-2023 14:12:54.031910,"(1.01, 1.1, 1.0956061408152462)","(10.0, 18.0, 17.029411764705884)","(21.0, 55.0, 52.0)","(31.0, 100.0, 98.125)","(101.0, 400.0, 349.2307692307692)"
09-01-2023 14:12:54.964617,"(1.01, 1.1, 1.095185614849188)","(10.0, 18.0, 17.5)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.84615384615384)","(101.0, 400.0, 364.0)"
09-01-2023 14:12:55.885151,"(1.01, 1.1, 1.095185614849188)","(10.0, 18.0, 17.5)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.33333333333333)","(101.0, 400.0, 364.0)"
09-01-2023 14:12:56.866562,"(1.01, 1.1, 1.0956061408152462)","(10.0, 18.0, 17.5)","(21.0, 55.0, 52.0)","(31.0, 100.0, 98.33333333333333)","(101.0, 400.0, 364.0)"
09-01-2023 14:12:57.772630,"(1.01, 1.1, 1.0951766068326578)","(10.0, 18.0, 17.5)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.33333333333333)","(101.0, 400.0, 364.0)"
09-01-2023 14:12:58.601069,"(1.01, 1.1, 1.0958476931628685)","(10.0, 18.0, 17.5)","(21.0, 55.0, 52.0)","(31.0, 100.0, 98.33333333333333)","(101.0, 400.0, 364.0)"
09-01-2023 14:12:59.555198,"(1.01, 1.1, 1.0954283965728275)","(10.0, 18.0, 17.5)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.33333333333333)","(91.0, 400.0, 367.0)"
09-01-2023 14:13:00.535887,"(1.01, 1.1, 1.0958430717863106)","(10.0, 18.0, 17.5)","(21.0, 55.0, 52.0)","(31.0, 100.0, 98.5)","(91.0, 400.0, 367.0)"
09-01-2023 14:13:01.422415,"(1.01, 1.1, 1.0954194733619107)","(10.0, 18.0, 17.5)","(21.0, 55.0, 53.714285714285715)","(31.0, 100.0, 98.5)","(91.0, 400.0, 367.0)"
09-01-2023 14:13:02.254902,"(1.01, 1.1, 1.0958203991130822)","(10.0, 18.0, 17.76923076923077)","(21.0, 55.0, 52.0)","(31.0, 110.0, 98.33333333333333)","(91.0, 400.0, 325.0)"
09-01-2023 14:13:03.296235,"(1.01, 1.1, 1.0951117824773415)","(10.0, 18.0, 17.428571428571427)","(21.0, 55.0, 53.714285714285715)","(31.0, 110.0, 98.33333333333333)","(91.0, 400.0, 393.3333333333333)"
09-01-2023 14:13:04.318272,"(1.01, 1.1, 1.0975340501792115)","(10.0, 18.0, 17.25)","(21.0, 55.0, 52.0)","(31.0, 110.0, 98.33333333333333)","(91.0, 420.0, 393.3333333333333)"
09-01-2023 14:13:05.257032,"(1.01, 1.1, 1.0972748091603055)","(10.0, 18.0, 17.38095238095238)","(21.0, 60.0, 52.666666666666664)","(31.0, 110.0, 102.3076923076923)","(91.0, 480.0, 457.0)"
09-01-2023 14:13:06.071248,"(1.01, 1.1, 1.0971733966745845)","(10.0, 18.0, 17.38095238095238)","(21.0, 60.0, 51.904761904761905)","(31.0, 110.0, 100.0)","(91.0, 470.0, 457.0)"
09-01-2023 14:13:07.089418,"(1.01, 1.1, 1.0971733966745845)","(10.0, 18.0, 17.38095238095238)","(21.0, 60.0, 52.35294117647059)","(31.0, 110.0, 95.0)","(91.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:08.100300,"(1.01, 1.1, 1.0972076372315036)","(10.0, 18.0, 17.1875)","(21.0, 60.0, 52.35294117647059)","(31.0, 110.0, 95.0)","(91.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:08.939161,"(1.01, 1.1, 1.0972274881516588)","(10.0, 18.0, 16.96)","(21.0, 60.0, 52.35294117647059)","(31.0, 110.0, 95.0)","(91.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:09.839626,"(1.01, 1.1, 1.0976451187335092)","(10.0, 17.0, 16.75)","(21.0, 60.0, 54.09090909090909)","(31.0, 110.0, 100.625)","(91.0, 470.0, 457.0)"
09-01-2023 14:13:10.833766,"(1.01, 1.1, 1.0976435643564357)","(10.0, 17.0, 16.789473684210527)","(21.0, 60.0, 54.09090909090909)","(31.0, 110.0, 100.625)","(91.0, 470.0, 457.0)"
09-01-2023 14:13:11.793624,"(1.01, 1.1, 1.0975514403292181)","(10.0, 17.0, 16.75)","(21.0, 60.0, 54.09090909090909)","(31.0, 110.0, 100.625)","(81.0, 470.0, 457.0)"
09-01-2023 14:13:12.631696,"(1.01, 1.1, 1.0975514403292181)","(10.0, 17.0, 16.75)","(21.0, 60.0, 54.09090909090909)","(31.0, 110.0, 100.625)","(81.0, 470.0, 457.0)"
09-01-2023 14:13:13.528920,"(1.01, 1.1, 1.0975514403292181)","(10.0, 17.0, 16.75)","(21.0, 60.0, 54.09090909090909)","(31.0, 110.0, 100.625)","(81.0, 470.0, 457.0)"
09-01-2023 14:13:14.576996,"(1.01, 1.1, 1.0975514403292181)","(10.0, 17.0, 16.75)","(21.0, 60.0, 56.0)","(31.0, 110.0, 102.0)","(81.0, 470.0, 457.0)"
09-01-2023 14:13:15.593466,"(1.01, 1.1, 1.0975256322624745)","(10.0, 17.0, 16.75)","(26.0, 60.0, 57.69230769230769)","(31.0, 110.0, 100.9090909090909)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:16.462282,"(1.01, 1.1, 1.0975256322624745)","(10.0, 17.0, 16.75)","(26.0, 60.0, 55.38461538461539)","(31.0, 110.0, 100.9090909090909)","(101.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:17.318881,"(1.01, 1.1, 1.0976885474860336)","(10.0, 17.0, 16.8)","(26.0, 60.0, 52.0)","(31.0, 110.0, 100.9090909090909)","(101.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:18.340267,"(1.01, 1.1, 1.0976885474860336)","(10.0, 17.0, 16.8)","(26.0, 60.0, 53.68421052631579)","(31.0, 110.0, 100.9090909090909)","(101.0, 470.0, 448.33333333333337)"
09-01-2023 14:13:19.335700,"(1.01, 1.1, 1.0976885474860336)","(10.0, 17.0, 16.8)","(26.0, 60.0, 55.0)","(31.0, 110.0, 103.75)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:20.243733,"(1.01, 1.1, 1.0976617954070982)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 55.0)","(31.0, 110.0, 103.75)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:21.104668,"(1.01, 1.1, 1.0976617954070982)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:22.062751,"(1.01, 1.1, 1.0976617954070982)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:23.061718,"(1.01, 1.1, 1.0976617954070982)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:23.976219,"(1.01, 1.1, 1.09769392033543)","(10.0, 17.0, 16.8)","(26.0, 60.0, 53.68421052631579)","(31.0, 110.0, 100.9090909090909)","(101.0, 470.0, 451.42857142857144)"
09-01-2023 14:13:24.793148,"(1.01, 1.1, 1.0976617954070982)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 55.0)","(31.0, 110.0, 103.75)","(101.0, 470.0, 457.0)"
09-01-2023 14:13:25.755834,"(1.01, 1.1, 1.0970486555697825)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 448.33333333333337)"
09-01-2023 14:13:26.810397,"(1.01, 1.1, 1.0970486555697825)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 448.33333333333337)"
09-01-2023 14:13:27.690946,"(1.01, 1.1, 1.0970486555697825)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 103.75)","(101.0, 470.0, 406.6666666666667)"
09-01-2023 14:13:28.515812,"(1.01, 1.1, 1.0970486555697825)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 102.3076923076923)","(101.0, 420.0, 406.6666666666667)"
09-01-2023 14:13:29.506226,"(1.01, 1.1, 1.0972262334536704)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 102.3076923076923)","(101.0, 420.0, 406.6666666666667)"
09-01-2023 14:13:30.496762,"(1.01, 1.1, 1.0972262334536704)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 52.0)","(31.0, 110.0, 102.3076923076923)","(101.0, 420.0, 440.0)"
09-01-2023 14:13:31.478746,"(1.01, 1.1, 1.0972262334536704)","(10.0, 17.0, 16.833333333333332)","(26.0, 60.0, 56.0)","(31.0, 110.0, 95.71428571428571)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:32.419966,"(1.01, 1.1, 1.0969068660774983)","(10.0, 17.5, 17.125)","(26.0, 60.0, 53.68421052631579)","(31.0, 110.0, 95.71428571428571)","(101.0, 480.0, 440.0)"
09-01-2023 14:13:33.422173,"(1.01, 1.1, 1.097077093732668)","(10.0, 17.5, 17.02)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 100.0)","(101.0, 480.0, 440.0)"
09-01-2023 14:13:34.427571,"(1.01, 1.1, 1.0969423286180633)","(10.0, 17.5, 17.125)","(26.0, 60.0, 54.285714285714285)","(31.0, 110.0, 101.66666666666667)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:35.519928,"(1.01, 1.1, 1.0969406641262929)","(10.0, 17.5, 17.125)","(26.0, 60.0, 54.13793103448276)","(31.0, 110.0, 98.88888888888889)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:36.643104,"(1.01, 1.1, 1.0965485644471595)","(10.0, 18.0, 17.84375)","(26.0, 60.0, 52.916666666666664)","(31.0, 110.0, 98.63636363636364)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:37.728785,"(1.01, 1.1, 1.0965577342047932)","(11.0, 18.0, 17.75)","(26.0, 60.0, 52.916666666666664)","(41.0, 110.0, 99.47368421052632)","(101.0, 480.0, 445.0)"
09-01-2023 14:13:38.721682,"(1.01, 1.1, 1.096626844694308)","(11.0, 18.0, 17.684210526315788)","(26.0, 60.0, 54.13793103448276)","(41.0, 110.0, 99.47368421052632)","(101.0, 480.0, 445.0)"
09-01-2023 14:13:39.725286,"(1.01, 1.1, 1.0966054371785452)","(11.0, 18.0, 17.823529411764707)","(26.0, 60.0, 54.13793103448276)","(31.0, 110.0, 97.5)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:40.687493,"(1.01, 1.1, 1.0968153310104531)","(10.0, 18.0, 17.38235294117647)","(26.0, 60.0, 52.916666666666664)","(31.0, 110.0, 90.0)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:41.558539,"(1.01, 1.1, 1.0966297935103246)","(10.0, 18.0, 17.75)","(26.0, 60.0, 52.916666666666664)","(31.0, 110.0, 95.71428571428572)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:42.520291,"(1.01, 1.1, 1.0963420427553445)","(10.0, 18.0, 17.555555555555557)","(26.0, 60.0, 54.13793103448276)","(31.0, 110.0, 97.5)","(101.0, 480.0, 445.0)"
09-01-2023 14:13:43.514802,"(1.01, 1.1, 1.09695067264574)","(11.0, 18.0, 17.596153846153847)","(26.0, 60.0, 56.0)","(31.0, 110.0, 97.5)","(101.0, 480.0, 445.0)"
09-01-2023 14:13:44.507509,"(1.01, 1.1, 1.09745963401507)","(11.0, 18.0, 17.857142857142858)","(26.0, 60.0, 55.21739130434783)","(31.0, 110.0, 90.0)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:45.404141,"(1.01, 1.1, 1.0985450597176982)","(11.0, 18.0, 17.475)","(26.0, 60.0, 53.125)","(31.0, 110.0, 90.0)","(101.0, 480.0, 410.0)"
09-01-2023 14:13:46.302340,"(1.01, 1.1, 1.0987347931873481)","(11.0, 18.0, 17.8)","(26.0, 60.0, 53.125)","(31.0, 110.0, 90.0)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:47.259273,"(1.01, 1.1, 1.0977434908389587)","(11.0, 18.0, 17.596153846153847)","(26.0, 60.0, 55.0)","(31.0, 110.0, 97.5)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:48.156690,"(1.01, 1.1, 1.09758)","(11.0, 18.0, 17.684210526315788)","(26.0, 60.0, 55.0)","(31.0, 110.0, 97.5)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:49.075763,"(1.01, 1.1, 1.0978128400435256)","(11.0, 18.0, 17.8)","(26.0, 60.0, 53.125)","(31.0, 110.0, 90.0)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:50.024661,"(1.01, 1.1, 1.098238928939238)","(11.0, 18.0, 17.475)","(26.0, 60.0, 53.125)","(31.0, 110.0, 90.0)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:50.918867,"(1.01, 1.1, 1.0982680901542112)","(11.0, 18.0, 17.892857142857142)","(26.0, 60.0, 53.125)","(31.0, 110.0, 90.0)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:51.834579,"(1.01, 1.1, 1.097801047120419)","(11.0, 18.0, 17.615384615384617)","(26.0, 60.0, 55.0)","(31.0, 110.0, 97.5)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:52.775989,"(1.01, 1.1, 1.097801047120419)","(11.0, 18.0, 17.705882352941178)","(26.0, 60.0, 55.0)","(31.0, 110.0, 94.11764705882354)","(101.0, 480.0, 445.0)"
09-01-2023 14:13:53.689116,"(1.01, 1.1, 1.0980107526881722)","(11.0, 18.0, 17.615384615384617)","(26.0, 60.0, 55.23809523809524)","(31.0, 110.0, 93.75)","(81.0, 480.0, 445.0)"
09-01-2023 14:13:54.504011,"(1.01, 1.11, 1.10248087431694)","(11.0, 17.0, 16.691176470588236)","(26.0, 60.0, 54.73684210526316)","(31.0, 110.0, 90.88235294117646)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:55.368661,"(1.01, 1.11, 1.1027068437180798)","(11.0, 16.5, 16.266129032258064)","(26.0, 60.0, 54.73684210526316)","(31.0, 110.0, 91.25)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:56.359230,"(1.01, 1.11, 1.1027331887201737)","(11.0, 16.5, 16.23015873015873)","(26.0, 60.0, 55.833333333333336)","(31.0, 100.0, 97.0)","(81.0, 480.0, 440.0)"
09-01-2023 14:13:57.302071,"(1.01, 1.11, 1.1036635514018693)","(11.0, 16.5, 16.25438596491228)","(26.0, 60.0, 55.23809523809524)","(31.0, 100.0, 96.25)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:58.141912,"(1.01, 1.11, 1.1015832363213038)","(11.0, 16.5, 16.270491803278688)","(26.0, 60.0, 53.333333333333336)","(31.0, 100.0, 96.25)","(81.0, 480.0, 410.0)"
09-01-2023 14:13:59.066200,"(1.01, 1.11, 1.1018946188340808)","(11.0, 16.5, 16.270491803278688)","(26.0, 60.0, 53.333333333333336)","(31.0, 110.0, 103.47826086956522)","(81.0, 480.0, 410.0)"
09-01-2023 14:14:00.034436,"(1.01, 1.11, 1.1031268882175227)","(11.0, 16.5, 16.166666666666668)","(26.0, 60.0, 55.833333333333336)","(31.0, 110.0, 103.47826086956522)","(81.0, 480.0, 440.0)"
09-01-2023 14:14:00.942987,"(1.01, 1.11, 1.1029910714285716)","(11.0, 16.5, 16.173076923076923)","(26.0, 60.0, 55.833333333333336)","(31.0, 110.0, 103.47826086956522)","(81.0, 480.0, 363.3333333333333)"
09-01-2023 14:14:01.874182,"(1.01, 1.11, 1.1032736156351792)","(11.0, 16.5, 16.173076923076923)","(26.0, 60.0, 55.833333333333336)","(31.0, 110.0, 101.6)","(101.0, 390.0, 363.3333333333333)"
09-01-2023 14:14:02.739666,"(1.01, 1.11, 1.1039328063241107)","(11.0, 16.5, 16.141025641025642)","(26.0, 60.0, 53.333333333333336)","(31.0, 110.0, 100.86956521739131)","(81.0, 390.0, 363.3333333333333)"
09-01-2023 14:14:03.712468,"(1.01, 1.11, 1.106958041958042)","(11.0, 16.0, 15.652173913043478)","(26.0, 60.0, 53.57142857142857)","(31.0, 110.0, 100.625)","(81.0, 390.0, 363.3333333333333)"
09-01-2023 14:14:04.667230,"(1.01, 1.11, 1.1063375796178345)","(11.0, 16.0, 15.652173913043478)","(26.0, 60.0, 53.57142857142857)","(31.0, 110.0, 100.625)","(81.0, 390.0, 382.0)"
09-01-2023 14:14:05.522362,"(1.01, 1.11, 1.1059861591695503)","(11.0, 16.0, 15.652173913043478)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 101.1764705882353)","(81.0, 390.0, 382.0)"
09-01-2023 14:14:06.321840,"(1.01, 1.11, 1.1060069444444445)","(11.0, 16.0, 15.652173913043478)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 101.1764705882353)","(81.0, 390.0, 382.0)"
09-01-2023 14:14:07.204692,"(1.01, 1.11, 1.105061728395062)","(11.0, 16.0, 15.724137931034482)","(26.0, 60.0, 54.705882352941174)","(31.0, 110.0, 100.625)","(81.0, 390.0, 370.0)"
09-01-2023 14:14:08.148582,"(1.01, 1.11, 1.107291196388262)","(11.0, 16.0, 15.7)","(26.0, 60.0, 54.705882352941174)","(31.0, 110.0, 98.46153846153847)","(81.0, 390.0, 370.0)"
09-01-2023 14:14:09.022643,"(1.01, 1.11, 1.1078878504672898)","(10.0, 15.5, 15.43)","(26.0, 60.0, 54.705882352941174)","(31.0, 110.0, 98.46153846153847)","(81.0, 390.0, 370.0)"
09-01-2023 14:14:09.855644,"(1.01, 1.11, 1.1082712369597616)","(10.0, 15.5, 15.447916666666666)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 99.28571428571429)","(81.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:10.700088,"(1.01, 1.11, 1.1082660687593424)","(10.0, 15.5, 15.451923076923077)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 99.28571428571429)","(81.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:11.600272,"(1.01, 1.11, 1.1082634730538923)","(10.0, 15.5, 15.451923076923077)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 99.28571428571429)","(101.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:12.486676,"(1.01, 1.11, 1.1082634730538923)","(10.0, 15.5, 15.459677419354838)","(26.0, 60.0, 56.08695652173913)","(31.0, 110.0, 99.28571428571429)","(101.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:13.340403,"(1.01, 1.11, 1.1086769964243148)","(10.0, 15.5, 15.459677419354838)","(26.0, 60.0, 54.705882352941174)","(31.0, 110.0, 98.46153846153847)","(101.0, 390.0, 376.6666666666667)"
09-01-2023 14:14:14.212652,"(1.01, 1.11, 1.108745945945946)","(10.0, 15.5, 15.39622641509434)","(26.0, 60.0, 55.18518518518518)","(31.0, 110.0, 99.28571428571429)","(101.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:15.076517,"(1.01, 1.11, 1.1088593903638153)","(10.0, 15.5, 15.39622641509434)","(26.0, 60.0, 54.34782608695652)","(31.0, 110.0, 99.28571428571429)","(101.0, 390.0, 383.3333333333333)"
09-01-2023 14:14:15.954946,"(1.01, 1.11, 1.1092497868712703)","(10.0, 15.5, 15.39622641509434)","(26.0, 60.0, 54.34782608695652)","(31.0, 110.0, 99.28571428571429)","(101.0, 340.0, 332.0)"
09-01-2023 14:14:16.845333,"(1.01, 1.11, 1.1092973436161098)","(10.0, 15.5, 15.39423076923077)","(26.0, 60.0, 52.77777777777778)","(31.0, 110.0, 98.46153846153847)","(101.0, 340.0, 332.0)"
