,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:25:51.703630,"(12.0, 19.0, 15.0)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.2, 7.85)","(101.0, 200.0, 150.0)","(3.0, 3.5, 3.59375)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:52.994407,"(12.0, 18.5, 14.409090909090908)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 8.0, 7.584615384615384)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.59375)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:54.279632,"(12.0, 18.5, 13.5)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.883333333333333)","(4.4, 7.8, 7.613333333333333)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.5500000000000003)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:55.699155,"(12.0, 17.5, 13.166666666666668)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.0, 4.699999999999999)","(4.4, 7.8, 8.789473684210526)","(101.0, 200.0, 150.0)","(3.0, 3.6, 3.59375)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:56.944834,"(12.0, 17.5, 13.166666666666668)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.699999999999999)","(4.4, 9.6, 7.676923076923077)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.59375)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.65)"
10-01-2023 21:25:58.168396,"(12.0, 17.0, 15.285714285714285)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 5.1, 4.65)","(4.4, 8.0, 8.3)","(101.0, 200.0, 150.0)","(3.0, 3.65, 3.375)","(91.0, 190.0, 123.33333333333334)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.628571428571428)"
10-01-2023 21:25:59.406296,"(12.0, 16.5, 14.4375)","(101.0, 160.0, 115.38461538461539)","(15.0, 23.0, 17.545454545454547)","(3.6, 4.9, 4.65)","(4.4, 8.6, 8.3)","(101.0, 200.0, 150.0)","(3.0, 3.5, 3.375)","(91.0, 190.0, 143.33333333333331)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.628571428571428)"
10-01-2023 21:26:00.567383,"(12.0, 16.0, 14.571428571428571)","(101.0, 160.0, 128.36363636363637)","(15.0, 23.0, 17.545454545454547)","(3.6, 4.9, 4.65)","(4.4, 8.6, 8.428571428571429)","(101.0, 200.0, 150.0)","(3.0, 3.5, 3.375)","(91.0, 180.0, 136.66666666666669)","(21.0, 46.0, 37.6)","(4.0, 9.4, 8.628571428571428)"
10-01-2023 21:26:01.788477,"(12.0, 16.0, 12.666666666666666)","(101.0, 160.0, 128.8)","(15.0, 23.0, 19.42857142857143)","(3.6, 4.9, 4.65)","(4.4, 10.0, 9.094117647058823)","(101.0, 200.0, 163.33333333333334)","(3.0, 3.5, 3.375)","(91.0, 170.0, 142.0)","(21.0, 46.0, 40.0)","(4.0, 9.4, 9.022222222222222)"
10-01-2023 21:26:03.058251,"(12.0, 15.5, 13.045454545454545)","(101.0, 150.0, 126.8)","(15.0, 22.0, 19.42857142857143)","(3.6, 4.9, 4.65)","(4.4, 9.8, 9.200000000000001)","(101.0, 190.0, 145.55555555555554)","(3.0, 3.5, 3.375)","(91.0, 160.0, 110.0)","(21.0, 44.0, 35.42857142857143)","(4.0, 9.2, 8.584615384615384)"
10-01-2023 21:26:04.355615,"(12.0, 15.5, 12.5)","(101.0, 140.0, 123.69230769230768)","(15.0, 22.0, 17.5)","(3.6, 4.9, 4.65)","(4.4, 9.8, 7.676923076923077)","(101.0, 190.0, 152.0)","(3.0, 3.5, 3.3833333333333333)","(91.0, 160.0, 123.33333333333334)","(21.0, 44.0, 34.0)","(4.0, 9.2, 8.416666666666666)"
10-01-2023 21:26:05.871013,"(12.0, 15.0, 13.0)","(101.0, 130.0, 92.43478260869566)","(15.0, 21.0, 15.916666666666668)","(3.6, 4.8, 4.5)","(4.4, 8.0, 7.02)","(101.0, 180.0, 136.25)","(3.0, 3.55, 3.4833333333333334)","(91.0, 150.0, 116.66666666666667)","(21.0, 44.0, 34.0)","(4.0, 9.0, 7.9818181818181815)"
10-01-2023 21:26:07.383144,"(12.0, 14.5, 12.90909090909091)","(101.0, 130.0, 114.0909090909091)","(15.0, 20.0, 16.25)","(3.6, 5.0, 4.5)","(4.4, 7.4, 7.733333333333333)","(101.0, 180.0, 153.33333333333334)","(3.0, 3.7, 3.4833333333333334)","(91.0, 150.0, 127.03703703703704)","(21.0, 44.0, 32.333333333333336)","(4.0, 8.8, 7.9818181818181815)"
10-01-2023 21:26:08.752732,"(12.0, 14.5, 12.90909090909091)","(101.0, 130.0, 114.0909090909091)","(13.0, 19.5, 15.181818181818182)","(3.6, 5.0, 4.475)","(4.6, 9.2, 7.25)","(101.0, 170.0, 158.75)","(3.0, 3.7, 3.6545454545454543)","(91.0, 140.0, 117.82608695652173)","(21.0, 44.0, 30.875)","(4.0, 8.8, 7.487500000000001)"
10-01-2023 21:26:10.080076,"(12.0, 14.5, 13.0)","(101.0, 130.0, 114.0909090909091)","(13.0, 19.0, 15.181818181818182)","(3.6, 5.0, 4.6)","(4.6, 7.4, 8.244444444444445)","(101.0, 170.0, 161.0)","(3.0, 3.75, 3.6675)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 34.90909090909091)","(4.0, 8.8, 8.158620689655173)"
10-01-2023 21:26:11.321994,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 19.0, 15.181818181818182)","(3.6, 4.9, 4.55)","(4.6, 8.8, 7.12)","(101.0, 170.0, 158.75)","(3.0, 3.7, 3.9946428571428574)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 34.90909090909091)","(4.0, 8.6, 7.992307692307692)"
10-01-2023 21:26:12.571193,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 19.0, 13.375)","(3.6, 4.8, 5.027272727272727)","(4.6, 7.4, 7.973333333333333)","(101.0, 170.0, 158.75)","(3.0, 4.2, 3.475)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 32.125)","(4.0, 8.2, 7.387499999999999)"
10-01-2023 21:26:14.025828,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.3, 4.814285714285714)","(4.6, 9.0, 7.022222222222222)","(101.0, 170.0, 158.75)","(3.0, 4.1, 3.8785714285714286)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 35.81818181818182)","(4.0, 8.2, 7.63076923076923)"
10-01-2023 21:26:15.261204,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.2, 4.655555555555555)","(4.6, 7.2, 7.0181818181818185)","(101.0, 170.0, 158.75)","(3.0, 4.0, 3.790909090909091)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 35.81818181818182)","(4.0, 8.0, 7.328571428571428)"
10-01-2023 21:26:16.616622,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 7.4, 7.213333333333334)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.7)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 31.857142857142858)","(4.0, 7.8, 6.016666666666667)"
10-01-2023 21:26:17.931547,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 7.4, 7.973333333333333)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5954545454545457)","(91.0, 120.0, 110.74074074074073)","(21.0, 44.0, 39.85714285714286)","(4.0, 7.6, 6.5636363636363635)"
10-01-2023 21:26:19.421114,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 9.0, 7.25)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5954545454545457)","(91.0, 120.0, 110.74074074074073)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.5636363636363635)"
10-01-2023 21:26:20.725830,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 9.0, 8.2)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5954545454545457)","(91.0, 120.0, 110.74074074074073)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.5636363636363635)"
10-01-2023 21:26:22.036007,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 9.0, 7.8)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.6714285714285713)","(91.0, 120.0, 110.74074074074073)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.5636363636363635)"
10-01-2023 21:26:23.331713,"(12.0, 14.5, 12.4)","(101.0, 130.0, 116.0)","(13.0, 16.0, 13.375)","(3.6, 5.1, 4.655555555555555)","(4.6, 9.0, 6.85)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5900000000000003)","(91.0, 120.0, 87.85714285714286)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.785714285714286)"
10-01-2023 21:26:24.586293,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.5)","(13.0, 15.5, 14.666666666666666)","(3.6, 5.1, 4.792307692307692)","(4.6, 7.2, 7.7)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5500000000000003)","(91.0, 120.0, 97.77777777777777)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.5636363636363635)"
10-01-2023 21:26:25.850617,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.5)","(13.0, 15.5, 14.11111111111111)","(3.6, 5.1, 4.792307692307692)","(4.6, 8.0, 7.7)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.6730769230769234)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.785714285714286)"
10-01-2023 21:26:27.337753,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.5, 14.333333333333334)","(3.6, 5.1, 4.792307692307692)","(4.6, 7.4, 7.0)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.6730769230769234)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 6.785714285714286)"
10-01-2023 21:26:28.798702,"(12.0, 14.5, 13.1)","(101.0, 120.0, 102.5)","(13.0, 15.0, 14.333333333333334)","(3.6, 5.1, 4.864705882352941)","(4.6, 7.4, 7.234782608695652)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.6730769230769234)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 39.85714285714286)","(4.0, 7.6, 9.14)"
10-01-2023 21:26:30.175810,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 5.1, 4.655555555555555)","(4.6, 7.6, 7.152)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5833333333333335)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 39.85714285714286)","(4.0, 9.4, 7.941666666666667)"
10-01-2023 21:26:31.541360,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 5.1, 4.6)","(4.6, 7.6, 6.638709677419355)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.5833333333333335)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 39.85714285714286)","(4.0, 9.0, 8.718181818181819)"
10-01-2023 21:26:32.787718,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 5.1, 3.857142857142857)","(4.6, 7.0, 6.88)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.60625)","(91.0, 120.0, 109.0909090909091)","(21.0, 42.0, 36.27272727272727)","(4.0, 9.0, 8.471428571428572)"
10-01-2023 21:26:33.955781,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 14.333333333333334)","(3.6, 5.1, 4.74)","(4.6, 7.0, 7.5)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.60625)","(91.0, 120.0, 109.0909090909091)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 8.059999999999999)"
10-01-2023 21:26:35.132800,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.5)","(13.0, 15.0, 13.88888888888889)","(3.6, 5.0, 4.614285714285715)","(4.6, 8.0, 6.858064516129033)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.60625)","(91.0, 120.0, 109.0909090909091)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 8.059999999999999)"
10-01-2023 21:26:36.320357,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.625)","(4.6, 7.4, 6.800000000000001)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.60625)","(91.0, 120.0, 109.0909090909091)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 6.975)"
10-01-2023 21:26:37.516123,"(12.0, 14.5, 12.4)","(101.0, 120.0, 95.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.625)","(4.6, 7.4, 6.800000000000001)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.7)","(91.0, 120.0, 99.0)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 7.6)"
10-01-2023 21:26:38.707468,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.625)","(4.6, 7.4, 6.557894736842106)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.60625)","(91.0, 120.0, 107.14285714285714)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 7.589473684210526)"
10-01-2023 21:26:39.877409,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.496153846153846)","(4.6, 7.0, 7.733333333333333)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.8125)","(91.0, 120.0, 107.14285714285714)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 7.589473684210526)"
10-01-2023 21:26:41.053661,"(12.0, 14.5, 12.4)","(101.0, 120.0, 102.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.496153846153846)","(4.6, 8.0, 7.15)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.8125)","(91.0, 120.0, 107.14285714285714)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 7.589473684210526)"
10-01-2023 21:26:42.247172,"(12.0, 14.5, 13.1)","(101.0, 120.0, 102.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.496153846153846)","(4.6, 7.6, 7.066666666666666)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.848148148148148)","(91.0, 120.0, 107.14285714285714)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.6, 8.061538461538461)"
10-01-2023 21:26:43.452934,"(12.0, 14.5, 13.1)","(101.0, 110.0, 107.0)","(13.0, 15.0, 13.88888888888889)","(3.6, 4.9, 4.344444444444445)","(4.6, 7.2, 6.815384615384615)","(101.0, 170.0, 158.75)","(3.0, 3.95, 3.7)","(91.0, 120.0, 107.14285714285714)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.4, 7.84)"
10-01-2023 21:26:44.708194,"(11.0, 14.5, 12.625)","(101.0, 110.0, 93.33333333333333)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.603125)","(4.6, 7.0, 6.6571428571428575)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.7)","(91.0, 120.0, 102.85714285714286)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.2, 8.022222222222222)"
10-01-2023 21:26:45.969466,"(11.0, 14.5, 12.605263157894736)","(101.0, 200.0, 142.5)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.3375)","(4.6, 7.0, 6.88)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.6722222222222225)","(91.0, 120.0, 99.0)","(21.0, 44.0, 36.27272727272727)","(4.0, 8.2, 13.818181818181817)"
10-01-2023 21:26:47.194434,"(11.0, 14.5, 12.1)","(101.0, 180.0, 126.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.3375)","(4.6, 7.0, 6.666666666666667)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.68)","(91.0, 120.0, 99.0)","(21.0, 44.0, 40.0)","(4.0, 14.5, 12.870000000000001)"
10-01-2023 21:26:48.438508,"(11.0, 14.5, 12.1)","(101.0, 170.0, 138.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.3375)","(4.6, 7.0, 6.963636363636364)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.68)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 13.5, 12.354545454545455)"
10-01-2023 21:26:49.937114,"(11.0, 14.5, 12.1)","(101.0, 160.0, 135.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.3375)","(4.6, 7.0, 6.8)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.68)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 13.5, 11.127272727272727)"
10-01-2023 21:26:51.407503,"(11.0, 14.5, 12.4)","(101.0, 150.0, 120.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.553846153846154)","(4.6, 7.0, 6.945454545454545)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.757142857142857)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 12.0, 8.661538461538463)"
10-01-2023 21:26:52.834358,"(11.0, 14.5, 13.1)","(101.0, 140.0, 120.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.553846153846154)","(4.6, 7.0, 6.94)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.757142857142857)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 11.5, 9.033333333333333)"
10-01-2023 21:26:54.116404,"(11.0, 14.5, 13.1)","(101.0, 140.0, 115.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.603125)","(4.6, 7.0, 6.5)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.71)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 10.5, 8.75294117647059)"
10-01-2023 21:26:55.448487,"(11.0, 14.5, 13.1)","(101.0, 140.0, 115.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.603125)","(4.6, 7.0, 6.453333333333334)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.68)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 10.5, 7.9)"
10-01-2023 21:26:56.710704,"(11.0, 14.5, 12.1)","(101.0, 140.0, 115.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.581818181818182)","(4.6, 7.2, 7.05)","(101.0, 170.0, 158.75)","(3.1, 3.95, 3.71)","(91.0, 120.0, 99.0)","(21.0, 42.0, 40.0)","(4.0, 10.0, 8.5)"
10-01-2023 21:26:57.967897,"(11.0, 14.5, 12.1)","(101.0, 140.0, 150.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.8, 4.214285714285714)","(4.6, 7.2, 6.50909090909091)","(101.0, 170.0, 214.0)","(3.1, 3.95, 3.71)","(91.0, 120.0, 167.85714285714286)","(21.0, 42.0, 37.333333333333336)","(4.0, 9.8, 7.633333333333334)"
10-01-2023 21:26:59.285228,"(11.0, 14.5, 12.1)","(101.0, 190.0, 150.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.214285714285714)","(4.6, 7.0, 6.633333333333333)","(101.0, 230.0, 205.33333333333331)","(3.1, 3.95, 3.6875)","(91.0, 230.0, 156.42857142857144)","(21.0, 42.0, 37.333333333333336)","(4.0, 9.8, 7.885714285714286)"
10-01-2023 21:27:00.600364,"(11.0, 14.5, 12.4)","(101.0, 170.0, 132.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.214285714285714)","(4.6, 6.8, 6.615384615384615)","(101.0, 220.0, 205.33333333333331)","(3.1, 3.95, 3.6875)","(91.0, 210.0, 147.5)","(21.0, 42.0, 37.333333333333336)","(4.0, 9.6, 7.828571428571429)"
10-01-2023 21:27:01.900982,"(11.0, 14.5, 12.4)","(101.0, 160.0, 132.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.214285714285714)","(4.6, 6.8, 7.3)","(101.0, 220.0, 196.66666666666669)","(3.1, 3.95, 3.7)","(91.0, 210.0, 137.5)","(21.0, 42.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:03.118591,"(11.0, 14.5, 12.4)","(101.0, 160.0, 132.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.333333333333333)","(4.6, 8.0, 6.825)","(101.0, 210.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 190.0, 143.33333333333334)","(21.0, 44.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:04.318889,"(11.0, 14.5, 12.4)","(101.0, 160.0, 162.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.8, 4.214285714285714)","(4.6, 7.0, 6.84)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 170.0, 150.0)","(21.0, 44.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:05.514780,"(11.0, 14.5, 12.4)","(101.0, 210.0, 162.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.214285714285714)","(4.6, 7.8, 6.72)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 170.0, 142.5)","(21.0, 44.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:06.714095,"(11.0, 14.5, 12.4)","(101.0, 190.0, 150.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.199999999999999)","(4.6, 7.8, 6.733333333333333)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 160.0, 142.5)","(21.0, 44.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:07.957815,"(11.0, 14.5, 12.4)","(101.0, 190.0, 150.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.199999999999999)","(4.6, 7.8, 6.733333333333333)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 160.0, 142.5)","(21.0, 44.0, 32.57142857142857)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:09.184214,"(11.0, 14.5, 12.1)","(101.0, 180.0, 144.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.333333333333333)","(4.6, 7.8, 6.8133333333333335)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:10.406131,"(11.0, 14.5, 12.1)","(101.0, 180.0, 144.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.8, 4.214285714285714)","(4.6, 7.0, 7.933333333333333)","(101.0, 200.0, 164.0)","(3.1, 3.95, 3.7)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:11.639818,"(11.0, 14.5, 12.1)","(101.0, 180.0, 144.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.214285714285714)","(4.6, 8.6, 6.779999999999999)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.7)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.828571428571429)"
10-01-2023 21:27:12.887594,"(11.0, 14.5, 12.1)","(101.0, 180.0, 144.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.3)","(4.6, 7.2, 7.9)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.8666666666666667)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.6000000000000005)"
10-01-2023 21:27:14.172487,"(11.0, 14.5, 12.1)","(101.0, 170.0, 138.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.7, 4.4)","(4.6, 8.8, 6.408333333333333)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.873913043478261)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.640000000000001)"
10-01-2023 21:27:15.443007,"(11.0, 14.5, 12.1)","(101.0, 170.0, 116.66666666666667)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.233333333333333)","(4.6, 6.6, 7.9714285714285715)","(101.0, 200.0, 188.0)","(3.1, 3.95, 3.8823529411764706)","(91.0, 160.0, 142.5)","(21.0, 44.0, 31.555555555555557)","(4.0, 9.4, 7.640000000000001)"
10-01-2023 21:27:16.701004,"(11.0, 14.5, 12.1)","(101.0, 160.0, 113.33333333333333)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.233333333333333)","(4.6, 8.6, 6.426666666666667)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8857142857142857)","(91.0, 160.0, 142.5)","(21.0, 44.0, 37.333333333333336)","(4.0, 9.4, 7.6000000000000005)"
10-01-2023 21:27:17.970481,"(11.0, 14.5, 12.1)","(101.0, 150.0, 130.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.592307692307692)","(4.6, 6.8, 8.054545454545455)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.84)","(91.0, 160.0, 142.5)","(21.0, 42.0, 36.333333333333336)","(4.0, 9.4, 7.6000000000000005)"
10-01-2023 21:27:19.225311,"(11.0, 14.5, 12.1)","(101.0, 150.0, 130.0)","(12.0, 15.0, 13.88888888888889)","(3.7, 4.9, 4.449999999999999)","(4.6, 8.6, 8.333333333333332)","(101.0, 200.0, 188.0)","(3.1, 3.9, 3.8526315789473684)","(91.0, 160.0, 142.5)","(21.0, 42.0, 36.333333333333336)","(4.0, 9.4, 7.566666666666666)"
