,Dont Tell Benji,Mac Cruz,Spellman,Aston Senator,Hey Tootle,Aston Zabbar,Kumani Sapphire
09-01-2023 15:12:02.288853,"(8.0, 14.0, 13.555555555555555)","(12.0, 22.0, 19.0)","(6.0, 16.5, 15.8)","(5.5, 8.0, 6.65)","(3.3, 4.8, 3.6636363636363636)","(2.8, 3.35, 2.813529411764706)","(10.0, 16.5, 15.0)"
09-01-2023 15:12:03.456159,"(8.0, 14.0, 13.166666666666666)","(12.0, 22.0, 19.0)","(6.0, 16.5, 15.8)","(5.5, 8.0, 6.65)","(3.3, 4.8, 3.6636363636363636)","(2.8, 3.35, 2.813529411764706)","(10.0, 16.5, 15.0)"
09-01-2023 15:12:04.563564,"(8.0, 14.0, 13.166666666666666)","(12.0, 22.0, 19.0)","(6.0, 16.5, 15.8)","(5.5, 8.0, 6.65)","(3.3, 4.8, 3.6636363636363636)","(2.8, 3.35, 2.813529411764706)","(10.0, 16.5, 15.0)"
09-01-2023 15:12:05.673875,"(8.0, 14.0, 13.166666666666666)","(12.0, 22.0, 19.0)","(6.0, 16.5, 15.8)","(5.5, 8.0, 6.65)","(3.3, 4.8, 3.665)","(2.8, 3.35, 2.813529411764706)","(10.0, 16.5, 15.0)"
09-01-2023 15:12:06.864676,"(8.0, 14.0, 13.166666666666666)","(12.0, 22.0, 17.846153846153847)","(6.0, 16.5, 13.5)","(5.5, 8.0, 6.65)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.813529411764706)","(10.0, 16.5, 15.5)"
09-01-2023 15:12:08.010093,"(8.0, 14.0, 13.166666666666666)","(12.0, 24.0, 17.846153846153847)","(6.0, 16.5, 13.5)","(5.5, 8.0, 6.65)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.813529411764706)","(10.0, 19.0, 14.785714285714285)"
09-01-2023 15:12:09.151046,"(8.0, 14.0, 13.166666666666666)","(12.0, 23.0, 20.42857142857143)","(6.0, 16.5, 15.40909090909091)","(5.5, 8.0, 6.65)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.813529411764706)","(10.0, 18.5, 13.625)"
09-01-2023 15:12:10.194457,"(8.0, 14.0, 13.166666666666666)","(12.0, 23.0, 18.09090909090909)","(6.0, 16.5, 15.40909090909091)","(5.5, 8.0, 6.65)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.813529411764706)","(10.0, 18.5, 15.8)"
09-01-2023 15:12:11.226343,"(8.0, 14.0, 13.166666666666666)","(12.0, 23.0, 18.09090909090909)","(6.0, 18.5, 16.0)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.807142857142857)","(10.0, 18.0, 14.333333333333334)"
09-01-2023 15:12:12.209172,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 18.75)","(6.0, 18.5, 16.227272727272727)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 2.807142857142857)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:13.320028,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 18.5, 16.833333333333332)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.35, 3.26625)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:14.393968,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 18.5, 14.75)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.6384615384615384)","(2.8, 3.3, 3.26625)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:15.843286,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 18.5, 17.166666666666668)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.9)","(2.8, 3.3, 3.26625)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:16.995299,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 18.5, 17.166666666666668)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.9)","(2.8, 3.3, 3.26625)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:18.160620,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.035714285714285)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.9)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:19.321403,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.035714285714285)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.9)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:20.481331,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.076923076923077)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.9)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:21.762061,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 17.375)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:22.958770,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:24.033038,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:25.110573,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:26.155781,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:27.238563,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:28.227294,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.03125)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:29.269292,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:30.293711,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:31.358452,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:32.407954,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:33.479027,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:34.540690,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:35.791570,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:37.068150,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.78846153846154)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:38.293994,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.875)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:39.436637,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 18.875)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:40.790098,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 19.0625)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:42.440254,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 17.5)","(5.5, 8.0, 6.68)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.7)"
09-01-2023 15:12:43.866324,"(8.0, 14.0, 13.555555555555555)","(12.0, 23.0, 20.166666666666664)","(6.0, 20.0, 20.357142857142858)","(5.5, 8.0, 7.625)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 3.2325)","(10.0, 18.0, 14.5)"
09-01-2023 15:12:45.046444,"(8.0, 14.0, 14.291666666666668)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 19.147058823529413)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 2.9527777777777775)","(10.0, 16.5, 13.7)"
09-01-2023 15:12:46.121634,"(8.0, 14.5, 14.291666666666668)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.3, 2.9925925925925925)","(10.0, 16.5, 13.7)"
09-01-2023 15:12:47.288852,"(8.0, 14.5, 14.291666666666668)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.2, 2.9441176470588233)","(10.0, 16.5, 13.7)"
09-01-2023 15:12:48.459302,"(8.0, 14.5, 14.291666666666668)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 16.5, 16.714285714285715)"
09-01-2023 15:12:49.557689,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.714285714285715)"
09-01-2023 15:12:50.632093,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.714285714285715)"
09-01-2023 15:12:51.806757,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:53.151522,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:54.456903,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 21.0, 20.7)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:55.711238,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.25)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:57.033963,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.25)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:58.285803,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.41304347826087)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:12:59.495381,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.41304347826087)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:00.687082,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:01.843772,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:02.998176,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8046666666666664)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:04.067823,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8031249999999996)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:05.113825,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.878947368421053)","(2.8, 3.15, 2.8031249999999996)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:06.133813,"(8.0, 14.0, 13.692307692307693)","(12.0, 23.0, 20.166666666666664)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 7.142857142857142)","(3.3, 4.7, 3.9124999999999996)","(2.8, 3.15, 2.8031249999999996)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:07.488699,"(8.0, 14.0, 13.833333333333334)","(12.0, 23.0, 16.717391304347828)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 6.9)","(3.3, 4.6, 3.6666666666666665)","(2.8, 3.15, 2.984210526315789)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:08.712076,"(8.0, 14.0, 13.4)","(12.0, 22.0, 18.25)","(6.0, 23.0, 19.5625)","(5.5, 8.0, 6.74)","(3.3, 4.5, 3.5692307692307694)","(2.8, 3.15, 3.01)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:09.926446,"(8.0, 14.0, 13.6)","(12.0, 22.0, 18.25)","(6.0, 23.0, 19.48)","(5.5, 8.0, 6.74)","(3.3, 4.4, 3.7736842105263158)","(2.8, 3.15, 3.0)","(10.0, 17.0, 16.65)"
09-01-2023 15:13:11.113671,"(8.0, 14.5, 14.411764705882353)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 19.615384615384617)","(5.5, 8.0, 6.74)","(3.3, 4.3, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.0, 14.928571428571429)"
09-01-2023 15:13:12.147095,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 19.615384615384617)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:13.241424,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:14.292139,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:15.361913,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:16.390506,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.6176470588235294)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.75)"
09-01-2023 15:13:17.453866,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.2, 3.5399999999999996)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:18.587390,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.1, 3.5399999999999996)","(2.8, 3.15, 3.0)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:19.750051,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.1, 3.3786885245901637)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:20.834860,"(8.0, 14.5, 14.416666666666666)","(12.0, 22.0, 16.545454545454547)","(6.0, 23.0, 20.066666666666666)","(5.5, 8.0, 6.74)","(3.3, 4.1, 3.3786885245901637)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:21.902645,"(8.0, 14.5, 14.416666666666666)","(12.0, 21.0, 16.357142857142858)","(6.0, 23.0, 20.684210526315788)","(5.5, 8.0, 6.74)","(3.3, 4.1, 3.3786885245901637)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:22.965928,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 17.25)","(6.0, 23.0, 20.684210526315788)","(5.5, 8.0, 6.74)","(3.3, 4.1, 3.4448275862068964)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:24.168950,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 14.866666666666667)","(6.0, 23.0, 20.684210526315788)","(5.5, 8.0, 6.74)","(3.3, 4.0, 3.4448275862068964)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:25.354612,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 14.866666666666667)","(6.0, 23.0, 20.847826086956523)","(5.5, 8.0, 6.74)","(3.3, 4.0, 3.371186440677966)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:26.526777,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 14.866666666666667)","(6.0, 21.0, 20.847826086956523)","(5.5, 8.0, 7.2125)","(3.3, 4.0, 3.371186440677966)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:27.538587,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 14.866666666666667)","(6.0, 21.0, 20.847826086956523)","(5.5, 8.0, 7.2125)","(3.3, 4.0, 3.371186440677966)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:28.550976,"(8.0, 14.5, 14.416666666666666)","(12.0, 20.0, 14.866666666666667)","(6.0, 21.0, 20.847826086956523)","(5.5, 8.0, 7.584615384615384)","(3.3, 4.0, 3.371186440677966)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:29.586003,"(8.0, 14.5, 14.416666666666666)","(12.0, 19.5, 15.928571428571429)","(6.0, 23.0, 20.684210526315788)","(5.5, 8.0, 7.46)","(3.3, 4.0, 3.5294117647058822)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:30.721320,"(8.0, 14.5, 14.416666666666666)","(12.0, 19.0, 16.272727272727273)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.95, 3.495)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:31.800461,"(8.0, 14.5, 14.416666666666666)","(12.0, 19.0, 16.272727272727273)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.95, 3.4285714285714284)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:32.844402,"(8.0, 14.5, 14.416666666666666)","(12.0, 18.5, 17.75)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.9, 3.6666666666666665)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:33.878004,"(8.0, 14.5, 14.416666666666666)","(12.0, 18.5, 17.6)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.85, 3.4941176470588236)","(2.8, 3.15, 2.996)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:34.942649,"(8.0, 14.5, 14.416666666666666)","(12.0, 18.5, 17.6)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.614285714285714)","(3.3, 3.85, 3.4941176470588236)","(2.8, 3.15, 3.055)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:36.085937,"(8.0, 14.5, 14.416666666666666)","(12.0, 18.5, 17.6)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.85, 3.5666666666666664)","(2.8, 3.15, 3.055)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:37.187797,"(8.0, 14.5, 14.333333333333334)","(12.0, 18.5, 14.580645161290322)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.85, 3.451724137931034)","(2.8, 3.15, 3.055)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:38.266612,"(8.0, 16.0, 15.0)","(12.0, 18.5, 14.580645161290322)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.46)","(3.3, 3.85, 3.4969696969696966)","(2.8, 3.15, 3.055)","(10.0, 17.5, 14.928571428571429)"
09-01-2023 15:13:39.339991,"(8.0, 16.0, 15.142857142857142)","(12.0, 18.5, 14.580645161290322)","(6.0, 23.0, 20.037037037037038)","(5.5, 8.0, 7.1692307692307695)","(3.3, 3.8, 3.534)","(2.8, 3.15, 3.0803333333333334)","(10.0, 17.5, 14.875)"
09-01-2023 15:13:40.471851,"(8.0, 16.0, 15.142857142857142)","(12.0, 18.5, 14.580645161290322)","(6.0, 23.0, 22.594594594594597)","(5.5, 8.0, 6.733333333333333)","(3.3, 3.75, 3.534)","(2.8, 3.15, 3.093703703703704)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:41.632501,"(8.0, 16.0, 15.4)","(12.0, 18.5, 14.580645161290322)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.8, 6.733333333333333)","(3.3, 3.75, 3.534)","(2.8, 3.15, 3.093703703703704)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:42.732292,"(8.0, 16.5, 15.944444444444445)","(12.0, 18.5, 13.379310344827585)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.8, 6.733333333333333)","(3.3, 3.75, 3.427173913043478)","(2.8, 3.15, 3.045384615384615)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:43.735691,"(8.0, 16.5, 16.272727272727273)","(12.0, 18.5, 13.859375)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.8, 6.46046511627907)","(3.3, 3.75, 3.427173913043478)","(2.8, 3.15, 3.052857142857143)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:44.727632,"(8.0, 16.5, 16.291666666666668)","(12.0, 18.0, 15.272727272727273)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.8, 6.5)","(3.3, 3.75, 3.508)","(2.8, 3.15, 3.082)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:45.839610,"(8.0, 16.5, 16.291666666666668)","(12.0, 17.5, 13.692307692307692)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.6, 6.46)","(3.3, 3.7, 3.3881355932203387)","(2.8, 3.15, 3.082)","(10.0, 17.5, 15.346153846153847)"
09-01-2023 15:13:46.957180,"(8.0, 15.0, 14.846153846153847)","(12.0, 17.5, 13.692307692307692)","(6.0, 23.0, 22.594594594594597)","(5.5, 7.6, 6.9)","(3.3, 3.7, 3.3881355932203387)","(2.8, 3.15, 3.0933333333333333)","(10.0, 17.5, 15.346153846153847)"
