,Shore Lanka,Global Beauty,Dimes Ambition,Kraken Jock,Redleg Bull Ant,Afro Puff,Our Rascal,Orson King
12-01-2023 09:20:06.407809,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:07.414659,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:08.526701,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:09.629612,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:10.658183,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:11.704454,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:12.715004,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:13.779734,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:14.848148,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:16.017387,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:17.129446,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:18.221562,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:19.314085,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:20.410072,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:21.473058,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:22.639704,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:23.730944,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:24.875162,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 10.5, 7.2875)","(18.0, 50.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:26.000192,"(21.0, 180.0, 72.14285714285714)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:27.081610,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:28.184474,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:29.255601,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:30.314755,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.466666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:31.420122,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 7.666666666666667)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:32.520111,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.4)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:33.635781,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 7.933333333333334)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:34.887200,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.857142857142858)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:35.996174,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:37.059463,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:38.137895,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 7.2875)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:39.293783,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.8, 7.924999999999999)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.5, 13.585714285714285)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 35.55555555555556)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:40.409490,"(21.0, 180.0, 70.71428571428572)","(5.0, 8.2, 7.924999999999999)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 11.299999999999999)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:41.545881,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.2, 7.924999999999999)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 11.299999999999999)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:42.650213,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.6, 8.03076923076923)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:43.710174,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:44.757351,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:45.808286,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.25)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:46.885413,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.838461538461539)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.6654545454545455)"
12-01-2023 09:20:48.003356,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.94)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.92, 2.676)"
12-01-2023 09:20:49.114931,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 8.45)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 2.9, 3.07375)"
12-01-2023 09:20:50.224867,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.4, 7.861538461538462)","(6.5, 11.0, 8.490909090909092)","(5.5, 10.5, 9.525)","(8.5, 15.5, 12.25)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 37.5)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:51.369474,"(21.0, 180.0, 67.85714285714286)","(5.0, 8.0, 7.335714285714285)","(6.5, 11.0, 9.16)","(5.5, 10.5, 9.18)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 36.111111111111114)","(2.6, 3.1, 2.995)"
12-01-2023 09:20:52.523382,"(21.0, 180.0, 85.8)","(5.0, 8.0, 7.2)","(6.5, 11.0, 9.16)","(5.5, 10.5, 9.64)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 36.111111111111114)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:53.591238,"(21.0, 180.0, 53.18181818181819)","(5.0, 7.6, 6.56)","(6.5, 11.0, 8.066666666666666)","(5.5, 11.0, 10.142857142857142)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.684615384615385)","(18.0, 55.0, 36.111111111111114)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:54.699561,"(21.0, 180.0, 53.18181818181819)","(5.0, 7.2, 7.05)","(6.5, 11.0, 7.125)","(5.5, 11.0, 10.454545454545453)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.992857142857143)","(18.0, 55.0, 36.111111111111114)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:55.771017,"(21.0, 180.0, 53.18181818181819)","(5.0, 7.8, 7.05)","(6.5, 8.0, 7.222222222222222)","(5.5, 11.0, 10.625)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.992857142857143)","(18.0, 55.0, 36.111111111111114)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:56.904048,"(21.0, 180.0, 80.35714285714286)","(5.0, 7.4, 5.945454545454545)","(6.5, 8.0, 10.175)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 10.181818181818182)","(5.0, 11.0, 6.992857142857143)","(18.0, 55.0, 34.375)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:57.994870,"(21.0, 180.0, 80.35714285714286)","(5.0, 7.2, 5.945454545454545)","(6.5, 11.5, 8.1)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 6.992857142857143)","(18.0, 55.0, 34.375)","(2.6, 3.1, 3.07375)"
12-01-2023 09:20:59.113811,"(21.0, 180.0, 97.94117647058823)","(5.0, 7.0, 6.2)","(6.5, 11.5, 8.95)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.071428571428571)","(18.0, 55.0, 34.375)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:00.216899,"(21.0, 180.0, 97.94117647058823)","(5.0, 7.0, 6.2)","(6.5, 11.5, 8.95)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.071428571428571)","(18.0, 55.0, 34.375)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:01.256672,"(21.0, 180.0, 97.94117647058823)","(5.0, 7.0, 6.45)","(6.5, 11.5, 8.95)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.071428571428571)","(18.0, 55.0, 41.25)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:02.264688,"(21.0, 180.0, 97.94117647058823)","(5.0, 7.0, 6.890000000000001)","(6.5, 11.5, 8.56)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.071428571428571)","(18.0, 55.0, 41.25)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:03.367687,"(21.0, 180.0, 97.94117647058823)","(5.0, 7.0, 6.654545454545454)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 55.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:04.367033,"(21.0, 180.0, 97.94117647058823)","(5.0, 6.6, 6.327272727272726)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 50.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:05.425353,"(21.0, 180.0, 128.33333333333331)","(5.0, 6.6, 6.327272727272726)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 50.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:06.478948,"(21.0, 160.0, 108.07692307692308)","(5.0, 6.6, 6.4941176470588236)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 50.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:07.503786,"(21.0, 160.0, 108.07692307692308)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 50.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:08.537918,"(21.0, 160.0, 108.07692307692308)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.321428571428571)","(5.0, 11.0, 7.48)","(18.0, 50.0, 38.333333333333336)","(2.6, 3.1, 3.07375)"
12-01-2023 09:21:09.611550,"(21.0, 160.0, 108.07692307692308)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.4)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.635294117647058)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.1, 3.513333333333333)"
12-01-2023 09:21:10.690018,"(21.0, 150.0, 108.33333333333333)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 8.366666666666667)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.635294117647058)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:11.769084,"(21.0, 160.0, 88.52941176470588)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 8.366666666666667)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.635294117647058)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:12.774158,"(21.0, 160.0, 88.52941176470588)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 8.366666666666667)","(5.5, 11.5, 10.557142857142857)","(8.5, 15.5, 11.635294117647058)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:13.831526,"(21.0, 160.0, 88.52941176470588)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 8.366666666666667)","(5.5, 11.5, 9.809090909090909)","(8.5, 15.5, 11.0)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:14.910720,"(21.0, 160.0, 88.52941176470588)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 8.366666666666667)","(5.5, 11.5, 9.809090909090909)","(8.5, 14.5, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.755769230769231)"
12-01-2023 09:21:16.037885,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:17.159878,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:18.242066,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:19.248974,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:20.264467,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:21.277839,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.3056896551724138)"
12-01-2023 09:21:22.345734,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.5, 9.15)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.066666666666666)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.816521739130435)"
12-01-2023 09:21:23.418935,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 8.2, 7.6)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.221052631578948)","(18.0, 50.0, 33.125)","(2.6, 3.9, 3.280754716981132)"
12-01-2023 09:21:24.448501,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 6.033333333333333)","(6.5, 11.0, 8.466666666666667)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 8.221052631578948)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.280754716981132)"
12-01-2023 09:21:25.425140,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 5.5181818181818185)","(6.5, 10.5, 9.722222222222221)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.75, 3.7609090909090908)"
12-01-2023 09:21:26.383085,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 5.655555555555556)","(6.5, 10.5, 8.85)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:27.396722,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 5.655555555555556)","(6.5, 10.5, 9.675)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:28.463228,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.6, 5.655555555555556)","(6.5, 10.5, 9.675)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:29.516561,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.477777777777778)","(6.5, 10.5, 9.675)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:30.512564,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.271428571428571)","(6.5, 10.5, 9.675)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.7609090909090908)"
12-01-2023 09:21:31.544579,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.271428571428571)","(6.5, 10.5, 9.675)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.8, 3.755769230769231)"
12-01-2023 09:21:32.568123,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.271428571428571)","(6.5, 11.0, 9.48)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.755769230769231)"
12-01-2023 09:21:33.585452,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.477777777777778)","(6.5, 11.0, 9.48)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.95, 3.7708695652173914)"
12-01-2023 09:21:34.652330,"(21.0, 160.0, 50.36363636363636)","(5.0, 6.2, 5.477777777777778)","(6.5, 11.0, 9.48)","(5.5, 11.5, 9.16)","(8.5, 14.0, 12.84)","(5.0, 11.0, 7.385714285714286)","(18.0, 50.0, 33.125)","(2.6, 3.85, 3.7708695652173914)"
