,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 12:07:04.876546,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 3.95, 3.873913043478261)","(3.6, 5.9, 4.535)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:06.035497,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 3.95, 3.873913043478261)","(3.6, 5.9, 4.535)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:07.212073,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.05)","(3.6, 5.9, 4.535)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:08.366806,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 3.8461538461538463)","(3.6, 5.9, 5.2175)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:09.558965,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 3.8461538461538463)","(3.6, 5.9, 5.097058823529412)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:10.790554,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 3.8461538461538463)","(3.6, 5.9, 5.097058823529412)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:11.988859,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 3.892857142857143)","(3.6, 5.9, 5.097058823529412)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:13.178385,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.235849056603773)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 3.8461538461538463)","(3.6, 5.9, 5.097058823529412)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:14.318916,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.235849056603773)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.145833333333333)","(3.6, 5.9, 5.36)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:15.371249,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.22)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.130434782608695)","(3.6, 5.7, 4.96)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:16.545680,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.216326530612244)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.130434782608695)","(3.6, 5.8, 5.6)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:17.698644,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.216326530612244)","(8.5, 24.0, 16.125)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.8, 4.377777777777777)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:18.859863,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2628571428571425)","(8.5, 24.0, 16.125)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.6, 4.554545454545454)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:20.065419,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2628571428571425)","(8.5, 24.0, 17.7)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.6, 5.8)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:21.285488,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2628571428571425)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.2, 5.8)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:22.690978,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2628571428571425)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.2, 5.925000000000001)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:23.889940,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2628571428571425)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.2, 5.9904761904761905)","(21.0, 30.0, 28.571428571428573)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:25.068531,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2295454545454545)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.2, 5.714285714285714)","(21.0, 30.0, 29.166666666666668)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:26.194620,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2295454545454545)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.130434782608695)","(3.6, 6.2, 5.45)","(21.0, 30.0, 29.166666666666668)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:27.459928,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2295454545454545)","(8.5, 24.0, 18.75)","(3.4, 4.5, 3.845)","(3.6, 6.4, 5.45)","(21.0, 30.0, 29.166666666666668)","(4.6, 5.9, 5.214285714285714)"
16-12-2022 12:07:28.655758,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2295454545454545)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.8333333333333335)","(3.6, 6.4, 5.45)","(21.0, 30.0, 29.166666666666668)","(4.6, 5.9, 5.214285714285714)"
16-12-2022 12:07:29.957427,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2727272727272725)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.45)","(21.0, 30.0, 28.4)","(4.6, 5.9, 5.214285714285714)"
16-12-2022 12:07:31.257157,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2727272727272725)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.45)","(21.0, 30.0, 28.4)","(4.6, 5.9, 5.214285714285714)"
16-12-2022 12:07:32.469419,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2727272727272725)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.45)","(21.0, 30.0, 28.4)","(4.6, 5.9, 5.214285714285714)"
16-12-2022 12:07:33.839730,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2727272727272725)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.45)","(21.0, 30.0, 28.4)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:35.063016,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.2727272727272725)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 28.4)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:36.293045,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.235714285714286)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.6875)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 28.857142857142858)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:38.035963,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.235714285714286)","(8.5, 24.0, 18.75)","(3.4, 3.95, 3.8)","(3.6, 6.2, 6.011111111111111)","(21.0, 30.0, 29.333333333333332)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:39.315473,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 16.857142857142858)","(3.4, 3.95, 3.8)","(3.6, 6.2, 6.011111111111111)","(21.0, 30.0, 29.333333333333332)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:40.443217,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 16.857142857142858)","(3.4, 3.95, 3.8)","(3.6, 6.2, 5.881818181818182)","(21.0, 30.0, 29.333333333333332)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:41.571437,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 18.75)","(3.4, 3.95, 4.095238095238095)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 28.8)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:42.800171,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.095238095238095)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 28.8)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:44.003602,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 18.75)","(3.4, 4.5, 4.095238095238095)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 28.8)","(4.6, 5.9, 5.268421052631579)"
16-12-2022 12:07:45.250334,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.5, 3.95)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.4)","(4.6, 5.9, 5.6)"
16-12-2022 12:07:46.457598,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.95)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.6)"
16-12-2022 12:07:47.633542,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.306451612903226)"
16-12-2022 12:07:48.738499,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:49.874958,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:51.102308,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:52.317081,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:53.538133,"(20.0, 40.0, 23.2)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.9800000000000004)","(3.6, 6.4, 5.881818181818182)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:54.773554,"(20.0, 40.0, 23.2)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.4, 3.915909090909091)","(3.6, 6.4, 5.588)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:55.964586,"(20.0, 40.0, 22.8)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.3, 4.0)","(3.6, 6.2, 5.588)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:57.121348,"(20.0, 40.0, 22.8)","(3.9, 4.4, 4.278125)","(8.5, 24.0, 19.8)","(3.4, 4.2, 4.054761904761905)","(3.6, 6.2, 6.318181818181818)","(21.0, 30.0, 29.6)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:58.184093,"(20.0, 40.0, 23.2)","(3.9, 4.4, 4.283870967741936)","(8.5, 24.0, 19.8)","(3.4, 4.5, 4.054761904761905)","(3.6, 7.0, 6.605263157894736)","(21.0, 30.0, 37.81818181818181)","(4.6, 5.8, 5.25)"
16-12-2022 12:07:59.339214,"(20.0, 40.0, 23.2)","(3.9, 4.4, 4.283870967741936)","(8.5, 24.0, 21.88235294117647)","(3.4, 4.5, 4.3187500000000005)","(3.6, 7.0, 6.544444444444444)","(21.0, 40.0, 33.5)","(4.6, 5.8, 5.038461538461538)"
16-12-2022 12:08:00.466682,"(20.0, 38.0, 30.4)","(3.9, 4.4, 4.283870967741936)","(8.5, 23.0, 21.88235294117647)","(3.4, 4.4, 3.86)","(3.6, 6.8, 6.544444444444444)","(21.0, 38.0, 33.5)","(4.6, 5.8, 4.92)"
16-12-2022 12:08:01.584889,"(20.0, 38.0, 30.4)","(3.9, 4.4, 4.283870967741936)","(8.5, 23.0, 21.0)","(3.4, 4.3, 3.7866666666666666)","(3.6, 6.8, 6.438461538461539)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.276190476190476)"
16-12-2022 12:08:02.717829,"(20.0, 38.0, 30.4)","(3.9, 4.4, 4.3100000000000005)","(8.5, 23.0, 20.625)","(3.4, 4.3, 4.0200000000000005)","(3.6, 6.6, 4.822222222222222)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.276190476190476)"
16-12-2022 12:08:03.922585,"(20.0, 38.0, 30.6)","(3.9, 4.4, 4.3100000000000005)","(8.5, 23.0, 20.625)","(3.4, 4.2, 3.91875)","(3.6, 6.6, 5.933333333333334)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.216666666666667)"
16-12-2022 12:08:05.051692,"(17.0, 38.0, 33.25)","(3.8, 4.4, 4.3100000000000005)","(9.0, 23.0, 20.625)","(3.4, 4.2, 3.91875)","(3.8, 6.2, 5.4)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.216666666666667)"
16-12-2022 12:08:06.165439,"(17.0, 38.0, 33.25)","(3.8, 4.4, 4.3100000000000005)","(9.0, 23.0, 20.625)","(3.4, 4.2, 3.91875)","(3.8, 6.2, 5.4)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.216666666666667)"
16-12-2022 12:08:07.287537,"(17.0, 38.0, 33.25)","(3.8, 4.4, 4.3100000000000005)","(9.0, 23.0, 19.2)","(3.4, 4.2, 3.91875)","(3.8, 6.2, 5.4)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.296)"
16-12-2022 12:08:08.455388,"(17.0, 38.0, 33.25)","(3.8, 4.4, 4.3100000000000005)","(9.0, 23.0, 20.285714285714285)","(3.4, 4.2, 3.91875)","(3.8, 6.2, 5.438095238095238)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.296)"
16-12-2022 12:08:09.586379,"(17.0, 38.0, 33.25)","(3.8, 4.4, 4.3100000000000005)","(9.0, 23.0, 19.4375)","(3.4, 4.2, 3.9215686274509802)","(3.8, 6.2, 5.372413793103448)","(21.0, 38.0, 35.0)","(4.6, 5.8, 5.26)"
16-12-2022 12:08:10.717049,"(17.0, 38.0, 28.21212121212121)","(3.8, 4.4, 4.373333333333334)","(9.0, 23.0, 16.571428571428573)","(3.4, 4.1, 3.914473684210526)","(3.8, 6.0, 5.538888888888889)","(21.0, 38.0, 34.4)","(4.6, 5.8, 5.26)"
16-12-2022 12:08:11.825037,"(17.0, 38.0, 28.21212121212121)","(3.8, 4.4, 4.373333333333334)","(9.0, 23.0, 16.571428571428573)","(3.4, 4.0, 3.825)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 36.2)","(4.6, 5.8, 5.34)"
16-12-2022 12:08:12.977418,"(17.0, 38.0, 28.21212121212121)","(3.8, 6.2, 4.621621621621622)","(9.0, 23.0, 16.333333333333332)","(3.4, 4.0, 3.825)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 34.0)","(4.6, 5.8, 5.34)"
16-12-2022 12:08:14.135217,"(17.0, 38.0, 28.21212121212121)","(3.8, 6.0, 4.677777777777777)","(9.0, 23.0, 16.333333333333332)","(3.4, 4.0, 3.7613636363636362)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 34.0)","(4.6, 5.8, 5.092307692307692)"
16-12-2022 12:08:15.299841,"(17.0, 38.0, 28.21212121212121)","(3.8, 5.8, 5.457142857142857)","(9.0, 23.0, 16.333333333333332)","(3.4, 4.0, 3.7613636363636362)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 35.333333333333336)","(4.6, 5.8, 5.165454545454545)"
16-12-2022 12:08:16.464698,"(17.0, 38.0, 28.21212121212121)","(3.8, 5.4, 4.929411764705883)","(9.0, 23.0, 16.333333333333332)","(3.4, 4.0, 3.7613636363636362)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 35.333333333333336)","(4.6, 5.7, 5.405555555555555)"
16-12-2022 12:08:17.569994,"(17.0, 38.0, 28.21212121212121)","(3.8, 5.2, 4.8235294117647065)","(9.0, 23.0, 16.333333333333332)","(3.4, 4.0, 3.7613636363636362)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 34.8)","(4.6, 5.6, 5.405555555555555)"
16-12-2022 12:08:18.718119,"(17.0, 38.0, 28.21212121212121)","(3.8, 5.2, 4.707692307692308)","(9.0, 23.0, 15.272727272727273)","(3.4, 4.0, 3.906896551724138)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 35.333333333333336)","(4.6, 5.6, 5.405555555555555)"
16-12-2022 12:08:19.835443,"(17.0, 38.0, 28.21212121212121)","(3.8, 5.2, 4.696296296296296)","(9.0, 23.0, 16.2)","(3.4, 3.95, 3.890476190476191)","(3.8, 5.9, 5.538888888888889)","(21.0, 38.0, 35.333333333333336)","(4.6, 5.6, 5.405555555555555)"
16-12-2022 12:08:20.917914,"(17.0, 38.0, 26.23076923076923)","(3.8, 5.2, 4.666666666666667)","(9.0, 23.0, 17.848484848484848)","(3.4, 3.95, 3.8627118644067795)","(3.8, 5.9, 5.545454545454545)","(21.0, 38.0, 34.8)","(4.6, 5.6, 5.405555555555555)"
16-12-2022 12:08:22.046801,"(17.0, 38.0, 28.727272727272727)","(3.8, 5.2, 4.463492063492064)","(9.0, 23.0, 18.75)","(3.4, 3.9, 3.8420289855072465)","(3.8, 5.8, 4.963157894736842)","(21.0, 38.0, 34.8)","(4.6, 5.6, 5.405555555555555)"
16-12-2022 12:08:23.186941,"(17.0, 38.0, 28.727272727272727)","(3.8, 5.1, 4.607692307692307)","(9.0, 23.0, 20.976190476190474)","(3.4, 3.9, 3.8245283018867924)","(3.8, 5.2, 4.963157894736842)","(21.0, 38.0, 36.54545454545455)","(4.6, 5.6, 5.523076923076923)"
16-12-2022 12:08:24.503524,"(17.0, 38.0, 28.727272727272727)","(3.8, 4.8, 4.62051282051282)","(9.0, 23.0, 20.976190476190474)","(3.4, 3.9, 3.8245283018867924)","(3.8, 5.2, 4.963157894736842)","(21.0, 38.0, 35.0)","(4.6, 5.6, 5.2681818181818185)"
16-12-2022 12:08:25.763971,"(17.0, 38.0, 28.727272727272727)","(3.8, 4.8, 4.62051282051282)","(9.0, 23.0, 20.491803278688522)","(3.4, 3.9, 3.8245283018867924)","(3.8, 5.2, 4.963157894736842)","(21.0, 38.0, 38.0)","(4.6, 5.7, 5.428571428571429)"
16-12-2022 12:08:27.090862,"(17.0, 38.0, 26.82758620689655)","(3.8, 4.8, 4.62051282051282)","(9.0, 23.0, 20.491803278688522)","(3.4, 3.9, 3.775)","(3.8, 5.2, 4.963157894736842)","(21.0, 40.0, 38.0)","(4.6, 5.6, 5.371428571428571)"
16-12-2022 12:08:28.347408,"(17.0, 38.0, 26.82758620689655)","(3.8, 4.8, 4.62051282051282)","(9.0, 23.0, 20.491803278688522)","(3.4, 3.9, 3.769565217391304)","(3.8, 5.2, 4.963157894736842)","(21.0, 40.0, 38.0)","(4.6, 5.6, 5.371428571428571)"
16-12-2022 12:08:29.575723,"(17.0, 38.0, 26.82758620689655)","(3.8, 4.8, 4.62051282051282)","(9.0, 23.0, 18.75)","(3.4, 3.9, 3.8333333333333335)","(3.8, 5.2, 4.963157894736842)","(21.0, 40.0, 38.0)","(4.6, 5.6, 5.371428571428571)"
16-12-2022 12:08:30.753710,"(17.0, 38.0, 21.714285714285715)","(3.8, 4.8, 4.594117647058823)","(9.0, 23.0, 19.8)","(3.4, 3.9, 3.858490566037736)","(3.8, 5.2, 5.069565217391304)","(21.0, 40.0, 38.0)","(4.6, 5.6, 5.371428571428571)"
16-12-2022 12:08:31.898633,"(17.0, 38.0, 21.714285714285715)","(3.8, 4.8, 4.605555555555555)","(9.0, 21.0, 19.8)","(3.4, 3.9, 3.8322033898305086)","(3.8, 5.2, 4.9)","(21.0, 40.0, 36.0)","(4.6, 5.6, 5.466666666666667)"
16-12-2022 12:08:33.034156,"(17.0, 38.0, 21.894736842105264)","(3.8, 4.8, 4.594117647058823)","(9.0, 21.0, 18.2)","(3.4, 3.9, 3.8625)","(3.8, 5.2, 4.825)","(21.0, 40.0, 36.0)","(4.6, 5.6, 5.3538461538461535)"
16-12-2022 12:08:34.591510,"(17.0, 38.0, 22.57142857142857)","(3.8, 4.8, 4.594117647058823)","(9.0, 21.0, 15.277777777777779)","(3.4, 3.9, 3.833333333333333)","(3.8, 5.2, 4.911538461538462)","(21.0, 40.0, 36.0)","(4.6, 5.6, 5.435294117647059)"
16-12-2022 12:08:36.121031,"(17.0, 38.0, 22.16)","(3.8, 4.8, 4.57027027027027)","(9.0, 15.5, 18.875)","(3.4, 3.9, 3.833333333333333)","(3.8, 5.2, 5.0323529411764705)","(21.0, 40.0, 35.0)","(4.6, 5.6, 5.337931034482759)"
16-12-2022 12:08:37.428477,"(18.0, 38.0, 22.16)","(3.9, 4.8, 4.57027027027027)","(9.0, 19.5, 17.96153846153846)","(3.3, 3.9, 3.833333333333333)","(3.9, 5.2, 4.860714285714286)","(21.0, 40.0, 36.0)","(4.6, 5.6, 5.39047619047619)"
16-12-2022 12:08:38.967148,"(18.0, 38.0, 22.16)","(3.9, 4.8, 4.57027027027027)","(9.0, 19.0, 17.833333333333332)","(3.3, 3.9, 3.833333333333333)","(3.9, 5.2, 4.860714285714286)","(21.0, 40.0, 36.0)","(4.6, 5.6, 5.39047619047619)"
16-12-2022 12:08:40.334128,"(18.0, 38.0, 22.16)","(3.9, 4.8, 4.57027027027027)","(9.0, 18.5, 17.833333333333332)","(3.3, 3.9, 3.833333333333333)","(3.9, 5.2, 4.95)","(21.0, 40.0, 38.54545454545455)","(4.6, 5.6, 5.36)"
16-12-2022 12:08:41.870583,"(18.0, 38.0, 27.0)","(3.9, 4.8, 4.57027027027027)","(9.0, 18.0, 16.236842105263158)","(3.3, 3.9, 3.8113636363636365)","(3.9, 5.2, 4.95)","(21.0, 40.0, 38.54545454545455)","(4.6, 5.6, 5.36)"
16-12-2022 12:08:43.239661,"(18.0, 38.0, 27.636363636363637)","(3.9, 4.8, 4.518518518518519)","(9.0, 17.5, 14.13888888888889)","(3.3, 3.9, 3.8345454545454545)","(3.9, 5.2, 4.979411764705882)","(21.0, 40.0, 39.81818181818182)","(4.6, 5.6, 5.39047619047619)"
16-12-2022 12:08:44.494702,"(18.0, 38.0, 27.636363636363637)","(3.9, 4.8, 4.518518518518519)","(9.0, 14.5, 14.13888888888889)","(3.3, 3.9, 3.8345454545454545)","(3.9, 5.2, 4.95)","(21.0, 40.0, 39.833333333333336)","(4.6, 5.6, 5.427272727272728)"
16-12-2022 12:08:45.807027,"(18.0, 38.0, 24.18181818181818)","(3.9, 4.8, 4.668)","(9.0, 14.5, 14.104166666666666)","(3.3, 3.9, 3.8345454545454545)","(3.9, 5.2, 4.95)","(21.0, 40.0, 39.714285714285715)","(4.6, 5.7, 5.466666666666667)"
16-12-2022 12:08:47.205338,"(18.0, 38.0, 26.74074074074074)","(3.9, 4.8, 4.668)","(9.0, 14.5, 13.693548387096774)","(3.3, 3.9, 3.837037037037037)","(3.9, 5.2, 4.95)","(21.0, 40.0, 39.666666666666664)","(4.6, 5.6, 5.435294117647059)"
16-12-2022 12:08:48.831450,"(18.0, 38.0, 26.74074074074074)","(3.9, 4.8, 4.7124999999999995)","(9.0, 14.5, 13.25)","(3.3, 3.9, 3.8534246575342466)","(3.9, 5.2, 4.95)","(21.0, 40.0, 39.666666666666664)","(4.6, 5.6, 5.39047619047619)"
16-12-2022 12:08:50.269613,"(18.0, 38.0, 26.74074074074074)","(3.9, 4.8, 4.7124999999999995)","(9.0, 14.5, 13.1)","(3.3, 3.9, 3.8217391304347825)","(3.9, 5.2, 4.95)","(21.0, 40.0, 38.8)","(4.6, 5.6, 5.39047619047619)"
16-12-2022 12:08:51.711667,"(18.0, 38.0, 26.0)","(3.9, 4.8, 5.076470588235294)","(9.0, 14.5, 13.285714285714285)","(3.3, 3.9, 3.7714285714285714)","(3.9, 5.2, 4.9972972972972975)","(21.0, 40.0, 39.0)","(4.6, 5.6, 5.576923076923077)"
16-12-2022 12:08:53.425844,"(18.0, 38.0, 26.363636363636363)","(3.9, 5.1, 4.970588235294118)","(9.0, 14.5, 13.14)","(3.3, 3.9, 3.825)","(3.9, 5.2, 4.982926829268292)","(21.0, 40.0, 39.333333333333336)","(4.6, 5.3, 5.233333333333333)"
16-12-2022 12:08:54.923085,"(18.0, 38.0, 31.491525423728813)","(3.9, 5.1, 4.947368421052632)","(9.0, 14.5, 11.891304347826086)","(3.3, 3.9, 3.93)","(3.9, 5.1, 4.9363636363636365)","(21.0, 40.0, 39.8)","(4.6, 5.3, 4.906481481481482)"
16-12-2022 12:08:56.520645,"(18.0, 38.0, 35.24324324324324)","(3.9, 5.2, 4.942105263157895)","(9.0, 12.5, 12.083333333333334)","(3.3, 3.95, 3.895238095238095)","(3.9, 5.1, 4.944444444444445)","(21.0, 40.0, 39.8)","(4.6, 5.2, 5.161290322580645)"
16-12-2022 12:08:57.721389,"(18.0, 36.0, 35.24324324324324)","(3.9, 5.2, 4.942105263157895)","(9.0, 12.5, 12.083333333333334)","(3.3, 3.9, 3.8465116279069766)","(3.9, 5.1, 4.95)","(21.0, 40.0, 39.8)","(4.6, 5.2, 4.946153846153846)"
16-12-2022 12:08:58.925753,"(18.0, 36.0, 32.18181818181818)","(3.9, 5.2, 4.945283018867925)","(9.0, 14.5, 12.454545454545455)","(3.3, 4.0, 3.8930232558139535)","(3.9, 5.1, 5.0600000000000005)","(21.0, 40.0, 39.8)","(4.6, 5.0, 4.872727272727273)"
