,Idyllic Sky,Lala Speed,Iron Atlas,Extreme Rage,Royal Gypsy,Angus Anchovy,Osprey Knight
07-01-2023 17:36:17.251315,"(3.7, 4.7, 4.659649122807018)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.32, 2.293181818181818)","(6.5, 7.2, 7.098360655737705)","(8.0, 9.0, 8.914285714285715)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:18.181465,"(3.7, 4.7, 4.659649122807018)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.32, 2.304864864864865)","(6.5, 7.2, 7.097872340425532)","(8.0, 9.0, 8.914285714285715)","(21.0, 36.0, 33.6)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:19.098379,"(3.7, 4.7, 4.666666666666667)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.32, 2.3101639344262295)","(6.5, 7.2, 7.102222222222222)","(8.0, 8.8, 8.792156862745099)","(21.0, 36.0, 33.88235294117647)","(20.0, 34.0, 30.5)"
07-01-2023 17:36:19.986336,"(3.7, 4.7, 4.670886075949367)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.32, 2.309090909090909)","(6.5, 7.2, 7.10952380952381)","(8.0, 8.8, 8.7979797979798)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.5)"
07-01-2023 17:36:20.963252,"(3.7, 4.7, 4.670886075949367)","(18.0, 27.0, 25.94736842105263)","(1.85, 2.34, 2.3247619047619046)","(6.5, 7.2, 7.10952380952381)","(8.0, 8.8, 8.7979797979798)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.333333333333332)"
07-01-2023 17:36:21.972477,"(3.7, 4.7, 4.666666666666667)","(18.0, 27.0, 25.9)","(1.85, 2.34, 2.324375)","(6.5, 7.2, 7.10952380952381)","(8.0, 8.8, 8.7979797979798)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.25)"
07-01-2023 17:36:23.086782,"(3.7, 4.7, 4.658181818181818)","(18.0, 27.0, 26.2)","(1.85, 2.34, 2.3217821782178216)","(6.5, 7.2, 7.055172413793104)","(8.0, 8.8, 8.564102564102564)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:24.062638,"(3.7, 4.7, 4.679245283018868)","(18.0, 27.0, 26.2)","(1.85, 2.36, 2.337283950617284)","(6.5, 7.2, 7.055172413793104)","(8.0, 8.6, 8.301538461538462)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:25.099435,"(3.7, 4.7, 4.693333333333333)","(18.0, 27.0, 26.2)","(1.85, 2.36, 2.362222222222222)","(6.5, 7.2, 7.088)","(8.0, 8.4, 8.1375)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:26.254728,"(3.7, 4.7, 4.693333333333333)","(18.0, 27.0, 26.2)","(1.85, 2.38, 2.367142857142857)","(6.5, 7.2, 7.240974529346623)","(8.0, 8.2, 8.1375)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:27.324337,"(3.7, 4.7, 4.693333333333333)","(18.0, 27.0, 26.2)","(1.85, 2.38, 2.358181818181818)","(6.5, 7.4, 7.244570135746606)","(8.0, 8.2, 8.09)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:28.631147,"(3.7, 4.7, 4.695161290322581)","(18.0, 27.0, 26.125)","(1.85, 2.38, 2.3597183098591548)","(6.5, 7.4, 7.24472190692395)","(8.0, 8.2, 7.962162162162162)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.19047619047619)"
07-01-2023 17:36:29.652461,"(3.7, 4.8, 4.738823529411764)","(18.0, 27.0, 26.125)","(1.85, 2.38, 2.3597183098591548)","(6.5, 7.4, 7.24472190692395)","(8.0, 8.2, 7.980952380952381)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.19047619047619)"
07-01-2023 17:36:30.588318,"(3.7, 4.8, 4.710280373831775)","(18.0, 27.0, 26.125)","(1.85, 2.38, 2.356470588235294)","(6.5, 7.4, 7.24472190692395)","(8.0, 8.0, 7.972727272727273)","(21.0, 36.0, 34.142857142857146)","(20.0, 34.0, 30.19047619047619)"
07-01-2023 17:36:31.545209,"(3.7, 4.7, 4.693650793650794)","(18.0, 27.0, 26.125)","(1.85, 2.38, 2.3642105263157895)","(6.5, 7.4, 7.244032444959444)","(8.0, 8.0, 8.0)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:32.471319,"(3.7, 4.8, 4.705357142857142)","(18.0, 27.0, 26.166666666666668)","(1.85, 2.38, 2.3506422018348623)","(6.5, 7.4, 7.244032444959444)","(8.0, 8.2, 7.956521739130435)","(21.0, 36.0, 34.72727272727273)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:33.510097,"(3.7, 4.8, 4.700934579439252)","(18.0, 27.0, 26.047619047619047)","(1.85, 2.38, 2.3506422018348623)","(6.5, 7.4, 7.239845758354756)","(7.5, 8.0, 7.909090909090909)","(21.0, 36.0, 34.608695652173914)","(20.0, 34.0, 30.235294117647058)"
07-01-2023 17:36:34.434952,"(3.7, 4.8, 4.697297297297297)","(18.0, 27.0, 25.666666666666668)","(1.85, 2.36, 2.3552631578947367)","(6.5, 7.4, 7.239845758354756)","(7.5, 8.0, 7.909090909090909)","(21.0, 36.0, 34.5)","(20.0, 34.0, 32.34782608695652)"
07-01-2023 17:36:35.340019,"(3.7, 4.8, 4.776)","(18.0, 27.0, 26.428571428571427)","(1.85, 2.3, 2.2949767441860462)","(6.5, 7.4, 7.245889570552148)","(7.5, 8.0, 7.96)","(21.0, 36.0, 34.5)","(20.0, 34.0, 32.34782608695652)"
07-01-2023 17:36:36.285118,"(3.7, 4.8, 4.75625)","(18.0, 27.0, 26.428571428571427)","(1.85, 2.32, 2.3078787878787876)","(6.5, 7.4, 7.242409033877039)","(7.5, 8.0, 7.955555555555556)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 31.806451612903224)"
07-01-2023 17:36:37.245244,"(3.7, 4.8, 4.752542372881356)","(18.0, 27.0, 26.428571428571427)","(1.85, 2.32, 2.3104761904761904)","(6.5, 7.4, 7.242409033877039)","(7.5, 8.4, 7.95)","(21.0, 36.0, 34.4)","(20.0, 34.0, 31.714285714285715)"
07-01-2023 17:36:38.217302,"(3.7, 4.8, 4.751724137931035)","(18.0, 27.0, 26.428571428571427)","(1.85, 2.32, 2.3064516129032255)","(6.5, 7.4, 7.242078580481622)","(7.5, 8.4, 8.32857142857143)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 31.93103448275862)"
07-01-2023 17:36:39.166337,"(3.7, 4.8, 4.736363636363636)","(18.0, 27.0, 26.428571428571427)","(1.85, 2.32, 2.3118446601941747)","(6.5, 7.4, 7.2426735218509)","(7.5, 8.4, 8.26153846153846)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 32.0)"
07-01-2023 17:36:40.110002,"(3.7, 4.8, 4.75)","(18.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.303076923076923)","(6.5, 7.4, 7.242471042471043)","(7.5, 8.4, 8.271428571428572)","(21.0, 36.0, 34.666666666666664)","(20.0, 34.0, 32.0)"
07-01-2023 17:36:41.082887,"(3.7, 4.8, 4.757333333333333)","(18.0, 27.0, 26.333333333333332)","(1.85, 2.3, 2.2957446808510635)","(6.5, 7.4, 7.242471042471043)","(7.5, 8.4, 8.271428571428572)","(21.0, 36.0, 34.074074074074076)","(20.0, 34.0, 31.696969696969695)"
07-01-2023 17:36:41.994318,"(3.7, 4.8, 4.744791666666667)","(18.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.301764705882353)","(6.5, 7.4, 7.24241645244216)","(7.5, 8.4, 8.250980392156864)","(21.0, 36.0, 34.074074074074076)","(20.0, 34.0, 31.696969696969695)"
07-01-2023 17:36:42.977192,"(3.8, 4.8, 4.744791666666667)","(19.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.3066666666666666)","(6.5, 7.4, 7.243137254901961)","(7.5, 8.4, 8.27936507936508)","(21.0, 36.0, 34.074074074074076)","(21.0, 34.0, 31.696969696969695)"
07-01-2023 17:36:43.929340,"(3.8, 4.8, 4.744791666666667)","(19.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.308)","(6.5, 7.4, 7.243137254901961)","(7.5, 8.4, 8.27936507936508)","(21.0, 36.0, 34.074074074074076)","(21.0, 34.0, 31.185185185185183)"
07-01-2023 17:36:44.950924,"(3.8, 4.8, 4.692929292929293)","(19.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.307272727272727)","(6.5, 7.4, 7.243882978723405)","(7.5, 8.4, 8.392307692307693)","(21.0, 36.0, 33.75)","(21.0, 34.0, 31.571428571428573)"
07-01-2023 17:36:45.912947,"(3.8, 4.7, 4.6850000000000005)","(19.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.307272727272727)","(6.5, 7.4, 7.243882978723405)","(7.5, 8.4, 8.758333333333335)","(21.0, 34.0, 33.75)","(21.0, 32.0, 31.692307692307693)"
07-01-2023 17:36:46.803963,"(3.8, 4.8, 4.674074074074074)","(19.0, 27.0, 26.333333333333332)","(1.85, 2.32, 2.304081632653061)","(6.5, 7.4, 7.242245989304813)","(7.5, 8.8, 8.772222222222222)","(21.0, 34.0, 33.75)","(21.0, 32.0, 31.692307692307693)"
07-01-2023 17:36:47.708994,"(3.8, 4.8, 4.6909090909090905)","(19.0, 27.0, 26.285714285714285)","(1.85, 2.32, 2.30655737704918)","(6.5, 7.4, 7.22798833819242)","(7.5, 8.8, 8.77049180327869)","(21.0, 34.0, 33.083333333333336)","(21.0, 32.0, 30.75)"
07-01-2023 17:36:48.608080,"(3.8, 4.8, 4.701030927835051)","(19.0, 27.0, 26.09090909090909)","(1.85, 2.32, 2.306024096385542)","(6.5, 7.4, 7.225797101449276)","(7.5, 8.8, 8.779661016949154)","(21.0, 34.0, 32.666666666666664)","(21.0, 32.0, 30.75)"
07-01-2023 17:36:49.508692,"(3.8, 4.8, 4.701030927835051)","(19.0, 26.0, 25.923076923076923)","(1.85, 2.32, 2.310869565217391)","(6.5, 7.4, 7.300497512437811)","(7.5, 8.8, 8.736842105263158)","(21.0, 34.0, 32.0)","(21.0, 32.0, 30.6)"
07-01-2023 17:36:50.437052,"(3.8, 4.7, 4.680327868852459)","(19.0, 26.0, 25.916666666666668)","(1.85, 2.32, 2.3040677966101692)","(6.5, 7.8, 7.639215686274509)","(7.5, 8.8, 8.733333333333334)","(21.0, 32.0, 30.571428571428573)","(21.0, 32.0, 30.48)"
07-01-2023 17:36:51.323760,"(3.8, 4.7, 4.68448275862069)","(19.0, 26.0, 25.916666666666668)","(1.85, 2.3, 2.2888461538461535)","(6.5, 7.8, 7.714285714285714)","(7.5, 8.8, 8.733333333333334)","(21.0, 32.0, 31.0)","(21.0, 32.0, 30.705882352941178)"
07-01-2023 17:36:52.199731,"(3.8, 4.8, 4.729166666666667)","(19.0, 26.0, 25.916666666666668)","(1.85, 2.26, 2.2534579439252336)","(6.5, 8.0, 7.862068965517241)","(7.5, 8.8, 8.765714285714287)","(21.0, 32.0, 31.066666666666666)","(21.0, 32.0, 30.705882352941178)"
07-01-2023 17:36:53.089258,"(3.8, 4.8, 4.73)","(19.0, 26.0, 25.875)","(1.85, 2.24, 2.2318072289156627)","(6.5, 8.2, 8.019354838709678)","(7.5, 9.0, 8.841379310344827)","(21.0, 32.0, 31.125)","(21.0, 32.0, 30.705882352941178)"
07-01-2023 17:36:53.979279,"(3.8, 4.8, 4.744186046511628)","(19.0, 26.0, 25.51851851851852)","(1.85, 2.22, 2.2124561403508776)","(6.5, 8.2, 8.132075471698112)","(7.5, 9.2, 8.99642857142857)","(21.0, 32.0, 30.923076923076923)","(21.0, 32.0, 30.666666666666668)"
07-01-2023 17:36:54.872078,"(3.8, 4.8, 4.746153846153846)","(19.0, 27.0, 26.2)","(1.85, 2.2, 2.196521739130435)","(6.5, 8.2, 8.157575757575756)","(7.5, 9.0, 8.957575757575757)","(21.0, 32.0, 30.526315789473685)","(21.0, 32.0, 30.533333333333335)"
07-01-2023 17:36:55.776390,"(3.8, 4.8, 4.7318181818181815)","(19.0, 27.0, 26.2)","(1.85, 2.2, 2.192459016393443)","(6.5, 8.2, 8.186666666666666)","(7.5, 9.2, 9.025)","(21.0, 32.0, 30.0)","(21.0, 32.0, 30.533333333333335)"
07-01-2023 17:36:56.637146,"(3.8, 4.7, 4.647619047619047)","(19.0, 28.0, 26.615384615384617)","(1.85, 2.22, 2.2033734939759038)","(6.5, 8.4, 8.321428571428571)","(7.5, 9.2, 9.007692307692308)","(21.0, 32.0, 30.5)","(21.0, 32.0, 30.533333333333335)"
07-01-2023 17:36:57.524327,"(3.8, 4.7, 4.608333333333333)","(19.0, 27.0, 26.285714285714285)","(1.85, 2.22, 2.203076923076923)","(6.5, 8.4, 8.295238095238094)","(7.5, 9.0, 8.975)","(21.0, 32.0, 30.25)","(21.0, 32.0, 30.533333333333335)"
07-01-2023 17:36:58.447517,"(3.8, 4.7, 4.6068181818181815)","(19.0, 27.0, 26.352941176470587)","(1.85, 2.22, 2.211260504201681)","(6.5, 8.4, 8.331034482758621)","(7.5, 9.0, 8.966666666666667)","(21.0, 32.0, 30.4)","(21.0, 32.0, 31.0)"
07-01-2023 17:36:59.344072,"(3.8, 4.7, 4.6068181818181815)","(19.0, 27.0, 26.352941176470587)","(1.85, 2.24, 2.2361623616236166)","(6.5, 8.6, 8.507142857142856)","(7.5, 9.0, 8.971428571428572)","(21.0, 32.0, 30.09090909090909)","(21.0, 32.0, 30.727272727272727)"
07-01-2023 17:37:00.289283,"(3.8, 4.7, 4.575968992248062)","(19.0, 25.0, 24.933333333333334)","(1.85, 2.26, 2.250110701107011)","(6.5, 8.6, 8.418181818181818)","(7.5, 9.0, 8.818181818181818)","(21.0, 32.0, 29.346153846153847)","(21.0, 32.0, 28.756756756756758)"
07-01-2023 17:37:01.197008,"(3.8, 4.7, 4.581666666666667)","(19.0, 25.0, 24.714285714285715)","(1.85, 2.26, 2.246)","(6.5, 8.6, 8.485714285714286)","(7.5, 9.0, 8.818181818181818)","(21.0, 32.0, 29.346153846153847)","(21.0, 32.0, 29.75)"
07-01-2023 17:37:02.102655,"(3.8, 4.7, 4.581666666666667)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.26, 2.2469333333333332)","(6.5, 8.6, 8.473170731707317)","(7.5, 8.8, 8.685714285714285)","(21.0, 30.0, 29.8)","(21.0, 30.0, 29.75)"
07-01-2023 17:37:03.016459,"(3.8, 4.7, 4.563157894736842)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.26, 2.2469333333333332)","(6.5, 8.6, 8.521212121212121)","(7.5, 8.8, 8.727272727272728)","(21.0, 30.0, 29.8)","(21.0, 30.0, 29.75)"
07-01-2023 17:37:03.919429,"(3.8, 4.7, 4.563157894736842)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.28, 2.244761904761905)","(6.5, 8.6, 8.585714285714285)","(7.5, 8.8, 8.688888888888888)","(21.0, 30.0, 29.529411764705884)","(21.0, 30.0, 29.166666666666668)"
07-01-2023 17:37:04.859553,"(3.8, 4.7, 4.559459459459459)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.26, 2.244864864864865)","(6.5, 8.8, 8.61)","(7.5, 8.8, 8.688888888888888)","(21.0, 30.0, 28.8)","(21.0, 30.0, 29.272727272727273)"
07-01-2023 17:37:05.818815,"(3.8, 4.6, 4.58)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.26, 2.2524444444444445)","(6.5, 8.8, 8.64)","(7.5, 8.8, 8.716666666666667)","(21.0, 30.0, 28.8)","(21.0, 30.0, 29.555555555555557)"
07-01-2023 17:37:06.774112,"(3.8, 4.7, 4.559459459459459)","(19.0, 26.0, 24.82758620689655)","(1.85, 2.26, 2.2518072289156623)","(6.5, 8.8, 8.64)","(7.5, 8.8, 8.716666666666667)","(21.0, 30.0, 28.8)","(21.0, 30.0, 29.8)"
07-01-2023 17:37:07.686673,"(3.8, 4.7, 4.615463917525773)","(19.0, 26.0, 25.27777777777778)","(1.85, 2.2, 2.18171511627907)","(6.5, 8.8, 8.732075471698113)","(7.5, 9.0, 8.83404255319149)","(21.0, 30.0, 29.8)","(21.0, 30.0, 29.65625)"
07-01-2023 17:37:08.603186,"(3.8, 4.7, 4.634188034188034)","(19.0, 26.0, 25.473684210526315)","(1.85, 2.2, 2.180637168141593)","(6.5, 9.0, 8.8625)","(7.5, 9.0, 8.880612244897959)","(21.0, 32.0, 30.642857142857142)","(21.0, 32.0, 30.333333333333332)"
07-01-2023 17:37:09.521413,"(3.8, 4.7, 4.6462184873949575)","(19.0, 26.0, 25.5625)","(1.85, 2.18, 2.179111111111111)","(6.5, 9.0, 8.977777777777778)","(7.5, 9.0, 8.72258064516129)","(21.0, 32.0, 30.606060606060606)","(21.0, 32.0, 30.428571428571427)"
07-01-2023 17:37:10.413606,"(3.8, 4.7, 4.634126984126984)","(19.0, 27.0, 26.41176470588235)","(1.85, 2.18, 2.174576271186441)","(6.5, 9.0, 8.92608695652174)","(7.5, 9.0, 8.72258064516129)","(21.0, 32.0, 30.606060606060606)","(21.0, 32.0, 30.545454545454547)"
07-01-2023 17:37:11.326761,"(3.8, 4.7, 4.624)","(19.0, 27.0, 26.41176470588235)","(1.85, 2.18, 2.174576271186441)","(6.5, 9.0, 8.961111111111112)","(7.5, 9.0, 8.737499999999999)","(21.0, 32.0, 30.666666666666668)","(21.0, 32.0, 30.63157894736842)"
07-01-2023 17:37:12.226955,"(3.8, 4.7, 4.633333333333333)","(19.0, 27.0, 26.41176470588235)","(1.85, 2.18, 2.160952380952381)","(6.5, 9.2, 9.1625)","(7.5, 9.0, 8.737499999999999)","(21.0, 32.0, 30.666666666666668)","(21.0, 32.0, 30.63157894736842)"
07-01-2023 17:37:13.110533,"(3.8, 4.7, 4.691780821917808)","(19.0, 27.0, 25.125)","(1.85, 2.14, 2.1350588235294117)","(6.5, 9.4, 9.316666666666666)","(7.5, 9.0, 8.752941176470587)","(21.0, 32.0, 30.666666666666668)","(21.0, 32.0, 30.63157894736842)"
07-01-2023 17:37:14.003301,"(3.8, 4.8, 4.71375)","(19.0, 25.0, 24.333333333333332)","(1.85, 2.16, 2.122159194876487)","(6.5, 9.4, 9.346666666666668)","(7.5, 9.0, 8.742465753424657)","(21.0, 34.0, 32.36363636363637)","(21.0, 32.0, 30.5)"
07-01-2023 17:37:14.878467,"(3.8, 4.8, 4.729347826086957)","(19.0, 22.0, 21.375)","(1.85, 2.14, 2.1351162790697678)","(6.5, 9.6, 9.495652173913044)","(7.5, 9.0, 8.794736842105262)","(21.0, 34.0, 32.705882352941174)","(21.0, 32.0, 30.5)"
07-01-2023 17:37:15.748049,"(3.8, 4.8, 4.760583941605839)","(19.0, 23.0, 22.217391304347824)","(1.85, 2.16, 2.142278244631186)","(6.5, 9.8, 9.73846153846154)","(7.5, 9.0, 8.852830188679246)","(21.0, 25.0, 24.209150326797385)","(21.0, 32.0, 30.76923076923077)"
07-01-2023 17:37:16.649293,"(3.8, 4.9, 4.79247311827957)","(19.0, 23.0, 22.125)","(1.85, 2.14, 2.1366292134831464)","(6.5, 9.8, 9.735714285714286)","(7.5, 9.0, 8.846511627906978)","(21.0, 29.0, 27.5)","(21.0, 32.0, 30.6)"
07-01-2023 17:37:17.605638,"(3.8, 4.9, 4.833333333333333)","(19.0, 23.0, 22.225806451612904)","(1.85, 2.14, 2.1348325358851676)","(6.5, 10.5, 9.993103448275862)","(7.5, 9.2, 8.966666666666667)","(21.0, 32.0, 27.727272727272727)","(21.0, 34.0, 31.75)"
07-01-2023 17:37:18.505131,"(3.8, 4.9, 4.833333333333334)","(19.0, 23.0, 22.1875)","(1.85, 2.14, 2.130588235294118)","(6.5, 10.5, 10.1)","(7.5, 9.2, 8.966666666666667)","(21.0, 29.0, 29.7)","(21.0, 32.0, 31.217391304347828)"
07-01-2023 17:37:19.386684,"(3.8, 4.9, 4.8100917431192665)","(18.0, 23.0, 22.1875)","(1.85, 2.14, 2.1346153846153846)","(6.5, 10.5, 10.104347826086958)","(7.5, 9.2, 8.987878787878788)","(21.0, 30.0, 29.7)","(21.0, 34.0, 31.473684210526315)"
07-01-2023 17:37:20.273993,"(3.8, 4.9, 4.8100917431192665)","(18.0, 23.0, 21.945454545454545)","(1.85, 2.14, 2.1296610169491528)","(6.5, 9.8, 9.722222222222223)","(7.5, 9.2, 8.970491803278689)","(21.0, 30.0, 29.7)","(21.0, 34.0, 31.4)"
07-01-2023 17:37:21.149603,"(3.8, 4.9, 4.8100917431192665)","(18.0, 23.0, 21.945454545454545)","(1.85, 2.14, 2.1352059925093636)","(6.5, 10.5, 10.069565217391304)","(7.5, 9.2, 8.977777777777778)","(21.0, 30.0, 29.7)","(21.0, 34.0, 31.4)"
07-01-2023 17:37:22.110029,"(3.8, 4.9, 4.80752688172043)","(18.0, 23.0, 21.945454545454545)","(1.85, 2.14, 2.133728813559322)","(6.5, 10.5, 10.176923076923078)","(7.5, 9.2, 9.062068965517241)","(19.0, 29.0, 27.941176470588236)","(21.0, 34.0, 31.4)"
07-01-2023 17:37:23.045199,"(3.8, 4.9, 4.834782608695653)","(18.0, 23.0, 21.945454545454545)","(1.85, 2.1, 2.0983006535947712)","(6.5, 10.5, 10.022727272727273)","(7.5, 9.2, 9.075)","(19.0, 29.0, 27.941176470588236)","(21.0, 34.0, 31.4)"
07-01-2023 17:37:24.177496,"(3.8, 4.9, 4.836170212765958)","(18.0, 23.0, 21.945454545454545)","(1.85, 2.12, 2.1005207328833175)","(6.5, 10.5, 10.27659574468085)","(7.5, 9.2, 9.059259259259258)","(19.0, 29.0, 27.941176470588236)","(21.0, 34.0, 31.473684210526315)"
07-01-2023 17:37:25.129402,"(3.8, 4.9, 4.857142857142858)","(18.0, 23.0, 22.106382978723403)","(1.85, 2.1, 2.0891428571428574)","(6.5, 10.5, 10.27659574468085)","(7.5, 9.4, 9.062337662337663)","(19.0, 29.0, 27.941176470588236)","(21.0, 34.0, 31.555555555555557)"
07-01-2023 17:37:26.079104,"(3.8, 4.9, 4.882758620689655)","(18.0, 23.0, 22.137931034482758)","(1.85, 2.1, 2.0943956043956047)","(6.5, 10.5, 10.245283018867925)","(7.5, 9.4, 9.062337662337663)","(19.0, 29.0, 27.88888888888889)","(21.0, 32.0, 30.923076923076923)"
07-01-2023 17:37:27.369586,"(3.8, 4.9, 4.844827586206897)","(18.0, 23.0, 22.16)","(1.85, 2.12, 2.0852631578947367)","(6.5, 11.0, 10.25)","(7.5, 9.4, 9.087179487179487)","(19.0, 29.0, 27.8)","(21.0, 32.0, 30.857142857142858)"
07-01-2023 17:37:28.351111,"(3.8, 4.9, 4.844827586206897)","(18.0, 23.0, 22.16)","(1.85, 2.1, 2.0852631578947367)","(6.5, 10.5, 10.277777777777779)","(7.5, 9.4, 9.017543859649123)","(19.0, 29.0, 27.88888888888889)","(21.0, 32.0, 30.857142857142858)"
07-01-2023 17:37:29.282233,"(3.8, 4.8, 4.7215686274509805)","(18.0, 23.0, 22.11764705882353)","(1.85, 2.12, 2.116842105263158)","(6.5, 10.5, 10.277777777777779)","(7.5, 9.2, 9.02)","(19.0, 28.0, 27.666666666666668)","(21.0, 32.0, 31.0)"
07-01-2023 17:37:30.213862,"(3.8, 4.8, 4.735087719298246)","(18.0, 23.0, 22.03846153846154)","(1.85, 2.12, 2.119078341013825)","(6.5, 10.5, 10.371794871794872)","(7.5, 9.2, 9.02)","(19.0, 29.0, 27.761904761904763)","(21.0, 32.0, 31.166666666666668)"
07-01-2023 17:37:31.105210,"(3.8, 4.8, 4.75)","(18.0, 23.0, 21.885245901639344)","(1.85, 2.12, 2.1176824034334767)","(6.5, 10.5, 10.453125)","(7.5, 9.2, 9.033333333333333)","(19.0, 29.0, 27.869565217391305)","(21.0, 32.0, 32.22222222222222)"
07-01-2023 17:37:32.024267,"(3.8, 4.8, 4.776878612716763)","(18.0, 23.0, 22.12121212121212)","(1.85, 2.14, 2.1325786163522014)","(6.5, 10.5, 10.453125)","(7.5, 9.4, 9.19591836734694)","(19.0, 29.0, 27.869565217391305)","(21.0, 34.0, 32.22222222222222)"
07-01-2023 17:37:32.920865,"(3.8, 4.8, 4.769230769230769)","(18.0, 23.0, 21.915254237288135)","(1.85, 2.14, 2.13)","(6.5, 10.5, 10.310344827586206)","(7.5, 9.2, 9.129729729729728)","(19.0, 29.0, 27.761904761904763)","(21.0, 34.0, 32.0)"
07-01-2023 17:37:33.868827,"(3.8, 4.8, 4.769230769230769)","(18.0, 23.0, 21.915254237288135)","(1.85, 2.12, 2.1174647887323945)","(6.5, 10.5, 10.371794871794872)","(7.5, 9.4, 9.246153846153847)","(19.0, 29.0, 27.761904761904763)","(21.0, 34.0, 31.384615384615383)"
07-01-2023 17:37:34.786549,"(3.8, 4.8, 4.766176470588235)","(18.0, 23.0, 21.915254237288135)","(1.85, 2.14, 2.124057971014493)","(6.5, 10.5, 10.368421052631579)","(7.5, 9.2, 9.088888888888889)","(19.0, 29.0, 27.666666666666668)","(21.0, 34.0, 28.75)"
07-01-2023 17:37:35.737896,"(3.8, 4.9, 4.7989010989011)","(18.0, 23.0, 21.915254237288135)","(1.85, 2.12, 2.1176315789473685)","(6.5, 10.5, 10.368421052631579)","(7.5, 9.4, 9.28)","(19.0, 29.0, 28.125)","(21.0, 30.0, 28.63157894736842)"
07-01-2023 17:37:36.641915,"(3.8, 4.9, 4.856)","(18.0, 23.0, 22.130434782608695)","(1.85, 2.1, 2.0865454545454547)","(6.5, 10.5, 10.272727272727273)","(7.5, 9.6, 9.48181818181818)","(19.0, 29.0, 28.608695652173914)","(21.0, 30.0, 28.555555555555557)"
07-01-2023 17:37:37.530805,"(3.8, 4.9, 4.817021276595745)","(18.0, 23.0, 22.166666666666668)","(1.85, 2.12, 2.093197969543147)","(6.5, 10.5, 10.420454545454545)","(7.5, 9.6, 9.463157894736842)","(19.0, 30.0, 28.333333333333332)","(21.0, 30.0, 28.555555555555557)"
07-01-2023 17:37:38.465559,"(3.8, 4.9, 4.8031578947368425)","(18.0, 23.0, 22.148936170212767)","(1.85, 2.1, 2.0895652173913044)","(6.5, 10.5, 10.411111111111111)","(7.5, 9.6, 9.544827586206896)","(19.0, 29.0, 28.16)","(21.0, 30.0, 28.75)"
07-01-2023 17:37:39.383893,"(3.8, 4.9, 4.813461538461539)","(18.0, 23.0, 22.148936170212767)","(1.85, 2.12, 2.0930303030303032)","(6.5, 10.5, 10.344444444444445)","(7.5, 9.6, 9.55)","(19.0, 30.0, 28.296296296296298)","(21.0, 29.0, 28.833333333333332)"
07-01-2023 17:37:40.291698,"(3.8, 4.9, 4.863829787234042)","(18.0, 23.0, 22.142857142857142)","(1.85, 2.08, 2.065909090909091)","(6.5, 10.5, 10.4)","(7.5, 9.8, 9.726315789473684)","(19.0, 30.0, 28.235294117647058)","(21.0, 29.0, 29.5)"
07-01-2023 17:37:41.180584,"(3.9, 4.9, 4.851515151515152)","(17.0, 23.0, 22.25)","(1.85, 2.08, 2.0698039215686275)","(7.0, 11.0, 10.215909090909092)","(7.5, 10.0, 9.696551724137931)","(20.0, 30.0, 28.235294117647058)","(21.0, 30.0, 29.5)"
