,Sonnys Amazing,Triplets,Rainbow Rain,Colerne,Micton Mouse,Beartastic Writer,Roberts Delight,My Ultimate Billy Nz,Our Amazing Grace,No Win No Worries
1140,"[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 9, 9595), 3.3, 4.0]"
1141,"[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 10, 242317), 3.3, 3.95]"
1142,"[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 11, 486355), 3.3, 3.95]"
1143,"[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 12, 736021), 3.3, 3.95]"
1144,"[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 14, 3272), 3.3, 3.95]"
1145,"[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 91.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 15, 335575), 3.3, 3.95]"
1146,"[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 91.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 2.6, 3.3]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 16, 614324), 3.3, 3.95]"
1147,"[datetime.datetime(2022, 11, 28, 18, 42, 17, 902519), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 91.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 17, 903518), 3.3, 3.95]"
1148,"[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 19, 125210), 3.3, 3.95]"
1149,"[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 20, 387219), 3.3, 4.0]"
1150,"[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 21, 625480), 3.3, 3.95]"
1151,"[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 2.6, 3.25]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 22, 866333), 3.3, 3.95]"
1152,"[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 91.0, 300.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 24, 102989), 3.3, 3.95]"
1153,"[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 21.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 2.6, 3.2]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 25, 347408), 3.3, 3.9]"
1154,"[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 26, 576929), 3.3, 3.9]"
1155,"[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 27, 816859), 3.3, 3.9]"
1156,"[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 29, 74624), 3.3, 3.9]"
1157,"[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 30, 301466), 3.3, 3.9]"
1158,"[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 31, 539512), 3.3, 3.9]"
1159,"[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 91.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 2.6, 3.15]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 32, 785290), 3.3, 3.9]"
1160,"[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 34, 53334), 3.3, 3.9]"
1161,"[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 35, 282978), 3.3, 3.9]"
1162,"[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 36, 532613), 3.3, 3.9]"
1163,"[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 37, 755804), 3.3, 3.9]"
1164,"[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 2.6, 3.05]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 39, 3871), 3.3, 3.9]"
1165,"[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 40, 241467), 3.3, 3.9]"
1166,"[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 41, 489212), 3.3, 3.9]"
1167,"[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 42, 720875), 3.3, 3.9]"
1168,"[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 43, 979189), 3.3, 3.9]"
1169,"[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 45, 218635), 3.3, 3.9]"
1170,"[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 101.0, 290.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 46, 459795), 3.3, 3.9]"
1171,"[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 101.0, 280.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 2.6, 3.1]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 47, 688979), 3.3, 3.8]"
