,Glenreagh Burner,Kratos Rising,Flop Wedge,Rock This Joint,Deceiving,Gary The Goat
04-01-2023 11:16:04.632214,"(7.0, 17.0, 13.25)","(91.0, 650.0, 583.75)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.68, 2.2640000000000002)","(31.0, 190.0, 90.0)","(1.7, 2.38, 2.1163636363636362)"
04-01-2023 11:16:05.499230,"(7.0, 17.0, 13.25)","(91.0, 650.0, 476.6666666666667)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.68, 2.2640000000000002)","(31.0, 180.0, 162.5)","(1.7, 2.38, 2.1163636363636362)"
04-01-2023 11:16:06.342523,"(7.0, 17.0, 13.25)","(91.0, 650.0, 395.0)","(31.0, 190.0, 167.71428571428572)","(2.05, 3.0, 2.3000000000000003)","(31.0, 180.0, 162.5)","(1.7, 2.38, 1.9925)"
04-01-2023 11:16:07.320434,"(7.0, 17.0, 13.25)","(91.0, 650.0, 395.0)","(31.0, 190.0, 167.71428571428572)","(2.05, 3.0, 2.3000000000000003)","(31.0, 180.0, 162.5)","(1.7, 2.38, 2.157111111111111)"
04-01-2023 11:16:08.203111,"(7.0, 17.0, 13.666666666666666)","(91.0, 650.0, 395.0)","(31.0, 190.0, 167.71428571428572)","(2.05, 3.0, 2.3000000000000003)","(31.0, 180.0, 162.5)","(1.7, 2.44, 2.0756140350877192)"
04-01-2023 11:16:09.127360,"(7.0, 17.0, 13.25)","(91.0, 650.0, 522.5)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 162.5)","(1.7, 2.44, 2.0756140350877192)"
04-01-2023 11:16:10.117785,"(7.0, 17.0, 13.25)","(91.0, 650.0, 522.5)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 112.0)","(1.7, 2.44, 1.932803738317757)"
04-01-2023 11:16:10.989538,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 483.3333333333333)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 112.0)","(1.7, 2.44, 1.932803738317757)"
04-01-2023 11:16:11.856041,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 405.0)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 112.0)","(1.7, 2.44, 1.932803738317757)"
04-01-2023 11:16:12.812868,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 405.0)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 157.33333333333334)","(1.7, 2.44, 1.8132142857142857)"
04-01-2023 11:16:13.705524,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 157.33333333333334)","(1.7, 2.44, 1.8132142857142857)"
04-01-2023 11:16:14.550223,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 190.0, 167.71428571428572)","(2.05, 2.96, 2.2933333333333334)","(31.0, 180.0, 113.0)","(1.7, 2.44, 1.822857142857143)"
04-01-2023 11:16:15.376450,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 190.0, 151.0)","(2.05, 2.98, 2.2055555555555557)","(31.0, 180.0, 113.0)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:16.242456,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 156.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:17.104911,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 156.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:17.958966,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 156.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:18.839165,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 156.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:19.691488,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.8215730337078653)"
04-01-2023 11:16:20.588478,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 1.822857142857143)"
04-01-2023 11:16:21.454826,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 527.5)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.44, 2.025)"
04-01-2023 11:16:22.360136,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:23.261906,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:24.115169,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 180.0, 164.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.4, 2.1409090909090907)"
04-01-2023 11:16:24.991242,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 180.0, 164.0)","(2.05, 2.64, 2.568888888888889)","(31.0, 180.0, 166.60000000000002)","(1.7, 2.4, 2.1409090909090907)"
04-01-2023 11:16:25.851179,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 180.0, 151.2)","(2.05, 2.64, 2.568888888888889)","(31.0, 180.0, 155.63636363636363)","(1.7, 2.4, 2.1454545454545455)"
04-01-2023 11:16:26.743546,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 170.0, 99.05882352941177)","(2.05, 2.9, 2.767857142857143)","(31.0, 170.0, 157.60000000000002)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:27.611444,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 170.0, 69.5)","(2.05, 2.9, 2.767857142857143)","(31.0, 170.0, 147.45454545454547)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:28.494728,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 580.0)","(31.0, 170.0, 69.5)","(2.05, 2.9, 2.767857142857143)","(31.0, 170.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:29.383437,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.9, 2.767857142857143)","(31.0, 160.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:30.290467,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.579111111111111)","(31.0, 160.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:31.167604,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.579111111111111)","(31.0, 160.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:32.089364,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.579111111111111)","(31.0, 160.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:32.955590,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.579111111111111)","(31.0, 160.0, 148.60000000000002)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:33.819421,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.5168421052631578)","(31.0, 160.0, 143.71428571428572)","(1.7, 2.38, 2.0175)"
04-01-2023 11:16:34.697397,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.5168421052631578)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.38, 2.0325)"
04-01-2023 11:16:35.572491,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.5168421052631578)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 2.0325)"
04-01-2023 11:16:36.427983,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.98, 2.5168421052631578)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:37.271304,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.96, 2.8255172413793104)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:38.179255,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:39.070617,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:39.930522,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:40.806593,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.9328571428571428)"
04-01-2023 11:16:41.688365,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 108.18181818181819)","(1.7, 2.42, 1.8744)"
04-01-2023 11:16:42.558722,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 143.71428571428572)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:43.438532,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 160.0, 143.71428571428572)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:44.320298,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 570.0)","(31.0, 160.0, 129.0)","(2.05, 2.92, 2.7924137931034485)","(31.0, 150.0, 124.0)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:45.184314,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 410.0)","(31.0, 160.0, 129.0)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 124.0)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:46.052815,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 410.0)","(31.0, 160.0, 129.0)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 124.0)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:46.921352,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 160.0, 129.0)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 124.0)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:47.869342,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 160.0, 82.5)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 98.0)","(1.7, 2.4, 2.025)"
04-01-2023 11:16:48.830179,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 160.0, 89.14285714285714)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 98.0)","(1.7, 2.4, 2.01)"
04-01-2023 11:16:49.762363,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 160.0, 89.14285714285714)","(2.05, 2.88, 2.759310344827586)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.01)"
04-01-2023 11:16:50.782916,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 150.0, 104.4)","(2.05, 2.88, 2.495)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.20375)"
04-01-2023 11:16:51.743519,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 150.0, 104.4)","(2.05, 2.6, 2.3415384615384616)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.20375)"
04-01-2023 11:16:52.729007,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 98.4)","(2.05, 2.6, 2.3784615384615386)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.20375)"
04-01-2023 11:16:53.620326,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 98.4)","(2.05, 2.6, 2.3784615384615386)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.20375)"
04-01-2023 11:16:54.527070,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 75.0)","(2.05, 2.6, 2.3784615384615386)","(31.0, 150.0, 98.0)","(1.7, 2.36, 1.92)"
04-01-2023 11:16:55.434639,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 75.0)","(2.05, 2.96, 2.748235294117647)","(31.0, 150.0, 98.0)","(1.7, 2.36, 1.9866666666666666)"
04-01-2023 11:16:56.333404,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.96, 2.748235294117647)","(31.0, 150.0, 98.0)","(1.7, 2.36, 2.1624999999999996)"
04-01-2023 11:16:57.297916,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.96, 2.748235294117647)","(31.0, 150.0, 98.0)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:16:58.184656,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.96, 2.748235294117647)","(31.0, 150.0, 98.0)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:16:59.119273,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.96, 2.66)","(31.0, 150.0, 116.5)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:17:00.038034,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.6483333333333334)","(31.0, 140.0, 116.5)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:17:00.963508,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.6483333333333334)","(31.0, 140.0, 116.5)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:17:01.875518,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.6483333333333334)","(31.0, 140.0, 116.5)","(1.7, 2.28, 2.1624999999999996)"
04-01-2023 11:17:02.804318,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.6483333333333334)","(31.0, 140.0, 116.5)","(1.7, 2.28, 2.1774999999999998)"
04-01-2023 11:17:03.698106,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.765)","(31.0, 140.0, 116.5)","(1.7, 2.3, 2.1774999999999998)"
04-01-2023 11:17:04.605333,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.765)","(31.0, 140.0, 116.5)","(1.7, 2.3, 1.98125)"
04-01-2023 11:17:05.521833,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.94, 2.765)","(31.0, 140.0, 97.27272727272727)","(1.7, 2.3, 1.98125)"
04-01-2023 11:17:06.378135,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 415.0)","(31.0, 140.0, 62.0)","(2.05, 2.88, 2.72)","(31.0, 140.0, 97.27272727272727)","(1.7, 2.3, 1.98125)"
04-01-2023 11:17:07.339996,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 420.0)","(31.0, 130.0, 92.4)","(2.05, 2.88, 2.72)","(31.0, 140.0, 97.27272727272727)","(1.7, 2.3, 1.9625)"
04-01-2023 11:17:08.217342,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 420.0)","(31.0, 130.0, 71.25)","(2.05, 2.88, 2.72)","(31.0, 140.0, 93.0)","(1.7, 2.3, 1.9625)"
04-01-2023 11:17:09.148348,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 420.0)","(31.0, 130.0, 71.25)","(2.05, 2.88, 2.72)","(31.0, 140.0, 93.0)","(1.7, 2.3, 1.9625)"
04-01-2023 11:17:10.045476,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 420.0)","(31.0, 130.0, 71.25)","(2.05, 2.88, 2.6133333333333333)","(31.0, 140.0, 93.0)","(1.7, 2.36, 1.96)"
04-01-2023 11:17:10.987908,"(7.0, 15.5, 13.166666666666666)","(91.0, 650.0, 420.0)","(31.0, 130.0, 71.25)","(2.05, 2.88, 2.6133333333333333)","(31.0, 140.0, 93.0)","(1.7, 2.36, 1.8885714285714286)"
