,Winklee Ted,Your Law,Dont Tell Neo,Wilanns Way,Semi Precious,Saint Zac,Buckle Up Nick,Hawk Danger
10-01-2023 14:11:31.782752,"(4.0, 7.2, 6.300000000000001)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.95)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:32.907388,"(4.0, 7.2, 6.463636363636364)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.95)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:34.068395,"(4.0, 7.2, 6.463636363636364)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:35.068788,"(4.0, 7.2, 6.463636363636364)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:36.062913,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:37.083028,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:38.133883,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.86)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:39.217859,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:40.291332,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:41.334385,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.909090909090909)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:42.392157,"(4.0, 7.2, 6.525)","(21.0, 60.0, 33.13793103448276)","(2.7, 4.4, 3.86)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:43.500427,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.84)","(2.7, 4.4, 3.86)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:44.651711,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.84)","(2.7, 4.4, 3.86)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:45.788621,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.84)","(2.7, 4.4, 3.86)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:46.963310,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.4, 4.191071428571429)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:48.048395,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.4, 4.191071428571429)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:49.151339,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.4, 4.166)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:50.267855,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.4, 4.088461538461538)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:51.422306,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.3, 3.946428571428571)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:52.577565,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.3, 3.7111111111111112)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:53.791615,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.830769230769231)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:54.974756,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.830769230769231)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:56.142129,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:57.318990,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:58.492903,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:11:59.616661,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:00.625200,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 14.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:01.736026,"(4.0, 7.2, 6.525)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 12.666666666666666)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:02.849550,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 12.666666666666666)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:03.921866,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 12.666666666666666)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:05.030409,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 12.666666666666666)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:06.170877,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7666666666666666)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 12.666666666666666)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.266666666666667)"
10-01-2023 14:12:07.266050,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 18.0, 10.777777777777779)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.8, 5.133333333333334)"
10-01-2023 14:12:08.365693,"(4.0, 7.2, 6.93)","(21.0, 60.0, 28.46153846153846)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 17.0, 11.857142857142858)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 4.88)"
10-01-2023 14:12:09.549390,"(4.0, 6.8, 5.978571428571429)","(21.0, 60.0, 35.45454545454545)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 16.5, 11.3)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 4.88)"
10-01-2023 14:12:10.711338,"(4.0, 6.6, 5.953846153846154)","(21.0, 60.0, 35.45454545454545)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 16.5, 12.136363636363637)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.8933333333333335)"
10-01-2023 14:12:11.933700,"(4.0, 6.6, 5.872727272727272)","(21.0, 60.0, 30.37037037037037)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 16.5, 12.136363636363637)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.68)"
10-01-2023 14:12:13.090330,"(4.0, 6.6, 6.199999999999999)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.2, 3.7578947368421054)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 16.5, 13.25)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.68)"
10-01-2023 14:12:14.198559,"(4.0, 6.6, 6.22)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.2, 3.7363636363636363)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 16.0, 12.75)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 4.96)"
10-01-2023 14:12:15.292851,"(4.0, 6.6, 6.254545454545454)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.2, 3.8499999999999996)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.5, 12.5)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.2)"
10-01-2023 14:12:16.374640,"(4.0, 6.6, 6.254545454545454)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 12.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:17.527284,"(4.0, 6.6, 6.254545454545454)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 12.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:18.685139,"(4.0, 6.6, 6.254545454545454)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.24)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 12.0)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:19.920898,"(4.0, 6.6, 6.0)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 12.142857142857142)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:21.076626,"(4.0, 6.6, 6.175)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:22.167445,"(4.0, 6.6, 6.26)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:23.348402,"(4.0, 6.6, 6.357142857142857)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.745454545454546)"
10-01-2023 14:12:24.513573,"(4.0, 6.6, 6.244444444444444)","(21.0, 60.0, 31.42857142857143)","(2.7, 4.1, 3.8499999999999996)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.4399999999999995)"
10-01-2023 14:12:25.694765,"(4.0, 6.6, 6.244444444444444)","(21.0, 60.0, 27.5)","(2.7, 4.1, 3.75625)","(5.0, 8.0, 6.044444444444444)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.4399999999999995)"
10-01-2023 14:12:26.810858,"(4.0, 6.6, 6.244444444444444)","(21.0, 60.0, 27.5)","(2.7, 4.1, 3.75625)","(5.0, 8.0, 7.066666666666666)","(12.0, 14.0, 13.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.733333333333334)","(4.4, 6.4, 5.4399999999999995)"
10-01-2023 14:12:27.916315,"(4.0, 6.6, 6.244444444444444)","(21.0, 60.0, 27.5)","(2.7, 4.1, 3.7333333333333334)","(5.0, 8.0, 7.066666666666666)","(12.0, 14.0, 11.61111111111111)","(10.0, 15.0, 11.764705882352942)","(31.0, 75.0, 37.375)","(4.4, 6.4, 5.5)"
10-01-2023 14:12:28.967505,"(4.0, 6.6, 6.066666666666666)","(21.0, 60.0, 27.5)","(2.7, 4.0, 3.7333333333333334)","(5.0, 8.0, 7.4)","(12.0, 13.0, 11.61111111111111)","(10.0, 15.0, 12.904761904761905)","(31.0, 75.0, 37.375)","(4.4, 6.4, 5.5)"
10-01-2023 14:12:30.092084,"(4.0, 6.6, 6.066666666666666)","(21.0, 60.0, 27.5)","(2.7, 4.0, 3.725)","(5.0, 8.0, 7.4)","(12.0, 13.0, 11.61111111111111)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 52.25)","(4.4, 6.4, 5.5)"
10-01-2023 14:12:31.303054,"(4.0, 6.6, 6.066666666666666)","(21.0, 60.0, 27.5)","(2.7, 4.0, 3.6615384615384614)","(5.0, 8.0, 7.066666666666666)","(12.0, 13.0, 11.24074074074074)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:32.548237,"(4.0, 6.6, 6.066666666666666)","(21.0, 60.0, 27.5)","(2.7, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 13.0, 11.214285714285714)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:33.789217,"(4.2, 6.6, 6.066666666666666)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 13.0, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:34.966109,"(4.2, 6.6, 6.066666666666666)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:36.143186,"(4.2, 6.6, 6.066666666666666)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:37.422664,"(4.2, 6.6, 6.066666666666666)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:38.547696,"(4.2, 6.6, 6.066666666666666)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:39.706186,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 27.240000000000002)","(2.8, 4.0, 3.725)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:40.851277,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 36.6)","(2.8, 4.0, 3.676923076923077)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.5)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 49.1)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:42.156787,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 36.6)","(2.8, 4.0, 3.634782608695652)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 57.733333333333334)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:43.390104,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 36.6)","(2.8, 4.0, 3.688888888888889)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.07692307692308)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:44.779854,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 36.6)","(2.8, 4.0, 3.75)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.07692307692308)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:46.096171,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 30.115384615384617)","(2.8, 3.95, 3.6214285714285714)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.07692307692308)","(4.4, 6.4, 5.153846153846153)"
10-01-2023 14:12:47.347312,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 32.25)","(2.8, 3.9, 3.6214285714285714)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.81481481481482)","(4.4, 6.4, 5.133333333333333)"
10-01-2023 14:12:48.532700,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 32.25)","(2.8, 3.9, 3.6214285714285714)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.81481481481482)","(4.4, 6.4, 5.133333333333333)"
10-01-2023 14:12:49.717125,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 32.25)","(2.8, 3.9, 3.622727272727273)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.81481481481482)","(4.4, 6.4, 5.133333333333333)"
10-01-2023 14:12:50.884175,"(4.2, 6.6, 6.3999999999999995)","(21.0, 60.0, 39.55263157894737)","(2.8, 3.85, 3.622727272727273)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.81481481481482)","(4.4, 6.4, 5.666666666666667)"
10-01-2023 14:12:52.040068,"(4.2, 6.6, 6.0)","(21.0, 60.0, 25.636363636363637)","(2.8, 3.85, 3.577272727272727)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.021739130434783)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 55.81481481481482)","(4.4, 6.2, 5.533333333333333)"
10-01-2023 14:12:53.250458,"(4.2, 6.6, 6.225)","(21.0, 60.0, 25.636363636363637)","(2.8, 3.85, 3.5318181818181817)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.533333333333333)"
10-01-2023 14:12:54.674896,"(4.2, 6.6, 6.225)","(21.0, 60.0, 33.93103448275862)","(2.8, 3.85, 3.5318181818181817)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.3)"
10-01-2023 14:12:55.939390,"(4.2, 6.6, 6.225)","(21.0, 60.0, 33.93103448275862)","(2.8, 3.85, 3.6277777777777778)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.3)"
10-01-2023 14:12:57.408439,"(4.2, 6.6, 6.225)","(21.0, 60.0, 33.93103448275862)","(2.8, 3.85, 3.5954545454545457)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.3)"
10-01-2023 14:12:58.884319,"(4.2, 6.6, 6.442105263157894)","(21.0, 60.0, 33.93103448275862)","(2.8, 3.85, 3.5954545454545457)","(5.0, 8.0, 7.4)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.3)"
10-01-2023 14:13:00.212434,"(4.2, 6.6, 6.442105263157894)","(21.0, 60.0, 40.61538461538461)","(2.8, 3.85, 3.5954545454545457)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.14)","(10.0, 15.0, 13.476190476190476)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.3)"
10-01-2023 14:13:01.545459,"(4.2, 6.6, 6.2)","(21.0, 60.0, 40.61538461538461)","(2.8, 3.85, 3.5954545454545457)","(5.0, 8.0, 7.066666666666666)","(12.0, 12.5, 11.423076923076923)","(10.0, 15.0, 13.4)","(31.0, 75.0, 47.77777777777778)","(4.4, 6.0, 5.377777777777777)"
10-01-2023 14:13:02.929284,"(4.2, 6.6, 6.25)","(21.0, 60.0, 29.375)","(2.8, 3.85, 3.566666666666667)","(5.0, 8.0, 7.4)","(12.0, 12.0, 10.714285714285714)","(10.0, 15.0, 13.545454545454545)","(31.0, 75.0, 57.5)","(4.4, 6.0, 5.377777777777777)"
10-01-2023 14:13:04.278529,"(4.2, 6.6, 6.04)","(21.0, 60.0, 32.77777777777778)","(2.8, 3.8, 3.59)","(5.0, 8.0, 7.4)","(12.0, 12.0, 10.714285714285714)","(10.0, 15.0, 13.545454545454545)","(31.0, 75.0, 45.3)","(4.4, 6.0, 4.968421052631578)"
10-01-2023 14:13:05.524093,"(4.2, 6.6, 6.04)","(21.0, 60.0, 29.375)","(2.8, 3.8, 3.5763157894736843)","(5.0, 8.0, 7.4)","(12.0, 12.0, 10.714285714285714)","(10.0, 15.0, 13.545454545454545)","(31.0, 75.0, 45.3)","(4.4, 6.0, 5.011764705882353)"
10-01-2023 14:13:06.820500,"(4.2, 6.6, 6.04)","(21.0, 60.0, 33.18181818181818)","(2.8, 3.75, 3.61)","(5.0, 8.0, 7.4)","(12.0, 12.0, 10.5)","(10.0, 15.0, 14.705882352941178)","(31.0, 75.0, 45.3)","(4.4, 6.0, 5.011764705882353)"
