,Austrian Legend,Referral,Freddy Vegas,Billy Nailer,Inspired Reason
04-01-2023 15:29:33.917084,"(26.0, 150.0, 94.0)","(81.0, 550.0, 497.77777777777777)","(4.0, 6.2, 5.95)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:34.834921,"(26.0, 150.0, 94.0)","(81.0, 550.0, 497.77777777777777)","(4.0, 6.2, 5.95)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:35.682636,"(26.0, 150.0, 94.0)","(81.0, 550.0, 497.77777777777777)","(4.0, 6.2, 5.95)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:36.491550,"(26.0, 150.0, 94.0)","(81.0, 550.0, 393.3333333333333)","(4.0, 6.2, 5.95)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:37.344943,"(26.0, 150.0, 94.0)","(81.0, 550.0, 393.3333333333333)","(4.0, 6.2, 5.95)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:38.226174,"(26.0, 150.0, 134.28571428571428)","(81.0, 550.0, 393.3333333333333)","(4.0, 6.4, 5.5)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.81, 1.7585714285714287)"
04-01-2023 15:29:39.113756,"(26.0, 150.0, 134.28571428571428)","(81.0, 550.0, 393.3333333333333)","(4.0, 6.4, 5.5)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.81, 1.7585714285714287)"
04-01-2023 15:29:40.019634,"(26.0, 150.0, 134.28571428571428)","(81.0, 550.0, 393.3333333333333)","(4.0, 6.4, 5.5)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.81, 1.7585714285714287)"
04-01-2023 15:29:40.871113,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.4, 5.5)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.81, 1.7585714285714287)"
04-01-2023 15:29:41.675162,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.4, 5.5)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.81, 1.7585714285714287)"
04-01-2023 15:29:42.583243,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.4, 5.594736842105263)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:43.472240,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.4, 5.15945945945946)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:44.369963,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.4, 5.15945945945946)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:45.213916,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:46.050238,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:46.887094,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:47.760315,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:48.638545,"(26.0, 150.0, 134.28571428571428)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:49.553446,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:50.346905,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:51.228254,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:52.105482,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:52.992278,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:53.852467,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:54.643562,"(26.0, 150.0, 136.25)","(81.0, 540.0, 488.8888888888889)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:55.538253,"(26.0, 130.0, 118.75)","(81.0, 590.0, 393.84615384615387)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:56.475166,"(26.0, 130.0, 118.75)","(81.0, 490.0, 444.44444444444446)","(4.0, 6.2, 5.128571428571429)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.845)"
04-01-2023 15:29:57.434427,"(26.0, 130.0, 118.75)","(81.0, 490.0, 444.44444444444446)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.76)"
04-01-2023 15:29:58.398908,"(26.0, 130.0, 118.75)","(81.0, 490.0, 444.44444444444446)","(4.0, 6.0, 5.675)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.76)"
04-01-2023 15:29:59.189899,"(26.0, 130.0, 118.75)","(81.0, 490.0, 444.44444444444446)","(4.0, 6.0, 5.675)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.76)"
04-01-2023 15:30:00.091146,"(26.0, 130.0, 118.75)","(81.0, 490.0, 444.44444444444446)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.7595)"
04-01-2023 15:30:00.903729,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.7595)"
04-01-2023 15:30:01.767201,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.7595)"
04-01-2023 15:30:02.658361,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.7595)"
04-01-2023 15:30:03.590702,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.2, 5.825)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:04.468361,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:05.281507,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:06.179861,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:07.024055,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:07.891204,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:08.674341,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:09.543922,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8178571428571428)"
04-01-2023 15:30:10.480939,"(26.0, 130.0, 118.75)","(81.0, 490.0, 353.3333333333333)","(4.0, 6.0, 5.409090909090909)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8054166666666667)"
04-01-2023 15:30:11.470985,"(26.0, 150.0, 136.25)","(81.0, 490.0, 353.3333333333333)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8203703703703704)"
04-01-2023 15:30:12.467100,"(26.0, 150.0, 136.25)","(81.0, 490.0, 388.75)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8246428571428572)"
04-01-2023 15:30:13.290170,"(26.0, 150.0, 136.25)","(81.0, 490.0, 445.55555555555554)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8246428571428572)"
04-01-2023 15:30:14.122538,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.822758620689655)"
04-01-2023 15:30:15.013113,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.822758620689655)"
04-01-2023 15:30:15.910568,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:16.872780,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.9, 5.180000000000001)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:17.854975,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.3)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8333333333333333)"
04-01-2023 15:30:18.883638,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8333333333333333)"
04-01-2023 15:30:19.781530,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8333333333333333)"
04-01-2023 15:30:20.741496,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8333333333333333)"
04-01-2023 15:30:21.596368,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8333333333333333)"
04-01-2023 15:30:22.447426,"(26.0, 160.0, 92.5)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8458823529411765)"
04-01-2023 15:30:23.284319,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.14)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.8458823529411765)"
04-01-2023 15:30:24.310659,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.8, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.836551724137931)"
04-01-2023 15:30:25.275737,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:26.131359,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:26.949115,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:27.786680,"(26.0, 150.0, 136.25)","(81.0, 490.0, 440.0)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.84)"
04-01-2023 15:30:28.711256,"(26.0, 150.0, 136.25)","(81.0, 590.0, 323.33333333333337)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.94, 1.9486666666666665)"
04-01-2023 15:30:29.637618,"(26.0, 150.0, 136.25)","(81.0, 580.0, 518.75)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9766666666666666)"
04-01-2023 15:30:30.445968,"(26.0, 150.0, 136.25)","(81.0, 580.0, 518.75)","(4.0, 5.7, 5.1000000000000005)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.99, 1.9766666666666666)"
04-01-2023 15:30:31.270505,"(26.0, 150.0, 136.25)","(81.0, 580.0, 518.75)","(4.0, 5.6, 5.1909090909090905)","(3.6, 4.0, 3.6324324324324326)","(1.45, 2.02, 1.9833333333333334)"
04-01-2023 15:30:32.080906,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 2.02, 1.835357142857143)"
04-01-2023 15:30:32.978902,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.99, 1.968)"
04-01-2023 15:30:33.857199,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.968)"
04-01-2023 15:30:34.809931,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.968)"
04-01-2023 15:30:35.718355,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.968)"
04-01-2023 15:30:36.533912,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.968)"
04-01-2023 15:30:37.483485,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.115384615384615)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.962)"
04-01-2023 15:30:38.315883,"(26.0, 130.0, 118.75)","(81.0, 490.0, 344.54545454545456)","(4.0, 5.6, 5.375)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.962)"
04-01-2023 15:30:39.186848,"(26.0, 130.0, 118.75)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:40.047047,"(26.0, 130.0, 82.0)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:40.902567,"(26.0, 130.0, 82.0)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:41.794602,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:42.683589,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:43.578135,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9645454545454546)"
04-01-2023 15:30:44.461678,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.266666666666667)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9516666666666667)"
04-01-2023 15:30:45.263692,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.5, 5.4125)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9516666666666667)"
04-01-2023 15:30:46.059795,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9533333333333334)"
04-01-2023 15:30:47.196009,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9533333333333334)"
04-01-2023 15:30:48.195918,"(26.0, 130.0, 82.0)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9533333333333334)"
04-01-2023 15:30:49.100882,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9533333333333334)"
04-01-2023 15:30:49.951407,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.8475862068965518)"
04-01-2023 15:30:50.906381,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.98, 1.9366666666666665)"
04-01-2023 15:30:51.858209,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:52.829196,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:53.763157,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:54.830555,"(26.0, 130.0, 79.375)","(81.0, 570.0, 516.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:55.840543,"(26.0, 130.0, 79.375)","(81.0, 490.0, 445.55555555555554)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:56.764831,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:57.738185,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:58.612359,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.9366666666666665)"
04-01-2023 15:30:59.511981,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.96, 1.8341304347826088)"
04-01-2023 15:31:00.374032,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6324324324324326)","(1.45, 1.95, 1.8341304347826088)"
04-01-2023 15:31:01.391413,"(26.0, 130.0, 79.375)","(81.0, 490.0, 356.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6226415094339623)","(1.45, 1.95, 1.8341304347826088)"
04-01-2023 15:31:02.522532,"(26.0, 130.0, 93.18181818181819)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.95, 1.8341304347826088)"
04-01-2023 15:31:03.599493,"(26.0, 130.0, 93.18181818181819)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.95, 1.8341304347826088)"
04-01-2023 15:31:04.584372,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.95, 1.8341304347826088)"
04-01-2023 15:31:05.651590,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.5, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.95, 1.8422222222222222)"
04-01-2023 15:31:06.762516,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:07.844076,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:08.864177,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:09.876084,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:10.877036,"(26.0, 130.0, 123.57142857142857)","(81.0, 470.0, 427.77777777777777)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:11.836658,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.4, 5.242105263157895)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:12.773750,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.6, 5.422222222222222)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:13.741752,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.5, 5.245454545454545)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:14.776212,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.5, 5.245454545454545)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:15.745544,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.5, 5.0390243902439025)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:16.722317,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.5, 5.0390243902439025)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:17.732508,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.5, 5.2)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:18.777107,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.4, 5.2)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8340740740740742)"
04-01-2023 15:31:19.898165,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.4, 5.118181818181818)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:20.881145,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.3, 5.118181818181818)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:21.856400,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.3, 5.118181818181818)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:22.964270,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.3, 4.984210526315789)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:23.976167,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.3, 4.984210526315789)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
04-01-2023 15:31:24.960935,"(26.0, 130.0, 123.57142857142857)","(81.0, 480.0, 436.6666666666667)","(4.0, 5.3, 4.984210526315789)","(3.6, 4.0, 3.6222222222222222)","(1.45, 1.94, 1.8422222222222222)"
