,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 13:22:51.661743,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.84, 2.9501639344262296)"
12-01-2023 13:22:52.935477,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 75.55172413793103)","(2.3, 2.96, 2.9678260869565216)"
12-01-2023 13:22:54.241217,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 45.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 72.89285714285714)","(2.3, 2.98, 2.9678260869565216)"
12-01-2023 13:22:55.505280,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 45.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.39655172413793)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 72.89285714285714)","(2.3, 2.98, 2.9678260869565216)"
12-01-2023 13:22:56.849259,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 45.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 72.89285714285714)","(2.3, 2.98, 2.984516129032258)"
12-01-2023 13:22:58.214252,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 96.52631578947368)","(2.3, 3.0, 2.995609756097561)"
12-01-2023 13:22:59.563373,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 49.666666666666664)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 150.0, 127.11111111111111)","(2.3, 3.0, 2.973333333333333)"
12-01-2023 13:23:00.982642,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 16.842105263157894)","(9.0, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 132.75)","(2.3, 3.0, 2.916)"
12-01-2023 13:23:02.440727,"(7.0, 8.8, 8.75294117647059)","(13.0, 18.5, 17.857142857142858)","(9.0, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 111.5)","(2.3, 2.96, 2.8899999999999997)"
12-01-2023 13:23:03.774080,"(6.5, 8.8, 8.75294117647059)","(13.0, 18.5, 17.857142857142858)","(8.5, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 111.5)","(2.35, 2.96, 2.8899999999999997)"
12-01-2023 13:23:05.129752,"(6.5, 8.8, 8.75294117647059)","(13.0, 18.5, 17.857142857142858)","(8.5, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 111.5)","(2.35, 2.96, 2.8899999999999997)"
12-01-2023 13:23:06.499864,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 50.0)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 111.5)","(2.35, 2.96, 2.8899999999999997)"
12-01-2023 13:23:07.707582,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 12.5, 12.0)","(16.0, 28.0, 21.38888888888889)","(19.0, 55.0, 40.5)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.35, 2.96, 2.6803669724770645)"
12-01-2023 13:23:08.957619,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 12.5, 12.0)","(16.0, 28.0, 23.75)","(19.0, 55.0, 47.75)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.35, 2.72, 2.7818181818181817)"
12-01-2023 13:23:10.365549,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 12.0625)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.35, 2.96, 2.872)"
12-01-2023 13:23:11.759648,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 12.0625)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.35, 2.92, 2.872)"
12-01-2023 13:23:13.079334,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 12.0625)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 112.0)","(2.3, 2.92, 2.857142857142857)"
12-01-2023 13:23:14.401699,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 112.0)","(2.3, 2.92, 2.857142857142857)"
12-01-2023 13:23:15.617904,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.25, 2.92, 2.872)"
12-01-2023 13:23:16.817232,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.545454545454545)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.25, 2.92, 2.872)"
12-01-2023 13:23:18.088353,"(6.5, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(8.5, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(19.0, 55.0, 51.77777777777778)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(21.0, 140.0, 127.33333333333333)","(2.25, 2.92, 2.81)"
12-01-2023 13:23:19.405684,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 140.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:20.791886,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:22.175029,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:23.649049,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:25.043364,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 14.210526315789473)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:26.271513,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.81)"
12-01-2023 13:23:27.543494,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 52.58333333333333)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.792156862745098)"
12-01-2023 13:23:28.906278,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.55)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.792156862745098)"
12-01-2023 13:23:30.267473,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.9, 2.8205405405405406)"
12-01-2023 13:23:31.641531,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 6.4, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.88, 2.879840319361277)"
12-01-2023 13:23:33.018790,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 7.0, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.88, 2.879840319361277)"
12-01-2023 13:23:34.395316,"(7.0, 8.8, 8.757894736842106)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 7.0, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.88, 2.879840319361277)"
12-01-2023 13:23:35.751837,"(7.0, 8.8, 8.654545454545454)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 7.0, 6.333333333333334)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.88, 2.879840319361277)"
12-01-2023 13:23:37.055789,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(20.0, 55.0, 53.06666666666666)","(4.8, 7.0, 6.975369458128079)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 75.6)","(2.25, 2.88, 2.879840319361277)"
12-01-2023 13:23:38.336983,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(20.0, 55.0, 53.1875)","(4.8, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 61.42857142857143)","(2.25, 2.88, 2.8797720797720796)"
12-01-2023 13:23:39.633933,"(7.0, 9.4, 9.17142857142857)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(20.0, 55.0, 53.1875)","(4.8, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 150.0, 132.39999999999998)","(2.25, 2.88, 2.875384615384615)"
12-01-2023 13:23:40.895279,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(20.0, 55.0, 53.1875)","(4.6, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.88, 2.875384615384615)"
12-01-2023 13:23:42.172292,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(20.0, 55.0, 53.1875)","(4.6, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(19.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.88, 2.875384615384615)"
12-01-2023 13:23:43.528925,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 53.1875)","(4.6, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.88, 2.875384615384615)"
12-01-2023 13:23:44.860414,"(7.0, 9.4, 9.145454545454546)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 53.1875)","(4.6, 7.0, 6.916666666666667)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.88, 2.875384615384615)"
12-01-2023 13:23:46.246091,"(7.0, 9.6, 9.028571428571428)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 53.1875)","(4.6, 7.0, 6.860869565217391)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.88, 2.8961797752808986)"
12-01-2023 13:23:47.653118,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(18.0, 55.0, 53.1875)","(4.6, 7.0, 6.860869565217391)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.8961797752808986)"
12-01-2023 13:23:49.061881,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 20.23913043478261)","(18.0, 55.0, 50.166666666666664)","(4.6, 7.0, 6.804878048780488)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 78.60606060606061)","(2.3, 2.9, 2.893584905660377)"
12-01-2023 13:23:50.404144,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 22.5)","(18.0, 55.0, 50.166666666666664)","(4.6, 7.0, 6.804878048780488)","(9.0, 15.0, 13.928571428571429)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.893584905660377)"
12-01-2023 13:23:51.680688,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 22.5)","(18.0, 55.0, 47.25)","(4.6, 7.0, 6.641791044776119)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.8896969696969697)"
12-01-2023 13:23:52.971672,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 22.5)","(18.0, 55.0, 47.25)","(4.6, 7.0, 6.633333333333333)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:23:54.279759,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 22.5)","(18.0, 55.0, 37.54545454545455)","(4.6, 6.8, 6.466666666666667)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:23:55.603472,"(7.0, 9.4, 9.05)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 22.5)","(18.0, 55.0, 35.55555555555556)","(4.6, 6.8, 6.123076923076923)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:23:56.901533,"(7.0, 9.4, 9.028571428571428)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 22.5)","(18.0, 55.0, 37.0)","(4.6, 6.8, 6.072727272727272)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 78.60606060606061)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:23:58.187063,"(7.0, 9.6, 9.028571428571428)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 21.642857142857142)","(18.0, 55.0, 33.82352941176471)","(4.6, 6.8, 6.072727272727272)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 104.9090909090909)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:23:59.467202,"(7.0, 9.6, 8.847058823529412)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 27.0, 23.75)","(18.0, 55.0, 31.333333333333336)","(4.6, 6.8, 6.123076923076923)","(9.0, 15.0, 13.125)","(21.0, 36.0, 34.05555555555556)","(26.0, 150.0, 132.39999999999998)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:24:00.735967,"(7.0, 9.6, 8.847058823529412)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(18.0, 55.0, 31.333333333333336)","(4.6, 6.8, 6.123076923076923)","(9.0, 15.0, 11.657894736842104)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.9197872340425532)"
12-01-2023 13:24:01.998296,"(7.0, 9.6, 8.847058823529412)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(18.0, 55.0, 31.333333333333336)","(4.6, 6.8, 6.123076923076923)","(9.0, 12.0, 11.657894736842104)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.92, 2.919512195121951)"
12-01-2023 13:24:03.348374,"(7.0, 9.6, 8.847058823529412)","(13.0, 18.5, 17.857142857142858)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(17.0, 55.0, 31.333333333333336)","(4.6, 6.8, 6.123076923076923)","(9.0, 12.0, 11.071428571428571)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.92, 2.9188888888888886)"
12-01-2023 13:24:04.471952,"(7.0, 9.6, 8.847058823529412)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(17.0, 55.0, 32.8125)","(4.6, 6.8, 6.123076923076923)","(9.0, 12.0, 11.071428571428571)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.92, 2.8838095238095236)"
12-01-2023 13:24:05.632258,"(7.0, 9.6, 8.847058823529412)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(17.0, 55.0, 32.8125)","(4.6, 6.8, 6.218181818181818)","(9.0, 12.0, 13.214285714285715)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:24:06.805498,"(7.0, 9.6, 8.847058823529412)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(17.0, 55.0, 32.8125)","(4.6, 7.2, 6.222222222222222)","(9.0, 15.0, 13.0)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:24:08.048936,"(7.0, 9.4, 9.095652173913043)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 23.75)","(17.0, 55.0, 32.8125)","(4.6, 7.0, 6.222222222222222)","(9.0, 15.0, 13.0)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.8838095238095236)"
12-01-2023 13:24:09.403758,"(7.0, 9.4, 8.9)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 55.0, 44.445945945945944)","(4.6, 7.0, 6.090909090909091)","(9.0, 15.0, 13.518518518518519)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.9, 2.9197872340425532)"
12-01-2023 13:24:10.656758,"(7.0, 9.6, 9.028571428571428)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 55.0, 46.27272727272727)","(4.6, 7.0, 6.090909090909091)","(9.0, 15.0, 13.518518518518519)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 2.92, 2.9854368932038833)"
12-01-2023 13:24:11.890169,"(7.0, 9.6, 9.028571428571428)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 48.0, 46.27272727272727)","(4.6, 7.0, 6.090909090909091)","(8.5, 15.0, 13.518518518518519)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 3.0, 2.9722222222222223)"
12-01-2023 13:24:13.067687,"(7.0, 9.6, 9.028571428571428)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 48.0, 46.27272727272727)","(4.6, 7.0, 6.090909090909091)","(8.5, 15.0, 13.518518518518519)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 3.0, 2.953125)"
12-01-2023 13:24:14.356510,"(7.0, 9.6, 9.028571428571428)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 48.0, 27.636363636363637)","(4.6, 7.0, 6.064516129032258)","(8.5, 15.0, 13.518518518518519)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 3.0, 2.9973684210526317)"
12-01-2023 13:24:15.631420,"(7.0, 9.6, 9.028571428571428)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 48.0, 27.636363636363637)","(4.6, 7.0, 6.064516129032258)","(8.5, 15.0, 13.75)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 3.0, 2.9948275862068967)"
12-01-2023 13:24:16.968846,"(7.0, 9.6, 9.095652173913043)","(13.0, 19.5, 18.125)","(9.0, 13.0, 11.839285714285715)","(16.0, 28.0, 21.38888888888889)","(17.0, 48.0, 35.55555555555556)","(4.6, 7.0, 6.064516129032258)","(8.5, 15.0, 11.8)","(21.0, 36.0, 34.05555555555556)","(26.0, 140.0, 132.39999999999998)","(2.3, 3.0, 2.953125)"
