,Lord Denzel,Willsintown,Weasel Nz,Game Keeper,Milly An Eyre Nz,Datsinahurri,Living Free,Our Dolly,Three Machs
07-12-2022 19:54:18.566961,"(3.7, 4.7, 4.4)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 151.25)","(4.6, 99999, 99990)","(9.0, 18.5, 17.071428571428573)","(2.8, 3.8, 3.785)","(5.5, 8.2, 7.959999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:19.716979,"(3.7, 4.7, 4.49)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 151.25)","(4.6, 99999, 99990)","(9.0, 18.5, 16.25)","(2.8, 3.85, 3.785)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:20.942013,"(3.7, 4.6, 4.507142857142857)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 151.25)","(4.6, 99999, 99990)","(9.0, 18.5, 16.25)","(2.8, 3.85, 3.7333333333333334)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.685714285714287)"
07-12-2022 19:54:22.207210,"(3.7, 4.6, 4.25)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 151.25)","(4.6, 99999, 99990)","(9.0, 18.5, 15.7)","(2.8, 3.85, 3.7333333333333334)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.816666666666666)"
07-12-2022 19:54:23.372371,"(3.7, 4.6, 4.5249999999999995)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.785)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.685714285714287)"
07-12-2022 19:54:24.556989,"(3.7, 4.6, 4.5249999999999995)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.8157894736842106)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:25.730409,"(3.7, 4.6, 4.25)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.8157894736842106)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:26.951394,"(3.7, 4.6, 4.25)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.75)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.685714285714287)"
07-12-2022 19:54:28.138334,"(3.7, 4.6, 4.25)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.75)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.685714285714287)"
07-12-2022 19:54:29.317915,"(3.7, 4.6, 4.522222222222222)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.785)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 9.685714285714287)"
07-12-2022 19:54:31.150240,"(3.7, 4.6, 4.522222222222222)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.7958333333333334)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:32.398065,"(3.7, 4.6, 4.522222222222222)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.85, 3.8277777777777775)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:33.589727,"(3.7, 4.6, 4.485714285714286)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.8277777777777775)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:35.106245,"(3.7, 4.6, 4.333333333333333)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.8277777777777775)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:36.369518,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.8277777777777775)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:37.652044,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.725)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:39.120286,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.8)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:40.286311,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 15.9)","(2.8, 3.9, 3.8657894736842104)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:41.457897,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.9, 3.8200000000000003)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:42.649792,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.7875)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:43.838075,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.857142857142857)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:45.023077,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.857142857142857)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:46.238195,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.857142857142857)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:47.518143,"(3.7, 4.6, 4.366666666666666)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.8850000000000002)","(5.5, 8.2, 7.866666666666666)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:48.705492,"(3.7, 4.5, 3.9899999999999998)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 3.95, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:49.947974,"(3.7, 4.5, 4.328571428571428)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 17.2)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:51.254523,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 14.5)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:52.657675,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 18.5, 14.666666666666666)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:53.946905,"(3.7, 4.5, 4.328571428571428)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.8916666666666666)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:55.384769,"(3.7, 4.5, 4.328571428571428)","(101.0, 220.0, 198.0)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.8916666666666666)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:56.870941,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.8916666666666666)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:58.186110,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:54:59.467106,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:00.746231,"(3.7, 4.5, 4.26)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.566666666666667)","(5.5, 8.2, 7.949999999999999)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:01.965648,"(3.7, 4.5, 4.26)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.475)","(5.5, 8.2, 9.3)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:03.216228,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.475)","(5.5, 10.0, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:04.537182,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.475)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:05.941117,"(3.7, 4.5, 4.26)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.475)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:07.354984,"(3.7, 4.5, 4.2)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.475)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:08.691849,"(3.7, 4.5, 4.2)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.475)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:09.956171,"(3.7, 4.5, 4.2)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.6, 3.41)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:11.376937,"(3.7, 4.5, 4.18125)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.65, 3.41)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:13.046865,"(3.7, 4.5, 4.366666666666667)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 3.65, 3.783333333333333)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:14.484633,"(3.7, 4.5, 4.366666666666667)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.783333333333333)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:15.779140,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.6)","(5.5, 9.8, 8.760000000000002)","(7.0, 9.8, 8.7)"
07-12-2022 19:55:17.168077,"(3.7, 4.5, 4.295454545454545)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.88)","(5.5, 9.8, 8.760000000000002)","(7.0, 9.6, 8.7)"
07-12-2022 19:55:18.452602,"(3.7, 4.5, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.88)","(5.5, 9.8, 8.760000000000002)","(7.0, 9.6, 8.7)"
07-12-2022 19:55:19.904922,"(3.7, 4.5, 4.1571428571428575)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.89)","(5.5, 9.8, 8.760000000000002)","(7.0, 9.6, 8.9)"
07-12-2022 19:55:21.206712,"(3.7, 4.5, 4.1571428571428575)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.875)","(5.5, 9.8, 8.760000000000002)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:22.446710,"(3.7, 4.5, 4.075)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.875)","(5.5, 9.8, 8.228571428571428)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:23.842222,"(3.7, 4.5, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.8666666666666667)","(5.5, 9.6, 8.228571428571428)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:25.166773,"(3.7, 4.5, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.8666666666666667)","(5.5, 9.6, 8.142857142857142)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:26.489386,"(3.7, 4.5, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.89)","(5.5, 9.4, 8.142857142857142)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:27.786049,"(3.7, 4.4, 3.9)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.89)","(5.5, 9.4, 8.142857142857142)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:29.089750,"(3.7, 4.3, 3.986206896551724)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 16.6)","(2.8, 4.0, 3.93125)","(5.5, 9.4, 8.52)","(7.0, 10.0, 9.52)"
07-12-2022 19:55:30.532387,"(3.7, 4.2, 3.8333333333333335)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.914285714285714)","(5.5, 9.4, 8.85)","(7.0, 10.0, 9.52)"
07-12-2022 19:55:32.005512,"(3.7, 4.2, 4.214285714285714)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.89)","(5.5, 9.4, 8.85)","(7.0, 10.0, 9.52)"
07-12-2022 19:55:33.295383,"(3.7, 4.6, 4.214285714285714)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.89)","(5.5, 9.4, 8.85)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:34.604561,"(3.7, 4.6, 4.417857142857143)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.89)","(5.5, 9.4, 8.85)","(7.0, 10.0, 8.8)"
07-12-2022 19:55:35.903149,"(3.7, 4.6, 4.417857142857143)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.8142857142857145)","(5.5, 9.4, 8.85)","(7.0, 10.0, 9.45)"
07-12-2022 19:55:37.283568,"(3.7, 4.6, 4.417857142857143)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.8)","(5.5, 9.4, 8.85)","(7.0, 10.0, 9.45)"
07-12-2022 19:55:38.607252,"(3.7, 4.6, 4.417857142857143)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 155.0)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.725)","(5.5, 9.4, 8.85)","(7.0, 10.0, 9.45)"
07-12-2022 19:55:40.006103,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 170.0, 151.25)","(4.6, 99999, 99990)","(9.0, 19.0, 17.5)","(2.8, 4.0, 3.8625)","(6.0, 9.4, 8.85)","(7.0, 10.0, 9.45)"
07-12-2022 19:55:41.338231,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 170.0, 143.75)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 10.0, 9.45)"
07-12-2022 19:55:42.689605,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 143.75)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 10.0, 7.942857142857143)"
07-12-2022 19:55:43.982653,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 150.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:45.520454,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 154.54545454545453)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:46.985510,"(3.7, 4.6, 3.9625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 154.54545454545453)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:48.465164,"(3.7, 4.6, 4.0)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 143.75)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:49.929707,"(3.7, 4.6, 4.0)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 150.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.85)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:51.274511,"(3.7, 4.6, 4.0)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 150.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.9541666666666666)","(6.0, 9.4, 8.3)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:52.674220,"(3.7, 4.6, 4.0)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 149.16666666666669)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 4.0, 3.7066666666666666)","(6.0, 9.4, 8.3)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:53.988757,"(3.7, 4.6, 4.25)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 145.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.8, 3.7423076923076923)","(6.0, 9.4, 8.3)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:55.344922,"(3.7, 4.6, 4.2785714285714285)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 152.77777777777777)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.85, 3.783333333333333)","(6.0, 9.4, 8.3)","(7.0, 8.8, 7.9)"
07-12-2022 19:55:56.752568,"(3.7, 4.6, 4.2785714285714285)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 152.77777777777777)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.85, 3.675)","(6.0, 9.4, 8.3)","(7.0, 8.8, 9.45)"
07-12-2022 19:55:58.084602,"(3.7, 4.2, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(91.0, 160.0, 152.77777777777777)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.675)","(6.0, 9.4, 8.3)","(7.0, 10.0, 8.9)"
07-12-2022 19:55:59.416060,"(3.7, 4.2, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 160.0, 154.0909090909091)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.675)","(6.0, 9.4, 8.3)","(7.0, 10.0, 8.9)"
07-12-2022 19:56:00.763621,"(3.7, 4.2, 3.8625)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 160.0, 140.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.675)","(6.0, 9.4, 8.3)","(7.0, 10.0, 9.45)"
07-12-2022 19:56:02.067980,"(3.7, 4.2, 4.114285714285715)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 160.0, 151.42857142857144)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.819230769230769)","(6.0, 9.4, 8.3)","(7.0, 10.0, 9.45)"
07-12-2022 19:56:03.380456,"(3.7, 4.3, 4.1499999999999995)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 160.0, 145.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.7714285714285714)","(6.0, 9.4, 8.3)","(7.0, 10.0, 9.45)"
07-12-2022 19:56:04.681900,"(3.7, 4.3, 4.18)","(101.0, 220.0, 201.66666666666666)","(101.0, 99999, 99990)","(81.0, 160.0, 145.0)","(4.6, 99999, 99990)","(10.0, 19.0, 17.5)","(2.8, 3.9, 3.7285714285714286)","(6.0, 9.4, 8.3)","(7.0, 10.0, 9.45)"
