,Spring Baron,Roy Rip,Dauntless,Zsa Zsa Express,Peta Stop,Coughlin,Candy Kaos,Tiny Sparkle
04-01-2023 13:28:22.297125,"(13.0, 18.0, 16.870967741935484)","(18.0, 24.0, 22.285714285714285)","(4.2, 5.0, 4.9071428571428575)","(10.0, 15.5, 14.15)","(4.2, 5.0, 4.844444444444444)","(4.4, 5.6, 5.52)","(4.2, 5.0, 4.98)","(17.0, 20.0, 19.95)"
04-01-2023 13:28:23.344322,"(13.0, 18.0, 16.6)","(18.0, 24.0, 23.0)","(4.2, 5.0, 4.9071428571428575)","(10.0, 15.5, 14.15)","(4.2, 5.0, 4.844444444444444)","(4.4, 5.6, 5.7)","(4.2, 5.0, 4.890000000000001)","(17.0, 20.0, 19.944444444444443)"
04-01-2023 13:28:24.685577,"(13.0, 18.0, 17.4)","(18.0, 24.0, 24.485714285714288)","(4.2, 5.0, 4.74)","(10.0, 15.5, 15.125)","(4.2, 5.0, 4.8133333333333335)","(4.4, 5.9, 5.841176470588236)","(4.2, 4.9, 4.893750000000001)","(17.0, 20.0, 21.076923076923077)"
04-01-2023 13:28:25.857728,"(13.0, 18.0, 17.4)","(18.0, 27.0, 24.485714285714288)","(4.2, 4.9, 4.722222222222222)","(10.0, 15.5, 15.125)","(4.2, 4.9, 4.81)","(4.4, 5.9, 5.773684210526316)","(4.2, 4.9, 4.892307692307693)","(17.0, 22.0, 20.785714285714285)"
04-01-2023 13:28:27.070598,"(13.0, 18.0, 17.4)","(18.0, 27.0, 24.333333333333332)","(4.2, 5.0, 4.811764705882353)","(10.0, 15.5, 15.125)","(4.2, 4.9, 4.814285714285714)","(4.4, 5.8, 5.776190476190476)","(4.2, 4.9, 4.985714285714286)","(17.0, 21.0, 20.785714285714285)"
04-01-2023 13:28:28.181876,"(13.0, 18.0, 17.4)","(18.0, 27.0, 24.333333333333332)","(4.2, 5.0, 4.775)","(10.0, 15.5, 15.125)","(4.2, 4.9, 4.814285714285714)","(4.4, 5.8, 5.776190476190476)","(4.2, 5.0, 4.988888888888889)","(17.0, 21.0, 20.785714285714285)"
04-01-2023 13:28:29.930400,"(13.0, 18.0, 17.2)","(18.0, 27.0, 25.0)","(4.2, 5.0, 4.8090909090909095)","(10.0, 15.5, 14.807692307692308)","(4.2, 4.9, 4.816666666666666)","(4.4, 5.8, 5.75)","(4.2, 5.0, 4.904081632653061)","(17.0, 21.0, 20.4)"
04-01-2023 13:28:31.699198,"(13.0, 18.0, 17.210526315789473)","(18.0, 26.0, 23.57894736842105)","(4.2, 4.9, 4.826666666666666)","(10.0, 15.5, 14.717391304347826)","(4.2, 4.9, 5.02)","(4.4, 5.8, 5.509090909090909)","(4.2, 5.1, 4.9173913043478255)","(17.0, 22.0, 19.727272727272727)"
04-01-2023 13:28:33.010015,"(13.0, 18.0, 17.210526315789473)","(18.0, 27.0, 23.57894736842105)","(4.2, 5.0, 4.826666666666666)","(10.0, 15.5, 14.717391304347826)","(4.2, 5.1, 5.03)","(4.4, 5.7, 5.570588235294117)","(4.2, 5.1, 4.95)","(17.0, 22.0, 20.620689655172413)"
04-01-2023 13:28:34.397592,"(13.0, 18.0, 17.02173913043478)","(18.0, 27.0, 24.833333333333332)","(4.2, 4.9, 4.792307692307692)","(10.0, 15.5, 15.125)","(4.2, 5.3, 5.1000000000000005)","(4.4, 5.6, 5.570588235294117)","(4.2, 5.0, 4.938888888888889)","(17.0, 22.0, 20.620689655172413)"
04-01-2023 13:28:35.896525,"(13.0, 18.0, 17.089285714285715)","(18.0, 27.0, 24.833333333333332)","(4.2, 4.9, 4.792307692307692)","(10.0, 15.5, 15.125)","(4.2, 5.2, 5.1000000000000005)","(4.4, 5.6, 5.570588235294117)","(4.2, 5.1, 4.948484848484848)","(17.0, 22.0, 20.620689655172413)"
04-01-2023 13:28:37.198075,"(13.0, 18.0, 17.134615384615383)","(18.0, 27.0, 24.833333333333332)","(4.2, 4.9, 4.77741935483871)","(10.0, 15.5, 15.181818181818182)","(4.2, 5.2, 5.183870967741935)","(4.4, 5.6, 5.570588235294117)","(4.2, 5.1, 4.921428571428572)","(17.0, 22.0, 19.86111111111111)"
04-01-2023 13:28:38.509019,"(13.0, 18.0, 17.134615384615383)","(18.0, 27.0, 23.82608695652174)","(4.2, 4.9, 4.726666666666667)","(10.0, 15.5, 13.944444444444445)","(4.2, 5.2, 5.231081081081081)","(4.4, 5.6, 5.4222222222222225)","(4.2, 5.1, 4.914814814814815)","(17.0, 20.0, 19.423076923076923)"
04-01-2023 13:28:39.722471,"(13.0, 18.0, 16.8)","(18.0, 26.0, 24.4)","(4.2, 4.9, 4.78)","(10.0, 15.5, 14.833333333333334)","(4.2, 5.3, 5.13)","(4.4, 5.6, 5.416666666666667)","(4.2, 5.1, 4.9437500000000005)","(17.0, 20.0, 19.318181818181817)"
04-01-2023 13:28:40.969616,"(13.0, 18.0, 16.8)","(18.0, 26.0, 24.4)","(4.2, 4.9, 4.78)","(10.0, 15.5, 14.833333333333334)","(4.2, 5.3, 5.126666666666666)","(4.4, 5.5, 5.46875)","(4.2, 5.1, 5.027777777777778)","(17.0, 20.0, 19.642857142857142)"
04-01-2023 13:28:42.245663,"(13.0, 18.0, 17.25)","(18.0, 26.0, 24.071428571428573)","(4.2, 5.0, 4.728571428571429)","(10.0, 15.5, 15.166666666666666)","(4.2, 5.2, 5.125)","(4.4, 5.5, 5.557142857142857)","(4.2, 5.1, 4.956)","(17.0, 20.0, 19.72222222222222)"
04-01-2023 13:28:43.556938,"(13.0, 18.0, 17.347826086956523)","(18.0, 27.0, 26.454545454545453)","(4.2, 4.9, 4.875)","(10.0, 15.5, 15.195652173913043)","(4.2, 5.2, 5.022222222222222)","(4.4, 5.6, 5.56)","(4.2, 5.1, 4.913333333333334)","(17.0, 20.0, 20.4375)"
04-01-2023 13:28:44.746692,"(13.0, 18.0, 17.454545454545453)","(18.0, 27.0, 24.157894736842106)","(4.2, 5.0, 4.846153846153846)","(10.0, 15.5, 15.195652173913043)","(4.2, 5.2, 5.0)","(4.4, 5.6, 5.470588235294118)","(4.2, 5.1, 4.913333333333334)","(17.0, 21.0, 20.714285714285715)"
04-01-2023 13:28:45.955235,"(13.0, 18.0, 17.142857142857142)","(18.0, 27.0, 24.807692307692307)","(4.2, 4.9, 4.766666666666667)","(10.0, 15.5, 15.11111111111111)","(4.2, 5.1, 4.9125000000000005)","(4.4, 5.5, 5.466666666666667)","(4.2, 5.1, 4.914285714285715)","(17.0, 21.0, 20.714285714285715)"
04-01-2023 13:28:47.463561,"(13.0, 18.0, 17.142857142857142)","(18.0, 26.0, 25.555555555555557)","(4.2, 4.9, 4.8090909090909095)","(10.0, 15.5, 15.11111111111111)","(4.2, 5.1, 4.909090909090909)","(4.4, 5.5, 5.425000000000001)","(4.2, 5.1, 4.914285714285715)","(17.0, 21.0, 20.714285714285715)"
04-01-2023 13:28:48.736240,"(13.0, 18.0, 17.142857142857142)","(18.0, 26.0, 25.555555555555557)","(4.2, 4.9, 4.8090909090909095)","(10.0, 15.5, 15.11111111111111)","(4.2, 5.1, 4.909090909090909)","(4.4, 5.5, 5.875)","(4.2, 5.1, 4.988)","(17.0, 21.0, 20.166666666666668)"
04-01-2023 13:28:50.055571,"(13.0, 18.0, 17.142857142857142)","(18.0, 27.0, 24.782608695652172)","(4.2, 4.9, 4.788709677419354)","(10.0, 15.5, 15.222222222222221)","(4.2, 5.1, 4.911111111111111)","(4.4, 6.0, 5.834782608695652)","(4.2, 5.1, 4.974074074074074)","(17.0, 21.0, 20.05)"
04-01-2023 13:28:51.508563,"(13.0, 18.0, 17.605263157894736)","(18.0, 27.0, 25.59259259259259)","(4.2, 4.8, 4.784251968503937)","(10.0, 15.5, 15.428571428571429)","(4.2, 5.0, 4.925)","(4.4, 6.0, 5.885714285714285)","(4.2, 5.1, 4.945454545454545)","(17.0, 21.0, 20.080645161290324)"
04-01-2023 13:28:53.143459,"(13.0, 18.0, 17.583333333333332)","(18.0, 27.0, 25.347826086956523)","(4.2, 4.8, 4.77593984962406)","(10.0, 15.5, 15.444444444444445)","(4.2, 5.0, 4.915384615384616)","(4.4, 6.0, 5.888888888888889)","(4.2, 5.1, 4.945454545454545)","(17.0, 21.0, 21.75)"
04-01-2023 13:28:54.493681,"(13.0, 18.0, 17.583333333333332)","(18.0, 27.0, 25.1)","(4.2, 4.8, 4.695901639344262)","(10.0, 15.5, 15.166666666666666)","(4.2, 5.0, 4.92)","(4.4, 5.9, 5.84)","(4.2, 5.1, 4.945454545454545)","(17.0, 23.0, 20.91176470588235)"
04-01-2023 13:28:55.777154,"(13.0, 18.0, 17.558823529411764)","(18.0, 27.0, 24.15)","(4.2, 4.7, 4.695901639344262)","(10.0, 17.5, 14.961538461538462)","(4.2, 5.0, 5.098076923076922)","(4.4, 6.0, 5.897297297297298)","(4.2, 5.1, 4.988888888888889)","(17.0, 21.0, 20.558823529411764)"
04-01-2023 13:28:57.049032,"(13.0, 18.0, 17.529411764705884)","(18.0, 27.0, 24.0)","(4.2, 4.8, 4.728571428571429)","(10.0, 17.5, 15.192307692307692)","(4.2, 5.1, 5.087931034482758)","(4.4, 5.9, 5.897368421052632)","(4.2, 5.0, 4.844444444444444)","(17.0, 21.0, 20.642857142857142)"
04-01-2023 13:28:58.519777,"(13.0, 18.0, 17.529411764705884)","(18.0, 27.0, 24.6)","(4.2, 4.8, 4.679591836734694)","(10.0, 17.5, 15.294117647058824)","(4.2, 5.1, 5.0910714285714285)","(4.4, 5.9, 5.5131578947368425)","(4.2, 5.0, 4.945454545454545)","(17.0, 21.0, 20.6875)"
04-01-2023 13:28:59.795365,"(13.0, 18.0, 17.625)","(18.0, 27.0, 23.428571428571427)","(4.2, 4.7, 4.6575)","(10.0, 17.5, 16.214285714285715)","(4.2, 5.1, 5.1658536585365855)","(4.4, 5.7, 6.3776649746192895)","(4.2, 5.0, 4.9390625)","(17.0, 21.0, 20.347826086956523)"
04-01-2023 13:29:01.081693,"(13.0, 18.0, 17.119565217391305)","(18.0, 26.0, 23.857142857142858)","(4.2, 4.7, 4.646938775510204)","(10.0, 16.5, 15.470588235294118)","(4.2, 5.2, 5.123636363636364)","(4.4, 6.4, 6.382474226804124)","(4.2, 5.0, 4.866666666666666)","(17.0, 21.0, 19.75)"
04-01-2023 13:29:02.354044,"(13.0, 18.0, 17.119565217391305)","(19.0, 26.0, 25.11111111111111)","(4.2, 4.7, 4.58)","(10.0, 16.0, 15.333333333333334)","(4.2, 5.2, 5.035135135135135)","(4.4, 6.4, 6.373333333333334)","(4.2, 5.0, 4.886666666666667)","(17.0, 21.0, 20.454545454545453)"
04-01-2023 13:29:03.592331,"(13.0, 17.5, 17.22222222222222)","(19.0, 26.0, 23.6)","(4.2, 4.6, 4.58)","(10.0, 16.0, 15.379310344827585)","(4.2, 5.1, 5.0)","(4.4, 6.4, 6.365116279069768)","(4.2, 5.0, 4.966666666666667)","(17.0, 21.0, 19.88888888888889)"
04-01-2023 13:29:04.853422,"(13.0, 17.5, 17.009803921568626)","(19.0, 26.0, 23.6)","(4.2, 4.6, 4.58)","(10.0, 16.0, 15.147058823529411)","(4.2, 5.1, 5.021739130434782)","(4.4, 6.4, 6.365822784810127)","(4.2, 5.0, 4.930769230769231)","(17.0, 20.0, 19.863636363636363)"
04-01-2023 13:29:06.110077,"(13.0, 16.5, 16.35)","(19.0, 25.0, 24.25)","(4.2, 4.6, 4.541818181818182)","(10.0, 15.5, 15.147058823529411)","(4.2, 5.1, 5.028)","(4.4, 6.4, 6.36687898089172)","(4.2, 5.0, 4.931034482758621)","(17.0, 20.0, 19.466666666666665)"
04-01-2023 13:29:07.381206,"(13.0, 16.5, 15.576923076923077)","(19.0, 25.0, 24.428571428571427)","(4.2, 4.6, 4.544444444444444)","(10.0, 15.5, 15.117647058823529)","(4.2, 5.1, 4.92)","(4.4, 6.4, 6.3734177215189876)","(4.2, 5.0, 4.933333333333334)","(17.0, 19.5, 21.75)"
04-01-2023 13:29:08.546691,"(13.0, 16.5, 15.954545454545455)","(19.0, 25.0, 24.428571428571427)","(4.2, 4.6, 4.51864406779661)","(10.0, 16.0, 15.3)","(4.2, 5.0, 4.908333333333333)","(4.4, 6.4, 6.3768115942028984)","(4.2, 5.0, 4.937142857142857)","(17.0, 22.0, 21.88235294117647)"
04-01-2023 13:29:09.764125,"(13.0, 16.5, 15.9)","(19.0, 25.0, 24.428571428571427)","(4.2, 4.6, 4.59811320754717)","(10.0, 15.5, 15.166666666666666)","(4.2, 5.0, 4.872222222222223)","(4.4, 6.4, 6.375757575757576)","(4.2, 5.0, 4.980952380952381)","(17.0, 22.0, 21.866666666666667)"
04-01-2023 13:29:11.009861,"(13.0, 16.5, 15.814285714285715)","(19.0, 25.0, 24.25)","(4.2, 4.7, 4.676315789473684)","(10.0, 15.5, 14.863636363636363)","(4.2, 4.9, 4.9350746268656716)","(4.6, 6.4, 6.372058823529412)","(4.2, 5.0, 4.992)","(17.0, 22.0, 20.736842105263158)"
04-01-2023 13:29:12.200706,"(13.0, 16.5, 16.23170731707317)","(19.0, 25.0, 24.36842105263158)","(4.2, 4.7, 4.672727272727273)","(10.0, 15.5, 14.766666666666667)","(4.2, 5.0, 4.882456140350878)","(4.6, 6.4, 6.372661870503597)","(4.2, 5.0, 5.04)","(17.0, 21.0, 20.736842105263158)"
04-01-2023 13:29:13.323599,"(13.0, 16.5, 16.029411764705884)","(19.0, 25.0, 24.529411764705884)","(4.2, 4.7, 4.6454545454545455)","(10.0, 15.5, 14.88888888888889)","(4.2, 4.9, 4.852)","(4.6, 6.4, 6.188461538461539)","(4.2, 5.1, 5.035483870967742)","(17.0, 21.0, 20.72222222222222)"
04-01-2023 13:29:14.445517,"(13.0, 16.5, 15.82)","(19.0, 25.0, 24.0)","(4.2, 4.7, 4.6454545454545455)","(10.0, 15.5, 14.88888888888889)","(4.2, 4.9, 4.872222222222223)","(4.6, 6.2, 6.189285714285714)","(4.2, 5.1, 5.016666666666667)","(17.0, 21.0, 20.72222222222222)"
04-01-2023 13:29:15.518945,"(13.0, 16.5, 15.66)","(19.0, 25.0, 23.4)","(4.2, 4.8, 4.731578947368421)","(10.0, 15.5, 14.833333333333334)","(4.2, 4.9, 4.872222222222223)","(4.6, 6.2, 6.165625)","(4.2, 5.1, 4.997142857142857)","(17.0, 21.0, 20.782608695652172)"
04-01-2023 13:29:16.633352,"(13.0, 16.5, 15.852941176470589)","(19.0, 25.0, 23.666666666666668)","(4.2, 4.8, 4.785714285714286)","(10.0, 14.5, 14.416666666666666)","(4.2, 5.0, 4.888)","(4.6, 6.2, 6.157692307692308)","(4.2, 5.1, 4.997142857142857)","(17.0, 21.0, 20.772727272727273)"
04-01-2023 13:29:17.761103,"(13.0, 16.5, 15.882352941176471)","(19.0, 25.0, 23.4)","(4.2, 4.8, 4.766666666666667)","(10.0, 15.0, 14.7)","(4.2, 5.0, 4.888)","(4.6, 6.2, 6.13448275862069)","(4.2, 5.1, 4.987179487179487)","(17.0, 21.0, 20.833333333333332)"
04-01-2023 13:29:18.926509,"(13.0, 16.5, 15.882352941176471)","(19.0, 25.0, 23.666666666666668)","(4.2, 4.9, 4.833333333333333)","(10.0, 14.5, 13.928571428571429)","(4.2, 4.9, 4.82)","(4.6, 6.2, 6.12962962962963)","(4.2, 5.1, 4.966666666666667)","(17.0, 21.0, 20.736842105263158)"
04-01-2023 13:29:20.130363,"(13.0, 16.5, 15.75)","(19.0, 25.0, 23.4)","(4.2, 5.0, 4.982758620689655)","(10.0, 14.0, 13.9)","(4.2, 4.9, 4.748)","(4.6, 6.2, 6.13448275862069)","(4.2, 5.1, 4.987179487179487)","(17.0, 21.0, 20.875)"
04-01-2023 13:29:21.258306,"(13.0, 16.5, 15.875)","(19.0, 25.0, 23.857142857142858)","(4.2, 5.0, 4.96)","(10.0, 14.0, 13.9)","(4.2, 4.8, 4.748)","(4.6, 6.2, 6.1)","(4.2, 5.1, 4.992682926829269)","(17.0, 21.0, 20.857142857142858)"
04-01-2023 13:29:22.400650,"(13.0, 16.5, 15.911764705882353)","(19.0, 25.0, 23.857142857142858)","(4.2, 5.0, 4.946153846153846)","(10.0, 14.5, 13.789473684210526)","(4.2, 4.8, 4.75)","(4.6, 6.2, 6.089285714285714)","(4.2, 5.1, 4.974285714285714)","(17.0, 21.0, 20.818181818181817)"
04-01-2023 13:29:23.565105,"(13.0, 16.5, 15.810344827586206)","(19.0, 25.0, 23.4)","(4.2, 5.0, 4.96)","(10.0, 14.5, 13.705882352941176)","(4.2, 4.8, 4.75)","(4.6, 6.2, 6.070422535211268)","(4.2, 5.1, 4.974285714285714)","(17.0, 21.0, 20.818181818181817)"
04-01-2023 13:29:24.737501,"(13.0, 16.5, 15.810344827586206)","(19.0, 25.0, 23.4)","(4.2, 5.0, 4.978571428571429)","(10.0, 14.5, 13.863636363636363)","(4.2, 4.8, 4.723076923076923)","(4.6, 6.2, 6.0675)","(4.2, 5.1, 5.038095238095238)","(17.0, 21.0, 21.9)"
04-01-2023 13:29:25.803291,"(13.0, 16.5, 16.106060606060606)","(19.0, 25.0, 23.666666666666668)","(4.2, 5.0, 4.98125)","(10.0, 14.0, 13.725)","(4.2, 4.8, 4.7176470588235295)","(4.6, 6.2, 6.109433962264151)","(4.2, 5.1, 5.070588235294117)","(17.0, 22.0, 21.916666666666668)"
04-01-2023 13:29:26.875545,"(13.0, 16.5, 16.106060606060606)","(19.0, 25.0, 23.666666666666668)","(4.2, 5.0, 4.98125)","(10.0, 14.0, 13.466666666666667)","(4.2, 4.8, 4.720689655172414)","(4.6, 6.2, 6.114285714285715)","(4.2, 5.1, 5.111764705882353)","(17.0, 22.0, 21.733333333333334)"
04-01-2023 13:29:27.972151,"(13.0, 16.5, 16.0)","(19.0, 25.0, 24.81818181818182)","(4.2, 5.0, 4.961904761904762)","(10.0, 14.0, 13.166666666666666)","(4.2, 4.8, 4.714634146341464)","(4.6, 6.2, 6.118181818181818)","(4.2, 5.2, 5.111764705882353)","(17.0, 22.0, 21.444444444444443)"
04-01-2023 13:29:29.088986,"(13.0, 16.5, 16.0)","(19.0, 25.0, 24.81818181818182)","(4.2, 5.0, 4.98125)","(10.0, 14.0, 13.2)","(4.2, 4.8, 4.711904761904762)","(4.6, 6.2, 6.126530612244898)","(4.2, 5.2, 5.140000000000001)","(17.0, 22.0, 21.652173913043477)"
04-01-2023 13:29:30.135463,"(13.0, 15.5, 15.447368421052632)","(19.0, 25.0, 24.875)","(4.2, 5.0, 4.931578947368421)","(10.0, 14.0, 13.272727272727273)","(4.2, 4.8, 4.725)","(4.6, 6.2, 6.118181818181818)","(4.2, 5.2, 5.287096774193548)","(17.0, 22.0, 20.714285714285715)"
04-01-2023 13:29:31.270644,"(13.0, 15.5, 15.4)","(19.0, 26.0, 24.875)","(4.2, 4.9, 4.785294117647059)","(10.0, 14.0, 13.578947368421053)","(4.2, 4.7, 4.6409638554216865)","(4.6, 6.2, 6.128)","(4.2, 5.3, 5.202439024390244)","(17.0, 21.0, 20.636363636363637)"
04-01-2023 13:29:32.446897,"(13.0, 15.0, 14.785714285714286)","(19.0, 26.0, 25.727272727272727)","(4.2, 4.9, 4.821951219512195)","(10.0, 14.0, 13.846153846153847)","(4.2, 4.7, 4.647619047619047)","(4.6, 6.2, 6.139130434782609)","(4.2, 5.3, 5.3128205128205135)","(17.0, 21.0, 20.59090909090909)"
04-01-2023 13:29:33.564571,"(13.0, 15.0, 14.153846153846153)","(19.0, 27.0, 24.244444444444444)","(4.2, 4.9, 4.856521739130435)","(10.0, 14.0, 13.875)","(4.2, 4.7, 4.639)","(4.6, 6.2, 6.151020408163266)","(4.2, 5.4, 5.30188679245283)","(17.0, 21.0, 20.714285714285715)"
04-01-2023 13:29:34.715770,"(13.0, 14.5, 14.428571428571429)","(19.0, 27.0, 24.88235294117647)","(4.2, 4.9, 4.880952380952381)","(10.0, 14.0, 13.88888888888889)","(4.2, 4.7, 4.689090909090909)","(4.6, 6.2, 6.24)","(4.2, 5.4, 5.420833333333333)","(17.0, 21.0, 20.714285714285715)"
04-01-2023 13:29:35.891002,"(13.0, 14.5, 14.428571428571429)","(19.0, 27.0, 25.235294117647058)","(4.2, 4.9, 4.909090909090909)","(10.0, 14.0, 13.777777777777779)","(4.2, 4.7, 4.625)","(4.6, 6.4, 6.171428571428572)","(4.2, 5.5, 5.372727272727273)","(17.0, 21.0, 20.61904761904762)"
04-01-2023 13:29:37.028533,"(13.0, 14.5, 13.954545454545455)","(19.0, 27.0, 24.647058823529413)","(4.2, 5.0, 4.913636363636363)","(10.0, 14.0, 13.80952380952381)","(4.2, 4.7, 4.628571428571428)","(4.6, 6.2, 6.171428571428572)","(4.2, 5.4, 5.4)","(17.0, 21.0, 20.428571428571427)"
04-01-2023 13:29:38.134880,"(13.0, 14.5, 14.203703703703704)","(19.0, 27.0, 24.647058823529413)","(4.2, 5.0, 4.913636363636363)","(10.0, 14.0, 13.80952380952381)","(4.2, 4.7, 4.628571428571428)","(4.6, 6.2, 6.167741935483871)","(4.2, 5.5, 5.425)","(17.0, 21.0, 20.692307692307693)"
04-01-2023 13:29:39.228717,"(13.0, 14.5, 14.261904761904763)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.972413793103448)","(10.0, 14.0, 13.541666666666666)","(4.2, 4.8, 4.6909090909090905)","(4.6, 6.2, 6.11764705882353)","(4.2, 5.5, 5.465217391304348)","(17.0, 21.0, 20.692307692307693)"
04-01-2023 13:29:40.341836,"(13.0, 14.5, 14.4)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.947058823529412)","(10.0, 14.0, 13.352941176470589)","(4.2, 4.8, 4.709677419354838)","(4.6, 6.2, 6.103571428571429)","(4.2, 5.5, 5.35)","(17.0, 21.0, 20.428571428571427)"
04-01-2023 13:29:41.490419,"(13.0, 14.5, 14.458333333333334)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.947058823529412)","(10.0, 14.0, 13.352941176470589)","(4.2, 4.8, 4.709677419354838)","(4.6, 6.2, 6.103571428571429)","(4.2, 5.5, 5.425)","(17.0, 21.0, 20.428571428571427)"
04-01-2023 13:29:42.582581,"(13.0, 15.0, 14.636363636363637)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.968)","(10.0, 14.0, 13.083333333333334)","(4.2, 4.8, 4.702564102564102)","(4.6, 6.2, 6.105263157894737)","(4.2, 5.5, 5.447826086956522)","(17.0, 21.0, 20.583333333333332)"
04-01-2023 13:29:43.675758,"(13.0, 15.0, 14.68421052631579)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.9314285714285715)","(10.0, 14.0, 13.083333333333334)","(4.2, 4.8, 4.7)","(4.6, 6.2, 6.105263157894737)","(4.2, 5.5, 5.447826086956522)","(17.0, 21.0, 20.558823529411764)"
04-01-2023 13:29:44.812227,"(13.0, 15.0, 14.714285714285714)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.9314285714285715)","(10.0, 14.0, 13.083333333333334)","(4.2, 4.8, 4.612)","(4.6, 6.2, 6.088888888888889)","(4.2, 5.5, 5.42)","(17.0, 21.0, 20.423076923076923)"
04-01-2023 13:29:45.917872,"(13.0, 15.0, 14.666666666666666)","(19.0, 25.0, 24.666666666666668)","(4.2, 5.0, 4.953333333333333)","(10.0, 14.0, 13.266666666666667)","(4.2, 4.7, 4.625301204819277)","(4.6, 6.2, 6.056)","(4.2, 5.5, 5.447826086956522)","(17.0, 21.0, 20.583333333333332)"
04-01-2023 13:29:47.064703,"(13.0, 15.0, 14.586206896551724)","(19.0, 27.0, 25.714285714285715)","(4.2, 5.0, 4.914285714285715)","(10.0, 14.0, 13.266666666666667)","(4.2, 4.7, 4.609090909090909)","(4.6, 6.2, 6.306493506493506)","(4.2, 5.5, 5.429411764705883)","(17.0, 21.0, 19.833333333333332)"
04-01-2023 13:29:48.269524,"(13.0, 15.0, 14.6)","(19.0, 27.0, 26.0)","(4.2, 5.0, 4.832258064516129)","(10.0, 14.0, 13.266666666666667)","(4.2, 4.7, 4.611111111111112)","(4.6, 6.4, 6.366666666666667)","(4.2, 5.5, 5.445454545454545)","(17.0, 20.0, 20.23076923076923)"
04-01-2023 13:29:49.383703,"(13.0, 15.0, 14.636363636363637)","(19.0, 27.0, 25.875)","(4.2, 5.0, 4.888888888888888)","(10.0, 14.0, 13.266666666666667)","(4.2, 4.7, 4.61358024691358)","(4.6, 6.4, 6.375757575757576)","(4.2, 5.5, 5.429411764705883)","(17.0, 21.0, 20.23076923076923)"
04-01-2023 13:29:50.501749,"(13.0, 15.0, 14.592592592592592)","(19.0, 26.0, 25.714285714285715)","(4.2, 5.0, 4.8914285714285715)","(10.0, 14.0, 13.285714285714286)","(4.2, 4.7, 4.614285714285715)","(4.6, 6.4, 6.375757575757576)","(4.2, 5.5, 5.375609756097561)","(17.0, 21.0, 20.23076923076923)"
04-01-2023 13:29:51.588301,"(12.0, 15.0, 14.592592592592592)","(19.0, 26.0, 25.666666666666668)","(4.2, 5.0, 4.907317073170732)","(10.0, 13.5, 13.285714285714286)","(4.2, 4.7, 4.616363636363636)","(4.6, 6.4, 6.378378378378379)","(4.4, 5.5, 5.3882352941176475)","(17.0, 21.0, 20.705882352941178)"
04-01-2023 13:29:52.725771,"(12.0, 15.0, 14.65625)","(19.0, 26.0, 25.81818181818182)","(4.2, 5.0, 4.918181818181818)","(10.0, 13.5, 13.323529411764707)","(4.2, 4.7, 4.616363636363636)","(4.6, 6.4, 6.367088607594937)","(4.4, 5.4, 5.3939393939393945)","(17.0, 21.0, 20.583333333333332)"
04-01-2023 13:29:53.873897,"(12.0, 15.0, 14.75)","(19.0, 26.0, 25.81818181818182)","(4.2, 5.0, 4.918181818181818)","(10.0, 13.5, 13.1875)","(4.2, 4.7, 4.611392405063291)","(4.6, 6.6, 6.383783783783784)","(4.4, 5.4, 5.382608695652174)","(17.0, 21.0, 20.5)"
04-01-2023 13:29:54.997546,"(12.0, 15.0, 14.65625)","(19.0, 26.0, 25.90909090909091)","(4.2, 5.0, 4.9222222222222225)","(10.0, 13.5, 13.38888888888889)","(4.2, 4.7, 4.61764705882353)","(4.6, 6.4, 6.385714285714286)","(4.4, 5.4, 5.292857142857143)","(17.0, 21.0, 20.464285714285715)"
04-01-2023 13:29:56.140994,"(12.0, 15.0, 14.685714285714285)","(19.0, 26.0, 25.92)","(4.2, 5.1, 4.974285714285714)","(10.0, 13.5, 13.053571428571429)","(4.2, 4.7, 4.586666666666667)","(4.6, 6.4, 6.358139534883721)","(4.4, 5.4, 5.251612903225807)","(17.0, 21.0, 20.642857142857142)"
04-01-2023 13:29:57.342285,"(12.0, 15.0, 14.692307692307692)","(19.0, 26.0, 25.90909090909091)","(4.2, 5.1, 4.974285714285714)","(10.0, 13.5, 13.25)","(4.2, 4.7, 4.59375)","(4.6, 6.6, 6.382857142857143)","(4.4, 5.4, 5.259574468085106)","(17.0, 21.0, 19.91176470588235)"
04-01-2023 13:29:58.469748,"(12.0, 15.5, 15.18421052631579)","(19.0, 27.0, 25.75609756097561)","(4.2, 5.1, 5.02258064516129)","(10.0, 13.5, 12.989795918367347)","(4.2, 4.7, 4.598876404494382)","(4.6, 6.6, 6.375700934579439)","(4.4, 5.4, 5.239024390243903)","(17.0, 20.0, 19.764705882352942)"
04-01-2023 13:29:59.595646,"(12.0, 15.5, 15.116279069767442)","(19.0, 27.0, 25.75609756097561)","(4.2, 5.1, 5.085185185185185)","(10.0, 13.5, 12.54)","(4.2, 4.7, 4.588311688311689)","(4.6, 6.6, 6.363440860215054)","(4.4, 5.4, 5.227027027027027)","(17.0, 20.0, 19.88888888888889)"
