,Tricky Shacoby,Sammy Buttons,Tap Out Diesel,Lady On Fire,Skyla Blue,Monday Blues,Blazin Shirl,Black Book
04-01-2023 15:58:41.263508,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.900000000000006)","(2.2, 2.78, 2.6178947368421053)","(81.0, 290.0, 225.0)","(5.0, 9.4, 9.295652173913044)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 40.4)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:42.556698,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.900000000000006)","(2.2, 2.78, 2.6178947368421053)","(81.0, 290.0, 180.0)","(5.0, 9.4, 8.733333333333334)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 40.4)","(7.5, 11.0, 10.866666666666667)"
04-01-2023 15:58:43.712483,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.900000000000006)","(2.2, 2.78, 2.6178947368421053)","(81.0, 280.0, 180.0)","(5.0, 9.4, 9.066666666666666)","(3.0, 3.45, 3.470833333333333)","(21.0, 48.0, 38.5)","(7.5, 11.5, 10.529411764705882)"
04-01-2023 15:58:44.816275,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.900000000000006)","(2.2, 2.78, 2.6178947368421053)","(81.0, 280.0, 215.0)","(5.0, 9.4, 9.3)","(3.0, 3.5, 3.35625)","(21.0, 48.0, 38.5)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:46.079744,"(18.0, 50.0, 48.0)","(15.0, 55.0, 45.5)","(2.2, 2.78, 2.6178947368421053)","(81.0, 270.0, 196.66666666666666)","(5.0, 9.4, 9.282352941176471)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 38.5)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:47.252753,"(18.0, 50.0, 48.0)","(15.0, 55.0, 45.5)","(2.2, 2.78, 2.6178947368421053)","(81.0, 270.0, 170.0)","(5.0, 9.4, 9.282352941176471)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 38.5)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:48.443026,"(18.0, 50.0, 48.0)","(15.0, 55.0, 45.5)","(2.2, 2.78, 2.6178947368421053)","(81.0, 270.0, 170.0)","(5.0, 9.4, 9.282352941176471)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:49.586037,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.78, 2.6178947368421053)","(81.0, 270.0, 178.33333333333334)","(5.0, 9.4, 9.22)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:50.725063,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.78, 2.71)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.318181818181818)","(3.0, 3.45, 3.470833333333333)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:51.876568,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.596)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.318181818181818)","(3.0, 3.5, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:53.040440,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.596)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.318181818181818)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:54.381482,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.596)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.318181818181818)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:55.583206,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.596)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.318181818181818)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:56.672633,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.596)","(81.0, 270.0, 186.66666666666666)","(5.0, 9.4, 9.222222222222223)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:57.871031,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.74, 2.626666666666667)","(81.0, 270.0, 190.0)","(5.0, 9.4, 9.32)","(3.0, 3.45, 3.470833333333333)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.529411764705882)"
04-01-2023 15:58:59.051823,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.72, 2.626666666666667)","(81.0, 270.0, 203.33333333333334)","(5.0, 9.4, 9.32)","(3.0, 3.5, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.466666666666667)"
04-01-2023 15:59:00.211434,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6236363636363635)","(81.0, 270.0, 220.0)","(5.0, 9.4, 9.32)","(3.0, 3.45, 3.35625)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:01.292295,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.595)","(81.0, 270.0, 220.0)","(5.0, 9.4, 9.32)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:02.430348,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.595)","(81.0, 260.0, 215.0)","(5.0, 9.4, 9.32)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:03.675379,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.595)","(81.0, 260.0, 215.0)","(5.0, 9.4, 9.244444444444445)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:04.841665,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.595)","(81.0, 260.0, 215.0)","(5.0, 9.4, 9.244444444444445)","(3.0, 3.45, 3.473076923076923)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:06.021453,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.595)","(81.0, 260.0, 215.0)","(5.0, 9.4, 9.244444444444445)","(3.0, 3.5, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:07.164464,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.606666666666667)","(81.0, 260.0, 240.0)","(5.0, 9.4, 9.322222222222223)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:08.353195,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6076923076923078)","(81.0, 260.0, 240.0)","(5.0, 9.4, 9.322222222222223)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:09.515180,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6076923076923078)","(81.0, 260.0, 240.0)","(5.0, 9.4, 9.322222222222223)","(3.0, 3.45, 3.361764705882353)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:10.596393,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6076923076923078)","(81.0, 260.0, 240.0)","(5.0, 9.4, 9.266666666666667)","(3.0, 3.45, 3.33)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:11.732869,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6333333333333333)","(81.0, 260.0, 205.0)","(5.0, 9.4, 9.266666666666667)","(3.0, 3.45, 3.3857142857142857)","(21.0, 48.0, 39.45)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:12.899773,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6714285714285717)","(81.0, 260.0, 205.0)","(5.0, 9.4, 9.325)","(3.0, 3.45, 3.315)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:13.912263,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.646666666666667)","(81.0, 260.0, 205.0)","(5.0, 9.4, 9.325)","(3.0, 3.45, 3.315)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:14.980339,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.646666666666667)","(81.0, 260.0, 215.0)","(5.0, 9.4, 9.325)","(3.0, 3.45, 3.315)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:16.112185,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.646666666666667)","(81.0, 270.0, 200.0)","(5.0, 9.4, 9.325)","(3.0, 3.45, 3.315)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:17.230738,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.646666666666667)","(81.0, 280.0, 215.0)","(5.0, 9.4, 9.233333333333334)","(3.0, 3.45, 3.3791666666666664)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:18.331615,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6771428571428575)","(81.0, 270.0, 215.0)","(5.0, 9.4, 9.333333333333332)","(3.0, 3.4, 3.3071428571428574)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:19.415444,"(18.0, 50.0, 48.0)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.682857142857143)","(81.0, 270.0, 215.0)","(5.0, 9.6, 9.257142857142856)","(3.0, 3.35, 3.2590909090909093)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.2)"
04-01-2023 15:59:20.475875,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6733333333333333)","(81.0, 270.0, 215.0)","(5.0, 9.6, 9.323076923076924)","(3.0, 3.35, 3.225)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.066666666666666)"
04-01-2023 15:59:21.535394,"(18.0, 48.0, 47.06666666666666)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.6733333333333333)","(81.0, 270.0, 215.0)","(5.0, 9.6, 9.105882352941176)","(3.0, 3.35, 3.225)","(21.0, 48.0, 39.0)","(7.5, 11.0, 10.133333333333333)"
04-01-2023 15:59:22.622773,"(18.0, 48.0, 47.06666666666666)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.666666666666667)","(81.0, 270.0, 215.0)","(5.0, 9.6, 9.15)","(3.0, 3.35, 3.208333333333333)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:23.782409,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.63)","(81.0, 270.0, 215.0)","(5.0, 9.6, 9.15)","(3.0, 3.5, 3.275)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:24.937659,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.7, 2.5858823529411765)","(81.0, 270.0, 210.0)","(5.0, 9.6, 9.054545454545455)","(3.0, 3.4, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:26.160536,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.68, 2.5858823529411765)","(81.0, 270.0, 165.0)","(5.0, 9.6, 9.1)","(3.0, 3.35, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:27.327120,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.68, 2.5858823529411765)","(81.0, 270.0, 165.0)","(5.0, 9.6, 9.1)","(3.0, 3.35, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:28.541151,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.68, 2.5858823529411765)","(81.0, 270.0, 165.0)","(5.0, 9.6, 9.1)","(3.0, 3.35, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:29.664136,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.68, 2.5858823529411765)","(81.0, 270.0, 165.0)","(5.0, 9.6, 9.1)","(3.0, 3.35, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:30.659367,"(18.0, 50.0, 46.44444444444444)","(15.0, 55.0, 52.625)","(2.2, 2.68, 2.619047619047619)","(81.0, 270.0, 165.0)","(5.0, 9.6, 9.1)","(3.0, 3.35, 3.1833333333333336)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:31.804578,"(18.0, 50.0, 46.44444444444444)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.619047619047619)","(81.0, 270.0, 240.0)","(5.0, 9.6, 8.7)","(3.0, 3.35, 3.2)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:32.915056,"(18.0, 50.0, 46.44444444444444)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.619047619047619)","(81.0, 260.0, 196.0)","(5.0, 9.6, 9.133333333333333)","(3.0, 3.3, 3.1769230769230767)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:34.059531,"(18.0, 50.0, 43.73913043478261)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.619047619047619)","(81.0, 250.0, 224.0)","(5.0, 9.4, 9.3)","(3.0, 3.3, 3.1769230769230767)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:35.168039,"(18.0, 50.0, 43.73913043478261)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.6285714285714286)","(81.0, 240.0, 192.72727272727272)","(5.0, 9.4, 9.3)","(3.0, 3.3, 3.1769230769230767)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:36.302237,"(18.0, 50.0, 44.666666666666664)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.6285714285714286)","(81.0, 250.0, 192.72727272727272)","(5.0, 9.4, 9.3)","(3.0, 3.3, 3.1769230769230767)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:37.451594,"(18.0, 50.0, 44.666666666666664)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.657777777777778)","(81.0, 250.0, 164.44444444444446)","(5.0, 9.4, 9.299999999999999)","(3.0, 3.3, 3.2)","(21.0, 48.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:38.438755,"(18.0, 50.0, 44.666666666666664)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.657777777777778)","(81.0, 250.0, 164.44444444444446)","(5.0, 9.6, 9.085714285714285)","(3.0, 3.3, 3.2)","(21.0, 48.0, 44.45454545454545)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:39.554417,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.657777777777778)","(81.0, 250.0, 164.44444444444446)","(5.0, 9.6, 8.727272727272727)","(3.0, 3.3, 3.2)","(21.0, 46.0, 44.45454545454545)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:40.741429,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.657777777777778)","(81.0, 250.0, 160.0)","(5.0, 9.6, 8.727272727272727)","(3.0, 3.3, 3.1769230769230767)","(21.0, 46.0, 44.45454545454545)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:41.945295,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.657777777777778)","(81.0, 250.0, 169.0)","(5.0, 9.6, 9.114285714285714)","(3.0, 3.3, 3.1769230769230767)","(21.0, 46.0, 42.63636363636363)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:43.142327,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.652727272727273)","(81.0, 250.0, 169.0)","(5.0, 9.2, 8.91764705882353)","(3.0, 3.3, 3.1769230769230767)","(21.0, 44.0, 42.63636363636363)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:44.357725,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 169.0)","(5.0, 9.2, 8.91764705882353)","(3.0, 3.3, 3.1769230769230767)","(21.0, 44.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:45.534878,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 169.0)","(5.0, 9.2, 8.799999999999999)","(3.0, 3.3, 3.175)","(21.0, 44.0, 40.81818181818182)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:46.707476,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 169.0)","(5.0, 9.2, 8.933333333333332)","(3.0, 3.25, 3.1666666666666665)","(21.0, 42.0, 38.285714285714285)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:47.857736,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 169.0)","(5.0, 9.2, 8.933333333333332)","(3.0, 3.25, 3.1666666666666665)","(21.0, 42.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:48.926748,"(18.0, 48.0, 47.06666666666666)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.933333333333332)","(3.0, 3.25, 3.1666666666666665)","(21.0, 40.0, 39.0)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:50.032370,"(18.0, 50.0, 44.666666666666664)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.6572727272727272)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.933333333333332)","(3.0, 3.25, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:51.142715,"(18.0, 50.0, 44.666666666666664)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.933333333333332)","(3.0, 3.25, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:52.274864,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.799999999999999)","(3.0, 3.25, 3.2666666666666666)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:53.355590,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.799999999999999)","(3.0, 3.35, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:54.508251,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.844444444444445)","(3.0, 3.3, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:55.587524,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.971428571428572)","(3.0, 3.3, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:56.642099,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.971428571428572)","(3.0, 3.3, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:57.696876,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.971428571428572)","(3.0, 3.3, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 15:59:58.838703,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.971428571428572)","(3.0, 3.3, 3.1666666666666665)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:00.109697,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.3, 3.173076923076923)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:01.261343,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.25, 3.173076923076923)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:02.397398,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.25, 3.15)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:03.568871,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 52.625)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.25, 3.191176470588235)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:04.785989,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.25, 3.191176470588235)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:05.944828,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.933333333333334)","(3.0, 3.25, 3.307142857142857)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:07.091115,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.577777777777778)","(3.0, 3.35, 3.2166666666666663)","(21.0, 40.0, 37.46153846153846)","(7.5, 10.5, 9.583333333333334)"
04-01-2023 16:00:08.149046,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.2, 8.8)","(3.0, 3.3, 3.186363636363636)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:09.231564,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.0, 8.925)","(3.0, 3.3, 3.186363636363636)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:10.347882,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 180.0)","(5.0, 9.0, 8.925)","(3.0, 3.3, 3.186363636363636)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:11.494370,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.0, 8.925)","(3.0, 3.3, 3.186363636363636)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:12.720462,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.0, 8.925)","(3.0, 3.3, 3.186363636363636)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:13.791880,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.0, 8.833333333333334)","(3.0, 3.3, 3.191176470588235)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:14.961802,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.0, 8.666666666666666)","(3.0, 3.25, 3.191176470588235)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:16.009626,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.666666666666666)","(3.0, 3.25, 3.191176470588235)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
04-01-2023 16:00:17.107805,"(18.0, 55.0, 50.333333333333336)","(16.0, 55.0, 49.3)","(2.2, 2.68, 2.63)","(81.0, 250.0, 171.25)","(5.0, 9.2, 8.91764705882353)","(3.0, 3.25, 3.191176470588235)","(21.0, 40.0, 37.64285714285714)","(7.5, 10.5, 9.644444444444444)"
