,Straight Shot,Defer Fire,Big Time Express,Big Time Epic,Adobe Don,Just Like Lucy,Livin On Love
04-01-2023 11:27:53.864697,"(12.0, 25.0, 22.0)","(3.8, 6.4, 5.176923076923077)","(3.0, 5.1, 5.1875)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 97.9)","(8.5, 17.0, 13.625)"
04-01-2023 11:27:54.897041,"(12.0, 25.0, 22.0)","(3.8, 7.0, 6.59375)","(3.0, 5.5, 5.1875)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 97.9)","(8.5, 17.0, 13.625)"
04-01-2023 11:27:55.906633,"(12.0, 25.0, 22.0)","(3.8, 7.4, 6.9437500000000005)","(3.0, 5.7, 5.362500000000001)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 97.9)","(8.5, 17.0, 13.625)"
04-01-2023 11:27:56.934542,"(12.0, 25.0, 22.0)","(3.8, 7.4, 6.9437500000000005)","(3.0, 5.7, 5.362500000000001)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 97.9)","(8.5, 17.0, 13.625)"
04-01-2023 11:27:57.970221,"(12.0, 25.0, 22.0)","(3.8, 7.4, 6.9437500000000005)","(3.0, 5.7, 5.362500000000001)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:27:59.048153,"(12.0, 25.0, 22.0)","(3.8, 7.4, 6.9437500000000005)","(3.0, 5.7, 5.362500000000001)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:00.124076,"(12.0, 25.0, 22.0)","(3.8, 6.4, 5.176923076923077)","(3.0, 5.1, 3.98)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:01.140390,"(12.0, 25.0, 22.0)","(3.8, 6.4, 5.176923076923077)","(3.0, 5.1, 3.98)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:02.130973,"(12.0, 25.0, 22.0)","(3.8, 6.4, 5.176923076923077)","(3.0, 5.1, 3.98)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:03.106265,"(12.0, 25.0, 22.0)","(3.8, 6.4, 5.176923076923077)","(3.0, 5.1, 3.98)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:04.060443,"(12.0, 25.0, 22.0)","(3.8, 6.4, 4.981818181818182)","(3.0, 5.1, 3.838461538461538)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:05.010947,"(12.0, 25.0, 22.272727272727273)","(3.8, 6.4, 4.981818181818182)","(3.0, 5.1, 3.838461538461538)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:05.958858,"(12.0, 25.0, 22.272727272727273)","(3.8, 6.8, 6.3)","(3.0, 5.3, 4.925)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:06.958284,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.5, 5.091666666666667)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:07.972989,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.7, 4.942857142857143)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:08.922705,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.9, 5.425000000000001)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 78.8)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:09.936173,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6574999999999998)","(21.0, 170.0, 84.5)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:10.944230,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:11.968050,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:13.040447,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:14.137901,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:15.142496,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.466666666666667)","(3.0, 5.8, 4.195833333333333)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:16.118961,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 5.375)","(3.0, 5.8, 3.3325)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:17.074275,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.05)","(2.45, 3.9, 2.605)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:18.017502,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.05)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:19.006041,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.05)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:20.052861,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.05)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:21.085956,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.05)","(2.45, 3.9, 2.6225)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:22.124217,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:23.082592,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:24.043132,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:25.026010,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:26.028643,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:26.999829,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:28.010794,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 3.332222222222222)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:28.960310,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 2.64)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:29.965836,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.359999999999999)","(3.0, 5.8, 4.45)","(2.45, 3.9, 2.64)","(21.0, 170.0, 89.52941176470588)","(21.0, 160.0, 36.7)","(8.5, 17.0, 13.625)"
04-01-2023 11:28:30.944662,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.709090909090909)","(3.0, 5.8, 4.211764705882353)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:32.051743,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:33.307632,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:34.348362,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:35.486236,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:36.624783,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:37.802219,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:38.921447,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:40.015924,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:41.027993,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:42.037548,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:42.995497,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:44.033305,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:45.033187,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:46.048518,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1799999999999997)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:47.054766,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.0716666666666668)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:48.061718,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:49.123763,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:50.213651,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:51.496654,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:52.498921,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 38.22222222222222)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:53.575989,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 38.22222222222222)","(8.5, 16.0, 14.666666666666666)"
04-01-2023 11:28:54.532115,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:28:55.427475,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:28:56.417612,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:28:57.434198,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:28:58.513404,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:28:59.579685,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.376842105263158)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:00.646674,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 3.929411764705882)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:01.648621,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:02.624733,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.094736842105263)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:03.606627,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:04.511597,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:05.506420,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:06.519693,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:07.569724,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:08.623085,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:09.669858,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.76923076923077)"
04-01-2023 11:29:10.665590,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.933333333333334)"
04-01-2023 11:29:11.694226,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.933333333333334)"
04-01-2023 11:29:12.677019,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.933333333333334)"
04-01-2023 11:29:13.700988,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.933333333333334)"
04-01-2023 11:29:14.709535,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:15.737040,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:16.649088,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:17.601072,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:18.505989,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:19.473377,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:20.394230,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:21.308960,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:22.267555,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.1353846153846154)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.5)"
04-01-2023 11:29:23.190413,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.009090909090909)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 14.44)"
04-01-2023 11:29:24.143093,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.8, 4.045)","(2.45, 3.9, 3.009090909090909)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 10.3)"
04-01-2023 11:29:25.049000,"(12.0, 25.0, 22.272727272727273)","(3.8, 6.8, 6.338461538461539)","(3.0, 5.7, 5.122222222222223)","(2.45, 3.9, 3.3555555555555556)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 10.3)"
04-01-2023 11:29:26.019074,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.7, 5.122222222222223)","(2.45, 3.9, 3.3842105263157896)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 10.3)"
04-01-2023 11:29:27.003658,"(12.0, 25.0, 22.272727272727273)","(3.8, 7.0, 6.7333333333333325)","(3.0, 5.7, 5.122222222222223)","(2.45, 3.9, 3.3842105263157896)","(21.0, 170.0, 107.81818181818181)","(21.0, 160.0, 36.7)","(8.5, 16.0, 10.3)"
