,Furious Angel,Wheres Walter,Rogan Bale,Ramstein Bale,What A Spirit,Nigerian Kaboom,Slingshot Sudoku,My Names Karen
11-01-2023 18:58:39.083182,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2775)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.9)","(4.6, 5.8, 5.763636363636364)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.893333333333334)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:40.247635,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2775)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.75)","(4.6, 5.8, 5.733333333333333)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.893333333333334)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:41.273338,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2775)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.794117647058824)","(4.6, 5.8, 5.771428571428571)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.893333333333334)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:42.260532,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2775)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.794117647058824)","(4.6, 5.8, 5.771428571428571)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.893333333333334)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:43.298819,"(4.8, 6.2, 6.066666666666666)","(2.7, 3.3, 3.2775)","(16.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.928571428571429)","(4.6, 5.8, 5.771428571428571)","(26.0, 40.0, 39.23076923076923)","(7.5, 10.5, 9.88)","(7.0, 8.8, 8.647619047619049)"
11-01-2023 18:58:44.285527,"(4.8, 6.2, 6.044444444444444)","(2.7, 3.3, 3.2775)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.75)","(4.8, 5.8, 5.771428571428571)","(26.0, 40.0, 39.45454545454545)","(7.5, 10.5, 9.970731707317073)","(7.0, 8.8, 8.5)"
11-01-2023 18:58:45.309512,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.3, 3.2712962962962964)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.9)","(4.8, 5.8, 5.771428571428571)","(26.0, 40.0, 42.62068965517241)","(7.5, 10.5, 9.88)","(7.0, 8.8, 8.588235294117647)"
11-01-2023 18:58:46.326072,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.35, 3.3414772727272726)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.75)","(4.8, 5.8, 5.673333333333334)","(26.0, 44.0, 42.333333333333336)","(7.5, 10.5, 9.88)","(7.0, 8.8, 8.645714285714286)"
11-01-2023 18:58:47.372090,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.4, 3.3743589743589744)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.75)","(4.8, 5.7, 5.673333333333334)","(26.0, 44.0, 49.46666666666667)","(7.5, 10.5, 9.88)","(7.0, 8.8, 8.561904761904762)"
11-01-2023 18:58:48.446942,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.4, 3.3545454545454545)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.9)","(4.8, 5.7, 5.6)","(26.0, 50.0, 48.22222222222222)","(7.5, 10.5, 9.88)","(7.0, 8.6, 8.488)"
11-01-2023 18:58:49.607521,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.45, 3.401923076923077)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.785714285714286)","(4.8, 5.6, 5.494736842105263)","(26.0, 50.0, 47.6)","(7.5, 10.5, 9.957500000000001)","(7.0, 8.6, 8.492307692307692)"
11-01-2023 18:58:50.709562,"(5.0, 6.2, 6.044444444444444)","(2.7, 3.45, 3.4138888888888888)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.0, 14.785714285714286)","(4.8, 5.6, 5.6375)","(26.0, 48.0, 49.53846153846154)","(7.5, 10.5, 9.383333333333333)","(7.0, 8.6, 8.448275862068964)"
11-01-2023 18:58:51.822206,"(5.0, 6.2, 6.0600000000000005)","(2.7, 3.45, 3.4096153846153845)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 15.115384615384615)","(4.8, 5.7, 5.559259259259259)","(26.0, 50.0, 48.857142857142854)","(7.5, 9.6, 9.383333333333333)","(7.0, 8.6, 8.448275862068964)"
11-01-2023 18:58:52.943523,"(5.0, 6.2, 6.0600000000000005)","(2.7, 3.45, 3.434375)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 14.884615384615385)","(4.8, 5.6, 5.559259259259259)","(26.0, 50.0, 49.666666666666664)","(7.5, 9.6, 9.03030303030303)","(7.0, 8.6, 8.43030303030303)"
11-01-2023 18:58:54.113483,"(5.0, 6.2, 6.066666666666666)","(2.7, 3.45, 3.4385135135135134)","(17.0, 22.0, 21.77777777777778)","(13.0, 15.5, 15.029411764705882)","(4.8, 5.6, 5.559259259259259)","(26.0, 50.0, 48.857142857142854)","(7.5, 9.2, 8.985714285714286)","(7.0, 8.6, 8.43030303030303)"
11-01-2023 18:58:55.218874,"(5.0, 6.2, 6.066666666666666)","(2.7, 3.45, 3.4434306569343067)","(17.0, 22.0, 21.23076923076923)","(13.0, 15.5, 14.833333333333334)","(4.8, 5.6, 5.617391304347826)","(26.0, 50.0, 47.77777777777778)","(7.5, 9.2, 8.985714285714286)","(7.0, 8.6, 8.581818181818182)"
11-01-2023 18:58:56.328963,"(5.0, 6.2, 6.12)","(2.7, 3.5, 3.479816513761468)","(17.0, 21.0, 20.88888888888889)","(13.0, 15.5, 14.833333333333334)","(4.8, 5.7, 5.6049999999999995)","(26.0, 48.0, 49.368421052631575)","(7.5, 9.2, 8.985714285714286)","(7.0, 8.8, 8.581818181818182)"
11-01-2023 18:58:57.388583,"(5.0, 6.2, 6.12)","(2.7, 3.5, 3.4747899159663866)","(17.0, 21.0, 20.88888888888889)","(13.0, 16.0, 15.93939393939394)","(4.8, 5.7, 5.6049999999999995)","(26.0, 50.0, 49.1)","(7.5, 9.2, 8.985714285714286)","(7.0, 8.8, 8.363636363636363)"
11-01-2023 18:58:58.460979,"(5.0, 6.2, 6.092307692307692)","(2.7, 3.5, 3.487755102040816)","(17.0, 21.0, 20.88888888888889)","(13.0, 16.5, 16.166666666666668)","(4.8, 5.7, 5.632142857142857)","(26.0, 50.0, 48.63636363636363)","(7.5, 9.2, 8.985714285714286)","(7.0, 8.4, 8.365714285714287)"
11-01-2023 18:58:59.487876,"(5.0, 6.2, 6.15)","(2.7, 3.55, 3.5075)","(17.0, 21.0, 20.88888888888889)","(13.0, 16.5, 16.3)","(4.8, 5.7, 5.632142857142857)","(26.0, 50.0, 48.63636363636363)","(7.5, 9.2, 8.94054054054054)","(7.0, 8.4, 8.302439024390244)"
11-01-2023 18:59:00.546512,"(5.0, 6.2, 5.96)","(2.7, 3.55, 3.5183823529411766)","(17.0, 21.0, 20.88888888888889)","(13.0, 16.5, 16.32758620689655)","(4.8, 5.7, 5.635593220338984)","(26.0, 50.0, 49.666666666666664)","(7.5, 9.2, 8.9625)","(7.0, 8.4, 8.302439024390244)"
11-01-2023 18:59:01.582626,"(5.0, 6.2, 5.923076923076923)","(2.7, 3.55, 3.519718309859155)","(17.0, 21.0, 20.88888888888889)","(13.0, 16.5, 16.3)","(4.8, 5.7, 5.635593220338984)","(26.0, 50.0, 49.78947368421053)","(7.5, 9.2, 8.933333333333334)","(7.0, 8.4, 8.271186440677967)"
11-01-2023 18:59:02.647991,"(5.0, 6.2, 5.921428571428572)","(2.7, 3.55, 3.525)","(17.0, 22.0, 20.63157894736842)","(13.0, 16.5, 16.416666666666668)","(4.8, 5.5, 5.407692307692308)","(26.0, 50.0, 49.878787878787875)","(7.5, 9.2, 8.933333333333334)","(7.0, 8.4, 8.25925925925926)"
11-01-2023 18:59:03.711106,"(5.0, 6.2, 6.0)","(2.7, 3.55, 3.5365079365079364)","(17.0, 22.0, 21.0)","(13.0, 16.5, 16.147058823529413)","(4.8, 5.5, 5.411627906976744)","(26.0, 50.0, 49.875)","(7.5, 9.2, 8.926829268292684)","(7.0, 8.4, 8.246153846153847)"
11-01-2023 18:59:04.769040,"(5.0, 6.0, 5.953333333333333)","(2.7, 3.6, 3.5957831325301206)","(17.0, 22.0, 20.545454545454547)","(13.0, 16.5, 16.0)","(4.8, 5.5, 5.375)","(26.0, 50.0, 49.875)","(7.5, 9.2, 8.926829268292684)","(7.0, 8.4, 8.254545454545454)"
11-01-2023 18:59:05.868370,"(5.0, 6.0, 5.984)","(2.7, 3.6, 3.5967105263157895)","(17.0, 22.0, 20.545454545454547)","(13.0, 16.5, 15.736842105263158)","(4.8, 5.4, 5.36923076923077)","(26.0, 50.0, 49.875)","(7.5, 9.2, 8.933333333333334)","(7.0, 8.4, 8.254545454545454)"
11-01-2023 18:59:06.951797,"(5.0, 6.0, 5.953333333333333)","(2.7, 3.6, 3.593939393939394)","(17.0, 22.0, 20.75)","(13.0, 16.0, 15.782608695652174)","(4.8, 5.4, 5.288888888888889)","(26.0, 50.0, 49.875)","(7.5, 9.2, 8.974358974358974)","(7.0, 8.4, 8.25925925925926)"
11-01-2023 18:59:07.987895,"(5.0, 6.2, 5.909375000000001)","(2.7, 3.6, 3.593939393939394)","(17.0, 22.0, 20.6)","(13.0, 16.0, 15.625)","(4.8, 5.4, 5.27391304347826)","(26.0, 50.0, 54.45454545454545)","(7.5, 9.2, 8.95111111111111)","(7.0, 8.4, 8.371428571428572)"
11-01-2023 18:59:09.090201,"(5.0, 6.0, 5.902222222222222)","(2.7, 3.65, 3.625652173913043)","(17.0, 22.0, 20.6)","(13.0, 16.0, 15.558823529411764)","(4.8, 5.3, 5.225)","(26.0, 55.0, 53.54054054054054)","(7.5, 9.2, 8.95111111111111)","(7.0, 8.4, 8.466666666666667)"
11-01-2023 18:59:10.167346,"(5.0, 6.0, 5.902222222222222)","(2.7, 3.65, 3.6196969696969696)","(17.0, 22.0, 20.545454545454547)","(13.0, 16.5, 15.923076923076923)","(4.8, 5.3, 5.279166666666667)","(26.0, 55.0, 53.75)","(7.5, 9.2, 8.95813953488372)","(7.0, 8.6, 8.485714285714286)"
11-01-2023 18:59:11.280000,"(5.0, 6.0, 5.902222222222222)","(2.7, 3.65, 3.6196969696969696)","(17.0, 22.0, 20.545454545454547)","(13.0, 16.0, 15.75)","(4.8, 5.3, 5.286111111111111)","(26.0, 55.0, 51.5)","(7.5, 9.2, 8.95813953488372)","(7.0, 8.6, 8.505882352941176)"
11-01-2023 18:59:12.330066,"(5.0, 6.0, 5.892682926829268)","(2.7, 3.65, 3.5925925925925926)","(17.0, 22.0, 20.545454545454547)","(13.0, 16.5, 15.736842105263158)","(4.8, 5.3, 5.2172413793103445)","(26.0, 55.0, 56.666666666666664)","(7.5, 9.2, 8.94054054054054)","(7.0, 8.6, 8.549999999999999)"
11-01-2023 18:59:13.500840,"(5.0, 6.0, 5.8428571428571425)","(2.7, 3.65, 3.603521126760563)","(17.0, 22.0, 20.75)","(13.0, 16.0, 15.782608695652174)","(4.8, 5.3, 5.225)","(26.0, 60.0, 56.30769230769231)","(7.5, 9.2, 8.965853658536586)","(7.0, 8.6, 8.5625)"
11-01-2023 18:59:14.594321,"(5.0, 5.9, 5.800000000000001)","(2.8, 3.65, 3.59)","(17.0, 22.0, 20.75)","(13.0, 16.0, 15.782608695652174)","(4.6, 5.3, 5.233333333333333)","(26.0, 60.0, 56.666666666666664)","(7.5, 9.2, 8.974358974358974)","(6.5, 8.8, 8.583783783783785)"
11-01-2023 18:59:15.702460,"(5.0, 5.9, 5.79795918367347)","(2.8, 3.65, 3.587333333333333)","(17.0, 22.0, 20.75)","(13.0, 16.0, 15.636363636363637)","(4.6, 5.3, 5.2384615384615385)","(26.0, 60.0, 57.27272727272727)","(7.5, 9.2, 8.962162162162162)","(6.5, 8.8, 8.600000000000001)"
11-01-2023 18:59:16.832826,"(5.0, 5.9, 5.79795918367347)","(2.8, 3.65, 3.587333333333333)","(17.0, 22.0, 20.75)","(13.0, 16.0, 15.636363636363637)","(4.6, 5.3, 5.172727272727273)","(26.0, 60.0, 57.27272727272727)","(7.5, 9.2, 8.9875)","(6.5, 8.8, 8.637500000000001)"
11-01-2023 18:59:17.858260,"(5.0, 5.9, 5.79795918367347)","(2.8, 3.65, 3.59)","(17.0, 22.0, 20.857142857142858)","(13.0, 16.0, 15.636363636363637)","(4.6, 5.2, 5.18)","(26.0, 60.0, 57.27272727272727)","(7.5, 9.2, 8.9875)","(6.5, 8.8, 8.637500000000001)"
11-01-2023 18:59:18.925853,"(5.0, 5.9, 5.793617021276596)","(2.8, 3.65, 3.59375)","(17.0, 22.0, 20.857142857142858)","(13.0, 16.0, 15.636363636363637)","(4.6, 5.2, 5.182608695652174)","(26.0, 60.0, 56.15384615384615)","(7.5, 9.2, 8.977777777777778)","(6.5, 8.8, 8.647058823529413)"
11-01-2023 18:59:19.983651,"(5.0, 5.9, 5.783720930232558)","(2.8, 3.65, 3.593396226415094)","(17.0, 22.0, 20.22222222222222)","(13.0, 16.0, 15.578947368421053)","(4.6, 5.2, 5.18)","(26.0, 60.0, 59.368421052631575)","(7.5, 9.2, 9.0)","(6.5, 8.8, 8.647058823529413)"
11-01-2023 18:59:21.008312,"(5.0, 5.9, 5.793617021276596)","(2.8, 3.65, 3.595833333333333)","(17.0, 22.0, 20.727272727272727)","(13.0, 16.0, 15.578947368421053)","(4.6, 5.2, 5.18)","(26.0, 60.0, 59.368421052631575)","(7.5, 9.2, 8.9875)","(6.5, 8.8, 8.523076923076923)"
11-01-2023 18:59:22.031216,"(5.0, 5.9, 5.793617021276596)","(2.8, 3.6, 3.5964285714285715)","(17.0, 22.0, 21.266666666666666)","(13.0, 16.0, 15.578947368421053)","(4.6, 5.2, 5.321951219512195)","(26.0, 65.0, 58.75)","(7.5, 9.2, 9.063636363636363)","(6.5, 8.6, 8.372093023255815)"
11-01-2023 18:59:23.133036,"(5.0, 5.9, 5.793617021276596)","(2.8, 3.6, 3.5919354838709676)","(17.0, 22.0, 21.266666666666666)","(13.0, 16.0, 15.166666666666666)","(4.6, 5.4, 5.330864197530865)","(26.0, 65.0, 58.75)","(7.5, 9.2, 8.952)","(6.5, 8.4, 8.57)"
11-01-2023 18:59:24.222148,"(5.0, 5.8, 5.758333333333333)","(2.8, 3.65, 3.5906249999999997)","(17.0, 22.0, 21.085714285714285)","(13.0, 16.0, 15.142857142857142)","(4.6, 5.4, 5.327272727272727)","(26.0, 65.0, 58.4)","(7.5, 9.0, 8.925925925925926)","(6.5, 8.6, 8.55)"
11-01-2023 18:59:25.358921,"(5.0, 5.9, 5.777049180327869)","(2.8, 3.65, 3.5906249999999997)","(17.0, 22.0, 20.974358974358974)","(13.0, 16.0, 14.979166666666666)","(4.6, 5.4, 5.257142857142857)","(26.0, 65.0, 57.142857142857146)","(7.5, 9.0, 8.914285714285715)","(6.5, 8.8, 8.694736842105263)"
11-01-2023 18:59:26.539703,"(5.0, 5.9, 5.731578947368421)","(2.8, 3.65, 3.5888059701492536)","(17.0, 22.0, 21.11764705882353)","(13.0, 15.0, 15.05)","(4.6, 5.3, 5.114285714285714)","(26.0, 65.0, 58.4)","(7.5, 9.0, 8.914285714285715)","(6.5, 9.0, 8.790697674418604)"
11-01-2023 18:59:27.723428,"(5.0, 6.0, 5.831818181818182)","(2.8, 3.65, 3.593421052631579)","(17.0, 22.0, 21.11764705882353)","(13.0, 15.5, 14.0)","(4.6, 5.2, 5.107692307692307)","(26.0, 65.0, 58.4)","(7.5, 9.0, 8.914285714285715)","(6.5, 9.0, 8.73913043478261)"
11-01-2023 18:59:28.930145,"(5.0, 6.2, 5.923684210526316)","(2.8, 3.65, 3.590350877192982)","(17.0, 22.0, 20.974358974358974)","(13.0, 15.0, 14.0)","(4.6, 5.2, 5.2425)","(26.0, 65.0, 58.4)","(7.5, 9.0, 8.959183673469388)","(6.5, 9.0, 8.689655172413794)"
11-01-2023 18:59:30.103913,"(5.0, 6.2, 5.973684210526316)","(2.8, 3.65, 3.6241935483870966)","(17.0, 22.0, 20.91891891891892)","(13.0, 14.5, 13.803030303030303)","(4.6, 5.3, 5.2425)","(31.0, 65.0, 58.4)","(7.5, 9.0, 8.908771929824562)","(6.5, 8.8, 8.621052631578948)"
11-01-2023 18:59:31.205174,"(5.0, 6.2, 5.973684210526316)","(2.8, 3.65, 3.628378378378378)","(17.0, 22.0, 20.0)","(13.0, 14.5, 14.074074074074074)","(4.6, 5.3, 5.103614457831325)","(31.0, 65.0, 58.4)","(7.5, 9.0, 8.948148148148148)","(6.5, 8.8, 8.870588235294118)"
11-01-2023 18:59:32.399032,"(5.0, 6.2, 6.038095238095238)","(2.8, 3.65, 3.5625)","(17.0, 20.0, 19.916666666666668)","(13.0, 14.5, 14.11111111111111)","(4.6, 5.2, 5.07906976744186)","(31.0, 65.0, 58.4)","(7.5, 9.0, 8.853846153846154)","(6.5, 9.0, 9.015384615384615)"
11-01-2023 18:59:33.516406,"(5.0, 6.4, 6.1706666666666665)","(2.8, 3.55, 3.5404761904761903)","(17.0, 20.0, 19.0)","(13.0, 14.5, 14.238095238095237)","(4.6, 5.1, 5.058407079646018)","(31.0, 65.0, 58.4)","(7.5, 9.0, 8.858823529411765)","(6.5, 9.2, 9.127272727272727)"
11-01-2023 18:59:34.582323,"(5.0, 6.4, 6.197701149425288)","(2.8, 3.6, 3.5320388349514564)","(17.0, 19.0, 18.891304347826086)","(13.0, 14.5, 14.236842105263158)","(4.6, 5.2, 5.035114503816794)","(31.0, 65.0, 56.53846153846154)","(7.5, 9.0, 8.6)","(6.5, 9.2, 9.12)"
11-01-2023 18:59:35.729188,"(5.0, 6.4, 6.2465753424657535)","(2.8, 3.55, 3.533333333333333)","(17.0, 19.0, 18.782608695652172)","(13.0, 14.5, 14.321428571428571)","(4.6, 5.2, 5.0765714285714285)","(31.0, 65.0, 60.6)","(7.5, 9.0, 8.661538461538461)","(6.5, 9.2, 9.12)"
11-01-2023 18:59:36.780830,"(5.0, 6.4, 6.25)","(2.8, 3.55, 3.537179487179487)","(17.0, 19.0, 18.8)","(13.0, 14.5, 14.375)","(4.6, 5.2, 5.066666666666666)","(31.0, 65.0, 62.10526315789474)","(7.5, 8.8, 8.704761904761906)","(6.5, 9.2, 9.129411764705882)"
11-01-2023 18:59:37.922452,"(5.0, 6.4, 6.25)","(2.8, 3.55, 3.537179487179487)","(17.0, 18.5, 18.333333333333332)","(13.0, 14.5, 14.375)","(4.6, 5.2, 5.068613138686131)","(31.0, 65.0, 56.0)","(7.5, 8.8, 8.764705882352942)","(6.5, 9.2, 9.129411764705882)"
11-01-2023 18:59:39.034886,"(5.0, 6.4, 6.283333333333333)","(2.8, 3.55, 3.537179487179487)","(17.0, 18.5, 17.954545454545453)","(13.0, 14.5, 14.410714285714286)","(4.6, 5.2, 5.067647058823529)","(31.0, 60.0, 55.625)","(7.5, 8.8, 8.764705882352942)","(6.5, 9.2, 9.438297872340426)"
11-01-2023 18:59:40.148669,"(5.0, 6.4, 6.328888888888889)","(2.8, 3.55, 3.537179487179487)","(16.0, 18.5, 18.071428571428573)","(13.0, 14.5, 14.410714285714286)","(4.6, 5.2, 5.037735849056603)","(31.0, 60.0, 55.625)","(7.5, 8.8, 8.764705882352942)","(6.5, 9.6, 9.430769230769231)"
11-01-2023 18:59:41.273573,"(5.0, 6.4, 6.318367346938776)","(2.8, 3.6, 3.525925925925926)","(16.0, 18.5, 18.071428571428573)","(13.0, 14.5, 14.410714285714286)","(4.6, 5.1, 5.025925925925926)","(31.0, 60.0, 55.333333333333336)","(7.5, 8.8, 8.753846153846155)","(6.5, 9.6, 9.394285714285713)"
11-01-2023 18:59:42.402004,"(5.0, 6.4, 6.357142857142858)","(2.8, 3.6, 3.540944881889764)","(16.0, 19.0, 18.52777777777778)","(13.0, 14.5, 14.4)","(4.6, 5.1, 5.0125)","(31.0, 60.0, 57.27272727272727)","(7.5, 8.8, 8.757142857142858)","(6.5, 9.6, 9.533333333333333)"
11-01-2023 18:59:43.508420,"(5.0, 6.2, 6.193814432989691)","(2.8, 3.65, 3.603030303030303)","(16.0, 18.5, 18.25)","(13.0, 14.5, 14.395833333333334)","(4.6, 5.1, 5.0125)","(31.0, 60.0, 57.27272727272727)","(7.5, 8.8, 8.757142857142858)","(6.5, 9.6, 9.525)"
11-01-2023 18:59:44.601625,"(5.0, 6.4, 6.26)","(2.8, 3.6, 3.5592592592592593)","(16.0, 18.5, 18.25)","(13.0, 14.5, 14.351851851851851)","(4.6, 5.1, 5.0227272727272725)","(31.0, 60.0, 57.27272727272727)","(7.5, 8.8, 8.729411764705882)","(6.5, 9.6, 9.505882352941176)"
11-01-2023 18:59:45.754715,"(5.0, 6.4, 6.252631578947368)","(2.8, 3.6, 3.550617283950617)","(16.0, 18.5, 18.25)","(13.0, 14.5, 14.14)","(4.6, 5.1, 5.033333333333333)","(31.0, 60.0, 57.27272727272727)","(7.5, 9.0, 8.79)","(6.5, 9.6, 9.473684210526315)"
11-01-2023 18:59:46.926442,"(5.0, 6.4, 6.297872340425532)","(2.8, 3.5, 3.4854545454545454)","(16.0, 18.5, 18.363636363636363)","(13.0, 14.5, 14.078125)","(4.6, 5.1, 5.0512195121951216)","(31.0, 60.0, 53.92857142857143)","(7.5, 9.0, 8.842424242424242)","(6.5, 9.6, 9.546341463414635)"
11-01-2023 18:59:48.084542,"(5.0, 6.4, 6.300000000000001)","(2.8, 3.55, 3.4893617021276597)","(16.0, 18.5, 18.363636363636363)","(13.0, 14.5, 14.064102564102564)","(4.6, 5.1, 5.0512195121951216)","(31.0, 55.0, 53.92857142857143)","(7.5, 9.0, 8.816216216216215)","(6.5, 9.8, 9.670588235294117)"
11-01-2023 18:59:49.203593,"(5.0, 6.4, 6.301818181818182)","(2.8, 3.5, 3.4893617021276597)","(16.0, 18.5, 18.041666666666668)","(13.0, 14.5, 14.633333333333333)","(4.4, 5.1, 5.041509433962264)","(31.0, 55.0, 54.23076923076923)","(7.5, 9.0, 8.76842105263158)","(6.5, 10.0, 9.926717557251909)"
11-01-2023 18:59:50.398155,"(5.0, 6.4, 6.301818181818182)","(2.8, 3.5, 3.460891089108911)","(16.0, 18.5, 18.14516129032258)","(13.0, 15.0, 14.73076923076923)","(4.4, 5.1, 5.044444444444444)","(31.0, 55.0, 54.23076923076923)","(7.5, 8.8, 8.728)","(6.5, 10.0, 9.95357142857143)"
11-01-2023 18:59:51.640500,"(5.0, 6.4, 6.336842105263158)","(2.8, 3.5, 3.45752688172043)","(16.0, 18.5, 18.125)","(13.0, 15.0, 14.73076923076923)","(4.4, 5.1, 5.064)","(31.0, 55.0, 54.23076923076923)","(7.5, 8.8, 8.728)","(6.5, 10.0, 9.967567567567567)"
11-01-2023 18:59:52.774420,"(5.0, 6.4, 6.336842105263158)","(2.8, 3.5, 3.426851851851852)","(16.0, 18.5, 18.26923076923077)","(13.0, 15.0, 14.666666666666666)","(4.4, 5.1, 5.081355932203389)","(31.0, 55.0, 54.23076923076923)","(7.5, 8.8, 8.728)","(7.0, 10.0, 9.965277777777779)"
11-01-2023 18:59:53.957182,"(5.0, 6.4, 6.29433962264151)","(2.8, 3.5, 3.482828282828283)","(16.0, 18.5, 18.27777777777778)","(13.0, 15.0, 14.863636363636363)","(4.4, 5.1, 5.069565217391304)","(31.0, 55.0, 54.285714285714285)","(7.5, 8.8, 8.556521739130435)","(7.0, 10.5, 10.016666666666667)"
11-01-2023 18:59:55.132869,"(5.0, 6.4, 6.295454545454546)","(2.8, 3.5, 3.485)","(16.0, 18.5, 17.87037037037037)","(13.0, 15.0, 14.875)","(4.4, 5.1, 5.084313725490196)","(31.0, 55.0, 54.285714285714285)","(7.5, 8.6, 8.37560975609756)","(7.0, 10.5, 10.037735849056604)"
11-01-2023 18:59:56.283845,"(5.0, 6.4, 6.321126760563381)","(2.8, 3.5, 3.4776785714285716)","(16.0, 18.0, 18.14516129032258)","(13.0, 15.0, 15.13265306122449)","(4.4, 5.1, 5.078787878787879)","(31.0, 55.0, 54.285714285714285)","(7.5, 8.4, 8.508333333333333)","(7.0, 10.5, 9.971428571428572)"
11-01-2023 18:59:57.405124,"(5.0, 6.4, 6.216326530612245)","(2.8, 3.5, 3.4443548387096774)","(16.0, 18.5, 18.076923076923077)","(13.0, 15.5, 15.153846153846153)","(4.4, 5.2, 5.08)","(31.0, 55.0, 54.285714285714285)","(7.5, 8.6, 8.529032258064516)","(7.0, 10.0, 10.16)"
11-01-2023 18:59:58.488865,"(5.0, 6.4, 6.235294117647059)","(2.8, 3.5, 3.452127659574468)","(16.0, 18.5, 18.076923076923077)","(13.0, 15.5, 15.153846153846153)","(4.4, 5.2, 5.06890756302521)","(31.0, 55.0, 54.583333333333336)","(7.0, 8.6, 8.691525423728814)","(7.0, 10.5, 10.290909090909091)"
11-01-2023 18:59:59.517345,"(5.0, 6.4, 6.214285714285714)","(2.8, 3.5, 3.4514285714285715)","(16.0, 18.5, 18.09090909090909)","(13.0, 15.5, 15.294871794871796)","(4.4, 5.2, 5.148936170212766)","(31.0, 55.0, 54.6551724137931)","(7.0, 8.8, 8.581818181818182)","(7.0, 10.5, 9.620000000000001)"
11-01-2023 19:00:00.597363,"(5.0, 6.4, 6.2250000000000005)","(2.8, 3.4, 3.359915611814346)","(16.0, 18.5, 17.7)","(13.0, 15.5, 15.294871794871796)","(4.4, 5.2, 5.251282051282051)","(31.0, 55.0, 54.6)","(7.0, 8.8, 8.635714285714286)","(7.0, 10.5, 9.312820512820513)"
11-01-2023 19:00:01.658230,"(5.0, 6.4, 6.26875)","(2.8, 3.4, 3.3661764705882353)","(16.0, 18.5, 17.9)","(13.0, 15.5, 15.276315789473685)","(4.4, 5.3, 5.239805825242718)","(31.0, 55.0, 56.25)","(7.0, 8.8, 8.502702702702702)","(7.0, 9.4, 9.63225806451613)"
11-01-2023 19:00:02.779780,"(5.0, 6.4, 6.216867469879518)","(2.8, 3.4, 3.3598425196850394)","(16.0, 18.5, 17.8)","(13.0, 15.5, 15.225)","(4.4, 5.3, 5.269767441860465)","(31.0, 60.0, 56.15384615384615)","(7.0, 8.6, 8.670967741935485)","(7.0, 9.8, 9.563636363636364)"
11-01-2023 19:00:03.959878,"(5.0, 6.4, 6.201398601398601)","(2.8, 3.4, 3.3559071729957806)","(16.0, 18.5, 17.970588235294116)","(13.0, 15.5, 15.225)","(4.4, 5.3, 5.275)","(31.0, 60.0, 56.15384615384615)","(7.0, 8.8, 8.675675675675675)","(7.0, 9.8, 9.54468085106383)"
11-01-2023 19:00:05.422775,"(5.0, 6.4, 6.293150684931507)","(2.8, 3.35, 3.2879032258064513)","(16.0, 18.5, 18.13888888888889)","(13.0, 15.5, 15.26086956521739)","(4.4, 5.3, 5.29074074074074)","(31.0, 60.0, 56.15384615384615)","(7.0, 8.8, 8.7)","(7.0, 9.8, 9.612499999999999)"
11-01-2023 19:00:06.848532,"(5.0, 6.4, 6.233333333333333)","(2.8, 3.3, 3.2966666666666664)","(16.0, 18.5, 18.357142857142858)","(13.0, 15.5, 15.261363636363637)","(4.4, 5.3, 5.294594594594594)","(31.0, 60.0, 57.69230769230769)","(7.0, 8.8, 8.7)","(7.0, 9.8, 9.608695652173912)"
