,Storm Rose,Drink Jacks,Mad Monday,Dream Dancer,My Gal Cookie,Wind And Fire,Louie Luxe,Bundy Bounce
09-01-2023 13:06:32.930560,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:34.009113,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:35.131031,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:36.322356,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:37.388703,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:38.394899,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:39.526816,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.4714285714285715)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 9.166666666666666)"
09-01-2023 13:06:40.656817,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:41.845395,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:42.901517,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:43.982985,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:45.145868,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:46.290489,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:47.422940,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:48.645427,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.774999999999999)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:49.716653,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.366666666666667)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 15.5, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:50.851067,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.157142857142857)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:52.039065,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.0)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:53.350047,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.0)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:54.570859,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.2, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:55.767759,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:56.905670,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:58.095980,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:06:59.274919,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:00.393194,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.35)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:01.602160,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.0, 7.033333333333333)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.16)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:02.828320,"(5.5, 10.0, 7.4399999999999995)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.6, 7.033333333333333)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.571428571428571)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:04.202876,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.6, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.166666666666668)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:05.478967,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 11.444444444444445)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:06.823344,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:08.032416,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:09.196426,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:10.357182,"(5.5, 10.0, 7.714285714285714)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 21.0)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.68)"
09-01-2023 13:07:11.515197,"(5.5, 10.0, 8.0)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 8.35)"
09-01-2023 13:07:12.730582,"(5.5, 9.8, 8.600000000000001)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:14.042106,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:15.335491,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:16.683439,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:17.918574,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 14.0, 10.64)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:19.150508,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:20.408892,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:21.611932,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:22.802253,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:23.929152,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 46.46153846153846)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:25.133042,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 220.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:26.305010,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.490909090909092)","(5.0, 11.0, 6.84)"
09-01-2023 13:07:27.501288,"(5.5, 10.0, 8.933333333333334)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.45)","(5.0, 11.0, 9.266666666666666)"
09-01-2023 13:07:28.709773,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 12.45)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:29.925237,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 13.5, 13.850000000000001)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:31.161119,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:32.325872,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:33.474082,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:34.622650,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:35.789857,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:37.005379,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:38.132734,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.14)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 121.0)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:39.346832,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.1)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 150.66666666666669)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.6000000000000005)"
09-01-2023 13:07:40.483637,"(5.5, 10.0, 7.866666666666666)","(2.9, 3.7, 3.1)","(5.5, 9.6, 7.65)","(5.0, 9.4, 7.75)","(31.0, 210.0, 180.33333333333334)","(11.0, 34.0, 27.666666666666664)","(8.5, 15.5, 13.833333333333334)","(5.0, 11.0, 7.754545454545455)"
09-01-2023 13:07:41.575861,"(5.5, 9.8, 7.6571428571428575)","(2.9, 3.7, 3.1)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.75)","(31.0, 210.0, 180.33333333333334)","(11.0, 34.0, 24.5)","(8.5, 15.5, 11.75)","(5.0, 11.0, 7.5)"
09-01-2023 13:07:42.607541,"(5.5, 9.6, 7.733333333333333)","(2.9, 3.7, 3.1)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 34.0, 24.5)","(8.5, 15.5, 11.75)","(5.0, 10.5, 7.5)"
09-01-2023 13:07:43.702565,"(5.5, 9.4, 8.1)","(2.9, 3.65, 3.097)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.6)","(31.0, 210.0, 180.33333333333334)","(11.0, 34.0, 24.5)","(8.5, 15.5, 12.375)","(5.0, 10.5, 9.133333333333333)"
09-01-2023 13:07:44.788630,"(5.5, 9.4, 9.094117647058823)","(2.9, 3.6, 3.2636363636363637)","(5.5, 9.6, 9.21)","(5.0, 9.2, 8.3)","(31.0, 210.0, 180.33333333333334)","(11.0, 34.0, 26.333333333333336)","(8.5, 15.5, 12.375)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:45.979000,"(5.5, 9.4, 9.094117647058823)","(2.9, 3.55, 3.209090909090909)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.5, 12.375)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:47.139249,"(5.5, 9.4, 9.094117647058823)","(2.9, 3.5, 3.209090909090909)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.5, 15.0)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:48.271780,"(5.5, 9.6, 9.010526315789473)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.5, 15.0)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:49.406416,"(5.5, 9.6, 9.010526315789473)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.5, 13.0)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:50.516056,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.21)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 180.33333333333334)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.5, 12.785714285714285)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:51.701688,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 210.0, 163.66666666666666)","(11.0, 32.0, 26.333333333333336)","(8.5, 14.5, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:52.882017,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:54.090919,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:55.311827,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:56.532592,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:57.699869,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:07:58.910004,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.9741935483870967)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:00.106145,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.958333333333333)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:01.275540,"(5.5, 9.6, 9.425)","(2.9, 3.45, 2.958333333333333)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:02.557835,"(5.5, 9.6, 9.399999999999999)","(2.9, 3.45, 2.9827272727272724)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:03.808294,"(5.5, 9.6, 9.399999999999999)","(2.9, 3.4, 2.9827272727272724)","(5.5, 9.6, 9.166666666666666)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 150.5)","(11.0, 32.0, 26.333333333333336)","(8.5, 15.0, 12.136363636363637)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:05.093119,"(5.5, 9.6, 9.399999999999999)","(2.9, 3.35, 2.9416666666666664)","(5.5, 9.6, 8.863157894736842)","(5.0, 9.4, 7.640000000000001)","(31.0, 190.0, 108.0)","(11.0, 32.0, 27.76923076923077)","(8.5, 15.0, 11.5)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:06.333631,"(5.5, 9.6, 8.04)","(2.9, 3.3, 2.9857142857142858)","(5.5, 9.6, 8.863157894736842)","(5.0, 9.4, 7.640000000000001)","(31.0, 180.0, 108.0)","(11.0, 30.0, 27.76923076923077)","(8.5, 14.0, 11.5)","(5.0, 10.5, 7.8999999999999995)"
09-01-2023 13:08:07.544907,"(5.5, 9.4, 8.3)","(2.9, 3.25, 2.9466666666666668)","(5.5, 9.6, 8.899999999999999)","(5.0, 9.4, 7.640000000000001)","(31.0, 180.0, 108.0)","(11.0, 30.0, 27.76923076923077)","(8.5, 14.0, 11.433333333333334)","(5.0, 9.8, 7.24)"
09-01-2023 13:08:08.750221,"(5.5, 9.6, 8.4)","(2.9, 3.25, 2.912)","(5.5, 9.6, 8.966666666666667)","(5.0, 9.4, 8.126315789473685)","(31.0, 180.0, 165.8)","(11.0, 30.0, 23.095238095238095)","(8.5, 14.0, 10.868421052631579)","(5.0, 9.8, 6.828571428571428)"
09-01-2023 13:08:09.907675,"(5.5, 9.4, 8.142857142857142)","(2.9, 3.2, 2.9355555555555557)","(5.5, 9.4, 8.966666666666667)","(5.0, 9.4, 8.126315789473685)","(31.0, 180.0, 129.28571428571428)","(11.0, 30.0, 21.634615384615387)","(8.5, 14.0, 11.75)","(5.0, 9.8, 7.6)"
09-01-2023 13:08:11.018883,"(5.5, 9.4, 8.142857142857142)","(2.9, 3.2, 2.945)","(5.5, 9.2, 8.741176470588236)","(5.0, 9.4, 9.125)","(31.0, 180.0, 146.1904761904762)","(11.0, 30.0, 21.634615384615387)","(8.5, 13.0, 10.803030303030303)","(5.0, 9.6, 7.6)"
09-01-2023 13:08:12.245235,"(5.5, 9.4, 7.48695652173913)","(2.9, 3.2, 2.945)","(5.5, 9.0, 8.371428571428572)","(5.0, 9.4, 8.733333333333334)","(31.0, 180.0, 149.1578947368421)","(11.0, 30.0, 21.40740740740741)","(8.5, 13.0, 10.794117647058824)","(5.0, 9.6, 7.6)"
09-01-2023 13:08:13.491840,"(5.5, 9.4, 7.48695652173913)","(2.9, 3.2, 2.945)","(5.5, 9.0, 8.371428571428572)","(5.0, 9.4, 8.733333333333334)","(31.0, 170.0, 149.1578947368421)","(11.0, 30.0, 21.40740740740741)","(8.5, 13.0, 10.272727272727273)","(5.0, 9.6, 7.6)"
