,Up There Billy,Aston Carlos,Curls Victory,Woodside Zulu,Dash Home,Just Buffy,Denzell Bale
10-01-2023 12:11:02.237129,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 37.95238095238095)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:03.413107,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:04.449830,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:05.463279,"(3.7, 4.9, 4.785714285714286)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:06.473520,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:07.454371,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:08.449873,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:09.473658,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:10.492716,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:11.718075,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:12.737143,"(3.7, 4.9, 4.766666666666667)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:13.836299,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.672222222222222)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:14.867360,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.7, 1.664)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:15.945028,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.72, 1.664)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:17.053223,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.72, 1.664)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:18.118547,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.72, 1.664)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:19.132038,"(3.7, 4.9, 4.842857142857143)","(7.0, 21.0, 19.5)","(1.6, 1.72, 1.664)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:20.370959,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.72, 1.6715384615384614)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:21.359470,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.71, 1.6684615384615384)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:22.380834,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.68, 1.6633333333333333)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:23.580882,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.68, 1.6633333333333333)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:24.703017,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.68, 1.649090909090909)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:25.787292,"(3.7, 4.9, 4.814285714285714)","(7.0, 21.0, 19.5)","(1.6, 1.64, 1.6127272727272728)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:26.838548,"(3.7, 4.9, 4.766666666666667)","(7.0, 21.0, 19.5)","(1.6, 1.64, 1.627)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 31.049999999999997)","(21.0, 50.0, 39.77777777777778)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:27.931287,"(3.7, 5.0, 4.735294117647059)","(7.0, 21.0, 19.5)","(1.6, 1.68, 1.6066666666666667)","(8.0, 23.0, 21.363636363636363)","(19.0, 46.0, 29.176470588235293)","(21.0, 50.0, 34.0)","(17.0, 42.0, 39.0)"
10-01-2023 12:11:29.002364,"(3.8, 5.0, 4.735294117647059)","(7.5, 21.0, 19.5)","(1.6, 1.68, 1.597)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 29.176470588235293)","(21.0, 50.0, 36.46153846153846)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:30.417475,"(3.8, 5.0, 4.884615384615385)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.597)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:31.724624,"(3.8, 5.0, 4.884615384615385)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5912962962962964)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:32.969482,"(3.8, 5.0, 4.884615384615385)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5912962962962964)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:33.989400,"(3.8, 5.0, 4.8)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5912962962962964)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:34.961603,"(3.8, 5.0, 4.8)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5912962962962964)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:35.994685,"(3.8, 5.0, 4.8)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5914285714285714)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 29.846153846153847)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:37.081072,"(3.8, 5.0, 4.8)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5914285714285714)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 29.846153846153847)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:38.226351,"(3.8, 5.0, 4.8)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.5914285714285714)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 29.846153846153847)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:39.519187,"(3.8, 5.0, 4.657142857142857)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.6185185185185185)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 29.846153846153847)","(21.0, 50.0, 39.64705882352941)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:40.891397,"(3.8, 5.0, 4.933333333333334)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.6185185185185185)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:41.997612,"(3.8, 5.1, 4.96)","(7.5, 21.0, 19.5)","(1.6, 1.66, 1.6185185185185185)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 28.9375)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:43.226412,"(3.8, 5.1, 4.96)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.625)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:44.206342,"(3.8, 5.1, 4.96)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.625)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:45.175383,"(3.8, 5.1, 4.96)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.63)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:46.250466,"(3.8, 5.1, 4.96)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.63)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:47.262168,"(3.8, 5.1, 4.6625)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.63)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:48.260052,"(3.8, 5.1, 4.655555555555555)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:49.245031,"(3.8, 5.1, 4.978260869565217)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:50.267136,"(3.8, 5.1, 5.0377777777777775)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:51.424106,"(3.8, 5.1, 5.0377777777777775)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:52.455942,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:53.510392,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:54.538719,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:55.533557,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:56.564673,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:57.507210,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925531914893618)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:58.588384,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:11:59.658499,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:00.754630,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:01.830025,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:02.879909,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:03.908064,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.5925)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:04.960116,"(3.8, 5.1, 5.02)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:06.018354,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:07.044463,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:08.157629,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 32.875)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:09.193143,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:10.227556,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:11.243725,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:12.311773,"(3.8, 5.1, 5.006666666666667)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:13.376740,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:14.446749,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 37.42857142857143)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:15.563959,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 50.0, 34.0)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:16.707712,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 48.0, 45.14285714285714)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:17.838588,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 48.0, 34.666666666666664)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:18.968533,"(3.8, 5.1, 5.041666666666666)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6150632911392404)","(7.5, 23.0, 21.666666666666668)","(21.0, 46.0, 33.64705882352941)","(21.0, 48.0, 33.0)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:20.125804,"(3.8, 5.1, 5.068)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 33.64705882352941)","(21.0, 48.0, 42.6)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:21.214275,"(3.8, 5.2, 4.977777777777778)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 21.363636363636363)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:22.279593,"(3.8, 5.2, 5.1)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:23.297647,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:24.386492,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:25.430108,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:26.519241,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.0)"
10-01-2023 12:12:27.547776,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:28.609746,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:29.595532,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:30.557778,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:31.590792,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:32.769251,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:33.999108,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:35.217277,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:36.354096,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:37.477909,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:38.519394,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:39.590146,"(3.8, 5.2, 5.127272727272727)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:40.588026,"(3.8, 5.2, 5.117948717948718)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:41.684942,"(3.8, 5.2, 5.0687500000000005)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:42.696257,"(3.8, 5.2, 5.0687500000000005)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
10-01-2023 12:12:43.750004,"(3.8, 5.2, 5.0687500000000005)","(7.5, 21.0, 19.5)","(1.6, 1.65, 1.6155)","(7.5, 23.0, 20.75)","(21.0, 46.0, 33.64705882352941)","(21.0, 46.0, 36.285714285714285)","(18.0, 42.0, 39.77777777777778)"
