,My Fathers Son,Galloping Speed,Midnight Rocker,Valor Bale,My Bonneville,Greysynd Shock,Zipping Crusader,Apache Shout
07-01-2023 19:57:45.307008,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 190.0)","(5.5, 7.2, 7.175)","(2.3, 3.0, 3.077391304347826)","(3.6, 4.1, 4.036363636363636)","(5.0, 6.6, 6.463414634146341)","(14.0, 17.5, 17.023809523809526)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:46.423151,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 165.0)","(5.5, 7.2, 7.181818181818182)","(2.3, 3.1, 3.0615384615384613)","(3.6, 4.1, 4.036363636363636)","(5.0, 6.6, 6.434782608695652)","(14.0, 17.5, 16.976190476190474)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:47.671509,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 168.46153846153845)","(5.5, 7.2, 7.16)","(2.3, 3.1, 3.0646341463414632)","(3.6, 4.1, 4.039130434782608)","(5.0, 6.6, 6.434782608695652)","(14.0, 17.5, 16.976190476190474)","(16.0, 21.0, 20.6)"
07-01-2023 19:57:48.935344,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 168.46153846153845)","(5.5, 7.2, 6.9818181818181815)","(2.3, 3.1, 3.073076923076923)","(3.6, 4.1, 4.022222222222222)","(5.0, 6.6, 6.463414634146341)","(14.0, 17.5, 16.976190476190474)","(16.0, 21.0, 20.6)"
07-01-2023 19:57:50.089715,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 168.46153846153845)","(5.5, 7.0, 6.9818181818181815)","(2.3, 3.1, 3.073076923076923)","(3.6, 4.1, 4.033333333333333)","(5.0, 6.6, 6.463414634146341)","(14.0, 17.5, 16.976190476190474)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:51.142896,"(71.0, 160.0, 151.11111111111111)","(81.0, 210.0, 165.0)","(5.5, 7.0, 6.984615384615385)","(2.35, 3.1, 3.073076923076923)","(3.6, 4.1, 4.05)","(5.0, 6.6, 6.463414634146341)","(14.0, 17.5, 17.0)","(16.0, 21.0, 20.4)"
07-01-2023 19:57:52.295174,"(71.0, 160.0, 146.66666666666666)","(81.0, 210.0, 165.0)","(5.5, 7.2, 7.12)","(2.35, 3.0, 2.966153846153846)","(3.6, 4.1, 4.053846153846154)","(5.0, 6.6, 6.463414634146341)","(14.0, 17.5, 17.045454545454547)","(16.0, 21.0, 20.692307692307693)"
07-01-2023 19:57:53.484584,"(71.0, 150.0, 135.0)","(81.0, 210.0, 168.46153846153845)","(5.5, 7.2, 7.153488372093023)","(2.35, 2.98, 2.9916666666666667)","(3.6, 4.1, 4.042857142857143)","(5.0, 6.6, 6.078947368421053)","(14.0, 17.5, 17.045454545454547)","(16.0, 21.0, 21.24)"
07-01-2023 19:57:54.700919,"(71.0, 150.0, 135.0)","(81.0, 210.0, 165.0)","(5.5, 7.4, 7.318181818181818)","(2.35, 3.0, 2.9840579710144928)","(3.5, 4.1, 4.042857142857143)","(5.0, 6.2, 6.093023255813954)","(14.0, 17.5, 17.045454545454547)","(16.0, 23.0, 21.533333333333335)"
07-01-2023 19:57:55.706339,"(71.0, 150.0, 140.0)","(81.0, 210.0, 165.0)","(5.5, 7.4, 7.318181818181818)","(2.35, 3.05, 2.9840579710144928)","(3.5, 4.1, 4.042857142857143)","(5.0, 6.2, 6.129032258064516)","(14.0, 17.5, 17.25)","(16.0, 23.0, 21.482758620689655)"
07-01-2023 19:57:56.822797,"(71.0, 150.0, 135.0)","(81.0, 210.0, 162.35294117647058)","(5.5, 7.4, 7.468041237113402)","(2.35, 2.92, 2.903855421686747)","(3.5, 4.2, 4.039130434782608)","(5.0, 6.4, 6.511111111111111)","(14.0, 17.5, 17.25)","(16.0, 23.0, 21.705882352941178)"
07-01-2023 19:57:57.974215,"(71.0, 160.0, 140.0)","(81.0, 200.0, 165.0)","(5.5, 7.6, 7.468041237113402)","(2.35, 2.94, 2.9047058823529412)","(3.5, 4.1, 4.039130434782608)","(5.0, 6.6, 6.530434782608696)","(14.0, 17.5, 17.25)","(16.0, 23.0, 21.842105263157894)"
07-01-2023 19:57:59.122783,"(71.0, 160.0, 146.66666666666666)","(81.0, 200.0, 153.33333333333334)","(5.5, 7.6, 7.529113924050632)","(2.35, 2.94, 2.9042105263157896)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.554545454545455)","(14.0, 17.5, 16.833333333333332)","(16.0, 23.0, 21.842105263157894)"
07-01-2023 19:58:00.254652,"(71.0, 160.0, 146.66666666666666)","(81.0, 200.0, 153.33333333333334)","(5.5, 7.6, 7.56)","(2.35, 2.94, 2.8514285714285714)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.453333333333333)","(14.0, 17.5, 16.8)","(16.0, 23.0, 21.761904761904763)"
07-01-2023 19:58:01.419956,"(71.0, 160.0, 140.0)","(81.0, 200.0, 153.33333333333334)","(5.5, 7.6, 7.56)","(2.35, 2.88, 2.8577777777777778)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.49)","(14.0, 17.5, 17.045454545454547)","(16.0, 23.0, 21.761904761904763)"
07-01-2023 19:58:02.664208,"(71.0, 160.0, 146.66666666666666)","(81.0, 200.0, 150.0)","(5.5, 7.8, 7.580246913580247)","(2.35, 2.88, 2.8577777777777778)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.494736842105263)","(14.0, 17.5, 17.0)","(16.0, 23.0, 21.761904761904763)"
07-01-2023 19:58:03.833152,"(71.0, 160.0, 140.0)","(81.0, 200.0, 155.55555555555554)","(5.5, 7.8, 7.580246913580247)","(2.35, 2.88, 2.8577777777777778)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.494736842105263)","(13.0, 17.5, 17.0)","(16.0, 23.0, 21.761904761904763)"
07-01-2023 19:58:04.803719,"(71.0, 160.0, 140.0)","(81.0, 200.0, 150.0)","(5.5, 7.8, 7.663703703703703)","(2.35, 2.88, 2.8514285714285714)","(3.5, 4.1, 4.036363636363636)","(5.0, 6.6, 6.509090909090909)","(13.0, 17.5, 17.0)","(16.0, 23.0, 21.761904761904763)"
07-01-2023 19:58:05.883062,"(71.0, 150.0, 140.0)","(81.0, 200.0, 150.0)","(5.5, 7.8, 7.643809523809524)","(2.35, 2.82, 2.8007228915662647)","(3.5, 4.2, 4.054166666666667)","(5.0, 6.6, 6.589473684210526)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.97674418604651)"
07-01-2023 19:58:07.003206,"(71.0, 150.0, 140.0)","(81.0, 190.0, 180.0)","(5.5, 7.6, 7.533333333333333)","(2.35, 2.86, 2.832)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.6, 6.3589743589743595)","(13.0, 17.5, 17.045454545454547)","(16.0, 23.0, 21.97674418604651)"
07-01-2023 19:58:08.113426,"(71.0, 150.0, 140.0)","(81.0, 190.0, 180.0)","(5.5, 7.6, 7.533333333333333)","(2.35, 2.88, 2.853333333333333)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.4, 6.347368421052632)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.893617021276597)"
07-01-2023 19:58:09.136398,"(71.0, 150.0, 140.0)","(81.0, 190.0, 177.5)","(5.5, 7.6, 7.485714285714286)","(2.35, 2.88, 2.853333333333333)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.4, 6.347368421052632)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.893617021276597)"
07-01-2023 19:58:10.380351,"(71.0, 150.0, 140.0)","(81.0, 190.0, 177.5)","(5.5, 7.6, 7.485714285714286)","(2.35, 2.88, 2.853333333333333)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.4, 6.347368421052632)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.893617021276597)"
07-01-2023 19:58:11.625646,"(71.0, 150.0, 140.0)","(81.0, 190.0, 177.5)","(5.5, 7.6, 7.485714285714286)","(2.35, 2.88, 2.853333333333333)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.4, 6.347368421052632)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.893617021276597)"
07-01-2023 19:58:12.846537,"(71.0, 150.0, 140.0)","(81.0, 190.0, 177.5)","(5.5, 7.6, 7.485714285714286)","(2.35, 2.88, 2.853333333333333)","(3.5, 4.2, 4.078431372549019)","(5.0, 6.4, 6.347368421052632)","(13.0, 17.5, 16.875)","(16.0, 23.0, 21.893617021276597)"
07-01-2023 19:58:13.970730,"(71.0, 150.0, 140.0)","(81.0, 190.0, 177.5)","(5.5, 7.6, 7.485714285714286)","(2.35, 2.88, 2.8507692307692305)","(3.5, 4.2, 4.124324324324324)","(5.0, 6.4, 6.241441441441442)","(13.0, 17.5, 17.035714285714285)","(16.0, 23.0, 22.2972972972973)"
07-01-2023 19:58:15.128076,"(71.0, 150.0, 142.85714285714286)","(81.0, 190.0, 170.0)","(5.5, 7.6, 7.56)","(2.35, 2.88, 2.8215384615384616)","(3.5, 4.2, 4.155882352941177)","(5.0, 6.4, 6.111627906976744)","(13.0, 18.0, 17.06896551724138)","(16.0, 23.0, 24.23076923076923)"
07-01-2023 19:58:16.306332,"(71.0, 150.0, 145.0)","(81.0, 140.0, 137.77777777777777)","(5.5, 7.6, 7.56)","(2.35, 2.84, 2.8217391304347825)","(3.5, 4.2, 4.151351351351352)","(5.0, 6.4, 6.111627906976744)","(13.0, 18.0, 17.06896551724138)","(16.0, 25.0, 25.333333333333332)"
07-01-2023 19:58:17.507108,"(71.0, 150.0, 145.0)","(81.0, 140.0, 136.66666666666666)","(5.5, 7.6, 7.552941176470588)","(2.35, 2.84, 2.8428571428571425)","(3.5, 4.2, 4.151351351351352)","(5.0, 6.4, 6.113846153846154)","(13.0, 18.0, 17.517857142857142)","(16.0, 26.0, 23.8)"
07-01-2023 19:58:18.615398,"(71.0, 150.0, 145.83333333333334)","(81.0, 140.0, 136.66666666666666)","(5.5, 7.4, 7.31219512195122)","(2.35, 2.86, 2.827272727272727)","(3.5, 4.2, 4.151351351351352)","(5.0, 6.4, 6.111627906976744)","(13.0, 18.0, 17.181818181818183)","(16.0, 24.0, 23.88888888888889)"
07-01-2023 19:58:19.752227,"(71.0, 150.0, 145.83333333333334)","(81.0, 180.0, 150.0)","(5.5, 7.4, 7.352380952380953)","(2.35, 2.86, 2.834285714285714)","(3.5, 4.2, 4.151351351351352)","(5.0, 6.4, 6.111627906976744)","(13.0, 18.0, 17.307692307692307)","(16.0, 24.0, 24.0)"
07-01-2023 19:58:20.894749,"(71.0, 150.0, 146.15384615384616)","(81.0, 170.0, 166.0)","(5.5, 7.4, 7.336842105263158)","(2.35, 2.86, 2.8428571428571425)","(3.5, 4.2, 4.151351351351352)","(5.0, 6.4, 6.111627906976744)","(13.0, 18.0, 17.307692307692307)","(16.0, 25.0, 23.842105263157894)"
07-01-2023 19:58:22.117265,"(71.0, 150.0, 146.15384615384616)","(81.0, 170.0, 164.0)","(5.5, 7.4, 7.2439024390243905)","(2.35, 2.8, 2.7917647058823527)","(3.5, 4.4, 4.345238095238095)","(5.0, 6.4, 6.088888888888889)","(13.0, 18.0, 17.523809523809526)","(16.0, 26.0, 24.6875)"
07-01-2023 19:58:23.248593,"(71.0, 150.0, 146.15384615384616)","(81.0, 170.0, 164.0)","(5.5, 7.4, 7.2439024390243905)","(2.35, 2.82, 2.7917647058823527)","(3.5, 4.4, 4.345238095238095)","(5.0, 6.4, 6.1)","(13.0, 18.0, 17.523809523809526)","(16.0, 26.0, 25.0)"
07-01-2023 19:58:24.364110,"(71.0, 150.0, 130.0)","(81.0, 170.0, 158.23529411764707)","(5.5, 7.4, 7.204081632653061)","(2.35, 2.78, 2.7616666666666667)","(3.5, 4.4, 4.345238095238095)","(5.0, 6.4, 6.1)","(13.0, 18.0, 17.523809523809526)","(16.0, 26.0, 25.0)"
07-01-2023 19:58:25.480400,"(71.0, 150.0, 130.0)","(81.0, 170.0, 157.3684210526316)","(5.5, 7.2, 7.136842105263158)","(2.35, 2.78, 2.768333333333333)","(3.5, 4.4, 4.359615384615385)","(5.0, 6.4, 6.102654867256637)","(13.0, 18.0, 17.523809523809526)","(16.0, 26.0, 25.16)"
07-01-2023 19:58:26.682404,"(71.0, 150.0, 130.0)","(81.0, 170.0, 153.33333333333334)","(5.5, 7.2, 7.123529411764706)","(2.35, 2.78, 2.751818181818182)","(3.5, 4.5, 4.388)","(5.0, 6.4, 6.1)","(13.0, 18.0, 17.523809523809526)","(16.0, 26.0, 25.0)"
07-01-2023 19:58:27.886413,"(71.0, 150.0, 130.0)","(81.0, 170.0, 158.23529411764707)","(5.5, 7.2, 7.123529411764706)","(2.35, 2.76, 2.7628571428571425)","(3.5, 4.5, 4.401538461538461)","(5.0, 6.4, 6.114285714285715)","(13.0, 18.0, 18.970588235294116)","(16.0, 26.0, 25.0)"
07-01-2023 19:58:28.941033,"(71.0, 150.0, 130.0)","(81.0, 170.0, 160.47619047619048)","(5.5, 7.2, 7.123529411764706)","(2.35, 2.78, 2.7628571428571425)","(3.5, 4.5, 4.4)","(5.0, 6.2, 6.194117647058824)","(13.0, 19.5, 19.875)","(16.0, 26.0, 25.454545454545453)"
07-01-2023 19:58:30.042077,"(71.0, 150.0, 130.0)","(81.0, 170.0, 158.23529411764707)","(5.5, 7.2, 7.079069767441861)","(2.35, 2.76, 2.740952380952381)","(3.5, 4.5, 4.40625)","(5.0, 6.2, 6.194117647058824)","(13.0, 20.0, 19.1)","(16.0, 26.0, 25.16)"
07-01-2023 19:58:31.186372,"(71.0, 150.0, 130.0)","(81.0, 170.0, 147.14285714285714)","(5.5, 7.2, 7.071111111111112)","(2.35, 2.76, 2.752)","(3.5, 4.5, 4.409090909090909)","(5.0, 6.2, 6.194117647058824)","(13.0, 19.5, 18.6)","(16.0, 26.0, 25.210526315789473)"
07-01-2023 19:58:32.256659,"(71.0, 150.0, 145.0)","(81.0, 170.0, 153.33333333333334)","(5.5, 7.2, 7.071111111111112)","(2.35, 2.76, 2.752)","(3.5, 4.5, 4.425806451612903)","(5.0, 6.2, 6.194117647058824)","(13.0, 19.0, 18.433333333333334)","(16.0, 26.0, 25.333333333333332)"
07-01-2023 19:58:33.292276,"(71.0, 150.0, 146.66666666666669)","(81.0, 170.0, 154.6153846153846)","(5.5, 7.2, 7.064516129032258)","(2.35, 2.76, 2.7904761904761903)","(3.5, 4.5, 4.425806451612903)","(5.0, 6.2, 6.132)","(13.0, 18.5, 18.433333333333334)","(16.0, 26.0, 25.0)"
07-01-2023 19:58:34.477291,"(71.0, 150.0, 134.44444444444446)","(81.0, 160.0, 145.26315789473685)","(5.5, 7.2, 6.31764705882353)","(2.35, 2.8, 2.8328571428571427)","(3.5, 4.5, 4.516)","(5.0, 6.2, 6.117241379310345)","(13.0, 18.5, 18.833333333333332)","(16.0, 26.0, 27.666666666666668)"
07-01-2023 19:58:35.632839,"(71.0, 150.0, 135.88235294117646)","(81.0, 180.0, 138.33333333333334)","(5.5, 6.4, 6.628571428571428)","(2.35, 2.84, 2.817659574468085)","(3.5, 4.6, 4.481081081081081)","(5.0, 6.4, 6.105882352941177)","(13.0, 19.5, 18.825)","(16.0, 28.0, 27.94736842105263)"
07-01-2023 19:58:36.759087,"(71.0, 150.0, 130.0)","(81.0, 180.0, 138.33333333333334)","(5.5, 6.8, 6.658333333333333)","(2.35, 2.82, 2.817514124293785)","(3.5, 4.6, 4.433333333333334)","(5.0, 6.2, 5.936734693877551)","(13.0, 19.5, 19.1)","(16.0, 29.0, 28.058823529411764)"
07-01-2023 19:58:38.118813,"(71.0, 150.0, 124.28571428571429)","(81.0, 180.0, 161.53846153846155)","(5.5, 6.8, 6.68235294117647)","(2.35, 2.82, 2.8066666666666666)","(3.5, 4.5, 4.441538461538461)","(5.0, 6.0, 6.096551724137931)","(13.0, 19.5, 19.0)","(16.0, 29.0, 27.736842105263158)"
07-01-2023 19:58:39.598792,"(71.0, 150.0, 124.28571428571429)","(81.0, 180.0, 161.8181818181818)","(5.5, 6.8, 6.666666666666666)","(2.35, 2.82, 2.7967999999999997)","(3.5, 4.5, 4.416455696202531)","(5.0, 6.2, 6.272)","(13.0, 19.5, 19.0)","(16.0, 29.0, 27.736842105263158)"
07-01-2023 19:58:40.797335,"(71.0, 150.0, 131.53846153846155)","(81.0, 170.0, 161.8181818181818)","(5.5, 6.8, 6.666666666666666)","(2.35, 2.8, 2.7967999999999997)","(3.7, 4.5, 4.416455696202531)","(5.0, 6.4, 6.272)","(14.0, 19.5, 19.0)","(17.0, 29.0, 27.736842105263158)"
07-01-2023 19:58:41.952483,"(71.0, 150.0, 131.53846153846155)","(81.0, 170.0, 155.0)","(5.5, 6.8, 6.6692307692307695)","(2.35, 2.82, 2.814782608695652)","(3.7, 4.5, 4.407936507936508)","(5.0, 6.4, 6.272)","(14.0, 18.5, 18.90909090909091)","(17.0, 29.0, 27.6)"
07-01-2023 19:58:43.207100,"(71.0, 150.0, 131.53846153846155)","(81.0, 170.0, 160.625)","(5.5, 6.8, 6.7375)","(2.35, 2.8, 2.808)","(3.7, 4.5, 4.417241379310345)","(5.0, 6.4, 6.105263157894737)","(14.0, 19.0, 18.75)","(17.0, 29.0, 27.166666666666668)"
07-01-2023 19:58:44.496569,"(71.0, 150.0, 120.0)","(81.0, 170.0, 161.1764705882353)","(5.5, 6.8, 6.745945945945945)","(2.35, 2.82, 2.814285714285714)","(3.7, 4.5, 4.36875)","(5.0, 6.2, 6.022222222222222)","(14.0, 19.0, 18.666666666666668)","(17.0, 28.0, 28.18181818181818)"
07-01-2023 19:58:45.742480,"(71.0, 150.0, 136.95652173913044)","(81.0, 170.0, 161.1764705882353)","(5.5, 6.8, 6.86875)","(2.35, 2.82, 2.8155140186915886)","(3.7, 4.4, 4.345945945945946)","(5.0, 6.2, 6.0203125)","(14.0, 19.0, 19.978571428571428)","(17.0, 29.0, 27.8)"
07-01-2023 19:58:47.077802,"(71.0, 150.0, 137.77777777777777)","(81.0, 170.0, 163.33333333333334)","(5.5, 7.0, 6.941818181818181)","(2.35, 2.82, 2.8618965517241377)","(3.7, 4.4, 4.20952380952381)","(5.0, 6.2, 6.0236363636363635)","(14.0, 20.0, 19.98)","(17.0, 29.0, 28.11764705882353)"
07-01-2023 19:58:48.247877,"(71.0, 140.0, 137.77777777777777)","(81.0, 170.0, 143.52941176470588)","(5.5, 7.0, 6.908196721311476)","(2.35, 2.88, 2.843157894736842)","(3.7, 4.4, 4.109090909090909)","(5.0, 6.2, 6.237037037037037)","(14.0, 20.0, 20.733333333333334)","(17.0, 29.0, 28.8125)"
07-01-2023 19:58:49.486046,"(71.0, 140.0, 130.9090909090909)","(81.0, 170.0, 143.52941176470588)","(5.5, 7.0, 6.883333333333333)","(2.35, 2.86, 2.8628571428571425)","(3.7, 4.2, 4.08)","(5.0, 6.4, 6.237037037037037)","(14.0, 21.0, 20.285714285714285)","(17.0, 29.0, 28.8125)"
07-01-2023 19:58:50.747093,"(71.0, 140.0, 122.5)","(81.0, 170.0, 148.57142857142858)","(5.5, 7.0, 6.909677419354838)","(2.35, 2.88, 2.867)","(3.7, 4.2, 4.073684210526316)","(5.0, 6.4, 6.237037037037037)","(14.0, 21.0, 20.79310344827586)","(18.0, 29.0, 28.8125)"
07-01-2023 19:58:51.766465,"(71.0, 130.0, 122.5)","(81.0, 170.0, 148.57142857142858)","(5.5, 7.0, 6.909677419354838)","(2.35, 2.88, 2.867)","(3.7, 4.2, 4.07)","(5.0, 6.4, 6.162162162162162)","(14.0, 21.0, 20.783132530120483)","(18.0, 29.0, 28.8125)"
07-01-2023 19:58:52.987949,"(71.0, 130.0, 125.5)","(81.0, 160.0, 141.33333333333334)","(5.5, 7.0, 6.898591549295775)","(2.35, 2.9, 2.906021505376344)","(3.6, 4.2, 4.004832713754647)","(5.0, 6.4, 6.162162162162162)","(14.0, 21.0, 20.783132530120483)","(18.0, 29.0, 27.666666666666668)"
07-01-2023 19:58:54.166245,"(71.0, 130.0, 125.0)","(81.0, 160.0, 141.33333333333334)","(5.5, 7.0, 6.904)","(2.35, 2.94, 2.916)","(3.6, 4.1, 3.9875)","(5.0, 6.4, 6.194117647058824)","(14.0, 21.0, 20.76923076923077)","(18.0, 28.0, 27.666666666666668)"
07-01-2023 19:58:55.491386,"(71.0, 130.0, 125.0)","(81.0, 160.0, 141.33333333333334)","(5.5, 7.0, 6.906666666666666)","(2.35, 2.92, 2.907755102040816)","(3.6, 4.0, 3.9758620689655175)","(5.0, 6.4, 6.240909090909091)","(14.0, 21.0, 20.73134328358209)","(18.0, 28.0, 28.7)"
07-01-2023 19:58:56.724976,"(71.0, 130.0, 116.66666666666667)","(81.0, 150.0, 144.54545454545453)","(5.5, 7.0, 6.8875)","(2.35, 2.94, 2.9022988505747125)","(3.6, 4.0, 3.9913793103448274)","(5.0, 6.4, 6.295)","(14.0, 21.0, 20.666666666666668)","(18.0, 29.0, 27.5)"
07-01-2023 19:58:57.885079,"(71.0, 130.0, 110.0)","(81.0, 140.0, 135.0)","(5.5, 7.0, 6.8875)","(2.35, 2.94, 2.9022988505747125)","(3.6, 4.0, 3.9913793103448274)","(5.0, 6.4, 6.295)","(14.0, 21.0, 20.666666666666668)","(18.0, 29.0, 27.5)"
07-01-2023 19:58:59.166352,"(71.0, 130.0, 110.0)","(81.0, 140.0, 132.30769230769232)","(5.5, 7.0, 6.9)","(2.35, 2.98, 2.9753846153846153)","(3.6, 4.1, 4.007857142857143)","(5.0, 6.4, 6.2594594594594595)","(14.0, 21.0, 17.8125)","(18.0, 28.0, 27.8)"
07-01-2023 19:59:00.442231,"(71.0, 130.0, 110.0)","(81.0, 140.0, 132.30769230769232)","(5.5, 7.0, 6.885714285714285)","(2.35, 2.98, 2.9753846153846153)","(3.6, 4.1, 4.007857142857143)","(5.0, 6.4, 6.2594594594594595)","(14.0, 18.5, 17.8125)","(18.0, 28.0, 27.8)"
07-01-2023 19:59:01.650929,"(71.0, 130.0, 121.81818181818181)","(81.0, 140.0, 134.0)","(5.5, 6.4, 6.222222222222222)","(2.35, 3.05, 3.0012195121951217)","(3.6, 4.1, 4.021621621621621)","(5.0, 6.4, 6.36969696969697)","(14.0, 19.0, 18.8)","(18.0, 29.0, 28.076923076923077)"
07-01-2023 19:59:02.826120,"(71.0, 130.0, 121.42857142857143)","(81.0, 140.0, 132.72727272727272)","(5.5, 6.4, 6.248648648648649)","(2.35, 3.05, 2.99268115942029)","(3.6, 4.1, 4.05)","(5.0, 6.4, 6.208)","(14.0, 19.5, 18.785714285714285)","(18.0, 29.0, 28.523809523809526)"
07-01-2023 19:59:03.999076,"(71.0, 130.0, 120.0)","(81.0, 140.0, 127.5)","(5.5, 6.4, 6.321739130434783)","(2.35, 3.05, 3.01006711409396)","(3.6, 4.1, 4.056521739130434)","(5.0, 6.4, 6.275675675675676)","(14.0, 19.0, 18.35135135135135)","(18.0, 29.0, 28.523809523809526)"
07-01-2023 19:59:05.311793,"(71.0, 120.0, 116.66666666666667)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.385294117647059)","(2.35, 3.05, 3.035185185185185)","(3.6, 4.1, 4.139743589743589)","(5.0, 6.4, 5.651282051282051)","(14.0, 19.0, 18.625)","(18.0, 29.0, 28.47826086956522)"
07-01-2023 19:59:06.449380,"(61.0, 120.0, 114.0)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.358823529411765)","(2.4, 3.1, 3.065079365079365)","(3.6, 4.2, 4.155072463768116)","(5.0, 5.8, 5.752380952380952)","(14.0, 19.0, 19.0)","(18.0, 29.0, 28.88235294117647)"
07-01-2023 19:59:07.619512,"(61.0, 150.0, 122.0)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.361194029850747)","(2.4, 3.1, 3.06231884057971)","(3.6, 4.2, 4.155882352941177)","(5.0, 5.8, 5.748051948051947)","(14.0, 19.5, 19.1)","(18.0, 29.0, 28.88888888888889)"
07-01-2023 19:59:08.845776,"(61.0, 150.0, 118.88888888888889)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.362318840579711)","(2.4, 3.1, 3.0895652173913044)","(3.6, 4.2, 4.164)","(5.0, 5.8, 5.748051948051947)","(14.0, 19.5, 18.875)","(18.0, 29.0, 28.88888888888889)"
07-01-2023 19:59:10.096225,"(61.0, 150.0, 126.66666666666667)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.337078651685394)","(2.4, 3.1, 3.134)","(3.6, 4.2, 4.148314606741573)","(5.0, 5.8, 5.690476190476191)","(14.0, 19.5, 18.785714285714285)","(18.0, 29.0, 28.88888888888889)"
07-01-2023 19:59:11.337079,"(61.0, 150.0, 126.66666666666667)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.337078651685394)","(2.4, 3.15, 3.117455621301775)","(3.6, 4.2, 4.145744680851064)","(5.0, 5.7, 5.6722222222222225)","(14.0, 19.5, 18.714285714285715)","(19.0, 29.0, 28.88888888888889)"
07-01-2023 19:59:12.552801,"(61.0, 160.0, 158.33333333333334)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.333333333333334)","(2.4, 3.15, 3.117251461988304)","(3.6, 4.2, 4.167948717948718)","(5.0, 5.7, 5.513333333333334)","(14.0, 19.5, 19.11111111111111)","(19.0, 29.0, 28.3)"
07-01-2023 19:59:13.788313,"(61.0, 160.0, 143.33333333333334)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.374418604651163)","(2.4, 3.15, 3.1066371681415927)","(3.6, 4.2, 4.244594594594594)","(5.0, 5.6, 5.470370370370371)","(14.0, 19.5, 19.2)","(19.0, 29.0, 28.266666666666666)"
07-01-2023 19:59:15.065749,"(61.0, 160.0, 155.45454545454547)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.4, 6.413888888888889)","(2.4, 3.15, 3.117777777777778)","(3.6, 4.3, 4.252222222222223)","(5.0, 5.5, 5.432857142857143)","(14.0, 19.5, 18.966666666666665)","(19.0, 30.0, 26.76923076923077)"
07-01-2023 19:59:16.250624,"(61.0, 160.0, 155.45454545454547)","(81.0, 130.0, 123.33333333333333)","(5.5, 6.6, 6.452747252747253)","(2.4, 3.15, 3.141810344827586)","(3.6, 4.3, 4.278260869565218)","(5.0, 5.5, 5.448192771084337)","(14.0, 19.5, 15.598930481283423)","(19.0, 27.0, 25.733333333333334)"
07-01-2023 19:59:17.404510,"(61.0, 160.0, 155.83333333333334)","(81.0, 160.0, 130.0)","(5.5, 6.6, 6.452747252747253)","(2.4, 3.15, 3.141810344827586)","(3.6, 4.3, 4.2727272727272725)","(5.0, 5.5, 5.435365853658537)","(14.0, 16.5, 15.971153846153847)","(19.0, 26.0, 24.96153846153846)"
07-01-2023 19:59:18.605572,"(61.0, 160.0, 155.45454545454547)","(81.0, 200.0, 140.0)","(5.5, 6.6, 6.4609756097560975)","(2.4, 3.2, 3.1689655172413795)","(3.6, 4.3, 4.2727272727272725)","(5.0, 5.5, 5.435365853658537)","(14.0, 16.0, 15.971153846153847)","(19.0, 25.0, 24.96153846153846)"
07-01-2023 19:59:19.798053,"(61.0, 160.0, 153.33333333333334)","(81.0, 190.0, 175.0)","(5.5, 6.6, 6.48125)","(2.4, 3.2, 3.153361344537815)","(3.6, 4.3, 4.267605633802817)","(5.0, 5.5, 5.365822784810127)","(14.0, 16.0, 15.64864864864865)","(19.0, 26.0, 25.8)"
