,Cedars Wish,Ghostly Squall,Timetogetup,Aims Jubilee,Emberly,Shenandoah Cat,Slewing,Windsors Play,All Caps,Charitable Any
15-12-2022 13:37:56.419874,"(12.0, 17.0, 16.0)","(13.0, 21.0, 20.0)","(21.0, 46.0, 43.16666666666667)","(12.0, 18.0, 16.8)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.1, 2.01)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:37:57.699837,"(12.0, 17.0, 16.0)","(13.0, 21.0, 20.0)","(21.0, 46.0, 43.16666666666667)","(12.0, 18.0, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.1, 2.01)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:37:58.948231,"(12.0, 17.0, 16.0)","(13.0, 21.0, 20.0)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.5, 16.166666666666668)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.1, 1.9789473684210526)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:00.237282,"(12.0, 17.0, 16.0)","(13.0, 24.0, 22.5)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.5, 16.166666666666668)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.08, 1.9789473684210526)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:01.525032,"(12.0, 17.0, 16.0)","(13.0, 23.0, 21.0)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.5, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.08, 2.021818181818182)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:02.740706,"(12.0, 17.0, 16.0)","(13.0, 22.0, 19.666666666666668)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.5, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.08, 2.016923076923077)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:04.011478,"(12.0, 17.0, 16.0)","(13.0, 24.0, 22.77777777777778)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.5, 16.166666666666668)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.193939393939393)","(1.7, 2.1, 2.016923076923077)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:05.293089,"(12.0, 17.0, 16.0)","(13.0, 23.0, 21.666666666666668)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.0, 16.5)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 1.9946666666666666)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:06.584158,"(12.0, 17.0, 16.0)","(13.0, 23.0, 21.666666666666668)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.0, 16.5)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.08, 1.976)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:07.810135,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.0)","(21.0, 46.0, 43.16666666666667)","(12.0, 17.0, 16.285714285714285)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.08, 2.013333333333333)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:09.044769,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.0)","(21.0, 46.0, 32.958333333333336)","(12.0, 17.0, 16.1)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.08, 2.013333333333333)","(31.0, 390.0, 365.57142857142856)"
15-12-2022 13:38:10.240574,"(12.0, 17.0, 16.0)","(13.0, 22.0, 19.666666666666668)","(21.0, 48.0, 32.958333333333336)","(12.0, 17.0, 15.875)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.08, 2.0751724137931036)","(31.0, 390.0, 355.8)"
15-12-2022 13:38:11.511790,"(12.0, 17.0, 16.0)","(13.0, 24.0, 22.77777777777778)","(21.0, 48.0, 32.958333333333336)","(12.0, 17.0, 15.875)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 355.8)"
15-12-2022 13:38:12.799137,"(12.0, 17.0, 16.0)","(13.0, 23.0, 22.4375)","(21.0, 48.0, 32.958333333333336)","(12.0, 17.0, 16.125)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 355.8)"
15-12-2022 13:38:14.033968,"(12.0, 17.0, 16.0)","(13.0, 23.0, 22.4375)","(21.0, 48.0, 32.958333333333336)","(12.0, 18.0, 16.125)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 355.8)"
15-12-2022 13:38:15.274039,"(12.0, 17.0, 16.0)","(13.0, 23.0, 19.666666666666668)","(21.0, 48.0, 41.14285714285714)","(12.0, 18.0, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 376.32)"
15-12-2022 13:38:16.493281,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.0)","(21.0, 46.0, 41.5)","(12.0, 17.5, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 376.32)"
15-12-2022 13:38:17.696291,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.0)","(21.0, 44.0, 41.5)","(12.0, 17.5, 16.75)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 376.32)"
15-12-2022 13:38:18.899946,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.0)","(21.0, 44.0, 41.5)","(12.0, 17.5, 16.166666666666668)","(7.5, 11.0, 10.5)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 376.32)"
15-12-2022 13:38:20.162728,"(12.0, 17.0, 16.0)","(13.0, 24.0, 21.5)","(21.0, 44.0, 41.5)","(12.0, 17.5, 17.055555555555557)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:21.489757,"(12.0, 17.0, 16.0)","(13.0, 23.0, 21.142857142857142)","(21.0, 44.0, 41.5)","(12.0, 17.5, 16.8)","(7.5, 11.0, 10.200000000000001)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:22.745618,"(12.0, 17.0, 16.0)","(13.0, 22.0, 20.857142857142858)","(21.0, 44.0, 41.5)","(12.0, 18.0, 16.8)","(7.5, 11.0, 10.200000000000001)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 19.7)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0751724137931036)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:23.941516,"(12.0, 17.0, 16.0)","(13.0, 21.0, 20.727272727272727)","(21.0, 44.0, 41.5)","(12.0, 18.0, 17.4)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 20.0, 22.333333333333332)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0691891891891894)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:25.162369,"(12.0, 17.0, 16.555555555555557)","(13.0, 23.0, 22.545454545454547)","(21.0, 44.0, 41.5)","(12.0, 18.0, 17.4)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 28.0, 22.333333333333332)","(7.5, 9.8, 9.177777777777777)","(1.7, 2.1, 2.0691891891891894)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:26.344604,"(12.0, 17.0, 16.555555555555557)","(13.0, 22.0, 20.76923076923077)","(21.0, 46.0, 41.14285714285714)","(12.0, 18.0, 17.4)","(7.5, 11.0, 10.4)","(21.0, 48.0, 38.5)","(13.0, 27.0, 23.25)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.1, 2.04175)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:27.524999,"(12.0, 17.0, 16.555555555555557)","(13.0, 22.0, 20.4)","(21.0, 46.0, 41.14285714285714)","(12.0, 18.0, 17.166666666666668)","(7.5, 11.0, 10.4)","(21.0, 48.0, 40.333333333333336)","(13.0, 27.0, 22.1)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.08, 2.04175)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:28.716015,"(12.0, 17.0, 16.555555555555557)","(13.0, 21.0, 20.6875)","(21.0, 70.0, 54.625)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 26.0, 23.166666666666668)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.08, 2.008)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:29.958398,"(12.0, 17.0, 16.555555555555557)","(13.0, 23.0, 22.4375)","(21.0, 70.0, 54.625)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.08, 2.008)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:31.283199,"(12.0, 17.0, 16.555555555555557)","(13.0, 23.0, 22.59090909090909)","(21.0, 70.0, 54.625)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.4)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.08, 2.008)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:32.578509,"(12.0, 17.0, 16.555555555555557)","(13.0, 22.0, 20.727272727272727)","(21.0, 70.0, 54.625)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.6)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.220689655172414)","(1.7, 2.08, 1.9279279279279278)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:33.855393,"(12.0, 17.0, 16.555555555555557)","(13.0, 22.0, 20.727272727272727)","(21.0, 70.0, 54.625)","(12.0, 17.5, 17.25)","(7.5, 11.0, 10.25)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.305882352941177)","(1.7, 2.0, 1.9279279279279278)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:35.083484,"(12.0, 17.0, 16.555555555555557)","(13.0, 22.0, 20.727272727272727)","(21.0, 70.0, 44.76923076923077)","(12.0, 18.0, 16.8)","(7.5, 11.0, 10.25)","(21.0, 46.0, 40.333333333333336)","(13.0, 25.0, 21.75)","(7.5, 9.8, 9.193103448275862)","(1.7, 2.0, 1.9245945945945946)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:36.349847,"(12.0, 17.0, 16.555555555555557)","(14.0, 22.0, 21.07894736842105)","(21.0, 70.0, 44.76923076923077)","(12.0, 18.0, 16.8)","(7.5, 11.0, 10.25)","(21.0, 46.0, 40.333333333333336)","(13.0, 24.0, 21.3)","(7.5, 9.8, 8.889655172413793)","(1.7, 2.0, 1.941304347826087)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:37.671131,"(12.0, 17.0, 16.555555555555557)","(14.0, 22.0, 20.6875)","(21.0, 70.0, 44.76923076923077)","(12.0, 18.0, 17.4)","(7.5, 11.0, 10.25)","(21.0, 46.0, 38.5)","(13.0, 24.0, 22.75)","(7.5, 9.8, 9.18888888888889)","(1.7, 2.0, 1.941304347826087)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:38.982091,"(12.0, 17.0, 16.555555555555557)","(14.0, 21.0, 20.6875)","(21.0, 70.0, 44.76923076923077)","(12.0, 18.0, 17.0)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.8, 9.18888888888889)","(1.7, 2.0, 1.941304347826087)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:40.358299,"(12.0, 17.0, 16.764705882352942)","(14.0, 21.0, 19.785714285714285)","(21.0, 70.0, 44.76923076923077)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.4)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.8, 9.148148148148149)","(1.7, 2.0, 1.9564516129032257)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:41.671490,"(12.0, 17.0, 16.764705882352942)","(14.0, 20.0, 19.785714285714285)","(21.0, 70.0, 44.76923076923077)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.4)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.8, 9.148148148148149)","(1.7, 2.0, 1.9564516129032257)","(31.0, 390.0, 220.0)"
15-12-2022 13:38:42.959399,"(12.0, 17.0, 16.764705882352942)","(14.0, 20.0, 19.785714285714285)","(21.0, 70.0, 44.76923076923077)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.6)","(20.0, 48.0, 40.333333333333336)","(13.0, 26.0, 23.166666666666668)","(7.5, 9.8, 9.148148148148149)","(1.7, 2.0, 1.9564516129032257)","(31.0, 390.0, 106.66666666666666)"
15-12-2022 13:38:44.230433,"(12.0, 17.0, 16.764705882352942)","(14.0, 22.0, 20.970588235294116)","(21.0, 70.0, 44.76923076923077)","(12.0, 17.5, 17.0)","(7.5, 11.0, 10.6)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.148148148148149)","(1.7, 2.0, 1.9564516129032257)","(31.0, 390.0, 160.0)"
15-12-2022 13:38:45.541197,"(12.0, 17.0, 16.764705882352942)","(14.0, 21.0, 20.07894736842105)","(21.0, 70.0, 38.76190476190476)","(12.0, 17.5, 17.5)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 38.5)","(13.0, 25.0, 22.75)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.94)","(31.0, 380.0, 156.66666666666669)"
15-12-2022 13:38:46.892912,"(12.0, 17.0, 16.764705882352942)","(14.0, 21.0, 19.75)","(21.0, 70.0, 38.76190476190476)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.485714285714286)","(20.0, 48.0, 40.333333333333336)","(13.0, 26.0, 23.166666666666668)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.9225806451612903)","(31.0, 370.0, 156.66666666666669)"
15-12-2022 13:38:48.213504,"(12.0, 17.0, 16.764705882352942)","(14.0, 21.0, 19.75)","(21.0, 70.0, 38.76190476190476)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.9225806451612903)","(31.0, 370.0, 106.0)"
15-12-2022 13:38:49.558594,"(12.0, 17.0, 16.5)","(14.0, 20.0, 19.666666666666668)","(21.0, 70.0, 38.76190476190476)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.9225806451612903)","(31.0, 330.0, 106.0)"
15-12-2022 13:38:50.885610,"(12.0, 17.0, 16.8)","(14.0, 20.0, 19.666666666666668)","(21.0, 70.0, 38.76190476190476)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.9225806451612903)","(31.0, 330.0, 106.0)"
15-12-2022 13:38:52.243837,"(12.0, 17.0, 16.571428571428573)","(14.0, 20.0, 19.666666666666668)","(21.0, 70.0, 54.714285714285715)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.510344827586207)","(1.7, 2.0, 1.9225806451612903)","(31.0, 330.0, 106.0)"
15-12-2022 13:38:53.501607,"(12.0, 17.0, 16.571428571428573)","(14.0, 20.0, 19.666666666666668)","(21.0, 65.0, 54.714285714285715)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.153846153846153)","(1.7, 2.0, 1.9225806451612903)","(31.0, 330.0, 106.0)"
15-12-2022 13:38:54.793486,"(12.0, 17.0, 16.571428571428573)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 54.714285714285715)","(12.0, 18.0, 16.8)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.266666666666667)","(1.7, 2.0, 1.9225806451612903)","(31.0, 330.0, 175.0)"
15-12-2022 13:38:56.169701,"(12.0, 17.0, 16.571428571428573)","(15.0, 20.0, 19.666666666666668)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.485714285714286)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.181818181818182)","(1.7, 2.0, 1.9225806451612903)","(31.0, 300.0, 175.0)"
15-12-2022 13:38:57.555548,"(12.0, 17.0, 16.571428571428573)","(15.0, 20.0, 19.666666666666668)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.1)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.181818181818182)","(1.7, 2.0, 1.9225806451612903)","(31.0, 300.0, 175.0)"
15-12-2022 13:38:58.985719,"(12.0, 20.0, 18.357142857142858)","(15.0, 20.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.181818181818182)","(1.7, 2.0, 1.9225806451612903)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:00.308536,"(12.0, 19.5, 17.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.181818181818182)","(1.7, 2.0, 1.9341463414634146)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:01.625483,"(12.0, 19.5, 17.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.181818181818182)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:02.997143,"(12.0, 19.5, 18.72222222222222)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.8, 9.25)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:04.279044,"(12.0, 19.5, 18.72222222222222)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.25)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:05.620648,"(12.0, 19.5, 18.72222222222222)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 44.0)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.25)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:06.976237,"(12.0, 19.5, 18.72222222222222)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.153846153846153)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:08.316583,"(12.0, 19.5, 18.72222222222222)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.0, 17.5)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.153846153846153)","(1.7, 2.0, 1.9324999999999999)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:09.600254,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.0, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.153846153846153)","(1.7, 2.0, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:10.884431,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.5, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 46.0, 38.5)","(13.0, 25.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:12.190832,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.5, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:13.550568,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 37.57142857142857)","(12.0, 18.5, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:14.941701,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 54.714285714285715)","(12.0, 18.5, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.175)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:16.880556,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 18.5, 17.61111111111111)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:18.237225,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 18.5, 17.75)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:19.578695,"(12.0, 19.5, 18.96153846153846)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 18.5, 18.0625)","(7.5, 11.0, 10.25)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.984)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:21.155761,"(12.0, 19.5, 18.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 19.0, 18.0625)","(7.5, 11.0, 10.863636363636363)","(20.0, 48.0, 38.5)","(13.0, 26.0, 22.75)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.99, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:22.655594,"(12.0, 19.5, 18.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 19.0, 19.61111111111111)","(7.5, 11.0, 10.863636363636363)","(20.0, 48.0, 40.333333333333336)","(13.0, 26.0, 23.166666666666668)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.98, 1.9745)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:24.230356,"(12.0, 19.5, 18.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 42.84615384615385)","(12.0, 20.0, 19.61111111111111)","(7.5, 11.0, 10.863636363636363)","(20.0, 46.0, 40.333333333333336)","(13.0, 25.0, 23.166666666666668)","(7.5, 9.4, 9.03076923076923)","(1.7, 1.98, 1.9045454545454545)","(31.0, 300.0, 175.0)"
15-12-2022 13:39:25.739337,"(12.0, 19.5, 18.75)","(15.0, 21.0, 19.958333333333332)","(21.0, 65.0, 38.473684210526315)","(12.0, 20.0, 20.5)","(7.5, 11.0, 10.76)","(20.0, 46.0, 38.5)","(13.0, 25.0, 22.75)","(7.5, 9.4, 9.142857142857144)","(1.7, 1.93, 1.9745)","(31.0, 300.0, 175.0)"
