,Carlos Jewel,Diamond Alex,Iced Mocha,Go Hazel,Sefton Heights,Zipping Chassis,Opawa Solomon,Diamond Neena
15-12-2022 14:55:40.560316,"(1.8, 2.96, 2.1044444444444443)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 17.759999999999998)","(7.5, 14.0, 12.17142857142857)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:41.541139,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 16.266666666666666)","(7.5, 14.0, 12.17142857142857)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:42.538913,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.17142857142857)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:43.494660,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.17142857142857)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:44.522788,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.622222222222222)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:45.540559,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.622222222222222)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.166666666666666)"
15-12-2022 14:55:46.589333,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 15.3)"
15-12-2022 14:55:47.603196,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 15.3)"
15-12-2022 14:55:48.666186,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 15.3)"
15-12-2022 14:55:49.645954,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:50.643880,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:51.625533,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:52.666186,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.228571428571428)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:53.667015,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:54.784137,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:55.872026,"(1.8, 2.96, 2.6492)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:56.962216,"(1.8, 2.96, 2.1044444444444443)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:57.968690,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:55:59.011089,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:00.029825,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 290.0, 128.15384615384613)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:01.039702,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.278260869565218)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:02.066861,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.362068965517241)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 144.76923076923077)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:03.106059,"(1.8, 2.94, 2.1685714285714286)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.715909090909091)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:04.163027,"(1.8, 2.94, 2.34)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 13.280000000000001)","(7.5, 14.0, 12.285714285714285)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:05.220060,"(1.8, 2.94, 2.605625)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 14.5, 12.7)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:06.235109,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 14.5, 13.1)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:07.217980,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 14.5, 13.1)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:08.217057,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 14.5, 12.7)","(31.0, 330.0, 105.0)","(8.5, 17.5, 11.299999999999999)"
15-12-2022 14:56:09.169821,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 14.5, 11.977777777777778)","(31.0, 330.0, 105.0)","(8.5, 17.5, 15.075)"
15-12-2022 14:56:10.230041,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 11.977777777777778)","(31.0, 330.0, 105.0)","(8.5, 17.5, 12.75)"
15-12-2022 14:56:11.325854,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 13.342857142857142)"
15-12-2022 14:56:12.360355,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:13.376068,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 9.628571428571428)"
15-12-2022 14:56:14.411929,"(1.8, 2.96, 2.12)","(4.8, 8.0, 7.733333333333334)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.0, 9.628571428571428)"
15-12-2022 14:56:15.496303,"(1.8, 2.96, 2.12)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.0, 9.628571428571428)"
15-12-2022 14:56:16.530957,"(1.8, 2.94, 2.182857142857143)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.0, 9.628571428571428)"
15-12-2022 14:56:17.611307,"(1.8, 2.94, 2.34)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.465217391304348)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.0, 9.628571428571428)"
15-12-2022 14:56:18.687928,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.465217391304348)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.0, 10.675)"
15-12-2022 14:56:19.757655,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:20.843655,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:21.939794,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:23.039734,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:24.130771,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:25.149112,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.5600000000000005)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:26.175655,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.5600000000000005)","(26.0, 270.0, 162.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:27.193887,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.5600000000000005)","(26.0, 270.0, 162.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:28.195020,"(1.8, 2.94, 2.4941666666666666)","(4.8, 8.0, 6.5600000000000005)","(26.0, 270.0, 162.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:29.263693,"(1.8, 2.96, 2.415)","(4.8, 8.0, 6.6)","(26.0, 270.0, 229.5)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:30.549888,"(1.8, 2.96, 2.415)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:32.028185,"(1.8, 2.96, 2.415)","(4.8, 8.0, 6.6)","(26.0, 230.0, 196.16666666666669)","(7.0, 7.4, 6.275)","(9.0, 20.0, 14.4)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:33.224156,"(1.8, 2.96, 2.42)","(4.8, 8.0, 6.6)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:34.309444,"(1.8, 2.96, 2.42)","(4.8, 8.0, 6.6)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:35.357181,"(1.8, 2.96, 2.42)","(4.8, 8.0, 6.6)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:36.422439,"(1.8, 2.96, 2.42)","(4.8, 8.0, 6.6)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.72)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:37.573662,"(1.8, 3.1, 2.991111111111111)","(4.8, 8.0, 6.6)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.342857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:38.733319,"(1.8, 3.1, 2.991111111111111)","(4.8, 7.8, 6.975)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.342857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.675)"
15-12-2022 14:56:39.906159,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 14.2)"
15-12-2022 14:56:41.171347,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:42.568441,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:43.781014,"(1.8, 3.1, 2.3222222222222224)","(4.8, 7.8, 6.975)","(26.0, 230.0, 195.33333333333331)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:44.996660,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 230.0, 121.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:46.102469,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:47.159675,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:48.091888,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 8.82857142857143)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:49.151387,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.040000000000001)","(7.5, 15.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:50.215007,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:51.323654,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 121.0)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:52.424551,"(1.8, 3.1, 2.853793103448276)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.040000000000001)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:53.539186,"(1.8, 3.1, 2.5166666666666666)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 12.666666666666666)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:54.713923,"(1.8, 3.1, 2.5166666666666666)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:55.777351,"(1.8, 3.1, 2.5166666666666666)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:56.743342,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:57.709618,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:58.721104,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:56:59.786792,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:00.876184,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:01.913743,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:02.924301,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:03.944338,"(1.8, 3.1, 2.6)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:04.932629,"(1.8, 3.1, 2.3222222222222224)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:05.875913,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:06.882513,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:07.863616,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.4625)","(9.0, 20.0, 11.36)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:08.922658,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 12.533333333333333)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
15-12-2022 14:57:09.989392,"(1.8, 3.1, 2.663529411764706)","(4.8, 7.8, 6.975)","(26.0, 220.0, 98.15384615384615)","(7.0, 7.4, 6.275)","(9.0, 20.0, 12.533333333333333)","(7.5, 14.0, 9.866666666666667)","(31.0, 330.0, 105.0)","(8.5, 17.5, 10.825)"
