,Minter Spice,Rocky Dingo,Agent Jesse,Minter Win,Mega Banjo Boy,Cross The River
10-01-2023 17:59:55.489590,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 5.8)","(4.4, 6.0, 5.8625)","(3.3, 4.9, 4.45)","(61.0, 430.0, 163.75)","(4.4, 5.4, 4.95)"
10-01-2023 17:59:56.497284,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 6.0)","(4.4, 6.0, 5.5)","(3.3, 4.9, 4.45)","(61.0, 430.0, 163.75)","(4.4, 5.4, 4.95)"
10-01-2023 17:59:57.523027,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 6.0)","(4.4, 5.9, 5.6000000000000005)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 4.95)"
10-01-2023 17:59:58.547596,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 6.0)","(4.4, 6.0, 5.6000000000000005)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 5.326315789473685)"
10-01-2023 17:59:59.564121,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 6.0)","(4.4, 6.0, 5.7)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:00.591065,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.4, 5.866666666666666)","(4.4, 6.0, 5.7)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:01.586690,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.2, 5.6000000000000005)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:02.515605,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.2, 5.654545454545455)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 106.92307692307692)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:03.459326,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.2, 5.533333333333333)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.483333333333333)","(61.0, 430.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:04.349529,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.0, 5.6000000000000005)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.483333333333333)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.081818181818182)"
10-01-2023 18:00:05.255011,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.0, 5.550000000000001)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.483333333333333)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:06.239320,"(4.4, 4.8, 4.672727272727273)","(4.0, 6.0, 5.550000000000001)","(4.4, 6.0, 5.76)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:07.166574,"(4.4, 4.9, 4.898666666666667)","(4.0, 6.0, 5.46)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:08.098035,"(4.4, 4.9, 4.898666666666667)","(4.0, 5.9, 5.566666666666667)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:09.052290,"(4.4, 4.9, 4.898666666666667)","(4.0, 5.9, 5.800000000000001)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:09.939097,"(4.4, 4.9, 4.898666666666667)","(4.0, 5.9, 5.62)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:10.798976,"(4.4, 4.9, 4.898666666666667)","(4.0, 5.9, 5.550000000000001)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.4714285714285715)","(61.0, 420.0, 250.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:11.703248,"(4.4, 4.9, 4.855882352941177)","(4.0, 5.9, 5.550000000000001)","(4.4, 6.0, 5.85)","(3.3, 4.9, 4.483333333333333)","(61.0, 420.0, 286.0)","(4.4, 5.4, 5.130769230769231)"
10-01-2023 18:00:12.619119,"(4.4, 4.9, 4.855882352941177)","(4.0, 5.9, 5.550000000000001)","(4.4, 6.0, 5.8)","(3.3, 4.9, 4.483333333333333)","(61.0, 420.0, 286.0)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:13.560221,"(4.4, 4.9, 4.825)","(4.0, 5.8, 5.666666666666666)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.9, 4.483333333333333)","(61.0, 410.0, 369.375)","(4.4, 5.4, 5.011111111111111)"
10-01-2023 18:00:14.545094,"(4.4, 4.9, 4.825)","(4.0, 5.8, 5.48)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.9, 4.5)","(61.0, 410.0, 369.375)","(4.4, 5.4, 5.0)"
10-01-2023 18:00:15.423968,"(4.4, 5.0, 4.999145299145299)","(4.0, 5.8, 5.5)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.8, 4.5)","(61.0, 410.0, 369.375)","(4.4, 5.4, 5.0)"
10-01-2023 18:00:16.971815,"(4.4, 5.2, 5.1925)","(4.0, 5.7, 5.48125)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.9, 4.45)","(61.0, 410.0, 338.0)","(4.4, 5.4, 5.209090909090909)"
10-01-2023 18:00:18.021069,"(4.4, 5.2, 5.0285714285714285)","(4.0, 5.7, 5.48125)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.9, 4.45)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.209090909090909)"
10-01-2023 18:00:18.898117,"(4.4, 5.2, 5.08)","(4.0, 5.6, 5.4399999999999995)","(4.4, 6.0, 5.933333333333334)","(3.3, 4.9, 4.45)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.2384615384615385)"
10-01-2023 18:00:19.871219,"(4.4, 5.2, 5.08)","(4.0, 5.6, 5.347368421052631)","(4.4, 6.0, 5.916666666666667)","(3.3, 4.9, 4.45)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.2384615384615385)"
10-01-2023 18:00:20.940201,"(4.4, 5.2, 5.19010989010989)","(4.0, 5.6, 5.366666666666666)","(4.4, 6.0, 5.95)","(3.3, 4.9, 4.5)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.2384615384615385)"
10-01-2023 18:00:22.116523,"(4.4, 5.4, 4.984615384615385)","(4.0, 5.5, 5.366666666666666)","(4.4, 6.0, 5.95)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.1931034482758625)"
10-01-2023 18:00:23.340640,"(4.4, 5.4, 4.984615384615385)","(4.0, 5.5, 5.261904761904762)","(4.4, 6.0, 5.95)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:24.380222,"(4.4, 5.4, 4.984615384615385)","(4.0, 5.5, 5.261904761904762)","(4.4, 6.0, 5.95)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:25.287876,"(4.4, 5.4, 5.228571428571429)","(4.0, 5.5, 5.261904761904762)","(4.4, 6.0, 5.95)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:26.295038,"(4.4, 5.4, 5.228571428571429)","(4.0, 5.5, 5.0625)","(4.4, 6.0, 5.846153846153846)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 338.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:27.240960,"(4.4, 5.4, 5.228571428571429)","(4.0, 5.4, 5.28)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.9, 4.442857142857143)","(61.0, 400.0, 296.66666666666663)","(4.4, 5.4, 5.08125)"
10-01-2023 18:00:28.234604,"(4.4, 5.5, 5.498076923076923)","(4.0, 5.1, 5.066666666666666)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.7, 4.442857142857143)","(61.0, 400.0, 245.0)","(4.4, 5.1, 5.175)"
10-01-2023 18:00:29.259021,"(4.4, 5.6, 5.588888888888889)","(4.0, 5.2, 5.155555555555556)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.7, 4.455555555555556)","(61.0, 400.0, 296.66666666666663)","(4.4, 5.2, 5.110344827586207)"
10-01-2023 18:00:30.431870,"(4.4, 5.6, 5.505263157894737)","(4.0, 5.3, 5.066666666666666)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.9, 4.455555555555556)","(61.0, 400.0, 296.66666666666663)","(4.4, 5.4, 5.110344827586207)"
10-01-2023 18:00:31.432568,"(4.4, 5.6, 5.518181818181818)","(4.0, 5.2, 5.013333333333334)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.9, 4.4625)","(61.0, 400.0, 185.0)","(4.4, 5.4, 5.166666666666667)"
10-01-2023 18:00:32.556555,"(4.4, 5.5, 5.427272727272728)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.9, 4.4625)","(61.0, 410.0, 185.0)","(4.4, 5.4, 5.166666666666667)"
10-01-2023 18:00:33.657828,"(4.4, 5.5, 5.244)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.133333333333334)","(3.3, 4.9, 4.5)","(61.0, 410.0, 185.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:34.792738,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 410.0, 185.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:35.935316,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 410.0, 329.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:37.062924,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 390.0, 329.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:37.990709,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 390.0, 329.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:39.020181,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 390.0, 329.0)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:39.996323,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.166666666666667)","(3.3, 4.9, 4.4625)","(61.0, 390.0, 220.55555555555554)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:40.975481,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.05)","(3.3, 4.9, 4.4625)","(61.0, 390.0, 220.55555555555554)","(4.4, 5.4, 5.1454545454545455)"
10-01-2023 18:00:41.942222,"(4.4, 5.5, 5.244)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.15)","(3.3, 4.9, 4.5)","(61.0, 380.0, 313.0)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:42.965457,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.15)","(3.3, 4.9, 4.5)","(61.0, 370.0, 313.0)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:44.063059,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.15)","(3.3, 4.9, 4.5)","(61.0, 370.0, 313.0)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:45.056604,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 5.066666666666666)","(4.4, 6.2, 6.15)","(3.3, 4.9, 4.5)","(61.0, 370.0, 313.0)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:46.067198,"(4.4, 5.5, 5.185714285714286)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.2, 6.15)","(3.3, 4.9, 4.5)","(61.0, 370.0, 276.66666666666663)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:46.962638,"(4.4, 5.5, 5.1923076923076925)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.4, 5.938461538461539)","(3.3, 4.9, 4.5)","(61.0, 370.0, 276.66666666666663)","(4.4, 5.4, 5.05)"
10-01-2023 18:00:47.989298,"(4.4, 5.5, 5.1923076923076925)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.4, 6.16)","(3.3, 4.9, 4.5)","(61.0, 360.0, 202.5)","(4.4, 5.4, 5.1)"
10-01-2023 18:00:49.079041,"(4.4, 5.5, 5.1923076923076925)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.4, 6.222222222222222)","(3.3, 4.9, 4.5)","(61.0, 350.0, 263.33333333333337)","(4.4, 5.4, 5.1)"
10-01-2023 18:00:50.081309,"(4.4, 5.5, 5.136363636363637)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.4, 6.222222222222222)","(3.3, 4.9, 4.5)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.1)"
10-01-2023 18:00:51.049724,"(4.4, 5.5, 5.136363636363637)","(4.0, 5.2, 4.966666666666667)","(4.4, 6.4, 6.222222222222222)","(3.3, 4.9, 4.5)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.254545454545454)"
10-01-2023 18:00:52.126489,"(4.4, 5.2, 5.075)","(4.0, 5.5, 5.384615384615385)","(4.4, 6.4, 6.166666666666667)","(3.3, 4.8, 4.6)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.3, 5.228571428571429)"
10-01-2023 18:00:53.203034,"(4.4, 5.2, 4.95)","(4.0, 5.5, 5.384615384615385)","(4.4, 6.4, 6.166666666666667)","(3.3, 4.8, 4.6)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.3, 5.228571428571429)"
10-01-2023 18:00:54.247181,"(4.4, 5.2, 4.745454545454546)","(4.0, 5.5, 5.384615384615385)","(4.4, 6.4, 6.166666666666667)","(3.3, 4.8, 4.6)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.3, 5.034782608695652)"
10-01-2023 18:00:55.268960,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.5, 5.0)","(4.4, 6.4, 6.1)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:00:56.309086,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.5, 5.130769230769231)","(4.4, 6.4, 6.266666666666667)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:00:57.262734,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.5, 5.130769230769231)","(4.4, 6.4, 6.266666666666667)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:00:58.258353,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.5, 5.130769230769231)","(4.4, 6.4, 6.266666666666667)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:00:59.527955,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.4, 5.15)","(4.4, 6.4, 6.266666666666667)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:01:00.658982,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.4, 5.15)","(4.4, 6.4, 6.021052631578947)","(3.3, 4.9, 4.4625)","(61.0, 350.0, 238.57142857142858)","(4.4, 5.4, 5.034782608695652)"
10-01-2023 18:01:01.886557,"(4.4, 5.2, 4.7384615384615385)","(4.0, 5.5, 5.130769230769231)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.9, 4.455555555555556)","(61.0, 350.0, 220.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:03.026181,"(4.4, 5.2, 4.825)","(4.0, 5.5, 5.18)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.9, 4.455555555555556)","(61.0, 350.0, 220.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:04.082242,"(4.4, 5.2, 4.825)","(4.0, 5.5, 5.18)","(4.4, 6.8, 6.091666666666667)","(3.3, 4.9, 4.455555555555556)","(61.0, 350.0, 220.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:05.079020,"(4.4, 5.2, 4.825)","(4.0, 5.5, 5.0636363636363635)","(4.4, 6.6, 6.033333333333333)","(3.3, 4.9, 4.455555555555556)","(61.0, 350.0, 165.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:06.111958,"(4.4, 5.5, 5.18)","(4.0, 5.5, 5.18)","(4.4, 6.6, 6.2727272727272725)","(3.3, 4.9, 4.455555555555556)","(61.0, 340.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:07.092289,"(4.4, 5.4, 5.3125)","(4.0, 5.5, 5.18)","(4.4, 6.6, 6.2727272727272725)","(3.3, 4.9, 4.455555555555556)","(61.0, 330.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:08.097413,"(4.4, 5.4, 5.3125)","(4.0, 5.5, 5.18)","(4.4, 6.6, 6.428571428571428)","(3.3, 4.9, 4.455555555555556)","(61.0, 330.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:09.213717,"(4.4, 5.4, 5.3125)","(4.0, 5.5, 5.0636363636363635)","(4.4, 6.6, 6.428571428571428)","(3.3, 4.9, 4.455555555555556)","(61.0, 330.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:10.312250,"(4.4, 5.4, 5.3125)","(4.0, 5.5, 5.0636363636363635)","(4.4, 6.6, 6.428571428571428)","(3.3, 4.9, 4.455555555555556)","(61.0, 330.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:11.309240,"(4.4, 5.4, 5.3125)","(4.0, 5.5, 5.0636363636363635)","(4.4, 6.6, 6.2727272727272725)","(3.3, 4.9, 4.4625)","(61.0, 330.0, 270.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:12.375831,"(4.4, 5.4, 5.057142857142857)","(4.0, 5.5, 5.1000000000000005)","(4.4, 6.6, 6.333333333333333)","(3.3, 4.9, 4.48)","(61.0, 330.0, 281.0)","(4.4, 5.4, 5.228571428571429)"
10-01-2023 18:01:13.451008,"(4.4, 5.1, 5.054545454545455)","(4.0, 5.6, 5.6909090909090905)","(4.4, 6.6, 6.5)","(3.3, 4.8, 4.457142857142857)","(61.0, 330.0, 281.0)","(4.4, 5.3, 5.228571428571429)"
10-01-2023 18:01:14.511959,"(4.4, 5.1, 5.054545454545455)","(4.0, 5.8, 5.6909090909090905)","(4.4, 6.6, 6.5)","(3.3, 4.8, 4.4625)","(61.0, 330.0, 281.0)","(4.4, 5.3, 4.98)"
10-01-2023 18:01:15.581777,"(4.4, 5.2, 5.1454545454545455)","(4.0, 5.9, 5.3)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.9, 4.48)","(61.0, 330.0, 248.33333333333334)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:16.469493,"(4.4, 5.2, 5.1)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.8, 4.48)","(61.0, 330.0, 248.33333333333334)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:17.340944,"(4.4, 5.1, 4.9799999999999995)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.8, 4.457142857142857)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:18.372471,"(4.4, 5.1, 4.74)","(4.0, 5.8, 5.683333333333334)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.8, 4.457142857142857)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:19.392256,"(4.4, 5.1, 4.641176470588235)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:20.415567,"(4.4, 5.0, 4.336842105263158)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.133333333333333)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:21.506435,"(4.4, 4.9, 4.728571428571429)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.188888888888888)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:22.468486,"(4.4, 4.8, 4.657142857142857)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.188888888888888)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:23.382314,"(4.4, 4.8, 4.5777777777777775)","(4.0, 5.8, 5.566666666666666)","(4.4, 6.8, 6.188888888888888)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:24.299377,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.736363636363636)","(4.4, 6.8, 6.417391304347826)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:25.276728,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.736363636363636)","(4.4, 6.8, 6.417391304347826)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:26.272679,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.736363636363636)","(4.4, 6.8, 6.417391304347826)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:27.234993,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.736363636363636)","(4.4, 6.8, 6.533333333333333)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:28.231261,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.65)","(4.4, 6.8, 6.533333333333333)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:29.252384,"(4.4, 4.8, 4.3769230769230765)","(4.0, 5.8, 5.55)","(4.4, 6.8, 6.533333333333333)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:30.253512,"(4.4, 4.7, 4.433333333333334)","(4.0, 5.8, 5.55)","(4.4, 6.8, 6.430769230769231)","(3.3, 4.8, 4.5)","(61.0, 330.0, 170.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:31.231858,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.8, 5.55)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.5)","(61.0, 330.0, 265.0)","(4.4, 5.4, 4.9714285714285715)"
10-01-2023 18:01:32.141997,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.717142857142857)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.5)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.9714285714285715)"
10-01-2023 18:01:33.075189,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.745161290322581)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.457142857142857)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.9714285714285715)"
10-01-2023 18:01:34.175263,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.745161290322581)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.457142857142857)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.9714285714285715)"
10-01-2023 18:01:35.331718,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.745161290322581)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.457142857142857)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:36.399068,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.566666666666667)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.457142857142857)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:37.289089,"(4.4, 4.6, 4.385714285714285)","(4.0, 5.9, 5.566666666666667)","(4.4, 6.8, 6.575)","(3.3, 4.8, 4.457142857142857)","(61.0, 310.0, 265.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:38.232416,"(4.2, 4.6, 4.385714285714285)","(4.0, 5.9, 5.566666666666667)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.8, 4.423529411764706)","(71.0, 310.0, 265.0)","(4.4, 5.4, 4.98)"
10-01-2023 18:01:39.230262,"(4.2, 4.6, 4.385714285714285)","(4.0, 5.9, 5.566666666666667)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.8, 4.419047619047619)","(71.0, 310.0, 265.0)","(4.4, 5.4, 4.95)"
10-01-2023 18:01:40.307460,"(4.2, 4.6, 4.375)","(4.0, 6.0, 5.984615384615385)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.8, 4.4375)","(71.0, 310.0, 265.0)","(4.4, 5.2, 5.033333333333333)"
10-01-2023 18:01:41.278157,"(4.2, 4.6, 4.375)","(4.0, 6.0, 5.984615384615385)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.7, 4.4375)","(71.0, 310.0, 235.0)","(4.4, 5.2, 4.9)"
10-01-2023 18:01:42.218487,"(4.2, 4.6, 4.385714285714285)","(4.0, 6.0, 5.984615384615385)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.7, 4.427272727272728)","(71.0, 310.0, 213.57142857142858)","(4.4, 5.2, 4.641176470588235)"
10-01-2023 18:01:43.157913,"(4.2, 4.6, 4.385714285714285)","(4.0, 6.0, 5.733333333333333)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.7, 4.442857142857143)","(71.0, 310.0, 213.57142857142858)","(4.4, 5.3, 4.641176470588235)"
10-01-2023 18:01:44.104806,"(4.2, 4.6, 4.385714285714285)","(4.0, 6.0, 5.8)","(4.4, 6.8, 6.114285714285714)","(3.4, 4.7, 4.442857142857143)","(71.0, 310.0, 213.57142857142858)","(4.4, 5.3, 4.641176470588235)"
