,Nakula Nz,Rock Supreme,Fortes In Fide,Major Mischief,Rosarito,Chal Be Nz,Devouged,Magicol Ideal Nz,Jingles Bromac Nz,Motu Cullen Nz
10-01-2023 15:27:02.448162,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:03.660143,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:04.821277,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:06.090013,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:07.383115,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:08.726376,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:10.015336,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:11.287405,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:12.540059,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:13.741497,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:14.994508,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:16.228175,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 78.0)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:17.453803,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:18.731995,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:20.056017,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:21.373190,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:22.621432,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:23.867519,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:25.108307,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:26.261769,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:27.525561,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:28.778990,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:30.136738,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:31.452239,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:32.728672,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 26.666666666666668)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:33.979676,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:35.225441,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:36.491419,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:37.659383,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:38.901500,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:40.163949,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:41.431970,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:42.697581,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:43.946205,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 34.166666666666664)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:45.163128,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:46.399966,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:47.578113,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:48.815083,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:49.991197,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:51.321284,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:52.555837,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:53.709492,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:54.866513,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:56.245978,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 103.6)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:57.638868,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 106.66666666666667)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:27:58.934209,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 106.66666666666667)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:00.275685,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 106.66666666666667)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:01.541518,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 106.66666666666667)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:02.770785,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:04.070952,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:05.283588,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:06.549048,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:07.781131,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:08.995384,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:10.230970,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:11.701571,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:12.902521,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:14.205996,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:15.460378,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:16.794346,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 104.4)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:18.163408,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 44.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 35.285714285714285)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:19.558160,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:20.800300,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:22.002777,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:23.208983,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:24.421984,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:25.568389,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:26.724396,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:27.915493,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:29.221406,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
10-01-2023 15:28:30.485794,"(2.3, 99999, 99990)","(8.0, 14.0, 11.0)","(26.0, 55.0, 48.0)","(5.5, 9.2, 7.6)","(41.0, 120.0, 80.0)","(8.5, 99999, 99990)","(21.0, 42.0, 30.25)","(31.0, 99999, 99990)","(81.0, 99999, 99990)","(3.3, 99999, 99990)"
