,Running Cloud,Sword Of War,Bellman,Maatsuyker,Royal Fox,Wagon Wheel,Duhlata,Great Ambition,Supreme Thunder,One Out,Lottacheex,Buoyant
08-01-2023 16:06:24.719063,"(6.5, 9.0, 8.0)","(10.0, 99999, 99990)","(5.0, 6.0, 5.763380281690141)","(6.5, 9.8, 8.9)","(14.0, 16.0, 15.863636363636363)","(19.0, 26.0, 24.285714285714285)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 29.0)","(7.0, 9.4, 9.142857142857142)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:26.259545,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.763380281690141)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.972222222222221)","(19.0, 26.0, 24.5)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.8)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:27.886885,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(19.0, 27.0, 24.5)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 68.0)"
08-01-2023 16:06:29.561028,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.5)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 55.25)"
08-01-2023 16:06:31.137439,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.5)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 55.25)"
08-01-2023 16:06:32.831670,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.5)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 53.75)"
08-01-2023 16:06:34.495832,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.0)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 53.75)"
08-01-2023 16:06:36.142542,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.0)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 53.75)"
08-01-2023 16:06:37.798024,"(6.5, 9.0, 8.333333333333332)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752941176470588)","(6.5, 9.0, 8.601990049751244)","(14.0, 16.0, 15.75)","(18.0, 27.0, 24.0)","(14.0, 19.0, 16.146341463414632)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2012)","(19.0, 32.0, 30.666666666666664)","(7.0, 9.4, 8.971428571428572)","(41.0, 95.0, 53.75)"
08-01-2023 16:06:39.400097,"(6.5, 9.0, 8.08)","(10.0, 99999, 99990)","(5.0, 6.0, 5.752173913043478)","(6.5, 9.0, 8.602139037433155)","(14.0, 16.0, 16.0)","(18.0, 27.0, 24.22222222222222)","(14.0, 19.0, 16.21951219512195)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.666666666666668)","(7.0, 9.4, 8.588888888888889)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:40.899088,"(6.5, 9.2, 8.08)","(10.0, 99999, 99990)","(5.0, 5.8, 5.752173913043478)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 27.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.6, 8.714285714285714)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:42.407612,"(6.5, 9.2, 8.11111111111111)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.714285714285714)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:43.925841,"(6.5, 9.2, 8.11111111111111)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.714285714285714)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:45.379997,"(6.5, 9.2, 8.11111111111111)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.714285714285714)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:46.948826,"(6.5, 9.2, 8.11111111111111)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.714285714285714)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:48.492313,"(6.5, 9.2, 8.021052631578947)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.44)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:49.913703,"(6.5, 9.2, 7.8933333333333335)","(10.0, 99999, 99990)","(5.0, 6.0, 5.872727272727273)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.0)","(18.0, 26.0, 24.666666666666668)","(14.0, 19.0, 16.849056603773583)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.201224489795918)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.44)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:51.323705,"(6.5, 9.2, 7.8933333333333335)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.842105263157894)","(18.0, 26.0, 25.285714285714285)","(14.0, 19.0, 16.15)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 26.0)","(7.0, 9.4, 8.661538461538461)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:52.823967,"(6.5, 9.2, 7.8933333333333335)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 19.0, 16.285714285714285)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 27.2)","(7.0, 9.4, 8.661538461538461)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:54.316737,"(6.5, 9.2, 8.118181818181817)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 19.0, 16.285714285714285)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.4, 8.44)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:55.887299,"(6.5, 9.2, 8.118181818181817)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 19.0, 16.285714285714285)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 28.57142857142857)","(7.0, 9.4, 8.44)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:57.431170,"(6.5, 9.2, 8.118181818181817)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 19.0, 17.428571428571427)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 28.57142857142857)","(7.0, 9.4, 8.6)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:06:59.010231,"(6.5, 9.0, 8.55)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.602139037433155)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 18.5, 16.5)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 28.57142857142857)","(7.0, 9.2, 8.6)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:07:00.555293,"(6.5, 9.0, 8.28)","(10.0, 99999, 99990)","(5.0, 6.0, 5.8068965517241375)","(6.5, 9.0, 8.506194690265486)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 25.285714285714285)","(14.0, 18.5, 16.5)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 28.57142857142857)","(7.0, 9.2, 8.6)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:07:02.147668,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 95.0, 58.33333333333333)"
08-01-2023 16:07:03.779367,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:05.434476,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.285714285714285)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:07.015905,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.285714285714285)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:08.751614,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.9, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:10.348972,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(6.5, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:12.286579,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:14.126745,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 24.666666666666668)","(14.0, 18.5, 17.826923076923077)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:15.616888,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 20.666666666666668)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:17.137927,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:18.577868,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 62.5)"
08-01-2023 16:07:19.999177,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 55.0)"
08-01-2023 16:07:21.447617,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.6)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:22.894538,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.825)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:24.423660,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.84)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 19.142857142857142)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.825)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:25.882187,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 22.307692307692307)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.825)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:27.508101,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 22.307692307692307)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.825)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:29.079771,"(6.5, 9.0, 8.4)","(10.0, 99999, 99990)","(5.0, 5.9, 5.891176470588236)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 22.307692307692307)","(14.0, 18.5, 17.863636363636363)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 29.333333333333332)","(7.0, 9.2, 8.825)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:30.603742,"(6.5, 9.0, 8.1)","(10.0, 99999, 99990)","(5.0, 5.9, 6.0875)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 26.0, 22.375)","(14.0, 18.5, 18.07894736842105)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 27.8)","(7.0, 9.2, 8.510344827586206)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:32.107754,"(6.5, 9.0, 8.1)","(10.0, 99999, 99990)","(5.0, 6.2, 6.11)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 25.0, 22.375)","(14.0, 18.5, 18.375)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 27.8)","(7.0, 10.0, 8.510344827586206)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:33.657322,"(6.5, 9.0, 8.1)","(10.0, 99999, 99990)","(5.0, 6.2, 5.96140350877193)","(7.0, 9.0, 8.510526315789473)","(14.0, 17.0, 16.333333333333332)","(18.0, 25.0, 22.375)","(14.0, 18.5, 18.375)","(51.0, 95.0, 89.16666666666666)","(3.8, 4.3, 4.2015625000000005)","(19.0, 32.0, 27.8)","(7.0, 10.0, 8.510344827586206)","(41.0, 85.0, 77.76923076923077)"
08-01-2023 16:07:35.178767,"(6.5, 9.0, 8.1)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 17.0, 15.985714285714286)","(18.0, 25.0, 24.625)","(14.0, 18.5, 18.375)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 27.8)","(7.0, 10.0, 8.304477611940298)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:36.646248,"(6.5, 9.0, 8.975675675675676)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.41176470588235)","(14.0, 18.5, 18.375)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 27.8)","(7.0, 9.6, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:38.119331,"(6.5, 9.0, 8.975675675675676)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.41176470588235)","(14.0, 18.5, 18.375)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 27.8)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:39.546565,"(6.5, 9.0, 8.952631578947368)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.41176470588235)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:40.922324,"(6.5, 9.0, 8.952631578947368)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.41176470588235)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:42.299326,"(6.5, 9.0, 8.952631578947368)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.22222222222222)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:43.601303,"(6.5, 8.8, 8.77837837837838)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 24.22222222222222)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:44.958050,"(6.5, 8.8, 8.77837837837838)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:46.307508,"(6.5, 8.8, 8.77837837837838)","(10.0, 99999, 99990)","(5.0, 6.4, 6.2623376623376625)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:47.647017,"(6.5, 8.8, 8.77837837837838)","(10.0, 99999, 99990)","(5.0, 6.4, 6.274829931972789)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:49.108519,"(6.5, 8.8, 8.757894736842106)","(10.0, 99999, 99990)","(5.0, 6.4, 6.274829931972789)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:50.503457,"(6.5, 8.8, 8.765217391304349)","(10.0, 99999, 99990)","(5.0, 6.4, 6.274829931972789)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 8.95)","(41.0, 85.0, 80.0)"
08-01-2023 16:07:51.877202,"(6.5, 8.8, 8.765217391304349)","(10.0, 99999, 99990)","(5.0, 6.4, 6.274829931972789)","(7.0, 9.0, 8.708235294117646)","(14.0, 16.5, 15.985714285714286)","(18.0, 25.0, 23.25)","(14.0, 18.5, 18.36842105263158)","(51.0, 95.0, 93.125)","(3.8, 4.3, 4.2007481296758105)","(19.0, 32.0, 29.9)","(7.0, 9.4, 9.188235294117646)","(41.0, 85.0, 80.0)"
