,The Inside Scoop,Happy Dayz,Zac Your Nobody,Endoftheroad,Bealawyer,Im Drinkindoubles,Yankeedelight Nz,Nomorecheeseplease,Tiger Toast,Cherry On The Cake,Luke Attack
765,"[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 15, 660964), 1.9, 2.18]"
766,"[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 17, 18, 16, 955024), 1.9, 2.16]"
767,"[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 18, 242936), 1.9, 2.14]"
768,"[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 14.0, 27.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 19, 523109), 1.9, 2.14]"
769,"[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 20, 800455), 1.9, 2.14]"
770,"[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 22, 80888), 1.9, 2.14]"
771,"[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 23, 371788), 1.9, 2.14]"
772,"[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 24, 647098), 1.9, 2.14]"
773,"[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 25, 919872), 1.9, 2.14]"
774,"[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 14.0, 26.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 27, 220887), 1.9, 2.14]"
775,"[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 81.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 28, 507870), 1.9, 2.1]"
776,"[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 81.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 29, 800025), 1.9, 2.1]"
777,"[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 81.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 31, 89654), 1.9, 2.1]"
778,"[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 81.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 71.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 7.5, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 32, 390363), 1.9, 2.12]"
779,"[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 81.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 91.0, 170.0]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 33, 684853), 1.9, 2.16]"
780,"[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 71.0, 240.0]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 34, 964917), 1.9, 2.14]"
781,"[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 9.0, 10.5]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 71.0, 210.0]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 36, 240764), 1.9, 2.14]"
782,"[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 37, 515834), 1.9, 2.14]"
783,"[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 6.0, 8.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 71.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 38, 799853), 1.9, 2.16]"
784,"[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 14.0, 25.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 101.0, 360.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 91.0, 190.0]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 40, 82967), 1.9, 2.16]"
785,"[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 14.0, 38.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 9.0, 10.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 7.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 41, 357894), 1.9, 2.16]"
786,"[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 14.0, 36.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 101.0, 330.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 91.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 42, 645778), 1.9, 2.16]"
787,"[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 14.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 71.0, 180.0]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 43, 951463), 1.85, 2.16]"
788,"[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 71.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 45, 228768), 1.85, 2.16]"
789,"[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 91.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 46, 520505), 1.85, 2.16]"
790,"[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 91.0, 140.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 101.0, 320.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 91.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 47, 802786), 1.85, 2.16]"
791,"[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 9.0, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 101.0, 350.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 91.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 49, 85365), 1.85, 2.16]"
792,"[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 91.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 7.5, 9.6]","[datetime.datetime(2022, 11, 28, 17, 18, 50, 384921), 1.85, 2.14]"
793,"[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 14.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 8.5, 9.8]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 101.0, 340.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 8.0, 99999]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 91.0, 160.0]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 7.5, 9.4]","[datetime.datetime(2022, 11, 28, 17, 18, 51, 658440), 1.85, 2.14]"
