,Orson Time,Broombrae Blaze,Systems Down,Sleepy Joe,Italian Steal,Genius You
06-01-2023 12:31:49.244715,"(11.0, 14.5, 13.933333333333334)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.3875)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:50.184597,"(11.0, 14.5, 13.882352941176471)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.37)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:51.310012,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.37)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:52.326675,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.37)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:53.246937,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.976190476190476)","(4.2, 5.4, 5.376)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:54.178606,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.386363636363637)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.661818181818182)"
06-01-2023 12:31:55.101407,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.386363636363637)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.6757894736842105)"
06-01-2023 12:31:56.029196,"(11.0, 14.5, 13.863636363636363)","(10.0, 12.5, 12.470588235294118)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.386363636363637)","(3.8, 4.8, 4.780612244897959)","(2.3, 2.68, 2.6757894736842105)"
06-01-2023 12:31:57.104331,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.711627906976744)","(2.3, 2.68, 2.665714285714286)"
06-01-2023 12:31:58.143842,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.711627906976744)","(2.3, 2.68, 2.665714285714286)"
06-01-2023 12:31:59.188835,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.982142857142858)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.711627906976744)","(2.3, 2.68, 2.665714285714286)"
06-01-2023 12:32:00.232215,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.977272727272727)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.711627906976744)","(2.3, 2.68, 2.665714285714286)"
06-01-2023 12:32:01.184893,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.977272727272727)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.736666666666666)","(2.3, 2.68, 2.6866977829638277)"
06-01-2023 12:32:02.082064,"(11.0, 14.5, 13.824324324324325)","(10.0, 12.5, 12.369565217391305)","(10.0, 13.0, 12.977272727272727)","(4.2, 5.4, 5.388)","(3.8, 4.8, 4.736666666666666)","(2.3, 2.7, 2.6866977829638277)"
06-01-2023 12:32:03.052084,"(11.0, 14.0, 13.607142857142858)","(10.0, 12.0, 11.94047619047619)","(10.0, 13.0, 13.076923076923077)","(4.2, 5.4, 5.293548387096774)","(3.8, 4.8, 4.734782608695652)","(2.3, 2.76, 2.743076923076923)"
06-01-2023 12:32:04.015356,"(11.0, 13.5, 13.34375)","(10.0, 12.0, 11.906976744186046)","(10.0, 13.5, 13.076923076923077)","(4.2, 5.3, 5.282857142857143)","(3.8, 4.8, 4.748529411764705)","(2.3, 2.76, 2.760869565217391)"
06-01-2023 12:32:05.057843,"(11.0, 14.0, 13.518518518518519)","(10.0, 12.0, 11.893617021276595)","(10.0, 13.5, 13.041666666666666)","(4.2, 5.3, 5.29375)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.78, 2.7637037037037038)"
06-01-2023 12:32:05.965706,"(11.0, 14.0, 13.454545454545455)","(10.0, 12.0, 11.85576923076923)","(10.0, 13.5, 13.041666666666666)","(4.2, 5.3, 5.29375)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.78, 2.76695652173913)"
06-01-2023 12:32:07.083513,"(11.0, 14.0, 13.4)","(10.0, 12.0, 11.862745098039216)","(10.0, 13.5, 13.15625)","(4.2, 5.3, 5.223809523809524)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.78, 2.7804166666666665)"
06-01-2023 12:32:08.109791,"(11.0, 14.0, 13.413793103448276)","(10.0, 12.0, 11.628205128205128)","(10.0, 13.5, 13.15625)","(4.2, 5.3, 5.2384615384615385)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.8, 2.7770873786407764)"
06-01-2023 12:32:09.010822,"(11.0, 14.0, 13.491525423728813)","(10.0, 12.0, 11.6375)","(10.0, 13.5, 13.15625)","(4.2, 5.3, 5.2384615384615385)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.8, 2.780384615384615)"
06-01-2023 12:32:09.933680,"(11.0, 14.0, 13.431372549019608)","(10.0, 12.0, 11.6375)","(10.0, 13.0, 12.75)","(4.2, 5.3, 5.217857142857143)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.8, 2.7830434782608693)"
06-01-2023 12:32:10.934113,"(11.0, 14.0, 13.452830188679245)","(10.0, 12.0, 11.646341463414634)","(10.0, 13.0, 12.48936170212766)","(4.2, 5.4, 5.278947368421053)","(3.8, 4.8, 4.776381909547738)","(2.3, 2.8, 2.7811999999999997)"
06-01-2023 12:32:11.956821,"(11.0, 14.0, 13.395833333333334)","(10.0, 12.0, 11.646341463414634)","(10.0, 13.0, 12.578947368421053)","(4.2, 5.4, 5.278947368421053)","(3.8, 4.8, 4.785224274406332)","(2.3, 2.8, 2.7811999999999997)"
06-01-2023 12:32:12.976394,"(11.0, 14.0, 13.340909090909092)","(10.0, 12.0, 11.726190476190476)","(10.0, 13.0, 12.578947368421053)","(4.2, 5.2, 5.1755102040816325)","(3.8, 4.8, 4.75)","(2.3, 2.8, 2.7849411764705883)"
06-01-2023 12:32:13.905316,"(11.0, 14.0, 13.5)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.571428571428571)","(4.2, 5.3, 5.2595238095238095)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7699999999999996)"
06-01-2023 12:32:14.834041,"(11.0, 14.0, 13.46031746031746)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.540983606557377)","(4.2, 5.4, 5.34390243902439)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7699999999999996)"
06-01-2023 12:32:15.865704,"(11.0, 14.0, 13.46031746031746)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.5)","(4.2, 5.4, 5.34390243902439)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7735593220338983)"
06-01-2023 12:32:16.835120,"(11.0, 14.0, 13.403508771929825)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.34025974025974)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7783333333333333)"
06-01-2023 12:32:17.865506,"(11.0, 13.5, 13.255813953488373)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.34025974025974)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7783333333333333)"
06-01-2023 12:32:18.928936,"(11.0, 13.5, 13.233333333333333)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.34025974025974)","(3.8, 4.8, 4.734615384615385)","(2.3, 2.8, 2.7783333333333333)"
06-01-2023 12:32:19.936992,"(11.0, 13.5, 13.233333333333333)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.347945205479452)","(3.8, 4.8, 4.730508474576271)","(2.3, 2.8, 2.7803174603174603)"
06-01-2023 12:32:21.006526,"(11.0, 13.0, 12.913793103448276)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.323333333333333)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7803174603174603)"
06-01-2023 12:32:21.958815,"(11.0, 13.0, 12.95)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.323333333333333)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7779710144927536)"
06-01-2023 12:32:22.914174,"(11.0, 13.5, 13.03125)","(10.0, 12.0, 11.7125)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.330303030303031)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7779710144927536)"
06-01-2023 12:32:23.908009,"(11.0, 13.5, 13.04054054054054)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.517241379310345)","(4.2, 5.4, 5.330303030303031)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7779710144927536)"
06-01-2023 12:32:24.923799,"(11.0, 13.5, 13.104651162790697)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.525423728813559)","(4.2, 5.4, 5.330303030303031)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7779710144927536)"
06-01-2023 12:32:25.846080,"(11.0, 13.5, 13.104651162790697)","(10.0, 12.0, 11.71951219512195)","(10.0, 13.0, 12.525423728813559)","(4.2, 5.4, 5.330303030303031)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7779710144927536)"
06-01-2023 12:32:26.851314,"(11.0, 13.5, 13.104651162790697)","(10.0, 12.0, 11.744444444444444)","(10.0, 13.0, 12.525423728813559)","(4.2, 5.4, 5.341772151898734)","(3.8, 4.8, 4.723076923076923)","(2.3, 2.8, 2.7705882352941176)"
06-01-2023 12:32:27.863835,"(11.0, 13.5, 13.158536585365853)","(10.0, 12.0, 11.77)","(10.0, 13.0, 12.525423728813559)","(4.2, 5.4, 5.346478873239437)","(3.8, 4.8, 4.726785714285715)","(2.3, 2.78, 2.7496)"
06-01-2023 12:32:28.901113,"(11.0, 13.5, 13.202127659574469)","(10.0, 12.0, 11.794117647058824)","(10.0, 13.0, 12.525423728813559)","(4.2, 5.4, 5.346478873239437)","(3.8, 4.8, 4.76031746031746)","(2.3, 2.76, 2.7496)"
06-01-2023 12:32:29.950830,"(11.0, 13.5, 13.1)","(10.0, 12.0, 11.794117647058824)","(10.0, 13.0, 12.45)","(4.2, 5.4, 5.2875)","(3.8, 4.8, 4.769975786924939)","(2.3, 2.76, 2.8247619047619046)"
06-01-2023 12:32:31.021335,"(11.0, 13.5, 12.919354838709678)","(10.0, 11.5, 11.425531914893616)","(10.0, 12.5, 11.901408450704226)","(4.2, 5.3, 5.485)","(3.8, 4.8, 4.721951219512195)","(2.3, 2.84, 2.851)"
06-01-2023 12:32:32.080939,"(11.0, 13.0, 12.73076923076923)","(10.0, 11.5, 11.333333333333334)","(10.0, 12.0, 11.969696969696969)","(4.2, 5.5, 5.45945945945946)","(3.8, 4.8, 4.72)","(2.3, 2.86, 2.8554999999999997)"
06-01-2023 12:32:33.151064,"(11.0, 12.5, 12.439252336448599)","(10.0, 11.5, 11.308333333333334)","(10.0, 12.0, 11.969696969696969)","(4.2, 5.6, 5.491666666666667)","(3.8, 4.8, 4.714666666666667)","(2.3, 2.86, 2.83)"
06-01-2023 12:32:34.161485,"(11.0, 12.5, 12.4375)","(10.0, 11.5, 11.355072463768115)","(10.0, 12.0, 11.88888888888889)","(4.2, 5.6, 5.5686746987951805)","(3.8, 4.8, 4.714666666666667)","(2.3, 2.84, 2.8285714285714283)"
06-01-2023 12:32:35.190566,"(11.0, 12.5, 12.401869158878505)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.882352941176471)","(4.2, 5.6, 5.576623376623377)","(3.8, 4.8, 4.714666666666667)","(2.3, 2.84, 2.838188679245283)"
06-01-2023 12:32:36.305464,"(11.0, 12.5, 12.401869158878505)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.861842105263158)","(4.2, 5.6, 5.567901234567901)","(3.8, 4.8, 4.714666666666667)","(2.3, 2.84, 2.8247619047619046)"
06-01-2023 12:32:37.375823,"(11.0, 12.5, 12.434343434343434)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.892857142857142)","(4.2, 5.6, 5.657692307692308)","(3.8, 4.8, 4.714666666666667)","(2.3, 2.84, 2.78375)"
06-01-2023 12:32:38.419472,"(10.0, 13.0, 12.576923076923077)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.861842105263158)","(4.4, 5.7, 5.61578947368421)","(3.8, 4.8, 4.726190476190476)","(2.35, 2.8, 2.793333333333333)"
06-01-2023 12:32:39.367899,"(10.0, 13.0, 12.556451612903226)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.861842105263158)","(4.4, 5.7, 5.61578947368421)","(3.8, 4.8, 4.726190476190476)","(2.35, 2.8, 2.793333333333333)"
06-01-2023 12:32:40.394505,"(10.0, 13.0, 12.556451612903226)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 11.74468085106383)","(4.4, 5.7, 5.633333333333333)","(3.8, 4.8, 4.748837209302326)","(2.35, 2.8, 2.7918749999999997)"
06-01-2023 12:32:41.460479,"(10.0, 13.0, 12.576271186440678)","(10.0, 11.5, 11.326666666666666)","(10.0, 12.0, 12.864661654135338)","(4.4, 5.7, 5.577358490566038)","(3.8, 4.8, 4.891666666666667)","(2.35, 2.8, 2.7815624999999997)"
06-01-2023 12:32:42.437992,"(10.0, 13.0, 12.567796610169491)","(10.0, 11.5, 11.269662921348315)","(10.0, 13.0, 12.864661654135338)","(4.4, 5.6, 5.5058823529411764)","(3.8, 4.9, 4.940476190476191)","(2.35, 2.8, 2.7888571428571427)"
06-01-2023 12:32:43.452465,"(10.0, 13.0, 12.727272727272727)","(10.0, 11.0, 10.85135135135135)","(10.0, 12.5, 12.310344827586206)","(4.4, 5.6, 5.577419354838709)","(3.8, 5.0, 4.958620689655173)","(2.35, 2.8, 2.7899354838709676)"
06-01-2023 12:32:44.464564,"(10.0, 13.0, 12.727272727272727)","(10.0, 11.0, 10.808823529411764)","(10.0, 12.5, 12.15)","(4.6, 5.6, 5.577419354838709)","(3.8, 5.0, 4.975)","(2.35, 2.8, 2.770322580645161)"
06-01-2023 12:32:45.483357,"(10.0, 12.5, 12.483552631578947)","(10.0, 11.0, 10.716981132075471)","(10.0, 12.5, 12.147058823529411)","(4.6, 5.6, 5.55)","(3.8, 5.0, 4.975)","(2.35, 2.78, 2.778421052631579)"
06-01-2023 12:32:46.422346,"(10.0, 13.0, 12.631147540983607)","(10.0, 11.0, 10.642857142857142)","(10.0, 12.5, 12.081395348837209)","(4.6, 5.6, 5.55)","(3.8, 5.0, 4.934146341463415)","(2.35, 2.8, 2.778421052631579)"
06-01-2023 12:32:47.456493,"(10.0, 13.0, 12.642857142857142)","(10.0, 11.0, 10.622222222222222)","(10.0, 12.5, 11.939024390243903)","(4.6, 5.6, 5.575609756097561)","(3.8, 5.0, 4.912195121951219)","(2.35, 2.8, 2.773939393939394)"
06-01-2023 12:32:48.554597,"(10.0, 13.0, 12.65625)","(10.0, 11.0, 10.591836734693878)","(10.0, 12.5, 11.952380952380953)","(4.6, 5.6, 5.61923076923077)","(3.8, 5.0, 4.97566765578635)","(2.35, 2.8, 2.769285714285714)"
06-01-2023 12:32:49.651511,"(10.0, 13.0, 12.67)","(10.0, 11.0, 10.591836734693878)","(10.0, 12.5, 12.044554455445544)","(4.6, 5.7, 5.61923076923077)","(3.8, 5.0, 4.973607038123167)","(2.35, 2.8, 2.7735384615384615)"
06-01-2023 12:32:50.751524,"(10.0, 13.0, 12.67)","(10.0, 11.0, 10.591836734693878)","(10.0, 12.5, 12.044554455445544)","(4.6, 5.7, 5.610714285714286)","(3.8, 5.0, 4.975595238095238)","(2.35, 2.8, 2.772)"
06-01-2023 12:32:51.666759,"(10.0, 13.0, 12.67)","(10.0, 11.0, 10.591836734693878)","(10.0, 12.5, 12.044554455445544)","(4.6, 5.7, 5.610714285714286)","(3.8, 5.0, 4.973529411764706)","(2.35, 2.8, 2.7966666666666664)"
06-01-2023 12:32:52.675873,"(10.0, 13.0, 12.84)","(10.0, 11.0, 10.583333333333334)","(10.0, 12.0, 11.945945945945946)","(4.6, 5.7, 5.601639344262296)","(3.8, 5.0, 4.8875)","(2.35, 2.8, 2.7773584905660376)"
06-01-2023 12:32:53.695516,"(10.0, 13.5, 12.90983606557377)","(10.0, 10.5, 10.38888888888889)","(10.0, 12.0, 11.58695652173913)","(4.6, 5.6, 5.532558139534884)","(3.8, 5.1, 5.093457943925233)","(2.35, 2.8, 2.777454545454545)"
06-01-2023 12:32:54.663232,"(10.0, 13.5, 13.024390243902438)","(10.0, 10.5, 10.261904761904763)","(10.0, 12.0, 11.568181818181818)","(4.6, 5.6, 5.532558139534884)","(3.8, 5.1, 5.093457943925233)","(2.35, 2.8, 2.777454545454545)"
06-01-2023 12:32:55.745944,"(10.0, 13.5, 13.024390243902438)","(10.0, 10.5, 10.013157894736842)","(10.0, 12.0, 11.637931034482758)","(4.6, 5.5, 5.45945945945946)","(3.8, 5.2, 5.159477124183007)","(2.35, 2.8, 2.8075862068965516)"
06-01-2023 12:32:56.818697,"(10.0, 13.5, 13.024390243902438)","(10.0, 10.5, 10.00909090909091)","(10.0, 12.0, 11.614285714285714)","(4.6, 5.5, 5.453333333333333)","(3.8, 5.2, 5.086363636363636)","(2.35, 2.84, 2.80375)"
06-01-2023 12:32:57.879070,"(10.0, 13.5, 12.988636363636363)","(10.0, 10.5, 10.00909090909091)","(10.0, 12.0, 11.614285714285714)","(4.6, 5.5, 5.45)","(3.8, 5.1, 5.155102040816327)","(2.35, 2.82, 2.7936170212765954)"
06-01-2023 12:32:58.890790,"(10.0, 13.5, 12.951219512195122)","(10.0, 10.5, 9.944117647058825)","(10.0, 12.0, 11.614285714285714)","(4.6, 5.5, 5.448148148148149)","(3.8, 5.2, 5.1990566037735855)","(2.35, 2.8, 2.7931958762886597)"
06-01-2023 12:32:59.826683,"(10.0, 13.5, 12.951219512195122)","(10.0, 10.5, 9.8984375)","(10.0, 12.0, 11.614285714285714)","(4.6, 5.5, 5.448148148148149)","(3.8, 5.2, 5.255862068965517)","(2.35, 2.8, 2.792707182320442)"
06-01-2023 12:33:00.865293,"(10.0, 13.5, 12.951219512195122)","(10.0, 10.5, 9.824561403508772)","(10.0, 12.0, 11.617647058823529)","(4.6, 5.5, 5.438461538461539)","(3.8, 5.3, 5.203125)","(2.35, 2.8, 2.793170731707317)"
06-01-2023 12:33:01.991074,"(10.0, 13.5, 12.916666666666666)","(10.0, 10.0, 9.763855421686747)","(10.0, 12.0, 11.602941176470589)","(4.6, 5.5, 5.438983050847457)","(3.8, 5.3, 5.227027027027027)","(2.35, 2.8, 2.789879518072289)"
06-01-2023 12:33:03.107588,"(10.0, 13.5, 12.867816091954023)","(10.0, 10.5, 10.0625)","(10.0, 12.0, 11.606060606060606)","(4.6, 5.5, 5.35)","(3.8, 5.3, 5.310112359550562)","(2.35, 2.8, 2.777664233576642)"
06-01-2023 12:33:04.124992,"(10.0, 13.5, 12.867816091954023)","(10.0, 10.5, 10.25)","(10.0, 12.0, 11.606060606060606)","(4.6, 5.4, 5.383333333333334)","(3.8, 5.4, 5.356756756756757)","(2.35, 2.78, 2.7775)"
06-01-2023 12:33:05.005833,"(10.0, 13.0, 12.855555555555556)","(10.0, 10.5, 10.25)","(10.0, 12.0, 11.606060606060606)","(4.6, 5.3, 5.292105263157895)","(3.8, 5.4, 5.356756756756757)","(2.35, 2.78, 2.7775)"
06-01-2023 12:33:06.077118,"(10.0, 13.0, 12.80952380952381)","(9.0, 10.5, 10.25)","(10.0, 11.5, 11.326086956521738)","(4.6, 5.3, 5.323529411764706)","(3.8, 5.4, 5.407692307692308)","(2.35, 2.8, 2.789285714285714)"
06-01-2023 12:33:07.133435,"(10.0, 13.0, 12.80952380952381)","(9.0, 10.5, 10.25)","(10.0, 11.5, 11.195652173913043)","(4.6, 5.4, 5.323529411764706)","(3.8, 5.5, 5.4324324324324325)","(2.35, 2.8, 2.784470588235294)"
06-01-2023 12:33:08.254727,"(10.0, 13.0, 12.724137931034482)","(9.0, 10.5, 10.25)","(10.0, 11.5, 11.135416666666666)","(4.6, 5.4, 5.314754098360656)","(3.8, 5.5, 5.4324324324324325)","(2.35, 2.8, 2.7941666666666665)"
06-01-2023 12:33:09.396370,"(10.0, 13.0, 12.652173913043478)","(9.0, 10.5, 10.181818181818182)","(10.0, 11.5, 11.135416666666666)","(4.6, 5.4, 5.3130434782608695)","(3.9, 5.5, 5.418181818181819)","(2.35, 2.82, 2.7907692307692304)"
06-01-2023 12:33:10.504921,"(10.0, 13.0, 12.652173913043478)","(9.0, 10.5, 10.181818181818182)","(10.0, 11.5, 11.135416666666666)","(4.6, 5.4, 5.213131313131313)","(3.9, 5.5, 5.5)","(2.35, 2.82, 2.7907692307692304)"
06-01-2023 12:33:11.642306,"(10.0, 13.0, 12.652173913043478)","(9.0, 10.5, 10.181818181818182)","(10.0, 11.5, 11.135416666666666)","(4.6, 5.3, 5.201075268817204)","(3.9, 5.6, 5.569696969696969)","(2.35, 2.82, 2.7937931034482757)"
06-01-2023 12:33:12.696000,"(10.0, 13.0, 12.652173913043478)","(9.0, 10.5, 10.181818181818182)","(10.0, 11.5, 11.135416666666666)","(4.6, 5.3, 5.141758241758241)","(3.9, 5.6, 5.6557894736842105)","(2.35, 2.82, 2.7894444444444444)"
06-01-2023 12:33:13.817515,"(10.0, 13.0, 12.652173913043478)","(9.0, 10.5, 10.0859375)","(10.0, 11.5, 11.4)","(4.6, 5.2, 5.273529411764706)","(3.9, 5.7, 5.538709677419355)","(2.35, 2.8, 2.7470769230769227)"
06-01-2023 12:33:15.133776,"(10.0, 13.0, 12.568181818181818)","(9.0, 11.0, 10.376470588235295)","(10.0, 12.0, 11.433333333333334)","(4.6, 5.3, 5.266666666666667)","(3.9, 5.6, 5.533333333333333)","(2.35, 2.76, 2.721621621621622)"
06-01-2023 12:33:16.561084,"(10.0, 13.0, 12.761006289308176)","(9.0, 11.0, 10.376470588235295)","(10.0, 12.0, 11.433333333333334)","(4.6, 5.4, 5.288888888888889)","(3.9, 5.6, 5.550819672131148)","(2.35, 2.74, 2.717391304347826)"
06-01-2023 12:33:17.957883,"(10.0, 13.0, 12.705426356589147)","(9.0, 11.0, 10.376470588235295)","(10.0, 12.0, 11.433333333333334)","(4.6, 5.4, 5.316666666666667)","(3.9, 5.6, 5.550819672131148)","(2.35, 2.72, 2.717391304347826)"
06-01-2023 12:33:19.181368,"(10.0, 13.0, 12.705426356589147)","(9.0, 11.0, 10.376470588235295)","(10.0, 12.0, 11.433333333333334)","(4.6, 5.4, 5.300000000000001)","(3.9, 5.6, 5.551612903225807)","(2.35, 2.72, 2.717391304347826)"
06-01-2023 12:33:20.729390,"(10.0, 13.0, 12.698412698412698)","(9.0, 11.0, 10.355555555555556)","(10.0, 12.0, 11.46875)","(4.6, 5.4, 5.300000000000001)","(3.9, 5.7, 5.6553191489361705)","(2.35, 2.72, 2.7171428571428575)"
06-01-2023 12:33:21.986742,"(10.0, 13.0, 12.698412698412698)","(9.0, 11.0, 10.355555555555556)","(10.0, 12.0, 11.46875)","(4.6, 5.4, 5.32)","(4.0, 5.7, 5.688372093023256)","(2.35, 2.72, 2.698148148148148)"
06-01-2023 12:33:23.209266,"(10.0, 13.0, 12.698412698412698)","(9.0, 11.0, 10.355555555555556)","(10.0, 12.0, 11.46875)","(4.6, 5.4, 5.339534883720931)","(4.0, 5.8, 5.711111111111111)","(2.35, 2.7, 2.6658823529411766)"
06-01-2023 12:33:24.398955,"(10.0, 13.0, 12.698412698412698)","(9.0, 11.0, 10.355555555555556)","(10.0, 12.0, 11.46875)","(4.6, 5.4, 5.388888888888889)","(4.0, 5.8, 5.72)","(2.35, 2.68, 2.664375)"
06-01-2023 12:33:25.546284,"(10.0, 13.0, 12.698412698412698)","(9.0, 11.0, 10.355555555555556)","(10.0, 12.0, 11.46875)","(4.6, 5.4, 5.38)","(4.0, 5.8, 5.731034482758621)","(2.35, 2.68, 2.664375)"
06-01-2023 12:33:26.678686,"(10.0, 13.0, 12.685950413223141)","(9.0, 11.0, 10.31764705882353)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.38)","(4.0, 5.8, 5.693333333333333)","(2.35, 2.68, 2.664375)"
06-01-2023 12:33:27.710152,"(10.0, 13.0, 12.555555555555555)","(9.0, 11.0, 10.340909090909092)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.3875)","(4.0, 5.8, 5.704)","(2.35, 2.68, 2.6633333333333336)"
06-01-2023 12:33:28.805202,"(10.0, 13.0, 12.555555555555555)","(9.0, 10.5, 10.357142857142858)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.38)","(4.0, 5.8, 5.693333333333333)","(2.35, 2.68, 2.641525054466231)"
06-01-2023 12:33:29.896378,"(10.0, 13.0, 12.714285714285714)","(9.0, 10.5, 10.147435897435898)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.404347826086957)","(4.0, 5.8, 5.7631578947368425)","(2.35, 2.66, 2.613170731707317)"
06-01-2023 12:33:30.999953,"(10.0, 13.0, 12.744186046511627)","(9.0, 11.0, 10.375)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.404347826086957)","(4.0, 5.8, 5.734146341463415)","(2.35, 2.62, 2.6082926829268294)"
06-01-2023 12:33:32.125398,"(10.0, 13.0, 12.791666666666666)","(9.0, 11.0, 10.31868131868132)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.412)","(4.0, 5.9, 5.734146341463415)","(2.35, 2.62, 2.604)"
06-01-2023 12:33:33.250081,"(10.0, 13.0, 12.791666666666666)","(9.0, 11.0, 10.31868131868132)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.427272727272727)","(4.0, 5.9, 5.779365079365079)","(2.35, 2.62, 2.604)"
06-01-2023 12:33:34.403848,"(10.0, 13.0, 12.791666666666666)","(9.0, 11.0, 10.31868131868132)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.430434782608696)","(4.0, 5.9, 5.779365079365079)","(2.35, 2.62, 2.613684210526316)"
06-01-2023 12:33:35.448545,"(10.0, 13.0, 12.744186046511627)","(9.0, 11.0, 10.31868131868132)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.430434782608696)","(4.0, 5.9, 5.887719298245615)","(2.35, 2.62, 2.6056250000000003)"
06-01-2023 12:33:36.409822,"(10.0, 13.0, 12.744186046511627)","(9.0, 11.0, 10.298850574712644)","(10.0, 12.0, 11.46875)","(4.6, 5.5, 5.430434782608696)","(4.0, 5.9, 5.887719298245615)","(2.35, 2.62, 2.596991150442478)"
