,Blackbrush Scott,Dont Tell Margy,Kakariki,Dewana Imagine,Nanny In Town,Highgate Billie,Copper Mountain,Dewana Be Happy
717,"[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 3.9, 5.2]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 1.6, 1.78]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 51, 51, 312824), 6.5, 7.6]"
718,"[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 1.6, 1.78]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 52, 464197), 6.5, 7.2]"
719,"[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 3.9, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 31.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 53, 593530), 6.5, 7.2]"
720,"[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 54, 731086), 6.5, 7.4]"
721,"[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 55, 854460), 6.5, 7.4]"
722,"[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 1.6, 1.77]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 56, 989298), 6.5, 7.4]"
723,"[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 1.6, 1.76]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 58, 116267), 6.5, 7.4]"
724,"[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 51, 59, 242688), 6.5, 7.4]"
725,"[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 0, 418132), 6.5, 7.4]"
726,"[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 1, 537457), 6.5, 7.6]"
727,"[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 1.6, 1.75]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 14.0, 18.5]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 2, 663201), 6.5, 7.6]"
728,"[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 3, 786206), 6.5, 7.6]"
729,"[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 4, 909379), 6.5, 7.4]"
730,"[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 6, 54954), 6.5, 7.4]"
731,"[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 7, 181402), 6.5, 7.4]"
732,"[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 8, 357228), 6.5, 7.6]"
733,"[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 1.6, 1.74]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 9, 484466), 6.5, 7.6]"
734,"[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 10, 610658), 6.5, 7.6]"
735,"[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 1.55, 1.73]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 11, 752921), 6.5, 7.6]"
736,"[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 12, 878260), 6.5, 7.6]"
737,"[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 14, 5180), 6.5, 7.6]"
738,"[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 14.0, 19.0]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 15, 126888), 6.5, 7.6]"
739,"[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 16, 316086), 6.5, 7.4]"
740,"[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 31.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 17, 439969), 6.5, 7.4]"
741,"[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 18, 574108), 6.5, 7.4]"
742,"[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 4.2, 5.9]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 14.0, 20.0]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 19, 696358), 6.5, 7.4]"
743,"[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 20, 821955), 6.5, 7.2]"
744,"[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 4.2, 6.2]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 41.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 21, 944556), 6.5, 7.2]"
745,"[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 4.2, 6.2]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 23, 71643), 6.5, 7.2]"
746,"[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 4.2, 6.2]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 24, 228988), 6.5, 7.0]"
747,"[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 25, 365994), 6.5, 7.0]"
748,"[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 4.2, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 52, 26, 480112), 6.5, 7.0]"
749,"[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 41.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 52, 27, 615334), 6.5, 7.0]"
750,"[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 52, 28, 743625), 6.5, 7.0]"
751,"[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 26.0, 48.0]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 29, 862838), 6.5, 6.8]"
752,"[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 31, 10579), 6.5, 6.8]"
753,"[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 1.55, 1.72]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 32, 128381), 6.5, 6.8]"
754,"[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 20, 52, 33, 275771), 6.5, 6.8]"
755,"[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 1.55, 1.71]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 52, 34, 401668), 6.5, 6.8]"
756,"[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 4.4, 6.6]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 1.55, 1.7]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 26.0, 50.0]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 14.0, 19.5]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 41.0, 90.0]","[datetime.datetime(2022, 11, 28, 20, 52, 35, 516492), 6.5, 6.8]"
