,Autumn Doll,Cab Fare Home,Tinker Yvonne,Foxtrot Tango,Zaras Princess,Blue Tick Maya
07-01-2023 20:53:13.177172,"(10.0, 24.0, 21.53846153846154)","(3.3, 3.8, 3.6888888888888887)","(7.0, 7.8, 7.506666666666667)","(10.0, 15.0, 14.4)","(4.6, 6.6, 6.036363636363637)","(2.6, 3.4, 3.357142857142857)"
07-01-2023 20:53:14.275443,"(10.0, 24.0, 21.714285714285715)","(3.3, 3.8, 3.679310344827586)","(7.0, 7.8, 7.485714285714286)","(10.0, 15.0, 14.368421052631579)","(4.6, 6.4, 6.025)","(2.6, 3.5, 3.4078947368421053)"
07-01-2023 20:53:15.357718,"(10.0, 24.0, 21.818181818181817)","(3.3, 3.75, 3.6868421052631577)","(7.0, 7.8, 7.485714285714286)","(10.0, 15.0, 14.368421052631579)","(4.6, 6.2, 5.978947368421053)","(2.6, 3.45, 3.396666666666667)"
07-01-2023 20:53:16.322672,"(10.0, 24.0, 22.153846153846153)","(3.3, 3.75, 3.674137931034483)","(7.0, 7.8, 7.485714285714286)","(10.0, 15.0, 14.368421052631579)","(4.6, 6.2, 6.059259259259259)","(2.6, 3.45, 2.9818874172185432)"
07-01-2023 20:53:17.203941,"(10.0, 24.0, 23.18181818181818)","(3.3, 3.75, 3.7125)","(7.0, 8.2, 8.133333333333333)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.059259259259259)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:18.136556,"(10.0, 24.0, 23.18181818181818)","(3.3, 3.75, 3.7227272727272727)","(7.0, 8.2, 8.133333333333333)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.071428571428571)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:19.163727,"(10.0, 24.0, 22.714285714285715)","(3.3, 3.75, 3.726923076923077)","(7.0, 8.2, 8.145454545454545)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.071428571428571)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:20.254931,"(10.0, 24.0, 22.714285714285715)","(3.3, 3.75, 3.726923076923077)","(7.0, 8.2, 8.145454545454545)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.111111111111112)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:21.241011,"(10.0, 24.0, 22.714285714285715)","(3.3, 3.75, 3.726923076923077)","(7.0, 8.2, 8.145454545454545)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.111111111111112)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:22.093423,"(10.0, 24.0, 21.75)","(3.3, 3.75, 3.7285714285714286)","(7.0, 8.2, 8.125)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.111111111111112)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:22.984363,"(10.0, 24.0, 22.666666666666668)","(3.3, 3.85, 3.7642857142857142)","(7.0, 8.2, 8.145454545454545)","(10.0, 15.0, 14.478260869565217)","(4.6, 6.4, 6.153846153846154)","(2.6, 3.0, 2.9816750418760467)"
07-01-2023 20:53:23.994334,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.6, 3.5894736842105264)","(7.0, 8.2, 8.133333333333333)","(10.0, 15.0, 14.7)","(4.6, 6.4, 6.222222222222222)","(2.6, 3.0, 2.981715210355987)"
07-01-2023 20:53:24.959420,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.7, 3.64375)","(7.0, 8.2, 8.145454545454545)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.125)","(2.6, 3.35, 3.1977272727272728)"
07-01-2023 20:53:25.923101,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.75, 3.645238095238095)","(7.0, 8.2, 7.8625)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.125)","(2.6, 3.3, 3.1977272727272728)"
07-01-2023 20:53:26.820750,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.75, 3.61)","(7.0, 8.2, 7.8625)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.086956521739131)","(2.6, 3.25, 3.21875)"
07-01-2023 20:53:27.723280,"(10.0, 24.0, 22.666666666666668)","(3.3, 3.75, 3.613157894736842)","(7.0, 8.2, 7.8625)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.109677419354839)","(2.6, 3.25, 3.0669244767970882)"
07-01-2023 20:53:28.721889,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.75, 3.67)","(7.0, 8.2, 7.75)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.15)","(2.6, 3.05, 3.125)"
07-01-2023 20:53:29.684276,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.8, 3.7239130434782606)","(7.0, 8.2, 7.75)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.15)","(2.6, 3.2, 3.17)"
07-01-2023 20:53:30.721748,"(10.0, 24.0, 22.666666666666668)","(3.3, 3.75, 3.718421052631579)","(7.0, 8.2, 7.7124999999999995)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.12)","(2.6, 3.25, 3.0417023096663813)"
07-01-2023 20:53:31.676106,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.75, 3.726)","(7.0, 8.2, 7.7124999999999995)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.12)","(2.6, 3.05, 3.1987829614604464)"
07-01-2023 20:53:32.524822,"(10.0, 24.0, 23.142857142857142)","(3.3, 3.8, 3.721875)","(7.0, 8.2, 7.75)","(10.0, 15.0, 14.68421052631579)","(4.6, 6.4, 6.12)","(2.6, 3.2, 3.1987829614604464)"
07-01-2023 20:53:33.496268,"(10.0, 24.0, 22.58823529411765)","(3.3, 3.8, 3.7166666666666663)","(7.0, 8.2, 7.709090909090909)","(10.0, 15.0, 14.666666666666666)","(4.6, 6.4, 6.007142857142857)","(2.6, 3.4, 3.268181818181818)"
07-01-2023 20:53:34.501781,"(10.0, 24.0, 22.58823529411765)","(3.3, 3.8, 3.743181818181818)","(7.0, 8.2, 7.670588235294117)","(10.0, 15.0, 14.666666666666666)","(4.6, 6.4, 6.007142857142857)","(2.6, 3.35, 3.2055555555555557)"
07-01-2023 20:53:35.528055,"(10.0, 24.0, 22.58823529411765)","(3.3, 3.8, 3.7545454545454544)","(7.0, 8.2, 7.670588235294117)","(10.0, 15.0, 14.454545454545455)","(4.6, 6.4, 6.1230769230769235)","(2.6, 3.35, 3.2181818181818183)"
07-01-2023 20:53:36.571873,"(10.0, 24.0, 23.272727272727273)","(3.3, 3.75, 3.7112903225806453)","(6.5, 8.0, 7.666666666666667)","(10.0, 15.0, 14.454545454545455)","(4.8, 6.2, 6.1000000000000005)","(2.6, 3.3, 3.296370967741935)"
07-01-2023 20:53:37.514343,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.705)","(6.5, 8.2, 7.8)","(10.0, 15.0, 14.454545454545455)","(4.8, 6.2, 6.1000000000000005)","(2.6, 3.3, 3.073076923076923)"
07-01-2023 20:53:38.467217,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.705)","(6.5, 8.2, 7.84)","(10.0, 15.0, 14.454545454545455)","(4.8, 6.2, 6.1000000000000005)","(2.6, 3.25, 3.205)"
07-01-2023 20:53:39.435448,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.63)","(6.5, 8.2, 7.771428571428571)","(10.0, 15.0, 14.538461538461538)","(4.8, 6.2, 6.1000000000000005)","(2.6, 3.25, 3.183333333333333)"
07-01-2023 20:53:40.472690,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.6375)","(6.5, 8.2, 7.824999999999999)","(10.0, 15.0, 14.538461538461538)","(4.8, 6.2, 6.038461538461538)","(2.6, 3.25, 3.1970588235294115)"
07-01-2023 20:53:41.444486,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.6375)","(6.5, 8.2, 7.824999999999999)","(10.0, 15.0, 14.538461538461538)","(4.8, 6.2, 6.038461538461538)","(2.6, 3.25, 3.1970588235294115)"
07-01-2023 20:53:42.367042,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.6375)","(6.5, 8.2, 7.699999999999999)","(10.0, 15.0, 14.538461538461538)","(4.8, 6.2, 5.9750000000000005)","(2.6, 3.25, 3.2441176470588236)"
07-01-2023 20:53:43.275513,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.625)","(6.5, 8.2, 7.7555555555555555)","(10.0, 15.0, 14.538461538461538)","(4.8, 6.2, 5.9750000000000005)","(2.6, 3.25, 3.2441176470588236)"
07-01-2023 20:53:44.260897,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.6375)","(6.5, 8.2, 7.91578947368421)","(10.0, 15.0, 14.6)","(4.8, 6.0, 6.092307692307692)","(2.6, 3.25, 3.006113537117904)"
07-01-2023 20:53:45.338622,"(10.0, 23.0, 22.25)","(3.3, 3.75, 3.67)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.692307692307692)","(4.8, 6.2, 6.026315789473684)","(2.6, 3.05, 3.033868378812199)"
07-01-2023 20:53:46.372410,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.7157894736842105)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.789473684210526)","(4.8, 6.2, 6.026315789473684)","(2.6, 3.05, 3.100793650793651)"
07-01-2023 20:53:47.368018,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.6933333333333334)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.789473684210526)","(4.8, 6.2, 6.026315789473684)","(2.6, 3.15, 3.1142857142857143)"
07-01-2023 20:53:48.402141,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.6933333333333334)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.789473684210526)","(4.8, 6.2, 6.026315789473684)","(2.6, 3.15, 3.1142857142857143)"
07-01-2023 20:53:49.275024,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.6933333333333334)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.789473684210526)","(4.8, 6.2, 6.026315789473684)","(2.6, 3.1, 3.0446581196581195)"
07-01-2023 20:53:50.283220,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.6933333333333334)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.8)","(4.8, 6.2, 6.016666666666667)","(2.6, 3.05, 3.091666666666667)"
07-01-2023 20:53:51.350305,"(10.0, 23.0, 22.25)","(3.3, 3.8, 3.6933333333333334)","(6.5, 8.2, 7.914285714285714)","(10.0, 15.0, 14.8)","(4.8, 6.2, 5.966666666666667)","(2.6, 3.1, 3.1115384615384616)"
07-01-2023 20:53:52.334840,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.6799999999999997)","(6.0, 8.2, 7.914285714285714)","(10.0, 15.0, 14.8)","(4.8, 6.0, 5.968421052631579)","(2.6, 3.15, 3.1161016949152542)"
07-01-2023 20:53:53.339854,"(11.0, 23.0, 22.25)","(3.4, 3.75, 3.725)","(6.0, 8.2, 7.914285714285714)","(10.0, 15.0, 15.2)","(4.8, 6.0, 5.968421052631579)","(2.6, 3.15, 3.1041666666666665)"
07-01-2023 20:53:54.282557,"(11.0, 23.0, 22.25)","(3.4, 3.75, 3.725)","(6.0, 8.2, 7.914285714285714)","(10.0, 15.5, 15.2)","(4.8, 6.0, 5.968421052631579)","(2.6, 3.15, 3.1041666666666665)"
07-01-2023 20:53:55.252623,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.753846153846154)","(6.0, 8.2, 7.914285714285714)","(10.0, 16.0, 15.166666666666666)","(4.8, 6.0, 5.968421052631579)","(2.6, 3.05, 3.045733041575492)"
07-01-2023 20:53:56.268713,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.753846153846154)","(6.0, 8.2, 7.914285714285714)","(10.0, 16.0, 15.25)","(4.8, 6.0, 5.968421052631579)","(2.6, 3.1, 3.0931263858093128)"
07-01-2023 20:53:57.301442,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.7399999999999998)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.558823529411764)","(4.8, 6.0, 5.9)","(2.6, 3.1, 3.0784313725490198)"
07-01-2023 20:53:58.291583,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.7399999999999998)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.558823529411764)","(4.8, 5.8, 5.7749999999999995)","(2.6, 3.15, 3.0895604395604392)"
07-01-2023 20:53:59.276109,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.7399999999999998)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.583333333333334)","(4.8, 5.8, 5.7749999999999995)","(2.6, 3.15, 3.1448214285714284)"
07-01-2023 20:54:00.197495,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.7399999999999998)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.583333333333334)","(4.8, 5.8, 5.7749999999999995)","(2.6, 3.15, 3.145058400718778)"
07-01-2023 20:54:01.169576,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.7624999999999997)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.659090909090908)","(4.8, 5.8, 5.776)","(2.6, 3.15, 3.145058400718778)"
07-01-2023 20:54:02.174079,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.767391304347826)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.583333333333334)","(4.8, 5.8, 5.776)","(2.6, 3.15, 3.145058400718778)"
07-01-2023 20:54:03.207051,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.782)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.583333333333334)","(4.8, 5.8, 5.776)","(2.6, 3.15, 3.145058400718778)"
07-01-2023 20:54:04.186746,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.782)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.583333333333334)","(4.8, 5.8, 5.777215189873417)","(2.6, 3.15, 3.144717994628469)"
07-01-2023 20:54:05.173716,"(11.0, 23.0, 22.25)","(3.4, 3.8, 3.782)","(6.0, 8.2, 8.057142857142857)","(10.0, 16.0, 15.71875)","(4.8, 5.8, 5.866666666666667)","(2.6, 3.15, 2.9416666666666664)"
07-01-2023 20:54:06.114058,"(11.0, 24.0, 22.4)","(3.4, 3.85, 3.7642857142857142)","(6.0, 9.2, 8.64)","(10.0, 16.5, 15.857142857142858)","(4.8, 5.9, 5.788888888888889)","(2.6, 2.98, 2.9278260869565216)"
07-01-2023 20:54:07.143236,"(11.0, 24.0, 23.0)","(3.4, 3.95, 3.85)","(6.0, 9.0, 8.676923076923076)","(10.0, 17.0, 16.333333333333332)","(4.8, 5.9, 5.805882352941177)","(2.6, 2.98, 2.920281690140845)"
07-01-2023 20:54:08.193498,"(11.0, 24.0, 22.4)","(3.4, 3.95, 3.936842105263158)","(6.0, 9.0, 8.626666666666667)","(10.0, 17.0, 16.066666666666666)","(4.8, 5.9, 5.784210526315789)","(2.6, 2.96, 2.9399318568994888)"
07-01-2023 20:54:09.230569,"(11.0, 27.0, 25.0)","(3.4, 4.0, 3.9157894736842103)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 16.0)","(4.8, 5.8, 5.766666666666667)","(2.6, 2.94, 2.979357384441939)"
07-01-2023 20:54:10.289455,"(11.0, 26.0, 24.5)","(3.4, 3.95, 3.9000000000000004)","(6.0, 8.8, 8.379999999999999)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.766666666666667)","(2.6, 2.98, 2.861842818428184)"
07-01-2023 20:54:11.268373,"(11.0, 26.0, 24.0)","(3.4, 3.95, 3.91)","(6.0, 8.8, 8.379999999999999)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.775)","(2.6, 2.88, 2.8236363636363633)"
07-01-2023 20:54:12.198190,"(11.0, 26.0, 25.0)","(3.4, 4.0, 3.9555555555555557)","(6.0, 9.0, 8.559999999999999)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.82)","(2.6, 2.88, 2.750526315789474)"
07-01-2023 20:54:13.237462,"(11.0, 26.0, 25.0)","(3.4, 4.1, 4.035714285714286)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.82)","(2.6, 2.84, 2.7525581395348837)"
07-01-2023 20:54:14.235651,"(11.0, 26.0, 25.0)","(3.4, 4.1, 4.035714285714286)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.82)","(2.6, 2.8, 2.7454054054054056)"
07-01-2023 20:54:15.313275,"(11.0, 26.0, 24.666666666666668)","(3.4, 4.2, 4.066666666666666)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 15.727272727272727)","(4.8, 5.9, 5.93125)","(2.6, 2.78, 2.6763636363636367)"
07-01-2023 20:54:16.412075,"(11.0, 27.0, 25.5)","(3.4, 4.2, 4.15)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.0, 6.04)","(2.6, 2.74, 2.664878048780488)"
07-01-2023 20:54:17.426174,"(11.0, 27.0, 24.9)","(3.4, 4.2, 4.15)","(6.0, 9.0, 8.457142857142857)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.2, 6.011111111111111)","(2.6, 2.7, 2.575)"
07-01-2023 20:54:18.409108,"(11.0, 28.0, 26.285714285714285)","(3.4, 4.3, 4.214285714285714)","(6.0, 8.8, 8.62857142857143)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.012121212121212)","(2.6, 2.6, 2.568888888888889)"
07-01-2023 20:54:19.317707,"(11.0, 28.0, 26.90909090909091)","(3.4, 4.3, 4.233333333333333)","(6.0, 8.8, 8.685714285714287)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.022222222222222)","(2.6, 2.6, 2.5663529411764707)"
07-01-2023 20:54:20.371799,"(11.0, 28.0, 26.0)","(3.4, 4.5, 4.4)","(6.0, 8.8, 8.707692307692309)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.110526315789474)","(2.6, 2.58, 2.5729411764705885)"
07-01-2023 20:54:21.421099,"(11.0, 28.0, 25.88235294117647)","(3.4, 4.5, 4.472727272727273)","(6.0, 8.8, 8.707692307692309)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.073913043478261)","(2.6, 2.58, 2.493125)"
07-01-2023 20:54:22.524015,"(11.0, 28.0, 25.88235294117647)","(3.4, 4.5, 4.5375)","(6.0, 8.8, 8.64)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.127272727272727)","(2.6, 2.54, 2.4548837209302325)"
07-01-2023 20:54:23.583315,"(11.0, 28.0, 26.0)","(3.4, 4.7, 4.57)","(6.0, 9.0, 8.64)","(10.0, 17.0, 16.066666666666666)","(4.8, 6.4, 6.047058823529412)","(2.6, 2.48, 2.4297560975609755)"
07-01-2023 20:54:24.559255,"(11.0, 28.0, 26.0)","(3.4, 4.7, 4.6571428571428575)","(6.0, 9.0, 8.64)","(10.0, 17.0, 15.333333333333334)","(4.8, 6.4, 5.878260869565217)","(2.6, 2.44, 2.6164935064935064)"
07-01-2023 20:54:25.715335,"(11.0, 26.0, 25.53846153846154)","(3.4, 4.7, 4.433333333333334)","(6.0, 8.6, 8.411764705882353)","(10.0, 15.5, 15.444444444444445)","(4.8, 5.9, 5.811111111111112)","(2.6, 2.62, 2.6572727272727272)"
07-01-2023 20:54:26.979326,"(11.0, 28.0, 25.0)","(3.4, 4.5, 4.36923076923077)","(6.0, 8.6, 8.44)","(10.0, 17.0, 15.444444444444445)","(4.8, 5.9, 5.866666666666666)","(2.6, 2.66, 2.6009873188405797)"
07-01-2023 20:54:28.090348,"(11.0, 28.0, 25.0)","(3.4, 4.4, 4.36)","(6.0, 8.6, 8.44)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.9)","(2.6, 2.62, 2.59)"
07-01-2023 20:54:29.213713,"(11.0, 27.0, 24.6)","(3.4, 4.5, 4.436842105263158)","(6.0, 8.6, 8.44)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.9)","(2.6, 2.64, 2.5933333333333333)"
07-01-2023 20:54:30.331205,"(11.0, 28.0, 25.0)","(3.4, 4.5, 4.436842105263158)","(6.0, 8.6, 8.623529411764705)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.96)","(2.6, 2.6, 2.5460000000000003)"
07-01-2023 20:54:31.432906,"(11.0, 27.0, 24.75)","(3.4, 4.5, 4.436842105263158)","(6.0, 9.0, 8.623529411764705)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.884615384615385)","(2.6, 2.58, 2.651868131868132)"
07-01-2023 20:54:32.502815,"(11.0, 27.0, 24.333333333333332)","(3.4, 4.5, 4.436842105263158)","(6.0, 9.0, 8.558620689655172)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.815384615384615)","(2.6, 2.66, 2.6515909090909093)"
07-01-2023 20:54:33.539504,"(11.0, 27.0, 24.333333333333332)","(3.4, 4.5, 4.436842105263158)","(6.0, 9.0, 8.558620689655172)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.815384615384615)","(2.6, 2.66, 2.6515909090909093)"
07-01-2023 20:54:34.648573,"(11.0, 27.0, 24.333333333333332)","(3.4, 4.5, 4.42)","(6.0, 9.0, 8.558620689655172)","(10.0, 17.0, 15.444444444444445)","(4.8, 6.0, 5.815384615384615)","(2.6, 2.66, 2.6515909090909093)"
07-01-2023 20:54:35.659001,"(11.0, 27.0, 24.75)","(3.4, 4.3, 4.252083333333333)","(6.0, 9.0, 8.6)","(10.0, 17.0, 15.6)","(4.8, 5.9, 5.827272727272727)","(2.6, 2.62, 2.6165714285714285)"
07-01-2023 20:54:36.674305,"(11.0, 27.0, 24.75)","(3.4, 4.3, 4.252083333333333)","(6.0, 9.0, 8.6)","(10.0, 17.0, 15.6)","(4.8, 5.9, 5.827272727272727)","(2.6, 2.62, 2.6165714285714285)"
07-01-2023 20:54:37.601418,"(11.0, 27.0, 24.75)","(3.4, 4.3, 4.245454545454545)","(6.0, 9.0, 8.63076923076923)","(10.0, 17.0, 15.6)","(4.8, 5.9, 5.827272727272727)","(2.6, 2.62, 2.5944000000000003)"
07-01-2023 20:54:38.645867,"(11.0, 27.0, 24.75)","(3.4, 4.4, 4.3500000000000005)","(6.0, 9.0, 8.582608695652173)","(10.0, 17.0, 15.444444444444445)","(4.8, 5.9, 5.811111111111112)","(2.6, 2.62, 2.5981990521327014)"
07-01-2023 20:54:39.802209,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.314285714285715)","(6.0, 9.0, 8.55)","(10.0, 16.5, 15.3)","(4.8, 5.9, 5.720000000000001)","(2.6, 2.7, 2.669387755102041)"
07-01-2023 20:54:40.917590,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.289655172413793)","(6.0, 9.0, 8.55)","(10.0, 16.5, 15.3)","(4.8, 5.9, 5.723529411764706)","(2.6, 2.7, 2.662325581395349)"
07-01-2023 20:54:42.001258,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.336363636363637)","(6.0, 9.0, 8.55)","(10.0, 16.5, 15.3)","(4.8, 5.9, 5.723529411764706)","(2.6, 2.68, 2.6454545454545455)"
07-01-2023 20:54:43.006963,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.336363636363637)","(6.0, 9.0, 8.55)","(10.0, 16.5, 15.3)","(4.8, 5.9, 5.693243243243243)","(2.6, 2.68, 2.718983050847458)"
07-01-2023 20:54:43.973989,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.336363636363637)","(6.0, 9.0, 8.55)","(10.0, 16.5, 15.3)","(4.8, 5.7, 5.693243243243243)","(2.6, 2.72, 2.718983050847458)"
07-01-2023 20:54:45.150646,"(11.0, 27.0, 25.666666666666668)","(3.4, 4.4, 4.336363636363637)","(6.0, 9.0, 8.55)","(10.0, 16.0, 15.2)","(4.8, 5.8, 5.774683544303797)","(2.6, 2.74, 2.7281250000000004)"
07-01-2023 20:54:46.674355,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.4, 4.300000000000001)","(6.0, 9.0, 8.55)","(10.0, 16.0, 15.2)","(4.8, 5.8, 5.758333333333333)","(2.6, 2.74, 2.700779220779221)"
07-01-2023 20:54:47.836561,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.4, 4.300000000000001)","(6.0, 9.0, 8.55)","(10.0, 16.0, 16.642857142857142)","(4.8, 5.8, 5.728571428571429)","(2.6, 2.74, 2.684615384615385)"
07-01-2023 20:54:48.976821,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.4, 4.300000000000001)","(6.0, 9.0, 8.571428571428571)","(10.0, 17.5, 16.205882352941178)","(4.8, 5.8, 5.453846153846154)","(2.6, 2.7, 2.8078048780487803)"
07-01-2023 20:54:50.101818,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.233333333333333)","(6.0, 8.8, 8.600000000000001)","(10.0, 17.5, 16.205882352941178)","(4.8, 5.5, 5.176470588235294)","(2.6, 2.84, 2.86)"
07-01-2023 20:54:51.193976,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.228571428571429)","(6.0, 8.8, 8.533333333333333)","(10.0, 17.5, 16.75)","(4.8, 5.3, 5.135714285714285)","(2.6, 2.9, 2.926111111111111)"
07-01-2023 20:54:52.287800,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.137499999999999)","(6.0, 8.8, 8.514285714285714)","(10.0, 17.5, 16.75)","(4.8, 5.2, 4.916666666666667)","(2.6, 2.94, 3.020967741935484)"
07-01-2023 20:54:53.453180,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.137499999999999)","(6.0, 8.8, 8.514285714285714)","(10.0, 17.5, 16.6)","(4.8, 5.0, 4.7125)","(2.6, 3.05, 3.0388888888888888)"
07-01-2023 20:54:54.547586,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.137499999999999)","(6.0, 8.8, 8.514285714285714)","(10.0, 17.5, 16.75)","(4.8, 4.9, 4.641666666666667)","(2.6, 3.1, 3.081914893617021)"
07-01-2023 20:54:55.558577,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.137499999999999)","(6.0, 8.8, 8.514285714285714)","(10.0, 17.5, 17.0)","(4.8, 4.7, 4.7625)","(2.6, 3.15, 3.036842105263158)"
07-01-2023 20:54:56.527419,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.2043478260869565)","(6.0, 8.8, 8.588235294117647)","(10.0, 17.5, 17.178571428571427)","(4.8, 4.8, 4.735714285714286)","(2.6, 3.1, 3.036842105263158)"
07-01-2023 20:54:57.522525,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.2043478260869565)","(6.0, 8.8, 8.53)","(10.0, 17.5, 17.178571428571427)","(4.8, 4.8, 4.745454545454545)","(2.6, 3.1, 3.059090909090909)"
07-01-2023 20:54:58.631488,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.2043478260869565)","(6.0, 8.8, 8.53)","(10.0, 17.5, 17.178571428571427)","(4.8, 4.8, 4.726315789473684)","(2.6, 3.1, 3.0566666666666666)"
07-01-2023 20:54:59.752008,"(11.0, 27.0, 26.142857142857142)","(3.4, 4.3, 4.2043478260869565)","(6.0, 8.8, 8.53)","(10.0, 17.5, 17.178571428571427)","(4.8, 4.8, 4.715625)","(2.6, 3.15, 3.0332608695652175)"
