,Hazey Roy,Miss Maddy Lee,Chasing Clout,Purdys Chance,Bob Barker
10-01-2023 13:20:13.905776,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 6.337931034482759)","(1.9, 2.78, 2.4466666666666663)","(3.0, 3.05, 2.972)"
10-01-2023 13:20:14.897798,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.820689655172414)","(1.9, 2.78, 2.700833333333333)","(3.0, 3.05, 3.031428571428571)"
10-01-2023 13:20:15.818591,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 6.0093023255813955)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 3.031428571428571)"
10-01-2023 13:20:16.696509,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 6.004545454545455)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9633333333333334)"
10-01-2023 13:20:17.511676,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 6.004545454545455)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9633333333333334)"
10-01-2023 13:20:18.525954,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.745454545454545)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:19.474282,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.745454545454545)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:20.372527,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.0, 2.985)"
10-01-2023 13:20:21.260148,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9658823529411764)"
10-01-2023 13:20:22.146963,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9658823529411764)"
10-01-2023 13:20:23.010418,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9658823529411764)"
10-01-2023 13:20:23.927564,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.956923076923077)"
10-01-2023 13:20:24.791296,"(10.0, 19.5, 15.0)","(13.0, 32.0, 22.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:25.769882,"(10.0, 19.5, 15.0)","(13.0, 32.0, 26.0)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:26.721008,"(10.0, 19.5, 15.0)","(13.0, 32.0, 27.384615384615387)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.0, 2.9757142857142855)"
10-01-2023 13:20:27.602993,"(10.0, 19.5, 15.0)","(13.0, 32.0, 27.384615384615387)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9658823529411764)"
10-01-2023 13:20:28.474258,"(10.0, 19.5, 15.0)","(13.0, 32.0, 29.391304347826086)","(5.5, 6.4, 5.942105263157894)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.930833333333333)"
10-01-2023 13:20:29.322915,"(10.0, 18.5, 18.0)","(13.0, 32.0, 29.272727272727273)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.78, 2.712142857142857)","(3.0, 3.05, 2.9299999999999997)"
10-01-2023 13:20:30.212945,"(10.0, 18.5, 18.02173913043478)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.6616666666666666)","(3.0, 3.0, 2.9299999999999997)"
10-01-2023 13:20:31.199927,"(10.0, 18.5, 17.551724137931032)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.5033333333333334)","(3.0, 3.0, 2.9299999999999997)"
10-01-2023 13:20:32.167648,"(10.0, 18.0, 17.8)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.5033333333333334)","(3.0, 3.0, 2.9964285714285714)"
10-01-2023 13:20:33.226975,"(10.0, 18.0, 17.8)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.5033333333333334)","(3.0, 3.0, 3.043908629441624)"
10-01-2023 13:20:34.130315,"(10.0, 18.0, 17.8)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.5033333333333334)","(3.0, 3.05, 3.043908629441624)"
10-01-2023 13:20:35.176912,"(10.0, 18.0, 17.333333333333332)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.5033333333333334)","(3.0, 3.05, 3.043908629441624)"
10-01-2023 13:20:36.172593,"(10.0, 18.5, 16.045454545454547)","(13.0, 32.0, 29.88235294117647)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.72, 2.493333333333333)","(3.0, 3.05, 2.9964285714285714)"
10-01-2023 13:20:37.240395,"(10.0, 18.5, 17.272727272727273)","(13.0, 32.0, 28.0)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5933333333333333)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:38.088531,"(10.0, 18.5, 17.428571428571427)","(13.0, 32.0, 28.0)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5933333333333333)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:38.984935,"(10.0, 18.5, 17.6)","(13.0, 32.0, 29.230769230769234)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5690909090909093)","(3.0, 3.0, 2.972)"
10-01-2023 13:20:39.934127,"(10.0, 18.5, 17.6)","(13.0, 32.0, 29.230769230769234)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5690909090909093)","(3.0, 3.05, 2.972)"
10-01-2023 13:20:40.774472,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 29.42857142857143)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5690909090909093)","(3.0, 3.05, 2.972)"
10-01-2023 13:20:41.735966,"(10.0, 18.5, 17.75)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.5690909090909093)","(3.0, 3.05, 2.956923076923077)"
10-01-2023 13:20:42.654972,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.66, 2.606666666666667)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:43.581026,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.58)","(3.0, 3.0, 2.956923076923077)"
10-01-2023 13:20:44.479005,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.58)","(3.0, 3.0, 2.9757142857142855)"
10-01-2023 13:20:45.285757,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.58)","(3.0, 3.05, 2.9757142857142855)"
10-01-2023 13:20:46.221792,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.58)","(3.0, 3.05, 2.972)"
10-01-2023 13:20:47.167571,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.606666666666667)","(3.0, 3.05, 2.972)"
10-01-2023 13:20:48.052219,"(10.0, 18.5, 17.91304347826087)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.606666666666667)","(3.0, 3.05, 2.956923076923077)"
10-01-2023 13:20:48.980442,"(10.0, 18.5, 17.0)","(13.0, 32.0, 23.75)","(5.5, 6.4, 5.902857142857143)","(1.9, 2.68, 2.478666666666667)","(3.0, 3.0, 2.9964285714285714)"
10-01-2023 13:20:49.849711,"(10.0, 18.5, 17.40909090909091)","(13.0, 32.0, 27.285714285714285)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.74, 2.478666666666667)","(3.0, 3.0, 2.9964285714285714)"
10-01-2023 13:20:50.700462,"(10.0, 18.5, 17.40909090909091)","(13.0, 32.0, 28.700000000000003)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.0, 3.043181818181818)"
10-01-2023 13:20:51.549194,"(10.0, 18.5, 17.40909090909091)","(13.0, 32.0, 28.700000000000003)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.05, 3.043181818181818)"
10-01-2023 13:20:52.472536,"(10.0, 18.5, 17.928571428571427)","(13.0, 32.0, 30.263157894736842)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.05, 3.043181818181818)"
10-01-2023 13:20:53.392714,"(10.0, 18.5, 17.928571428571427)","(13.0, 32.0, 30.263157894736842)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.05, 2.933)"
10-01-2023 13:20:54.257620,"(10.0, 18.5, 17.928571428571427)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.05, 2.9524999999999997)"
10-01-2023 13:20:55.179704,"(10.0, 19.5, 19.0)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.924137931034482)","(1.9, 2.66, 2.493333333333333)","(3.0, 3.05, 2.856153846153846)"
10-01-2023 13:20:56.069700,"(10.0, 19.5, 17.863636363636363)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.924137931034482)","(1.9, 2.66, 2.473333333333333)","(3.0, 3.05, 3.040460251046025)"
10-01-2023 13:20:56.879337,"(10.0, 19.5, 17.863636363636363)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.72, 2.477333333333333)","(3.0, 3.05, 3.040460251046025)"
10-01-2023 13:20:57.783268,"(10.0, 19.5, 18.375)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.64, 2.49)","(3.0, 3.05, 3.038)"
10-01-2023 13:20:58.659945,"(10.0, 19.5, 18.375)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.64, 2.49)","(3.0, 3.05, 3.038)"
10-01-2023 13:20:59.560166,"(10.0, 19.5, 18.375)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.64, 2.49)","(3.0, 3.05, 2.994702702702703)"
10-01-2023 13:21:00.432348,"(10.0, 19.5, 18.55263157894737)","(13.0, 32.0, 30.35)","(5.5, 6.4, 5.909090909090909)","(1.9, 2.64, 2.49)","(3.0, 3.0, 2.994702702702703)"
10-01-2023 13:21:01.235320,"(10.0, 20.0, 18.894736842105264)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.64, 2.49)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:02.134402,"(10.0, 20.0, 18.894736842105264)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.64, 2.49)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:02.958195,"(10.0, 20.0, 18.636363636363637)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.64, 2.49)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:03.827152,"(10.0, 20.0, 18.636363636363637)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.64, 2.49)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:04.777708,"(10.0, 20.0, 18.636363636363637)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4691666666666667)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:05.654500,"(10.0, 20.0, 18.636363636363637)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4691666666666667)","(3.0, 3.05, 2.9353846153846153)"
10-01-2023 13:21:06.506259,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:07.433159,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:08.251875,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:09.116240,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9366666666666665)"
10-01-2023 13:21:09.961883,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 6.0181818181818185)","(1.9, 2.68, 2.4688)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:10.811792,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.9714285714285715)","(1.9, 2.68, 2.4688)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:11.726174,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.68, 2.4688)","(3.0, 3.05, 2.9353846153846153)"
10-01-2023 13:21:12.541880,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:13.382844,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.68, 2.4688)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:14.284689,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.68, 2.482222222222222)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:15.113235,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.66, 2.482222222222222)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:15.962404,"(10.0, 20.0, 19.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.66, 2.48)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:16.828866,"(10.0, 20.0, 19.785714285714285)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.64, 2.472)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:17.695831,"(10.0, 21.0, 20.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.64, 2.472)","(3.0, 3.05, 2.9353846153846153)"
10-01-2023 13:21:18.622797,"(10.0, 21.0, 20.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.64, 2.486666666666667)","(3.0, 3.0, 2.9223529411764706)"
10-01-2023 13:21:19.489525,"(10.0, 21.0, 20.166666666666668)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:20.400264,"(10.0, 21.0, 20.25)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:21.219790,"(10.0, 21.0, 20.25)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:22.045664,"(10.0, 21.0, 20.357142857142858)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.477777777777778)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:22.922222,"(10.0, 21.0, 20.1)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4723076923076923)","(3.0, 3.05, 2.9366666666666665)"
10-01-2023 13:21:23.768881,"(10.0, 21.0, 20.454545454545453)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4723076923076923)","(3.0, 3.05, 2.9584615384615383)"
10-01-2023 13:21:24.665094,"(10.0, 21.0, 19.8)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:25.564979,"(10.0, 21.0, 20.05263157894737)","(13.0, 32.0, 30.35)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.66, 2.48)","(3.0, 3.0, 2.9353846153846153)"
10-01-2023 13:21:26.384879,"(10.0, 21.0, 18.25)","(13.0, 32.0, 26.0)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.0, 2.925333333333333)"
10-01-2023 13:21:27.226797,"(10.0, 21.0, 17.857142857142858)","(13.0, 32.0, 30.75)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.05, 2.945)"
10-01-2023 13:21:28.073704,"(10.0, 21.0, 19.0)","(13.0, 32.0, 25.25)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.05, 2.924)"
10-01-2023 13:21:28.930213,"(10.0, 21.0, 18.142857142857142)","(13.0, 34.0, 28.5)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.486666666666667)","(3.0, 3.05, 2.924)"
10-01-2023 13:21:29.866361,"(10.0, 21.0, 19.153846153846153)","(13.0, 34.0, 31.8)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4714285714285715)","(3.0, 3.05, 2.9066666666666667)"
10-01-2023 13:21:30.747348,"(10.0, 21.0, 19.153846153846153)","(13.0, 34.0, 31.8)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4714285714285715)","(3.0, 3.0, 2.8899999999999997)"
10-01-2023 13:21:31.594362,"(10.0, 21.0, 19.153846153846153)","(13.0, 34.0, 29.0)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4714285714285715)","(3.0, 3.0, 2.8899999999999997)"
10-01-2023 13:21:32.491554,"(10.0, 21.0, 19.153846153846153)","(13.0, 34.0, 29.0)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.62, 2.4323076923076923)","(3.0, 3.0, 2.945)"
10-01-2023 13:21:33.332203,"(10.0, 21.0, 20.0)","(13.0, 34.0, 28.0)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.58, 2.4555555555555557)","(3.0, 3.05, 3.008)"
10-01-2023 13:21:34.187237,"(10.0, 21.0, 20.0)","(13.0, 34.0, 30.25)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.58, 2.331111111111111)","(3.0, 3.1, 3.048)"
10-01-2023 13:21:35.045423,"(10.0, 21.0, 20.0)","(13.0, 34.0, 29.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.58, 2.331111111111111)","(3.0, 3.1, 2.9514285714285715)"
10-01-2023 13:21:35.942506,"(10.0, 21.0, 19.285714285714285)","(13.0, 34.0, 28.6)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.58, 2.331111111111111)","(3.0, 3.1, 2.9739999999999998)"
10-01-2023 13:21:36.875657,"(10.0, 21.0, 20.454545454545453)","(13.0, 34.0, 28.6)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.58, 2.393333333333333)","(3.0, 3.05, 2.9739999999999998)"
10-01-2023 13:21:37.777087,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.0625)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.58, 2.471111111111111)","(3.0, 3.05, 2.962307692307692)"
10-01-2023 13:21:38.568037,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.56, 2.4307692307692306)","(3.0, 3.05, 2.962307692307692)"
10-01-2023 13:21:39.464630,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.56, 2.44)","(3.0, 3.05, 2.962307692307692)"
10-01-2023 13:21:40.371119,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.5, 2.418181818181818)","(3.0, 3.05, 3.008695652173913)"
10-01-2023 13:21:41.285137,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.5, 2.418181818181818)","(3.0, 3.05, 3.037333333333333)"
10-01-2023 13:21:42.221735,"(10.0, 21.0, 20.625)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.5, 2.418181818181818)","(3.0, 3.05, 2.953333333333333)"
10-01-2023 13:21:43.034402,"(10.0, 21.0, 19.363636363636363)","(13.0, 34.0, 32.07142857142857)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.5, 2.3857142857142857)","(3.0, 3.0, 2.953333333333333)"
10-01-2023 13:21:43.951091,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 32.07142857142857)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.5, 2.464)","(3.0, 3.0, 2.953333333333333)"
10-01-2023 13:21:44.898855,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 32.07142857142857)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.5, 2.454285714285714)","(3.0, 3.0, 3.0077777777777777)"
10-01-2023 13:21:45.740829,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.54, 2.454285714285714)","(3.0, 3.05, 3.0262499999999997)"
10-01-2023 13:21:46.577190,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 30.5)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.454285714285714)","(3.0, 3.05, 3.0309999999999997)"
10-01-2023 13:21:47.485343,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.454285714285714)","(3.0, 3.05, 3.0309999999999997)"
10-01-2023 13:21:48.383349,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.4878260869565216)","(3.0, 3.05, 2.9608)"
10-01-2023 13:21:49.300806,"(10.0, 21.0, 19.714285714285715)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.54, 2.4878260869565216)","(3.0, 3.0, 2.9608)"
10-01-2023 13:21:50.126709,"(10.0, 21.0, 19.90909090909091)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.54, 2.4628571428571426)","(3.0, 3.0, 2.9608)"
10-01-2023 13:21:51.024636,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.4628571428571426)","(3.0, 3.0, 2.9608)"
10-01-2023 13:21:51.945227,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.4584615384615383)","(3.0, 3.0, 2.9246153846153846)"
10-01-2023 13:21:52.778979,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.52, 2.4584615384615383)","(3.0, 3.0, 2.9246153846153846)"
10-01-2023 13:21:53.595395,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:54.528354,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:55.441019,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:56.402496,"(10.0, 21.0, 17.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:57.239357,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:58.056817,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.54, 2.52)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:58.960625,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.1875)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.44, 2.4092307692307693)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:21:59.833666,"(10.0, 21.0, 20.25)","(13.0, 34.0, 32.61538461538461)","(5.5, 6.2, 5.872727272727273)","(1.9, 2.44, 2.4066666666666667)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:22:00.767603,"(10.0, 21.0, 20.25)","(13.0, 34.0, 30.8)","(5.5, 6.2, 5.882758620689655)","(1.9, 2.44, 2.4066666666666667)","(3.0, 3.0, 2.9387499999999998)"
10-01-2023 13:22:01.735453,"(10.0, 21.0, 20.25)","(13.0, 34.0, 31.333333333333332)","(5.5, 6.2, 5.929411764705883)","(1.9, 2.44, 2.388)","(3.0, 3.0, 2.9066666666666667)"
10-01-2023 13:22:02.684059,"(10.0, 21.0, 20.25)","(13.0, 34.0, 29.294117647058822)","(5.5, 6.2, 5.929411764705883)","(1.9, 2.4, 2.388)","(3.0, 3.0, 2.9066666666666667)"
10-01-2023 13:22:03.597440,"(10.0, 21.0, 20.4375)","(13.0, 34.0, 29.294117647058822)","(5.5, 6.2, 5.816666666666666)","(1.9, 2.4, 2.388)","(3.0, 3.0, 2.9066666666666667)"
