,Opawa Richard,Hes Iconic,Uncle Albert,Big Time Foxy,Redeem A Rapper,Mow Cow,Opawa Amiekay
04-01-2023 10:33:51.654957,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:52.629450,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:53.654922,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:54.639846,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:55.670711,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:56.699372,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:57.807425,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:33:58.883978,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:00.013038,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:01.203432,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:02.346233,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:03.501073,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:04.605002,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.746153846153846)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:05.718830,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.3, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:06.841901,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:07.946350,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:09.024310,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:10.227208,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:11.323514,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:12.381109,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:13.464840,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:14.581636,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:15.603009,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:16.717518,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:17.677381,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:18.732885,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:19.705226,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:20.734715,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:21.798629,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:22.853752,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:23.952426,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:24.995976,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:26.210277,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:27.286228,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:28.378037,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:29.587687,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:30.682454,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:31.917850,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:33.048772,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:34.172163,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:35.308363,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:36.461968,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:37.600476,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:38.735145,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:39.873912,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:41.088139,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:42.259313,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:43.413782,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:44.570669,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:45.710059,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:46.872051,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:48.134765,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:49.323222,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:50.480739,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:51.549383,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:52.718994,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:53.766542,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:54.924915,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:56.011160,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:57.142344,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:58.245757,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:34:59.270385,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:00.356803,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:01.403569,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:02.503546,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:03.703263,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:04.914839,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:06.157322,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:07.485719,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:08.724556,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:10.013595,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:11.303401,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:12.622615,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:13.835538,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:15.061398,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:16.217178,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:17.380124,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:18.536396,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:19.695476,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:20.837609,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:21.902909,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:23.022441,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:24.170128,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:25.297375,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:26.484941,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:27.690701,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:28.879257,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:30.116593,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:31.419031,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:32.741338,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:33.946291,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
04-01-2023 10:35:35.092794,"(3.6, 5.2, 4.820512820512821)","(16.0, 120.0, 71.81818181818181)","(18.0, 130.0, 72.75)","(17.0, 80.0, 74.54166666666666)","(6.0, 10.5, 9.7)","(2.9, 4.2, 3.8345454545454545)","(2.9, 4.7, 4.446808510638298)"
