,Reality Jewel,Foxy Lady Song,Eddie Jet,Rio Sam,Inter Mary,We Are Cousins,Dolly Dagger,Run Topper
08-12-2022 14:07:33.498802,"(3.3, 4.1, 3.96)","(13.0, 23.0, 23.4)","(41.0, 90.0, 86.53846153846153)","(2.6, 3.25, 3.246551724137931)","(7.0, 8.2, 8.133333333333333)","(6.5, 9.2, 8.82)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.2, 8.08235294117647)"
08-12-2022 14:07:34.927988,"(3.3, 4.1, 3.966666666666667)","(13.0, 24.0, 23.9)","(41.0, 90.0, 86.53846153846153)","(2.6, 3.25, 3.246551724137931)","(7.0, 8.4, 8.133333333333333)","(6.5, 9.2, 8.817391304347828)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 8.085)"
08-12-2022 14:07:36.266072,"(3.3, 4.0, 3.966666666666667)","(13.0, 25.0, 23.9)","(41.0, 90.0, 86.53846153846153)","(2.6, 3.25, 3.19375)","(7.0, 8.4, 8.085714285714285)","(6.5, 9.2, 9.05)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.4, 7.994594594594594)"
08-12-2022 14:07:37.600884,"(3.3, 4.0, 3.935714285714286)","(13.0, 25.0, 24.551724137931036)","(41.0, 90.0, 83.33333333333333)","(2.6, 3.3, 3.2870370370370368)","(7.0, 8.2, 8.020689655172413)","(6.5, 9.2, 9.055555555555555)","(31.0, 42.0, 38.54054054054054)","(6.0, 8.2, 7.975609756097561)"
08-12-2022 14:07:38.894078,"(3.3, 4.0, 3.935714285714286)","(15.0, 25.0, 24.551724137931036)","(41.0, 90.0, 81.42857142857143)","(2.7, 3.3, 3.2962962962962963)","(6.5, 8.2, 8.046153846153846)","(6.5, 9.2, 9.055555555555555)","(31.0, 42.0, 38.95238095238095)","(6.5, 8.2, 7.903225806451613)"
08-12-2022 14:07:40.205107,"(3.3, 3.95, 3.9111111111111114)","(15.0, 25.0, 24.57377049180328)","(41.0, 90.0, 71.25)","(2.7, 3.3, 3.3390625)","(6.5, 8.2, 8.046153846153846)","(6.5, 9.2, 9.055555555555555)","(31.0, 42.0, 38.54054054054054)","(6.5, 8.2, 7.794117647058823)"
08-12-2022 14:07:41.528271,"(3.3, 3.95, 3.9033333333333333)","(15.0, 25.0, 24.57377049180328)","(41.0, 75.0, 71.0)","(2.7, 3.35, 3.343103448275862)","(6.5, 8.2, 7.888888888888888)","(6.5, 9.2, 9.055555555555555)","(31.0, 42.0, 38.54054054054054)","(6.5, 7.8, 7.827586206896552)"
08-12-2022 14:07:42.873634,"(3.3, 3.95, 3.9033333333333333)","(15.0, 25.0, 24.57377049180328)","(41.0, 75.0, 71.0)","(2.7, 3.4, 3.3625)","(6.5, 8.0, 7.873684210526315)","(6.5, 9.2, 9.254545454545454)","(31.0, 42.0, 38.54054054054054)","(6.5, 8.0, 7.827586206896552)"
08-12-2022 14:07:44.203456,"(3.3, 3.95, 3.9033333333333333)","(15.0, 25.0, 24.606060606060606)","(41.0, 75.0, 70.71428571428571)","(2.7, 3.4, 3.38)","(6.5, 8.0, 7.64)","(6.5, 9.4, 9.219999999999999)","(31.0, 42.0, 38.95238095238095)","(6.5, 8.0, 7.827586206896552)"
08-12-2022 14:07:45.630989,"(3.3, 3.95, 3.8772727272727274)","(15.0, 25.0, 25.607843137254903)","(41.0, 75.0, 78.52941176470588)","(2.7, 3.4, 3.38)","(6.5, 7.8, 7.746666666666666)","(6.5, 9.4, 9.188235294117646)","(31.0, 42.0, 38.95238095238095)","(6.5, 8.0, 7.792)"
08-12-2022 14:07:47.010950,"(3.3, 3.95, 3.8772727272727274)","(15.0, 26.0, 26.916666666666668)","(41.0, 80.0, 78.5)","(2.7, 3.4, 3.365)","(6.5, 7.8, 7.654545454545454)","(6.5, 9.4, 9.188235294117646)","(31.0, 42.0, 38.95238095238095)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:48.410616,"(3.3, 3.95, 3.8576923076923078)","(15.0, 27.0, 25.958333333333332)","(41.0, 80.0, 78.5)","(2.7, 3.4, 3.368181818181818)","(6.5, 7.8, 7.593548387096774)","(6.5, 9.4, 9.266666666666667)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:49.833965,"(3.3, 3.95, 3.8794117647058823)","(15.0, 26.0, 25.974358974358974)","(41.0, 80.0, 78.5)","(2.7, 3.4, 3.368181818181818)","(6.5, 7.8, 7.6)","(6.5, 9.4, 9.16842105263158)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:51.246582,"(3.3, 3.95, 3.8794117647058823)","(15.0, 26.0, 25.974358974358974)","(41.0, 80.0, 78.5)","(2.7, 3.4, 3.368181818181818)","(6.5, 7.8, 7.488888888888889)","(6.5, 9.4, 9.32)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:52.610741,"(3.3, 3.95, 3.9)","(15.0, 26.0, 26.733333333333334)","(41.0, 80.0, 77.0)","(2.7, 3.4, 3.368181818181818)","(6.5, 7.6, 7.4799999999999995)","(6.5, 9.4, 9.32)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:53.923460,"(3.3, 3.95, 3.8772727272727274)","(15.0, 27.0, 26.733333333333334)","(41.0, 80.0, 77.0)","(2.7, 3.4, 3.368181818181818)","(6.5, 7.6, 7.4079999999999995)","(6.5, 9.4, 9.103225806451613)","(31.0, 42.0, 38.95238095238095)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:55.218648,"(3.3, 3.95, 3.892857142857143)","(15.0, 27.0, 26.659574468085108)","(41.0, 80.0, 77.0)","(2.7, 3.45, 3.388709677419355)","(6.5, 7.6, 7.4222222222222225)","(6.5, 9.4, 9.2)","(31.0, 42.0, 38.95238095238095)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:56.520069,"(3.3, 3.95, 3.9000000000000004)","(15.0, 27.0, 26.659574468085108)","(41.0, 80.0, 77.0)","(2.7, 3.45, 3.382142857142857)","(6.5, 7.6, 7.43448275862069)","(6.5, 9.4, 9.16842105263158)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:57.846041,"(3.3, 3.95, 3.9233333333333333)","(15.0, 27.0, 26.695652173913043)","(41.0, 80.0, 77.0)","(2.7, 3.45, 3.382142857142857)","(6.5, 7.6, 7.43448275862069)","(6.5, 9.4, 9.16842105263158)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:07:59.120411,"(3.3, 3.95, 3.913265306122449)","(15.0, 27.0, 26.695652173913043)","(41.0, 80.0, 71.42857142857143)","(2.7, 3.45, 3.367391304347826)","(6.5, 7.6, 7.406060606060606)","(6.5, 9.4, 9.1)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.8, 7.792)"
08-12-2022 14:08:00.427248,"(3.3, 3.95, 3.912962962962963)","(15.0, 27.0, 26.695652173913043)","(41.0, 80.0, 70.9090909090909)","(2.7, 3.45, 3.3924242424242426)","(6.5, 7.6, 7.4)","(6.5, 9.4, 9.086486486486487)","(31.0, 42.0, 38.95238095238095)","(6.5, 7.8, 7.792)"
08-12-2022 14:08:01.740523,"(3.3, 3.95, 3.8954545454545455)","(15.0, 27.0, 26.695652173913043)","(41.0, 80.0, 70.9090909090909)","(2.7, 3.45, 3.3833333333333333)","(6.5, 7.6, 7.4)","(6.5, 9.4, 9.086486486486487)","(31.0, 42.0, 38.95238095238095)","(6.5, 7.8, 7.792)"
08-12-2022 14:08:03.037466,"(3.3, 3.95, 3.9394736842105265)","(15.0, 27.0, 26.695652173913043)","(41.0, 80.0, 70.9090909090909)","(2.7, 3.45, 3.3833333333333333)","(6.5, 7.6, 7.306666666666667)","(6.5, 9.4, 8.988235294117647)","(31.0, 42.0, 38.526315789473685)","(6.5, 7.8, 7.663157894736842)"
08-12-2022 14:08:04.338677,"(3.3, 4.1, 4.011320754716981)","(15.0, 27.0, 26.583333333333332)","(41.0, 80.0, 70.83333333333333)","(2.7, 3.45, 3.41)","(6.5, 7.4, 7.30625)","(6.5, 9.2, 8.954545454545455)","(31.0, 42.0, 38.526315789473685)","(6.5, 7.8, 7.340425531914894)"
08-12-2022 14:08:05.692325,"(3.3, 4.1, 4.041666666666666)","(15.0, 27.0, 26.583333333333332)","(41.0, 80.0, 70.83333333333333)","(2.7, 3.45, 3.41)","(6.5, 7.4, 7.30625)","(6.5, 9.2, 8.954545454545455)","(31.0, 42.0, 38.63157894736842)","(6.5, 7.4, 7.32)"
08-12-2022 14:08:06.985068,"(3.3, 4.1, 4.047499999999999)","(15.0, 27.0, 26.659574468085108)","(41.0, 80.0, 77.0)","(2.7, 3.45, 3.4073529411764705)","(6.5, 7.4, 7.327272727272727)","(6.5, 9.0, 8.88)","(31.0, 42.0, 38.93023255813954)","(6.5, 7.4, 7.336842105263158)"
08-12-2022 14:08:08.313245,"(3.3, 4.1, 4.047499999999999)","(15.0, 27.0, 26.625)","(41.0, 80.0, 76.66666666666667)","(2.7, 3.5, 3.4525641025641027)","(6.5, 7.4, 7.303703703703704)","(6.5, 8.8, 8.76)","(31.0, 42.0, 38.61538461538461)","(6.5, 7.4, 7.336842105263158)"
08-12-2022 14:08:09.573431,"(3.3, 4.1, 4.047499999999999)","(16.0, 27.0, 26.625)","(41.0, 80.0, 77.27272727272727)","(2.7, 3.5, 3.4685714285714284)","(6.5, 7.4, 7.3304347826086955)","(6.5, 8.8, 8.525)","(31.0, 42.0, 38.61538461538461)","(6.5, 7.4, 7.304166666666667)"
08-12-2022 14:08:10.837002,"(3.3, 4.1, 4.069999999999999)","(16.0, 27.0, 26.659574468085108)","(41.0, 80.0, 77.27272727272727)","(2.7, 3.5, 3.4685714285714284)","(6.5, 7.4, 7.362500000000001)","(6.5, 8.6, 8.538461538461538)","(31.0, 42.0, 40.5)","(6.5, 7.4, 7.2250000000000005)"
08-12-2022 14:08:12.187536,"(3.3, 4.1, 4.069999999999999)","(16.0, 27.0, 26.659574468085108)","(41.0, 80.0, 76.95652173913044)","(2.7, 3.5, 3.470666666666667)","(6.5, 7.4, 7.323809523809524)","(6.5, 8.6, 8.433333333333334)","(31.0, 42.0, 40.56410256410256)","(6.5, 7.4, 7.235897435897436)"
08-12-2022 14:08:13.531611,"(3.3, 4.1, 4.088571428571428)","(16.0, 27.0, 26.625)","(41.0, 80.0, 76.66666666666667)","(2.7, 3.5, 3.456)","(6.5, 7.4, 7.304)","(6.5, 8.6, 8.406896551724138)","(31.0, 42.0, 47.61538461538461)","(6.0, 7.4, 7.26)"
08-12-2022 14:08:14.892684,"(3.3, 4.1, 4.088571428571428)","(16.0, 27.0, 26.659574468085108)","(41.0, 80.0, 77.0)","(2.7, 3.5, 3.4627118644067796)","(6.5, 7.4, 7.39)","(6.5, 8.6, 8.352941176470589)","(31.0, 48.0, 45.84313725490196)","(6.0, 7.4, 7.300000000000001)"
08-12-2022 14:08:16.202028,"(3.4, 4.1, 4.088571428571428)","(17.0, 27.0, 26.625)","(41.0, 80.0, 75.33333333333333)","(2.8, 3.5, 3.520175438596491)","(6.5, 7.6, 7.404444444444445)","(6.5, 8.4, 8.357894736842105)","(31.0, 46.0, 45.84)","(6.0, 7.4, 7.235897435897436)"
08-12-2022 14:08:17.553763,"(3.4, 4.1, 4.035555555555556)","(17.0, 27.0, 26.655172413793103)","(41.0, 80.0, 70.83333333333333)","(2.8, 3.55, 3.524074074074074)","(6.5, 7.6, 7.404444444444445)","(6.5, 8.4, 8.357894736842105)","(31.0, 46.0, 45.84)","(6.0, 7.4, 7.233333333333333)"
08-12-2022 14:08:18.844843,"(3.4, 4.1, 4.017741935483871)","(17.0, 27.0, 26.745454545454546)","(41.0, 80.0, 70.9090909090909)","(2.8, 3.55, 3.531578947368421)","(6.5, 7.6, 7.409090909090909)","(6.5, 8.4, 8.357894736842105)","(31.0, 46.0, 43.76470588235294)","(6.0, 7.4, 7.1312500000000005)"
08-12-2022 14:08:20.181737,"(3.4, 4.1, 4.0227272727272725)","(17.0, 27.0, 26.5)","(41.0, 80.0, 71.66666666666667)","(2.8, 3.55, 3.531578947368421)","(6.5, 7.6, 7.409090909090909)","(6.5, 8.4, 8.357894736842105)","(31.0, 48.0, 45.84)","(6.0, 7.2, 7.1312500000000005)"
08-12-2022 14:08:21.498868,"(3.4, 4.1, 4.0227272727272725)","(17.0, 27.0, 26.928571428571427)","(41.0, 75.0, 71.66666666666667)","(2.8, 3.55, 3.528)","(6.5, 7.6, 7.409090909090909)","(6.5, 8.4, 8.342857142857142)","(31.0, 46.0, 42.9)","(6.0, 7.2, 7.052380952380952)"
08-12-2022 14:08:22.845063,"(3.4, 4.1, 4.030612244897959)","(17.0, 27.0, 26.975609756097562)","(41.0, 75.0, 72.5)","(2.8, 3.55, 3.531967213114754)","(6.5, 7.6, 7.404444444444445)","(6.5, 8.6, 8.37142857142857)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.2, 7.038461538461538)"
08-12-2022 14:08:24.165219,"(3.4, 4.1, 4.026666666666666)","(17.0, 27.0, 26.975609756097562)","(41.0, 75.0, 72.5)","(2.8, 3.55, 3.5325396825396824)","(6.5, 7.6, 7.404444444444445)","(6.5, 8.6, 8.745263157894737)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.2, 6.97)"
08-12-2022 14:08:25.661260,"(3.4, 4.1, 4.023846153846153)","(17.0, 27.0, 27.77777777777778)","(41.0, 75.0, 71.66666666666667)","(2.8, 3.55, 3.482142857142857)","(6.5, 7.6, 7.404444444444445)","(6.5, 8.8, 9.054545454545455)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.0, 6.88235294117647)"
08-12-2022 14:08:27.070282,"(3.4, 4.1, 4.023846153846153)","(17.0, 28.0, 27.77777777777778)","(41.0, 75.0, 71.66666666666667)","(2.8, 3.5, 3.48828125)","(6.5, 7.6, 7.404444444444445)","(6.5, 9.4, 9.02)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.0, 6.875862068965517)"
08-12-2022 14:08:28.425765,"(3.4, 4.1, 4.023846153846153)","(17.0, 28.0, 27.81818181818182)","(41.0, 75.0, 72.5)","(2.8, 3.5, 3.5077777777777777)","(6.5, 7.6, 7.4)","(6.5, 9.2, 9.007692307692308)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.0, 6.8687499999999995)"
08-12-2022 14:08:30.094604,"(3.4, 4.1, 4.016101694915254)","(17.0, 28.0, 27.666666666666668)","(41.0, 75.0, 72.5)","(2.8, 3.55, 3.5091397849462367)","(6.5, 7.6, 7.395555555555555)","(6.5, 9.2, 9.014814814814814)","(31.0, 48.0, 43.46666666666667)","(6.0, 7.0, 6.855384615384615)"
08-12-2022 14:08:31.548862,"(3.4, 4.1, 3.982142857142857)","(17.0, 28.0, 27.666666666666668)","(41.0, 75.0, 72.5)","(2.8, 3.55, 3.5104166666666665)","(6.5, 7.6, 7.362962962962963)","(6.5, 9.2, 9.083333333333332)","(31.0, 48.0, 43.92)","(6.0, 7.0, 6.85)"
08-12-2022 14:08:32.982027,"(3.4, 4.1, 4.026530612244898)","(17.0, 28.0, 27.81818181818182)","(41.0, 75.0, 71.66666666666667)","(2.8, 3.55, 3.4375)","(6.5, 7.6, 7.364705882352941)","(6.5, 9.2, 9.273170731707317)","(31.0, 48.0, 44.15094339622642)","(6.0, 7.0, 6.8478260869565215)"
08-12-2022 14:08:34.334938,"(3.4, 4.1, 4.026530612244898)","(17.0, 28.0, 27.632653061224488)","(41.0, 75.0, 74.0909090909091)","(2.8, 3.45, 3.445)","(6.5, 7.6, 7.361538461538461)","(6.5, 9.4, 9.3)","(31.0, 48.0, 44.15094339622642)","(6.0, 7.0, 6.885714285714285)"
08-12-2022 14:08:35.714012,"(3.4, 4.1, 4.021739130434782)","(17.0, 28.0, 27.632653061224488)","(41.0, 75.0, 74.16666666666667)","(2.8, 3.5, 3.4551020408163264)","(6.5, 7.6, 7.3809523809523805)","(6.5, 9.4, 9.266666666666667)","(31.0, 48.0, 44.15094339622642)","(6.0, 7.0, 6.832142857142857)"
08-12-2022 14:08:37.086746,"(3.4, 4.1, 4.036842105263157)","(17.0, 28.0, 27.70212765957447)","(41.0, 75.0, 74.16666666666667)","(2.8, 3.5, 3.453191489361702)","(6.5, 7.6, 7.385365853658537)","(6.5, 9.4, 9.251851851851852)","(31.0, 48.0, 43.75)","(6.0, 7.0, 6.832142857142857)"
08-12-2022 14:08:38.464675,"(3.4, 4.1, 4.036842105263157)","(17.0, 28.0, 27.70212765957447)","(41.0, 75.0, 74.0909090909091)","(2.8, 3.5, 3.450561797752809)","(6.5, 7.6, 7.435294117647059)","(6.5, 9.4, 9.251851851851852)","(31.0, 48.0, 43.75)","(6.0, 7.0, 6.845283018867924)"
08-12-2022 14:08:39.821666,"(3.4, 4.1, 4.036842105263157)","(17.0, 28.0, 27.53846153846154)","(41.0, 75.0, 74.0909090909091)","(2.8, 3.5, 3.446987951807229)","(6.5, 7.6, 7.426415094339623)","(6.5, 9.4, 9.251851851851852)","(31.0, 48.0, 45.81818181818182)","(6.0, 7.0, 6.85)"
08-12-2022 14:08:41.154264,"(3.4, 4.1, 4.036842105263157)","(17.0, 28.0, 27.6)","(41.0, 75.0, 74.0909090909091)","(2.8, 3.5, 3.446987951807229)","(6.5, 7.6, 7.45)","(6.5, 9.4, 9.247272727272728)","(31.0, 48.0, 45.81818181818182)","(6.0, 7.0, 6.917857142857143)"
08-12-2022 14:08:42.442893,"(3.4, 4.1, 4.0162790697674415)","(17.0, 28.0, 27.625)","(41.0, 75.0, 74.16666666666667)","(2.8, 3.5, 3.460919540229885)","(6.5, 7.6, 7.4239999999999995)","(6.5, 9.4, 9.247272727272728)","(31.0, 48.0, 45.1764705882353)","(6.0, 7.0, 6.850746268656716)"
08-12-2022 14:08:43.747341,"(3.4, 4.1, 4.014285714285714)","(17.0, 28.0, 27.695652173913043)","(41.0, 75.0, 74.16666666666667)","(2.8, 3.5, 3.456578947368421)","(6.5, 7.6, 7.415384615384616)","(6.5, 9.4, 9.247272727272728)","(31.0, 48.0, 45.1764705882353)","(6.0, 7.0, 6.989189189189189)"
08-12-2022 14:08:45.094726,"(3.4, 4.1, 4.008474576271187)","(17.0, 28.0, 27.813953488372093)","(41.0, 75.0, 74.0909090909091)","(2.8, 3.5, 3.456)","(6.5, 7.6, 7.389830508474576)","(6.5, 9.4, 9.247272727272728)","(31.0, 48.0, 45.375)","(6.0, 7.2, 6.989189189189189)"
08-12-2022 14:08:46.438459,"(3.4, 4.1, 4.008474576271187)","(17.0, 28.0, 27.45945945945946)","(41.0, 75.0, 68.25)","(2.8, 3.5, 3.4514705882352943)","(6.5, 7.6, 7.396491228070175)","(6.5, 9.4, 9.14782608695652)","(31.0, 48.0, 41.666666666666664)","(6.0, 7.2, 6.986301369863014)"
08-12-2022 14:08:47.800431,"(3.4, 4.1, 4.0377777777777775)","(17.0, 28.0, 27.42105263157895)","(41.0, 70.0, 66.92307692307692)","(2.8, 3.5, 3.456923076923077)","(6.5, 7.6, 7.393103448275862)","(6.5, 9.2, 8.921212121212122)","(31.0, 42.0, 41.5)","(6.0, 7.2, 7.027027027027027)"
08-12-2022 14:08:49.173953,"(3.4, 4.1, 4.0377777777777775)","(17.0, 28.0, 27.42105263157895)","(41.0, 70.0, 67.33333333333333)","(2.8, 3.5, 3.5224683544303796)","(6.5, 7.6, 7.4032786885245905)","(6.5, 9.0, 8.951219512195122)","(31.0, 42.0, 41.111111111111114)","(6.0, 7.2, 7.012658227848101)"
08-12-2022 14:08:50.543570,"(3.4, 4.1, 4.048936170212766)","(17.0, 28.0, 27.45945945945946)","(41.0, 70.0, 67.14285714285714)","(2.8, 3.55, 3.5079710144927536)","(6.5, 7.6, 7.406666666666666)","(6.5, 9.0, 8.948717948717949)","(31.0, 42.0, 41.63636363636364)","(6.0, 7.2, 6.9837837837837835)"
08-12-2022 14:08:51.871045,"(3.4, 4.0, 3.952)","(17.0, 28.0, 27.45945945945946)","(41.0, 70.0, 66.53846153846153)","(2.8, 3.55, 3.5609375)","(6.5, 7.6, 7.425)","(6.5, 9.0, 8.98125)","(31.0, 42.0, 41.5)","(6.0, 7.2, 7.011111111111111)"
08-12-2022 14:08:53.210990,"(3.3, 4.0, 3.964)","(18.0, 28.0, 27.42105263157895)","(41.0, 70.0, 64.6268656716418)","(2.8, 3.6, 3.619090909090909)","(6.0, 7.6, 7.161111111111111)","(6.5, 9.0, 8.935135135135136)","(31.0, 42.0, 41.5)","(5.5, 7.2, 7.017142857142857)"
08-12-2022 14:08:54.573771,"(3.3, 4.1, 4.0209677419354835)","(18.0, 28.0, 27.846153846153847)","(41.0, 65.0, 64.40217391304348)","(2.8, 3.65, 3.621875)","(6.0, 7.2, 7.1)","(6.5, 9.0, 8.95047619047619)","(31.0, 42.0, 41.2)","(5.5, 7.2, 7.005405405405406)"
08-12-2022 14:08:56.029306,"(3.3, 4.1, 4.024226804123711)","(18.0, 28.0, 27.841269841269842)","(41.0, 65.0, 64.73451327433628)","(2.8, 3.65, 3.63)","(6.0, 7.2, 7.1)","(6.5, 9.0, 8.93131313131313)","(31.0, 42.0, 37.2)","(5.5, 7.2, 7.034146341463415)"
08-12-2022 14:08:57.429156,"(3.3, 4.1, 4.063793103448275)","(18.0, 28.0, 27.841269841269842)","(41.0, 65.0, 64.86363636363636)","(2.8, 3.65, 3.618478260869565)","(6.0, 7.2, 7.2214285714285715)","(6.5, 9.0, 8.76829268292683)","(31.0, 38.0, 40.6530612244898)","(5.5, 7.2, 7.033333333333333)"
08-12-2022 14:08:58.848879,"(3.3, 4.1, 4.031683168316832)","(18.0, 28.0, 27.784615384615385)","(41.0, 65.0, 64.86238532110092)","(2.8, 3.65, 3.6068627450980393)","(6.0, 7.4, 7.225925925925926)","(6.5, 8.8, 8.771739130434783)","(31.0, 42.0, 40.6530612244898)","(5.5, 7.2, 7.0280000000000005)"
08-12-2022 14:09:00.391637,"(3.3, 4.1, 4.037272727272727)","(18.0, 28.0, 27.901639344262296)","(41.0, 65.0, 69.05172413793103)","(2.9, 3.65, 3.5358778625954197)","(6.0, 7.4, 7.275675675675676)","(6.5, 8.8, 8.843478260869565)","(31.0, 42.0, 39.8974358974359)","(5.5, 7.2, 7.068)"
08-12-2022 14:09:01.876504,"(3.3, 4.1, 3.9921875)","(18.0, 28.0, 27.892857142857142)","(41.0, 70.0, 69.0677966101695)","(2.9, 3.6, 3.5780898876404494)","(6.0, 7.4, 7.205405405405406)","(6.5, 9.0, 8.762500000000001)","(31.0, 40.0, 39.904761904761905)","(5.5, 7.2, 7.1169811320754715)"
08-12-2022 14:09:03.621877,"(3.3, 4.1, 3.9921875)","(18.0, 28.0, 27.83606557377049)","(41.0, 70.0, 69.30434782608695)","(2.9, 3.65, 3.5826086956521737)","(6.0, 7.4, 7.076595744680851)","(6.5, 8.8, 8.785714285714286)","(31.0, 40.0, 39.904761904761905)","(5.5, 7.2, 7.1169811320754715)"
08-12-2022 14:09:05.097613,"(3.3, 4.1, 4.020408163265306)","(18.0, 28.0, 27.859649122807017)","(41.0, 70.0, 69.375)","(2.9, 3.65, 3.5816666666666666)","(6.0, 7.2, 7.071111111111112)","(6.5, 8.8, 8.73)","(31.0, 40.0, 40.82608695652174)","(5.5, 7.2, 7.145762711864407)"
08-12-2022 14:09:06.762247,"(3.3, 4.1, 4.076744186046511)","(18.0, 28.0, 27.82758620689655)","(41.0, 70.0, 69.29203539823008)","(2.9, 3.6, 3.558)","(6.0, 7.2, 7.088)","(6.5, 8.8, 8.869026548672567)","(31.0, 42.0, 39.90243902439025)","(5.5, 7.2, 7.152542372881356)"
08-12-2022 14:09:08.231594,"(3.3, 4.1, 4.076744186046511)","(18.0, 28.0, 27.7)","(41.0, 70.0, 66.90322580645162)","(2.9, 3.6, 3.5281818181818183)","(6.0, 7.2, 6.966666666666667)","(6.5, 9.0, 8.816666666666666)","(31.0, 40.0, 39.91111111111111)","(5.5, 7.2, 7.096774193548387)"
08-12-2022 14:09:09.694067,"(3.3, 4.2, 4.1421052631578945)","(18.0, 28.0, 27.64516129032258)","(41.0, 70.0, 65.20408163265306)","(2.9, 3.55, 3.478)","(6.0, 7.2, 6.9714285714285715)","(6.5, 9.0, 8.875471698113207)","(31.0, 40.0, 39.91111111111111)","(5.5, 7.2, 7.121518987341772)"
08-12-2022 14:09:11.052465,"(3.3, 4.2, 4.151470588235294)","(18.0, 28.0, 27.7)","(41.0, 70.0, 66.86274509803921)","(2.9, 3.55, 3.477777777777778)","(6.0, 7.2, 6.980952380952381)","(6.5, 9.0, 8.887500000000001)","(31.0, 40.0, 39.91111111111111)","(5.5, 7.2, 7.0875)"
08-12-2022 14:09:12.463282,"(3.3, 4.2, 4.176666666666667)","(18.0, 28.0, 27.684210526315788)","(41.0, 70.0, 66.86274509803921)","(2.9, 3.5, 3.558724832214765)","(6.0, 7.2, 6.788)","(6.5, 9.0, 8.912)","(31.0, 40.0, 39.91304347826087)","(5.5, 7.2, 7.05)"
08-12-2022 14:09:13.927725,"(3.3, 4.2, 4.1644736842105265)","(18.0, 28.0, 28.375)","(41.0, 70.0, 66.9281045751634)","(2.9, 3.6, 3.548344370860927)","(6.0, 6.8, 6.849056603773585)","(6.5, 9.0, 8.912)","(31.0, 40.0, 39.8)","(5.5, 7.2, 6.966037735849056)"
08-12-2022 14:09:15.258615,"(3.3, 4.2, 4.1644736842105265)","(18.0, 29.0, 28.0)","(41.0, 70.0, 66.90322580645162)","(2.9, 3.55, 3.547452229299363)","(6.0, 7.0, 6.907317073170732)","(6.5, 9.0, 8.18227848101266)","(31.0, 40.0, 41.69230769230769)","(5.5, 7.0, 7.471264367816092)"
08-12-2022 14:09:16.638086,"(3.3, 4.2, 4.1571428571428575)","(18.0, 28.0, 27.0)","(41.0, 70.0, 66.90322580645162)","(2.9, 3.55, 3.5476510067114093)","(6.0, 7.0, 6.824)","(6.5, 8.8, 8.133333333333333)","(31.0, 42.0, 41.69230769230769)","(5.5, 7.6, 7.747619047619048)"
08-12-2022 14:09:18.098318,"(3.3, 4.2, 4.163265306122449)","(18.0, 27.0, 26.63157894736842)","(41.0, 70.0, 66.9281045751634)","(2.9, 3.55, 3.547286821705426)","(6.0, 7.0, 6.827999999999999)","(6.5, 8.2, 8.145454545454545)","(31.0, 42.0, 41.69230769230769)","(5.5, 7.8, 7.736170212765957)"
08-12-2022 14:09:19.399418,"(3.3, 4.2, 4.163265306122449)","(18.0, 27.0, 26.88888888888889)","(41.0, 70.0, 66.88311688311688)","(2.9, 3.55, 3.5443262411347516)","(6.0, 7.0, 6.825)","(6.5, 8.2, 8.102564102564102)","(31.0, 42.0, 41.69230769230769)","(5.5, 7.8, 7.741176470588235)"
08-12-2022 14:09:20.651018,"(3.3, 4.2, 4.1547368421052635)","(18.0, 28.0, 26.774193548387096)","(41.0, 70.0, 66.90322580645162)","(2.9, 3.55, 3.5812937062937062)","(6.0, 7.0, 6.84)","(6.5, 8.2, 8.064285714285713)","(31.0, 42.0, 39.857142857142854)","(5.5, 7.8, 7.737142857142857)"
08-12-2022 14:09:21.911715,"(3.3, 4.2, 4.1402777777777775)","(18.0, 28.0, 26.82758620689655)","(41.0, 70.0, 67.08609271523179)","(2.9, 3.6, 3.583623693379791)","(6.0, 7.0, 6.844444444444444)","(6.5, 8.2, 8.064285714285713)","(31.0, 40.0, 41.714285714285715)","(5.5, 7.8, 7.737142857142857)"
