,Que Up,Market Scooby,Mystic Rose,Ivanka Tea,Bugs,Hot Hand,Jets To Burn,Afro Puff
09-01-2023 19:08:17.836208,"(17.0, 25.0, 24.294117647058822)","(3.1, 3.55, 3.527083333333333)","(9.0, 12.0, 11.652173913043478)","(7.5, 9.6, 9.366666666666665)","(51.0, 80.0, 74.23076923076923)","(2.7, 3.65, 3.6331372549019605)","(4.6, 6.2, 6.1125)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:18.774587,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.65, 3.6325)","(9.0, 12.0, 11.652173913043478)","(7.5, 9.6, 9.366666666666665)","(51.0, 80.0, 74.64285714285714)","(2.7, 3.65, 3.680327868852459)","(4.6, 6.2, 6.02)","(31.0, 46.0, 44.38095238095238)"
09-01-2023 19:08:19.734939,"(17.0, 25.0, 23.823529411764707)","(3.1, 3.65, 3.6083333333333334)","(9.0, 12.0, 11.666666666666666)","(7.5, 9.6, 9.381818181818181)","(51.0, 80.0, 74.64285714285714)","(2.7, 3.7, 3.5478260869565217)","(4.6, 6.2, 6.054054054054054)","(31.0, 46.0, 44.21052631578947)"
09-01-2023 19:08:20.672442,"(17.0, 25.0, 23.916666666666668)","(3.1, 3.65, 3.6285714285714286)","(9.0, 12.0, 11.821428571428571)","(7.5, 9.6, 9.305263157894736)","(51.0, 80.0, 74.64285714285714)","(2.7, 3.55, 3.5478260869565217)","(4.6, 6.2, 5.9750000000000005)","(31.0, 46.0, 44.21052631578947)"
09-01-2023 19:08:21.637315,"(17.0, 25.0, 24.22222222222222)","(3.1, 3.6, 3.5513513513513515)","(9.0, 12.0, 11.892857142857142)","(7.5, 9.6, 9.422222222222222)","(51.0, 80.0, 74.0)","(2.7, 3.6, 3.5465753424657533)","(4.6, 6.2, 6.078571428571428)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:22.616091,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.6, 3.5812500000000003)","(9.0, 12.0, 11.892857142857142)","(7.5, 9.6, 9.353846153846153)","(51.0, 80.0, 71.0)","(2.7, 3.6, 3.5465753424657533)","(4.6, 6.2, 6.078571428571428)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:23.566119,"(17.0, 25.0, 24.047619047619047)","(3.1, 3.6, 3.576923076923077)","(9.0, 12.0, 11.892857142857142)","(7.5, 9.6, 9.422222222222222)","(51.0, 80.0, 71.0)","(2.7, 3.6, 3.546774193548387)","(4.6, 6.2, 6.109090909090909)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:24.525119,"(17.0, 25.0, 24.789473684210527)","(3.1, 3.6, 3.566666666666667)","(9.0, 12.0, 11.708333333333334)","(7.5, 9.6, 9.353846153846153)","(51.0, 80.0, 70.0)","(2.7, 3.6, 3.5417910447761196)","(4.6, 6.4, 6.087272727272727)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:25.500288,"(17.0, 25.0, 24.61904761904762)","(3.1, 3.6, 3.566666666666667)","(9.0, 12.0, 11.607142857142858)","(7.5, 9.6, 9.485714285714286)","(51.0, 75.0, 70.0)","(2.7, 3.6, 3.54375)","(4.6, 6.4, 6.094117647058823)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:26.434351,"(18.0, 25.0, 24.61904761904762)","(3.1, 3.5, 3.4758620689655175)","(9.0, 12.0, 11.607142857142858)","(7.5, 9.6, 9.422222222222222)","(51.0, 75.0, 70.29411764705883)","(2.8, 3.6, 3.56)","(4.6, 6.4, 6.068085106382979)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:27.377444,"(18.0, 25.0, 24.789473684210527)","(3.1, 3.55, 3.5227272727272725)","(9.0, 12.0, 11.607142857142858)","(7.5, 9.6, 9.454545454545453)","(51.0, 75.0, 71.92307692307692)","(2.8, 3.6, 3.5454545454545454)","(4.6, 6.4, 6.068085106382979)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:28.335177,"(18.0, 25.0, 24.789473684210527)","(3.1, 3.55, 3.514)","(9.0, 12.0, 11.7)","(7.5, 9.6, 9.28)","(51.0, 75.0, 72.77777777777777)","(2.8, 3.6, 3.5476190476190474)","(4.6, 6.4, 6.0627450980392155)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:29.285554,"(18.0, 25.0, 24.789473684210527)","(3.1, 3.55, 3.514)","(9.0, 12.0, 11.833333333333334)","(7.5, 9.6, 9.325)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5476190476190474)","(4.8, 6.4, 6.0588235294117645)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:30.228825,"(18.0, 25.0, 24.58139534883721)","(3.1, 3.55, 3.514)","(9.0, 12.0, 11.833333333333334)","(7.5, 9.6, 9.45)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5282608695652176)","(4.8, 6.2, 6.066666666666666)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:31.191790,"(18.0, 25.0, 24.58139534883721)","(3.1, 3.55, 3.5016129032258063)","(9.0, 12.0, 11.914285714285715)","(7.5, 9.6, 9.36)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5641304347826086)","(4.8, 6.2, 6.078787878787879)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:32.144715,"(18.0, 27.0, 25.06896551724138)","(3.1, 3.5, 3.4515625)","(9.0, 12.0, 11.8)","(7.5, 9.6, 9.306666666666667)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5663636363636364)","(4.8, 6.2, 6.1)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:33.093346,"(18.0, 27.0, 25.814814814814813)","(3.1, 3.5, 3.4571428571428573)","(9.0, 12.0, 11.727272727272727)","(7.5, 9.6, 9.342857142857143)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5663636363636364)","(4.8, 6.2, 6.1)","(31.0, 46.0, 44.63157894736842)"
09-01-2023 19:08:34.030114,"(18.0, 27.0, 25.785714285714285)","(3.1, 3.5, 3.4540540540540543)","(9.0, 12.0, 11.727272727272727)","(7.5, 9.6, 9.342857142857143)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5663636363636364)","(4.8, 6.2, 6.1)","(31.0, 46.0, 44.470588235294116)"
09-01-2023 19:08:34.988188,"(18.0, 27.0, 25.74074074074074)","(3.1, 3.5, 3.432)","(9.0, 12.0, 11.576923076923077)","(7.5, 9.6, 9.270588235294117)","(51.0, 75.0, 72.77777777777777)","(2.9, 3.6, 3.5663636363636364)","(4.8, 6.2, 6.086956521739131)","(31.0, 46.0, 44.470588235294116)"
09-01-2023 19:08:35.935337,"(18.0, 27.0, 25.869565217391305)","(3.1, 3.5, 3.4516129032258065)","(9.0, 12.0, 11.676470588235293)","(7.5, 9.6, 9.270588235294117)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.575892857142857)","(4.8, 6.2, 6.043478260869565)","(31.0, 46.0, 44.470588235294116)"
09-01-2023 19:08:36.878794,"(18.0, 27.0, 25.74074074074074)","(3.1, 3.5, 3.4633333333333334)","(9.0, 12.0, 11.676470588235293)","(7.5, 9.4, 9.333333333333334)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.552032520325203)","(4.8, 6.2, 5.976470588235294)","(31.0, 46.0, 44.470588235294116)"
09-01-2023 19:08:37.840644,"(18.0, 27.0, 25.74074074074074)","(3.1, 3.55, 3.4987179487179487)","(9.0, 12.0, 11.620689655172415)","(7.5, 9.4, 9.211320754716981)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.552032520325203)","(4.8, 6.0, 6.0)","(31.0, 46.0, 44.470588235294116)"
09-01-2023 19:08:38.785307,"(18.0, 27.0, 25.74074074074074)","(3.1, 3.55, 3.5227272727272725)","(9.0, 12.0, 11.620689655172415)","(7.5, 9.4, 9.067289719626169)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5421875)","(4.8, 6.2, 6.0125)","(31.0, 46.0, 44.266666666666666)"
09-01-2023 19:08:39.724432,"(18.0, 27.0, 26.08108108108108)","(3.1, 3.6, 3.5541666666666667)","(9.0, 12.0, 11.620689655172415)","(7.5, 9.0, 8.866666666666667)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.55, 3.5102661596958176)","(4.8, 6.2, 6.0125)","(31.0, 46.0, 45.13333333333333)"
09-01-2023 19:08:40.661890,"(18.0, 27.0, 26.21212121212121)","(3.1, 3.6, 3.5555555555555554)","(9.0, 12.0, 11.620689655172415)","(7.5, 8.8, 8.733333333333334)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.512267657992565)","(4.8, 6.2, 6.0)","(31.0, 46.0, 45.13333333333333)"
09-01-2023 19:08:41.600210,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.5714285714285716)","(9.0, 12.0, 11.642857142857142)","(7.5, 8.8, 8.625)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.512267657992565)","(4.8, 6.2, 6.0285714285714285)","(31.0, 46.0, 45.68627450980392)"
09-01-2023 19:08:42.533591,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.5714285714285716)","(9.0, 12.0, 11.6875)","(7.5, 8.8, 8.611764705882353)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.512741312741313)","(4.8, 6.2, 5.9750000000000005)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:43.481912,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.5714285714285716)","(9.0, 12.0, 11.6875)","(7.5, 8.8, 8.611764705882353)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.512741312741313)","(4.8, 6.2, 5.947368421052632)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:44.421114,"(18.0, 27.0, 26.875)","(3.1, 3.65, 3.5775862068965516)","(9.0, 12.0, 11.517241379310345)","(7.5, 8.8, 8.611764705882353)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.512890625)","(4.8, 6.2, 5.957692307692308)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:45.371335,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.568421052631579)","(9.0, 12.0, 11.517241379310345)","(7.5, 8.8, 8.611764705882353)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.545742092457421)","(4.8, 6.2, 5.988888888888889)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:46.331114,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.5785714285714287)","(9.0, 12.0, 11.6)","(7.5, 8.8, 8.611764705882353)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5562745098039215)","(4.8, 6.2, 5.988888888888889)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:47.263384,"(18.0, 27.0, 26.875)","(3.1, 3.6, 3.5037383177570094)","(9.0, 12.0, 11.642857142857142)","(7.5, 8.8, 8.613333333333333)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.560967741935484)","(4.8, 6.2, 5.888888888888889)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:48.197514,"(18.0, 28.0, 27.7)","(3.1, 3.55, 3.511111111111111)","(9.0, 12.0, 11.8125)","(7.5, 8.8, 8.613333333333333)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.560457516339869)","(4.8, 5.9, 5.828571428571428)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:49.145876,"(18.0, 28.0, 27.7)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.7)","(7.5, 9.0, 8.885714285714286)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5620300751879697)","(4.8, 6.0, 5.828571428571428)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:50.075216,"(18.0, 28.0, 27.7)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.8)","(7.5, 9.0, 8.95)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5620300751879697)","(4.8, 6.0, 5.816)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:51.038047,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.7)","(7.5, 9.2, 8.841025641025642)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5620300751879697)","(4.8, 6.0, 5.816)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:51.981170,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.8)","(7.5, 9.2, 8.895652173913044)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5634057971014492)","(4.8, 6.0, 5.816)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:52.932111,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.7)","(7.5, 9.2, 8.88)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5634057971014492)","(4.8, 6.0, 5.816)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:53.891764,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.0, 11.95)","(7.5, 9.2, 8.88)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5643410852713178)","(4.8, 6.0, 5.816)","(31.0, 46.0, 45.719298245614034)"
09-01-2023 19:08:54.832562,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.51875)","(9.0, 12.5, 11.852941176470589)","(7.5, 9.2, 8.88)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5528688524590164)","(4.8, 6.0, 5.802985074626865)","(31.0, 46.0, 45.64705882352941)"
09-01-2023 19:08:55.763137,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.51875)","(9.0, 12.5, 11.814814814814815)","(7.5, 9.2, 8.886274509803922)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5534313725490194)","(4.8, 6.0, 5.766666666666667)","(31.0, 46.0, 45.75)"
09-01-2023 19:08:56.695134,"(19.0, 28.0, 27.636363636363637)","(3.1, 3.55, 3.529166666666667)","(9.0, 12.5, 11.814814814814815)","(7.5, 9.2, 8.886274509803922)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5534999999999997)","(4.8, 5.8, 5.752380952380952)","(31.0, 46.0, 45.75)"
09-01-2023 19:08:57.642188,"(19.0, 28.0, 27.875)","(3.1, 3.55, 3.5437499999999997)","(9.0, 12.5, 11.803571428571429)","(7.5, 9.2, 8.886274509803922)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.553804347826087)","(4.8, 5.8, 5.752380952380952)","(31.0, 46.0, 45.86046511627907)"
09-01-2023 19:08:58.579287,"(19.0, 28.0, 27.875)","(3.1, 3.6, 3.5236559139784944)","(9.0, 12.5, 11.803571428571429)","(7.5, 9.2, 8.886274509803922)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5574999999999997)","(4.8, 5.8, 5.754545454545455)","(31.0, 46.0, 45.84615384615385)"
09-01-2023 19:08:59.532469,"(19.0, 28.0, 27.875)","(3.1, 3.6, 3.5236559139784944)","(9.0, 12.5, 11.861702127659575)","(7.5, 9.2, 8.946666666666667)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.556185567010309)","(4.8, 5.8, 5.7444444444444445)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:00.498078,"(19.0, 28.0, 27.875)","(3.1, 3.6, 3.5236559139784944)","(9.0, 12.5, 11.9375)","(7.5, 9.2, 8.946666666666667)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.558)","(4.8, 5.8, 5.7444444444444445)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:01.437362,"(19.0, 28.0, 27.875)","(3.1, 3.6, 3.5236559139784944)","(9.0, 12.5, 11.833333333333334)","(7.5, 9.2, 9.070588235294117)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.558)","(4.8, 5.8, 5.755)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:02.391980,"(19.0, 28.0, 27.928571428571427)","(3.1, 3.55, 3.5166666666666666)","(9.0, 12.5, 11.867647058823529)","(7.5, 9.4, 9.073239436619719)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5638095238095238)","(4.8, 5.8, 5.890000000000001)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:03.326062,"(19.0, 30.0, 28.352941176470587)","(3.1, 3.55, 3.481081081081081)","(9.0, 12.5, 11.884615384615385)","(7.5, 9.2, 9.12)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.6, 3.5680555555555555)","(4.8, 5.9, 5.818367346938776)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:04.278555,"(19.0, 30.0, 28.272727272727273)","(3.1, 3.55, 3.4778481012658227)","(9.0, 12.0, 11.75)","(7.5, 9.2, 9.09090909090909)","(51.0, 75.0, 72.0)","(2.9, 3.6, 3.5682242990654203)","(4.8, 6.0, 5.819148936170213)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:05.222749,"(19.0, 30.0, 28.774193548387096)","(3.1, 3.55, 3.4778481012658227)","(9.0, 12.0, 11.78)","(7.5, 9.2, 9.11111111111111)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.6, 3.564583333333333)","(4.8, 6.0, 5.819148936170213)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:06.183661,"(19.0, 30.0, 28.733333333333334)","(3.1, 3.55, 3.478767123287671)","(9.0, 12.0, 11.76923076923077)","(7.5, 9.2, 9.152941176470588)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.6, 3.571428571428571)","(4.8, 6.0, 5.844230769230769)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:07.130375,"(19.0, 30.0, 28.6875)","(3.1, 3.55, 3.493835616438356)","(9.0, 12.0, 11.661290322580646)","(7.5, 9.2, 9.152941176470588)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.6, 3.571428571428571)","(4.8, 6.0, 5.73125)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:08.076754,"(19.0, 30.0, 28.857142857142858)","(3.1, 3.55, 3.4967532467532467)","(9.0, 12.0, 11.661290322580646)","(7.5, 9.2, 9.19)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.6, 3.591803278688525)","(4.8, 5.8, 5.7405405405405405)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:09.014852,"(19.0, 30.0, 28.857142857142858)","(3.1, 3.55, 3.501190476190476)","(9.0, 12.0, 11.661290322580646)","(7.5, 9.2, 9.158333333333333)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.6, 3.613793103448276)","(4.8, 5.8, 5.76551724137931)","(31.0, 46.0, 45.46938775510204)"
09-01-2023 19:09:09.966946,"(19.0, 30.0, 28.78787878787879)","(3.1, 3.55, 3.493835616438356)","(9.0, 12.0, 11.774193548387096)","(7.5, 9.2, 9.016)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.613793103448276)","(4.8, 5.8, 5.76551724137931)","(31.0, 46.0, 45.84615384615385)"
09-01-2023 19:09:10.901757,"(19.0, 30.0, 28.625)","(3.1, 3.55, 3.493835616438356)","(9.0, 12.0, 11.842857142857143)","(7.5, 9.2, 8.967441860465117)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.594)","(4.8, 5.8, 5.76551724137931)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:11.847182,"(19.0, 30.0, 28.625)","(3.1, 3.55, 3.5365384615384614)","(9.0, 12.0, 11.725)","(7.5, 9.2, 8.984615384615385)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.5891304347826085)","(4.8, 5.8, 5.785185185185186)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:12.790274,"(19.0, 30.0, 29.5)","(3.1, 3.55, 3.505223880597015)","(9.0, 12.0, 11.725)","(7.5, 9.2, 9.04)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.5891304347826085)","(4.8, 5.9, 5.776)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:13.731722,"(19.0, 30.0, 29.125)","(3.1, 3.55, 3.4975)","(9.0, 12.0, 11.810344827586206)","(7.5, 9.2, 9.032258064516128)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.60625)","(4.8, 5.9, 5.7625)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:14.678030,"(19.0, 30.0, 29.2)","(3.1, 3.55, 3.4975)","(9.0, 12.0, 11.806451612903226)","(7.5, 9.2, 9.04)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.6177083333333333)","(4.8, 5.9, 5.788135593220339)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:15.641489,"(19.0, 30.0, 28.42105263157895)","(3.1, 3.55, 3.4957831325301205)","(9.0, 12.0, 11.837837837837839)","(7.5, 9.2, 8.971428571428572)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.630357142857143)","(4.8, 5.9, 5.878461538461539)","(31.0, 46.0, 45.875)"
09-01-2023 19:09:16.599170,"(19.0, 30.0, 28.333333333333332)","(3.1, 3.55, 3.495121951219512)","(9.0, 12.0, 11.683333333333334)","(7.5, 9.0, 8.940740740740742)","(51.0, 75.0, 70.83333333333333)","(2.9, 3.65, 3.631818181818182)","(4.8, 5.9, 5.888235294117647)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:17.541756,"(19.0, 30.0, 28.333333333333332)","(3.1, 3.55, 3.4957831325301205)","(9.0, 12.0, 11.671641791044776)","(7.5, 9.0, 8.91578947368421)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.6243243243243244)","(4.8, 6.0, 5.95)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:18.503240,"(19.0, 30.0, 28.333333333333332)","(3.1, 3.55, 3.4957831325301205)","(9.0, 12.0, 11.653333333333332)","(7.5, 8.8, 8.752380952380953)","(51.0, 75.0, 71.66666666666667)","(2.9, 3.65, 3.6203125)","(4.8, 6.0, 5.91304347826087)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:19.452851,"(19.0, 30.0, 28.125)","(3.1, 3.55, 3.4957831325301205)","(9.0, 12.0, 11.632911392405063)","(7.5, 9.0, 8.8)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.65, 3.598275862068965)","(4.6, 6.0, 6.01875)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:20.408358,"(19.0, 30.0, 28.125)","(3.1, 3.55, 3.4968354430379747)","(9.0, 12.0, 11.650602409638553)","(7.5, 8.8, 8.722222222222223)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.65, 3.6016129032258064)","(4.6, 6.2, 6.04)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:21.337816,"(19.0, 30.0, 29.21311475409836)","(3.1, 3.55, 3.4833333333333334)","(9.0, 12.0, 11.766129032258064)","(7.5, 8.8, 8.729411764705883)","(51.0, 75.0, 71.36363636363636)","(2.9, 3.65, 3.6016129032258064)","(4.6, 6.2, 6.04)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:22.302821,"(19.0, 30.0, 29.21311475409836)","(3.1, 3.5, 3.4515625)","(9.0, 12.0, 11.818840579710145)","(7.5, 8.8, 8.669230769230769)","(51.0, 75.0, 73.84615384615384)","(2.9, 3.65, 3.60375)","(4.6, 6.2, 6.05679012345679)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:23.264035,"(19.0, 30.0, 29.17241379310345)","(3.1, 3.5, 3.4476190476190474)","(9.0, 12.0, 11.82638888888889)","(7.5, 8.8, 8.676923076923076)","(51.0, 80.0, 75.33333333333333)","(2.9, 3.65, 3.6025641025641026)","(4.6, 6.2, 6.0804347826086955)","(31.0, 46.0, 45.87755102040816)"
09-01-2023 19:09:24.243097,"(19.0, 30.0, 29.17241379310345)","(3.1, 3.5, 3.4592592592592593)","(9.0, 12.0, 11.805970149253731)","(7.5, 8.8, 8.676923076923076)","(51.0, 80.0, 75.0)","(2.9, 3.65, 3.578082191780822)","(4.6, 6.2, 6.0804347826086955)","(31.0, 46.0, 45.86363636363637)"
09-01-2023 19:09:25.250485,"(19.0, 30.0, 29.17241379310345)","(3.1, 3.5, 3.455952380952381)","(9.0, 12.0, 11.790322580645162)","(7.5, 8.8, 8.707692307692309)","(51.0, 80.0, 73.07692307692308)","(2.9, 3.6, 3.573943661971831)","(4.6, 6.2, 6.021538461538461)","(31.0, 46.0, 45.945945945945944)"
09-01-2023 19:09:26.240005,"(19.0, 30.0, 29.21311475409836)","(3.1, 3.55, 3.503260869565217)","(9.0, 12.0, 11.717391304347826)","(7.5, 8.8, 8.707692307692309)","(51.0, 80.0, 73.33333333333333)","(2.9, 3.6, 3.5738095238095235)","(4.6, 6.2, 6.089361702127659)","(31.0, 46.0, 45.95238095238095)"
09-01-2023 19:09:27.198925,"(19.0, 30.0, 29.21311475409836)","(3.1, 3.5, 3.4722222222222223)","(9.0, 12.0, 11.657894736842104)","(7.5, 9.0, 8.752941176470587)","(51.0, 85.0, 75.45454545454545)","(2.9, 3.6, 3.58)","(4.6, 6.2, 6.123333333333333)","(31.0, 46.0, 45.95238095238095)"
09-01-2023 19:09:28.202282,"(19.0, 30.0, 29.157894736842106)","(3.1, 3.5, 3.47)","(9.0, 12.0, 11.657894736842104)","(7.5, 9.0, 8.71063829787234)","(51.0, 85.0, 77.05882352941177)","(2.9, 3.6, 3.576388888888889)","(4.6, 6.2, 6.131034482758621)","(31.0, 46.0, 45.95238095238095)"
09-01-2023 19:09:29.183060,"(19.0, 30.0, 29.17241379310345)","(3.1, 3.55, 3.48943661971831)","(9.0, 12.0, 11.642857142857142)","(7.5, 9.0, 8.71063829787234)","(51.0, 80.0, 77.05882352941177)","(2.9, 3.6, 3.576388888888889)","(4.6, 6.2, 6.129824561403509)","(31.0, 46.0, 45.95238095238095)"
09-01-2023 19:09:30.163412,"(19.0, 30.0, 28.11764705882353)","(3.1, 3.55, 3.4964285714285714)","(9.0, 12.0, 11.657894736842104)","(7.5, 8.8, 8.747368421052633)","(51.0, 80.0, 78.57142857142857)","(2.9, 3.6, 3.5524999999999998)","(4.6, 6.2, 6.137704918032787)","(31.0, 46.0, 45.945945945945944)"
09-01-2023 19:09:31.130637,"(19.0, 30.0, 28.11764705882353)","(3.1, 3.55, 3.4964285714285714)","(9.0, 12.0, 11.657894736842104)","(7.5, 8.8, 8.728)","(51.0, 80.0, 76.3157894736842)","(2.9, 3.6, 3.6228571428571428)","(4.6, 6.2, 6.137662337662338)","(31.0, 46.0, 45.945945945945944)"
09-01-2023 19:09:32.082357,"(19.0, 30.0, 29.25)","(3.1, 3.55, 3.48)","(9.0, 12.0, 11.63953488372093)","(7.5, 8.8, 8.7)","(51.0, 80.0, 76.3157894736842)","(2.9, 3.65, 3.6350574712643677)","(4.6, 6.2, 6.114285714285715)","(31.0, 46.0, 45.94444444444444)"
09-01-2023 19:09:33.016461,"(19.0, 30.0, 29.2)","(3.1, 3.5, 3.45)","(9.0, 12.0, 11.622222222222222)","(7.5, 8.8, 8.753846153846155)","(51.0, 80.0, 76.11111111111111)","(2.9, 3.65, 3.6406666666666667)","(4.6, 6.2, 6.1)","(31.0, 46.0, 45.94444444444444)"
