,Westar Commander,Incineration,Nehalem,Mr Beets,Gomez Bale,Orbital Bale,Lovaz Bale,Spaghetti Legs
07-01-2023 19:17:31.816372,"(4.2, 7.8, 7.6)","(9.0, 9.2, 8.618181818181819)","(4.8, 8.6, 7.133333333333333)","(2.25, 2.56, 2.5433333333333334)","(11.0, 30.0, 28.666666666666664)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 38.25)","(31.0, 42.0, 38.705882352941174)"
07-01-2023 19:17:33.275000,"(4.2, 7.8, 7.6)","(9.0, 8.8, 8.618181818181819)","(4.8, 8.6, 7.1)","(2.25, 2.56, 2.5433333333333334)","(11.0, 30.0, 29.36842105263158)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 38.705882352941174)"
07-01-2023 19:17:34.603875,"(4.2, 7.8, 7.6)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5433333333333334)","(11.0, 30.0, 29.375)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.925925925925924)"
07-01-2023 19:17:35.971197,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5433333333333334)","(11.0, 32.0, 30.25)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.925925925925924)"
07-01-2023 19:17:37.673118,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5433333333333334)","(11.0, 32.0, 30.25)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.925925925925924)"
07-01-2023 19:17:39.294631,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5433333333333334)","(11.0, 32.0, 30.727272727272727)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.925925925925924)"
07-01-2023 19:17:40.829095,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5433333333333334)","(11.0, 32.0, 31.333333333333332)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.925925925925924)"
07-01-2023 19:17:42.348258,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5442105263157897)","(11.0, 32.0, 31.333333333333332)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.666666666666664)"
07-01-2023 19:17:43.935686,"(4.2, 7.8, 7.613333333333333)","(9.0, 8.8, 8.475)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.56, 2.5442105263157897)","(11.0, 32.0, 31.333333333333332)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.666666666666664)"
07-01-2023 19:17:45.257222,"(4.2, 7.8, 7.223076923076923)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.4363636363636365)","(2.25, 2.26, 2.4837735849056606)","(11.0, 32.0, 28.8)","(7.5, 16.0, 13.038461538461538)","(21.0, 42.0, 34.5)","(31.0, 42.0, 37.333333333333336)"
07-01-2023 19:17:46.519787,"(4.2, 7.6, 7.022222222222222)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.58, 2.492340425531915)","(11.0, 32.0, 28.764705882352942)","(7.5, 16.0, 13.25)","(21.0, 42.0, 34.5)","(31.0, 42.0, 37.333333333333336)"
07-01-2023 19:17:47.893565,"(4.2, 7.6, 7.022222222222222)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 13.25)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:49.210599,"(4.2, 7.6, 6.56)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 13.25)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:50.517549,"(4.2, 7.6, 6.949999999999999)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 14.326086956521738)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:51.826897,"(4.2, 7.6, 6.949999999999999)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 14.0)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:53.082490,"(4.2, 7.6, 6.56)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 14.0)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:54.382444,"(4.2, 7.6, 6.56)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:55.681946,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.692307692307693)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:57.035788,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.492340425531915)","(11.0, 29.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:58.355574,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.4929166666666664)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:17:59.702780,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.4929166666666664)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:00.968658,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.4929166666666664)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:02.253829,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.464864864864865)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.4929166666666664)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:03.613258,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.8, 8.584615384615384)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.4929166666666664)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:04.998837,"(4.2, 7.6, 5.557142857142857)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.6, 7.094117647058823)","(2.25, 2.52, 2.461276595744681)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:06.334473,"(4.2, 7.6, 6.066666666666666)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.6, 7.28)","(2.25, 2.48, 2.413333333333333)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:07.573996,"(4.2, 7.4, 6.122222222222222)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.4, 7.6)","(2.25, 2.48, 2.464)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:08.805711,"(4.2, 7.2, 5.959090909090909)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.2, 7.6)","(2.25, 2.48, 2.464)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:10.101456,"(4.2, 7.2, 5.959090909090909)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.2, 7.6)","(2.25, 2.48, 2.464)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:11.301716,"(4.2, 7.2, 6.346875)","(9.0, 8.6, 8.466666666666667)","(4.8, 8.2, 7.6)","(2.25, 2.48, 2.464)","(11.0, 30.0, 28.157894736842106)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.77777777777778)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:12.475691,"(4.2, 6.8, 6.743333333333333)","(9.0, 8.6, 8.432432432432433)","(4.8, 8.0, 7.076923076923077)","(2.25, 2.48, 2.4613953488372093)","(11.0, 32.0, 29.0)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:13.724313,"(4.2, 6.8, 5.345454545454546)","(9.0, 8.6, 8.46808510638298)","(4.8, 8.0, 7.043478260869565)","(2.25, 2.48, 2.4613953488372093)","(11.0, 32.0, 28.791666666666668)","(7.5, 16.0, 14.421052631578947)","(21.0, 42.0, 34.5)","(31.0, 42.0, 39.529411764705884)"
07-01-2023 19:18:14.861532,"(4.2, 6.8, 5.858823529411765)","(9.0, 8.6, 8.46808510638298)","(4.8, 8.0, 7.043478260869565)","(2.25, 2.48, 2.4649056603773585)","(11.0, 32.0, 28.5)","(7.5, 16.0, 13.931034482758621)","(21.0, 42.0, 33.666666666666664)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:16.024355,"(4.2, 6.8, 5.858823529411765)","(9.0, 8.6, 8.445)","(4.8, 8.0, 7.043478260869565)","(2.25, 2.48, 2.4649056603773585)","(11.0, 32.0, 28.5)","(7.5, 16.0, 13.931034482758621)","(21.0, 42.0, 33.666666666666664)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:17.175710,"(4.4, 6.8, 5.396491228070175)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.4651851851851854)","(13.0, 32.0, 28.5)","(8.0, 16.0, 13.931034482758621)","(26.0, 42.0, 37.0)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:18.241352,"(4.4, 6.4, 6.32)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.4651851851851854)","(13.0, 32.0, 30.09090909090909)","(8.0, 16.0, 13.931034482758621)","(26.0, 40.0, 37.0)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:19.380912,"(4.4, 6.4, 6.216666666666667)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.4651851851851854)","(13.0, 32.0, 30.09090909090909)","(8.0, 16.0, 13.931034482758621)","(26.0, 40.0, 36.0)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:20.658075,"(4.4, 6.4, 5.7125)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.466153846153846)","(13.0, 32.0, 30.363636363636363)","(8.0, 16.0, 13.931034482758621)","(26.0, 40.0, 35.07692307692308)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:22.136411,"(4.4, 6.4, 6.042857142857143)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.3633333333333333)","(13.0, 32.0, 30.363636363636363)","(8.0, 16.0, 13.931034482758621)","(26.0, 40.0, 35.07692307692308)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:23.494907,"(4.4, 6.4, 6.042857142857143)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.043478260869565)","(2.2, 2.48, 2.4682926829268292)","(13.0, 32.0, 30.875)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 35.07692307692308)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:24.888174,"(4.4, 6.4, 5.581818181818182)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.426086956521739)","(2.2, 2.48, 2.4704761904761905)","(13.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.73913043478261)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:26.186209,"(4.4, 6.4, 5.753125)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.426086956521739)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:27.310382,"(4.4, 6.4, 5.617021276595744)","(8.0, 8.6, 8.445)","(5.0, 8.0, 7.426086956521739)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:28.440319,"(4.4, 6.4, 5.617021276595744)","(8.0, 8.6, 8.445)","(5.0, 7.8, 7.76)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:29.573863,"(4.4, 6.4, 5.617021276595744)","(8.0, 8.6, 8.445)","(5.0, 7.8, 7.756521739130434)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.44444444444444)"
07-01-2023 19:18:30.732401,"(4.4, 6.4, 5.617021276595744)","(8.0, 8.6, 8.445)","(5.0, 7.8, 7.756521739130434)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.758620689655174)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.25)"
07-01-2023 19:18:31.965995,"(4.4, 6.4, 5.617021276595744)","(8.0, 8.6, 8.445)","(5.0, 7.8, 7.317647058823529)","(2.15, 2.48, 2.4702439024390244)","(14.0, 32.0, 30.838709677419356)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 40.25)"
07-01-2023 19:18:33.111900,"(4.4, 6.4, 5.7155555555555555)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.838709677419356)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 41.22222222222222)"
07-01-2023 19:18:34.230025,"(4.4, 6.4, 5.7155555555555555)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.838709677419356)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 41.46666666666667)"
07-01-2023 19:18:35.427461,"(4.4, 6.4, 5.715217391304348)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.838709677419356)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 41.69230769230769)"
07-01-2023 19:18:36.559226,"(4.4, 6.4, 5.715217391304348)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.838709677419356)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 42.0, 47.85714285714286)"
07-01-2023 19:18:37.720330,"(4.4, 6.4, 5.746666666666667)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.083333333333332)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 45.23809523809524)"
07-01-2023 19:18:38.868954,"(4.4, 6.2, 5.952941176470588)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.571428571428573)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 45.23809523809524)"
07-01-2023 19:18:40.054648,"(4.4, 6.2, 5.908333333333333)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 31.411764705882355)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 45.23809523809524)"
07-01-2023 19:18:41.300354,"(4.4, 6.2, 5.9941176470588236)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.310344827586206)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:42.538337,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.545454545454547)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:43.742310,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.166666666666668)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:44.972885,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.166666666666668)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:46.101734,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 8.445)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.166666666666668)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:47.182815,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 8.427777777777777)","(5.0, 7.6, 7.148717948717948)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.545454545454547)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:48.292596,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.7142857142857135)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.545454545454547)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:49.361228,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 31.347826086956523)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:50.527506,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.47375)","(14.0, 32.0, 30.846153846153847)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:51.690394,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 30.846153846153847)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:52.789274,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:54.074837,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:55.301677,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:56.513806,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:57.785856,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.678947368421052)","(5.0, 7.6, 7.199999999999999)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.25)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:18:59.020505,"(4.4, 6.2, 5.849253731343284)","(8.0, 8.6, 7.688235294117646)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(26.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:19:00.248910,"(4.4, 6.2, 5.849253731343284)","(7.5, 8.6, 7.688235294117646)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.774193548387096)"
07-01-2023 19:19:01.445549,"(4.4, 6.2, 5.849253731343284)","(7.5, 8.2, 7.8)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.6)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:02.694981,"(4.4, 6.2, 5.838461538461538)","(7.5, 8.2, 7.659999999999999)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 29.81818181818182)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:03.869363,"(4.4, 6.0, 5.94)","(7.5, 8.2, 7.455172413793104)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 32.0, 32.5)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:05.068006,"(4.4, 6.0, 5.833333333333333)","(7.5, 8.2, 7.533333333333333)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 36.0, 31.0)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:06.378981,"(4.4, 6.0, 5.590909090909091)","(7.5, 7.8, 7.533333333333333)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 34.0, 30.727272727272727)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:07.715224,"(4.4, 6.0, 5.678571428571429)","(7.5, 7.8, 7.485714285714286)","(5.0, 7.6, 7.368421052631579)","(2.15, 2.48, 2.472156862745098)","(14.0, 34.0, 30.727272727272727)","(8.5, 16.0, 13.931034482758621)","(21.0, 40.0, 33.333333333333336)","(31.0, 50.0, 46.666666666666664)"
07-01-2023 19:19:09.145772,"(4.4, 6.0, 5.705263157894737)","(7.5, 7.8, 7.4387096774193555)","(5.0, 7.6, 7.382716049382716)","(2.15, 2.48, 2.472857142857143)","(17.0, 34.0, 30.32)","(9.0, 16.0, 13.916666666666666)","(26.0, 40.0, 33.89473684210526)","(31.0, 50.0, 47.14285714285714)"
07-01-2023 19:19:10.177576,"(4.4, 6.0, 5.705263157894737)","(7.0, 7.8, 7.4387096774193555)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.48, 2.472857142857143)","(17.0, 34.0, 30.32)","(9.0, 16.0, 14.064516129032258)","(26.0, 40.0, 34.11764705882353)","(31.0, 50.0, 47.14285714285714)"
07-01-2023 19:19:11.269729,"(4.4, 6.0, 5.705263157894737)","(7.0, 7.8, 7.4387096774193555)","(5.5, 7.6, 7.382716049382716)","(2.1, 2.48, 2.472857142857143)","(17.0, 34.0, 30.057142857142857)","(9.0, 16.0, 14.0)","(26.0, 40.0, 34.11764705882353)","(31.0, 50.0, 47.14285714285714)"
