,Tah Hanna,Buckle Up Havana,Ohana Pearl,Barrys Baby,Count Bingley,Tiny Turtle,Combat Mission
10-01-2023 12:44:36.474948,"(3.4, 4.3, 4.192857142857142)","(5.5, 8.2, 7.588235294117647)","(31.0, 90.0, 55.5)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.24, 2.21)","(31.0, 60.0, 48.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:37.704224,"(3.4, 4.3, 4.192857142857142)","(5.5, 8.2, 7.65)","(31.0, 90.0, 55.5)","(11.0, 16.5, 14.583333333333334)","(1.85, 2.26, 2.252307692307692)","(31.0, 60.0, 44.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:39.079695,"(3.4, 4.3, 4.168421052631579)","(5.5, 8.0, 7.4)","(31.0, 90.0, 55.5)","(11.0, 16.5, 14.583333333333334)","(1.85, 2.26, 2.252307692307692)","(31.0, 60.0, 44.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:40.437741,"(3.4, 4.3, 4.168421052631579)","(5.5, 8.0, 7.416666666666667)","(31.0, 90.0, 55.5)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.26, 2.218)","(31.0, 60.0, 39.22222222222222)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:41.772591,"(3.4, 4.3, 4.160465116279069)","(5.5, 8.0, 7.416666666666667)","(31.0, 90.0, 52.2)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.26, 2.188)","(31.0, 60.0, 39.22222222222222)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:43.312886,"(3.4, 4.3, 4.160465116279069)","(5.5, 8.0, 7.416666666666667)","(31.0, 85.0, 59.0)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.26, 2.196842105263158)","(31.0, 60.0, 43.73913043478261)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:44.728996,"(3.4, 4.3, 4.160465116279069)","(5.5, 8.0, 7.416666666666667)","(31.0, 85.0, 59.0)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.26, 2.196842105263158)","(31.0, 60.0, 43.73913043478261)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:46.087176,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 60.57142857142857)","(11.0, 16.5, 14.595238095238095)","(1.85, 2.26, 2.1869565217391305)","(31.0, 60.0, 43.73913043478261)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:47.481067,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 72.0)","(11.0, 16.5, 14.9)","(1.85, 2.26, 2.190232558139535)","(31.0, 60.0, 43.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:48.767666,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 72.0)","(11.0, 16.5, 14.961538461538462)","(1.85, 2.26, 2.23524861878453)","(31.0, 60.0, 43.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:50.177941,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 68.0)","(11.0, 16.5, 15.474358974358974)","(1.85, 2.24, 2.1944000000000004)","(31.0, 60.0, 41.111111111111114)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:51.556584,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 68.0)","(11.0, 16.5, 14.9)","(1.85, 2.24, 2.1809756097560977)","(31.0, 60.0, 50.8)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:52.952719,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 68.0)","(11.0, 16.5, 14.9)","(1.85, 2.26, 2.190769230769231)","(31.0, 55.0, 46.5)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:54.154188,"(3.4, 4.3, 4.175)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 68.0)","(11.0, 16.5, 14.9)","(1.85, 2.26, 2.190769230769231)","(31.0, 55.0, 46.5)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:55.414691,"(3.4, 4.3, 4.173469387755102)","(5.5, 8.0, 7.333333333333333)","(31.0, 80.0, 48.5)","(11.0, 16.5, 15.40909090909091)","(1.85, 2.26, 2.1992857142857143)","(31.0, 55.0, 42.57692307692308)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:56.700443,"(3.4, 4.3, 4.173469387755102)","(5.5, 8.0, 7.291666666666667)","(31.0, 80.0, 47.47826086956522)","(11.0, 16.5, 18.59090909090909)","(1.85, 2.26, 2.200740740740741)","(31.0, 55.0, 41.55555555555556)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:57.967171,"(3.4, 4.3, 4.173469387755102)","(5.5, 8.0, 7.291666666666667)","(31.0, 80.0, 47.47826086956522)","(11.0, 19.0, 15.78125)","(1.85, 2.26, 2.1979310344827585)","(31.0, 46.0, 43.333333333333336)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:44:59.067099,"(3.4, 4.3, 4.173469387755102)","(5.5, 8.0, 7.291666666666667)","(31.0, 80.0, 57.62162162162162)","(11.0, 20.0, 16.44736842105263)","(1.85, 2.26, 2.1979310344827585)","(31.0, 44.0, 43.333333333333336)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:00.379051,"(3.4, 4.3, 4.173469387755102)","(5.5, 8.0, 7.291666666666667)","(31.0, 80.0, 59.75)","(11.0, 20.0, 17.3)","(1.85, 2.26, 2.2333333333333334)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:01.670350,"(3.4, 4.0, 3.9166666666666665)","(5.5, 8.0, 7.416666666666667)","(31.0, 80.0, 58.96551724137931)","(11.0, 20.0, 16.25)","(1.85, 2.26, 2.2552941176470584)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:02.899081,"(3.4, 4.0, 3.9166666666666665)","(5.5, 8.0, 7.333333333333333)","(31.0, 75.0, 58.96551724137931)","(11.0, 20.0, 16.25)","(1.85, 2.26, 2.2216666666666667)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:04.051804,"(3.4, 3.95, 3.91)","(5.5, 8.0, 7.388888888888889)","(31.0, 75.0, 58.96551724137931)","(11.0, 20.0, 16.25)","(1.85, 2.28, 2.2216666666666667)","(31.0, 44.0, 42.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:05.280218,"(3.4, 3.9, 3.8625)","(5.5, 8.0, 7.4375)","(31.0, 75.0, 58.96551724137931)","(11.0, 20.0, 16.25)","(1.85, 2.28, 2.2358620689655173)","(31.0, 44.0, 42.0)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:06.533166,"(3.4, 3.9, 3.782142857142857)","(5.5, 8.2, 7.646153846153846)","(31.0, 75.0, 58.96551724137931)","(11.0, 20.0, 16.25)","(1.85, 2.28, 2.2358620689655173)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:07.804282,"(3.2, 3.95, 3.91)","(5.5, 8.2, 7.381818181818182)","(31.0, 75.0, 58.96551724137931)","(11.0, 20.0, 17.75)","(1.85, 2.28, 2.2358620689655173)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:08.932769,"(3.2, 3.95, 3.7666666666666666)","(5.5, 8.2, 7.6)","(31.0, 75.0, 58.96551724137931)","(11.0, 19.5, 17.75)","(1.85, 2.28, 2.2342857142857144)","(31.0, 44.0, 43.4)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:10.152570,"(3.2, 3.95, 3.8249999999999997)","(5.5, 8.4, 7.6000000000000005)","(31.0, 75.0, 58.96551724137931)","(11.0, 19.5, 19.23076923076923)","(1.9, 2.28, 2.2454054054054056)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:11.371186,"(3.2, 3.95, 3.8249999999999997)","(5.5, 8.4, 7.5600000000000005)","(31.0, 75.0, 58.96551724137931)","(11.0, 19.5, 19.18181818181818)","(1.9, 2.28, 2.2454054054054056)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:12.572688,"(3.2, 3.95, 3.8477272727272727)","(5.5, 8.4, 7.5600000000000005)","(31.0, 75.0, 51.1764705882353)","(11.0, 19.5, 17.115384615384617)","(1.9, 2.28, 2.2595744680851064)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:13.822092,"(3.2, 3.95, 3.8590909090909093)","(5.5, 8.4, 7.5600000000000005)","(31.0, 75.0, 52.76470588235294)","(11.0, 19.0, 17.63888888888889)","(1.9, 2.28, 2.2615384615384615)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:15.027486,"(3.2, 3.95, 3.8590909090909093)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 52.76470588235294)","(11.0, 19.0, 17.104166666666668)","(1.9, 2.28, 2.264390243902439)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:16.283499,"(3.2, 3.95, 3.854761904761905)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 60.5)","(11.0, 19.0, 17.104166666666668)","(1.9, 2.28, 2.254054054054054)","(31.0, 44.0, 42.90909090909091)","(11.0, 14.0, 12.942622950819672)"
10-01-2023 12:45:17.553371,"(3.2, 3.95, 3.807142857142857)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 19.0, 17.18)","(1.9, 2.28, 2.252727272727273)","(31.0, 44.0, 41.333333333333336)","(11.0, 14.0, 12.416666666666666)"
10-01-2023 12:45:18.755296,"(3.2, 3.95, 3.91)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 19.0, 17.142857142857142)","(1.9, 2.28, 2.2529577464788733)","(31.0, 44.0, 41.333333333333336)","(11.0, 13.0, 12.3)"
10-01-2023 12:45:19.993905,"(3.2, 3.95, 3.8558823529411765)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 19.0, 18.352941176470587)","(1.9, 2.28, 2.294285714285714)","(31.0, 44.0, 41.333333333333336)","(11.0, 13.0, 11.813953488372093)"
10-01-2023 12:45:21.264698,"(3.2, 3.95, 3.854)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 18.5, 17.29032258064516)","(1.9, 2.3, 2.2925)","(31.0, 44.0, 41.333333333333336)","(11.0, 13.0, 11.625)"
10-01-2023 12:45:22.471901,"(3.2, 3.95, 3.804838709677419)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 18.5, 17.529411764705884)","(1.9, 2.3, 2.2925)","(31.0, 44.0, 42.90909090909091)","(11.0, 13.0, 11.61111111111111)"
10-01-2023 12:45:23.672086,"(3.2, 3.95, 3.854166666666667)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 18.0, 17.217391304347828)","(1.9, 2.3, 2.3027027027027027)","(31.0, 44.0, 42.90909090909091)","(11.0, 13.0, 12.013157894736842)"
10-01-2023 12:45:24.749838,"(3.2, 3.95, 3.9026315789473682)","(5.5, 8.4, 7.466666666666667)","(31.0, 75.0, 49.8)","(11.0, 18.0, 17.4)","(1.9, 2.32, 2.2806896551724134)","(31.0, 44.0, 42.90909090909091)","(11.0, 13.0, 12.509803921568627)"
10-01-2023 12:45:25.870159,"(3.2, 3.95, 3.8552631578947367)","(5.5, 8.4, 7.733333333333333)","(31.0, 75.0, 49.8)","(11.0, 17.5, 17.17241379310345)","(1.9, 2.32, 2.2946666666666666)","(31.0, 44.0, 40.57142857142857)","(11.0, 13.0, 12.192307692307692)"
10-01-2023 12:45:27.002807,"(3.2, 3.95, 3.8600000000000003)","(5.5, 8.2, 7.7846153846153845)","(31.0, 75.0, 49.8)","(11.0, 18.0, 16.736842105263158)","(1.9, 2.32, 2.3027027027027027)","(31.0, 44.0, 42.285714285714285)","(11.0, 12.5, 11.9)"
10-01-2023 12:45:28.060143,"(3.2, 4.0, 3.9066666666666667)","(5.5, 8.0, 7.692307692307692)","(31.0, 75.0, 49.8)","(11.0, 18.0, 16.875)","(1.9, 2.32, 2.3027027027027027)","(31.0, 44.0, 42.0)","(11.0, 12.5, 12.0)"
10-01-2023 12:45:29.254983,"(3.2, 4.0, 3.8676470588235294)","(5.5, 8.0, 7.5285714285714285)","(31.0, 75.0, 60.5)","(11.0, 17.5, 16.875)","(1.9, 2.32, 2.3027027027027027)","(31.0, 44.0, 42.0)","(11.0, 12.5, 11.625)"
10-01-2023 12:45:30.502842,"(3.2, 4.0, 3.90625)","(5.5, 8.0, 7.5200000000000005)","(31.0, 75.0, 60.5)","(11.0, 17.5, 16.875)","(1.9, 2.32, 2.3027027027027027)","(31.0, 44.0, 42.23529411764706)","(11.0, 12.5, 11.6)"
10-01-2023 12:45:31.746791,"(3.2, 4.0, 3.8676470588235294)","(5.5, 8.0, 7.7)","(31.0, 75.0, 60.5)","(11.0, 17.5, 16.75)","(1.9, 2.32, 2.3177777777777777)","(31.0, 44.0, 41.88235294117647)","(11.0, 12.5, 11.608108108108109)"
10-01-2023 12:45:32.973880,"(3.2, 4.0, 3.9166666666666665)","(5.5, 8.0, 7.5058823529411764)","(31.0, 75.0, 62.696969696969695)","(11.0, 17.5, 16.875)","(1.9, 2.32, 2.3762499999999998)","(31.0, 44.0, 42.36363636363636)","(11.0, 12.5, 11.7)"
10-01-2023 12:45:34.128622,"(3.2, 3.9, 3.82)","(5.5, 8.2, 7.545454545454546)","(31.0, 75.0, 62.3125)","(11.0, 17.0, 16.88888888888889)","(1.9, 2.38, 2.347142857142857)","(31.0, 44.0, 42.63636363636363)","(11.0, 12.5, 12.223214285714286)"
10-01-2023 12:45:35.300954,"(3.3, 3.75, 3.6970588235294115)","(6.0, 8.2, 7.709090909090909)","(31.0, 75.0, 62.3125)","(11.0, 17.0, 16.88888888888889)","(1.95, 2.36, 2.3428571428571425)","(31.0, 44.0, 41.4)","(11.0, 12.5, 12.355263157894736)"
10-01-2023 12:45:36.451125,"(3.3, 3.75, 3.6796296296296296)","(6.0, 8.2, 8.0)","(31.0, 75.0, 62.3125)","(11.0, 17.0, 16.9)","(1.95, 2.36, 2.3428571428571425)","(31.0, 44.0, 42.36363636363636)","(11.0, 12.5, 13.906976744186046)"
10-01-2023 12:45:37.632608,"(3.3, 3.75, 3.694444444444444)","(5.5, 8.4, 7.781818181818181)","(31.0, 75.0, 62.3125)","(11.0, 17.0, 16.9)","(1.9, 2.36, 2.3225)","(31.0, 46.0, 43.55555555555556)","(11.0, 14.0, 13.625)"
10-01-2023 12:45:38.752187,"(3.3, 3.75, 3.7083333333333335)","(5.5, 8.4, 7.856)","(31.0, 75.0, 59.96296296296296)","(11.0, 17.0, 16.9)","(1.9, 2.36, 2.3225)","(31.0, 46.0, 43.69230769230769)","(11.0, 14.0, 13.75)"
10-01-2023 12:45:39.821983,"(3.3, 3.75, 3.659090909090909)","(5.5, 8.4, 7.72)","(31.0, 75.0, 59.96296296296296)","(11.0, 17.0, 16.5)","(1.9, 2.34, 2.337647058823529)","(31.0, 46.0, 43.391304347826086)","(11.0, 14.0, 13.863636363636363)"
10-01-2023 12:45:40.917954,"(3.3, 3.75, 3.6804347826086956)","(5.5, 8.2, 7.635294117647059)","(31.0, 75.0, 59.96296296296296)","(11.0, 17.0, 16.5)","(1.9, 2.34, 2.3384)","(31.0, 46.0, 43.391304347826086)","(11.0, 14.0, 13.75)"
10-01-2023 12:45:42.059804,"(3.3, 3.75, 3.7029411764705884)","(5.5, 8.2, 7.5600000000000005)","(31.0, 75.0, 59.96296296296296)","(11.0, 17.0, 16.833333333333332)","(1.9, 2.34, 2.3377777777777777)","(31.0, 46.0, 43.391304347826086)","(11.0, 14.0, 14.25)"
10-01-2023 12:45:43.250329,"(3.3, 3.65, 3.6125)","(5.5, 8.0, 7.676190476190476)","(31.0, 75.0, 62.43333333333334)","(11.0, 17.0, 17.1)","(1.9, 2.36, 2.3628571428571425)","(31.0, 46.0, 42.36363636363637)","(11.0, 15.0, 14.733333333333333)"
10-01-2023 12:45:44.443539,"(3.2, 3.7, 3.58)","(6.0, 7.8, 7.615384615384615)","(31.0, 75.0, 61.064516129032256)","(12.0, 17.5, 17.0)","(1.95, 2.38, 2.3666666666666667)","(31.0, 46.0, 42.19047619047619)","(10.0, 15.0, 15.4)"
10-01-2023 12:45:45.667024,"(3.2, 3.6, 3.54)","(6.0, 7.8, 7.0476190476190474)","(31.0, 75.0, 62.464285714285715)","(12.0, 17.5, 17.3125)","(1.95, 2.38, 2.381132075471698)","(31.0, 46.0, 42.19047619047619)","(10.0, 17.0, 14.909090909090908)"
10-01-2023 12:45:46.849926,"(3.2, 3.55, 3.445)","(6.0, 8.0, 7.6)","(31.0, 75.0, 60.869565217391305)","(12.0, 17.5, 17.3125)","(1.95, 2.4, 2.384126984126984)","(31.0, 46.0, 42.19047619047619)","(10.0, 15.0, 14.9)"
10-01-2023 12:45:48.016182,"(3.2, 3.55, 3.4884615384615385)","(6.0, 7.8, 7.62)","(31.0, 75.0, 60.869565217391305)","(12.0, 17.5, 17.81818181818182)","(1.95, 2.4, 2.386046511627907)","(31.0, 46.0, 42.4375)","(10.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:49.374459,"(3.2, 3.55, 3.4875000000000003)","(6.0, 7.8, 7.5)","(31.0, 75.0, 63.69565217391305)","(12.0, 18.0, 17.583333333333332)","(1.95, 2.4, 2.38695652173913)","(31.0, 46.0, 42.36363636363637)","(10.0, 15.0, 14.818181818181818)"
10-01-2023 12:45:50.695172,"(3.2, 3.6, 3.5500000000000003)","(6.0, 7.6, 7.171428571428572)","(31.0, 75.0, 60.55555555555556)","(12.0, 18.0, 17.8)","(1.95, 2.4, 2.38695652173913)","(31.0, 46.0, 42.4375)","(11.0, 15.0, 14.777777777777779)"
10-01-2023 12:45:51.905718,"(3.2, 3.55, 3.5166666666666666)","(6.0, 7.6, 7.072)","(31.0, 75.0, 62.69230769230769)","(12.0, 18.0, 17.833333333333332)","(1.95, 2.4, 2.388196721311475)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.875)"
10-01-2023 12:45:53.287155,"(3.2, 3.55, 3.543478260869565)","(6.0, 7.0, 6.843478260869565)","(31.0, 75.0, 62.69230769230769)","(12.0, 18.0, 17.75)","(1.95, 2.4, 2.413478260869565)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:54.428806,"(3.2, 3.55, 3.53695652173913)","(6.0, 7.0, 6.831428571428571)","(31.0, 75.0, 49.588235294117645)","(12.0, 18.5, 17.75)","(1.95, 2.42, 2.4507692307692306)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:55.796089,"(3.2, 3.55, 3.469230769230769)","(6.0, 7.0, 6.888)","(31.0, 75.0, 59.0)","(12.0, 18.5, 17.725806451612904)","(1.95, 2.46, 2.4894736842105263)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:56.958249,"(3.2, 3.55, 3.469230769230769)","(6.0, 7.0, 6.888)","(31.0, 75.0, 59.0)","(12.0, 18.5, 17.814285714285713)","(1.95, 2.5, 2.4971428571428573)","(31.0, 46.0, 43.714285714285715)","(11.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:58.052121,"(3.2, 3.5, 3.481818181818182)","(6.0, 7.0, 6.870967741935484)","(31.0, 75.0, 59.0)","(12.0, 18.5, 17.814285714285713)","(1.95, 2.5, 2.505)","(31.0, 44.0, 42.4375)","(11.0, 15.0, 14.857142857142858)"
10-01-2023 12:45:59.242512,"(3.2, 3.5, 3.3941176470588235)","(6.0, 7.0, 6.870967741935484)","(31.0, 75.0, 60.375)","(12.0, 18.5, 17.97222222222222)","(1.95, 2.52, 2.516)","(31.0, 46.0, 42.54545454545455)","(11.0, 15.0, 14.884615384615385)"
10-01-2023 12:46:00.505633,"(3.2, 3.45, 3.4125)","(6.0, 7.0, 6.882758620689655)","(31.0, 75.0, 62.96296296296296)","(12.0, 18.5, 18.36904761904762)","(1.95, 2.52, 2.5054545454545454)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.884615384615385)"
10-01-2023 12:46:01.699730,"(3.2, 3.45, 3.3875)","(6.0, 7.0, 6.892307692307692)","(31.0, 75.0, 62.5)","(12.0, 18.5, 18.36904761904762)","(1.95, 2.52, 2.5054545454545454)","(31.0, 46.0, 42.2)","(11.0, 15.0, 14.884615384615385)"
10-01-2023 12:46:02.863122,"(3.2, 3.5, 3.408)","(6.0, 6.8, 6.6952380952380945)","(31.0, 75.0, 62.96296296296296)","(12.0, 19.0, 18.933333333333334)","(1.95, 2.5, 2.4685)","(31.0, 46.0, 42.23529411764706)","(11.0, 15.0, 14.9375)"
10-01-2023 12:46:04.013500,"(3.2, 3.5, 3.4314285714285715)","(6.0, 7.2, 6.882758620689655)","(31.0, 75.0, 62.96296296296296)","(12.0, 19.0, 18.930232558139537)","(1.95, 2.46, 2.4523076923076923)","(31.0, 46.0, 42.23529411764706)","(11.0, 15.0, 14.9375)"
10-01-2023 12:46:05.168068,"(3.2, 3.5, 3.459090909090909)","(6.0, 7.2, 7.016666666666667)","(31.0, 75.0, 62.96296296296296)","(12.0, 19.0, 18.465753424657535)","(1.95, 2.42, 2.4185714285714286)","(31.0, 46.0, 42.23529411764706)","(11.0, 15.0, 14.9375)"
10-01-2023 12:46:06.305035,"(3.1, 3.45, 3.431818181818182)","(6.0, 7.2, 7.108333333333333)","(31.0, 75.0, 66.11111111111111)","(12.0, 18.0, 17.925)","(1.95, 2.42, 2.4223529411764706)","(31.0, 46.0, 42.333333333333336)","(11.0, 16.5, 15.828947368421053)"
10-01-2023 12:46:07.443021,"(3.1, 3.45, 3.4382352941176473)","(6.0, 7.2, 7.016666666666667)","(31.0, 75.0, 66.11111111111111)","(12.0, 18.0, 17.944444444444443)","(1.95, 2.44, 2.4194871794871795)","(31.0, 46.0, 42.333333333333336)","(11.0, 16.5, 15.828947368421053)"
10-01-2023 12:46:08.568866,"(3.1, 3.5, 3.452272727272727)","(6.0, 7.2, 6.933333333333334)","(31.0, 75.0, 66.11111111111111)","(12.0, 18.0, 19.15)","(1.95, 2.44, 2.421818181818182)","(31.0, 46.0, 49.4)","(11.0, 16.5, 15.642857142857142)"
10-01-2023 12:46:09.706763,"(3.1, 3.45, 3.395)","(6.0, 7.2, 6.929032258064516)","(31.0, 75.0, 66.11111111111111)","(12.0, 19.5, 19.8)","(1.95, 2.44, 2.4194871794871795)","(31.0, 50.0, 52.9375)","(11.0, 16.5, 15.642857142857142)"
10-01-2023 12:46:10.888690,"(3.1, 3.45, 3.4120689655172414)","(6.0, 7.2, 6.911111111111111)","(31.0, 75.0, 66.11111111111111)","(12.0, 21.0, 20.25)","(1.95, 2.44, 2.4303703703703703)","(31.0, 55.0, 52.54545454545455)","(11.0, 16.5, 15.954545454545455)"
10-01-2023 12:46:11.962464,"(3.1, 3.4, 3.3804878048780487)","(6.0, 7.2, 6.946666666666666)","(31.0, 75.0, 66.11111111111111)","(12.0, 21.0, 20.071428571428573)","(1.95, 2.46, 2.4246153846153846)","(31.0, 55.0, 53.8)","(11.0, 16.0, 15.642857142857142)"
10-01-2023 12:46:13.159030,"(3.1, 3.35, 3.346590909090909)","(6.0, 7.2, 6.946666666666666)","(31.0, 75.0, 66.11111111111111)","(12.0, 21.0, 20.27777777777778)","(1.95, 2.46, 2.442608695652174)","(31.0, 55.0, 53.8)","(11.0, 16.5, 15.954545454545455)"
10-01-2023 12:46:14.397678,"(3.1, 3.35, 3.3285714285714287)","(6.0, 7.2, 6.87)","(31.0, 75.0, 65.0)","(12.0, 21.0, 19.854545454545455)","(1.95, 2.46, 2.457777777777778)","(31.0, 55.0, 54.26315789473684)","(11.0, 16.0, 15.954545454545455)"
10-01-2023 12:46:15.591282,"(3.1, 3.35, 3.3323529411764707)","(6.0, 7.0, 6.792)","(31.0, 75.0, 65.0)","(12.0, 21.0, 19.863636363636363)","(1.95, 2.46, 2.4604255319148938)","(31.0, 55.0, 56.25)","(11.0, 16.0, 15.642857142857142)"
10-01-2023 12:46:16.822876,"(3.1, 3.4, 3.355434782608696)","(6.0, 6.8, 6.605405405405405)","(31.0, 75.0, 65.0)","(12.0, 20.0, 19.676470588235293)","(1.95, 2.48, 2.4466666666666668)","(31.0, 65.0, 54.375)","(11.0, 16.5, 15.3)"
10-01-2023 12:46:17.966328,"(3.1, 3.4, 3.394285714285714)","(6.0, 6.8, 6.605405405405405)","(31.0, 75.0, 65.0)","(12.0, 20.0, 19.75)","(1.95, 2.48, 2.3899999999999997)","(31.0, 55.0, 52.142857142857146)","(11.0, 16.0, 15.25)"
10-01-2023 12:46:19.127977,"(3.1, 3.55, 3.5033333333333334)","(6.0, 6.8, 6.71875)","(31.0, 75.0, 63.333333333333336)","(12.0, 20.0, 19.75)","(1.95, 2.4, 2.3899999999999997)","(31.0, 65.0, 52.142857142857146)","(11.0, 15.5, 15.576923076923077)"
10-01-2023 12:46:20.236020,"(3.1, 3.55, 3.5227272727272725)","(6.0, 6.8, 6.72258064516129)","(31.0, 75.0, 65.45454545454545)","(12.0, 20.0, 19.75)","(1.95, 2.38, 2.373846153846154)","(31.0, 65.0, 52.25)","(11.0, 16.0, 15.592592592592592)"
10-01-2023 12:46:21.361640,"(3.0, 3.55, 3.515)","(6.0, 6.8, 6.682758620689655)","(31.0, 75.0, 67.5)","(12.0, 20.0, 19.75)","(2.0, 2.38, 2.373846153846154)","(31.0, 65.0, 52.25)","(11.0, 16.0, 15.592592592592592)"
10-01-2023 12:46:22.301578,"(3.0, 3.55, 3.5166666666666666)","(6.0, 6.8, 6.714285714285714)","(31.0, 75.0, 64.16666666666667)","(12.0, 20.0, 19.77777777777778)","(2.0, 2.38, 2.37030303030303)","(31.0, 65.0, 54.375)","(11.0, 15.0, 14.9)"
10-01-2023 12:46:23.396164,"(3.0, 3.55, 3.53)","(6.0, 7.0, 6.687671232876712)","(31.0, 75.0, 60.833333333333336)","(12.0, 20.0, 19.77777777777778)","(2.0, 2.4, 2.372957746478873)","(31.0, 50.0, 45.63636363636364)","(11.0, 15.0, 14.695652173913043)"
10-01-2023 12:46:24.564676,"(3.0, 3.55, 3.5166666666666666)","(6.0, 7.0, 6.820689655172414)","(31.0, 75.0, 73.4)","(12.0, 20.0, 19.818181818181817)","(2.0, 2.4, 2.384444444444444)","(31.0, 50.0, 43.333333333333336)","(11.0, 15.0, 14.73076923076923)"
10-01-2023 12:46:25.799184,"(3.0, 3.5, 3.478)","(6.0, 7.0, 6.8)","(31.0, 75.0, 84.33333333333333)","(12.0, 20.0, 19.55)","(2.0, 2.4, 2.4233333333333333)","(31.0, 50.0, 44.18181818181818)","(11.0, 15.0, 14.884615384615385)"
10-01-2023 12:46:26.987772,"(3.0, 3.5, 3.45)","(6.0, 6.8, 6.751111111111111)","(31.0, 85.0, 83.4375)","(12.0, 20.0, 18.261904761904763)","(2.0, 2.44, 2.459285714285714)","(31.0, 50.0, 45.07692307692308)","(11.0, 15.0, 14.884615384615385)"
