,Dr Julienne,Green La La,Dr Callie,My Dreamer,Gero Lads,Sweet Lola,Hustle Hustle,Jayville Crew
11-01-2023 18:40:43.286050,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 14.0, 13.666666666666666)","(2.25, 3.3, 3.2709090909090905)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.050000000000001)","(91.0, 500.0, 313.3333333333333)"
11-01-2023 18:40:44.384588,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 14.0, 13.666666666666666)","(2.25, 3.3, 3.1933333333333334)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.050000000000001)","(91.0, 500.0, 313.3333333333333)"
11-01-2023 18:40:45.342189,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 14.0, 13.666666666666666)","(2.25, 3.3, 3.1999999999999997)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.050000000000001)","(91.0, 500.0, 313.3333333333333)"
11-01-2023 18:40:46.410445,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 14.0, 13.666666666666666)","(2.25, 3.3, 3.2166666666666663)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.038461538461538)","(91.0, 500.0, 274.0)"
11-01-2023 18:40:47.567277,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 14.0, 14.71875)","(2.25, 3.3, 3.2624999999999997)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.284)","(91.0, 490.0, 306.6666666666667)"
11-01-2023 18:40:48.628113,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 15.0, 14.71875)","(2.25, 3.3, 3.2624999999999997)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.5, 5.323076923076924)","(91.0, 480.0, 306.6666666666667)"
11-01-2023 18:40:49.661464,"(16.0, 23.0, 17.75)","(2.6, 4.0, 3.775)","(14.0, 15.0, 14.41304347826087)","(2.25, 3.3, 3.2624999999999997)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.314893617021277)","(91.0, 480.0, 306.6666666666667)"
11-01-2023 18:40:50.711528,"(16.0, 23.0, 17.75)","(2.6, 3.95, 3.816666666666667)","(14.0, 15.0, 14.454545454545455)","(2.25, 3.3, 3.2333333333333334)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.314893617021277)","(91.0, 480.0, 306.6666666666667)"
11-01-2023 18:40:51.865386,"(16.0, 23.0, 17.75)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.454545454545455)","(2.25, 3.3, 3.1615384615384614)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.314893617021277)","(91.0, 480.0, 316.6666666666667)"
11-01-2023 18:40:53.021004,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.3, 3.1615384615384614)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.314893617021277)","(91.0, 510.0, 316.6666666666667)"
11-01-2023 18:40:54.238958,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.3, 3.1615384615384614)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.314893617021277)","(91.0, 510.0, 440.0)"
11-01-2023 18:40:55.330232,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 440.0)"
11-01-2023 18:40:56.368615,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 416.66666666666663)"
11-01-2023 18:40:57.469431,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:40:58.655216,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:40:59.722239,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:00.825380,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:01.895523,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:02.976332,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.089285714285714)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 406.66666666666663)"
11-01-2023 18:41:04.116771,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 490.0, 402.0)"
11-01-2023 18:41:05.165312,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:06.282627,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:07.435580,"(16.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(13.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.2, 5.4, 5.171428571428572)","(91.0, 510.0, 402.0)"
11-01-2023 18:41:08.591593,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.75)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.211764705882353)","(91.0, 510.0, 365.0)"
11-01-2023 18:41:09.744139,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.211764705882353)","(91.0, 490.0, 365.0)"
11-01-2023 18:41:10.794632,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.281481481481482)","(91.0, 490.0, 365.0)"
11-01-2023 18:41:11.991745,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.281481481481482)","(91.0, 490.0, 365.0)"
11-01-2023 18:41:13.080169,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.068965517241379)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 370.0)"
11-01-2023 18:41:14.271452,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 500.0, 365.0)"
11-01-2023 18:41:15.286511,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 365.0)"
11-01-2023 18:41:16.247107,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 75.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:17.252874,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 75.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:18.305810,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.15)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:19.514947,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:20.640543,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:21.692855,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:22.791001,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 418.57142857142856)"
11-01-2023 18:41:23.854022,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.0)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 448.3333333333333)"
11-01-2023 18:41:24.804582,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 78.33333333333334)","(4.4, 5.4, 5.222222222222222)","(91.0, 490.0, 404.2857142857143)"
11-01-2023 18:41:25.828754,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 78.33333333333334)","(4.4, 5.4, 5.222222222222222)","(91.0, 470.0, 404.2857142857143)"
11-01-2023 18:41:26.822401,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 78.33333333333334)","(4.4, 5.4, 5.222222222222222)","(91.0, 470.0, 404.2857142857143)"
11-01-2023 18:41:27.868779,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 76.25)","(4.4, 5.4, 5.222222222222222)","(91.0, 470.0, 355.0)"
11-01-2023 18:41:28.899720,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 76.25)","(4.4, 5.4, 5.222222222222222)","(91.0, 470.0, 323.3333333333333)"
11-01-2023 18:41:29.915392,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 76.25)","(4.4, 5.4, 5.222222222222222)","(91.0, 470.0, 326.6666666666667)"
11-01-2023 18:41:30.900250,"(17.0, 23.0, 18.57894736842105)","(2.6, 3.95, 3.725)","(14.0, 15.0, 14.16)","(2.25, 3.3, 3.1166666666666667)","(14.0, 18.5, 17.625)","(41.0, 80.0, 76.25)","(4.4, 5.4, 5.222222222222222)","(91.0, 480.0, 326.6666666666667)"
11-01-2023 18:41:32.175758,"(17.0, 23.0, 19.75)","(2.6, 3.95, 3.6973684210526314)","(14.0, 15.0, 14.289473684210526)","(2.25, 3.3, 3.1607142857142856)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 480.0, 326.6666666666667)"
11-01-2023 18:41:33.253783,"(17.0, 23.0, 19.75)","(2.6, 3.95, 3.6973684210526314)","(14.0, 15.0, 14.289473684210526)","(2.25, 3.25, 3.1607142857142856)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 480.0, 326.6666666666667)"
11-01-2023 18:41:34.237312,"(17.0, 23.0, 19.75)","(2.6, 3.9, 3.8045454545454547)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.25, 3.1)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 480.0, 326.6666666666667)"
11-01-2023 18:41:35.289424,"(17.0, 23.0, 19.75)","(2.6, 3.9, 3.66)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.25, 3.1)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 480.0, 333.3333333333333)"
11-01-2023 18:41:36.477669,"(17.0, 23.0, 19.75)","(2.6, 3.9, 3.7125)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.25, 3.083333333333333)","(14.0, 18.5, 17.625)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:37.566676,"(17.0, 23.0, 19.75)","(2.6, 3.9, 3.69)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.25, 3.083333333333333)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:38.596950,"(17.0, 23.0, 19.75)","(2.6, 3.9, 3.69)","(14.0, 15.0, 14.368421052631579)","(2.25, 3.2, 3.083333333333333)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.211764705882353)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:39.697708,"(17.0, 23.0, 20.47222222222222)","(2.6, 3.85, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.2, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.2)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:40.879561,"(17.0, 23.0, 20.59375)","(2.6, 3.8, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.1, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.2)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:42.004559,"(17.0, 23.0, 20.59375)","(2.6, 3.8, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.1, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.2)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:43.076788,"(17.0, 23.0, 20.59375)","(2.6, 3.8, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.1, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.2)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:44.200894,"(17.0, 23.0, 20.59375)","(2.6, 3.8, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.1, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.2)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:45.279260,"(17.0, 23.0, 20.59375)","(2.6, 3.8, 3.75)","(14.0, 15.0, 14.5)","(2.25, 3.1, 3.064285714285714)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:46.356913,"(17.0, 23.0, 20.25)","(2.6, 3.35, 3.251)","(14.0, 15.0, 14.266666666666667)","(2.25, 3.1, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.3304347826086955)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:47.457265,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.153960396039604)","(14.0, 20.0, 16.5)","(2.25, 3.2, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.3304347826086955)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:48.605736,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.153960396039604)","(14.0, 19.5, 16.4375)","(2.25, 3.2, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.1866666666666665)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:49.753109,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.1524)","(14.0, 19.5, 16.4375)","(2.25, 3.2, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.133333333333334)","(91.0, 500.0, 333.3333333333333)"
11-01-2023 18:41:50.773083,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.1524)","(14.0, 19.5, 16.4375)","(2.25, 3.2, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.133333333333334)","(91.0, 500.0, 340.0)"
11-01-2023 18:41:51.797311,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.5)","(2.25, 3.2, 3.0949999999999998)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.133333333333334)","(91.0, 500.0, 340.0)"
11-01-2023 18:41:53.092626,"(17.0, 23.0, 21.263157894736842)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.666666666666668)","(2.25, 3.15, 3.083333333333333)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.133333333333334)","(91.0, 500.0, 340.0)"
11-01-2023 18:41:54.185894,"(17.0, 23.0, 21.625)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.29032258064516)","(2.25, 3.2, 3.083333333333333)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.153846153846154)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:41:55.289520,"(17.0, 23.0, 21.625)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.5)","(2.25, 3.2, 3.083333333333333)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.323809523809524)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:41:56.422056,"(17.0, 23.0, 21.625)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.5)","(2.25, 3.2, 3.0749999999999997)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.323809523809524)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:41:57.588598,"(17.0, 23.0, 21.625)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.5)","(2.25, 3.2, 3.0749999999999997)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.323809523809524)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:41:58.819005,"(17.0, 23.0, 21.4)","(2.6, 3.35, 3.1524)","(14.0, 19.0, 16.6)","(2.25, 3.2, 3.081538461538462)","(14.0, 18.5, 17.333333333333332)","(41.0, 80.0, 73.18181818181819)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:00.020689,"(17.0, 23.0, 21.4)","(2.6, 3.35, 3.14)","(14.0, 19.0, 16.6)","(2.25, 3.2, 3.36751269035533)","(14.0, 18.5, 16.0)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.247619047619048)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:01.221583,"(17.0, 23.0, 20.6)","(2.6, 3.3, 3.14)","(14.0, 19.0, 16.77777777777778)","(2.25, 3.4, 3.3417582417582414)","(14.0, 18.5, 16.0)","(41.0, 80.0, 70.625)","(4.4, 5.4, 5.247619047619048)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:02.326083,"(17.0, 23.0, 20.6)","(2.6, 3.3, 3.2166666666666663)","(14.0, 19.0, 16.77777777777778)","(2.25, 3.4, 3.3456521739130434)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:03.394326,"(17.0, 23.0, 21.0)","(2.6, 3.3, 3.2166666666666663)","(14.0, 18.5, 16.833333333333332)","(2.25, 3.4, 3.331506849315068)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:04.389310,"(17.0, 23.0, 20.6)","(2.6, 3.3, 3.2166666666666663)","(14.0, 18.5, 16.833333333333332)","(2.25, 3.4, 3.331506849315068)","(14.0, 18.0, 16.90909090909091)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:05.488068,"(17.0, 23.0, 21.0)","(2.6, 3.3, 3.2360465116279067)","(14.0, 18.5, 16.833333333333332)","(2.25, 3.4, 3.3305555555555553)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:06.633679,"(17.0, 23.0, 21.0)","(2.6, 3.3, 3.2202127659574464)","(14.0, 18.5, 16.785714285714285)","(2.25, 3.4, 3.325)","(14.0, 18.0, 16.90909090909091)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:07.756377,"(17.0, 23.0, 20.6)","(2.6, 3.3, 3.2202127659574464)","(14.0, 18.5, 16.785714285714285)","(2.25, 3.35, 3.3208333333333333)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:08.950221,"(17.0, 23.0, 22.142857142857142)","(2.6, 3.3, 3.2264705882352938)","(14.0, 18.5, 15.514705882352942)","(2.25, 3.35, 3.2875)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:10.059617,"(17.0, 23.0, 22.4)","(2.6, 3.3, 3.138235294117647)","(14.0, 18.0, 15.825)","(2.25, 3.35, 3.2875)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:11.165801,"(17.0, 23.0, 22.4)","(2.6, 3.3, 3.251754385964912)","(14.0, 18.0, 15.767441860465116)","(2.25, 3.35, 3.2875)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:12.306172,"(17.0, 23.0, 22.2)","(2.6, 3.3, 3.251754385964912)","(14.0, 18.0, 15.5625)","(2.25, 3.35, 3.2875)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:13.483224,"(17.0, 23.0, 22.4)","(2.6, 3.3, 3.251754385964912)","(13.0, 18.0, 15.567567567567568)","(2.25, 3.35, 3.31875)","(14.0, 18.0, 16.90909090909091)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:14.665386,"(17.0, 23.0, 22.4)","(2.6, 3.3, 3.244915254237288)","(13.0, 18.0, 15.712765957446809)","(2.25, 3.35, 3.33125)","(14.0, 18.0, 16.90909090909091)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
11-01-2023 18:42:15.768537,"(17.0, 23.0, 20.958333333333332)","(2.6, 3.3, 3.251754385964912)","(13.0, 18.0, 15.235294117647058)","(2.25, 3.35, 3.31875)","(14.0, 18.0, 16.0)","(41.0, 80.0, 71.66666666666667)","(4.4, 5.4, 5.276923076923077)","(91.0, 500.0, 346.6666666666667)"
