,Blue Scotch Boy,Juke Box Blues,Graceland Boy,Sore Loser,Lachlans Miss,Mepunga Roz,Brutal Power
11-01-2023 11:17:49.949663,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:50.875334,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:51.806612,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:52.778506,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:53.855332,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:54.852646,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:55.920936,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:56.892139,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:57.869105,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
11-01-2023 11:17:58.946311,"(7.5, 99998, 9998.5)","(3.4, 99998, 9998.5)","(8.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(8.5, 99998, 9998.5)","(9.0, 99998, 9998.5)","(2.4, 99998, 9998.5)"
