,Alfie Solomon,Unique Mundine,Shared Colour,Never Sweet,Pleasure Cruise,Opal Key,Sugar Hit Lenny
07-12-2022 21:10:50.182718,"(6.0, 9.8, 9.043478260869565)","(3.1, 3.75, 3.664285714285714)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.08)","(3.4, 4.0, 3.9944444444444445)","(10.0, 14.5, 14.5)","(17.0, 23.0, 21.451612903225808)"
07-12-2022 21:10:51.230040,"(6.0, 8.6, 8.2)","(3.1, 3.75, 3.6115384615384616)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.08)","(3.4, 4.0, 3.9944444444444445)","(10.0, 15.0, 15.181818181818182)","(17.0, 23.0, 21.82051282051282)"
07-12-2022 21:10:52.380654,"(6.0, 8.6, 8.225)","(3.1, 3.75, 3.6547619047619047)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.063157894736842)","(3.4, 4.1, 4.053424657534246)","(10.0, 15.5, 14.818181818181818)","(17.0, 23.0, 21.82051282051282)"
07-12-2022 21:10:53.522868,"(6.0, 8.6, 8.225)","(3.1, 3.65, 3.6023809523809525)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.092307692307692)","(3.4, 4.1, 4.050724637681159)","(10.0, 15.0, 12.428571428571429)","(17.0, 23.0, 22.4390243902439)"
07-12-2022 21:10:54.482348,"(6.0, 8.6, 8.225)","(3.1, 3.85, 3.709375)","(11.0, 12.5, 11.571428571428571)","(5.0, 6.4, 6.092307692307692)","(3.4, 4.1, 4.050724637681159)","(10.0, 15.0, 12.428571428571429)","(17.0, 23.0, 23.636363636363637)"
07-12-2022 21:10:55.516062,"(6.0, 8.6, 8.251162790697673)","(3.1, 3.85, 3.728846153846154)","(11.0, 12.5, 12.035714285714286)","(5.0, 6.6, 6.745679012345679)","(3.4, 4.1, 4.044444444444444)","(10.0, 13.0, 12.923076923076923)","(17.0, 24.0, 23.652173913043477)"
07-12-2022 21:10:56.501905,"(6.0, 8.6, 8.251162790697673)","(3.1, 3.85, 3.6966666666666668)","(11.0, 12.5, 12.035714285714286)","(5.0, 6.8, 6.75)","(3.4, 4.1, 4.044444444444444)","(10.0, 13.0, 12.958333333333334)","(17.0, 24.0, 23.61904761904762)"
07-12-2022 21:10:57.593029,"(6.0, 8.6, 8.251162790697673)","(3.1, 3.8, 3.7624999999999997)","(11.0, 12.5, 12.035714285714286)","(5.0, 6.8, 6.768421052631579)","(3.4, 4.1, 4.044444444444444)","(10.0, 13.0, 13.15)","(17.0, 24.0, 23.61904761904762)"
07-12-2022 21:10:58.677168,"(6.0, 8.6, 8.251162790697673)","(3.1, 3.8, 3.64)","(11.0, 12.5, 12.035714285714286)","(5.0, 6.8, 6.758974358974359)","(3.4, 4.1, 4.044444444444444)","(10.0, 13.5, 12.985714285714286)","(17.0, 24.0, 23.61904761904762)"
07-12-2022 21:10:59.819903,"(6.0, 9.0, 8.75)","(3.2, 3.8, 3.6090909090909093)","(10.0, 12.5, 12.045454545454545)","(5.0, 6.8, 6.758974358974359)","(3.4, 4.1, 4.044444444444444)","(10.0, 13.5, 12.985714285714286)","(18.0, 24.0, 23.61904761904762)"
07-12-2022 21:11:00.905360,"(6.0, 9.0, 8.692307692307692)","(3.2, 3.8, 3.6090909090909093)","(10.0, 12.5, 12.054054054054054)","(5.0, 6.8, 6.758620689655173)","(3.4, 4.1, 4.028395061728395)","(10.0, 13.5, 12.571428571428571)","(18.0, 24.0, 23.61904761904762)"
07-12-2022 21:11:02.027064,"(6.0, 9.0, 8.703703703703704)","(3.2, 3.75, 3.5785714285714283)","(10.0, 12.5, 11.630434782608695)","(5.0, 6.8, 6.64)","(3.4, 4.1, 3.875)","(10.0, 13.5, 12.583333333333334)","(18.0, 24.0, 23.545454545454547)"
07-12-2022 21:11:03.082140,"(6.0, 9.0, 8.706666666666667)","(3.2, 3.75, 3.7152173913043476)","(10.0, 12.5, 12.023809523809524)","(5.0, 6.8, 6.709090909090909)","(3.4, 3.9, 3.77)","(10.0, 13.0, 12.68421052631579)","(18.0, 24.0, 23.545454545454547)"
07-12-2022 21:11:04.166292,"(6.0, 9.0, 8.533333333333333)","(3.2, 3.75, 3.6545454545454548)","(10.0, 12.5, 12.033333333333333)","(5.0, 7.2, 6.7875)","(3.4, 3.85, 3.9250000000000003)","(10.0, 13.0, 12.636363636363637)","(18.0, 24.0, 23.545454545454547)"
07-12-2022 21:11:05.262434,"(6.0, 9.0, 8.808)","(3.2, 3.75, 3.6405405405405404)","(10.0, 12.5, 11.8)","(5.0, 6.8, 6.7375)","(3.4, 3.95, 3.8114285714285714)","(10.0, 13.0, 12.612903225806452)","(18.0, 24.0, 23.545454545454547)"
07-12-2022 21:11:06.253646,"(6.0, 9.0, 8.76)","(3.2, 3.75, 3.6535714285714285)","(10.0, 12.5, 11.566666666666666)","(5.0, 6.8, 6.7375)","(3.4, 4.0, 3.8214285714285716)","(10.0, 13.0, 12.714285714285714)","(18.0, 24.0, 23.565217391304348)"
07-12-2022 21:11:07.287328,"(6.0, 9.0, 8.76)","(3.2, 3.75, 3.672222222222222)","(10.0, 12.5, 11.566666666666666)","(5.0, 6.8, 6.741176470588235)","(3.4, 3.95, 3.8857142857142857)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.565217391304348)"
07-12-2022 21:11:08.361244,"(6.0, 9.0, 8.68)","(3.2, 3.7, 3.675)","(10.0, 12.5, 12.033333333333333)","(5.0, 6.8, 6.741176470588235)","(3.4, 3.9, 3.804310344827586)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.642857142857142)"
07-12-2022 21:11:09.441462,"(6.0, 9.0, 8.76923076923077)","(3.2, 3.7, 3.6625)","(10.0, 12.5, 12.033333333333333)","(5.0, 6.8, 6.76)","(3.4, 3.9, 3.8131578947368423)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.642857142857142)"
07-12-2022 21:11:10.594564,"(6.0, 9.0, 8.822222222222223)","(3.2, 3.7, 3.6083333333333334)","(10.0, 12.5, 12.033333333333333)","(5.0, 6.8, 6.795121951219512)","(3.4, 3.9, 3.8175)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.642857142857142)"
07-12-2022 21:11:11.684571,"(6.0, 9.0, 8.845161290322581)","(3.2, 3.7, 3.6083333333333334)","(10.0, 12.5, 12.033333333333333)","(5.0, 7.0, 6.795121951219512)","(3.4, 3.9, 3.79)","(10.0, 13.0, 12.75)","(18.0, 24.0, 23.642857142857142)"
07-12-2022 21:11:12.826182,"(6.0, 9.0, 8.845161290322581)","(3.2, 3.7, 3.624137931034483)","(10.0, 12.5, 11.71875)","(5.0, 7.0, 6.76)","(3.4, 3.9, 3.7666666666666666)","(10.0, 13.0, 12.857142857142858)","(18.0, 24.0, 23.6875)"
07-12-2022 21:11:13.944272,"(6.0, 9.0, 8.85)","(3.2, 3.7, 3.6370370370370373)","(10.0, 12.5, 11.71875)","(5.0, 7.0, 6.76)","(3.4, 3.85, 3.8045454545454547)","(10.0, 13.0, 12.878048780487806)","(18.0, 24.0, 23.6875)"
07-12-2022 21:11:15.059103,"(6.0, 9.0, 8.873684210526315)","(3.2, 3.7, 3.6045454545454545)","(10.0, 12.5, 11.71875)","(5.0, 7.0, 6.76)","(3.4, 3.85, 3.7642857142857142)","(10.0, 13.0, 12.947368421052632)","(18.0, 24.0, 24.91304347826087)"
07-12-2022 21:11:16.168624,"(6.0, 8.8, 8.724324324324325)","(3.2, 3.7, 3.6370370370370373)","(10.0, 12.5, 11.71875)","(5.0, 7.0, 6.76)","(3.4, 3.85, 3.7785714285714285)","(10.0, 13.0, 12.947368421052632)","(18.0, 25.0, 24.91304347826087)"
07-12-2022 21:11:17.189786,"(6.0, 8.8, 8.722222222222223)","(3.2, 3.7, 3.632)","(10.0, 12.5, 11.71875)","(5.0, 7.0, 6.76)","(3.4, 3.85, 3.775)","(10.0, 13.0, 12.555555555555555)","(18.0, 25.0, 24.91304347826087)"
07-12-2022 21:11:18.210768,"(6.5, 8.8, 8.722222222222223)","(3.1, 3.7, 3.615)","(10.0, 12.5, 11.733333333333333)","(5.5, 7.0, 6.76)","(3.4, 3.8, 3.738888888888889)","(10.0, 13.5, 13.159090909090908)","(18.0, 25.0, 24.857142857142858)"
07-12-2022 21:11:19.297193,"(6.5, 8.8, 8.722222222222223)","(3.1, 3.7, 3.6192307692307693)","(10.0, 12.5, 11.823529411764707)","(5.5, 7.0, 6.76)","(3.4, 3.75, 3.753846153846154)","(10.0, 13.5, 13.159090909090908)","(18.0, 25.0, 24.875)"
07-12-2022 21:11:20.345959,"(6.5, 8.8, 8.722222222222223)","(3.1, 3.7, 3.6328947368421054)","(10.0, 12.5, 11.892857142857142)","(5.5, 7.0, 6.745454545454545)","(3.4, 3.8, 3.7125)","(10.0, 13.5, 13.510204081632653)","(18.0, 25.0, 25.866666666666667)"
07-12-2022 21:11:21.433230,"(6.5, 8.8, 8.706666666666667)","(3.1, 3.7, 3.6500000000000004)","(10.0, 12.5, 11.892857142857142)","(5.5, 7.0, 6.733333333333333)","(3.4, 3.75, 3.67)","(10.0, 14.0, 13.435483870967742)","(18.0, 26.0, 25.81818181818182)"
07-12-2022 21:11:22.518137,"(6.5, 9.2, 8.879999999999999)","(3.1, 3.7, 3.6500000000000004)","(10.0, 12.5, 11.928571428571429)","(5.5, 7.0, 6.745454545454545)","(3.4, 3.75, 3.689655172413793)","(10.0, 13.5, 13.435483870967742)","(18.0, 26.0, 24.285714285714285)"
07-12-2022 21:11:23.694102,"(6.5, 9.2, 8.836363636363638)","(3.1, 3.7, 3.6500000000000004)","(10.0, 12.5, 11.875)","(5.5, 7.0, 6.723076923076923)","(3.4, 3.7, 3.6821428571428574)","(10.0, 13.5, 13.431034482758621)","(18.0, 26.0, 25.894736842105264)"
07-12-2022 21:11:24.740906,"(6.5, 9.0, 8.871428571428572)","(3.1, 3.7, 3.6611111111111114)","(10.0, 12.5, 11.789473684210526)","(5.5, 7.0, 6.723076923076923)","(3.4, 3.7, 3.6589743589743593)","(10.0, 13.5, 13.431034482758621)","(18.0, 26.0, 25.91304347826087)"
07-12-2022 21:11:25.845957,"(6.5, 9.0, 8.752173913043478)","(3.1, 3.7, 3.6695652173913045)","(10.0, 12.5, 11.789473684210526)","(5.5, 7.0, 6.723076923076923)","(3.4, 3.7, 3.654761904761905)","(10.0, 13.5, 13.4375)","(18.0, 26.0, 25.91304347826087)"
07-12-2022 21:11:27.108735,"(6.5, 9.0, 8.7)","(3.1, 3.7, 3.6695652173913045)","(10.0, 12.5, 11.84375)","(5.5, 7.0, 6.828571428571428)","(3.4, 3.7, 3.6589743589743593)","(10.0, 13.5, 13.233333333333333)","(18.0, 26.0, 25.8)"
07-12-2022 21:11:28.325703,"(6.5, 8.8, 8.618181818181817)","(3.1, 3.7, 3.6695652173913045)","(10.0, 12.5, 11.84375)","(5.5, 7.2, 6.993548387096774)","(3.4, 3.7, 3.6433962264150943)","(10.0, 13.5, 13.18)","(18.0, 26.0, 26.68)"
07-12-2022 21:11:29.539630,"(6.5, 8.8, 8.444444444444445)","(3.1, 3.7, 3.6695652173913045)","(10.0, 12.5, 11.84375)","(5.5, 7.2, 6.979310344827586)","(3.4, 3.7, 3.6423076923076922)","(10.0, 13.5, 13.086206896551724)","(18.0, 27.0, 25.88235294117647)"
07-12-2022 21:11:31.210293,"(6.5, 8.8, 8.48)","(3.1, 3.7, 3.622727272727273)","(10.0, 12.5, 11.681818181818182)","(5.5, 7.2, 6.979310344827586)","(3.4, 3.7, 3.640740740740741)","(10.0, 13.5, 13.086206896551724)","(18.0, 26.0, 26.285714285714285)"
07-12-2022 21:11:32.415641,"(6.5, 8.8, 8.49811320754717)","(3.1, 3.7, 3.622727272727273)","(10.0, 12.5, 11.75)","(5.5, 7.2, 7.118181818181818)","(3.4, 3.7, 3.605)","(10.0, 13.5, 13.619047619047619)","(18.0, 27.0, 25.88235294117647)"
07-12-2022 21:11:33.868354,"(6.5, 8.6, 8.4)","(3.1, 3.7, 3.6371621621621624)","(10.0, 12.5, 11.679487179487179)","(5.5, 7.2, 7.118181818181818)","(3.4, 3.65, 3.629245283018868)","(10.0, 14.0, 13.666666666666666)","(18.0, 26.0, 26.18181818181818)"
07-12-2022 21:11:34.975256,"(6.5, 8.4, 8.340540540540541)","(3.1, 3.7, 3.6371621621621624)","(10.0, 12.5, 12.083333333333334)","(5.5, 7.2, 7.155555555555556)","(3.4, 3.7, 3.740972222222222)","(10.0, 14.0, 13.954545454545455)","(18.0, 27.0, 26.307692307692307)"
07-12-2022 21:11:36.115878,"(6.5, 8.4, 8.342105263157896)","(3.1, 3.7, 3.6166666666666667)","(10.0, 12.0, 11.583333333333334)","(5.5, 7.2, 7.087179487179487)","(3.4, 3.75, 3.747)","(10.0, 14.0, 13.954545454545455)","(18.0, 27.0, 25.875)"
07-12-2022 21:11:37.220961,"(6.5, 8.4, 8.39090909090909)","(3.1, 3.7, 3.62)","(10.0, 12.0, 11.583333333333334)","(5.5, 7.2, 7.087179487179487)","(3.4, 3.75, 3.7477443609022556)","(10.0, 14.0, 14.012820512820513)","(18.0, 26.0, 26.307692307692307)"
07-12-2022 21:11:38.338162,"(6.5, 8.4, 8.39090909090909)","(3.1, 3.65, 3.6431034482758617)","(10.0, 12.0, 11.722222222222221)","(5.5, 7.2, 7.073684210526316)","(3.4, 3.75, 3.7477443609022556)","(10.0, 14.5, 13.916666666666666)","(18.0, 27.0, 27.9)"
07-12-2022 21:11:39.305932,"(6.5, 8.4, 8.393333333333334)","(3.1, 3.6, 3.5677631578947366)","(10.0, 12.0, 11.615384615384615)","(5.5, 7.2, 7.130769230769231)","(3.4, 3.75, 3.7483870967741937)","(10.0, 14.0, 14.012820512820513)","(18.0, 28.0, 27.357142857142858)"
07-12-2022 21:11:40.412300,"(6.5, 8.4, 8.39)","(3.1, 3.6, 3.5554687499999997)","(10.0, 12.0, 11.615384615384615)","(5.5, 7.4, 7.2042553191489365)","(3.3, 3.75, 3.7584313725490195)","(10.0, 14.5, 14.012820512820513)","(18.0, 28.0, 27.608695652173914)"
07-12-2022 21:11:41.397392,"(6.5, 8.4, 8.387500000000001)","(3.1, 3.6, 3.540625)","(10.0, 12.0, 11.615384615384615)","(5.5, 7.4, 7.24)","(3.3, 3.8, 3.753030303030303)","(10.0, 14.5, 13.986486486486486)","(18.0, 28.0, 26.875)"
07-12-2022 21:11:42.441095,"(6.5, 8.4, 8.386666666666667)","(3.1, 3.6, 3.5366666666666666)","(10.0, 12.0, 11.65)","(5.5, 7.4, 7.251162790697674)","(3.3, 3.8, 3.753030303030303)","(10.0, 14.5, 13.986486486486486)","(18.0, 27.0, 26.875)"
07-12-2022 21:11:43.471414,"(6.5, 8.4, 8.386666666666667)","(3.1, 3.6, 3.5366666666666666)","(10.0, 12.0, 11.65)","(5.5, 7.4, 7.251162790697674)","(3.3, 3.8, 3.753030303030303)","(10.0, 14.5, 13.986486486486486)","(18.0, 27.0, 26.875)"
07-12-2022 21:11:44.547918,"(6.5, 8.4, 8.386666666666667)","(3.1, 3.6, 3.5366666666666666)","(10.0, 12.0, 11.65)","(5.5, 7.4, 7.251162790697674)","(3.3, 3.8, 3.753030303030303)","(10.0, 14.5, 13.986486486486486)","(18.0, 27.0, 26.875)"
07-12-2022 21:11:45.600077,"(6.5, 8.4, 8.386666666666667)","(3.1, 3.6, 3.5366666666666666)","(10.0, 12.0, 11.65)","(5.5, 7.4, 7.251162790697674)","(3.3, 3.8, 3.753030303030303)","(10.0, 14.5, 13.986486486486486)","(18.0, 27.0, 26.875)"
07-12-2022 21:11:46.661922,"(6.5, 8.4, 8.386666666666667)","(3.1, 3.6, 3.5366666666666666)","(10.0, 12.0, 11.378787878787879)","(5.5, 7.4, 7.258823529411765)","(3.3, 3.8, 3.813888888888889)","(10.0, 14.5, 13.732142857142858)","(18.0, 27.0, 23.818181818181817)"
07-12-2022 21:11:47.719470,"(6.5, 8.6, 8.452631578947368)","(3.1, 3.6, 3.5452054794520547)","(10.0, 11.5, 11.378787878787879)","(5.5, 7.4, 7.2444444444444445)","(3.3, 3.85, 3.895238095238095)","(10.0, 14.0, 13.993421052631579)","(18.0, 24.0, 23.866666666666667)"
07-12-2022 21:11:48.727884,"(6.5, 8.6, 8.508333333333333)","(3.1, 3.6, 3.565686274509804)","(10.0, 11.0, 10.963414634146341)","(5.5, 7.4, 7.256603773584906)","(3.3, 3.9, 3.8552631578947367)","(10.0, 15.0, 14.370967741935484)","(18.0, 24.0, 23.8)"
07-12-2022 21:11:49.753127,"(6.5, 8.6, 8.508333333333333)","(3.1, 3.65, 3.6111764705882354)","(10.0, 11.0, 10.960526315789474)","(5.5, 7.4, 7.228571428571429)","(3.3, 3.95, 3.9333333333333336)","(10.0, 14.5, 14.370967741935484)","(18.0, 24.0, 23.666666666666668)"
07-12-2022 21:11:50.779557,"(6.5, 8.6, 8.484615384615385)","(3.1, 3.6, 3.5710526315789473)","(10.0, 11.0, 10.81081081081081)","(5.5, 7.4, 7.228571428571429)","(3.3, 3.95, 3.9333333333333336)","(10.0, 14.5, 14.041666666666666)","(18.0, 24.0, 23.76923076923077)"
07-12-2022 21:11:51.752168,"(6.5, 8.6, 8.50204081632653)","(3.1, 3.6, 3.5705882352941174)","(10.0, 11.0, 10.870967741935484)","(5.5, 7.4, 7.236363636363636)","(3.3, 3.95, 3.9445054945054947)","(10.0, 14.5, 14.055555555555555)","(18.0, 24.0, 23.133333333333333)"
07-12-2022 21:11:52.755282,"(6.5, 8.6, 8.578947368421053)","(3.1, 3.6, 3.5705882352941174)","(10.0, 11.0, 10.802631578947368)","(5.5, 7.4, 7.236363636363636)","(3.3, 3.95, 3.945238095238095)","(10.0, 14.5, 14.153846153846153)","(18.0, 24.0, 22.428571428571427)"
07-12-2022 21:11:53.792843,"(6.5, 8.8, 8.61860465116279)","(3.1, 3.65, 3.594444444444444)","(10.0, 11.0, 10.889705882352942)","(5.5, 7.4, 7.243478260869566)","(3.3, 4.0, 3.9472897196261685)","(10.0, 14.5, 14.0)","(18.0, 24.0, 22.466666666666665)"
07-12-2022 21:11:54.799538,"(6.5, 8.8, 8.439024390243903)","(3.1, 3.65, 3.594444444444444)","(10.0, 11.0, 10.878571428571428)","(5.5, 7.2, 7.1866666666666665)","(3.3, 3.95, 3.947201492537314)","(10.0, 14.5, 14.229885057471265)","(18.0, 24.0, 22.344827586206897)"
07-12-2022 21:11:55.753784,"(6.5, 8.6, 8.410526315789474)","(3.1, 3.7, 3.682089552238806)","(10.0, 11.0, 10.9140625)","(5.5, 7.2, 7.185714285714286)","(3.3, 3.95, 3.947201492537314)","(10.0, 15.0, 14.014705882352942)","(18.0, 23.0, 22.076923076923077)"
07-12-2022 21:11:56.974456,"(6.5, 8.6, 8.411764705882353)","(3.1, 3.7, 3.6860465116279073)","(10.0, 11.0, 10.92741935483871)","(5.5, 7.2, 7.158620689655173)","(3.3, 3.95, 3.947201492537314)","(10.0, 15.0, 14.40909090909091)","(18.0, 24.0, 22.88888888888889)"
07-12-2022 21:11:58.010429,"(6.5, 8.6, 8.411764705882353)","(3.1, 3.7, 3.685981308411215)","(10.0, 11.0, 10.92741935483871)","(5.5, 7.2, 7.158620689655173)","(3.3, 3.95, 3.9404973357015987)","(10.0, 14.5, 13.984375)","(18.0, 23.0, 22.88888888888889)"
07-12-2022 21:11:59.066654,"(6.5, 8.4, 8.351020408163265)","(3.1, 3.7, 3.686868686868687)","(10.0, 11.0, 10.756410256410255)","(5.5, 7.2, 6.8933333333333335)","(3.3, 3.95, 3.871854304635762)","(10.0, 14.0, 13.983870967741936)","(18.0, 23.0, 22.894736842105264)"
07-12-2022 21:12:00.083797,"(6.5, 8.4, 8.35)","(3.1, 3.7, 3.69)","(10.0, 11.0, 10.756410256410255)","(5.5, 7.0, 6.8933333333333335)","(3.3, 3.95, 3.867692307692308)","(10.0, 14.0, 13.979166666666666)","(18.0, 23.0, 21.52173913043478)"
07-12-2022 21:12:01.063668,"(6.5, 8.4, 8.320930232558139)","(3.1, 3.75, 3.7165730337078653)","(10.0, 11.0, 10.756410256410255)","(5.5, 7.0, 6.84)","(3.3, 3.95, 3.8960526315789474)","(10.0, 14.0, 13.875)","(18.0, 24.0, 22.42105263157895)"
07-12-2022 21:12:02.016050,"(6.5, 8.4, 8.273015873015872)","(3.1, 3.75, 3.7201754385964914)","(10.0, 11.0, 10.859649122807017)","(5.5, 7.0, 6.836363636363636)","(3.3, 3.9, 3.8380434782608694)","(10.0, 14.0, 13.371428571428572)","(18.0, 24.0, 22.391304347826086)"
07-12-2022 21:12:02.984147,"(6.5, 8.4, 8.2986301369863)","(3.1, 3.75, 3.723469387755102)","(10.0, 11.0, 10.870967741935484)","(5.5, 7.0, 6.855555555555555)","(3.3, 3.85, 3.83625)","(10.0, 13.5, 13.372549019607844)","(18.0, 24.0, 22.425531914893618)"
07-12-2022 21:12:03.950379,"(6.5, 8.4, 8.27578947368421)","(3.1, 3.75, 3.723469387755102)","(10.0, 11.0, 10.887323943661972)","(5.5, 7.0, 6.846153846153846)","(3.3, 3.85, 3.83625)","(10.0, 13.5, 13.372549019607844)","(18.0, 24.0, 22.238095238095237)"
07-12-2022 21:12:04.878223,"(6.5, 8.4, 8.273118279569893)","(3.1, 3.75, 3.733211678832117)","(10.0, 11.0, 10.884057971014492)","(5.5, 7.0, 6.841666666666667)","(3.3, 3.85, 3.8328767123287673)","(10.0, 13.5, 13.36734693877551)","(18.0, 24.0, 22.130434782608695)"
07-12-2022 21:12:05.837986,"(6.5, 8.4, 8.261224489795918)","(3.1, 3.8, 3.7590909090909093)","(10.0, 11.0, 10.884057971014492)","(5.5, 7.0, 6.855555555555555)","(3.3, 4.0, 3.8813953488372093)","(10.0, 13.5, 13.36734693877551)","(18.0, 24.0, 22.75)"
07-12-2022 21:12:06.812481,"(6.5, 8.4, 8.250526315789473)","(3.1, 3.8, 3.776923076923077)","(10.0, 11.0, 10.863013698630137)","(5.5, 7.0, 6.824691358024691)","(3.3, 4.0, 3.925)","(10.0, 13.5, 13.196428571428571)","(18.0, 23.0, 22.75)"
07-12-2022 21:12:07.782221,"(6.5, 8.4, 8.250526315789473)","(3.1, 3.8, 3.778260869565217)","(10.0, 11.0, 10.884057971014492)","(5.5, 7.0, 6.816774193548387)","(3.3, 4.0, 3.9323529411764704)","(10.0, 13.5, 13.196428571428571)","(18.0, 23.0, 22.75)"
07-12-2022 21:12:08.821691,"(6.5, 8.4, 8.256565656565655)","(3.1, 3.8, 3.778260869565217)","(10.0, 11.0, 10.884057971014492)","(5.5, 7.0, 6.816774193548387)","(3.3, 4.0, 3.9323529411764704)","(10.0, 13.5, 13.196428571428571)","(18.0, 23.0, 22.75)"
07-12-2022 21:12:09.778584,"(6.5, 8.4, 8.258333333333333)","(3.1, 3.8, 3.7772727272727273)","(10.0, 11.0, 10.884057971014492)","(5.5, 7.0, 6.816774193548387)","(3.3, 4.0, 3.93030303030303)","(10.0, 13.5, 13.196428571428571)","(18.0, 23.0, 22.75)"
07-12-2022 21:12:10.750191,"(6.5, 8.4, 8.25)","(3.1, 3.8, 3.772222222222222)","(10.0, 11.0, 10.848684210526315)","(5.5, 6.8, 6.752380952380952)","(3.3, 4.0, 3.944871794871795)","(10.0, 13.5, 13.07843137254902)","(18.0, 23.0, 22.5)"
07-12-2022 21:12:11.708428,"(6.5, 8.4, 8.249557522123894)","(3.1, 3.8, 3.784375)","(10.0, 11.0, 10.726495726495726)","(5.5, 6.8, 6.748051948051947)","(3.3, 3.95, 3.9192307692307695)","(10.0, 13.5, 13.117021276595745)","(18.0, 23.0, 21.8)"
07-12-2022 21:12:12.722924,"(6.5, 8.4, 8.259615384615385)","(3.1, 3.8, 3.7636363636363637)","(10.0, 11.0, 10.703703703703704)","(5.5, 6.8, 6.746666666666666)","(3.3, 3.95, 3.8615384615384616)","(10.0, 13.5, 13.162790697674419)","(18.0, 22.0, 22.333333333333332)"
07-12-2022 21:12:13.681070,"(6.5, 8.4, 8.263265306122449)","(3.1, 3.8, 3.771153846153846)","(10.0, 11.0, 10.71078431372549)","(5.5, 6.8, 6.761764705882353)","(3.3, 3.9, 3.8615384615384616)","(10.0, 13.5, 13.162790697674419)","(18.0, 23.0, 22.161290322580644)"
07-12-2022 21:12:14.719667,"(6.5, 8.4, 8.255913978494624)","(3.1, 3.85, 3.821474358974359)","(10.0, 11.0, 10.695876288659793)","(5.5, 7.0, 6.82)","(3.3, 3.9, 3.945812807881773)","(10.0, 13.5, 13.127906976744185)","(18.0, 23.0, 22.44)"
07-12-2022 21:12:15.657481,"(6.5, 8.4, 8.230952380952381)","(3.1, 3.75, 3.706287425149701)","(10.0, 11.0, 10.688118811881187)","(5.5, 7.0, 6.969135802469136)","(3.3, 4.0, 3.945812807881773)","(10.0, 13.5, 13.127906976744185)","(18.0, 23.0, 22.44)"
07-12-2022 21:12:16.664361,"(6.5, 8.4, 8.230952380952381)","(3.1, 3.75, 3.6535714285714285)","(10.0, 11.0, 10.77536231884058)","(5.5, 7.2, 7.019230769230769)","(3.3, 4.0, 3.946039603960396)","(10.0, 13.5, 13.127906976744185)","(18.0, 23.0, 22.2)"
07-12-2022 21:12:17.657459,"(6.5, 8.4, 8.230952380952381)","(3.1, 3.7, 3.6892857142857145)","(10.0, 11.0, 10.801587301587302)","(5.5, 7.2, 7.0346153846153845)","(3.3, 4.0, 3.94656862745098)","(10.0, 13.5, 11.8875)","(18.0, 23.0, 22.22222222222222)"
07-12-2022 21:12:18.668672,"(6.5, 8.4, 8.224)","(3.1, 3.7, 3.6625)","(10.0, 11.0, 10.768518518518519)","(5.5, 7.2, 7.0346153846153845)","(3.3, 4.0, 3.94656862745098)","(10.0, 12.0, 12.421052631578947)","(18.0, 23.0, 22.2)"
07-12-2022 21:12:19.603093,"(6.5, 8.4, 8.22162162162162)","(3.1, 3.75, 3.659473684210526)","(10.0, 11.0, 10.759615384615385)","(5.5, 7.2, 7.0280000000000005)","(3.3, 4.0, 3.9458852867830423)","(10.0, 13.0, 12.463414634146341)","(18.0, 23.0, 22.125)"
07-12-2022 21:12:20.588575,"(6.5, 8.4, 8.21142857142857)","(3.1, 3.7, 3.6547297297297296)","(10.0, 11.0, 10.759615384615385)","(5.5, 7.2, 7.034146341463415)","(3.3, 4.0, 3.9466836734693875)","(10.0, 13.0, 12.287878787878787)","(18.0, 23.0, 22.2)"
07-12-2022 21:12:21.522591,"(6.5, 8.4, 8.222857142857142)","(3.1, 3.7, 3.6547297297297296)","(10.0, 11.0, 10.715686274509803)","(5.5, 7.2, 7.034146341463415)","(3.3, 4.0, 3.9466836734693875)","(10.0, 13.0, 12.287878787878787)","(18.0, 23.0, 22.2)"
07-12-2022 21:12:22.574036,"(6.5, 8.4, 8.234666666666666)","(3.1, 3.7, 3.658641975308642)","(10.0, 11.0, 10.715686274509803)","(5.5, 7.2, 7.034146341463415)","(3.3, 3.95, 3.9427570093457946)","(10.0, 13.0, 12.25)","(18.0, 23.0, 22.142857142857142)"
07-12-2022 21:12:23.507723,"(6.5, 8.4, 8.234666666666666)","(3.1, 3.7, 3.658641975308642)","(10.0, 11.0, 10.736363636363636)","(5.5, 7.2, 7.034146341463415)","(3.3, 3.95, 3.944106463878327)","(10.0, 13.0, 12.283582089552239)","(18.0, 23.0, 21.846153846153847)"
07-12-2022 21:12:24.452295,"(6.5, 8.4, 8.234666666666666)","(3.1, 3.7, 3.6556338028169013)","(9.0, 11.0, 10.71)","(5.5, 7.2, 7.034146341463415)","(3.3, 3.95, 3.9470254957507085)","(10.0, 13.0, 12.272727272727273)","(18.0, 23.0, 21.96551724137931)"
