,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 10:14:06.203439,"(19.0, 34.0, 32.94736842105263)","(51.0, 230.0, 212.72727272727272)","(5.0, 6.4, 6.372727272727273)","(12.0, 24.0, 19.875)","(51.0, 220.0, 211.0)","(21.0, 48.0, 43.2)","(2.45, 2.84, 2.8314285714285714)","(7.5, 10.5, 10.136363636363637)","(4.2, 5.2, 5.0874999999999995)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:07.490151,"(19.0, 34.0, 32.94736842105263)","(51.0, 220.0, 212.72727272727272)","(5.0, 6.4, 6.372727272727273)","(12.0, 24.0, 22.0)","(51.0, 220.0, 211.0)","(21.0, 48.0, 43.55555555555556)","(2.45, 2.84, 2.822)","(7.5, 10.5, 10.25)","(4.2, 5.1, 5.006382978723404)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:08.845430,"(19.0, 34.0, 32.94736842105263)","(51.0, 230.0, 215.0)","(5.0, 6.4, 6.364705882352942)","(12.0, 24.0, 22.2)","(51.0, 220.0, 211.0)","(21.0, 48.0, 43.55555555555556)","(2.45, 2.84, 2.808)","(7.5, 10.5, 10.25)","(4.2, 5.1, 5.006382978723404)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:10.165548,"(19.0, 34.0, 32.94736842105263)","(51.0, 230.0, 215.0)","(5.0, 6.4, 6.364705882352942)","(12.0, 24.0, 20.666666666666668)","(51.0, 220.0, 211.0)","(21.0, 48.0, 43.55555555555556)","(2.45, 2.84, 2.808695652173913)","(7.5, 10.5, 10.25)","(4.2, 5.1, 5.006382978723404)","(10.0, 13.5, 13.244186046511627)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:11.510150,"(18.0, 34.0, 33.4)","(51.0, 230.0, 215.0)","(5.0, 6.4, 6.285714285714286)","(12.0, 24.0, 21.142857142857142)","(51.0, 220.0, 211.0)","(21.0, 48.0, 53.5)","(2.4, 2.84, 2.7733333333333334)","(7.5, 10.5, 10.516129032258064)","(4.2, 5.1, 5.024137931034483)","(10.0, 13.5, 13.194444444444445)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:12.823931,"(18.0, 34.0, 30.5)","(51.0, 230.0, 220.0)","(5.0, 6.4, 6.356521739130435)","(12.0, 24.0, 21.0)","(51.0, 220.0, 211.0)","(21.0, 55.0, 53.5)","(2.4, 2.84, 2.767906976744186)","(7.5, 11.0, 10.432432432432432)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.194444444444445)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:14.116230,"(19.0, 32.0, 30.5)","(41.0, 230.0, 220.0)","(5.0, 6.6, 6.337142857142857)","(12.0, 24.0, 21.0)","(51.0, 220.0, 211.0)","(21.0, 55.0, 53.63636363636363)","(2.4, 2.84, 2.758421052631579)","(7.5, 11.0, 10.551724137931034)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.194444444444445)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:15.484183,"(19.0, 32.0, 30.4)","(41.0, 230.0, 216.15384615384616)","(5.0, 6.6, 6.337142857142857)","(12.0, 24.0, 21.0)","(51.0, 220.0, 211.0)","(21.0, 55.0, 53.7)","(2.4, 2.84, 2.747586206896552)","(7.5, 11.0, 10.432432432432432)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.238095238095237)","(61.0, 230.0, 215.0)"
09-01-2023 10:14:16.841523,"(19.0, 32.0, 30.4)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.481081081081081)","(12.0, 24.0, 21.0)","(51.0, 220.0, 214.70588235294116)","(21.0, 55.0, 53.7)","(2.4, 2.8, 2.7646511627906976)","(7.5, 11.0, 10.432432432432432)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.238095238095237)","(61.0, 230.0, 210.0)"
09-01-2023 10:14:18.166184,"(19.0, 32.0, 30.4)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.49)","(12.0, 24.0, 21.0)","(51.0, 220.0, 214.70588235294116)","(21.0, 55.0, 53.7)","(2.4, 2.8, 2.7646511627906976)","(7.5, 11.0, 10.5625)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.225)","(61.0, 220.0, 210.0)"
09-01-2023 10:14:19.432631,"(19.0, 32.0, 30.5)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.446666666666666)","(12.0, 24.0, 21.0)","(51.0, 220.0, 214.70588235294116)","(21.0, 55.0, 53.7)","(2.4, 2.8, 2.7520000000000002)","(7.5, 11.0, 10.5625)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.314814814814815)","(61.0, 230.0, 210.0)"
09-01-2023 10:14:20.716389,"(19.0, 32.0, 30.5)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.473015873015873)","(12.0, 24.0, 21.91304347826087)","(51.0, 220.0, 215.0)","(21.0, 55.0, 45.6)","(2.4, 2.8, 2.7520000000000002)","(7.5, 11.0, 10.571428571428571)","(4.2, 5.1, 5.022222222222222)","(10.0, 13.5, 13.314814814814815)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:14:21.983925,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.473015873015873)","(12.0, 24.0, 22.26086956521739)","(51.0, 220.0, 215.0)","(21.0, 46.0, 45.6)","(2.4, 2.8, 2.8044444444444445)","(7.5, 11.0, 10.571428571428571)","(4.2, 5.1, 5.032258064516129)","(10.0, 13.5, 13.314814814814815)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:14:23.308479,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.6, 6.473015873015873)","(12.0, 24.0, 22.46153846153846)","(51.0, 220.0, 215.0)","(21.0, 46.0, 53.166666666666664)","(2.4, 2.82, 2.856470588235294)","(7.5, 11.0, 10.487804878048781)","(4.2, 5.1, 5.002127659574468)","(10.0, 13.5, 13.314814814814815)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:14:24.698041,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 216.15384615384616)","(5.5, 6.4, 6.3939393939393945)","(12.0, 24.0, 22.46153846153846)","(51.0, 220.0, 215.0)","(21.0, 55.0, 53.166666666666664)","(2.4, 2.86, 2.827142857142857)","(7.5, 11.0, 10.0625)","(4.2, 5.1, 5.002127659574468)","(10.0, 13.5, 13.36111111111111)","(61.0, 230.0, 217.14285714285714)"
09-01-2023 10:14:26.001522,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 207.5)","(5.5, 6.4, 6.396078431372549)","(12.0, 24.0, 22.46153846153846)","(51.0, 220.0, 197.5)","(21.0, 55.0, 53.77777777777778)","(2.4, 2.86, 2.835135135135135)","(7.5, 10.5, 10.113793103448277)","(4.2, 5.1, 5.002127659574468)","(10.0, 13.5, 13.36111111111111)","(61.0, 230.0, 204.28571428571428)"
09-01-2023 10:14:27.279995,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.311111111111112)","(12.0, 24.0, 22.46153846153846)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.8232)","(7.5, 10.5, 10.113793103448277)","(4.2, 5.1, 5.020689655172414)","(10.0, 13.5, 13.36111111111111)","(61.0, 230.0, 223.0769230769231)"
09-01-2023 10:14:28.499234,"(19.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.311111111111112)","(12.0, 24.0, 22.46153846153846)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.8487999999999998)","(7.5, 10.5, 10.06)","(4.2, 5.1, 4.968571428571429)","(10.0, 13.5, 13.36111111111111)","(61.0, 230.0, 223.0769230769231)"
09-01-2023 10:14:29.741066,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.304347826086957)","(13.0, 24.0, 22.46153846153846)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.8487999999999998)","(7.5, 10.5, 9.986666666666666)","(4.2, 5.1, 4.968571428571429)","(10.0, 13.5, 13.371794871794872)","(61.0, 230.0, 156.55172413793105)"
09-01-2023 10:14:31.066183,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.304347826086957)","(13.0, 24.0, 22.46153846153846)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.837142857142857)","(7.5, 10.5, 9.986666666666666)","(4.2, 5.1, 4.968571428571429)","(10.0, 13.5, 13.371794871794872)","(61.0, 160.0, 223.0769230769231)"
09-01-2023 10:14:32.398109,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.2592592592592595)","(13.0, 24.0, 22.56)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.84, 2.854285714285714)","(7.5, 10.5, 9.986666666666666)","(4.2, 5.1, 4.966666666666667)","(10.0, 13.5, 13.371794871794872)","(61.0, 230.0, 196.66666666666666)"
09-01-2023 10:14:33.714643,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.2592592592592595)","(13.0, 24.0, 22.56)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.830322580645161)","(7.5, 10.5, 9.986666666666666)","(4.2, 5.1, 4.9676470588235295)","(10.0, 13.5, 13.371794871794872)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:35.019207,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.4, 6.159183673469388)","(13.0, 24.0, 21.923076923076923)","(51.0, 220.0, 213.0769230769231)","(21.0, 55.0, 54.0)","(2.4, 2.84, 2.8580434782608695)","(7.5, 10.5, 9.830434782608696)","(4.2, 5.1, 4.9676470588235295)","(10.0, 13.5, 13.371794871794872)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:36.276067,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.2, 6.11219512195122)","(13.0, 24.0, 21.783783783783782)","(51.0, 220.0, 212.0)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.854285714285714)","(7.5, 10.5, 9.830434782608696)","(4.2, 5.1, 4.9363636363636365)","(10.0, 13.5, 13.352941176470589)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:37.457121,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 220.0)","(5.5, 6.2, 6.11219512195122)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 212.0)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.825454545454545)","(7.5, 10.5, 9.830434782608696)","(4.2, 5.1, 4.908163265306123)","(10.0, 13.5, 13.380952380952381)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:38.694438,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 221.8181818181818)","(5.5, 6.2, 6.11219512195122)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 212.0)","(21.0, 55.0, 54.0)","(2.4, 2.86, 2.8605)","(7.5, 10.5, 9.830434782608696)","(4.2, 5.1, 4.908163265306123)","(10.0, 13.5, 13.380952380952381)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:40.021693,"(21.0, 32.0, 30.285714285714285)","(61.0, 230.0, 221.8181818181818)","(5.5, 6.2, 6.095833333333333)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 204.28571428571428)","(21.0, 55.0, 54.0)","(2.4, 2.88, 2.86375)","(7.5, 10.5, 9.826923076923078)","(4.2, 5.1, 4.916)","(10.0, 13.5, 13.352941176470589)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:41.394157,"(21.0, 36.0, 34.90909090909091)","(61.0, 230.0, 159.04761904761904)","(5.5, 6.2, 6.078571428571428)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 204.28571428571428)","(21.0, 55.0, 54.0)","(2.4, 2.88, 2.86375)","(7.5, 10.5, 9.826923076923078)","(4.2, 5.1, 4.916)","(10.0, 13.5, 13.352941176470589)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:42.774221,"(21.0, 36.0, 33.78947368421053)","(61.0, 160.0, 159.0)","(5.5, 6.2, 6.064)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 204.28571428571428)","(21.0, 55.0, 54.0)","(2.4, 2.88, 2.86375)","(7.5, 10.5, 9.826923076923078)","(4.2, 5.1, 4.916)","(10.0, 13.5, 13.352941176470589)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:44.048200,"(21.0, 34.0, 33.78947368421053)","(61.0, 160.0, 159.0)","(5.5, 6.2, 6.0600000000000005)","(13.0, 23.0, 21.783783783783782)","(51.0, 230.0, 213.63636363636363)","(21.0, 55.0, 54.18181818181818)","(2.4, 2.88, 2.86375)","(7.5, 10.5, 9.998360655737704)","(4.2, 5.1, 4.938961038961039)","(10.0, 13.5, 13.387096774193548)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:45.336220,"(21.0, 34.0, 33.78947368421053)","(61.0, 160.0, 159.0)","(5.5, 6.2, 6.098214285714286)","(14.0, 23.0, 21.0)","(51.0, 230.0, 213.63636363636363)","(21.0, 55.0, 54.1)","(2.4, 2.88, 2.84375)","(7.5, 10.5, 11.131578947368421)","(4.2, 5.1, 4.975)","(10.0, 13.5, 13.413793103448276)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:46.595286,"(21.0, 34.0, 33.78947368421053)","(61.0, 160.0, 159.0)","(5.5, 6.2, 6.105263157894737)","(14.0, 22.0, 20.608695652173914)","(51.0, 230.0, 215.0)","(21.0, 55.0, 54.0)","(2.4, 2.88, 2.84375)","(7.5, 11.5, 11.131578947368421)","(4.2, 5.0, 4.914925373134329)","(10.0, 13.5, 13.407407407407407)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:47.913507,"(21.0, 34.0, 32.95652173913044)","(61.0, 160.0, 158.88888888888889)","(5.5, 6.2, 6.105263157894737)","(14.0, 22.0, 20.545454545454547)","(51.0, 230.0, 215.0)","(21.0, 55.0, 54.1)","(2.4, 2.88, 2.7964102564102564)","(7.5, 11.5, 11.15)","(4.2, 5.0, 4.93859649122807)","(10.0, 13.5, 13.424242424242424)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:49.308012,"(21.0, 34.0, 32.666666666666664)","(61.0, 230.0, 220.52631578947367)","(5.5, 6.2, 6.162025316455696)","(14.0, 22.0, 20.4)","(51.0, 230.0, 215.0)","(21.0, 55.0, 54.1)","(2.4, 2.82, 2.7964102564102564)","(7.5, 11.5, 11.15)","(4.2, 5.0, 4.93859649122807)","(10.0, 13.5, 13.455357142857142)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:50.647165,"(21.0, 34.0, 31.62962962962963)","(61.0, 230.0, 220.52631578947367)","(5.5, 6.2, 6.188235294117647)","(14.0, 22.0, 20.4)","(51.0, 230.0, 215.0)","(21.0, 55.0, 54.1)","(2.4, 2.82, 2.7827722772277226)","(7.5, 11.5, 11.15)","(4.2, 5.0, 4.93859649122807)","(10.0, 13.5, 13.921875)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:51.920233,"(21.0, 34.0, 31.53846153846154)","(61.0, 230.0, 220.52631578947367)","(5.5, 6.2, 6.1922077922077925)","(14.0, 22.0, 20.333333333333332)","(51.0, 230.0, 215.0)","(21.0, 55.0, 54.1)","(2.4, 2.8, 2.7824242424242422)","(7.5, 11.5, 11.15)","(4.2, 5.0, 4.9375)","(10.0, 14.0, 13.921875)","(61.0, 230.0, 205.0)"
09-01-2023 10:14:53.148833,"(21.0, 34.0, 31.53846153846154)","(61.0, 230.0, 220.52631578947367)","(5.5, 6.2, 6.493333333333333)","(14.0, 22.0, 19.75)","(51.0, 230.0, 217.14285714285714)","(21.0, 55.0, 54.1)","(2.4, 2.8, 2.770222222222222)","(7.5, 11.5, 11.23076923076923)","(4.2, 5.0, 4.9363636363636365)","(10.0, 14.0, 13.919354838709678)","(61.0, 230.0, 217.5)"
09-01-2023 10:14:54.389741,"(21.0, 34.0, 31.333333333333332)","(61.0, 230.0, 221.42857142857144)","(5.5, 6.6, 6.396923076923077)","(14.0, 20.0, 19.4375)","(51.0, 230.0, 217.14285714285714)","(21.0, 55.0, 54.1)","(2.4, 2.78, 2.7652)","(7.5, 11.5, 10.961538461538462)","(4.2, 5.0, 4.93265306122449)","(10.0, 14.0, 13.826086956521738)","(61.0, 230.0, 217.5)"
09-01-2023 10:14:55.702916,"(21.0, 34.0, 31.333333333333332)","(61.0, 220.0, 212.0)","(5.5, 6.6, 6.464615384615384)","(14.0, 20.0, 19.4375)","(51.0, 230.0, 165.0)","(21.0, 55.0, 54.1)","(2.4, 2.8, 2.7652)","(7.5, 11.5, 10.884615384615385)","(4.2, 5.0, 4.933333333333334)","(10.0, 14.0, 13.844155844155845)","(61.0, 230.0, 217.5)"
09-01-2023 10:14:57.127249,"(21.0, 34.0, 31.333333333333332)","(61.0, 220.0, 214.66666666666666)","(5.5, 6.6, 6.52156862745098)","(14.0, 20.0, 19.464285714285715)","(51.0, 170.0, 168.42105263157896)","(21.0, 55.0, 54.1)","(2.4, 2.8, 2.7566666666666664)","(7.5, 11.5, 10.794117647058824)","(4.2, 5.0, 4.944827586206896)","(10.0, 14.0, 13.844155844155845)","(61.0, 230.0, 224.44444444444446)"
09-01-2023 10:14:58.465154,"(21.0, 34.0, 31.333333333333332)","(61.0, 220.0, 214.66666666666666)","(5.5, 6.6, 6.52)","(14.0, 20.0, 19.464285714285715)","(51.0, 170.0, 168.42105263157896)","(21.0, 55.0, 54.5625)","(2.4, 2.76, 2.790222222222222)","(7.5, 11.5, 10.772727272727273)","(4.2, 5.0, 4.916216216216217)","(10.0, 14.0, 13.844155844155845)","(61.0, 230.0, 224.44444444444446)"
09-01-2023 10:14:59.730586,"(21.0, 34.0, 31.333333333333332)","(61.0, 220.0, 214.66666666666666)","(5.5, 6.6, 6.52)","(14.0, 20.0, 19.791666666666668)","(51.0, 170.0, 168.42105263157896)","(21.0, 55.0, 54.5625)","(2.4, 2.8, 2.786542056074766)","(7.5, 11.5, 10.772727272727273)","(4.2, 5.0, 4.917142857142857)","(10.0, 14.0, 13.844155844155845)","(71.0, 230.0, 224.44444444444446)"
09-01-2023 10:15:00.985060,"(21.0, 34.0, 31.333333333333332)","(61.0, 220.0, 214.66666666666666)","(5.5, 6.6, 6.541176470588235)","(14.0, 20.0, 19.833333333333332)","(51.0, 170.0, 168.42105263157896)","(21.0, 55.0, 54.588235294117645)","(2.4, 2.8, 2.7776923076923077)","(7.5, 11.5, 10.868421052631579)","(4.2, 5.0, 4.949122807017544)","(10.0, 14.0, 13.851851851851851)","(71.0, 230.0, 224.44444444444446)"
09-01-2023 10:15:02.225840,"(21.0, 34.0, 31.53846153846154)","(61.0, 220.0, 214.66666666666666)","(5.5, 6.6, 6.541176470588235)","(14.0, 20.0, 19.833333333333332)","(51.0, 170.0, 168.42105263157896)","(21.0, 55.0, 54.36363636363636)","(2.4, 2.8, 2.781573033707865)","(7.5, 11.5, 10.884615384615385)","(4.2, 5.0, 4.944897959183674)","(10.0, 14.0, 14.14516129032258)","(71.0, 230.0, 220.0)"
09-01-2023 10:15:03.556596,"(21.0, 34.0, 31.6)","(61.0, 200.0, 198.0)","(5.5, 6.4, 6.29433962264151)","(14.0, 20.0, 18.046875)","(61.0, 170.0, 221.0)","(21.0, 55.0, 54.36363636363636)","(2.4, 2.8, 2.7813636363636363)","(8.0, 11.5, 10.884615384615385)","(4.2, 5.0, 4.945833333333334)","(10.0, 14.5, 14.0)","(71.0, 230.0, 220.0)"
09-01-2023 10:15:04.908276,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 198.0)","(5.5, 6.4, 6.164102564102564)","(14.0, 20.0, 18.333333333333332)","(61.0, 230.0, 221.0)","(21.0, 55.0, 54.36363636363636)","(2.4, 2.8, 2.7709302325581393)","(8.0, 11.5, 10.884615384615385)","(4.2, 5.0, 4.945833333333334)","(10.0, 14.5, 13.494623655913978)","(71.0, 230.0, 220.0)"
09-01-2023 10:15:06.251428,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.4, 6.318518518518519)","(14.0, 20.0, 18.4375)","(61.0, 230.0, 221.42857142857144)","(21.0, 55.0, 54.36363636363636)","(2.4, 2.78, 2.7784313725490195)","(8.0, 11.5, 10.884615384615385)","(4.2, 5.0, 4.950943396226415)","(10.0, 13.5, 13.494565217391305)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:07.560300,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.4, 6.329032258064516)","(14.0, 20.0, 18.4375)","(61.0, 230.0, 221.42857142857144)","(21.0, 55.0, 61.53846153846154)","(2.4, 2.78, 2.7813636363636363)","(8.0, 11.5, 10.884615384615385)","(4.2, 5.0, 4.969565217391304)","(10.0, 13.5, 13.42)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:08.814076,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.4, 6.363265306122449)","(14.0, 20.0, 18.4375)","(61.0, 230.0, 221.42857142857144)","(21.0, 70.0, 61.85185185185185)","(2.4, 2.8, 2.7839215686274508)","(8.0, 11.5, 10.978260869565217)","(4.2, 5.0, 4.95)","(10.0, 13.5, 12.875)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:10.054318,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.363265306122449)","(14.0, 20.0, 18.4375)","(61.0, 230.0, 221.42857142857144)","(21.0, 70.0, 61.85185185185185)","(2.4, 2.8, 2.781592920353982)","(8.0, 11.5, 10.978260869565217)","(4.2, 5.0, 4.956164383561644)","(10.0, 13.5, 13.105263157894736)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:11.379206,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.363265306122449)","(14.0, 20.0, 18.666666666666668)","(61.0, 230.0, 221.8181818181818)","(21.0, 70.0, 61.85185185185185)","(2.4, 2.8, 2.767692307692308)","(8.0, 11.5, 11.094594594594595)","(4.2, 5.0, 4.956164383561644)","(10.0, 13.5, 12.875)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:12.742368,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.4)","(14.0, 19.0, 18.666666666666668)","(61.0, 230.0, 221.42857142857144)","(21.0, 70.0, 61.85185185185185)","(2.4, 2.8, 2.7662773722627736)","(8.0, 11.5, 11.094594594594595)","(4.2, 5.0, 4.956164383561644)","(10.0, 13.5, 13.477272727272727)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:14.061156,"(21.0, 34.0, 30.842105263157894)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.45)","(14.0, 19.0, 18.7)","(61.0, 230.0, 220.0)","(21.0, 70.0, 61.85185185185185)","(2.4, 2.8, 2.774054054054054)","(8.0, 11.5, 10.08)","(4.2, 5.0, 4.9795454545454545)","(10.0, 13.5, 13.375)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:15.344734,"(21.0, 34.0, 31.142857142857142)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.45)","(14.0, 19.0, 18.823529411764707)","(61.0, 230.0, 220.0)","(21.0, 70.0, 62.41379310344828)","(2.4, 2.8, 2.777142857142857)","(8.0, 10.5, 10.411764705882353)","(4.2, 5.1, 4.999224806201551)","(10.0, 13.5, 13.444444444444445)","(71.0, 230.0, 221.66666666666669)"
09-01-2023 10:15:16.575227,"(21.0, 34.0, 31.142857142857142)","(61.0, 200.0, 197.14285714285714)","(5.5, 6.6, 6.505263157894737)","(14.0, 19.0, 18.823529411764707)","(61.0, 230.0, 210.0)","(21.0, 70.0, 62.41379310344828)","(2.4, 2.8, 2.7804081632653057)","(8.0, 10.5, 10.411764705882353)","(4.2, 5.1, 4.999224806201551)","(10.0, 13.5, 13.444444444444445)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:17.819984,"(21.0, 34.0, 31.142857142857142)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.505263157894737)","(14.0, 19.0, 18.823529411764707)","(61.0, 230.0, 202.22222222222223)","(21.0, 70.0, 51.81818181818182)","(2.4, 2.8, 2.787027027027027)","(8.0, 10.5, 10.411764705882353)","(4.2, 5.1, 4.999224806201551)","(10.0, 13.5, 12.5625)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:19.129749,"(21.0, 34.0, 31.142857142857142)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.466666666666667)","(14.0, 19.0, 18.823529411764707)","(61.0, 220.0, 202.22222222222223)","(21.0, 70.0, 62.41379310344828)","(2.4, 2.8, 2.7860869565217388)","(8.0, 10.5, 10.416666666666666)","(4.2, 5.1, 4.999248120300752)","(10.0, 13.5, 13.028571428571428)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:20.534036,"(21.0, 34.0, 31.142857142857142)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.464516129032258)","(14.0, 19.0, 18.823529411764707)","(61.0, 220.0, 202.22222222222223)","(21.0, 70.0, 62.41379310344828)","(2.4, 2.8, 2.7860869565217388)","(8.0, 10.5, 10.416666666666666)","(4.2, 5.1, 4.999248120300752)","(10.0, 13.5, 13.028571428571428)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:21.814467,"(21.0, 34.0, 31.272727272727273)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.464516129032258)","(14.0, 19.0, 18.75)","(61.0, 220.0, 202.22222222222223)","(21.0, 70.0, 64.15)","(2.4, 2.8, 2.7860869565217388)","(8.0, 10.5, 10.416666666666666)","(4.2, 5.1, 4.999248120300752)","(10.0, 13.5, 13.2)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:23.051173,"(21.0, 34.0, 31.272727272727273)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.464516129032258)","(14.0, 19.0, 18.75)","(61.0, 220.0, 202.22222222222223)","(21.0, 65.0, 64.0)","(2.4, 2.8, 2.7860869565217388)","(8.0, 10.5, 10.416666666666666)","(4.2, 5.1, 5.01)","(10.0, 13.5, 13.25)","(71.0, 230.0, 225.45454545454547)"
09-01-2023 10:15:24.320028,"(21.0, 34.0, 31.272727272727273)","(61.0, 200.0, 198.0)","(5.5, 6.6, 6.464516129032258)","(14.0, 19.0, 18.75)","(61.0, 220.0, 202.22222222222223)","(21.0, 65.0, 64.0)","(2.4, 2.8, 2.780384615384615)","(8.0, 10.5, 10.416666666666666)","(4.2, 5.1, 4.9953125)","(10.0, 13.5, 13.25)","(71.0, 230.0, 225.45454545454547)"
