,Buckle Up Kenzie,Classy Lady,Cape Fernando,Quick Joey Small,Buckle Up Elise,Quest For More,Vintage Fame
541,"[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 44, 670407), 4.6, 7.8]"
542,"[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 45, 798075), 4.6, 7.8]"
543,"[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 46, 912424), 4.6, 7.8]"
544,"[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 48, 30270), 4.6, 7.8]"
545,"[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 49, 151623), 4.6, 7.8]"
546,"[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 50, 291941), 4.6, 7.8]"
547,"[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 51, 417454), 4.6, 7.8]"
548,"[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 52, 599225), 4.6, 7.8]"
549,"[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 53, 717778), 4.6, 7.8]"
550,"[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 54, 850716), 4.6, 7.8]"
551,"[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 55, 969791), 4.6, 7.8]"
552,"[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 57, 95602), 4.6, 7.8]"
553,"[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 58, 208588), 4.6, 7.8]"
554,"[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 23, 59, 334274), 4.6, 7.8]"
555,"[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 0, 457272), 4.6, 7.8]"
556,"[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 1, 578106), 4.6, 7.8]"
557,"[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 2, 701264), 4.6, 7.8]"
558,"[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 3, 832290), 4.6, 7.8]"
559,"[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 4, 952229), 4.6, 7.8]"
560,"[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 6, 205452), 4.6, 7.8]"
561,"[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 7, 785294), 4.6, 7.8]"
562,"[datetime.datetime(2022, 11, 28, 20, 24, 9, 24336), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 9, 25335), 4.6, 7.8]"
563,"[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 10, 170714), 4.6, 7.4]"
564,"[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 11, 321110), 4.6, 7.4]"
565,"[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 12, 432028), 4.6, 7.4]"
566,"[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 13, 555788), 4.6, 7.4]"
567,"[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 14, 688756), 4.6, 7.4]"
568,"[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 15, 830109), 4.6, 7.2]"
569,"[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 17, 1722), 4.6, 7.0]"
570,"[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 18, 147366), 4.6, 7.0]"
571,"[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 19, 290076), 4.6, 7.0]"
572,"[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 20, 435895), 4.6, 7.0]"
573,"[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 21, 598014), 4.6, 7.0]"
574,"[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 22, 738433), 4.6, 7.0]"
575,"[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 23, 898845), 4.6, 7.0]"
576,"[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 25, 139049), 4.6, 7.0]"
577,"[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 26, 428070), 4.6, 7.0]"
578,"[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 27, 588022), 4.6, 7.0]"
579,"[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 3.8, 5.0]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 29, 27715), 4.6, 7.0]"
580,"[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 30, 217518), 4.6, 7.0]"
581,"[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 3.8, 4.9]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 4.8, 7.0]","[datetime.datetime(2022, 11, 28, 20, 24, 31, 523031), 4.6, 7.0]"
582,"[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 4.2, 5.8]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 32, 659147), 4.6, 7.0]"
583,"[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 33, 796981), 4.6, 7.0]"
584,"[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 34, 989681), 4.6, 7.0]"
585,"[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 36, 158961), 4.6, 7.0]"
586,"[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 4.4, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 81.0, 460.0]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 8.0, 12.0]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 3.8, 4.8]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 4.8, 7.2]","[datetime.datetime(2022, 11, 28, 20, 24, 37, 309746), 4.6, 7.0]"
