,Krafty Boy,The Dancer,Tom The Curious,Mach Daddy,Smooth Overarm Nz,Pippo Nien,Dark Terror,Dukkah,Terryrama,Eagle Commander
07-12-2022 19:18:39.379799,"(71.0, 520.0, 195.83333333333331)","(81.0, 500.0, 310.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 23.0, 20.666666666666668)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.294736842105263)","(8.5, 12.0, 9.942857142857143)"
07-12-2022 19:18:40.884064,"(71.0, 700.0, 195.83333333333331)","(81.0, 400.0, 199.33333333333331)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 22.0, 20.857142857142858)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.6, 4.3)","(8.5, 12.0, 9.942857142857143)"
07-12-2022 19:18:42.370562,"(71.0, 960.0, 380.0)","(81.0, 390.0, 263.125)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 23.0, 20.857142857142858)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.5, 4.3)","(8.5, 12.0, 9.621951219512194)"
07-12-2022 19:18:43.719761,"(71.0, 950.0, 380.0)","(81.0, 370.0, 329.44444444444446)","(14.0, 17.5, 16.25)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 23.0, 20.0)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.5, 4.3)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:44.946682,"(71.0, 950.0, 380.0)","(81.0, 360.0, 329.44444444444446)","(14.0, 18.0, 16.25)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 23.0, 22.0)","(16.0, 27.0, 24.5)","(10.0, 14.0, 12.6875)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:46.120597,"(71.0, 950.0, 570.0)","(81.0, 350.0, 297.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.333333333333332)","(16.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:47.275262,"(71.0, 940.0, 517.5)","(81.0, 340.0, 297.5)","(14.0, 17.5, 16.8)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 23.0, 21.5)","(16.0, 26.0, 23.6)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:48.480096,"(71.0, 940.0, 517.5)","(81.0, 340.0, 127.5)","(14.0, 17.5, 16.8)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.5)","(16.0, 26.0, 23.6)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:49.682743,"(71.0, 940.0, 376.6666666666667)","(81.0, 330.0, 134.0)","(14.0, 17.5, 17.0)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.5)","(16.0, 26.0, 23.6)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:50.834563,"(71.0, 940.0, 200.625)","(81.0, 320.0, 202.5)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.5)","(16.0, 26.0, 23.6)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:52.293904,"(71.0, 940.0, 200.625)","(81.0, 300.0, 269.2857142857143)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.5)","(16.0, 26.0, 23.6)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:53.810892,"(71.0, 940.0, 200.625)","(71.0, 290.0, 161.875)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 21.5)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:55.499366,"(71.0, 930.0, 370.0)","(71.0, 290.0, 165.0)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.9071428571428575)","(2.9, 99999, 99990)","(16.0, 24.0, 23.285714285714285)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.392682926829268)","(8.5, 10.5, 9.621951219512194)"
07-12-2022 19:18:56.981530,"(71.0, 920.0, 713.75)","(71.0, 290.0, 187.5)","(14.0, 17.5, 16.9375)","(5.0, 6.4, 5.8)","(2.9, 99999, 99990)","(16.0, 24.0, 23.285714285714285)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.5, 10.5, 9.183673469387756)"
07-12-2022 19:18:58.558294,"(71.0, 920.0, 646.6666666666666)","(71.0, 280.0, 172.77777777777777)","(14.0, 17.5, 16.9375)","(5.0, 6.2, 5.72)","(2.9, 99999, 99990)","(16.0, 24.0, 23.285714285714285)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.5, 10.5, 9.183673469387756)"
07-12-2022 19:19:00.146401,"(71.0, 920.0, 646.6666666666666)","(71.0, 270.0, 172.77777777777777)","(14.0, 17.5, 16.27027027027027)","(5.0, 6.2, 5.72)","(2.9, 99999, 99990)","(16.0, 24.0, 23.285714285714285)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.5, 10.5, 9.31578947368421)"
07-12-2022 19:19:01.418671,"(71.0, 920.0, 756.0)","(71.0, 270.0, 172.77777777777777)","(14.0, 18.0, 17.0)","(5.0, 6.2, 5.8)","(2.9, 99999, 99990)","(16.0, 24.0, 23.285714285714285)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.5, 10.0, 9.282352941176471)"
07-12-2022 19:19:02.925768,"(71.0, 910.0, 373.3333333333333)","(71.0, 270.0, 213.75)","(14.0, 17.5, 17.0)","(4.8, 6.2, 5.8)","(2.9, 99999, 99990)","(16.0, 24.0, 22.0)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.0, 9.8, 9.342857142857143)"
07-12-2022 19:19:04.159022,"(71.0, 900.0, 373.3333333333333)","(71.0, 260.0, 213.75)","(14.0, 17.5, 17.0)","(4.8, 6.2, 5.85)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 26.0, 23.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.0, 9.8, 9.36)"
07-12-2022 19:19:05.430459,"(71.0, 900.0, 373.3333333333333)","(71.0, 260.0, 236.875)","(14.0, 17.5, 17.0)","(4.8, 6.2, 5.8)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 26.0, 24.0)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.370588235294117)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:06.580109,"(71.0, 890.0, 370.0)","(71.0, 260.0, 224.0)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.8)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 28.0, 24.5)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.5, 4.253333333333333)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:07.840572,"(71.0, 880.0, 623.3333333333334)","(71.0, 260.0, 240.0)","(14.0, 17.5, 16.27027027027027)","(4.8, 6.0, 5.905882352941177)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 27.0, 24.666666666666668)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.4, 4.240816326530612)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:09.072928,"(71.0, 880.0, 623.3333333333334)","(71.0, 260.0, 240.0)","(14.0, 18.0, 17.0)","(4.8, 6.0, 5.912195121951219)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 30.0, 23.333333333333332)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.4, 4.038095238095238)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:10.327555,"(71.0, 880.0, 396.3636363636364)","(71.0, 260.0, 224.0)","(14.0, 17.5, 17.0)","(4.8, 6.4, 5.878260869565217)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 30.0, 23.333333333333332)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.025714285714286)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:11.536228,"(71.0, 880.0, 396.3636363636364)","(71.0, 260.0, 224.0)","(14.0, 17.5, 17.0)","(4.8, 6.4, 5.878260869565217)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 30.0, 26.785714285714285)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.016129032258064)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:12.748351,"(71.0, 880.0, 396.3636363636364)","(71.0, 260.0, 239.44444444444446)","(14.0, 17.5, 16.833333333333332)","(4.8, 6.4, 6.0137931034482754)","(2.9, 99999, 99990)","(16.0, 23.0, 21.18181818181818)","(16.0, 30.0, 26.785714285714285)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.016129032258064)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:14.016126,"(71.0, 880.0, 396.3636363636364)","(71.0, 260.0, 224.0)","(14.0, 17.5, 16.833333333333332)","(4.8, 6.2, 6.0137931034482754)","(2.9, 99999, 99990)","(16.0, 23.0, 21.0)","(16.0, 30.0, 26.785714285714285)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.016129032258064)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:15.265039,"(71.0, 870.0, 495.0)","(71.0, 260.0, 224.0)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.706666666666666)","(2.9, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 30.0, 26.785714285714285)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.016129032258064)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:16.508343,"(71.0, 860.0, 712.0)","(71.0, 260.0, 224.0)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.685714285714285)","(2.9, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 30.0, 26.785714285714285)","(10.0, 14.0, 12.557692307692308)","(3.8, 4.1, 4.010344827586207)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:17.746531,"(71.0, 840.0, 603.3333333333333)","(71.0, 250.0, 132.14285714285714)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.685714285714285)","(2.9, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 30.0, 27.63157894736842)","(10.0, 14.0, 12.557692307692308)","(3.7, 4.1, 3.9741935483870967)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:19.322628,"(71.0, 840.0, 485.0)","(71.0, 240.0, 123.75)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.584905660377358)","(2.9, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 30.0, 27.588235294117645)","(10.0, 14.0, 12.557692307692308)","(3.7, 4.1, 3.88)","(8.0, 9.6, 9.36)"
07-12-2022 19:19:20.540274,"(71.0, 840.0, 485.0)","(71.0, 240.0, 123.75)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.584905660377358)","(2.9, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 29.0, 25.272727272727273)","(10.0, 14.0, 12.557692307692308)","(3.7, 4.0, 3.8875)","(8.0, 9.6, 9.428571428571429)"
07-12-2022 19:19:21.753894,"(71.0, 840.0, 485.0)","(71.0, 230.0, 133.33333333333331)","(14.0, 18.0, 16.31578947368421)","(4.8, 6.0, 5.584905660377358)","(3.0, 99999, 99990)","(16.0, 22.0, 20.5)","(16.0, 28.0, 26.0)","(10.0, 14.0, 12.557692307692308)","(3.7, 4.0, 3.8875)","(8.0, 9.6, 9.28)"
07-12-2022 19:19:22.988518,"(71.0, 830.0, 363.33333333333337)","(71.0, 220.0, 116.15384615384616)","(14.0, 17.5, 17.0)","(4.8, 6.0, 5.617391304347826)","(3.0, 99999, 99990)","(16.0, 22.0, 20.615384615384617)","(16.0, 28.0, 25.857142857142858)","(10.0, 14.0, 12.660714285714286)","(3.7, 4.0, 3.975)","(8.0, 9.6, 9.28)"
07-12-2022 19:19:24.470544,"(71.0, 820.0, 590.0)","(71.0, 220.0, 116.15384615384616)","(14.0, 17.5, 17.0)","(4.8, 5.6, 5.444444444444445)","(3.1, 99999, 99990)","(17.0, 22.0, 20.615384615384617)","(17.0, 28.0, 25.857142857142858)","(10.0, 14.0, 12.660714285714286)","(3.5, 4.0, 3.871875)","(8.0, 9.6, 9.28)"
07-12-2022 19:19:25.799161,"(71.0, 820.0, 590.0)","(71.0, 220.0, 116.15384615384616)","(14.0, 17.5, 16.31578947368421)","(4.8, 5.6, 5.434285714285715)","(3.1, 99999, 99990)","(17.0, 22.0, 20.615384615384617)","(17.0, 28.0, 24.818181818181817)","(10.0, 14.0, 11.596153846153847)","(3.5, 3.95, 3.83)","(8.0, 9.6, 9.28)"
07-12-2022 19:19:27.058645,"(71.0, 820.0, 475.0)","(71.0, 220.0, 125.5)","(14.0, 18.0, 17.166666666666668)","(4.8, 6.0, 5.483333333333333)","(3.1, 99999, 99990)","(17.0, 22.0, 20.0)","(17.0, 28.0, 25.857142857142858)","(10.0, 14.0, 11.681818181818182)","(3.5, 3.95, 3.831578947368421)","(8.0, 9.6, 9.37142857142857)"
07-12-2022 19:19:28.542675,"(71.0, 820.0, 352.5)","(71.0, 220.0, 147.5)","(14.0, 17.5, 17.166666666666668)","(4.8, 5.9, 5.517647058823529)","(3.1, 99999, 99990)","(17.0, 21.0, 20.0)","(17.0, 28.0, 25.857142857142858)","(10.0, 13.5, 11.633333333333333)","(3.5, 3.95, 3.8521739130434782)","(8.0, 9.6, 9.37142857142857)"
07-12-2022 19:19:29.897167,"(71.0, 810.0, 352.5)","(71.0, 210.0, 147.5)","(14.0, 17.5, 17.416666666666668)","(4.8, 5.9, 5.5)","(3.1, 99999, 99990)","(17.0, 21.0, 20.0)","(17.0, 28.0, 25.857142857142858)","(10.0, 13.5, 11.7)","(3.6, 3.95, 3.902127659574468)","(8.0, 9.6, 9.37142857142857)"
07-12-2022 19:19:31.142525,"(71.0, 810.0, 352.5)","(71.0, 200.0, 123.33333333333334)","(14.0, 17.5, 16.38888888888889)","(4.8, 5.9, 5.5)","(3.1, 99999, 99990)","(17.0, 21.0, 20.0)","(17.0, 28.0, 25.857142857142858)","(10.0, 13.5, 11.7)","(3.6, 3.95, 3.902127659574468)","(8.0, 9.6, 9.37142857142857)"
07-12-2022 19:19:32.411637,"(71.0, 800.0, 500.0)","(71.0, 200.0, 123.33333333333334)","(14.0, 17.5, 17.055555555555557)","(4.8, 5.9, 5.5)","(3.1, 99999, 99990)","(17.0, 21.0, 20.0)","(17.0, 28.0, 25.0)","(10.0, 13.5, 11.666666666666666)","(3.6, 3.95, 3.901086956521739)","(8.0, 9.6, 9.457142857142857)"
07-12-2022 19:19:33.739757,"(81.0, 800.0, 500.0)","(71.0, 200.0, 178.33333333333331)","(14.0, 17.5, 16.11764705882353)","(4.8, 5.9, 5.566666666666667)","(3.2, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 28.0, 25.333333333333332)","(10.0, 13.0, 11.548387096774194)","(3.6, 3.95, 3.8710526315789475)","(8.0, 9.8, 9.457142857142857)"
07-12-2022 19:19:34.957288,"(81.0, 800.0, 500.0)","(71.0, 190.0, 178.33333333333331)","(14.0, 18.0, 16.10810810810811)","(4.8, 5.9, 5.5)","(3.2, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 13.0, 11.557692307692308)","(3.6, 3.95, 3.8706896551724137)","(8.0, 9.8, 9.457142857142857)"
07-12-2022 19:19:36.099547,"(81.0, 800.0, 500.0)","(71.0, 190.0, 178.33333333333331)","(14.0, 18.0, 16.11764705882353)","(4.8, 5.9, 5.5)","(3.2, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 13.0, 11.557692307692308)","(3.6, 4.0, 3.861111111111111)","(8.0, 9.8, 9.5)"
07-12-2022 19:19:37.335200,"(81.0, 800.0, 500.0)","(71.0, 190.0, 170.0)","(14.0, 18.0, 16.833333333333332)","(4.6, 5.9, 5.446153846153846)","(3.3, 99999, 99990)","(17.0, 21.0, 19.714285714285715)","(18.0, 27.0, 25.125)","(10.0, 13.0, 11.557692307692308)","(3.6, 4.0, 3.8449197860962565)","(8.0, 9.8, 9.533333333333333)"
07-12-2022 19:19:38.678934,"(81.0, 790.0, 396.66666666666663)","(71.0, 190.0, 170.0)","(14.0, 17.5, 16.833333333333332)","(4.6, 5.7, 5.45)","(3.3, 99999, 99990)","(17.0, 21.0, 19.714285714285715)","(18.0, 27.0, 25.125)","(10.0, 13.0, 9.485714285714286)","(3.6, 4.0, 3.851020408163265)","(8.0, 9.8, 9.64)"
07-12-2022 19:19:39.989222,"(81.0, 790.0, 396.66666666666663)","(71.0, 190.0, 166.25)","(14.0, 17.5, 16.833333333333332)","(4.6, 5.7, 5.45)","(3.3, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 10.0, 10.39090909090909)","(3.6, 4.0, 3.8446808510638295)","(8.0, 9.8, 9.683720930232559)"
07-12-2022 19:19:41.159529,"(81.0, 790.0, 396.66666666666663)","(71.0, 190.0, 166.25)","(14.0, 17.5, 15.837837837837839)","(4.6, 5.7, 5.5)","(3.3, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 12.5, 10.024999999999999)","(3.6, 4.0, 3.909322033898305)","(8.0, 10.5, 9.683720930232559)"
07-12-2022 19:19:42.364170,"(81.0, 780.0, 490.0)","(71.0, 190.0, 178.88888888888889)","(14.0, 18.0, 15.837837837837839)","(4.6, 5.7, 5.5)","(3.3, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 12.5, 10.95)","(3.6, 3.95, 3.91)","(8.0, 10.5, 9.683720930232559)"
07-12-2022 19:19:43.673117,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 18.0, 15.9)","(4.6, 5.7, 5.522222222222222)","(3.3, 99999, 99990)","(17.0, 21.0, 20.0)","(18.0, 27.0, 25.125)","(10.0, 12.5, 11.4)","(3.5, 3.95, 3.8954545454545455)","(8.0, 10.5, 9.865116279069769)"
07-12-2022 19:19:44.858100,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 18.0, 15.9)","(4.6, 5.7, 5.522222222222222)","(3.3, 99999, 99990)","(17.0, 21.0, 20.5)","(18.0, 27.0, 24.75)","(10.0, 12.0, 10.8875)","(3.5, 3.95, 3.909090909090909)","(8.0, 10.5, 10.056818181818182)"
07-12-2022 19:19:46.207296,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 17.5, 16.9)","(4.6, 5.7, 5.655555555555556)","(3.3, 99999, 99990)","(17.0, 22.0, 23.428571428571427)","(18.0, 27.0, 24.75)","(10.0, 11.0, 10.0)","(3.5, 3.95, 3.909090909090909)","(8.0, 10.5, 9.46734693877551)"
07-12-2022 19:19:47.460477,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 17.5, 16.9)","(4.6, 5.7, 5.6571428571428575)","(3.3, 99999, 99990)","(17.0, 24.0, 23.428571428571427)","(18.0, 27.0, 24.75)","(10.0, 11.0, 10.3)","(3.5, 3.95, 3.8666666666666667)","(8.0, 10.5, 9.834146341463414)"
07-12-2022 19:19:48.759198,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 17.5, 16.391304347826086)","(4.6, 5.7, 5.6571428571428575)","(3.3, 99999, 99990)","(17.0, 24.0, 23.428571428571427)","(18.0, 27.0, 24.75)","(10.0, 11.0, 10.475)","(3.5, 3.95, 3.8666666666666667)","(8.0, 10.5, 9.834146341463414)"
07-12-2022 19:19:50.007654,"(91.0, 780.0, 490.0)","(71.0, 190.0, 170.0)","(13.0, 18.0, 23.714285714285715)","(4.6, 5.7, 5.370588235294118)","(3.3, 99999, 99990)","(17.0, 24.0, 23.0)","(18.0, 27.0, 24.75)","(10.0, 11.0, 10.32)","(3.5, 3.95, 3.9050000000000002)","(8.0, 10.5, 10.4)"
07-12-2022 19:19:51.227313,"(91.0, 780.0, 490.0)","(71.0, 190.0, 181.42857142857144)","(13.0, 25.0, 23.714285714285715)","(4.6, 5.4, 5.370588235294118)","(3.3, 99999, 99990)","(17.0, 24.0, 23.0)","(18.0, 27.0, 24.75)","(10.0, 10.5, 10.4)","(3.5, 3.95, 3.9053191489361705)","(8.0, 11.0, 10.100000000000001)"
07-12-2022 19:19:52.589547,"(91.0, 780.0, 305.0)","(71.0, 190.0, 153.33333333333331)","(13.0, 24.0, 21.5)","(4.6, 5.4, 5.3545454545454545)","(3.3, 99999, 99990)","(17.0, 24.0, 23.333333333333332)","(18.0, 27.0, 24.75)","(10.0, 10.5, 10.4)","(3.5, 3.95, 3.9053191489361705)","(8.0, 11.0, 10.100000000000001)"
07-12-2022 19:19:53.776753,"(91.0, 410.0, 305.0)","(71.0, 190.0, 153.33333333333331)","(13.0, 23.0, 21.5)","(4.6, 5.4, 5.3545454545454545)","(3.3, 99999, 99990)","(17.0, 24.0, 23.333333333333332)","(18.0, 27.0, 24.75)","(10.0, 10.5, 10.511111111111111)","(3.5, 3.95, 3.9)","(8.0, 11.0, 10.4)"
07-12-2022 19:19:55.124172,"(91.0, 460.0, 330.0)","(71.0, 180.0, 131.42857142857144)","(13.0, 21.0, 19.333333333333332)","(4.6, 5.4, 5.301960784313725)","(3.3, 99999, 99990)","(17.0, 24.0, 23.333333333333332)","(18.0, 27.0, 24.75)","(10.0, 13.0, 12.254545454545454)","(3.5, 3.95, 3.914406779661017)","(8.0, 11.0, 10.3)"
07-12-2022 19:19:56.579050,"(91.0, 460.0, 330.0)","(71.0, 170.0, 131.42857142857144)","(13.0, 21.0, 19.333333333333332)","(4.6, 5.4, 5.301960784313725)","(3.3, 99999, 99990)","(17.0, 24.0, 22.727272727272727)","(18.0, 27.0, 22.166666666666668)","(10.0, 12.5, 11.607142857142858)","(3.5, 3.95, 3.896153846153846)","(8.0, 11.0, 10.416666666666666)"
07-12-2022 19:19:57.959194,"(91.0, 460.0, 330.0)","(71.0, 160.0, 103.33333333333333)","(13.0, 21.0, 20.642857142857142)","(4.6, 5.4, 5.301960784313725)","(3.3, 99999, 99990)","(17.0, 23.0, 22.727272727272727)","(18.0, 23.0, 20.25)","(10.0, 12.5, 11.38888888888889)","(3.5, 3.95, 3.9318181818181817)","(8.0, 11.0, 10.416666666666666)"
07-12-2022 19:19:59.292311,"(91.0, 460.0, 330.0)","(71.0, 150.0, 122.0)","(13.0, 22.0, 19.666666666666668)","(4.6, 5.4, 5.2042553191489365)","(3.3, 99999, 99990)","(17.0, 23.0, 22.75)","(18.0, 23.0, 20.272727272727273)","(10.0, 12.5, 10.785714285714286)","(3.5, 4.0, 3.861111111111111)","(8.0, 11.0, 10.280000000000001)"
07-12-2022 19:20:00.626035,"(91.0, 460.0, 330.0)","(71.0, 150.0, 118.18181818181819)","(13.0, 22.0, 20.0)","(4.6, 5.4, 5.173333333333333)","(3.3, 99999, 99990)","(17.0, 24.0, 21.857142857142858)","(18.0, 23.0, 20.6)","(10.0, 11.0, 10.785714285714286)","(3.5, 4.0, 3.8666666666666667)","(8.0, 11.0, 10.723076923076924)"
07-12-2022 19:20:01.877940,"(91.0, 750.0, 475.0)","(71.0, 150.0, 118.18181818181819)","(13.0, 22.0, 20.0)","(4.6, 5.6, 5.5)","(3.3, 99999, 99990)","(17.0, 24.0, 23.5)","(18.0, 23.0, 20.6)","(10.0, 11.0, 11.833333333333334)","(3.5, 4.0, 3.8351063829787235)","(8.0, 11.0, 11.345454545454546)"
07-12-2022 19:20:03.069410,"(91.0, 730.0, 350.0)","(71.0, 140.0, 121.66666666666666)","(13.0, 25.0, 20.875)","(4.6, 5.6, 5.155555555555555)","(3.3, 99999, 99990)","(17.0, 24.0, 21.666666666666668)","(18.0, 23.0, 20.6)","(10.0, 12.5, 10.857142857142858)","(3.5, 4.0, 3.7833333333333337)","(8.0, 11.5, 10.82857142857143)"
07-12-2022 19:20:04.430302,"(91.0, 720.0, 440.0)","(71.0, 140.0, 121.42857142857143)","(13.0, 25.0, 21.0)","(4.6, 5.6, 5.425)","(3.3, 99999, 99990)","(17.0, 23.0, 20.6)","(17.0, 23.0, 20.6)","(10.0, 12.0, 10.857142857142858)","(3.5, 3.95, 3.7833333333333337)","(8.0, 11.0, 10.82857142857143)"
07-12-2022 19:20:05.935060,"(91.0, 720.0, 353.33333333333337)","(71.0, 130.0, 119.0)","(14.0, 25.0, 19.0)","(4.6, 5.6, 4.992307692307692)","(3.3, 99999, 99990)","(17.0, 23.0, 20.4)","(17.0, 23.0, 20.0)","(10.0, 12.0, 11.138461538461538)","(3.5, 3.95, 3.6512722646310434)","(8.0, 11.0, 10.82857142857143)"
07-12-2022 19:20:07.177766,"(91.0, 710.0, 440.0)","(71.0, 130.0, 119.0)","(14.0, 25.0, 19.2)","(4.6, 5.3, 5.13125)","(3.3, 99999, 99990)","(17.0, 22.0, 20.4)","(17.0, 23.0, 20.714285714285715)","(10.0, 12.0, 10.142857142857142)","(3.5, 3.75, 3.6512755102040817)","(8.0, 11.0, 10.82857142857143)"
07-12-2022 19:20:08.431201,"(91.0, 710.0, 440.0)","(71.0, 130.0, 119.0)","(14.0, 26.0, 19.6)","(4.6, 5.3, 5.13125)","(3.3, 99999, 99990)","(17.0, 22.0, 20.4)","(17.0, 23.0, 20.714285714285715)","(10.0, 12.0, 10.8)","(3.5, 3.75, 3.6015463917525774)","(8.0, 11.0, 10.82857142857143)"
07-12-2022 19:20:09.709656,"(91.0, 710.0, 440.0)","(71.0, 130.0, 119.0)","(14.0, 26.0, 19.6)","(4.6, 5.3, 5.054545454545455)","(3.3, 99999, 99990)","(17.0, 22.0, 24.8)","(17.0, 23.0, 20.0)","(10.0, 12.0, 11.2)","(3.5, 3.65, 3.50625)","(8.0, 11.0, 10.82857142857143)"
07-12-2022 19:20:11.045932,"(91.0, 710.0, 440.0)","(71.0, 130.0, 119.0)","(14.0, 26.0, 19.2)","(4.6, 5.3, 5.075)","(3.3, 99999, 99990)","(17.0, 32.0, 24.8)","(17.0, 23.0, 20.0)","(10.0, 12.0, 11.52)","(3.5, 3.65, 3.509375)","(8.0, 11.0, 10.88888888888889)"
