,Big Time Brielle,Allegro Smudge,Adobe Don,Big Time Ring,Big Time May,Elite Bubble
16-12-2022 14:02:45.870524,"(4.0, 6.8, 6.572413793103448)","(1.6, 1.69, 1.6785714285714286)","(16.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.052307692307692)","(21.0, 55.0, 50.869565217391305)","(18.0, 38.0, 32.214285714285715)"
16-12-2022 14:02:46.964346,"(4.2, 6.8, 6.572413793103448)","(1.55, 1.69, 1.6892682926829268)","(17.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.027777777777778)","(21.0, 55.0, 52.285714285714285)","(18.0, 38.0, 33.5)"
16-12-2022 14:02:47.991377,"(4.2, 6.8, 6.45)","(1.55, 1.7, 1.6892682926829268)","(17.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.027777777777778)","(21.0, 55.0, 50.869565217391305)","(18.0, 38.0, 33.5)"
16-12-2022 14:02:49.082920,"(4.2, 6.8, 6.430769230769231)","(1.55, 1.7, 1.6775)","(17.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.027777777777778)","(21.0, 55.0, 44.375)","(18.0, 38.0, 30.714285714285715)"
16-12-2022 14:02:50.420608,"(4.2, 6.8, 6.272)","(1.55, 1.7, 1.6846153846153846)","(17.0, 38.0, 37.45454545454545)","(5.5, 6.2, 6.027777777777778)","(21.0, 55.0, 44.375)","(19.0, 38.0, 31.0)"
16-12-2022 14:02:51.440838,"(4.2, 6.8, 6.448)","(1.55, 1.7, 1.6846153846153846)","(17.0, 38.0, 37.45454545454545)","(5.5, 6.2, 5.9862068965517246)","(21.0, 55.0, 48.46153846153846)","(19.0, 38.0, 31.0)"
16-12-2022 14:02:52.327774,"(4.2, 6.8, 6.588888888888889)","(1.55, 1.7, 1.6832727272727273)","(17.0, 38.0, 37.625)","(5.5, 6.0, 5.9862068965517246)","(21.0, 55.0, 48.46153846153846)","(19.0, 38.0, 31.0)"
16-12-2022 14:02:53.305686,"(4.2, 6.8, 6.594594594594595)","(1.55, 1.7, 1.6813333333333333)","(17.0, 38.0, 37.625)","(5.5, 6.0, 5.866666666666666)","(21.0, 55.0, 50.27777777777778)","(19.0, 38.0, 31.25)"
16-12-2022 14:02:54.245998,"(4.2, 7.0, 6.706666666666667)","(1.55, 1.71, 1.6889473684210525)","(17.0, 38.0, 37.714285714285715)","(5.5, 6.0, 5.866666666666666)","(21.0, 55.0, 50.27777777777778)","(19.0, 38.0, 31.25)"
16-12-2022 14:02:55.180526,"(4.2, 7.0, 6.8304347826086955)","(1.55, 1.71, 1.6913333333333334)","(17.0, 38.0, 37.714285714285715)","(5.5, 6.0, 5.866666666666666)","(21.0, 55.0, 51.73076923076923)","(19.0, 38.0, 33.11764705882353)"
16-12-2022 14:02:56.254657,"(4.2, 6.8, 6.7)","(1.55, 1.7, 1.6775)","(17.0, 38.0, 37.714285714285715)","(5.5, 6.0, 5.684210526315789)","(21.0, 55.0, 51.851851851851855)","(19.0, 36.0, 32.333333333333336)"
16-12-2022 14:02:57.338714,"(4.2, 6.8, 6.733333333333333)","(1.55, 1.7, 1.6918181818181817)","(17.0, 38.0, 37.714285714285715)","(5.5, 5.8, 5.684210526315789)","(21.0, 55.0, 51.851851851851855)","(19.0, 36.0, 31.8)"
16-12-2022 14:02:58.411455,"(4.2, 7.0, 6.633333333333334)","(1.55, 1.71, 1.6906451612903226)","(17.0, 38.0, 37.714285714285715)","(5.5, 5.7, 5.627272727272727)","(21.0, 55.0, 51.30434782608695)","(19.0, 36.0, 31.240000000000002)"
16-12-2022 14:02:59.375599,"(4.2, 7.0, 6.628)","(1.55, 1.71, 1.6902898550724637)","(17.0, 38.0, 37.714285714285715)","(5.5, 5.7, 5.627272727272727)","(21.0, 55.0, 51.30434782608695)","(19.0, 36.0, 31.333333333333332)"
16-12-2022 14:03:00.252049,"(4.4, 6.8, 6.644444444444445)","(1.55, 1.71, 1.6806666666666665)","(17.0, 38.0, 37.714285714285715)","(5.5, 5.8, 5.624)","(26.0, 55.0, 51.30434782608695)","(19.0, 36.0, 31.333333333333332)"
16-12-2022 14:03:01.249184,"(4.4, 7.0, 6.565)","(1.55, 1.71, 1.682972972972973)","(17.0, 38.0, 37.666666666666664)","(5.5, 5.8, 5.633333333333333)","(26.0, 55.0, 52.875)","(19.0, 36.0, 30.666666666666668)"
16-12-2022 14:03:02.289591,"(4.4, 6.8, 6.714285714285714)","(1.55, 1.7, 1.6727272727272726)","(17.0, 38.0, 37.666666666666664)","(5.5, 5.8, 5.633333333333333)","(26.0, 55.0, 52.875)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:03.395973,"(4.2, 6.8, 6.666666666666667)","(1.55, 1.7, 1.6927027027027026)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.627272727272727)","(26.0, 55.0, 52.57142857142857)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:04.414305,"(4.2, 6.8, 6.541176470588235)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.627272727272727)","(26.0, 55.0, 52.57142857142857)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:05.332272,"(4.2, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.540909090909091)","(26.0, 55.0, 52.57142857142857)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:06.322164,"(4.2, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.595454545454546)","(26.0, 55.0, 49.375)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:07.300016,"(4.2, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.633333333333333)","(26.0, 55.0, 49.375)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:08.175621,"(4.2, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.666666666666664)","(5.0, 5.8, 5.595454545454546)","(26.0, 55.0, 51.53846153846153)","(19.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:09.152708,"(4.2, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(16.0, 38.0, 37.6)","(5.0, 5.8, 5.55)","(26.0, 55.0, 51.53846153846153)","(18.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:10.165695,"(4.4, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(17.0, 38.0, 37.714285714285715)","(5.0, 5.8, 5.55)","(26.0, 55.0, 52.5)","(18.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:11.170763,"(4.4, 6.8, 6.6)","(1.55, 1.7, 1.6823529411764706)","(17.0, 38.0, 37.69230769230769)","(5.0, 5.8, 5.523684210526316)","(26.0, 55.0, 52.5)","(18.0, 34.0, 30.071428571428573)"
16-12-2022 14:03:12.209196,"(4.4, 6.8, 6.6)","(1.55, 1.7, 1.685142857142857)","(17.0, 38.0, 37.69230769230769)","(5.0, 5.8, 5.408074534161491)","(26.0, 55.0, 41.76470588235294)","(18.0, 34.0, 28.0)"
16-12-2022 14:03:13.199902,"(4.4, 7.6, 6.8)","(1.55, 1.7, 1.685142857142857)","(17.0, 44.0, 41.333333333333336)","(5.0, 5.5, 5.463050847457628)","(26.0, 44.0, 42.30769230769231)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:14.142134,"(4.4, 7.2, 7.0285714285714285)","(1.55, 1.72, 1.7199003322259137)","(17.0, 36.0, 34.90909090909091)","(5.0, 5.5, 5.463050847457628)","(26.0, 44.0, 42.30769230769231)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:15.156862,"(4.4, 7.2, 6.933333333333334)","(1.55, 1.73, 1.728254716981132)","(17.0, 48.0, 36.434782608695656)","(5.0, 5.5, 5.4564)","(26.0, 44.0, 42.0)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:16.055705,"(4.4, 7.2, 7.073684210526316)","(1.55, 1.73, 1.728078125)","(17.0, 48.0, 36.434782608695656)","(5.0, 5.5, 5.4564)","(26.0, 44.0, 40.54545454545455)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:16.986426,"(4.4, 7.2, 7.073684210526316)","(1.55, 1.73, 1.728078125)","(17.0, 48.0, 36.434782608695656)","(5.0, 5.5, 5.455144032921811)","(26.0, 44.0, 43.095238095238095)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:18.038975,"(4.4, 7.2, 7.073684210526316)","(1.55, 1.72, 1.7189367088607594)","(17.0, 48.0, 37.14285714285714)","(5.0, 5.5, 5.456048387096774)","(26.0, 44.0, 43.17391304347826)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:19.057697,"(4.4, 7.2, 7.073684210526316)","(1.55, 1.72, 1.7189367088607594)","(17.0, 48.0, 37.14285714285714)","(5.0, 5.5, 5.456048387096774)","(26.0, 44.0, 43.30909090909091)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:20.027363,"(4.4, 7.2, 7.073684210526316)","(1.55, 1.72, 1.7189119170984455)","(17.0, 48.0, 36.434782608695656)","(5.0, 5.5, 5.456048387096774)","(26.0, 44.0, 43.02564102564102)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:20.902510,"(4.4, 7.2, 7.04)","(1.55, 1.72, 1.7189119170984455)","(17.0, 48.0, 38.148148148148145)","(5.0, 5.5, 5.456916996047431)","(26.0, 44.0, 43.02564102564102)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:21.910436,"(4.4, 7.2, 7.0588235294117645)","(1.55, 1.72, 1.7179611650485436)","(17.0, 48.0, 38.148148148148145)","(5.0, 5.5, 5.456916996047431)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:23.121079,"(4.4, 7.2, 6.939130434782609)","(1.55, 1.72, 1.7179611650485436)","(17.0, 46.0, 41.38461538461539)","(5.0, 5.5, 5.456916996047431)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:24.319547,"(4.4, 7.2, 6.939130434782609)","(1.55, 1.72, 1.7179611650485436)","(17.0, 46.0, 38.8)","(5.0, 5.5, 5.456916996047431)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:25.336777,"(4.4, 7.2, 6.939130434782609)","(1.55, 1.72, 1.692)","(17.0, 46.0, 38.8)","(5.0, 5.5, 5.456916996047431)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:26.515623,"(4.4, 7.2, 6.847058823529411)","(1.55, 1.72, 1.7025)","(17.0, 46.0, 38.8)","(5.0, 5.5, 5.446305418719212)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 28.357142857142858)"
16-12-2022 14:03:27.674329,"(4.4, 7.2, 6.914285714285715)","(1.55, 1.7, 1.6966666666666665)","(17.0, 46.0, 40.4)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 26.88888888888889)"
16-12-2022 14:03:28.668460,"(4.4, 7.2, 6.914285714285715)","(1.55, 1.7, 1.6966666666666665)","(17.0, 46.0, 40.4)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 28.0, 27.35135135135135)"
16-12-2022 14:03:29.586325,"(4.4, 7.2, 6.914285714285715)","(1.55, 1.72, 1.6989999999999998)","(17.0, 46.0, 40.4)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 28.0, 27.35135135135135)"
16-12-2022 14:03:30.612104,"(4.4, 7.2, 7.090909090909091)","(1.55, 1.71, 1.699230769230769)","(17.0, 46.0, 40.4)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 28.0, 27.35135135135135)"
16-12-2022 14:03:31.637566,"(4.4, 7.2, 7.090909090909091)","(1.55, 1.71, 1.699230769230769)","(17.0, 46.0, 42.72727272727273)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 28.0, 27.387096774193548)"
16-12-2022 14:03:32.628642,"(4.4, 6.8, 6.783333333333333)","(1.55, 1.71, 1.7)","(17.0, 46.0, 42.72727272727273)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 27.3)"
16-12-2022 14:03:33.566689,"(4.4, 6.8, 6.601398601398601)","(1.55, 1.73, 1.7297554763117677)","(17.0, 46.0, 40.0)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.13636363636363)","(18.0, 30.0, 27.266666666666666)"
16-12-2022 14:03:34.687167,"(4.4, 6.8, 6.477005347593583)","(1.55, 1.73, 1.7165517241379311)","(17.0, 46.0, 38.35294117647059)","(5.0, 5.5, 5.412096774193548)","(26.0, 44.0, 43.388888888888886)","(18.0, 30.0, 27.266666666666666)"
16-12-2022 14:03:35.762688,"(4.4, 7.2, 7.08)","(1.55, 1.73, 1.7285)","(17.0, 46.0, 9998.5)","(5.0, 5.5, 9998.5)","(26.0, 44.0, 9998.5)","(18.0, 30.0, 9998.5)"
16-12-2022 14:03:36.863186,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:38.039030,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:39.032796,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:40.156468,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:41.081766,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:42.066554,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:43.142864,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:44.196277,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
16-12-2022 14:03:45.161637,"(4.4, 99998, 9998.5)","(1.55, 99998, 9998.5)","(17.0, 99998, 9998.5)","(5.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(18.0, 99998, 9998.5)"
