,Skipover,Win For Laila,Asgata,Miss Conveyor,Crimson Lille,Elegant Taste,Jo Amy,Mischief Melody,Santafe Express,Awesome Tap
12-01-2023 10:43:37.458294,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.815)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 14.8)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:38.778683,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.95, 3.811111111111111)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 14.8)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:40.123850,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.9, 3.80625)","(7.0, 30.0, 23.0)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 14.8)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:41.497525,"(19.0, 60.0, 26.8)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 131.8)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.85, 3.80625)","(7.0, 30.0, 23.2)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 12.666666666666666)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:42.871363,"(19.0, 60.0, 36.285714285714285)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.0)","(20.0, 220.0, 123.5)","(3.8, 3.85, 3.7624999999999997)","(7.0, 30.0, 23.2)","(3.2, 4.3, 4.133333333333333)","(10.0, 18.0, 9.428571428571429)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:44.389014,"(19.0, 60.0, 27.6)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.3)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.7624999999999997)","(7.0, 30.0, 23.2)","(3.2, 4.3, 4.2)","(10.0, 18.0, 12.133333333333333)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:45.936725,"(19.0, 60.0, 27.6)","(8.5, 14.5, 12.7)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.3)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.7624999999999997)","(7.0, 30.0, 26.22222222222222)","(3.2, 4.3, 4.2)","(10.0, 18.0, 12.133333333333333)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:47.325373,"(19.0, 60.0, 27.6)","(8.5, 14.5, 12.7)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.3)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.7624999999999997)","(7.0, 30.0, 23.4)","(3.2, 4.3, 4.2)","(10.0, 18.0, 12.133333333333333)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:48.790427,"(19.0, 60.0, 43.33333333333333)","(8.5, 14.5, 12.7)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.4)","(20.0, 220.0, 123.5)","(3.8, 3.8, 3.9995080500894455)","(7.0, 30.0, 23.4)","(3.2, 4.3, 4.2)","(10.0, 18.0, 12.24)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:50.191228,"(19.0, 55.0, 37.5)","(8.5, 14.5, 12.7)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.4)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.0, 3.9995080500894455)","(7.0, 30.0, 23.6)","(3.2, 4.3, 4.2)","(10.0, 18.0, 12.24)","(31.0, 130.0, 81.0)"
12-01-2023 10:43:51.614657,"(19.0, 55.0, 38.0)","(8.5, 14.5, 12.7)","(15.0, 210.0, 132.0)","(5.0, 10.0, 9.4)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.0, 4.027586206896552)","(7.0, 30.0, 27.125)","(3.2, 4.3, 4.2)","(10.0, 18.0, 11.600000000000001)","(31.0, 130.0, 77.0)"
12-01-2023 10:43:53.039123,"(19.0, 50.0, 41.714285714285715)","(8.5, 14.5, 11.928571428571429)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.55)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.1, 4.035593220338983)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.15)","(10.0, 18.0, 10.7)","(31.0, 120.0, 77.0)"
12-01-2023 10:43:54.463817,"(19.0, 50.0, 39.2)","(8.5, 14.5, 11.3)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.280000000000001)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.1, 4.035593220338983)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.2437499999999995)","(10.0, 17.0, 12.8)","(31.0, 120.0, 77.0)"
12-01-2023 10:43:55.821277,"(19.0, 50.0, 39.2)","(8.5, 14.5, 11.3)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.280000000000001)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.1, 4.035593220338983)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.2437499999999995)","(10.0, 17.0, 12.8)","(31.0, 120.0, 77.0)"
12-01-2023 10:43:57.264166,"(19.0, 50.0, 39.6)","(8.5, 14.5, 11.3)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.280000000000001)","(20.0, 220.0, 91.33333333333333)","(3.8, 4.1, 4.035593220338983)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.2437499999999995)","(10.0, 16.0, 10.45)","(31.0, 120.0, 77.0)"
12-01-2023 10:43:58.784218,"(19.0, 50.0, 39.6)","(8.5, 14.5, 11.3)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.280000000000001)","(20.0, 220.0, 184.72727272727272)","(3.8, 4.1, 4.035593220338983)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.2437499999999995)","(10.0, 15.0, 10.08)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:00.182482,"(19.0, 50.0, 39.6)","(8.5, 14.5, 11.3)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.280000000000001)","(20.0, 220.0, 184.72727272727272)","(3.8, 4.1, 4.0375)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.2437499999999995)","(10.0, 15.0, 8.85)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:01.549350,"(19.0, 50.0, 33.333333333333336)","(8.5, 14.5, 9.813461538461539)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.475)","(20.0, 220.0, 184.72727272727272)","(3.8, 4.1, 4.0375)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 9.0)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:02.872974,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.5, 10.018867924528301)","(15.0, 210.0, 80.33333333333333)","(5.0, 10.0, 9.475)","(20.0, 220.0, 181.2)","(3.8, 4.1, 4.0375)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 8.142857142857142)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:04.176964,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.5, 10.0625)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.1, 4.0375)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 10.066666666666666)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:05.422280,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.5, 10.0625)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.1, 4.0375)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 10.066666666666666)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:06.729876,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.5, 10.0625)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.1, 4.199534450651769)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 10.066666666666666)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:08.088755,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.5, 10.0625)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.2, 4.199720149253731)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 10.066666666666666)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:09.570652,"(19.0, 50.0, 31.0)","(8.5, 10.5, 9.286666666666665)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.2, 4.263636363636364)","(7.0, 29.0, 21.75)","(3.2, 4.3, 4.166666666666666)","(10.0, 15.0, 9.52)","(31.0, 120.0, 77.0)"
12-01-2023 10:44:10.974180,"(19.0, 55.0, 31.0)","(8.5, 10.5, 9.98)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.283333333333333)","(7.0, 29.0, 25.5)","(3.2, 4.3, 4.166666666666666)","(10.0, 14.0, 9.52)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:12.396441,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.0, 9.68)","(15.0, 210.0, 112.75)","(5.0, 10.0, 9.475)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.283333333333333)","(7.0, 29.0, 27.25)","(3.2, 4.3, 4.2437499999999995)","(10.0, 14.0, 9.52)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:13.924672,"(19.0, 50.0, 33.333333333333336)","(8.5, 10.0, 9.68)","(15.0, 210.0, 156.42857142857144)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.28695652173913)","(7.0, 29.0, 26.5)","(3.2, 4.3, 4.2437499999999995)","(10.0, 14.0, 11.2)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:15.350734,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 9.68)","(15.0, 180.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.5)","(3.2, 4.3, 4.1)","(10.0, 14.0, 11.2)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:16.686382,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 9.68)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.5)","(3.2, 4.3, 4.1)","(10.0, 14.0, 11.2)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:17.960146,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 9.68)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.625)","(3.2, 4.3, 4.1)","(10.0, 14.0, 11.2)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:19.282150,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.933333333333334)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.625)","(3.2, 4.3, 4.2272727272727275)","(10.0, 14.0, 8.75)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:20.596187,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.666666666666668)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.625)","(3.2, 4.3, 4.246666666666666)","(10.0, 14.0, 9.375)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:21.934197,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.666666666666668)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.5)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298929336188436)","(7.0, 29.0, 26.625)","(3.2, 4.3, 4.246666666666666)","(10.0, 13.5, 8.625)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:23.585101,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.666666666666668)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.625)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298925886143931)","(7.0, 29.0, 27.1)","(3.2, 4.3, 4.257894736842105)","(10.0, 13.0, 8.1)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:24.994957,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.666666666666668)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.625)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298925886143931)","(7.0, 29.0, 27.1)","(3.2, 4.3, 4.257894736842105)","(10.0, 13.0, 8.1)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:26.519521,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.666666666666668)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.625)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298925886143931)","(7.0, 29.0, 27.1)","(3.2, 4.3, 4.257894736842105)","(10.0, 13.0, 9.08)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:27.812288,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.577777777777778)","(15.0, 210.0, 161.25)","(5.0, 10.0, 9.625)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298925886143931)","(7.0, 29.0, 27.1)","(3.2, 4.3, 4.257894736842105)","(10.0, 13.0, 9.08)","(31.0, 120.0, 108.3076923076923)"
12-01-2023 10:44:29.125236,"(19.0, 50.0, 42.57142857142857)","(8.5, 10.0, 8.577777777777778)","(15.0, 210.0, 80.0)","(5.0, 10.0, 9.625)","(20.0, 220.0, 164.57142857142858)","(3.8, 4.3, 4.298925886143931)","(7.0, 29.0, 27.1)","(3.2, 4.3, 4.246666666666666)","(10.0, 13.0, 9.08)","(31.0, 120.0, 100.44444444444446)"
