,Clares Fool,Teachers Pet,Schooby,Galvarino,Fortes In Fide,Make Mine Joe,Studleigh Will,Betting Baron,Delightful Rainbow
08-12-2022 13:51:12.217557,"(2.9, 3.8, 3.662)","(4.8, 5.9, 5.4375)","(9.0, 9.8, 9.342857142857143)","(14.0, 22.0, 21.047619047619047)","(16.0, 19.5, 18.60810810810811)","(61.0, 95.0, 83.75)","(4.0, 5.2, 5.008333333333334)","(7.5, 9.0, 8.785714285714286)","(21.0, 38.0, 34.76923076923077)"
08-12-2022 13:51:13.364440,"(2.9, 3.75, 3.726923076923077)","(4.8, 5.8, 5.571428571428571)","(8.0, 9.8, 9.32)","(14.0, 22.0, 21.09090909090909)","(16.0, 19.5, 18.695121951219512)","(61.0, 95.0, 83.75)","(4.0, 5.2, 5.008333333333334)","(7.5, 8.8, 7.828571428571428)","(21.0, 38.0, 35.78947368421053)"
08-12-2022 13:51:14.528271,"(2.9, 3.8, 3.775)","(4.8, 5.8, 5.731428571428571)","(8.0, 9.8, 9.487804878048781)","(14.0, 22.0, 21.0)","(16.0, 19.5, 18.916666666666668)","(61.0, 95.0, 87.5)","(4.0, 5.2, 5.008333333333334)","(7.5, 8.0, 8.2)","(21.0, 38.0, 35.78947368421053)"
08-12-2022 13:51:15.595347,"(2.9, 3.8, 3.719047619047619)","(4.8, 5.8, 5.651428571428571)","(8.0, 9.8, 9.358823529411765)","(14.0, 22.0, 21.0)","(16.0, 19.5, 18.916666666666668)","(61.0, 95.0, 87.5)","(4.0, 5.2, 5.008333333333334)","(7.5, 8.8, 8.2)","(21.0, 38.0, 35.78947368421053)"
08-12-2022 13:51:16.789230,"(3.0, 3.8, 3.7289473684210526)","(4.8, 5.8, 5.579591836734694)","(8.0, 9.6, 9.476923076923077)","(15.0, 22.0, 21.333333333333332)","(15.0, 19.5, 18.98780487804878)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.2, 5.008333333333334)","(7.5, 8.8, 8.2)","(21.0, 38.0, 35.78947368421053)"
08-12-2022 13:51:17.881732,"(3.0, 3.8, 3.754237288135593)","(4.8, 5.8, 5.5840000000000005)","(8.0, 9.6, 9.476923076923077)","(15.0, 22.0, 21.23076923076923)","(15.0, 19.5, 18.98780487804878)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.2, 5.009774436090225)","(7.5, 8.8, 9.100000000000001)","(21.0, 38.0, 35.666666666666664)"
08-12-2022 13:51:19.023619,"(3.0, 3.8, 3.7289473684210526)","(4.8, 5.8, 5.5910447761194035)","(8.0, 9.6, 9.52)","(15.0, 22.0, 21.75)","(15.0, 19.5, 19.02173913043478)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.2, 5.016666666666667)","(7.0, 9.4, 8.790909090909091)","(21.0, 38.0, 32.86666666666667)"
08-12-2022 13:51:20.157114,"(3.0, 3.8, 3.734)","(4.8, 5.7, 5.684210526315789)","(8.0, 9.6, 9.52)","(15.0, 22.0, 21.75)","(15.0, 19.5, 19.02173913043478)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.2, 5.167741935483871)","(7.0, 9.2, 8.84)","(21.0, 38.0, 28.666666666666668)"
08-12-2022 13:51:21.292074,"(3.0, 3.8, 3.754237288135593)","(4.8, 5.7, 5.68)","(8.0, 9.6, 9.503030303030302)","(15.0, 22.0, 21.75)","(15.0, 19.5, 19.02173913043478)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.2, 5.4)","(7.0, 9.2, 8.885714285714286)","(21.0, 36.0, 25.6)"
08-12-2022 13:51:22.561549,"(3.0, 3.7, 3.660204081632653)","(4.8, 5.7, 5.610344827586207)","(8.0, 9.6, 9.52)","(15.0, 22.0, 21.75)","(15.0, 19.5, 18.96153846153846)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.5, 5.463636363636364)","(7.0, 9.0, 8.733333333333333)","(21.0, 34.0, 25.6)"
08-12-2022 13:51:23.762229,"(3.0, 3.7, 3.659)","(4.8, 5.7, 5.576190476190476)","(8.0, 9.6, 9.52)","(15.0, 22.0, 21.75)","(15.0, 19.5, 18.96153846153846)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.5, 5.463636363636364)","(7.0, 9.0, 8.733333333333333)","(21.0, 34.0, 25.6)"
08-12-2022 13:51:24.973954,"(3.0, 3.7, 3.6739130434782608)","(4.8, 5.7, 5.576190476190476)","(8.0, 9.8, 9.474285714285713)","(15.0, 22.0, 21.75)","(15.0, 19.5, 18.96153846153846)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.5, 5.489333333333334)","(7.0, 9.0, 8.58095238095238)","(21.0, 34.0, 25.636363636363637)"
08-12-2022 13:51:26.085894,"(3.0, 3.7, 3.6739130434782608)","(4.8, 5.7, 5.636065573770492)","(8.0, 9.8, 9.5625)","(15.0, 22.0, 21.75)","(15.0, 19.5, 18.96153846153846)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.5, 5.489333333333334)","(7.0, 9.0, 8.548717948717949)","(21.0, 32.0, 25.555555555555557)"
08-12-2022 13:51:27.293675,"(3.0, 3.7, 3.6739130434782608)","(4.8, 5.7, 5.494285714285715)","(8.0, 9.8, 9.5625)","(15.0, 22.0, 21.714285714285715)","(15.0, 19.5, 18.96153846153846)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.5, 5.511764705882353)","(7.0, 9.0, 8.48235294117647)","(21.0, 30.0, 25.57894736842105)"
08-12-2022 13:51:28.462728,"(3.0, 3.65, 3.608227848101266)","(4.8, 5.7, 5.431578947368421)","(8.0, 9.8, 9.546666666666667)","(15.0, 22.0, 21.714285714285715)","(15.0, 19.5, 17.62295081967213)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.6, 5.521739130434782)","(7.0, 9.0, 8.617391304347827)","(19.0, 30.0, 27.333333333333332)"
08-12-2022 13:51:29.646799,"(3.0, 3.65, 3.6112359550561797)","(4.8, 5.7, 5.431578947368421)","(8.0, 9.8, 9.546666666666667)","(15.0, 22.0, 21.714285714285715)","(15.0, 18.0, 18.736842105263158)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.6, 5.65)","(7.0, 9.0, 8.706666666666667)","(19.0, 30.0, 27.2)"
08-12-2022 13:51:30.819816,"(3.0, 3.65, 3.602)","(4.8, 5.7, 5.457142857142857)","(8.0, 9.8, 9.572972972972973)","(15.0, 22.0, 21.77777777777778)","(15.0, 19.0, 18.901960784313726)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.7, 5.6875)","(7.0, 9.0, 8.741176470588234)","(19.0, 30.0, 28.11111111111111)"
08-12-2022 13:51:31.932062,"(3.0, 3.65, 3.621875)","(4.8, 5.7, 5.385185185185185)","(8.0, 9.8, 9.572972972972973)","(15.0, 22.0, 21.76923076923077)","(15.0, 19.0, 18.85185185185185)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.7, 5.691666666666666)","(7.0, 9.0, 8.741176470588234)","(19.0, 29.0, 27.333333333333332)"
08-12-2022 13:51:33.149655,"(3.0, 3.7, 3.6675)","(4.8, 5.6, 5.315789473684211)","(8.0, 9.8, 9.572972972972973)","(15.0, 22.0, 21.76923076923077)","(15.0, 19.0, 18.85185185185185)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.7, 5.691666666666666)","(7.0, 9.0, 8.741176470588234)","(19.0, 28.0, 27.333333333333332)"
08-12-2022 13:51:34.281346,"(3.0, 3.7, 3.6500000000000004)","(4.8, 5.6, 5.2785714285714285)","(8.0, 9.8, 9.583333333333334)","(15.0, 22.0, 21.76923076923077)","(15.0, 19.0, 18.85185185185185)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.7, 5.691666666666666)","(7.0, 9.0, 8.741176470588234)","(19.0, 28.0, 27.333333333333332)"
08-12-2022 13:51:35.479167,"(3.0, 3.7, 3.6500000000000004)","(4.8, 5.6, 5.2785714285714285)","(8.0, 9.8, 9.583333333333334)","(15.0, 22.0, 21.76923076923077)","(15.0, 19.0, 18.85185185185185)","(61.0, 95.0, 90.45454545454545)","(4.2, 5.7, 5.691666666666666)","(7.0, 9.0, 8.813333333333333)","(19.0, 28.0, 27.53846153846154)"
08-12-2022 13:51:36.773591,"(3.0, 3.65, 3.6436170212765955)","(4.8, 5.6, 5.213793103448276)","(8.0, 9.8, 9.614285714285714)","(15.0, 22.0, 21.68)","(15.0, 19.0, 18.901960784313726)","(61.0, 95.0, 87.85714285714286)","(4.2, 5.7, 5.690909090909091)","(7.0, 9.0, 8.845161290322581)","(19.0, 28.0, 27.357142857142858)"
08-12-2022 13:51:37.914077,"(3.0, 3.65, 3.6407692307692305)","(4.8, 5.6, 5.4)","(8.0, 9.8, 9.556521739130435)","(15.0, 22.0, 21.548387096774192)","(15.0, 18.5, 18.425925925925927)","(61.0, 95.0, 85.0)","(4.2, 5.7, 5.581578947368421)","(7.0, 9.0, 8.845161290322581)","(19.0, 28.0, 27.357142857142858)"
08-12-2022 13:51:39.135520,"(3.0, 3.65, 3.6407692307692305)","(4.8, 5.6, 5.476923076923077)","(8.0, 9.8, 9.545454545454547)","(15.0, 22.0, 21.548387096774192)","(15.0, 18.5, 18.425925925925927)","(61.0, 95.0, 87.5)","(4.2, 5.7, 5.578378378378378)","(7.0, 9.0, 8.845161290322581)","(19.0, 28.0, 26.714285714285715)"
08-12-2022 13:51:40.420449,"(3.0, 3.65, 3.6404761904761904)","(4.8, 5.6, 5.218487394957983)","(8.0, 9.8, 9.545454545454547)","(15.0, 22.0, 21.548387096774192)","(15.0, 18.5, 18.425925925925927)","(61.0, 95.0, 93.75)","(4.2, 5.7, 5.628125)","(7.0, 9.0, 8.963636363636363)","(19.0, 27.0, 26.714285714285715)"
08-12-2022 13:51:41.802884,"(3.0, 3.65, 3.633116883116883)","(4.8, 5.3, 5.203)","(8.0, 9.8, 9.545454545454547)","(15.0, 22.0, 21.53333333333333)","(15.0, 18.5, 18.425925925925927)","(61.0, 95.0, 93.75)","(4.2, 5.9, 5.709615384615384)","(7.0, 9.0, 8.963636363636363)","(19.0, 27.0, 26.714285714285715)"
08-12-2022 13:51:43.159388,"(3.0, 3.65, 3.638953488372093)","(4.8, 5.3, 5.26)","(8.0, 9.8, 9.633333333333335)","(15.0, 22.0, 21.575757575757574)","(15.0, 18.5, 18.42982456140351)","(61.0, 95.0, 87.5)","(4.2, 5.9, 5.8236842105263165)","(7.0, 9.0, 8.895652173913044)","(19.0, 27.0, 26.75)"
08-12-2022 13:51:44.440152,"(3.0, 3.65, 3.638953488372093)","(4.8, 5.3, 5.3310344827586205)","(8.0, 9.8, 9.745098039215687)","(15.0, 22.0, 21.575757575757574)","(15.0, 18.5, 18.42982456140351)","(61.0, 95.0, 87.5)","(4.2, 5.9, 5.843661971830986)","(7.0, 9.0, 8.811764705882354)","(19.0, 27.0, 26.6)"
08-12-2022 13:51:45.708354,"(3.0, 3.65, 3.6446666666666667)","(4.8, 5.4, 5.3310344827586205)","(8.0, 10.5, 9.907692307692308)","(15.0, 22.0, 19.916666666666668)","(15.0, 18.5, 18.408333333333335)","(61.0, 95.0, 92.5)","(4.2, 5.9, 5.843661971830986)","(7.0, 9.0, 8.811764705882354)","(19.0, 27.0, 27.666666666666668)"
08-12-2022 13:51:46.924087,"(3.0, 3.65, 3.7896103896103894)","(4.8, 5.4, 5.529411764705882)","(8.0, 10.0, 9.8)","(15.0, 20.0, 21.2)","(15.0, 18.5, 18.872340425531913)","(61.0, 95.0, 115.71428571428572)","(4.2, 5.9, 5.35)","(7.0, 9.0, 8.926315789473685)","(19.0, 28.0, 27.5)"
08-12-2022 13:51:48.192937,"(3.0, 3.8, 3.765263157894737)","(4.8, 5.6, 5.56)","(8.0, 10.0, 9.8)","(15.0, 22.0, 21.264705882352942)","(15.0, 19.0, 18.488095238095237)","(61.0, 130.0, 93.75)","(4.2, 5.6, 5.475)","(7.0, 9.6, 9.257142857142858)","(19.0, 29.0, 27.333333333333332)"
08-12-2022 13:51:49.482307,"(3.0, 3.8, 3.712)","(4.8, 5.6, 5.573333333333333)","(8.0, 10.0, 9.704255319148936)","(15.0, 22.0, 20.7)","(15.0, 18.5, 18.488095238095237)","(61.0, 120.0, 93.75)","(4.2, 5.6, 5.4243902439024385)","(7.0, 9.4, 9.35)","(19.0, 28.0, 27.4)"
08-12-2022 13:51:50.696595,"(3.0, 3.8, 3.712)","(4.8, 5.6, 5.573333333333333)","(8.0, 10.5, 9.704255319148936)","(15.0, 22.0, 20.7)","(15.0, 18.5, 18.488095238095237)","(61.0, 120.0, 93.75)","(4.4, 5.6, 5.4243902439024385)","(7.0, 9.4, 9.35)","(19.0, 28.0, 26.714285714285715)"
08-12-2022 13:51:51.915018,"(3.0, 3.8, 3.716867469879518)","(4.8, 5.6, 5.573333333333333)","(8.0, 10.0, 9.92)","(15.0, 22.0, 20.53448275862069)","(15.0, 18.5, 18.488095238095237)","(61.0, 120.0, 90.0)","(4.4, 5.6, 5.4243902439024385)","(7.0, 9.4, 9.364705882352942)","(19.0, 27.0, 26.555555555555557)"
08-12-2022 13:51:53.033588,"(3.0, 3.75, 3.7270833333333333)","(4.8, 5.6, 5.574468085106383)","(8.0, 10.0, 9.953846153846154)","(15.0, 22.0, 20.7)","(15.0, 19.0, 18.854166666666668)","(61.0, 120.0, 92.0)","(4.4, 5.4, 5.336842105263158)","(7.0, 9.4, 9.364705882352942)","(19.0, 27.0, 26.555555555555557)"
08-12-2022 13:51:54.204383,"(3.0, 3.75, 3.7111111111111112)","(4.8, 5.6, 5.5859375)","(8.0, 10.0, 9.95)","(15.0, 22.0, 20.863636363636363)","(15.0, 19.0, 18.854166666666668)","(61.0, 120.0, 92.0)","(4.4, 5.4, 5.274285714285715)","(7.0, 9.4, 9.371428571428572)","(19.0, 27.0, 26.555555555555557)"
08-12-2022 13:51:55.444476,"(3.0, 3.75, 3.7111111111111112)","(4.8, 5.6, 5.585714285714285)","(8.0, 10.0, 9.94)","(15.0, 22.0, 20.863636363636363)","(15.0, 18.5, 18.24175824175824)","(61.0, 120.0, 88.5)","(4.4, 5.4, 5.340540540540541)","(7.0, 9.4, 9.49090909090909)","(19.0, 27.0, 23.0)"
08-12-2022 13:51:56.717406,"(3.0, 3.8, 3.7610294117647056)","(4.8, 5.6, 5.217647058823529)","(8.0, 10.5, 9.864705882352942)","(15.0, 22.0, 21.5)","(15.0, 18.5, 17.99473684210526)","(61.0, 120.0, 91.36363636363636)","(4.4, 5.4, 5.308333333333334)","(7.0, 9.6, 9.178947368421053)","(19.0, 24.0, 21.060606060606062)"
08-12-2022 13:51:58.038445,"(3.0, 3.85, 3.842857142857143)","(4.8, 5.7, 5.390909090909091)","(8.0, 10.5, 9.910344827586206)","(15.0, 23.0, 21.4)","(15.0, 18.5, 17.989583333333332)","(61.0, 120.0, 93.75)","(4.4, 5.4, 5.2558823529411764)","(7.0, 9.2, 9.3)","(19.0, 22.0, 20.863636363636363)"
08-12-2022 13:51:59.323785,"(3.0, 3.85, 3.8471153846153845)","(4.8, 5.5, 5.390909090909091)","(8.0, 10.5, 9.808695652173913)","(15.0, 23.0, 21.25)","(15.0, 18.5, 17.96153846153846)","(71.0, 120.0, 102.5)","(4.4, 5.3, 5.2558823529411764)","(7.0, 9.4, 9.471428571428572)","(18.0, 21.0, 20.8125)"
08-12-2022 13:52:00.574107,"(3.0, 3.9, 3.8595238095238096)","(4.8, 5.5, 5.375)","(8.0, 10.0, 9.788235294117646)","(15.0, 23.0, 22.5)","(15.0, 18.5, 17.966666666666665)","(71.0, 110.0, 88.18181818181819)","(4.4, 5.3, 4.783870967741936)","(7.0, 9.8, 9.292307692307691)","(18.0, 21.0, 20.928571428571427)"
08-12-2022 13:52:01.916157,"(3.0, 4.1, 3.9558823529411766)","(4.8, 5.5, 5.220588235294118)","(8.0, 10.0, 9.68)","(15.0, 24.0, 22.818181818181817)","(15.0, 18.5, 17.99473684210526)","(71.0, 120.0, 97.5)","(4.4, 4.8, 4.8088235294117645)","(7.0, 9.8, 9.368292682926828)","(18.0, 21.0, 20.928571428571427)"
08-12-2022 13:52:03.241667,"(3.0, 4.1, 3.983088235294118)","(4.8, 5.3, 5.225)","(8.0, 10.0, 9.625806451612902)","(15.0, 23.0, 22.454545454545453)","(15.0, 18.5, 18.01086956521739)","(71.0, 110.0, 97.5)","(4.2, 4.9, 4.802173913043479)","(7.0, 9.8, 9.255555555555555)","(18.0, 21.0, 20.90909090909091)"
08-12-2022 13:52:04.684731,"(3.0, 4.2, 4.026666666666666)","(4.8, 5.3, 5.285714285714286)","(8.0, 10.0, 9.638095238095238)","(15.0, 23.0, 22.333333333333332)","(15.0, 18.5, 18.04022988505747)","(71.0, 110.0, 90.83333333333333)","(4.2, 4.9, 4.811904761904763)","(7.0, 9.8, 9.376744186046512)","(18.0, 21.0, 20.48780487804878)"
08-12-2022 13:52:06.042513,"(3.1, 4.1, 3.980379746835443)","(4.6, 5.5, 5.285714285714286)","(8.0, 10.0, 9.638095238095238)","(15.0, 24.0, 22.75)","(15.0, 18.5, 18.09090909090909)","(51.0, 120.0, 98.125)","(4.2, 4.9, 4.825581395348837)","(7.5, 9.6, 9.40408163265306)","(18.0, 22.0, 20.708333333333332)"
08-12-2022 13:52:07.210769,"(3.1, 4.1, 4.003174603174603)","(4.6, 5.5, 5.44)","(8.0, 10.0, 9.654545454545454)","(15.0, 24.0, 22.75)","(15.0, 18.5, 18.084269662921347)","(51.0, 120.0, 98.125)","(4.2, 4.9, 5.227777777777778)","(7.5, 9.6, 9.381818181818181)","(18.0, 22.0, 20.6)"
08-12-2022 13:52:08.491887,"(3.1, 3.95, 3.942222222222222)","(4.6, 5.5, 5.45609756097561)","(8.0, 10.0, 9.424)","(15.0, 24.0, 22.333333333333332)","(15.0, 18.5, 18.07471264367816)","(51.0, 120.0, 98.125)","(4.2, 5.3, 5.215)","(7.5, 9.6, 9.1)","(18.0, 22.0, 20.6)"
08-12-2022 13:52:09.749049,"(3.1, 4.0, 3.975)","(4.6, 5.5, 5.497999999999999)","(8.0, 10.0, 9.421428571428573)","(15.0, 24.0, 22.333333333333332)","(15.0, 18.5, 17.78846153846154)","(51.0, 120.0, 98.125)","(4.2, 5.3, 5.135714285714286)","(7.5, 9.6, 9.2)","(18.0, 22.0, 20.6)"
08-12-2022 13:52:10.973802,"(3.1, 4.0, 3.9931034482758623)","(4.6, 5.6, 5.497999999999999)","(8.0, 10.0, 9.421428571428573)","(15.0, 24.0, 22.333333333333332)","(15.0, 18.5, 17.976190476190474)","(51.0, 120.0, 95.0)","(4.2, 5.2, 5.0)","(7.5, 9.4, 9.2)","(18.0, 22.0, 20.571428571428573)"
08-12-2022 13:52:12.231605,"(3.2, 4.0, 3.9931034482758623)","(4.6, 5.6, 5.5019230769230765)","(8.0, 10.0, 9.421428571428573)","(15.0, 24.0, 22.333333333333332)","(15.0, 18.0, 17.976190476190474)","(51.0, 120.0, 105.41666666666666)","(4.2, 5.2, 5.159223300970874)","(7.5, 9.4, 8.84)","(17.0, 22.0, 20.571428571428573)"
08-12-2022 13:52:13.459618,"(3.2, 4.0, 3.9931034482758623)","(4.6, 5.6, 5.5019230769230765)","(8.0, 10.0, 9.410344827586208)","(15.0, 24.0, 23.11764705882353)","(15.0, 18.0, 17.976190476190474)","(51.0, 120.0, 105.41666666666666)","(4.2, 5.2, 5.159223300970874)","(7.5, 9.4, 8.844444444444445)","(17.0, 22.0, 20.571428571428573)"
08-12-2022 13:52:14.980854,"(3.2, 4.1, 3.986)","(4.6, 5.6, 5.520879120879121)","(8.0, 10.0, 9.4)","(15.0, 24.0, 23.11764705882353)","(15.0, 18.0, 17.976190476190474)","(51.0, 120.0, 105.41666666666666)","(4.2, 5.2, 5.159223300970874)","(7.5, 9.2, 8.844444444444445)","(17.0, 22.0, 20.571428571428573)"
08-12-2022 13:52:16.244439,"(3.2, 4.1, 3.986)","(4.6, 5.6, 5.520879120879121)","(8.0, 10.0, 9.463529411764705)","(15.0, 24.0, 23.11764705882353)","(15.0, 18.0, 17.976190476190474)","(51.0, 120.0, 95.0)","(4.2, 5.2, 5.173076923076923)","(7.5, 9.2, 8.844444444444445)","(17.0, 22.0, 20.571428571428573)"
08-12-2022 13:52:17.635426,"(3.2, 4.1, 3.8742424242424245)","(4.6, 5.6, 5.557142857142857)","(8.0, 10.0, 9.463529411764705)","(15.0, 24.0, 22.928571428571427)","(15.0, 18.0, 17.75925925925926)","(51.0, 120.0, 98.57142857142857)","(4.2, 5.2, 5.15)","(7.5, 9.2, 9.047619047619047)","(17.0, 22.0, 20.636363636363637)"
08-12-2022 13:52:18.825818,"(3.2, 3.95, 3.8742424242424245)","(4.6, 5.6, 5.557142857142857)","(8.0, 10.0, 9.410909090909092)","(15.0, 24.0, 22.42105263157895)","(15.0, 18.5, 17.75)","(51.0, 120.0, 107.5)","(4.2, 5.2, 5.156363636363636)","(7.5, 9.2, 9.047619047619047)","(17.0, 22.0, 20.622222222222224)"
08-12-2022 13:52:19.979879,"(3.2, 3.95, 3.9042857142857144)","(4.6, 5.6, 5.557142857142857)","(8.0, 10.0, 9.485714285714286)","(15.0, 24.0, 22.42105263157895)","(15.0, 18.5, 18.0)","(51.0, 120.0, 105.71428571428571)","(4.2, 5.2, 5.166666666666667)","(7.5, 9.2, 8.986666666666666)","(17.0, 22.0, 20.622222222222224)"
08-12-2022 13:52:21.426861,"(3.2, 4.1, 3.989655172413793)","(4.6, 5.6, 5.490322580645161)","(8.0, 10.0, 9.47741935483871)","(15.0, 24.0, 22.636363636363637)","(15.0, 18.5, 17.551724137931036)","(51.0, 110.0, 106.25)","(4.2, 5.2, 5.168181818181818)","(7.5, 9.2, 9.066666666666666)","(17.0, 22.0, 20.73469387755102)"
08-12-2022 13:52:22.736540,"(3.2, 4.1, 3.9866666666666664)","(4.6, 5.6, 5.490322580645161)","(8.0, 10.0, 9.5)","(15.0, 24.0, 22.333333333333332)","(15.0, 18.0, 17.34285714285714)","(51.0, 110.0, 106.25)","(4.2, 5.2, 5.168181818181818)","(7.5, 9.2, 9.066666666666666)","(17.0, 22.0, 20.73469387755102)"
08-12-2022 13:52:23.983489,"(3.2, 4.1, 4.012820512820513)","(4.6, 5.6, 5.490322580645161)","(8.0, 10.0, 9.5)","(15.0, 24.0, 22.8)","(15.0, 18.0, 17.34285714285714)","(51.0, 110.0, 108.63636363636364)","(4.2, 5.2, 5.181481481481481)","(7.5, 9.2, 7.6)","(17.0, 22.0, 20.772727272727273)"
08-12-2022 13:52:25.210130,"(3.2, 4.1, 4.023214285714285)","(4.6, 5.6, 5.55)","(8.0, 10.0, 9.444776119402986)","(15.0, 24.0, 22.8)","(15.0, 18.0, 17.2)","(51.0, 120.0, 108.63636363636364)","(4.2, 5.3, 5.2105263157894735)","(7.5, 7.8, 7.633333333333333)","(17.0, 22.0, 21.1)"
08-12-2022 13:52:26.356319,"(3.2, 4.1, 4.023214285714285)","(4.6, 5.7, 5.618181818181818)","(8.0, 10.0, 9.436363636363637)","(15.0, 24.0, 22.8)","(15.0, 17.5, 17.2)","(51.0, 120.0, 108.63636363636364)","(4.2, 5.3, 5.2105263157894735)","(7.5, 7.8, 7.673684210526316)","(17.0, 22.0, 21.1)"
08-12-2022 13:52:27.486708,"(3.2, 4.1, 4.023214285714285)","(4.6, 5.7, 5.613043478260869)","(8.0, 10.0, 9.436363636363637)","(15.0, 24.0, 22.8)","(15.0, 17.5, 17.285714285714285)","(51.0, 120.0, 101.25)","(4.2, 5.3, 5.25)","(7.5, 7.8, 7.592592592592593)","(17.0, 22.0, 21.1)"
08-12-2022 13:52:28.679234,"(3.2, 4.1, 3.954285714285714)","(4.6, 5.7, 5.63076923076923)","(8.0, 10.0, 9.436363636363637)","(16.0, 24.0, 22.8)","(15.0, 17.5, 17.285714285714285)","(61.0, 120.0, 99.16666666666667)","(4.2, 5.3, 5.25)","(7.5, 7.8, 7.556521739130435)","(17.0, 22.0, 20.894736842105264)"
08-12-2022 13:52:29.880351,"(3.2, 4.1, 3.9657894736842105)","(4.6, 5.7, 5.65)","(8.0, 10.0, 9.436363636363637)","(16.0, 24.0, 22.88888888888889)","(15.0, 17.5, 17.333333333333332)","(61.0, 120.0, 99.16666666666667)","(4.2, 5.3, 5.241379310344827)","(7.5, 7.8, 7.644444444444445)","(17.0, 21.0, 20.73913043478261)"
08-12-2022 13:52:31.119054,"(3.2, 4.0, 3.9553571428571432)","(4.6, 5.8, 5.763636363636364)","(8.0, 10.0, 9.510526315789473)","(16.0, 24.0, 23.0)","(15.0, 17.5, 17.357142857142858)","(61.0, 120.0, 101.25)","(4.2, 5.3, 5.258536585365854)","(7.5, 7.8, 7.6125)","(17.0, 21.0, 20.73913043478261)"
08-12-2022 13:52:32.368704,"(3.2, 4.1, 3.957627118644068)","(4.6, 5.9, 5.812903225806452)","(8.0, 10.0, 9.49041095890411)","(16.0, 24.0, 23.0)","(15.0, 17.5, 17.3)","(61.0, 120.0, 101.25)","(4.2, 5.3, 5.287272727272727)","(7.5, 7.8, 7.6421052631578945)","(17.0, 21.0, 20.708333333333332)"
08-12-2022 13:52:33.585266,"(3.0, 4.1, 3.957627118644068)","(4.6, 5.9, 5.7875)","(8.0, 10.0, 9.483333333333334)","(17.0, 24.0, 23.043478260869566)","(15.0, 17.5, 17.3)","(61.0, 120.0, 101.25)","(4.2, 5.4, 5.287272727272727)","(7.5, 7.8, 7.571428571428571)","(17.0, 21.0, 20.708333333333332)"
08-12-2022 13:52:35.219010,"(3.0, 4.1, 4.496531791907515)","(4.6, 5.9, 5.663636363636364)","(8.0, 10.0, 9.700000000000001)","(17.0, 24.0, 23.066666666666666)","(15.0, 17.5, 17.261904761904763)","(61.0, 120.0, 101.25)","(4.2, 5.3, 5.15)","(7.5, 7.8, 7.736)","(17.0, 21.0, 20.62962962962963)"
08-12-2022 13:52:36.461037,"(3.0, 4.5, 4.496531791907515)","(4.6, 5.7, 5.663636363636364)","(8.0, 9.8, 9.700000000000001)","(17.0, 24.0, 22.6)","(15.0, 17.5, 16.818181818181817)","(61.0, 120.0, 104.375)","(4.2, 5.3, 5.15)","(7.5, 7.8, 7.591489361702128)","(17.0, 21.0, 20.485714285714284)"
08-12-2022 13:52:37.778618,"(3.0, 4.5, 4.496069364161849)","(4.8, 5.7, 5.67)","(8.5, 10.0, 9.436363636363636)","(17.0, 24.0, 22.6)","(15.0, 18.0, 16.818181818181817)","(61.0, 120.0, 104.375)","(4.4, 5.3, 4.984210526315789)","(7.0, 8.0, 7.685245901639345)","(17.0, 21.0, 20.485714285714284)"
08-12-2022 13:52:39.193635,"(3.0, 4.6, 4.565384615384615)","(4.8, 5.7, 5.65)","(8.5, 9.8, 9.299999999999999)","(17.0, 24.0, 22.6)","(15.0, 18.0, 16.818181818181817)","(61.0, 120.0, 104.375)","(4.4, 5.0, 4.975)","(7.0, 8.0, 7.663636363636364)","(17.0, 21.0, 20.62962962962963)"
08-12-2022 13:52:40.637439,"(3.0, 4.6, 4.596830985915493)","(4.8, 5.7, 5.657894736842105)","(8.5, 9.8, 9.299999999999999)","(17.0, 24.0, 22.6)","(15.0, 18.0, 16.818181818181817)","(61.0, 120.0, 104.375)","(4.4, 5.0, 4.975)","(7.0, 8.0, 7.593333333333333)","(17.0, 21.0, 20.772727272727273)"
08-12-2022 13:52:41.942012,"(3.0, 4.6, 4.596830985915493)","(4.8, 5.7, 5.657894736842105)","(8.5, 9.8, 9.299999999999999)","(17.0, 24.0, 22.6)","(15.0, 18.0, 17.43243243243243)","(61.0, 120.0, 104.375)","(4.4, 5.0, 5.042307692307692)","(7.0, 7.6, 7.594594594594594)","(17.0, 21.0, 20.772727272727273)"
