,Scarlet Bling,Limousine Cheeky,Jimmymcchowe,Crimson Rock Nz,Magic Tulhurst,Lucky Zara,American Shuffle Nz,Shannonsideal,Lara Tiara
06-01-2023 17:13:19.392328,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.866666666666665)","(71.0, 130.0, 114.75)","(4.4, 99999, 99990)","(31.0, 44.0, 42.0)","(51.0, 65.0, 60.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 36.0, 34.5)"
06-01-2023 17:13:20.804117,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.733333333333333)","(71.0, 120.0, 105.0)","(4.4, 99999, 99990)","(31.0, 44.0, 42.5)","(51.0, 65.0, 60.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 30.5)"
06-01-2023 17:13:22.234165,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 102.5)","(4.4, 99999, 99990)","(31.0, 44.0, 52.57142857142857)","(51.0, 65.0, 78.23529411764706)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 36.0, 29.333333333333332)"
06-01-2023 17:13:23.688898,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 102.5)","(4.4, 99999, 99990)","(31.0, 55.0, 50.75)","(51.0, 80.0, 65.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 30.5)"
06-01-2023 17:13:25.178993,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 98.42105263157895)","(4.4, 99999, 99990)","(31.0, 55.0, 45.0)","(51.0, 75.0, 67.77777777777777)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 36.0, 33.666666666666664)"
06-01-2023 17:13:26.430664,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 100.0, 98.42105263157895)","(4.4, 99999, 99990)","(31.0, 50.0, 45.0)","(51.0, 70.0, 67.77777777777777)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 30.0)"
06-01-2023 17:13:27.765369,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 100.0, 98.42105263157895)","(4.4, 99999, 99990)","(31.0, 50.0, 45.333333333333336)","(51.0, 70.0, 67.77777777777777)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 33.666666666666664)"
06-01-2023 17:13:29.073375,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 100.0, 98.42105263157895)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 70.0, 75.83333333333334)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 33.666666666666664)"
06-01-2023 17:13:30.371900,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 111.42857142857143)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 75.83333333333334)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 34.0)"
06-01-2023 17:13:31.653846,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 111.42857142857143)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 75.83333333333334)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 34.0)"
06-01-2023 17:13:32.887344,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 105.0)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 76.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.95)","(19.0, 38.0, 34.0)"
06-01-2023 17:13:34.189503,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 105.0)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 76.0)","(5.5, 99999, 99990)","(6.0, 8.4, 7.95)","(19.0, 36.0, 34.0)"
06-01-2023 17:13:35.487458,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 105.0)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 76.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 34.25)"
06-01-2023 17:13:36.824943,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 110.0, 116.3157894736842)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 76.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 36.0, 34.0)"
06-01-2023 17:13:38.153058,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 116.3157894736842)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 33.333333333333336)"
06-01-2023 17:13:39.479674,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.733333333333333)","(71.0, 120.0, 116.3157894736842)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 33.333333333333336)"
06-01-2023 17:13:40.789901,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.8)","(71.0, 120.0, 113.33333333333334)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(51.0, 80.0, 76.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 35.2)"
06-01-2023 17:13:42.152199,"(2.5, 2.78, 2.755)","(6.5, 9.0, 8.8)","(71.0, 120.0, 125.0)","(4.4, 99999, 99990)","(31.0, 48.0, 50.0)","(51.0, 80.0, 71.42857142857143)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 33.8)"
06-01-2023 17:13:43.519479,"(2.5, 2.78, 2.755)","(6.5, 9.4, 9.066666666666666)","(71.0, 140.0, 125.0)","(4.4, 99999, 99990)","(31.0, 55.0, 50.0)","(51.0, 80.0, 71.42857142857143)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 36.0, 34.888888888888886)"
06-01-2023 17:13:44.865685,"(2.5, 2.78, 2.755)","(6.5, 9.4, 9.066666666666666)","(71.0, 140.0, 125.0)","(4.4, 99999, 99990)","(31.0, 60.0, 50.0)","(51.0, 80.0, 72.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 34.5)"
06-01-2023 17:13:46.170115,"(2.5, 2.78, 2.755)","(6.5, 9.4, 9.066666666666666)","(71.0, 140.0, 125.0)","(4.4, 99999, 99990)","(31.0, 60.0, 50.0)","(51.0, 75.0, 72.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 36.0, 34.888888888888886)"
06-01-2023 17:13:47.836277,"(2.5, 2.78, 2.755)","(6.5, 9.4, 9.066666666666666)","(71.0, 140.0, 132.5)","(4.4, 99999, 99990)","(31.0, 60.0, 50.0)","(51.0, 75.0, 72.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 35.66666666666667)"
06-01-2023 17:13:49.560703,"(2.5, 2.78, 2.755)","(6.5, 9.4, 9.066666666666666)","(71.0, 140.0, 132.5)","(4.4, 99999, 99990)","(31.0, 60.0, 50.0)","(51.0, 75.0, 71.42857142857143)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 35.45454545454545)"
06-01-2023 17:13:50.867785,"(2.5, 2.78, 2.755)","(6.5, 9.2, 8.72)","(71.0, 140.0, 115.0)","(4.4, 99999, 99990)","(31.0, 55.0, 49.0)","(51.0, 80.0, 72.5)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 38.0, 34.90909090909091)"
06-01-2023 17:13:52.140197,"(2.5, 2.58, 2.5470588235294116)","(6.5, 9.2, 8.933333333333334)","(71.0, 130.0, 115.0)","(4.4, 99999, 99990)","(31.0, 55.0, 43.333333333333336)","(51.0, 80.0, 68.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.181818181818182)","(19.0, 36.0, 34.0)"
06-01-2023 17:13:53.425582,"(2.5, 2.58, 2.542666666666667)","(6.5, 9.2, 8.933333333333334)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 42.0)","(51.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 30.666666666666668)"
06-01-2023 17:13:54.709734,"(2.5, 2.58, 2.542666666666667)","(6.5, 9.2, 9.066666666666666)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 42.0)","(51.0, 75.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 34.0)"
06-01-2023 17:13:56.100932,"(2.5, 2.58, 2.542666666666667)","(6.5, 9.4, 9.066666666666666)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 42.0)","(51.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.133333333333333)","(19.0, 38.0, 41.0)"
06-01-2023 17:13:57.376656,"(2.5, 2.58, 2.542666666666667)","(6.5, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 42.0)","(51.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.0, 8.4, 8.057142857142857)","(19.0, 44.0, 41.0)"
06-01-2023 17:13:58.756174,"(2.45, 2.58, 2.4976470588235293)","(7.0, 9.4, 9.25263157894737)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 41.333333333333336)","(41.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 44.0, 41.0)"
06-01-2023 17:14:00.585964,"(2.45, 2.58, 2.49875)","(7.0, 9.4, 9.057142857142857)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 48.0, 41.333333333333336)","(41.0, 75.0, 70.0)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 44.0, 40.44444444444444)"
06-01-2023 17:14:02.436773,"(2.45, 2.58, 2.49875)","(7.0, 9.4, 8.8)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 48.0, 40.666666666666664)","(41.0, 75.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.2, 7.933333333333333)","(19.0, 42.0, 33.333333333333336)"
06-01-2023 17:14:03.854051,"(2.45, 2.58, 2.49875)","(7.0, 9.2, 8.8)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(41.0, 75.0, 70.45454545454545)","(5.5, 99999, 99990)","(6.5, 8.2, 7.933333333333333)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:05.248534,"(2.4, 2.58, 2.541764705882353)","(7.0, 9.2, 8.8)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(41.0, 75.0, 70.45454545454545)","(5.5, 99999, 99990)","(6.5, 8.2, 7.933333333333333)","(19.0, 40.0, 31.2)"
06-01-2023 17:14:06.572438,"(2.4, 2.58, 2.541764705882353)","(7.0, 9.2, 8.8)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(41.0, 75.0, 65.0)","(5.5, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(19.0, 40.0, 31.75)"
06-01-2023 17:14:07.983782,"(2.4, 2.52, 2.48)","(7.0, 9.2, 8.899999999999999)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 46.0, 40.666666666666664)","(41.0, 75.0, 68.33333333333333)","(5.5, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(19.0, 40.0, 31.75)"
06-01-2023 17:14:09.387654,"(2.4, 2.48, 2.44212389380531)","(7.0, 9.2, 9.057142857142857)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 46.0, 40.0)","(41.0, 75.0, 68.33333333333333)","(5.5, 99999, 99990)","(6.5, 8.2, 8.16923076923077)","(19.0, 40.0, 32.666666666666664)"
06-01-2023 17:14:10.731081,"(2.4, 2.52, 2.44212389380531)","(7.0, 9.4, 8.733333333333334)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 75.0, 68.33333333333333)","(5.5, 99999, 99990)","(6.5, 8.4, 8.16923076923077)","(19.0, 40.0, 33.5)"
06-01-2023 17:14:12.058103,"(2.4, 2.52, 2.4472727272727273)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 75.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 38.0, 36.75)"
06-01-2023 17:14:13.391575,"(2.4, 2.52, 2.4472727272727273)","(7.0, 9.4, 9.08)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 44.0, 40.0)","(41.0, 75.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 38.0, 35.0)"
06-01-2023 17:14:14.707701,"(2.4, 2.52, 2.4472727272727273)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 44.0, 39.333333333333336)","(41.0, 75.0, 76.0)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 38.0, 35.0)"
06-01-2023 17:14:16.051938,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.08)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 42.0, 39.333333333333336)","(41.0, 80.0, 71.42857142857143)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:17.352661,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.08)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 42.0, 39.333333333333336)","(41.0, 80.0, 74.0)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:18.575047,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.08)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 42.0, 49.0)","(41.0, 80.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:19.800353,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.08)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 60.0, 43.666666666666664)","(41.0, 80.0, 71.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:21.061846,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(41.0, 75.0, 71.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:22.359970,"(2.4, 2.52, 2.4875675675675675)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 55.0, 43.666666666666664)","(41.0, 75.0, 71.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.057142857142857)","(19.0, 40.0, 34.5)"
06-01-2023 17:14:23.710448,"(2.4, 2.52, 2.4927272727272727)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 55.0, 49.0)","(41.0, 75.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.4, 8.094736842105263)","(19.0, 40.0, 38.0)"
06-01-2023 17:14:25.107482,"(2.4, 2.52, 2.4927272727272727)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 55.0, 46.0)","(41.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.5, 8.2, 8.094736842105263)","(19.0, 40.0, 37.77777777777778)"
06-01-2023 17:14:26.462337,"(2.4, 2.52, 2.4973584905660378)","(7.0, 9.4, 9.0)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 46.0)","(41.0, 80.0, 70.0)","(5.5, 99999, 99990)","(6.5, 8.2, 8.113043478260868)","(19.0, 40.0, 37.77777777777778)"
06-01-2023 17:14:27.857697,"(2.4, 2.52, 2.4973584905660378)","(7.0, 9.4, 9.25263157894737)","(71.0, 130.0, 116.0)","(4.4, 99999, 99990)","(31.0, 50.0, 46.0)","(41.0, 80.0, 73.33333333333333)","(5.5, 99999, 99990)","(6.5, 8.2, 7.930434782608696)","(19.0, 40.0, 37.77777777777778)"
06-01-2023 17:14:29.170628,"(2.4, 2.52, 2.4973584905660378)","(7.0, 9.4, 8.466666666666667)","(71.0, 130.0, 128.75)","(4.4, 99999, 99990)","(31.0, 50.0, 45.333333333333336)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.0, 7.7)","(19.0, 40.0, 42.25)"
06-01-2023 17:14:30.493207,"(2.4, 2.52, 2.4973584905660378)","(7.0, 9.0, 8.466666666666667)","(71.0, 140.0, 128.75)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.0, 7.866666666666667)","(19.0, 44.0, 42.25)"
06-01-2023 17:14:31.971239,"(2.4, 2.52, 2.4927272727272727)","(7.0, 9.0, 8.894736842105264)","(71.0, 140.0, 128.75)","(4.4, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.0, 7.866666666666667)","(19.0, 44.0, 42.25)"
06-01-2023 17:14:33.328829,"(2.4, 2.52, 2.481176470588235)","(7.0, 9.0, 8.466666666666667)","(71.0, 140.0, 128.75)","(4.4, 99999, 99990)","(31.0, 48.0, 44.666666666666664)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.0, 7.866666666666667)","(20.0, 44.0, 40.25)"
06-01-2023 17:14:34.699337,"(2.4, 2.5, 2.3976470588235292)","(7.0, 9.0, 8.6)","(71.0, 140.0, 128.75)","(4.4, 99999, 99990)","(31.0, 48.0, 44.4)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.0, 8.1)","(20.0, 44.0, 42.125)"
06-01-2023 17:14:36.280553,"(2.4, 2.48, 2.4072727272727272)","(7.0, 9.4, 9.1)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 46.0, 52.5)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 44.0, 40.25)"
06-01-2023 17:14:37.835358,"(2.4, 2.46, 2.406153846153846)","(7.0, 9.4, 8.799999999999999)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 65.0, 55.5)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.210526315789474)","(20.0, 44.0, 40.25)"
06-01-2023 17:14:39.069745,"(2.35, 2.46, 2.406153846153846)","(7.0, 9.2, 8.8)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 60.0, 55.5)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 44.0, 39.0)"
06-01-2023 17:14:40.328412,"(2.35, 2.42, 2.3842105263157896)","(7.0, 9.2, 8.8)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 60.0, 49.8)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 7.8)","(20.0, 44.0, 35.5)"
06-01-2023 17:14:41.618751,"(2.35, 2.42, 2.4066666666666667)","(7.0, 9.2, 9.018181818181818)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 55.0, 52.4)","(41.0, 80.0, 76.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 8.2125)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:42.866153,"(2.35, 2.42, 2.4097435897435897)","(7.0, 9.2, 8.666666666666666)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 55.0, 52.0)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.246153846153847)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:44.130417,"(2.35, 2.46, 2.4304347826086956)","(7.0, 9.2, 8.8)","(71.0, 140.0, 128.75)","(4.6, 99999, 99990)","(31.0, 55.0, 53.333333333333336)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.133333333333333)","(20.0, 46.0, 41.8)"
06-01-2023 17:14:45.510693,"(2.35, 2.46, 2.445777777777778)","(7.0, 9.2, 8.666666666666666)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 55.0, 56.66666666666667)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.233333333333334)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:46.725324,"(2.35, 2.46, 2.442702702702703)","(7.0, 9.4, 8.733333333333334)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 56.66666666666667)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.114285714285714)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:48.034315,"(2.35, 2.44, 2.427027027027027)","(7.0, 9.4, 8.733333333333334)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 56.66666666666667)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.114285714285714)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:49.362393,"(2.35, 2.44, 2.425)","(7.0, 9.4, 9.177777777777777)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 48.333333333333336)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 7.9)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:50.684493,"(2.35, 2.44, 2.3866666666666667)","(7.0, 9.4, 9.177777777777777)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 58.42857142857143)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 7.866666666666666)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:52.094461,"(2.35, 2.44, 2.4321739130434783)","(7.0, 9.4, 9.08)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 58.42857142857143)","(41.0, 80.0, 72.5)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 46.0, 35.5)"
06-01-2023 17:14:53.265102,"(2.35, 2.46, 2.438181818181818)","(7.0, 9.4, 9.08)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:54.369489,"(2.35, 2.48, 2.4163636363636365)","(7.0, 9.4, 9.0)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:55.532166,"(2.35, 2.48, 2.44)","(7.0, 9.4, 9.0)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:56.819401,"(2.35, 2.46, 2.438181818181818)","(7.0, 9.4, 9.0)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 49.666666666666664)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.1)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:58.001513,"(2.35, 2.46, 2.438181818181818)","(7.0, 9.4, 9.0)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 59.27272727272727)","(41.0, 80.0, 77.14285714285714)","(5.5, 99999, 99990)","(6.5, 8.4, 8.133333333333333)","(20.0, 46.0, 36.0)"
06-01-2023 17:14:59.200022,"(2.3, 2.34, 2.3076033057851237)","(7.0, 9.4, 9.0)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 61.18181818181819)","(41.0, 80.0, 85.71428571428572)","(5.5, 99999, 99990)","(6.5, 8.4, 8.0)","(20.0, 46.0, 33.25)"
06-01-2023 17:15:00.427543,"(2.3, 2.34, 2.3046666666666664)","(7.0, 10.0, 8.775)","(71.0, 140.0, 128.75)","(4.8, 99999, 99990)","(31.0, 65.0, 61.18181818181819)","(41.0, 90.0, 81.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.4, 7.88)","(20.0, 55.0, 43.42857142857143)"
06-01-2023 17:15:01.517195,"(2.3, 2.34, 2.304590163934426)","(7.0, 9.8, 9.520000000000001)","(81.0, 140.0, 128.75)","(5.0, 99999, 99990)","(31.0, 65.0, 61.90909090909091)","(41.0, 90.0, 81.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.2, 7.88)","(20.0, 55.0, 43.42857142857143)"
06-01-2023 17:15:02.887148,"(2.3, 2.34, 2.304590163934426)","(7.0, 9.8, 9.133333333333335)","(81.0, 140.0, 128.75)","(5.0, 99999, 99990)","(31.0, 65.0, 55.0)","(41.0, 90.0, 81.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.2, 8.0)","(20.0, 50.0, 45.0)"
06-01-2023 17:15:04.271793,"(2.25, 2.46, 2.3746666666666667)","(7.0, 9.8, 9.450000000000001)","(81.0, 140.0, 128.75)","(5.0, 99999, 99990)","(31.0, 65.0, 61.22222222222222)","(41.0, 90.0, 81.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.2, 8.0)","(20.0, 50.0, 45.5)"
06-01-2023 17:15:05.627007,"(2.25, 2.46, 2.3746666666666667)","(7.0, 9.8, 9.450000000000001)","(81.0, 140.0, 128.75)","(5.0, 99999, 99990)","(31.0, 65.0, 61.22222222222222)","(41.0, 90.0, 81.66666666666667)","(5.5, 99999, 99990)","(6.5, 8.2, 8.1)","(20.0, 50.0, 44.0)"
