,Tomato Tears,Spring High Low,Howling Hoss,Zipping Loxley,Bassos Girl
04-01-2023 10:19:22.480417,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:23.302731,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:24.201453,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:25.109049,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:26.004309,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:26.856401,"(5.5, 12.5, 8.166666666666666)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.06, 1.7644186046511627)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:27.646441,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7588372093023255)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:28.423850,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.04, 1.7614285714285713)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:29.213399,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:30.074117,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:30.893599,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:31.751289,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:32.612166,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:33.390350,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:34.185215,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:34.996827,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:35.809307,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:36.653479,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:37.548039,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:38.375206,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.26, 2.035263157894737)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:39.230706,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:40.057504,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:40.847048,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:41.655361,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:42.498530,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:43.322742,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:44.264906,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:45.162871,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:46.031002,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:46.888522,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:47.756472,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:48.563417,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:49.369075,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:50.196299,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:50.996404,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:51.822912,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:52.684358,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:53.485732,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:54.387365,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:55.240086,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:56.036632,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:56.864263,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:57.726843,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:58.582532,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:19:59.471228,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.7817073170731708)","(26.0, 170.0, 100.0)","(10.0, 18.0, 14.785714285714286)"
04-01-2023 10:20:00.354872,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.14, 1.797)","(26.0, 170.0, 100.0)","(10.0, 18.0, 12.5)"
04-01-2023 10:20:01.176110,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.14, 1.797)","(26.0, 170.0, 80.0)","(10.0, 18.0, 12.5)"
04-01-2023 10:20:02.030612,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.946842105263158)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:02.846709,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.946842105263158)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:03.654352,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.946842105263158)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:04.549334,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:05.394509,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:06.267310,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:07.129667,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:07.983734,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:08.814248,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:09.617533,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:10.463022,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:11.314544,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:12.185245,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:13.062474,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:13.876876,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:14.749913,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:15.556371,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:16.357124,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:17.213342,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:18.068210,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:18.965660,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:19.851328,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:20.732818,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:21.631603,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:22.437278,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:23.237496,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:24.032886,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:24.844311,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:25.871973,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:26.922573,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:27.897194,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:28.802663,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:29.677826,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:30.510968,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:31.399388,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:32.271443,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:33.184876,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:34.111999,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:34.994536,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:35.876247,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:36.736249,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:37.540442,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:38.430911,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:39.387302,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:40.324931,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:41.307666,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:42.344814,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:43.197983,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:44.254979,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:45.203077,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:46.137917,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:47.030050,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 80.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:47.896568,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:48.768442,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.12, 1.7675)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:49.681079,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:50.547995,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:51.437787,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:52.352264,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:53.282899,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:54.216178,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:55.042766,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:55.841209,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:56.696666,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:57.601409,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:58.501341,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:20:59.398262,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:00.287244,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:01.138233,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:01.958048,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:02.812590,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:03.681863,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:04.577243,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:05.499528,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:06.428337,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
04-01-2023 10:21:07.291961,"(5.5, 11.5, 9.142857142857142)","(2.9, 5.1, 3.2453333333333334)","(1.6, 2.1, 1.884782608695652)","(26.0, 170.0, 100.0)","(10.0, 18.0, 13.222222222222221)"
