,Fiftyshades Cresco,Outa Control,Cc Jones Nz,Trebek,Bezzaboma,Springfield Shadow,Rocking Wroxton,Lochster,Illawong Lord
806,"[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 4, 55552), 41.0, 120.0]"
807,"[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 18.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 61.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 11.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 5, 263984), 41.0, 110.0]"
808,"[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 71.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 59, 6, 492724), 51.0, 110.0]"
809,"[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 59, 7, 726747), 51.0, 110.0]"
810,"[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 59, 8, 951642), 51.0, 110.0]"
811,"[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 59, 10, 161103), 51.0, 110.0]"
812,"[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 59, 11, 377386), 51.0, 110.0]"
813,"[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 16, 59, 12, 595891), 51.0, 110.0]"
814,"[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 17.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 19.0, 46.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 17.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 16, 59, 13, 831213), 51.0, 110.0]"
815,"[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 16.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 71.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 11.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 15, 44964), 51.0, 110.0]"
816,"[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 71.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 16, 287494), 51.0, 130.0]"
817,"[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 71.0, 260.0]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 17, 528095), 51.0, 140.0]"
818,"[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 71.0, 280.0]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 18, 745898), 51.0, 140.0]"
819,"[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 20.0, 40.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 71.0, 280.0]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 19, 971766), 51.0, 140.0]"
820,"[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 20.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 59, 21, 193392), 51.0, 140.0]"
821,"[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 6.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 71.0, 300.0]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 59, 22, 418877), 51.0, 130.0]"
822,"[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 71.0, 320.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 11.0, 17.0]","[datetime.datetime(2022, 11, 28, 16, 59, 23, 625353), 51.0, 130.0]"
823,"[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 6.0, 8.4]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 11.0, 17.5]","[datetime.datetime(2022, 11, 28, 16, 59, 24, 843714), 51.0, 130.0]"
824,"[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 11.0, 18.0]","[datetime.datetime(2022, 11, 28, 16, 59, 26, 59624), 51.0, 130.0]"
825,"[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 17.0, 28.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 17.0, 38.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 71.0, 310.0]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 27, 268348), 51.0, 130.0]"
826,"[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 61.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 1.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 17.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 71.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 11.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 28, 491777), 51.0, 130.0]"
827,"[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 29, 719395), 51.0, 130.0]"
828,"[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 30, 963511), 51.0, 130.0]"
829,"[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 32, 187089), 51.0, 130.0]"
830,"[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 33, 403722), 51.0, 130.0]"
831,"[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 12.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 59, 34, 633467), 51.0, 130.0]"
832,"[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 18.0, 34.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 35, 848674), 51.0, 120.0]"
833,"[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 12.0, 19.0]","[datetime.datetime(2022, 11, 28, 16, 59, 37, 69120), 51.0, 130.0]"
834,"[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 19.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 38, 283173), 51.0, 130.0]"
835,"[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 81.0, 230.0]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 39, 503875), 51.0, 130.0]"
836,"[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 40, 723733), 51.0, 140.0]"
837,"[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 41, 952321), 51.0, 140.0]"
838,"[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 6.0, 9.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 43, 188389), 51.0, 120.0]"
839,"[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 6.0, 8.8]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 44, 402752), 61.0, 120.0]"
840,"[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 71.0, 150.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 81.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 45, 610239), 61.0, 120.0]"
841,"[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 1.28, 99999]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 6.0, 8.6]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 18.0, 36.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 19.0, 32.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 91.0, 220.0]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 12.0, 19.5]","[datetime.datetime(2022, 11, 28, 16, 59, 46, 852624), 61.0, 120.0]"
