,Typhoon Nellie,All Inn Aussie,Arrogant Garth,Greek Temptation,Give Him Time,Blue Bird Beach,Be Good Beach,Sketchy Russ
12-01-2023 16:35:41.012383,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(9.0, 20.0, 18.636363636363637)","(71.0, 80.0, 70.625)","(5.0, 5.3, 5.122222222222222)","(7.5, 8.8, 8.363636363636363)"
12-01-2023 16:35:42.201124,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(9.0, 20.0, 18.636363636363637)","(71.0, 80.0, 70.625)","(5.0, 5.3, 5.119999999999999)","(7.5, 8.8, 8.363636363636363)"
12-01-2023 16:35:43.331061,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(9.0, 20.0, 18.636363636363637)","(71.0, 80.0, 70.625)","(5.0, 5.3, 5.119999999999999)","(7.5, 8.8, 8.373333333333333)"
12-01-2023 16:35:44.444489,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(9.0, 20.0, 18.636363636363637)","(71.0, 80.0, 70.625)","(5.0, 5.3, 5.119999999999999)","(7.5, 8.8, 8.373333333333333)"
12-01-2023 16:35:45.596093,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(9.0, 20.0, 18.636363636363637)","(81.0, 80.0, 70.625)","(5.0, 5.3, 5.119999999999999)","(6.5, 8.8, 8.373333333333333)"
12-01-2023 16:35:46.636065,"(4.8, 5.7, 5.566666666666667)","(2.5, 3.3, 3.2131578947368418)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.636363636363637)","(81.0, 80.0, 70.625)","(5.0, 5.2, 5.041176470588235)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:47.783166,"(4.8, 5.7, 5.633333333333334)","(2.5, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 73.75)","(5.0, 5.2, 5.041176470588235)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:49.039147,"(4.8, 5.7, 5.633333333333334)","(2.5, 3.3, 3.2554054054054054)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 68.88888888888889)","(5.0, 5.2, 4.948387096774194)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:50.132385,"(4.8, 5.7, 5.590909090909091)","(2.5, 3.3, 3.2554054054054054)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 71.66666666666667)","(5.0, 5.2, 4.948387096774194)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:51.245809,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2718749999999996)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.2, 4.970588235294118)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:52.282458,"(4.8, 5.7, 5.5)","(2.5, 3.25, 3.2338709677419355)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 76.0)","(5.0, 5.2, 5.011111111111111)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:53.484310,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.246153846153846)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 76.0)","(5.0, 5.1, 4.94)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:54.612992,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.246153846153846)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 5.003448275862069)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:55.569959,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.246153846153846)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.2, 5.008333333333334)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:56.601826,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.2, 5.0218750000000005)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:57.720149,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.2, 5.0218750000000005)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:35:58.779102,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.2, 4.957142857142857)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:00.064866,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 5.02)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:01.179570,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.957142857142857)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:02.310449,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.957142857142857)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:03.421714,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2125000000000004)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 19.0)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:04.470256,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:05.626824,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2484374999999996)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:06.715671,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2484374999999996)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 19.0)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:07.788539,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:08.838071,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.307692307692308)"
12-01-2023 16:36:09.961453,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.235135135135135)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.48)"
12-01-2023 16:36:10.976426,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.235135135135135)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.48)"
12-01-2023 16:36:11.954774,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.245454545454545)","(6.5, 19.5, 17.72222222222222)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 19.0)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:36:13.139668,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.235135135135135)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.928571428571429)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:36:14.410619,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.1, 4.938461538461539)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:36:15.495802,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 19.0)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:36:16.607389,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.357142857142858)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.50909090909091)"
12-01-2023 16:36:17.755543,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.2333333333333334)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:18.807492,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:19.987954,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:21.255576,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:22.383319,"(4.8, 5.7, 5.5)","(2.5, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 74.0)","(5.0, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:23.412733,"(4.8, 5.7, 5.5)","(2.6, 3.3, 3.223529411764706)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 80.0, 56.15384615384615)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:24.449893,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.2363636363636363)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 60.0, 55.9375)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.514285714285714)"
12-01-2023 16:36:25.533356,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.2666666666666666)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 18.75)","(81.0, 60.0, 55.9375)","(4.2, 5.0, 4.952941176470588)","(6.5, 8.8, 8.379999999999999)"
12-01-2023 16:36:26.559797,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.5)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 56.25)","(4.2, 5.0, 4.952941176470588)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:27.864659,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 56.25)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:29.030065,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 56.25)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:30.179811,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 58.59375)","(4.2, 5.0, 4.952941176470588)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:31.175023,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 58.59375)","(4.2, 5.0, 4.952941176470588)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:32.441719,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.2666666666666666)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 58.59375)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:33.486062,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.225)","(6.5, 19.5, 17.9)","(11.0, 17.5, 16.346153846153847)","(10.0, 20.0, 17.857142857142858)","(81.0, 60.0, 58.96551724137931)","(4.2, 5.0, 4.92)","(6.5, 8.8, 8.371428571428572)"
12-01-2023 16:36:34.608586,"(4.8, 5.7, 5.5)","(2.6, 3.3, 3.225)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 95.0, 75.625)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:35.631010,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.225)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 75.625)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:36.654526,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.225)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 75.625)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:37.780104,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.225)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 70.41666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:38.935912,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.28125)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 70.41666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:39.946604,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 70.41666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:40.993642,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.2624999999999997)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 70.41666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:41.946067,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.28125)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 70.41666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.5375)"
12-01-2023 16:36:42.894376,"(4.8, 5.7, 5.550000000000001)","(2.6, 3.3, 3.282)","(6.5, 19.5, 17.9)","(11.0, 17.5, 15.833333333333334)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 71.0)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:43.905289,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.282)","(6.5, 19.5, 17.75)","(11.0, 17.5, 15.576923076923077)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 71.0)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:44.887010,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.282)","(6.5, 19.5, 17.75)","(11.0, 17.5, 15.576923076923077)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 71.0)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:46.242044,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.26)","(6.5, 19.5, 17.75)","(11.0, 17.5, 15.576923076923077)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 75.66666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:47.481871,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.26)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 75.66666666666667)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:48.627588,"(4.8, 5.7, 5.6000000000000005)","(2.6, 3.3, 3.205263157894737)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 17.857142857142858)","(81.0, 85.0, 76.42857142857143)","(4.2, 5.0, 4.938461538461539)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:50.124899,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.245454545454545)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 18.928571428571427)","(81.0, 85.0, 71.25)","(4.2, 5.0, 4.980645161290322)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:51.386105,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.245454545454545)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 19.142857142857142)","(81.0, 80.0, 68.33333333333333)","(4.2, 5.0, 4.982857142857143)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:52.653932,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.2605263157894737)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 19.142857142857142)","(81.0, 80.0, 60.714285714285715)","(4.2, 5.0, 4.982857142857143)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:53.876978,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.75)","(11.0, 17.5, 16.029411764705884)","(10.0, 20.0, 19.142857142857142)","(81.0, 80.0, 67.14285714285714)","(4.2, 5.0, 4.97)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:54.939843,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.25, 3.2222222222222223)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.029411764705884)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 65.0)","(4.0, 5.0, 4.97)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:56.088993,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.21)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.029411764705884)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 65.0)","(4.0, 5.0, 4.941666666666666)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:57.211941,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.21)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.029411764705884)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 65.0)","(4.0, 5.0, 4.941666666666666)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:58.369153,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.1799999999999997)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.428571428571427)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 65.0)","(4.0, 5.0, 4.97)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:36:59.571989,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.1799999999999997)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.428571428571427)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 65.0)","(4.0, 5.0, 4.97)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:37:00.880494,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.2275862068965515)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.428571428571427)","(11.0, 20.0, 19.142857142857142)","(61.0, 80.0, 73.07692307692308)","(4.0, 5.0, 4.933333333333334)","(6.5, 8.8, 8.48421052631579)"
12-01-2023 16:37:02.139948,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.23)","(6.5, 19.5, 17.75)","(12.0, 17.5, 16.333333333333332)","(11.0, 20.0, 18.842105263157894)","(61.0, 80.0, 73.07692307692308)","(4.0, 5.0, 4.946153846153846)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:03.273626,"(4.8, 5.7, 5.526315789473684)","(2.6, 3.3, 3.2185714285714284)","(6.5, 19.5, 18.423076923076923)","(12.0, 17.5, 16.333333333333332)","(11.0, 20.0, 18.842105263157894)","(61.0, 80.0, 75.71428571428571)","(4.0, 5.0, 4.946153846153846)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:04.653538,"(4.8, 5.7, 5.526315789473684)","(2.6, 3.3, 3.220833333333333)","(6.5, 18.0, 17.583333333333332)","(12.0, 17.5, 16.36)","(11.0, 19.0, 18.444444444444443)","(61.0, 75.0, 70.45454545454545)","(4.0, 5.0, 4.85)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:05.781339,"(4.8, 5.7, 5.526315789473684)","(2.6, 3.3, 3.2458333333333336)","(6.5, 18.0, 17.375)","(12.0, 17.0, 16.36)","(11.0, 19.0, 18.285714285714285)","(61.0, 75.0, 70.45454545454545)","(4.0, 5.0, 4.892307692307692)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:06.953343,"(4.8, 5.7, 5.640000000000001)","(2.6, 3.3, 3.247826086956522)","(6.5, 18.0, 16.928571428571427)","(12.0, 17.0, 16.058823529411764)","(11.0, 19.0, 18.285714285714285)","(61.0, 75.0, 70.45454545454545)","(4.0, 5.0, 4.892307692307692)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:08.165366,"(4.8, 5.7, 5.653846153846154)","(2.6, 3.3, 3.247826086956522)","(6.5, 18.0, 16.928571428571427)","(12.0, 17.0, 16.058823529411764)","(11.0, 19.0, 18.444444444444443)","(61.0, 75.0, 70.45454545454545)","(4.0, 5.0, 4.825)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:09.372685,"(4.8, 5.7, 5.583333333333334)","(2.6, 3.3, 3.247826086956522)","(6.5, 18.0, 18.6875)","(12.0, 17.0, 15.878048780487806)","(11.0, 19.0, 18.333333333333332)","(61.0, 75.0, 70.55555555555556)","(4.0, 5.0, 4.825)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:10.634132,"(4.8, 5.7, 5.525)","(2.6, 3.3, 3.26)","(6.5, 19.0, 17.166666666666668)","(12.0, 17.0, 15.923076923076923)","(11.0, 19.0, 19.454545454545453)","(61.0, 75.0, 64.33333333333333)","(4.0, 5.0, 4.892307692307692)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:11.702384,"(4.8, 5.7, 5.49375)","(2.6, 3.3, 3.26)","(6.5, 19.5, 17.166666666666668)","(12.0, 17.0, 15.923076923076923)","(11.0, 22.0, 19.454545454545453)","(61.0, 75.0, 61.36363636363636)","(4.0, 5.0, 4.892307692307692)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:12.788836,"(4.8, 5.7, 5.49375)","(2.6, 3.3, 3.269230769230769)","(6.5, 18.0, 16.928571428571427)","(12.0, 17.0, 15.923076923076923)","(11.0, 20.0, 18.666666666666668)","(61.0, 65.0, 61.36363636363636)","(4.0, 5.0, 4.825)","(6.5, 8.8, 8.5)"
12-01-2023 16:37:13.845373,"(4.8, 5.7, 5.49375)","(2.6, 3.3, 3.28)","(6.5, 18.0, 17.375)","(12.0, 17.0, 15.923076923076923)","(11.0, 20.0, 18.666666666666668)","(61.0, 65.0, 61.36363636363636)","(4.0, 5.0, 4.825)","(6.5, 8.8, 8.5)"
