,Wonderwomen,Miss Langtry,Starsongari,Kenyan Wonder,Lianne,Shez Betty,Sassy Maneuver,Sunny Green
07-01-2023 12:09:56.231921,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.558333333333333)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.454545454545453)","(26.0, 30.0, 29.705882352941178)","(21.0, 55.0, 45.0)","(31.0, 110.0, 73.33333333333333)"
07-01-2023 12:09:57.491834,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.558333333333333)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.454545454545453)","(26.0, 30.0, 29.705882352941178)","(21.0, 55.0, 45.0)","(31.0, 110.0, 73.33333333333333)"
07-01-2023 12:09:58.717000,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.558333333333333)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.454545454545453)","(26.0, 30.0, 29.705882352941178)","(21.0, 55.0, 45.0)","(31.0, 110.0, 73.33333333333333)"
07-01-2023 12:10:00.002268,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.454545454545453)","(26.0, 30.0, 29.705882352941178)","(21.0, 55.0, 45.0)","(31.0, 110.0, 73.33333333333333)"
07-01-2023 12:10:01.230756,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.571428571428573)","(26.0, 30.0, 29.785714285714285)","(21.0, 55.0, 45.0)","(31.0, 110.0, 62.0)"
07-01-2023 12:10:02.437599,"(2.3, 2.7, 2.6550000000000002)","(8.0, 10.5, 10.273913043478261)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.571428571428573)","(26.0, 30.0, 29.785714285714285)","(21.0, 55.0, 45.0)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:03.752503,"(2.3, 2.72, 2.646666666666667)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.571428571428573)","(26.0, 30.0, 29.785714285714285)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:05.075390,"(2.3, 2.72, 2.665)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.571428571428573)","(26.0, 30.0, 30.952380952380953)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:06.342865,"(2.3, 2.72, 2.665)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 30.952380952380953)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:07.660399,"(2.3, 2.72, 2.665)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 31.142857142857142)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:08.936287,"(2.3, 2.7, 2.682857142857143)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 31.142857142857142)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:10.208460,"(2.3, 2.7, 2.682857142857143)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 31.142857142857142)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:11.431872,"(2.3, 2.7, 2.682857142857143)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.5598623853211007)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 29.555555555555557)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:12.739509,"(2.3, 2.7, 2.682857142857143)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 29.555555555555557)","(21.0, 55.0, 45.625)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:14.054889,"(2.3, 2.7, 2.682857142857143)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 29.555555555555557)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:15.351845,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(14.0, 24.0, 23.833333333333332)","(26.0, 34.0, 31.0)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:16.615517,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(14.0, 24.0, 25.142857142857142)","(26.0, 32.0, 31.0)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:17.874067,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.2, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(14.0, 26.0, 25.142857142857142)","(26.0, 32.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:19.118176,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:20.326115,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:21.453142,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.561025641025641)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:22.600552,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5641447368421053)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:23.841929,"(2.3, 2.7, 2.686666666666667)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:25.196007,"(2.3, 2.72, 2.677692307692308)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:26.535323,"(2.3, 2.72, 2.677692307692308)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:27.839418,"(2.3, 2.72, 2.677692307692308)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:29.076921,"(2.3, 2.72, 2.677692307692308)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.526315789473685)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:30.279744,"(2.3, 2.72, 2.677692307692308)","(8.0, 10.5, 9.766666666666667)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(26.0, 34.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 78.0)"
07-01-2023 12:10:31.380642,"(2.3, 2.72, 2.685217391304348)","(8.0, 10.0, 9.8)","(3.1, 3.6, 3.5699074074074075)","(5.5, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(21.0, 32.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:32.562054,"(2.3, 2.72, 2.685217391304348)","(7.5, 10.0, 9.8)","(3.2, 3.6, 3.5699074074074075)","(6.0, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(21.0, 32.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:33.795281,"(2.3, 2.72, 2.685217391304348)","(7.5, 10.0, 9.8)","(3.2, 3.6, 3.582089552238806)","(6.0, 8.4, 8.25)","(15.0, 26.0, 25.142857142857142)","(21.0, 32.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:35.007508,"(2.3, 2.72, 2.685217391304348)","(7.5, 10.0, 9.8)","(3.2, 3.6, 3.582089552238806)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(21.0, 32.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:36.150540,"(2.3, 2.74, 2.7233333333333336)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.582089552238806)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(21.0, 32.0, 29.75)","(21.0, 55.0, 44.166666666666664)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:37.267988,"(2.3, 2.76, 2.7190909090909092)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(21.0, 32.0, 29.75)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:38.377039,"(2.3, 2.76, 2.7119999999999997)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(21.0, 32.0, 29.75)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:39.564055,"(2.3, 2.76, 2.7119999999999997)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(21.0, 32.0, 29.75)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:40.824052,"(2.3, 2.76, 2.7119999999999997)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 26.0, 24.352941176470587)","(26.0, 32.0, 29.75)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:42.084495,"(2.35, 2.76, 2.7119999999999997)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 26.0, 23.57894736842105)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:43.300631,"(2.35, 2.74, 2.7147368421052636)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.586666666666667)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.57894736842105)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:44.511656,"(2.35, 2.74, 2.7147368421052636)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:45.721294,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:46.914402,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:48.091632,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:49.281248,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:50.379060,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:51.598761,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:52.793396,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:54.078938,"(2.35, 2.66, 2.6410169491525424)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:55.308160,"(2.35, 2.66, 2.6513178294573643)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:56.537383,"(2.35, 2.66, 2.6513178294573643)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:57.719824,"(2.35, 2.66, 2.65140625)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:10:58.935924,"(2.35, 2.66, 2.65140625)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:11:00.283032,"(2.35, 2.66, 2.65140625)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 30.0)","(21.0, 55.0, 45.25)","(31.0, 110.0, 88.0)"
07-01-2023 12:11:01.672563,"(2.35, 2.66, 2.6484883720930235)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 32.0, 29.105263157894736)","(21.0, 55.0, 45.25)","(31.0, 110.0, 78.0)"
07-01-2023 12:11:03.261133,"(2.35, 2.66, 2.6484883720930235)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 30.0, 29.105263157894736)","(21.0, 55.0, 45.25)","(31.0, 110.0, 78.0)"
07-01-2023 12:11:04.696448,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.0)","(26.0, 30.0, 29.105263157894736)","(21.0, 55.0, 45.25)","(31.0, 110.0, 78.0)"
07-01-2023 12:11:06.082595,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.0, 9.96)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 25.0, 22.90909090909091)","(26.0, 30.0, 27.2)","(21.0, 55.0, 53.3125)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:07.454146,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.0, 9.6)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 27.333333333333332)","(21.0, 55.0, 53.3125)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:08.783501,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 27.083333333333332)","(21.0, 55.0, 53.3125)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:10.069942,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.6, 3.583)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 55.0, 53.3125)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:11.384191,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.6, 3.5775)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 55.0, 63.64285714285714)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:12.627095,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.6, 3.5775)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 65.0, 53.5)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:13.847343,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.6, 3.62)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 70.0, 53.5)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:15.046385,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.7, 3.6153846153846154)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:16.211100,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.8, 3.6272727272727274)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:17.476439,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.75, 3.6272727272727274)","(6.0, 8.4, 8.25)","(15.0, 24.0, 22.666666666666668)","(26.0, 29.0, 26.675)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:18.691431,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.75, 3.6115384615384616)","(6.0, 8.4, 8.25)","(15.0, 24.0, 23.285714285714285)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:19.950285,"(2.35, 2.66, 2.649542483660131)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.8, 3.64)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.0)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:21.126163,"(2.35, 2.66, 2.6510606060606063)","(7.5, 10.5, 9.73846153846154)","(3.2, 3.8, 3.64)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.0)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 76.66666666666667)"
07-01-2023 12:11:22.289683,"(2.35, 2.66, 2.6562222222222225)","(7.5, 10.5, 10.284782608695652)","(3.2, 3.8, 3.6545454545454548)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 72.5)"
07-01-2023 12:11:23.516218,"(2.35, 2.66, 2.657094017094017)","(7.5, 10.5, 10.245652173913044)","(3.2, 3.8, 3.6545454545454548)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 110.0, 80.0)"
07-01-2023 12:11:24.828890,"(2.35, 2.66, 2.657094017094017)","(7.5, 10.5, 9.98)","(3.2, 3.8, 3.68125)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 51.142857142857146)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:26.118459,"(2.35, 2.74, 2.708)","(7.5, 10.5, 9.98)","(3.2, 3.8, 3.64)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 29.0, 26.34285714285714)","(21.0, 70.0, 50.833333333333336)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:27.357461,"(2.35, 2.74, 2.7161538461538464)","(7.5, 10.5, 10.078378378378378)","(3.2, 3.8, 3.64)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 29.0, 26.88888888888889)","(21.0, 65.0, 49.7)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:28.469804,"(2.35, 2.74, 2.7161538461538464)","(7.5, 10.0, 9.903030303030302)","(3.2, 3.8, 3.63)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.8)","(21.0, 65.0, 49.7)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:29.665943,"(2.35, 2.74, 2.7161538461538464)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.6375)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.2)","(21.0, 65.0, 54.8)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:31.000953,"(2.35, 2.74, 2.7176315789473686)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.6375)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.2)","(21.0, 65.0, 54.8)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:32.329498,"(2.35, 2.72, 2.7109302325581397)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.6808510638297873)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.2)","(21.0, 65.0, 54.8)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:33.542866,"(2.35, 2.66, 2.655047619047619)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.669767441860465)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.2)","(21.0, 65.0, 54.8)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:34.787000,"(2.35, 2.72, 2.6960330578512397)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.669767441860465)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.4)","(21.0, 65.0, 57.0)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:36.067244,"(2.35, 2.72, 2.6960330578512397)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.7111111111111112)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.4)","(21.0, 60.0, 54.0)","(31.0, 100.0, 80.0)"
07-01-2023 12:11:37.376471,"(2.35, 2.72, 2.6894736842105265)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.696774193548387)","(6.0, 8.4, 8.25)","(15.0, 25.0, 23.285714285714285)","(26.0, 28.0, 26.4)","(21.0, 60.0, 54.0)","(31.0, 100.0, 65.71428571428571)"
07-01-2023 12:11:38.642380,"(2.35, 2.72, 2.7151219512195124)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.8, 3.7290697674418603)","(6.0, 8.4, 8.25)","(15.0, 25.0, 24.57142857142857)","(26.0, 28.0, 26.4)","(21.0, 60.0, 54.0)","(31.0, 100.0, 65.71428571428571)"
07-01-2023 12:11:39.996585,"(2.35, 2.72, 2.7106976744186047)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.75, 3.7290697674418603)","(6.0, 8.4, 8.25)","(15.0, 25.0, 25.714285714285715)","(26.0, 28.0, 26.4)","(21.0, 60.0, 49.714285714285715)","(31.0, 100.0, 65.71428571428571)"
07-01-2023 12:11:41.376842,"(2.35, 2.72, 2.677777777777778)","(7.5, 10.0, 9.844444444444445)","(3.2, 3.75, 3.710493827160494)","(6.0, 8.4, 8.25)","(15.0, 28.0, 26.333333333333332)","(26.0, 28.0, 26.4)","(21.0, 60.0, 50.333333333333336)","(31.0, 100.0, 71.66666666666667)"
