,Poppy Bluey,Tralee Revenge,Johns Call,Telford,Willina Girl,Mulberry Man
04-01-2023 14:37:40.287217,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.58, 1.5507142857142857)","(11.0, 19.5, 17.0)","(4.2, 6.8, 6.133333333333333)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 26.0)"
04-01-2023 14:37:41.301675,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.5507142857142857)","(11.0, 19.5, 17.96153846153846)","(4.2, 6.8, 6.58125)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 30.285714285714285)"
04-01-2023 14:37:42.345320,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.5265217391304349)","(11.0, 19.5, 17.96153846153846)","(4.2, 6.8, 6.1625)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 30.285714285714285)"
04-01-2023 14:37:43.303900,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 17.392857142857142)","(4.2, 6.6, 6.1625)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 30.285714285714285)"
04-01-2023 14:37:44.266854,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 16.954545454545453)","(4.2, 6.6, 6.35)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 30.285714285714285)"
04-01-2023 14:37:45.325313,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 16.3)","(4.2, 6.6, 6.25)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 30.285714285714285)"
04-01-2023 14:37:46.254906,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 16.3)","(4.2, 6.6, 6.25)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 22.5)"
04-01-2023 14:37:47.189318,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 16.3)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 23.4)"
04-01-2023 14:37:48.145104,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 19.0, 16.3)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 23.4)"
04-01-2023 14:37:49.174211,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.5265217391304349)","(11.0, 19.0, 17.2)","(4.2, 6.6, 6.2214285714285715)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:50.159885,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:51.182341,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:52.091109,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:53.175426,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:54.177594,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:55.128087,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:56.132380,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.4, 6.15)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:56.989282,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 24.0, 16.5)","(4.2, 6.8, 6.4625)","(41.0, 95.0, 62.33333333333333)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:57.907746,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 17.666666666666668)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 61.0)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:58.856291,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 16.6)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 61.0)","(15.0, 36.0, 29.0)"
04-01-2023 14:37:59.855896,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 16.6)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 61.0)","(15.0, 36.0, 29.0)"
04-01-2023 14:38:00.846243,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 15.5)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.41176470588235)"
04-01-2023 14:38:01.803575,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 15.5)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:02.755662,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.538)","(11.0, 23.0, 15.5)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:03.715639,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.5178260869565217)","(11.0, 23.0, 15.5)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:04.586646,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 22.0, 16.166666666666668)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:05.568235,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 17.0)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:06.416617,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 17.0)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 28.53333333333333)"
04-01-2023 14:38:07.347259,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 17.0)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:08.226708,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 15.545454545454545)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:09.153313,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 15.545454545454545)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:10.130975,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 21.0, 15.545454545454545)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:11.034679,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.5347058823529411)","(11.0, 21.0, 15.545454545454545)","(4.2, 6.4, 6.15)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:11.941560,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.57, 1.53)","(11.0, 20.0, 18.035714285714285)","(4.2, 6.6, 6.35)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:12.794070,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.548888888888889)","(11.0, 20.0, 18.035714285714285)","(4.2, 6.6, 6.1692307692307695)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:13.676999,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5341379310344827)","(11.0, 20.0, 16.5625)","(4.2, 6.6, 6.25)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:14.987919,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5341379310344827)","(11.0, 20.0, 16.5625)","(4.2, 6.6, 6.25)","(41.0, 95.0, 82.25)","(15.0, 36.0, 29.53846153846154)"
04-01-2023 14:38:16.074728,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5341379310344827)","(11.0, 20.0, 16.5625)","(4.2, 6.6, 6.35)","(41.0, 95.0, 70.5)","(15.0, 36.0, 24.625)"
04-01-2023 14:38:17.114571,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.53)","(11.0, 20.0, 15.416666666666666)","(4.2, 6.6, 6.35)","(41.0, 95.0, 70.5)","(15.0, 36.0, 24.625)"
04-01-2023 14:38:18.027821,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 20.0, 15.76923076923077)","(4.2, 6.6, 6.281818181818182)","(41.0, 95.0, 70.5)","(15.0, 36.0, 24.625)"
04-01-2023 14:38:18.882907,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 20.0, 16.25)","(4.2, 6.8, 6.5)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:19.856512,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 16.142857142857142)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:20.852431,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 16.142857142857142)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:21.730090,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 16.142857142857142)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:22.598314,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 15.727272727272727)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:23.435773,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.528918918918919)","(11.0, 19.0, 15.727272727272727)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:24.353086,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 15.727272727272727)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:25.287404,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 15.727272727272727)","(4.2, 6.6, 6.696153846153846)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:26.223460,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 19.0, 16.333333333333332)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:27.172084,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 18.5, 16.0)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:28.054055,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 18.5, 16.0)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:28.942973,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 18.5, 16.0)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:29.881685,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5271428571428571)","(11.0, 18.5, 16.0)","(4.2, 6.6, 6.475)","(41.0, 95.0, 70.5)","(15.0, 36.0, 29.933333333333334)"
04-01-2023 14:38:30.886986,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.506923076923077)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.6, 6.475)","(41.0, 95.0, 57.0)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:31.796328,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.6, 6.475)","(41.0, 95.0, 57.0)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:32.727485,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 18.5, 16.68181818181818)","(4.2, 6.6, 6.475)","(41.0, 95.0, 57.0)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:33.614575,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 22.0, 18.59090909090909)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:34.503172,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 22.0, 19.5)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:35.429230,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 22.0, 19.5)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:36.285862,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 22.0, 19.5)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:37.184380,"(5.0, 16.0, 15.285714285714286)","(1.55, 1.56, 1.5189285714285714)","(11.0, 22.0, 19.5)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:38.058620,"(5.0, 16.5, 15.642857142857142)","(1.55, 1.56, 1.506923076923077)","(11.0, 21.0, 19.916666666666664)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:38.932260,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5189285714285714)","(11.0, 21.0, 19.916666666666664)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:39.789847,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5189285714285714)","(11.0, 21.0, 17.75)","(4.2, 6.6, 6.475)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:40.785697,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5225)","(11.0, 20.0, 18.166666666666668)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:41.749490,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5204166666666667)","(11.0, 20.0, 18.166666666666668)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:42.820167,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5204166666666667)","(11.0, 20.0, 18.166666666666668)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:43.778372,"(5.0, 16.0, 14.75)","(1.55, 1.56, 1.5204166666666667)","(11.0, 20.0, 17.25)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:44.622336,"(5.0, 16.0, 14.541666666666666)","(1.55, 1.56, 1.5225)","(11.0, 20.0, 17.25)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:45.530478,"(5.0, 16.0, 14.541666666666666)","(1.55, 1.56, 1.51)","(11.0, 20.0, 17.25)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 78.71428571428571)","(15.0, 36.0, 29.5)"
04-01-2023 14:38:46.418762,"(5.0, 16.0, 14.541666666666666)","(1.55, 1.56, 1.5225)","(11.0, 20.0, 15.833333333333334)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 67.5)","(15.0, 36.0, 25.5)"
04-01-2023 14:38:47.363697,"(5.0, 16.5, 14.75)","(1.55, 1.56, 1.5225)","(11.0, 20.0, 16.25)","(4.2, 6.8, 6.639285714285714)","(41.0, 95.0, 79.28571428571428)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:48.337502,"(5.0, 16.5, 14.75)","(1.55, 1.56, 1.5225)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:49.273689,"(5.0, 16.5, 14.75)","(1.55, 1.56, 1.5225)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:50.164575,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.5225)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:51.101471,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.5225)","(11.0, 19.0, 16.142857142857142)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:51.964856,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.5225)","(11.0, 19.0, 15.727272727272727)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:52.889027,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.51)","(11.0, 19.0, 15.727272727272727)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:53.774132,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.51)","(11.0, 19.0, 15.727272727272727)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:54.724931,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.51)","(11.0, 19.0, 16.333333333333332)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:55.783459,"(5.0, 16.5, 14.653846153846153)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:56.797458,"(5.0, 16.0, 14.392857142857142)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:57.755428,"(5.0, 16.0, 13.954545454545455)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:58.858137,"(5.0, 16.0, 13.954545454545455)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:38:59.852266,"(5.0, 16.0, 13.954545454545455)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:39:00.763827,"(5.0, 16.0, 14.392857142857142)","(1.55, 1.56, 1.5225)","(11.0, 18.5, 16.0)","(4.2, 7.0, 6.803571428571429)","(41.0, 95.0, 84.0)","(15.0, 36.0, 30.0)"
04-01-2023 14:39:01.686181,"(5.0, 16.0, 14.59375)","(1.55, 1.56, 1.5078260869565216)","(11.0, 18.5, 16.357142857142858)","(4.2, 7.0, 6.833333333333334)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:02.668967,"(5.0, 16.0, 15.035714285714286)","(1.55, 1.56, 1.52)","(11.0, 19.0, 17.18181818181818)","(4.2, 6.4, 6.324242424242424)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:03.714272,"(5.0, 16.0, 15.15625)","(1.55, 1.56, 1.52)","(11.0, 18.5, 16.90909090909091)","(4.2, 6.4, 6.324242424242424)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:04.734539,"(5.0, 16.0, 15.2)","(1.55, 1.56, 1.52)","(11.0, 18.5, 17.40625)","(4.2, 6.4, 6.324242424242424)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:05.654022,"(5.0, 16.0, 15.2)","(1.55, 1.55, 1.52)","(11.0, 18.5, 17.40625)","(4.2, 6.4, 6.324242424242424)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:06.622799,"(5.0, 16.0, 15.2)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.5, 17.40625)","(4.2, 6.4, 6.324242424242424)","(41.0, 95.0, 81.25)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:07.595596,"(5.0, 16.0, 15.2)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.5, 17.40625)","(4.2, 6.4, 6.651219512195122)","(41.0, 95.0, 81.25)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:08.484131,"(5.0, 16.0, 13.333333333333334)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.5, 17.40625)","(4.2, 7.0, 6.651219512195122)","(41.0, 95.0, 81.25)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:09.517665,"(5.0, 16.0, 14.352941176470589)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.5, 17.566666666666666)","(4.2, 7.0, 7.074193548387097)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:10.494183,"(5.0, 16.0, 14.0)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.5, 17.566666666666666)","(4.2, 7.2, 7.074193548387097)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:11.407529,"(5.0, 16.0, 14.933333333333334)","(1.55, 1.55, 1.5164516129032257)","(11.0, 24.0, 21.75)","(4.2, 7.0, 6.666666666666667)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:12.373397,"(5.0, 16.0, 14.933333333333334)","(1.55, 1.55, 1.5164516129032257)","(11.0, 23.0, 21.0)","(4.2, 7.0, 6.384615384615385)","(41.0, 95.0, 73.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:13.333415,"(5.0, 16.0, 14.933333333333334)","(1.55, 1.55, 1.5164516129032257)","(11.0, 22.0, 20.0)","(4.2, 7.0, 6.578947368421053)","(41.0, 95.0, 75.0)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:14.343618,"(5.0, 16.0, 15.0)","(1.55, 1.55, 1.5164516129032257)","(11.0, 22.0, 18.75)","(4.2, 7.0, 6.771428571428571)","(41.0, 95.0, 82.77777777777777)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:15.302986,"(5.0, 16.0, 15.0)","(1.55, 1.55, 1.5164516129032257)","(11.0, 21.0, 20.294117647058826)","(4.2, 7.0, 6.783783783783784)","(41.0, 95.0, 82.77777777777777)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:16.335913,"(5.0, 16.5, 15.333333333333334)","(1.55, 1.55, 1.5164516129032257)","(11.0, 21.0, 20.294117647058826)","(4.2, 7.0, 6.781818181818182)","(41.0, 95.0, 68.5)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:17.522081,"(5.0, 16.5, 14.3125)","(1.55, 1.55, 1.5164516129032257)","(11.0, 21.0, 17.77777777777778)","(4.2, 7.0, 6.425)","(41.0, 95.0, 59.66666666666667)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:18.535912,"(5.0, 16.5, 14.3125)","(1.55, 1.55, 1.5164516129032257)","(11.0, 20.0, 17.77777777777778)","(4.2, 6.8, 6.425)","(41.0, 95.0, 59.66666666666667)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:19.583354,"(5.0, 16.5, 14.3125)","(1.55, 1.55, 1.5164516129032257)","(11.0, 20.0, 16.8)","(4.2, 6.8, 6.425)","(41.0, 95.0, 72.28571428571428)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:20.539606,"(5.0, 16.5, 15.5)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.0, 17.03846153846154)","(4.2, 6.4, 6.361538461538462)","(41.0, 95.0, 72.28571428571428)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:21.492996,"(5.0, 16.5, 15.5)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.0, 17.03846153846154)","(4.2, 6.4, 6.361538461538462)","(41.0, 95.0, 72.28571428571428)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:22.404108,"(5.0, 16.5, 15.5)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.0, 17.03846153846154)","(4.2, 6.4, 6.361538461538462)","(41.0, 95.0, 65.85714285714286)","(15.0, 36.0, 30.857142857142858)"
04-01-2023 14:39:23.369767,"(5.0, 16.5, 15.916666666666666)","(1.55, 1.55, 1.5164516129032257)","(11.0, 18.0, 16.61111111111111)","(4.2, 6.4, 6.361538461538462)","(41.0, 60.0, 55.2)","(15.0, 36.0, 28.0)"
