,Zipping Newman,Contralto,Beware Bob,Lady Wendy Hook,Hard On Me,Berdeen
12-01-2023 17:25:12.409012,"(2.6, 3.1, 2.873333333333333)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:13.470938,"(2.6, 3.1, 2.873333333333333)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:14.343683,"(2.6, 3.1, 2.957777777777778)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:15.345830,"(2.6, 3.1, 2.9)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:16.629112,"(2.6, 3.1, 2.9)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:17.572624,"(2.6, 3.1, 2.9)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:18.498631,"(2.6, 3.1, 2.9)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:19.492805,"(2.6, 3.1, 2.9)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:20.393631,"(2.6, 3.1, 2.993333333333333)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:21.273108,"(2.6, 3.1, 2.993333333333333)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:22.264179,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:23.329165,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:24.360054,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:25.461270,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:26.497724,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:27.475468,"(2.6, 3.1, 2.924)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:28.387901,"(2.6, 3.1, 3.06)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:29.306366,"(2.6, 3.1, 3.06)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:30.291159,"(2.6, 3.1, 3.06)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:31.295265,"(2.6, 3.1, 3.06)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:32.378667,"(2.6, 3.1, 3.06)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:33.302631,"(2.6, 3.1, 3.0533333333333332)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:34.342953,"(2.6, 3.1, 3.0917808219178085)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:35.401451,"(2.6, 3.05, 2.9375)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:36.430291,"(2.6, 3.05, 2.9375)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:37.486910,"(2.6, 3.05, 2.9375)","(11.0, 26.0, 22.75)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:38.443208,"(2.6, 3.05, 2.9375)","(11.0, 26.0, 19.0)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:39.318193,"(2.6, 3.05, 2.9375)","(11.0, 25.0, 23.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.75)"
12-01-2023 17:25:40.411084,"(2.6, 3.05, 2.9375)","(11.0, 25.0, 21.0)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 5.066666666666666)","(7.5, 14.5, 13.125)"
12-01-2023 17:25:41.473145,"(2.6, 3.05, 2.9375)","(11.0, 25.0, 21.0)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.2, 4.888888888888889)","(7.5, 15.0, 13.125)"
12-01-2023 17:25:42.539947,"(2.6, 3.05, 3.03)","(11.0, 25.0, 21.0)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.888888888888889)","(7.5, 15.0, 13.461538461538462)"
12-01-2023 17:25:43.740522,"(2.6, 3.05, 3.03)","(11.0, 25.0, 23.42857142857143)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.615384615384615)","(7.5, 14.5, 13.461538461538462)"
12-01-2023 17:25:44.874656,"(2.6, 3.05, 3.03)","(11.0, 25.0, 23.57142857142857)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.615384615384615)","(7.5, 14.5, 13.461538461538462)"
12-01-2023 17:25:45.996479,"(2.6, 3.05, 3.03)","(11.0, 25.0, 23.57142857142857)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.615384615384615)","(7.5, 14.5, 13.461538461538462)"
12-01-2023 17:25:47.169218,"(2.6, 3.05, 3.03)","(11.0, 25.0, 23.57142857142857)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.461538461538462)"
12-01-2023 17:25:48.220691,"(2.6, 3.05, 3.043150684931507)","(11.0, 25.0, 23.57142857142857)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.461538461538462)"
12-01-2023 17:25:49.285141,"(2.6, 3.1, 2.932)","(11.0, 26.0, 24.42857142857143)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:50.430659,"(2.6, 3.1, 2.932)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:51.486417,"(2.6, 3.1, 2.956)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:52.484266,"(2.6, 3.1, 2.956)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:53.508007,"(2.6, 3.1, 2.956)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:54.463074,"(2.6, 3.1, 2.956)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:55.473861,"(2.6, 3.1, 3.028)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:56.557065,"(2.6, 3.1, 3.028)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.444444444444445)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:57.528678,"(2.6, 3.1, 3.028)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.421052631578947)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:58.531828,"(2.6, 3.1, 3.056)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.421052631578947)","(7.5, 14.5, 13.0)"
12-01-2023 17:25:59.570940,"(2.6, 3.1, 2.98)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 5.0, 4.199999999999999)","(7.5, 14.5, 13.0)"
12-01-2023 17:26:00.676196,"(2.6, 3.1, 2.98)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.2384615384615385)","(7.5, 14.5, 13.833333333333332)"
12-01-2023 17:26:01.690537,"(2.6, 3.1, 2.98)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.2384615384615385)","(7.5, 14.5, 13.833333333333332)"
12-01-2023 17:26:02.686775,"(2.6, 3.1, 2.993333333333333)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.2384615384615385)","(7.5, 14.5, 13.833333333333332)"
12-01-2023 17:26:03.712934,"(2.6, 3.1, 2.993333333333333)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.2384615384615385)","(7.5, 14.5, 13.833333333333332)"
12-01-2023 17:26:04.639882,"(2.6, 3.1, 2.993333333333333)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.2384615384615385)","(7.5, 14.5, 13.833333333333332)"
12-01-2023 17:26:05.667709,"(2.6, 3.1, 2.993333333333333)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.9, 5.15)","(8.0, 13.5, 11.15)","(3.5, 4.7, 4.154545454545454)","(7.5, 14.5, 14.326086956521738)"
12-01-2023 17:26:06.774912,"(2.6, 3.1, 3.0166666666666666)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.7, 5.050000000000001)","(8.0, 13.5, 10.366666666666667)","(3.5, 4.7, 4.133333333333333)","(7.5, 14.5, 14.333333333333332)"
12-01-2023 17:26:07.794239,"(2.6, 3.1, 2.9714285714285715)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.8, 5.1)","(8.0, 13.5, 10.366666666666667)","(3.5, 4.6, 4.04)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:08.836691,"(2.6, 3.1, 2.9714285714285715)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.7, 5.050000000000001)","(8.0, 13.5, 9.4)","(3.5, 4.6, 4.03)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:09.807048,"(2.6, 3.1, 3.037777777777778)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.7, 5.050000000000001)","(8.0, 13.0, 9.4)","(3.5, 4.6, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:10.774954,"(2.6, 3.1, 3.06)","(11.0, 27.0, 25.285714285714285)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 10.65)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:11.795043,"(2.6, 3.1, 3.06)","(11.0, 27.0, 25.5625)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 11.916666666666668)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:12.910834,"(2.6, 3.1, 3.06)","(11.0, 27.0, 25.42857142857143)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 10.85)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:13.864549,"(2.6, 3.1, 3.06)","(11.0, 27.0, 25.42857142857143)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 10.299999999999999)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:14.797628,"(2.6, 3.1, 3.06)","(11.0, 26.0, 24.57142857142857)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 11.5)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:15.860390,"(2.6, 3.1, 3.06)","(11.0, 26.0, 24.57142857142857)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.5, 10.875)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:16.933168,"(2.6, 3.1, 3.065714285714286)","(11.0, 25.0, 22.75)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:17.977158,"(2.6, 3.1, 3.065714285714286)","(11.0, 25.0, 23.0)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 11.257142857142858)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:18.947207,"(2.6, 3.1, 3.065714285714286)","(11.0, 25.0, 23.4)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 11.257142857142858)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:19.863971,"(2.6, 3.1, 3.065714285714286)","(11.0, 25.0, 19.90909090909091)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:20.912185,"(2.6, 3.1, 3.065714285714286)","(11.0, 24.0, 23.22222222222222)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:22.024250,"(2.6, 3.1, 3.065714285714286)","(11.0, 24.0, 23.22222222222222)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:22.973555,"(2.6, 3.1, 2.953333333333333)","(11.0, 23.0, 22.333333333333332)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:23.882275,"(2.6, 3.1, 2.953333333333333)","(11.0, 23.0, 22.333333333333332)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:24.889304,"(2.6, 3.1, 3.06)","(11.0, 23.0, 21.444444444444443)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:25.923707,"(2.6, 3.1, 3.06)","(11.0, 22.0, 21.444444444444443)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:26.945868,"(2.6, 3.1, 3.06)","(11.0, 22.0, 21.444444444444443)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:27.957333,"(2.6, 3.1, 3.06)","(11.0, 22.0, 18.904761904761905)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:28.973113,"(2.6, 3.1, 3.06)","(11.0, 21.0, 20.555555555555557)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 12.75)"
12-01-2023 17:26:29.995804,"(2.6, 3.1, 3.06)","(11.0, 21.0, 20.555555555555557)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:30.951025,"(2.6, 3.1, 3.0625)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:31.958014,"(2.6, 3.1, 3.0625)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:32.947503,"(2.6, 3.1, 3.0714285714285716)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:34.007486,"(2.6, 3.1, 3.0714285714285716)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:34.953397,"(2.6, 3.1, 3.0714285714285716)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:35.921990,"(2.6, 3.1, 3.0714285714285716)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.7)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.5)"
12-01-2023 17:26:37.006192,"(2.6, 3.1, 3.0714285714285716)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 10.142857142857142)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.26923076923077)"
12-01-2023 17:26:38.069927,"(2.6, 3.1, 3.055)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:39.010504,"(2.6, 3.1, 3.065714285714286)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:39.939126,"(2.6, 3.1, 3.065714285714286)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:40.999267,"(2.6, 3.1, 3.065714285714286)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.616666666666667)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.25)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:42.050251,"(2.6, 3.1, 3.065714285714286)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.544444444444445)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.071428571428571)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:43.050158,"(2.6, 3.1, 3.065714285714286)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.476470588235294)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.041666666666667)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:44.015346,"(2.6, 3.1, 2.99)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.476470588235294)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.041666666666667)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:44.984408,"(2.6, 3.1, 3.068)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.476470588235294)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.015151515151516)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:46.050787,"(2.6, 3.1, 3.0542857142857143)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.426)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.015151515151516)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:47.109951,"(2.6, 3.1, 3.0542857142857143)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.7, 4.426)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.015151515151516)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:48.110142,"(2.6, 3.1, 3.0542857142857143)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.015151515151516)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:49.011072,"(2.6, 3.1, 3.0542857142857143)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.5, 4.015151515151516)","(7.5, 14.5, 11.25)"
12-01-2023 17:26:50.054898,"(2.6, 3.1, 3.0542857142857143)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.4, 4.0285714285714285)","(7.5, 14.5, 12.25)"
12-01-2023 17:26:51.058586,"(2.6, 3.1, 2.953333333333333)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.4, 4.011764705882353)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:52.034139,"(2.6, 3.1, 3.056)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:53.000208,"(2.6, 3.1, 2.95)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.616666666666667)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:53.999238,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:55.061133,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:56.107440,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:57.181952,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:58.252565,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:26:59.245879,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.0125)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:00.345519,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.4, 4.03)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:01.480492,"(2.6, 3.1, 2.98)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.0)","(8.0, 12.0, 9.608)","(3.5, 4.3, 3.94)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:02.497438,"(2.6, 3.1, 2.966666666666667)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.47)","(8.0, 12.0, 9.608)","(3.5, 4.3, 3.94)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:03.451871,"(2.6, 3.1, 2.966666666666667)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.47)","(8.0, 12.0, 9.608)","(3.5, 4.3, 3.94)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:04.495207,"(2.6, 3.1, 3.0)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.47)","(8.0, 12.0, 9.608)","(3.5, 4.3, 3.94)","(7.5, 13.5, 12.25)"
12-01-2023 17:27:05.584007,"(2.6, 3.1, 3.0)","(11.0, 21.0, 18.523809523809526)","(4.0, 5.6, 5.49090909090909)","(8.0, 12.0, 9.608)","(3.5, 4.3, 3.9153846153846152)","(7.5, 13.5, 12.25)"
