,Drink Ciders,Avas Boy,Bonnie Rico,Shian Pixie,Royal Look,Spring Rowan,Outback Gold,Spring Betty
06-01-2023 17:09:03.606871,"(6.5, 12.5, 12.158333333333333)","(8.5, 15.0, 12.5625)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.353846153846154)","(4.4, 4.8, 4.6)","(13.0, 27.0, 21.333333333333332)","(9.0, 22.0, 19.833333333333332)"
06-01-2023 17:09:04.833731,"(6.5, 12.5, 12.158333333333333)","(8.5, 15.0, 12.5625)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.444444444444443)","(9.0, 22.0, 20.666666666666664)"
06-01-2023 17:09:06.019025,"(6.5, 12.5, 12.158333333333333)","(8.5, 15.0, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.444444444444443)","(9.0, 22.0, 20.625)"
06-01-2023 17:09:07.306369,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.444444444444443)","(9.0, 22.0, 21.541666666666664)"
06-01-2023 17:09:08.542702,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.444444444444443)","(9.0, 22.0, 21.541666666666664)"
06-01-2023 17:09:10.075368,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.5625)","(9.0, 22.0, 22.717391304347824)"
06-01-2023 17:09:11.956882,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.5625)","(9.0, 23.0, 22.717391304347824)"
06-01-2023 17:09:13.510796,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.633333333333333)","(6.0, 9.0, 8.65)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.5625)","(9.0, 23.0, 22.717391304347824)"
06-01-2023 17:09:15.143106,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.4)","(6.0, 9.0, 8.475)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.5625)","(9.0, 23.0, 22.740000000000002)"
06-01-2023 17:09:16.566582,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.8, 4.066666666666666)","(6.0, 9.0, 8.618181818181819)","(4.4, 4.8, 4.6)","(13.0, 27.0, 19.5625)","(9.0, 23.0, 22.740000000000002)"
06-01-2023 17:09:17.885694,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.6, 4.033333333333333)","(6.0, 8.8, 8.618181818181819)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.736842105263158)","(9.0, 23.0, 22.740000000000002)"
06-01-2023 17:09:19.230391,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.1)","(6.0, 8.8, 8.55)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.77777777777778)","(9.0, 23.0, 22.5)"
06-01-2023 17:09:20.494127,"(6.5, 12.5, 12.158333333333333)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.4, 4.1)","(6.0, 8.8, 8.22857142857143)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.77777777777778)","(9.0, 24.0, 22.5)"
06-01-2023 17:09:21.685722,"(6.5, 13.0, 12.616666666666667)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.4, 4.15)","(6.0, 8.8, 8.22857142857143)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 22.5)"
06-01-2023 17:09:22.957372,"(6.5, 13.0, 12.616666666666667)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.033333333333333)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 19.333333333333332)"
06-01-2023 17:09:24.266225,"(6.5, 13.0, 12.616666666666667)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.1)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 20.75)"
06-01-2023 17:09:25.648080,"(6.5, 13.0, 12.616666666666667)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.4, 4.1)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 20.75)"
06-01-2023 17:09:26.987316,"(6.5, 13.0, 12.616666666666667)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.050000000000001)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 22.555555555555557)"
06-01-2023 17:09:28.332178,"(6.5, 13.0, 12.75)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.4, 4.050000000000001)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 18.857142857142858)"
06-01-2023 17:09:29.633314,"(6.5, 13.0, 12.75)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.1)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 19.2)"
06-01-2023 17:09:30.898440,"(6.5, 13.0, 12.75)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.5, 4.1)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 19.5)"
06-01-2023 17:09:32.142123,"(6.5, 13.0, 12.75)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.3, 3.9)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 19.5)"
06-01-2023 17:09:33.435025,"(6.5, 13.0, 12.75)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.3, 3.7666666666666666)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 19.5)"
06-01-2023 17:09:35.302229,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.1, 3.8000000000000003)","(6.0, 8.8, 8.1)","(4.4, 4.8, 4.6)","(13.0, 27.0, 20.0)","(9.0, 24.0, 22.5)"
06-01-2023 17:09:36.987570,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 3.8000000000000003)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.74)","(13.0, 27.0, 23.0)","(9.0, 24.0, 20.25)"
06-01-2023 17:09:38.324633,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 3.8000000000000003)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.74)","(13.0, 25.0, 23.0)","(9.0, 24.0, 20.25)"
06-01-2023 17:09:39.717599,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.779999999999999)","(13.0, 25.0, 19.75)","(9.0, 24.0, 22.5)"
06-01-2023 17:09:41.001401,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 22.88888888888889)"
06-01-2023 17:09:42.318582,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:43.618147,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:44.904475,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:46.205452,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:47.634636,"(6.5, 13.0, 12.75)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.261538461538462)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:49.119368,"(6.5, 13.0, 11.875)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.8, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:50.632134,"(6.5, 13.0, 11.7)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.314285714285715)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:52.382986,"(6.5, 13.0, 11.311111111111112)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.4, 8.314285714285715)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:54.293104,"(6.5, 13.0, 11.311111111111112)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.4, 8.314285714285715)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:56.679326,"(6.5, 13.0, 10.826086956521738)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:58.088004,"(6.5, 13.0, 10.826086956521738)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:09:59.420807,"(6.5, 13.0, 10.826086956521738)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:00.735383,"(6.5, 13.0, 10.826086956521738)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:02.054123,"(6.5, 13.0, 10.826086956521738)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:03.397717,"(6.5, 13.0, 10.560975609756097)","(8.5, 13.5, 13.25)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.066666666666666)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.55)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:04.755883,"(6.5, 12.5, 11.4)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.2, 3.8000000000000003)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:06.142385,"(6.5, 12.5, 11.4)","(8.5, 14.0, 11.666666666666666)","(5.5, 7.4, 6.7)","(3.7, 4.2, 3.8000000000000003)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:07.478786,"(6.5, 12.5, 11.84)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 3.8000000000000003)","(6.0, 8.6, 8.28)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:08.804085,"(6.5, 12.0, 11.44)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.6, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:10.081611,"(6.5, 12.0, 11.44)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.4, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:11.428306,"(6.5, 11.5, 10.9)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.4, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:12.819565,"(6.5, 11.5, 10.9)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.4, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:14.163022,"(6.5, 11.5, 10.9)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.4, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:15.536330,"(6.5, 11.5, 10.9)","(8.5, 14.0, 11.632352941176471)","(5.5, 7.4, 6.7)","(3.7, 4.2, 4.0625)","(6.0, 8.4, 8.127272727272727)","(4.4, 4.8, 4.3625)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:17.186944,"(6.5, 11.5, 10.975)","(8.5, 14.0, 11.948275862068966)","(5.5, 7.4, 7.15)","(3.7, 4.2, 3.65)","(6.0, 8.4, 8.066666666666666)","(4.4, 4.8, 4.557142857142857)","(13.0, 25.0, 19.75)","(9.0, 24.0, 23.523809523809526)"
06-01-2023 17:10:18.609407,"(6.5, 11.5, 10.925)","(8.5, 14.0, 11.948275862068966)","(5.5, 7.4, 7.15)","(3.7, 4.0, 3.692857142857143)","(6.0, 8.4, 8.092307692307692)","(4.4, 4.9, 5.1)","(13.0, 25.0, 20.058823529411764)","(9.0, 24.0, 23.59090909090909)"
06-01-2023 17:10:19.962997,"(6.5, 11.5, 11.15)","(8.5, 14.0, 11.15)","(5.5, 7.4, 7.15)","(3.7, 3.95, 3.692857142857143)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.3, 4.983333333333333)","(13.0, 25.0, 20.058823529411764)","(9.0, 24.0, 22.0)"
06-01-2023 17:10:21.263490,"(6.5, 11.5, 11.15)","(8.5, 14.0, 11.15)","(5.5, 7.4, 7.15)","(3.7, 3.95, 3.692857142857143)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.4, 4.95625)","(13.0, 25.0, 20.058823529411764)","(9.0, 24.0, 25.647058823529413)"
06-01-2023 17:10:22.631063,"(6.5, 11.5, 11.15)","(8.5, 14.0, 11.15)","(5.5, 7.4, 7.15)","(3.7, 3.95, 3.692857142857143)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.3, 4.95625)","(13.0, 25.0, 20.058823529411764)","(9.0, 26.0, 22.714285714285715)"
06-01-2023 17:10:23.997840,"(6.5, 11.5, 9.952631578947368)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.95, 3.7625)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.3, 4.8875)","(13.0, 25.0, 20.058823529411764)","(9.0, 27.0, 22.833333333333332)"
06-01-2023 17:10:25.358298,"(6.5, 11.5, 10.272222222222222)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.058823529411764)","(9.0, 27.0, 23.25)"
06-01-2023 17:10:26.627211,"(6.5, 11.5, 10.272222222222222)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.4, 7.955555555555556)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.058823529411764)","(9.0, 27.0, 27.333333333333332)"
06-01-2023 17:10:27.902490,"(6.5, 11.5, 9.980851063829787)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.4, 7.9)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 28.0, 26.75)"
06-01-2023 17:10:29.081098,"(6.5, 11.5, 9.980851063829787)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.4, 7.9)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 28.0, 26.75)"
06-01-2023 17:10:30.339118,"(6.5, 11.5, 9.980851063829787)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.4, 7.542857142857143)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 25.142857142857142)"
06-01-2023 17:10:31.590283,"(6.5, 11.5, 9.980851063829787)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.85, 3.6166666666666667)","(6.0, 8.2, 7.8)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 25.142857142857142)"
06-01-2023 17:10:33.012983,"(6.5, 11.5, 10.606382978723405)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.75, 3.607142857142857)","(6.0, 8.2, 7.733333333333333)","(4.4, 5.3, 4.976470588235294)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:34.325598,"(6.5, 11.5, 10.606382978723405)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.75, 3.607142857142857)","(6.0, 8.2, 7.8)","(4.4, 5.3, 4.976470588235294)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:35.654877,"(6.5, 11.5, 10.606382978723405)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.75, 3.607142857142857)","(6.0, 8.2, 7.8)","(4.4, 5.3, 4.976470588235294)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:37.164315,"(6.5, 11.5, 10.606382978723405)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.75, 3.607142857142857)","(6.0, 8.2, 7.8)","(4.4, 5.3, 4.976470588235294)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:38.617852,"(6.5, 11.5, 10.606382978723405)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.75, 3.5545454545454547)","(6.0, 8.2, 7.8)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:39.797990,"(6.5, 11.5, 9.700000000000001)","(8.5, 14.0, 11.11111111111111)","(5.5, 7.4, 7.15)","(3.7, 3.7, 3.59)","(6.0, 8.2, 7.85)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:41.032321,"(6.5, 11.5, 9.700000000000001)","(8.5, 13.5, 11.277777777777779)","(5.5, 7.4, 7.15)","(3.7, 3.65, 3.575)","(6.0, 8.2, 7.85)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:42.329280,"(6.5, 11.5, 9.700000000000001)","(8.5, 13.5, 11.096153846153847)","(5.5, 7.4, 7.15)","(3.7, 3.65, 3.575)","(6.0, 8.2, 7.8769230769230765)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:43.564582,"(6.5, 11.5, 9.700000000000001)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.65, 3.575)","(6.0, 8.2, 7.8769230769230765)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:44.853055,"(6.5, 11.5, 9.700000000000001)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.65, 3.575)","(6.0, 8.2, 7.8769230769230765)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 31.272727272727273)"
06-01-2023 17:10:46.064400,"(6.5, 11.5, 9.700000000000001)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.65, 3.5285714285714285)","(6.0, 8.2, 7.675)","(4.4, 5.3, 5.055555555555555)","(13.0, 25.0, 20.2)","(9.0, 32.0, 29.0)"
06-01-2023 17:10:47.223987,"(6.5, 11.5, 9.8375)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.6909090909090905)","(4.4, 5.3, 5.055555555555555)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:48.270326,"(6.5, 11.5, 9.871428571428572)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.6909090909090905)","(4.4, 5.3, 5.055555555555555)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:49.355618,"(6.5, 11.5, 9.871428571428572)","(8.5, 13.5, 11.119047619047619)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.6909090909090905)","(4.4, 5.3, 5.055555555555555)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:50.493996,"(6.5, 11.5, 9.871428571428572)","(8.5, 13.5, 11.9)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.055555555555555)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:51.719352,"(6.5, 11.5, 9.871428571428572)","(8.5, 13.5, 11.9)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.025)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:52.924235,"(6.5, 11.5, 9.871428571428572)","(8.5, 13.5, 12.136363636363637)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:54.069511,"(6.5, 11.5, 10.159574468085106)","(8.5, 13.5, 12.136363636363637)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:55.244327,"(6.5, 11.5, 10.159574468085106)","(8.5, 13.5, 12.630434782608695)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 32.0, 23.764705882352942)"
06-01-2023 17:10:56.370482,"(6.5, 11.5, 10.159574468085106)","(8.5, 13.5, 13.023809523809524)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 32.0, 28.0)"
06-01-2023 17:10:57.486114,"(6.5, 11.5, 10.159574468085106)","(8.5, 13.5, 13.027777777777779)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5285714285714285)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 30.0, 29.11111111111111)"
06-01-2023 17:10:58.583457,"(6.5, 11.5, 10.159574468085106)","(8.5, 13.5, 12.157894736842104)","(5.5, 7.4, 7.15)","(3.7, 3.6, 3.5428571428571427)","(6.0, 8.2, 7.325)","(4.4, 5.3, 5.09375)","(13.0, 25.0, 20.2)","(9.0, 30.0, 29.11111111111111)"
