,Quick Entry,Brother Skye,Too Legit,Deep Mind,Roses Galaxy,Attuck
08-12-2022 12:45:55.000030,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.82, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:45:55.955379,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:45:56.890782,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:45:57.823466,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:45:58.785075,"(4.6, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:45:59.901673,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.79)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:00.907004,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.8, 2.9299999999999997)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:01.943543,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 18.583333333333332)","(26.0, 70.0, 57.2)","(2.5, 2.96, 2.8249999999999997)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:02.917434,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 16.75)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.8099999999999996)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:03.846501,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 19.5, 16.75)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.8266666666666667)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:04.880586,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 15.235294117647058)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.8266666666666667)","(3.0, 3.65, 3.55)"
08-12-2022 12:46:05.862756,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 15.235294117647058)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.8266666666666667)","(3.0, 3.65, 3.3823529411764706)"
08-12-2022 12:46:06.812332,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 15.235294117647058)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.83)","(3.0, 3.4, 3.564285714285714)"
08-12-2022 12:46:07.795863,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.9575)","(3.0, 3.65, 3.573076923076923)"
08-12-2022 12:46:08.708658,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.9575)","(3.0, 3.65, 3.564285714285714)"
08-12-2022 12:46:09.696047,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.9404878048780487)","(3.0, 3.65, 3.59)"
08-12-2022 12:46:10.732310,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.9404878048780487)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:11.700421,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.96, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:12.621486,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:13.521484,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:14.542509,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:15.553503,"(4.4, 4.9, 4.83)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:16.556879,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.538461538461538)","(26.0, 70.0, 53.0)","(2.5, 2.98, 2.975135135135135)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:17.503989,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.115384615384615)","(26.0, 70.0, 52.0)","(2.5, 3.0, 2.835652173913043)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:18.434553,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 13.166666666666666)","(9.0, 17.5, 14.115384615384615)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.873333333333333)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:19.395403,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.0, 15.833333333333334)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.873333333333333)","(3.0, 3.65, 3.5576923076923075)"
08-12-2022 12:46:20.372507,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.0, 15.833333333333334)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.9419354838709677)","(3.0, 3.65, 3.253942652329749)"
08-12-2022 12:46:21.327740,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 13.666666666666666)","(9.0, 17.0, 16.7)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.8476190476190473)","(3.0, 3.3, 3.6891891891891895)"
08-12-2022 12:46:22.207459,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.0, 15.833333333333334)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.8476190476190473)","(3.0, 3.7, 3.5250000000000004)"
08-12-2022 12:46:23.191695,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 13.666666666666666)","(9.0, 17.0, 16.7)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8516666666666666)","(3.0, 3.7, 3.6642857142857146)"
08-12-2022 12:46:24.219181,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.0, 14.433333333333334)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8516666666666666)","(3.0, 3.7, 3.67)"
08-12-2022 12:46:25.242630,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8516666666666666)","(3.0, 3.7, 3.6750000000000003)"
08-12-2022 12:46:26.195558,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8516666666666666)","(3.0, 3.7, 3.6750000000000003)"
08-12-2022 12:46:27.102806,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8516666666666666)","(3.0, 3.7, 3.6750000000000003)"
08-12-2022 12:46:28.103693,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.7, 3.350185873605948)"
08-12-2022 12:46:29.064558,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 52.0)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.4, 3.342857142857143)"
08-12-2022 12:46:30.096983,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.35, 3.45)"
08-12-2022 12:46:31.077400,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.5, 3.3307692307692305)"
08-12-2022 12:46:31.990879,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 56.4)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.5, 3.3307692307692305)"
08-12-2022 12:46:33.036755,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 58.0)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.5, 3.3307692307692305)"
08-12-2022 12:46:33.982226,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 59.714285714285715)","(2.5, 2.98, 2.8633333333333333)","(3.0, 3.5, 3.3307692307692305)"
08-12-2022 12:46:35.056922,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 59.714285714285715)","(2.5, 2.98, 2.8476190476190473)","(3.0, 3.5, 3.37109375)"
08-12-2022 12:46:36.097165,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8476190476190473)","(3.0, 3.5, 3.37109375)"
08-12-2022 12:46:37.123041,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8476190476190473)","(3.0, 3.5, 3.37109375)"
08-12-2022 12:46:38.123373,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 17.5, 14.566666666666666)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8514285714285714)","(3.0, 3.5, 3.326315789473684)"
08-12-2022 12:46:39.080289,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.7)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8514285714285714)","(3.0, 3.5, 3.3833333333333333)"
08-12-2022 12:46:40.191967,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 17.8)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8514285714285714)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:41.273488,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 17.8)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8514285714285714)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:42.424654,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 19.444444444444443)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.8514285714285714)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:43.481114,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.9442857142857144)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:44.430294,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.942222222222222)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:45.438169,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 59.714285714285715)","(2.5, 3.0, 2.942222222222222)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:46.373473,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 19.38888888888889)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.942222222222222)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:47.295912,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.9)","(26.0, 70.0, 60.285714285714285)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:48.342134,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:49.406829,"(4.4, 5.0, 4.847058823529411)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:50.415333,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:51.514081,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:52.490024,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:53.479249,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:54.528982,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.8)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:55.500827,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 18.0)","(26.0, 70.0, 56.4)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:56.549395,"(4.4, 5.0, 4.838095238095238)","(10.0, 14.0, 12.75)","(9.0, 20.0, 16.2)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:57.609837,"(4.4, 5.0, 4.723076923076923)","(10.0, 14.0, 12.75)","(9.0, 16.5, 16.2)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:58.672885,"(4.4, 5.0, 4.723076923076923)","(10.0, 14.0, 12.75)","(9.0, 16.5, 15.166666666666666)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3833333333333333)"
08-12-2022 12:46:59.627385,"(4.4, 5.0, 4.723076923076923)","(10.0, 14.0, 12.75)","(9.0, 16.5, 16.17857142857143)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.4038461538461537)"
08-12-2022 12:47:00.574748,"(4.4, 5.0, 4.723076923076923)","(10.0, 14.0, 12.75)","(9.0, 16.5, 15.7)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:01.488161,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(9.0, 16.5, 15.7)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:02.417630,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 57.2)","(2.5, 3.0, 2.9235294117647057)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:03.452894,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:04.495217,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:05.489610,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:06.409152,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:07.311583,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:08.289426,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:09.454967,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:10.414611,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.0, 12.75)","(10.0, 16.5, 14.5)","(26.0, 70.0, 58.66666666666667)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:11.395169,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.5, 14.357142857142858)","(10.0, 15.5, 12.676470588235293)","(26.0, 70.0, 64.28571428571429)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:12.470010,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.5, 14.357142857142858)","(10.0, 15.5, 12.676470588235293)","(26.0, 70.0, 64.28571428571429)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:13.606485,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.5, 14.357142857142858)","(10.0, 15.5, 12.676470588235293)","(26.0, 70.0, 64.28571428571429)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:14.709446,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.5, 14.357142857142858)","(10.0, 15.5, 12.676470588235293)","(26.0, 70.0, 64.28571428571429)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
08-12-2022 12:47:15.687825,"(4.4, 5.0, 4.699999999999999)","(10.0, 14.5, 14.357142857142858)","(10.0, 15.5, 12.676470588235293)","(26.0, 70.0, 64.28571428571429)","(2.5, 3.0, 2.9219999999999997)","(3.0, 3.45, 3.3794117647058823)"
