,Double Standards,Frozen Jewel,Kalypso Sam,Shes An Artist,Switchem All In,Preachers Daughter,Llanfair Llewellan,Rusty Mccool
11-01-2023 20:33:27.851197,"(3.9, 5.3, 5.225)","(2.2, 3.15, 2.985)","(9.0, 13.5, 13.0)","(101.0, 220.0, 171.0)","(81.0, 120.0, 101.25)","(6.0, 7.2, 6.8)","(101.0, 230.0, 225.71428571428572)","(3.5, 4.5, 4.176923076923077)"
11-01-2023 20:33:29.060839,"(3.9, 5.3, 5.225)","(2.2, 3.15, 2.985)","(9.0, 13.5, 13.0)","(101.0, 220.0, 186.0)","(81.0, 120.0, 99.0)","(6.0, 7.2, 6.403550295857989)","(101.0, 230.0, 225.71428571428572)","(3.5, 4.5, 4.1000000000000005)"
11-01-2023 20:33:30.184229,"(3.9, 5.3, 5.18)","(2.2, 3.15, 3.0733333333333333)","(9.0, 13.5, 13.166666666666666)","(101.0, 210.0, 185.0)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.403614457831326)","(101.0, 230.0, 225.71428571428572)","(3.5, 4.4, 4.014285714285714)"
11-01-2023 20:33:31.367673,"(3.9, 5.3, 5.233333333333333)","(2.2, 3.15, 3.0733333333333333)","(9.0, 13.5, 13.166666666666666)","(101.0, 210.0, 179.16666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.403614457831326)","(101.0, 230.0, 225.71428571428572)","(3.5, 4.4, 4.1000000000000005)"
11-01-2023 20:33:32.542915,"(3.9, 5.3, 5.233333333333333)","(2.2, 3.15, 3.0733333333333333)","(9.0, 13.5, 13.166666666666666)","(101.0, 200.0, 179.16666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.403614457831326)","(101.0, 230.0, 780.0)","(3.5, 4.4, 4.1000000000000005)"
11-01-2023 20:33:33.845737,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.12125)","(9.0, 13.5, 14.9375)","(101.0, 200.0, 179.16666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.403614457831326)","(101.0, 960.0, 780.0)","(3.5, 4.4, 4.316666666666667)"
11-01-2023 20:33:35.041817,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.1218181818181816)","(9.0, 17.0, 14.53125)","(101.0, 200.0, 179.16666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 960.0, 666.0)","(3.5, 4.4, 4.2125)"
11-01-2023 20:33:36.157554,"(3.9, 5.3, 5.15)","(2.2, 3.15, 3.1218181818181816)","(9.0, 16.5, 14.5)","(101.0, 200.0, 181.11111111111111)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.401219512195122)","(101.0, 950.0, 757.5)","(3.5, 4.4, 4.316666666666666)"
11-01-2023 20:33:37.367263,"(3.9, 5.3, 5.26)","(2.2, 2.88, 3.092)","(9.0, 15.5, 14.5)","(101.0, 190.0, 173.33333333333334)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.223121387283237)","(101.0, 930.0, 648.0)","(3.5, 4.4, 4.43125)"
11-01-2023 20:33:38.497125,"(3.9, 5.3, 5.245454545454545)","(2.2, 3.15, 3.1085714285714285)","(9.0, 15.5, 14.5)","(101.0, 190.0, 173.33333333333334)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 920.0, 648.0)","(3.5, 4.5, 4.43125)"
11-01-2023 20:33:39.629370,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.1085714285714285)","(9.0, 15.5, 15.071428571428571)","(101.0, 190.0, 173.33333333333334)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 920.0, 648.0)","(3.5, 4.5, 4.4375)"
11-01-2023 20:33:40.930706,"(3.9, 5.3, 5.214285714285714)","(2.2, 3.15, 3.105714285714286)","(9.0, 15.5, 15.071428571428571)","(101.0, 190.0, 173.33333333333334)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 920.0, 463.3333333333333)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:42.206478,"(3.9, 5.3, 5.214285714285714)","(2.2, 3.15, 2.9749999999999996)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 173.33333333333334)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 910.0, 636.0)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:43.430562,"(3.9, 5.3, 5.214285714285714)","(2.2, 3.15, 2.9749999999999996)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 900.0, 435.0)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:44.551448,"(3.9, 5.3, 5.225)","(2.2, 3.15, 2.9749999999999996)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.216470588235294)","(101.0, 890.0, 435.0)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:45.689999,"(3.9, 5.3, 5.225)","(2.2, 3.15, 2.9749999999999996)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.217721518987342)","(101.0, 890.0, 435.0)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:46.885163,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.1028571428571428)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.217721518987342)","(101.0, 890.0, 435.0)","(3.5, 4.5, 4.458333333333333)"
11-01-2023 20:33:48.037124,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.1085714285714285)","(9.0, 15.5, 14.136363636363637)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.151724137931034)","(101.0, 890.0, 435.0)","(3.5, 4.5, 4.3)"
11-01-2023 20:33:49.184397,"(3.9, 5.3, 5.05)","(2.2, 3.15, 3.0933333333333333)","(9.0, 12.5, 12.166666666666666)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.2, 6.0852272727272725)","(101.0, 890.0, 435.0)","(3.5, 4.6, 4.6000000000000005)"
11-01-2023 20:33:50.509605,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.12)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 6.6, 6.76)","(101.0, 890.0, 435.0)","(3.5, 4.8, 4.390909090909091)"
11-01-2023 20:33:51.735408,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.12)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.6, 6.7444444444444445)","(101.0, 890.0, 435.0)","(3.5, 4.8, 4.326315789473684)"
11-01-2023 20:33:53.280170,"(3.9, 5.3, 5.225)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.6, 6.953846153846154)","(101.0, 890.0, 435.0)","(3.5, 4.8, 4.381818181818182)"
11-01-2023 20:33:54.715414,"(3.9, 5.3, 5.133333333333333)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.6, 7.0)","(101.0, 890.0, 435.0)","(3.5, 4.7, 4.381818181818182)"
11-01-2023 20:33:55.987807,"(3.9, 5.3, 5.133333333333333)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.4, 6.75)","(101.0, 890.0, 705.0)","(3.5, 4.7, 4.25)"
11-01-2023 20:33:57.379513,"(3.9, 5.3, 5.175)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 6.8)","(101.0, 860.0, 606.0)","(3.5, 4.6, 4.366666666666666)"
11-01-2023 20:33:58.630441,"(3.9, 5.3, 5.2)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 6.933333333333334)","(101.0, 850.0, 610.0)","(3.5, 4.6, 4.366666666666666)"
11-01-2023 20:33:59.764325,"(3.9, 5.3, 5.242857142857143)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.1)","(101.0, 850.0, 610.0)","(3.5, 4.6, 4.366666666666666)"
11-01-2023 20:34:00.912901,"(3.9, 5.3, 5.242857142857143)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.807692307692308)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.0)","(101.0, 850.0, 598.0)","(3.5, 4.6, 4.3)"
11-01-2023 20:34:02.030238,"(3.9, 5.3, 5.263636363636364)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.4, 7.05)","(101.0, 830.0, 598.0)","(3.5, 4.6, 4.35)"
11-01-2023 20:34:03.160926,"(3.9, 5.3, 5.276470588235294)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.05)","(101.0, 830.0, 592.0)","(3.5, 4.6, 4.42)"
11-01-2023 20:34:04.233591,"(3.9, 5.3, 5.276470588235294)","(2.2, 3.15, 3.1228571428571428)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.05)","(101.0, 820.0, 586.0)","(3.5, 4.6, 4.42)"
11-01-2023 20:34:05.462262,"(3.9, 5.3, 5.276470588235294)","(2.2, 3.15, 3.1257142857142854)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.0)","(101.0, 810.0, 580.0)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:06.697648,"(3.9, 5.3, 5.2)","(2.2, 3.15, 3.1257142857142854)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.075)","(101.0, 800.0, 580.0)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:07.921699,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1257142857142854)","(9.0, 12.5, 11.9375)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.0)","(101.0, 800.0, 452.5)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:09.047097,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1257142857142854)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.0)","(101.0, 790.0, 325.0)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:10.426666,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1369230769230767)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 105.0)","(6.0, 7.2, 7.0)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.55)"
11-01-2023 20:34:11.658882,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1257142857142854)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 120.0, 121.66666666666666)","(6.0, 7.2, 7.0)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:12.830650,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1285714285714286)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 140.0, 155.0)","(6.0, 7.2, 7.0)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.449999999999999)"
11-01-2023 20:34:14.127130,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1384615384615384)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 220.0, 130.0)","(6.0, 7.2, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:15.334196,"(3.9, 5.3, 5.25)","(2.2, 3.15, 3.1384615384615384)","(9.0, 12.5, 11.25)","(101.0, 190.0, 176.66666666666666)","(81.0, 210.0, 126.66666666666666)","(6.0, 7.2, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:16.525667,"(3.9, 5.3, 5.271428571428571)","(2.2, 3.15, 3.13125)","(9.0, 12.5, 11.458333333333334)","(101.0, 190.0, 176.66666666666666)","(81.0, 200.0, 150.0)","(6.0, 7.2, 7.125)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:17.672515,"(3.9, 5.3, 5.25)","(2.2, 3.05, 3.0076923076923077)","(9.0, 12.5, 11.607142857142858)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.2, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:18.840372,"(3.9, 6.2, 5.866666666666667)","(2.2, 3.05, 3.0076923076923077)","(9.0, 12.5, 13.0)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.2, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:20.135658,"(3.9, 6.0, 5.68)","(2.2, 3.05, 3.0225)","(9.0, 15.0, 13.333333333333334)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.2, 7.266666666666667)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.50625)"
11-01-2023 20:34:21.285008,"(3.9, 5.9, 5.7250000000000005)","(2.2, 3.05, 3.0225)","(9.0, 14.5, 12.833333333333334)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.6, 7.1)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.388888888888888)"
11-01-2023 20:34:22.501885,"(3.9, 5.9, 5.550000000000001)","(2.2, 3.05, 2.9348837209302325)","(9.0, 14.5, 13.166666666666666)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.6, 7.1)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.333333333333333)"
11-01-2023 20:34:23.677501,"(3.9, 5.9, 5.45)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.8)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.6, 7.1)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.333333333333333)"
11-01-2023 20:34:24.871378,"(3.9, 5.9, 5.45)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.8)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.6, 7.1)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.333333333333333)"
11-01-2023 20:34:26.157357,"(3.9, 5.9, 5.5)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.8)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 150.0)","(6.0, 7.6, 7.1)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.333333333333333)"
11-01-2023 20:34:27.343239,"(3.9, 5.9, 5.5)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.8)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 123.33333333333334)","(6.0, 7.6, 7.061538461538461)","(101.0, 350.0, 283.75)","(3.5, 4.5, 4.32)"
11-01-2023 20:34:28.522378,"(3.9, 5.9, 5.42)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.8)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 123.33333333333334)","(6.0, 7.6, 6.8999999999999995)","(101.0, 340.0, 280.0)","(3.5, 4.5, 4.32)"
11-01-2023 20:34:29.726702,"(3.9, 5.9, 5.6)","(2.2, 3.05, 2.9348837209302325)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 140.0)","(6.0, 7.6, 6.8999999999999995)","(101.0, 320.0, 295.0)","(3.5, 4.5, 4.32)"
11-01-2023 20:34:30.908703,"(3.9, 5.8, 5.585714285714285)","(2.2, 3.05, 2.9306122448979592)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 140.0)","(6.0, 7.6, 6.8999999999999995)","(101.0, 310.0, 295.0)","(3.5, 4.5, 4.41)"
11-01-2023 20:34:32.026286,"(3.9, 5.8, 5.585714285714285)","(2.2, 3.0, 2.92)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 140.0)","(6.0, 7.6, 6.8999999999999995)","(101.0, 310.0, 295.0)","(3.5, 4.5, 4.41)"
11-01-2023 20:34:33.131685,"(3.9, 5.8, 5.585714285714285)","(2.2, 3.0, 2.8577777777777778)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 137.5)","(6.0, 7.6, 6.8999999999999995)","(101.0, 310.0, 295.0)","(3.5, 4.5, 4.41)"
11-01-2023 20:34:34.228651,"(3.9, 5.8, 5.585714285714285)","(2.2, 3.0, 2.8455172413793104)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 137.5)","(6.0, 7.6, 6.8999999999999995)","(101.0, 310.0, 295.0)","(3.5, 4.5, 4.475)"
11-01-2023 20:34:35.236788,"(4.0, 5.8, 5.585714285714285)","(2.25, 3.0, 2.8455172413793104)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 137.5)","(6.0, 7.6, 6.8999999999999995)","(101.0, 310.0, 295.0)","(3.5, 4.5, 4.425)"
11-01-2023 20:34:36.323359,"(4.0, 5.8, 5.585714285714285)","(2.25, 3.0, 2.8455172413793104)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 137.5)","(6.0, 7.6, 6.973333333333334)","(101.0, 310.0, 295.0)","(3.5, 4.8, 4.405263157894737)"
11-01-2023 20:34:37.424910,"(4.0, 5.8, 5.585714285714285)","(2.25, 3.0, 2.8455172413793104)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 137.5)","(6.0, 7.4, 6.973333333333334)","(101.0, 310.0, 295.0)","(3.5, 4.8, 4.453846153846154)"
11-01-2023 20:34:38.571518,"(4.0, 5.8, 5.585714285714285)","(2.25, 2.98, 2.868)","(9.0, 14.0, 12.928571428571429)","(101.0, 190.0, 176.66666666666666)","(81.0, 190.0, 132.5)","(6.0, 7.4, 7.15)","(101.0, 310.0, 295.0)","(3.5, 4.8, 4.453846153846154)"
11-01-2023 20:34:39.760461,"(4.0, 5.8, 5.585714285714285)","(2.25, 2.96, 2.9)","(9.0, 14.0, 13.852941176470589)","(101.0, 190.0, 210.0)","(81.0, 180.0, 116.66666666666667)","(6.0, 7.4, 7.228571428571429)","(101.0, 310.0, 295.0)","(3.5, 4.8, 4.6230769230769235)"
11-01-2023 20:34:40.932070,"(4.0, 5.8, 5.585714285714285)","(2.25, 2.96, 2.853333333333333)","(9.0, 14.0, 13.852941176470589)","(101.0, 230.0, 202.5)","(81.0, 180.0, 113.33333333333333)","(6.0, 7.4, 7.063157894736842)","(101.0, 310.0, 295.0)","(3.5, 4.7, 4.511111111111111)"
11-01-2023 20:34:42.159311,"(4.0, 5.8, 5.585714285714285)","(2.25, 2.96, 2.853333333333333)","(9.0, 14.0, 13.4)","(101.0, 220.0, 202.5)","(81.0, 170.0, 113.33333333333333)","(6.0, 7.4, 7.063157894736842)","(101.0, 310.0, 295.0)","(3.5, 4.6, 4.454545454545454)"
11-01-2023 20:34:43.336576,"(4.0, 5.8, 5.425)","(2.25, 2.96, 2.853333333333333)","(9.0, 14.0, 13.4)","(101.0, 220.0, 202.5)","(81.0, 170.0, 145.71428571428572)","(6.0, 7.4, 6.894736842105263)","(101.0, 310.0, 270.0)","(3.5, 4.6, 4.386666666666667)"
11-01-2023 20:34:44.518875,"(4.0, 6.8, 6.254545454545454)","(2.25, 2.96, 2.853333333333333)","(9.0, 14.0, 13.4)","(101.0, 220.0, 202.5)","(81.0, 170.0, 145.71428571428572)","(6.0, 7.4, 6.894736842105263)","(101.0, 310.0, 272.5)","(3.5, 4.6, 4.386666666666667)"
11-01-2023 20:34:45.762658,"(4.0, 6.8, 6.254545454545454)","(2.25, 2.96, 2.853333333333333)","(9.0, 14.0, 13.4)","(101.0, 220.0, 202.5)","(81.0, 170.0, 145.71428571428572)","(6.0, 7.4, 6.894736842105263)","(101.0, 310.0, 272.5)","(3.5, 4.6, 4.386666666666667)"
11-01-2023 20:34:46.961083,"(4.0, 6.6, 6.270588235294118)","(2.25, 2.84, 2.7632)","(9.0, 14.0, 13.625)","(101.0, 220.0, 202.5)","(81.0, 170.0, 145.71428571428572)","(6.0, 7.4, 7.068965517241379)","(101.0, 310.0, 272.5)","(3.5, 4.6, 4.4)"
11-01-2023 20:34:48.248061,"(4.0, 6.6, 6.242105263157895)","(2.25, 2.84, 2.79)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 170.0, 113.33333333333333)","(6.0, 7.4, 7.144)","(101.0, 310.0, 280.0)","(3.5, 4.6, 4.4799999999999995)"
11-01-2023 20:34:49.518113,"(4.0, 6.4, 6.242105263157895)","(2.25, 2.82, 2.79)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 160.0, 110.0)","(6.0, 7.4, 7.144)","(101.0, 300.0, 280.0)","(3.5, 4.6, 4.4799999999999995)"
11-01-2023 20:34:50.819148,"(4.0, 6.4, 6.242105263157895)","(2.25, 2.84, 2.7661538461538457)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 130.0)","(6.0, 7.4, 7.231578947368421)","(101.0, 300.0, 280.0)","(3.5, 4.6, 4.454545454545454)"
11-01-2023 20:34:52.095406,"(4.0, 6.4, 6.25)","(2.25, 2.84, 2.8666666666666667)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 125.0)","(6.0, 7.4, 7.231578947368421)","(101.0, 300.0, 280.0)","(3.5, 4.6, 4.454545454545454)"
11-01-2023 20:34:53.297205,"(4.0, 6.4, 6.25)","(2.25, 2.92, 2.885)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 125.0)","(6.0, 7.4, 7.171428571428572)","(101.0, 300.0, 325.0)","(3.5, 4.6, 4.433333333333334)"
11-01-2023 20:34:54.550862,"(4.0, 6.4, 6.271428571428571)","(2.25, 2.92, 2.834285714285714)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 125.0)","(6.0, 7.4, 7.133333333333334)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.415384615384616)"
11-01-2023 20:34:55.772844,"(4.0, 6.4, 6.271428571428571)","(2.25, 2.92, 2.834285714285714)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 122.5)","(6.0, 7.4, 7.133333333333334)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.4625)"
11-01-2023 20:34:56.962777,"(4.0, 6.4, 6.15)","(2.25, 2.92, 2.817142857142857)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 150.0, 116.0)","(6.0, 7.4, 7.133333333333334)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.4625)"
11-01-2023 20:34:58.201370,"(4.0, 6.4, 6.15)","(2.25, 2.92, 2.824)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 130.0, 108.125)","(6.0, 7.4, 7.133333333333334)","(101.0, 350.0, 325.0)","(3.5, 4.5, 4.314285714285714)"
11-01-2023 20:34:59.415578,"(4.0, 6.4, 6.15)","(2.25, 2.92, 2.8099999999999996)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 130.0, 112.5)","(6.0, 7.4, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.314285714285714)"
11-01-2023 20:35:00.659083,"(4.0, 6.4, 6.15)","(2.25, 2.9, 2.8099999999999996)","(9.0, 14.0, 13.6875)","(101.0, 220.0, 202.5)","(81.0, 130.0, 112.5)","(6.0, 7.4, 7.08)","(101.0, 350.0, 325.0)","(3.5, 4.6, 4.314285714285714)"
11-01-2023 20:35:01.852276,"(4.0, 6.8, 6.17)","(2.25, 2.9, 2.816)","(9.0, 14.0, 13.6)","(101.0, 220.0, 202.5)","(81.0, 130.0, 113.125)","(6.0, 7.4, 7.08)","(101.0, 350.0, 304.0)","(3.5, 4.6, 4.285714285714286)"
11-01-2023 20:35:03.038394,"(4.0, 6.4, 6.3375)","(2.25, 2.9, 2.889433962264151)","(9.0, 14.0, 13.6)","(101.0, 220.0, 202.5)","(81.0, 130.0, 113.125)","(6.0, 7.4, 7.08)","(101.0, 340.0, 304.0)","(3.5, 4.5, 4.285714285714286)"
11-01-2023 20:35:04.177329,"(4.0, 6.4, 6.3375)","(2.25, 2.9, 2.889433962264151)","(9.0, 14.0, 13.523809523809524)","(101.0, 220.0, 202.5)","(81.0, 130.0, 113.125)","(6.0, 7.4, 7.070588235294117)","(101.0, 340.0, 304.0)","(3.5, 4.5, 4.454545454545454)"
11-01-2023 20:35:05.318866,"(4.0, 6.2, 6.133333333333334)","(2.25, 2.9, 2.8803278688524587)","(9.0, 13.0, 12.916666666666666)","(101.0, 220.0, 202.5)","(81.0, 130.0, 110.71428571428572)","(6.0, 7.4, 7.030769230769231)","(101.0, 340.0, 304.0)","(3.5, 4.5, 4.542857142857143)"
11-01-2023 20:35:06.492715,"(4.0, 6.6, 6.55)","(2.25, 2.9, 2.8099999999999996)","(9.0, 14.0, 13.605263157894736)","(101.0, 220.0, 195.0)","(81.0, 130.0, 96.25)","(6.0, 7.4, 7.030769230769231)","(101.0, 340.0, 310.0)","(3.5, 4.6, 4.552)"
11-01-2023 20:35:07.601361,"(4.0, 6.6, 6.55)","(2.25, 2.9, 2.8099999999999996)","(9.0, 14.0, 13.605263157894736)","(101.0, 210.0, 173.07692307692307)","(81.0, 130.0, 102.5)","(6.0, 7.4, 7.030769230769231)","(101.0, 330.0, 271.0)","(3.5, 4.6, 4.567857142857142)"
11-01-2023 20:35:08.717300,"(4.0, 6.6, 6.345454545454545)","(2.25, 2.9, 2.8040000000000003)","(9.0, 14.0, 13.605263157894736)","(101.0, 200.0, 175.0)","(81.0, 120.0, 89.16666666666667)","(6.0, 7.4, 7.030769230769231)","(101.0, 320.0, 276.6666666666667)","(3.5, 4.6, 4.597619047619047)"
