,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:58:30.405484,"(1.5, 2.08, 2.0326315789473686)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.0)","(101.0, 99999, 99990)","(10.0, 15.0, 13.642857142857142)","(81.0, 100.0, 90.625)","(51.0, 90.0, 72.5)","(5.0, 6.2, 5.95)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:31.444869,"(1.5, 2.08, 2.0663636363636364)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 18.875)","(101.0, 99999, 99990)","(10.0, 14.5, 13.642857142857142)","(81.0, 100.0, 90.625)","(51.0, 85.0, 70.0)","(5.0, 6.2, 5.771428571428571)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:32.491482,"(1.5, 2.08, 2.0125)","(15.0, 22.0, 20.22222222222222)","(14.0, 23.0, 19.842105263157894)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 100.0, 90.625)","(51.0, 80.0, 66.66666666666667)","(5.0, 6.0, 5.5636363636363635)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:33.544586,"(1.5, 2.08, 2.0542857142857143)","(15.0, 22.0, 20.857142857142858)","(14.0, 22.0, 21.09090909090909)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 100.0, 90.625)","(51.0, 80.0, 66.66666666666667)","(5.0, 6.0, 5.5636363636363635)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:34.607525,"(1.5, 2.08, 2.0542857142857143)","(15.0, 22.0, 20.22222222222222)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 100.0, 82.5)","(51.0, 80.0, 66.66666666666667)","(5.0, 6.0, 5.7)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:35.647151,"(1.5, 2.08, 2.0725000000000002)","(15.0, 22.0, 20.22222222222222)","(14.0, 21.0, 19.5)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 95.0, 82.85714285714286)","(51.0, 80.0, 66.66666666666667)","(5.0, 5.9, 5.5181818181818185)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:36.697015,"(1.5, 2.08, 2.0776470588235294)","(15.0, 22.0, 20.22222222222222)","(14.0, 21.0, 18.75)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 90.0, 76.36363636363636)","(51.0, 80.0, 66.66666666666667)","(5.0, 5.9, 5.628571428571428)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:37.730446,"(1.5, 2.14, 2.0733333333333333)","(15.0, 22.0, 20.22222222222222)","(14.0, 21.0, 18.75)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 90.0, 78.0)","(51.0, 80.0, 66.66666666666667)","(5.0, 5.8, 5.533333333333333)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:38.781870,"(1.5, 2.14, 2.06)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.25)","(101.0, 99999, 99990)","(10.0, 14.5, 13.071428571428571)","(81.0, 90.0, 78.0)","(51.0, 80.0, 66.66666666666667)","(5.0, 5.8, 5.533333333333333)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:39.850774,"(1.5, 2.14, 2.06)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.25)","(101.0, 99999, 99990)","(10.0, 14.5, 12.852941176470589)","(81.0, 90.0, 78.0)","(51.0, 80.0, 66.66666666666667)","(5.0, 5.8, 5.3304347826086955)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:40.893296,"(1.5, 2.14, 2.1304761904761906)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 14.0, 12.852941176470589)","(81.0, 90.0, 78.0)","(51.0, 80.0, 74.28571428571429)","(5.0, 5.8, 5.3304347826086955)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:41.928579,"(1.5, 2.14, 2.1326829268292684)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 14.0, 12.852941176470589)","(81.0, 90.0, 80.0)","(51.0, 80.0, 73.33333333333333)","(5.0, 5.8, 5.3304347826086955)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:42.982706,"(1.5, 2.14, 2.1326829268292684)","(15.0, 22.0, 20.22222222222222)","(14.0, 20.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.33333333333333)","(5.0, 5.8, 5.557142857142857)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:44.034821,"(1.5, 2.14, 2.1350000000000002)","(15.0, 21.0, 18.535714285714285)","(14.0, 20.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.33333333333333)","(5.0, 5.7, 5.427272727272728)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:45.075211,"(1.5, 2.14, 2.1350000000000002)","(15.0, 21.0, 18.535714285714285)","(14.0, 20.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.33333333333333)","(5.0, 5.7, 5.366666666666667)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:46.138018,"(1.5, 2.14, 2.1100000000000003)","(15.0, 20.0, 19.428571428571427)","(14.0, 20.0, 19.25)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.33333333333333)","(5.0, 5.7, 5.366666666666667)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:47.183127,"(1.5, 2.2, 2.186388888888889)","(15.0, 20.0, 17.916666666666668)","(14.0, 20.0, 19.0)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 68.88888888888889)","(5.0, 5.7, 4.8)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:48.223234,"(1.5, 2.26, 2.239411764705882)","(15.0, 19.5, 17.833333333333332)","(14.0, 20.0, 18.4375)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 71.66666666666666)","(5.0, 5.6, 5.409090909090909)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:49.279416,"(1.5, 2.26, 2.134)","(15.0, 19.5, 17.045454545454547)","(14.0, 20.0, 19.375)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.75)","(5.0, 5.5, 5.284)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:50.328174,"(1.5, 2.26, 2.2223529411764704)","(15.0, 19.5, 18.375)","(14.0, 15.5, 15.11111111111111)","(101.0, 99999, 99990)","(10.0, 14.0, 13.357142857142858)","(81.0, 85.0, 80.0)","(51.0, 80.0, 73.75)","(5.0, 5.5, 5.084615384615384)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:51.380810,"(1.5, 2.26, 2.237142857142857)","(15.0, 19.5, 18.833333333333332)","(14.0, 15.5, 15.35)","(101.0, 99999, 99990)","(10.0, 14.0, 13.205882352941176)","(81.0, 85.0, 80.0)","(51.0, 80.0, 68.0)","(5.0, 5.5, 5.023529411764706)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:52.434713,"(1.5, 2.2, 2.1393939393939396)","(15.0, 19.5, 17.473684210526315)","(14.0, 20.0, 19.076923076923077)","(101.0, 99999, 99990)","(10.0, 13.5, 13.205882352941176)","(81.0, 85.0, 80.0)","(51.0, 80.0, 62.5)","(5.0, 5.2, 5.057142857142857)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:53.471548,"(1.5, 2.2, 2.1425641025641027)","(15.0, 19.5, 17.272727272727273)","(14.0, 20.0, 16.53846153846154)","(101.0, 99999, 99990)","(10.0, 13.5, 13.205882352941176)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 5.023529411764706)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:54.519449,"(1.5, 2.2, 2.1425641025641027)","(15.0, 19.5, 17.272727272727273)","(14.0, 19.5, 17.5)","(101.0, 99999, 99990)","(10.0, 13.5, 13.205882352941176)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 5.023529411764706)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:55.593714,"(1.5, 2.2, 2.1425641025641027)","(15.0, 19.5, 17.685185185185183)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 13.5, 13.205882352941176)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 5.023529411764706)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:56.643477,"(1.5, 2.2, 2.144)","(15.0, 19.5, 18.676470588235293)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 17.0, 15.333333333333334)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 4.967741935483871)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:57.704232,"(1.5, 2.22, 2.2)","(15.0, 19.5, 18.40909090909091)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 16.5, 15.333333333333334)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 4.967741935483871)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:58.759483,"(1.5, 2.22, 2.2115789473684213)","(15.0, 19.5, 18.75)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 16.5, 15.5)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 5.0)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:58:59.800140,"(1.5, 2.22, 2.2113513513513516)","(15.0, 19.0, 18.5)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 16.0, 15.5)","(81.0, 85.0, 80.0)","(51.0, 75.0, 63.75)","(5.0, 5.2, 4.9375)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:00.863122,"(1.5, 2.2, 2.1748387096774193)","(15.0, 19.0, 18.5)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 16.0, 15.333333333333332)","(81.0, 85.0, 78.33333333333333)","(51.0, 75.0, 66.66666666666667)","(5.0, 5.0, 4.916666666666667)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:01.919154,"(1.5, 2.2, 2.1485714285714286)","(15.0, 19.0, 18.25)","(14.0, 18.5, 17.153846153846153)","(101.0, 99999, 99990)","(10.0, 16.0, 15.333333333333332)","(81.0, 85.0, 82.5)","(51.0, 100.0, 68.88888888888889)","(5.0, 5.0, 4.916666666666667)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:02.971732,"(1.5, 2.2, 2.166666666666667)","(15.0, 18.5, 17.666666666666668)","(14.0, 18.5, 17.214285714285715)","(101.0, 99999, 99990)","(10.0, 15.5, 14.029411764705882)","(81.0, 90.0, 82.5)","(51.0, 100.0, 72.0)","(5.0, 5.0, 5.346153846153846)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:04.027862,"(1.5, 2.08, 2.056)","(15.0, 21.0, 18.125)","(14.0, 20.0, 18.59375)","(101.0, 99999, 99990)","(10.0, 15.5, 14.5625)","(81.0, 100.0, 90.45454545454545)","(51.0, 100.0, 76.66666666666667)","(5.0, 5.5, 5.069230769230769)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:05.070011,"(1.5, 2.08, 2.0752941176470587)","(15.0, 20.0, 19.666666666666668)","(14.0, 19.5, 18.333333333333332)","(101.0, 99999, 99990)","(10.0, 15.5, 15.916666666666668)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 82.5)","(5.0, 5.5, 5.114285714285715)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:06.121198,"(1.5, 2.08, 2.0775)","(15.0, 19.5, 19.233333333333334)","(14.0, 19.0, 18.4)","(101.0, 99999, 99990)","(10.0, 16.5, 15.058823529411764)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 86.66666666666667)","(5.0, 5.4, 5.088888888888889)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:07.175162,"(1.5, 2.1, 2.085)","(15.0, 19.5, 19.233333333333334)","(14.0, 19.0, 17.333333333333332)","(101.0, 99999, 99990)","(10.0, 16.5, 15.058823529411764)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 90.0)","(5.0, 5.4, 5.088888888888889)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:08.233663,"(1.5, 2.14, 2.0846153846153848)","(15.0, 19.5, 19.233333333333334)","(14.0, 19.0, 17.5)","(101.0, 99999, 99990)","(10.0, 16.5, 15.058823529411764)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 90.0)","(5.0, 5.4, 5.057142857142857)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:09.281651,"(1.5, 2.14, 2.124)","(15.0, 19.5, 19.233333333333334)","(14.0, 19.0, 17.5)","(101.0, 99999, 99990)","(10.0, 16.5, 15.058823529411764)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 90.0)","(5.0, 5.4, 5.047058823529412)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:10.327193,"(1.5, 2.14, 2.1350000000000002)","(15.0, 19.5, 19.233333333333334)","(14.0, 19.0, 17.5)","(101.0, 99999, 99990)","(10.0, 16.0, 14.461538461538462)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 90.0)","(5.0, 5.4, 5.085714285714285)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:11.382543,"(1.5, 2.16, 2.1290476190476193)","(15.0, 19.0, 18.25)","(14.0, 19.0, 18.0)","(101.0, 99999, 99990)","(10.0, 16.0, 14.75)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 90.0)","(5.0, 5.3, 5.248076923076923)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:12.432181,"(1.5, 2.16, 2.1307317073170733)","(15.0, 19.0, 18.25)","(14.0, 19.0, 18.0)","(101.0, 99999, 99990)","(10.0, 16.0, 14.071428571428571)","(81.0, 95.0, 86.07142857142857)","(51.0, 100.0, 92.85714285714286)","(5.0, 5.3, 5.26875)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:13.483977,"(1.5, 2.14, 2.093846153846154)","(15.0, 19.0, 18.25)","(14.0, 19.0, 18.0)","(101.0, 99999, 99990)","(10.0, 15.5, 14.071428571428571)","(81.0, 95.0, 88.75)","(51.0, 100.0, 95.45454545454545)","(5.0, 5.3, 5.26875)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:14.538505,"(1.5, 2.14, 2.093846153846154)","(15.0, 19.0, 17.75)","(14.0, 19.0, 18.444444444444443)","(101.0, 99999, 99990)","(10.0, 15.5, 14.071428571428571)","(81.0, 95.0, 88.75)","(51.0, 100.0, 95.45454545454545)","(5.0, 5.3, 5.275409836065574)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:15.572960,"(1.5, 2.14, 2.094509803921569)","(15.0, 19.0, 17.75)","(14.0, 19.0, 18.444444444444443)","(101.0, 99999, 99990)","(10.0, 15.5, 14.071428571428571)","(81.0, 95.0, 88.75)","(51.0, 100.0, 97.5)","(5.0, 5.3, 5.275409836065574)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:16.623021,"(1.5, 2.14, 2.094509803921569)","(15.0, 19.0, 17.75)","(14.0, 19.0, 18.444444444444443)","(101.0, 99999, 99990)","(10.0, 15.5, 14.071428571428571)","(81.0, 95.0, 88.75)","(51.0, 100.0, 97.5)","(5.0, 5.3, 5.278260869565218)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:17.679143,"(1.5, 2.14, 2.094509803921569)","(15.0, 19.0, 17.75)","(14.0, 19.0, 18.583333333333332)","(101.0, 99999, 99990)","(10.0, 15.5, 14.323529411764707)","(81.0, 95.0, 97.6923076923077)","(51.0, 100.0, 106.5)","(5.0, 5.3, 4.506845238095238)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:18.732525,"(1.5, 2.18, 2.1794117647058826)","(15.0, 21.0, 18.6)","(14.0, 21.0, 18.846153846153847)","(101.0, 99999, 99990)","(10.0, 10.5, 10.046082949308756)","(81.0, 110.0, 97.6923076923077)","(51.0, 110.0, 106.5)","(5.0, 4.6, 4.506845238095238)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:19.802800,"(1.5, 2.2, 2.1988000000000003)","(15.0, 21.0, 18.857142857142858)","(14.0, 21.0, 18.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.055825242718447)","(81.0, 130.0, 100.38461538461539)","(51.0, 110.0, 97.5)","(5.0, 4.6, 4.509504132231405)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:20.838709,"(1.5, 2.26, 2.25)","(15.0, 21.0, 19.14516129032258)","(14.0, 22.0, 19.647058823529413)","(101.0, 99999, 99990)","(10.0, 10.5, 10.060096153846153)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.509504132231405)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:21.880342,"(1.5, 2.26, 2.232413793103448)","(15.0, 21.0, 18.946428571428573)","(14.0, 22.0, 19.869565217391305)","(101.0, 99999, 99990)","(10.0, 10.5, 10.060096153846153)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.509504132231405)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:22.924220,"(1.5, 2.26, 2.2504109589041095)","(15.0, 21.0, 18.946428571428573)","(14.0, 22.0, 19.772727272727273)","(101.0, 99999, 99990)","(10.0, 10.5, 10.060096153846153)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.509504132231405)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:23.963572,"(1.5, 2.26, 2.2345454545454544)","(15.0, 21.0, 18.946428571428573)","(14.0, 22.0, 19.772727272727273)","(101.0, 99999, 99990)","(10.0, 10.5, 10.060096153846153)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.509504132231405)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:25.014025,"(1.5, 2.26, 2.2345454545454544)","(15.0, 21.0, 18.946428571428573)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.037878787878787)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.512921348314607)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:26.066941,"(1.5, 2.26, 2.2417391304347825)","(15.0, 21.0, 18.946428571428573)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.0234375)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.71428571428572)","(5.0, 4.6, 4.512921348314607)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:27.111500,"(1.5, 2.26, 2.2417391304347825)","(15.0, 20.0, 19.0)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.0234375)","(81.0, 130.0, 90.0)","(51.0, 110.0, 106.25)","(5.0, 4.6, 4.512921348314607)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:28.187137,"(1.5, 2.26, 2.2444444444444445)","(15.0, 20.0, 19.0)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.02284263959391)","(81.0, 130.0, 90.0)","(51.0, 110.0, 106.25)","(5.0, 4.6, 4.512921348314607)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:29.230784,"(1.5, 2.3, 2.234426229508197)","(15.0, 20.0, 19.0)","(14.0, 22.0, 19.8125)","(101.0, 99999, 99990)","(10.0, 10.5, 10.015384615384615)","(81.0, 130.0, 108.0)","(51.0, 110.0, 106.25)","(5.0, 4.6, 4.512921348314607)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:30.276754,"(1.5, 2.3, 2.2402816901408453)","(15.0, 20.0, 18.8)","(14.0, 21.0, 20.2)","(101.0, 99999, 99990)","(10.0, 10.5, 9.627692307692307)","(81.0, 130.0, 90.0)","(51.0, 110.0, 106.25)","(5.0, 4.6, 4.403797468354431)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:31.354087,"(1.5, 2.3, 2.2699999999999996)","(15.0, 20.0, 18.8)","(14.0, 21.0, 20.25)","(101.0, 99999, 99990)","(10.0, 10.5, 9.627272727272727)","(81.0, 130.0, 108.0)","(51.0, 110.0, 106.25)","(5.0, 4.6, 4.3687499999999995)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:32.419992,"(1.5, 2.48, 2.436)","(15.0, 20.0, 18.894736842105264)","(14.0, 21.0, 20.25)","(101.0, 99999, 99990)","(10.0, 10.5, 9.12200956937799)","(81.0, 130.0, 108.0)","(51.0, 110.0, 106.25)","(5.0, 4.5, 4.355172413793103)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:33.501803,"(1.5, 2.48, 2.330508474576271)","(15.0, 20.0, 18.894736842105264)","(14.0, 21.0, 19.75)","(101.0, 99999, 99990)","(10.0, 10.5, 9.42791878172589)","(81.0, 130.0, 108.0)","(51.0, 110.0, 105.0)","(5.0, 4.5, 4.355172413793103)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:34.551121,"(1.5, 2.38, 2.3464516129032256)","(15.0, 19.0, 17.0)","(14.0, 21.0, 19.214285714285715)","(101.0, 99999, 99990)","(10.0, 10.5, 9.443781094527363)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.0)","(5.0, 4.5, 4.32)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:35.617151,"(1.5, 2.36, 2.3347826086956522)","(15.0, 19.0, 17.571428571428573)","(14.0, 21.0, 19.863636363636363)","(101.0, 99999, 99990)","(10.0, 10.5, 9.427777777777779)","(81.0, 130.0, 102.5)","(51.0, 110.0, 105.0)","(5.0, 4.5, 4.516071428571428)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:36.694005,"(1.5, 2.36, 2.3347826086956522)","(15.0, 19.0, 17.75)","(14.0, 21.0, 19.214285714285715)","(101.0, 99999, 99990)","(10.0, 10.5, 9.427777777777779)","(81.0, 130.0, 102.5)","(51.0, 110.0, 105.0)","(5.0, 4.6, 4.516071428571428)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:37.752421,"(1.5, 2.36, 2.3347826086956522)","(15.0, 19.0, 17.75)","(14.0, 21.0, 19.214285714285715)","(101.0, 99999, 99990)","(10.0, 10.5, 9.6)","(81.0, 130.0, 102.5)","(51.0, 110.0, 105.0)","(5.0, 4.6, 4.516071428571428)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:38.824196,"(1.5, 2.36, 2.3295774647887324)","(15.0, 18.5, 17.818181818181817)","(14.0, 21.0, 19.214285714285715)","(101.0, 99999, 99990)","(10.0, 10.0, 9.406106870229008)","(81.0, 130.0, 90.0)","(51.0, 110.0, 105.0)","(5.0, 4.6, 4.305426356589147)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:39.893190,"(1.5, 2.36, 2.337272727272727)","(15.0, 18.5, 17.785714285714285)","(14.0, 21.0, 19.863636363636363)","(101.0, 99999, 99990)","(10.0, 9.6, 9.42361111111111)","(81.0, 130.0, 110.0)","(51.0, 110.0, 101.66666666666667)","(5.0, 4.4, 4.3024)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:40.990189,"(1.5, 2.36, 2.342905982905983)","(15.0, 18.5, 17.875)","(14.0, 21.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 9.6, 9.238518518518518)","(81.0, 130.0, 110.0)","(51.0, 110.0, 100.0)","(5.0, 4.4, 4.3024)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:42.037272,"(1.5, 2.34, 2.3363636363636364)","(15.0, 18.5, 17.875)","(14.0, 21.0, 19.571428571428573)","(101.0, 99999, 99990)","(10.0, 9.6, 9.238518518518518)","(81.0, 130.0, 107.77777777777777)","(51.0, 110.0, 103.33333333333333)","(5.0, 4.4, 4.3024)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:43.100578,"(1.5, 2.38, 2.3562962962962963)","(15.0, 19.0, 17.846153846153847)","(14.0, 20.0, 19.4)","(101.0, 99999, 99990)","(10.0, 9.6, 9.238518518518518)","(81.0, 130.0, 107.77777777777777)","(51.0, 110.0, 107.14285714285714)","(5.0, 4.4, 4.3024)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
16-12-2022 14:59:44.163783,"(1.5, 2.38, 2.3177777777777777)","(15.0, 19.0, 18.0625)","(14.0, 21.0, 19.958333333333332)","(101.0, 99999, 99990)","(10.0, 9.6, 9.238518518518518)","(81.0, 130.0, 107.77777777777777)","(51.0, 110.0, 116.66666666666667)","(5.0, 4.4, 4.302678571428571)","(20.0, 99999, 99990)","(12.0, 99999, 99990)"
