,Peytons Wish,Rutland Patch,Saras Tiger,Clover,Lenny Boy,Rock Artist,La Axels Girl,Gozarn
12-01-2023 13:39:38.223074,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.89, 1.878)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:39.469794,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.89, 1.8746666666666665)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:40.729208,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.88, 1.8566666666666667)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:41.992918,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.87, 1.8566666666666667)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:43.186234,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.87, 1.8611111111111112)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:44.375864,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.87, 1.8611111111111112)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:45.649092,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.87, 1.8599999999999999)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:46.899708,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.88, 1.8599999999999999)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:48.106832,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.88, 1.8599999999999999)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:49.338579,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.855)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:50.582200,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8599999999999999)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:51.682125,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8566666666666667)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:52.830140,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8611111111111112)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:54.040688,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8611111111111112)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:55.201774,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8566666666666667)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:56.274436,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 54.21052631578947)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8566666666666667)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:57.436024,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 45.8974358974359)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8599999999999999)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:58.686829,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 45.8974358974359)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8633333333333333)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:59.855335,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.855)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:40:01.151127,"(4.8, 6.4, 6.225641025641026)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 45.666666666666664)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.87, 1.8666666666666667)","(8.5, 12.0, 11.066666666666666)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:40:02.599037,"(4.8, 6.4, 6.162962962962963)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 56.714285714285715)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8672727272727274)","(8.5, 12.0, 11.08108108108108)","(7.0, 10.5, 9.583333333333334)"
12-01-2023 13:40:04.136176,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 56.714285714285715)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.87, 1.8568)","(8.5, 12.0, 11.25)","(7.0, 10.5, 9.879999999999999)"
12-01-2023 13:40:05.588005,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 22.94736842105263)","(26.0, 65.0, 56.714285714285715)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.86, 1.822105263157895)","(8.5, 12.0, 11.25)","(7.0, 11.0, 10.127272727272727)"
12-01-2023 13:40:07.024973,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 65.0, 56.714285714285715)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.86, 1.821904761904762)","(8.5, 12.0, 11.256410256410255)","(7.0, 11.0, 10.353846153846154)"
12-01-2023 13:40:08.419729,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 65.0, 60.285714285714285)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.86, 1.8394871794871797)","(8.5, 12.0, 11.256410256410255)","(7.0, 11.0, 10.014285714285714)"
12-01-2023 13:40:09.797373,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 61.84)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.86, 1.8394871794871797)","(8.5, 12.0, 11.256410256410255)","(7.0, 11.0, 10.383333333333333)"
12-01-2023 13:40:11.171611,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 44.285714285714285)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.86, 1.82125)","(8.5, 12.0, 11.256410256410255)","(7.0, 10.5, 10.333333333333334)"
12-01-2023 13:40:12.590639,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 61.0)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.142857142857146)","(1.65, 1.85, 1.8153333333333335)","(8.5, 12.0, 11.256410256410255)","(7.0, 11.0, 10.333333333333334)"
12-01-2023 13:40:13.926341,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 61.81818181818181)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.765957446808514)","(1.65, 1.85, 1.812857142857143)","(8.5, 12.0, 11.25)","(7.0, 11.0, 10.333333333333334)"
12-01-2023 13:40:15.134829,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 61.81818181818181)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.765957446808514)","(1.65, 1.85, 1.812857142857143)","(8.5, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:16.442942,"(4.8, 6.4, 6.167164179104478)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 61.81818181818181)","(31.0, 60.0, 45.16279069767442)","(31.0, 48.0, 42.765957446808514)","(1.65, 1.85, 1.812857142857143)","(8.5, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:17.778689,"(4.8, 6.4, 6.18)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 57.07692307692308)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.72)","(1.65, 1.85, 1.8114814814814815)","(8.5, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:19.119562,"(4.8, 6.4, 6.18)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 62.69565217391305)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.72)","(1.65, 1.85, 1.8114814814814815)","(9.0, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:20.477811,"(4.8, 6.4, 6.18)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 59.5)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.72)","(1.65, 1.85, 1.8114814814814815)","(9.0, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:21.869205,"(4.8, 6.4, 6.18)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 56.0)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.72)","(1.65, 1.85, 1.8114814814814815)","(9.0, 12.0, 11.25)","(7.0, 11.0, 10.217391304347826)"
12-01-2023 13:40:23.523285,"(4.8, 6.4, 6.18)","(15.0, 24.0, 23.025641025641026)","(26.0, 70.0, 56.0)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.734693877551024)","(1.65, 1.85, 1.78)","(9.0, 12.0, 11.571428571428571)","(7.0, 11.0, 10.210526315789474)"
12-01-2023 13:40:24.817919,"(4.8, 6.4, 6.531034482758621)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 54.705882352941174)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.78260869565217)","(1.65, 1.8, 1.7904761904761906)","(9.0, 12.0, 11.107142857142858)","(7.0, 11.0, 10.394736842105264)"
12-01-2023 13:40:26.347604,"(4.8, 6.8, 6.554545454545455)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.78260869565217)","(1.65, 1.8, 1.782857142857143)","(9.0, 12.0, 11.375)","(7.0, 11.0, 10.394736842105264)"
12-01-2023 13:40:27.646973,"(4.8, 6.8, 6.531914893617021)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.78260869565217)","(1.65, 1.79, 1.7834782608695652)","(9.0, 12.0, 11.375)","(7.0, 11.0, 10.394736842105264)"
12-01-2023 13:40:28.956175,"(4.8, 6.8, 6.44)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.734693877551024)","(1.65, 1.79, 1.7787878787878788)","(9.0, 12.0, 11.375)","(7.0, 11.0, 10.375)"
12-01-2023 13:40:30.296502,"(4.8, 6.8, 6.5600000000000005)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 42.13333333333333)","(1.65, 1.78, 1.8022727272727272)","(9.0, 12.0, 11.333333333333334)","(7.0, 11.0, 10.342105263157894)"
12-01-2023 13:40:31.589519,"(4.8, 6.8, 6.5600000000000005)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.69565217391305)","(31.0, 48.0, 43.04761904761905)","(1.65, 1.81, 1.7992063492063493)","(9.0, 12.0, 11.30232558139535)","(7.0, 11.0, 10.342105263157894)"
12-01-2023 13:40:32.890752,"(4.8, 6.8, 6.545454545454546)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 42.7027027027027)","(31.0, 46.0, 43.04761904761905)","(1.65, 1.8, 1.8018367346938775)","(9.0, 12.0, 11.30232558139535)","(7.0, 11.0, 10.325)"
12-01-2023 13:40:34.143549,"(4.8, 6.8, 6.604651162790698)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 59.6)","(31.0, 60.0, 44.390243902439025)","(31.0, 46.0, 43.878787878787875)","(1.65, 1.81, 1.7864705882352943)","(9.0, 12.0, 11.30232558139535)","(7.0, 11.0, 11.938709677419356)"
12-01-2023 13:40:35.383181,"(4.8, 6.8, 6.638709677419355)","(15.0, 24.0, 23.095238095238095)","(26.0, 70.0, 57.368421052631575)","(31.0, 60.0, 46.93877551020408)","(31.0, 44.0, 43.878787878787875)","(1.65, 1.81, 1.7876190476190477)","(9.0, 12.0, 11.23076923076923)","(7.0, 12.0, 11.631578947368421)"
12-01-2023 13:40:36.622432,"(4.8, 6.8, 6.6)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.91489361702128)","(1.65, 1.79, 1.7833333333333334)","(9.0, 12.0, 11.23076923076923)","(7.0, 12.0, 11.631578947368421)"
12-01-2023 13:40:37.860627,"(4.8, 6.6, 6.535135135135135)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.91489361702128)","(1.65, 1.79, 1.7854166666666667)","(9.0, 12.0, 11.23076923076923)","(7.0, 12.0, 11.631578947368421)"
12-01-2023 13:40:39.131944,"(4.8, 6.6, 6.4980392156862745)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 52.857142857142854)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.91489361702128)","(1.65, 1.79, 1.7854166666666667)","(9.0, 12.0, 11.23076923076923)","(7.0, 12.0, 11.631578947368421)"
12-01-2023 13:40:40.421819,"(4.8, 6.6, 6.4980392156862745)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 52.857142857142854)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.65, 1.79, 1.7801694915254238)","(9.0, 12.0, 11.23076923076923)","(7.0, 12.0, 11.73076923076923)"
12-01-2023 13:40:41.672915,"(4.8, 6.6, 6.4980392156862745)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 52.857142857142854)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.65, 1.79, 1.7796774193548388)","(9.0, 12.0, 11.175)","(7.0, 12.0, 11.625)"
12-01-2023 13:40:42.915156,"(4.8, 6.6, 6.513636363636364)","(15.0, 24.0, 23.09090909090909)","(26.0, 70.0, 52.857142857142854)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.65, 1.79, 1.7810000000000001)","(9.0, 11.5, 11.128571428571428)","(7.0, 12.0, 11.68)"
12-01-2023 13:40:44.173153,"(4.8, 6.6, 6.523076923076923)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.777843137254902)","(9.0, 11.5, 11.128571428571428)","(7.5, 12.0, 11.68)"
12-01-2023 13:40:45.353030,"(4.8, 6.6, 6.523076923076923)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7776)","(9.0, 11.5, 10.988888888888889)","(7.5, 12.0, 11.73913043478261)"
12-01-2023 13:40:46.636177,"(4.8, 6.6, 6.545454545454545)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7779166666666666)","(9.0, 11.5, 10.988888888888889)","(7.5, 12.0, 11.84)"
12-01-2023 13:40:47.992991,"(4.8, 6.6, 6.545454545454545)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7882456140350877)","(9.0, 11.5, 10.9)","(7.5, 12.0, 11.875)"
12-01-2023 13:40:49.295009,"(4.8, 6.6, 6.533333333333333)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7892857142857144)","(9.0, 11.5, 10.9)","(7.5, 12.0, 11.875)"
12-01-2023 13:40:50.432801,"(4.8, 6.6, 6.52)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.65217391304348)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7718965517241378)","(9.0, 11.5, 10.9)","(7.5, 12.0, 11.954545454545455)"
12-01-2023 13:40:51.607836,"(4.8, 6.6, 6.55)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.65217391304348)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7733333333333334)","(9.0, 11.5, 10.9)","(7.5, 12.5, 11.875)"
12-01-2023 13:40:52.860760,"(4.8, 6.6, 6.55)","(15.0, 24.0, 23.09090909090909)","(31.0, 70.0, 54.0)","(31.0, 60.0, 45.77777777777778)","(31.0, 44.0, 43.916666666666664)","(1.6, 1.79, 1.7680851063829788)","(9.0, 11.5, 10.9)","(7.5, 12.5, 12.404761904761905)"
12-01-2023 13:40:54.161590,"(4.8, 6.6, 6.547826086956522)","(15.0, 24.0, 22.88888888888889)","(31.0, 70.0, 48.18181818181818)","(31.0, 60.0, 44.390243902439025)","(31.0, 44.0, 44.03174603174603)","(1.6, 1.78, 1.7829411764705883)","(9.0, 11.5, 10.817460317460318)","(7.5, 12.5, 12.571428571428571)"
12-01-2023 13:40:55.467805,"(4.8, 6.6, 6.43859649122807)","(15.0, 24.0, 22.88888888888889)","(31.0, 70.0, 48.18181818181818)","(31.0, 60.0, 42.94117647058823)","(31.0, 46.0, 44.149253731343286)","(1.6, 1.79, 1.7726315789473683)","(9.0, 11.5, 10.865079365079366)","(7.5, 13.0, 12.415254237288135)"
12-01-2023 13:40:56.780304,"(4.8, 6.6, 6.4159999999999995)","(15.0, 24.0, 22.979591836734695)","(31.0, 70.0, 56.90909090909091)","(31.0, 60.0, 49.75)","(31.0, 46.0, 44.149253731343286)","(1.6, 1.79, 1.7775324675324675)","(9.0, 11.5, 10.865079365079366)","(7.5, 12.5, 12.419354838709678)"
12-01-2023 13:40:58.038507,"(4.8, 6.6, 6.4159999999999995)","(15.0, 24.0, 22.979591836734695)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 48.47826086956522)","(31.0, 46.0, 44.149253731343286)","(1.6, 1.79, 1.7725)","(9.0, 11.5, 10.865079365079366)","(7.5, 12.5, 12.419354838709678)"
12-01-2023 13:40:59.205951,"(4.8, 6.6, 6.389473684210526)","(15.0, 24.0, 22.979591836734695)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 48.47826086956522)","(31.0, 46.0, 44.149253731343286)","(1.6, 1.79, 1.7726086956521738)","(9.0, 11.5, 10.865079365079366)","(7.5, 12.5, 12.275862068965518)"
12-01-2023 13:41:00.410351,"(4.8, 6.6, 6.389473684210526)","(15.0, 24.0, 22.979591836734695)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 48.47826086956522)","(31.0, 46.0, 43.967213114754095)","(1.6, 1.79, 1.7716)","(9.0, 11.5, 10.870967741935484)","(7.5, 12.5, 12.19047619047619)"
12-01-2023 13:41:01.720977,"(4.8, 6.6, 6.392857142857142)","(15.0, 24.0, 22.979591836734695)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 48.47826086956522)","(31.0, 46.0, 43.967213114754095)","(1.6, 1.79, 1.7807692307692309)","(9.0, 11.5, 10.844827586206897)","(7.5, 12.5, 12.181818181818182)"
12-01-2023 13:41:02.998613,"(4.8, 6.6, 6.358333333333333)","(15.0, 24.0, 22.78048780487805)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 48.47826086956522)","(31.0, 46.0, 43.967213114754095)","(1.6, 1.79, 1.7922222222222222)","(9.0, 11.5, 10.707792207792208)","(7.5, 12.5, 12.01923076923077)"
12-01-2023 13:41:04.155768,"(4.8, 6.6, 6.341176470588235)","(15.0, 24.0, 22.78048780487805)","(31.0, 70.0, 63.14285714285714)","(31.0, 55.0, 49.285714285714285)","(31.0, 46.0, 43.967213114754095)","(1.6, 1.81, 1.7935714285714286)","(9.0, 11.5, 10.727848101265822)","(7.5, 12.5, 12.037037037037036)"
12-01-2023 13:41:05.411264,"(4.8, 6.4, 6.232432432432432)","(15.0, 24.0, 22.78048780487805)","(31.0, 70.0, 63.14285714285714)","(31.0, 50.0, 49.285714285714285)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.8, 1.792857142857143)","(9.0, 11.5, 10.727848101265822)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:06.716501,"(4.8, 6.4, 6.23)","(15.0, 24.0, 22.484848484848484)","(31.0, 70.0, 63.14285714285714)","(31.0, 50.0, 49.285714285714285)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.7936708860759494)","(9.0, 11.5, 10.727848101265822)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:07.993121,"(4.8, 6.4, 6.23)","(15.0, 24.0, 22.484848484848484)","(31.0, 70.0, 63.14285714285714)","(31.0, 50.0, 49.285714285714285)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.7980952380952382)","(9.0, 11.5, 10.727848101265822)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:09.260825,"(4.8, 6.4, 6.180645161290323)","(15.0, 24.0, 22.444444444444443)","(31.0, 70.0, 63.14285714285714)","(31.0, 50.0, 47.42857142857143)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.798888888888889)","(9.0, 11.5, 10.727848101265822)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:10.431687,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.444444444444443)","(31.0, 70.0, 63.14285714285714)","(31.0, 48.0, 45.0)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.8023076923076924)","(9.0, 11.5, 10.776315789473685)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:11.685360,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.285714285714285)","(31.0, 70.0, 63.14285714285714)","(31.0, 46.0, 45.0)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.794848484848485)","(9.0, 11.5, 10.75609756097561)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:12.916795,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.285714285714285)","(31.0, 70.0, 63.14285714285714)","(31.0, 46.0, 45.0)","(31.0, 46.0, 43.84615384615385)","(1.6, 1.81, 1.7933333333333334)","(9.0, 11.5, 10.776315789473685)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:14.076406,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.285714285714285)","(31.0, 70.0, 62.666666666666664)","(31.0, 46.0, 41.25)","(31.0, 46.0, 44.666666666666664)","(1.6, 1.81, 1.7946153846153847)","(9.0, 11.5, 10.837349397590362)","(7.5, 12.5, 12.008771929824562)"
12-01-2023 13:41:15.269727,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.285714285714285)","(31.0, 70.0, 66.85714285714286)","(31.0, 46.0, 41.25)","(31.0, 48.0, 44.666666666666664)","(1.6, 1.81, 1.7946153846153847)","(9.0, 11.5, 10.944444444444445)","(8.0, 12.5, 12.008771929824562)"
12-01-2023 13:41:16.592918,"(4.8, 6.4, 6.180645161290323)","(15.0, 23.0, 22.166666666666668)","(31.0, 70.0, 66.85714285714286)","(31.0, 44.0, 41.333333333333336)","(31.0, 48.0, 45.6)","(1.6, 1.81, 1.8177272727272729)","(9.0, 11.5, 10.944444444444445)","(8.0, 12.5, 12.008771929824562)"
12-01-2023 13:41:17.833475,"(4.8, 6.2, 6.180645161290323)","(15.0, 23.0, 22.166666666666668)","(31.0, 70.0, 66.85714285714286)","(31.0, 42.0, 41.55555555555556)","(31.0, 48.0, 45.6)","(1.6, 1.82, 1.8244444444444445)","(9.0, 11.5, 10.944444444444445)","(8.0, 12.5, 12.008771929824562)"
